# 0.128755, 0.11741, 0.0944486, 0.0988741, 0.0239634, 0.0121832, 0.0982075, 0.0303707, 0.240016, 0.176803, 0.209936, 0.188816, 0.181795, 0.258753, 0.177726, 0.214232, 0.205853, 0.247395, 0.166698, 0.210554, 0.209222, 0.22573, 0.258546, 0.204691, 0.198404, 0.193333, 0.198409, 0.261499, 0.19062, 0.30715, 0.221605, 0.265331, 0.192165, 0.180409, 0.271194, 0.253366, 0.252931, 0.200653, 0.204852, 0.207926, 0.0103504, 0.393378, 0.0704818, 0.138885, 0.0681962, 0.083771, 0.0815761, 0.0710484, 0.0805021, 0.0638588, 0.0711555, 0.0759465, 0.18533, 0.0852851, 0.0695451, 0.066144, 0.0753298, 0.0662798, 0.142377, 0.0694125, 0.0729782, 0.0985506, 0.0608787, 0.112403, 0.0946791, 0.0782068, 0.0669526, 0.0695762, 0.0737076, 0.0757301, 0.0760827, 0.0605775, 0.074721, 0.0794645
143.368,0.998531,0.0991739,5,63,0,-111.567,-0.13801,-0.0443309,-0.413874,-0.0849236,-0.324778,0.168929,-0.452476,0.873136,-0.581717,-1.47721,-0.358628,-0.669351,-0.71592,-0.309653,-0.0141779,-0.447083,-0.652527,-0.0441088,-1.03936,-1.40862,0.553893,-0.548134,-0.52782,-0.250103,-0.415502,0.0866588,-0.665551,-1.51829,0.424174,-2.04712,-0.680913,-1.84764,-0.659167,-1.01444,-0.956898,-0.214098,-1.19179,-0.6334,-1.53608,-0.894493,1.13473,0.262984,4.51158,3.64014,2.38874,3.50664,4.57004,3.59624,3.60159,4.03097,1.75814,2.64633,5.17039,3.14732,3.6907,2.40251,2.94134,2.86247,5.20556,4.57416,3.3101,2.21544,1.87741,4.45639,2.27999,3.39473,2.11721,3.87521,5.45308,3.03791,1.79568,3.14404,2.8629,4.57794,0.418392,-0.897442,0.0460387,-0.387743,-0.675577,0.555047,-0.169228,0.423792,-0.0890761,0.559038,-0.906394,-1.12304,0.380391,-0.867189,-1.07491,-1.01596,-0.731469,0.00578111,-1.16677,-1.4567,0.131584,-2.53819,-0.548842,-2.52273,-0.897593,-1.32917,-0.794392,-0.144217,-1.56563,-0.481039,-1.75113,-0.765509,0.396902,0.710424,0.488492,0.595739,0.662751,0.364694,0.542206,0.39561,0.522254,0.36377,0.712262,0.754552,0.406033,0.70416,0.745529,0.734185,0.675128,0.498555,0.76256,0.811027,0.467152,0.926776,0.633867,0.92572,0.710455,0.790703,0.688774,0.535992,0.827159,0.617993,0.852096,0.682549
140.689,0.962147,0.0991739,5,63,0,-110.081,-0.301046,0.148959,-0.397847,-0.092076,-0.0983291,0.233918,-0.788092,0.701103,-0.672403,-1.91954,-0.240406,-0.644702,-0.83951,-0.0944395,0.415076,-0.412462,-1.09078,0.195755,-0.984533,-1.6193,0.903137,-0.715954,-0.59784,-0.100508,-0.393644,-0.136673,-1.44022,-1.55282,0.159066,-2.09699,-0.804134,-1.74828,-0.673005,-0.88615,-0.919968,-0.960991,-1.20059,-0.536544,-1.51697,-0.873665,1.05948,0.381457,4.78335,6.31836,3.12733,3.39722,4.58384,3.19504,3.47818,3.79907,1.77196,3.35908,4.46028,2.86129,4.27522,3.06725,2.88476,3.26286,3.30606,3.99281,2.79282,2.19932,2.07857,3.56973,2.91821,3.42311,2.09917,4.38836,4.57454,3.65996,1.97808,3.0834,2.74342,4.5916,0.0818248,-1.47534,0.333547,-0.656325,-0.741405,0.801566,0.271252,0.119866,-0.46875,0.829799,-0.858384,-1.0814,0.684349,-0.978809,-0.746961,-0.681409,-0.838337,-0.327419,-1.941,-1.51766,-0.0957776,-2.41193,-0.907003,-2.09552,-0.888044,-1.30706,-0.465303,-0.534369,-1.27385,-0.267723,-1.54216,-0.794695,0.479555,0.813868,0.417378,0.658434,0.677303,0.309691,0.4326,0.470069,0.615088,0.303687,0.702323,0.74676,0.335291,0.726872,0.678516,0.664053,0.698115,0.581131,0.874462,0.820194,0.523926,0.917732,0.712386,0.890467,0.708486,0.787021,0.614271,0.630502,0.781402,0.566534,0.823779,0.688839
143.681,0.973399,0.0991739,5,63,0,-108.539,-0.839308,0.450347,0.0524028,0.0984984,-0.35236,0.167059,-0.350323,0.63947,-0.90808,-1.05872,-0.324623,-0.369838,-0.31871,0.0321863,-0.431544,-0.487522,0.364141,0.426546,-0.817034,-1.06812,0.340553,-0.757163,-1.0184,0.316468,-0.267806,0.335237,-0.131176,-1.08759,0.173587,-1.40345,-0.81975,-0.881285,-0.233574,-0.203085,-0.419625,0.445274,-0.701434,0.307477,-0.864774,-0.385267,1.37647,0.329843,4.59427,2.69154,4.25701,6.68226,3.69251,3.68138,3.69168,2.04617,2.96267,1.98537,5.94667,5.84528,2.62252,2.37541,3.74743,2.77355,7.37525,4.50605,5.16118,3.0588,3.33677,2.6929,7.28083,2.81781,5.43793,3.48264,2.52763,3.68642,1.82972,2.57717,2.50918,3.81425,-0.0628217,-0.653276,-0.125374,-0.255449,-0.482291,0.714322,-0.790896,0.233745,0.735659,0.841131,-0.880125,-0.99807,-0.0682691,-1.3239,-1.84875,-0.718797,-0.814976,0.0269056,-0.879326,-1.25757,-0.364437,-2.15681,-1.19162,-2.12886,-1.00741,-1.04349,-0.807127,-0.0427181,-1.63839,-0.0748151,-1.62946,-0.776705,0.5157,0.657748,0.531302,0.563517,0.618289,0.328645,0.688024,0.441828,0.323954,0.301297,0.706848,0.730679,0.517061,0.789829,0.86398,0.672342,0.693169,0.493274,0.706683,0.778607,0.590114,0.896304,0.767031,0.893677,0.732512,0.739522,0.691497,0.510678,0.837316,0.518695,0.836096,0.684969
130.076,0.895963,0.0991739,6,63,0,-97.3577,-0.407402,0.182881,-0.42697,-0.366044,-0.171178,0.208208,-0.481097,0.645573,-1.04929,-1.66893,-0.295837,-0.663794,-0.585536,0.335444,0.369719,-0.494726,-0.964566,0.330136,-1.13903,-1.36507,1.0384,-0.436991,-0.421772,0.126282,-0.291672,-0.223424,-0.828308,-0.651355,0.221671,-2.27187,-0.126991,-1.68813,-0.723416,-0.351483,-0.53348,-0.0838578,-1.28475,-0.0594939,-1.42961,-0.714853,0.96392,0.501463,1.81447,3.86063,1.89519,5.90456,5.28262,3.93715,4.48179,1.78895,1.48431,1.79432,10.6455,4.81427,3.8529,2.94424,2.00903,2.4222,8.66662,4.57875,2.0412,1.15916,4.71744,6.4372,4.6404,3.0716,2.68495,3.31136,2.88249,2.89588,2.10903,2.83124,2.58776,7.41642,-0.293074,-1.25343,0.146546,-0.643787,-0.573517,1.13946,0.159581,0.074205,-0.438494,0.87713,-1.07819,-0.985455,0.641805,-0.910305,-0.896101,-0.701695,-0.88253,-0.571204,-1.5168,-0.804875,-0.237694,-2.83585,-0.594156,-2.58072,-1.38586,-1.17331,-0.627088,-0.226285,-1.89939,-0.277621,-1.96056,-1.06447,0.572748,0.777893,0.463429,0.655609,0.639574,0.242419,0.460189,0.481457,0.6079,0.293773,0.746152,0.728189,0.344839,0.713063,0.710148,0.668564,0.707346,0.639041,0.820067,0.691016,0.559145,0.944582,0.644318,0.92961,0.79993,0.763743,0.651829,0.556331,0.869822,0.568963,0.876594,0.743544
131.47,0.937889,0.0991739,6,63,0,-95.7183,-0.349995,-0.0102312,-0.287726,-0.343007,-0.252518,0.17455,-0.492593,0.615587,-1.34005,-1.71533,-0.397193,-0.612809,-0.465342,0.340746,0.669277,-0.385372,-0.691397,0.281762,-0.830732,-1.65073,0.615043,-0.763652,-0.368182,0.38451,-0.719498,-0.0493228,-0.505313,-0.995863,0.221879,-2.36769,-0.278223,-1.19319,-0.569817,-0.41425,-1.01212,0.577637,-1.33214,-0.0538699,-1.06486,-0.474378,1.01924,0.599073,1.73675,3.7393,2.06667,5.07059,4.73154,5.33639,5.98883,1.87688,1.40526,1.65635,9.64742,3.56381,3.32796,3.32902,1.88614,2.76167,7.01236,3.39886,2.88088,1.41338,3.33818,7.98514,5.05342,2.0405,2.87244,3.60645,3.50661,2.87601,2.43573,2.96848,2.63563,6.71259,-0.651292,-1.39659,-0.171398,-0.61231,-0.609223,0.967427,0.33027,0.1597,-0.342146,0.661877,-0.902596,-1.51753,0.357928,-1.13393,-0.872557,-0.376372,-1.13059,-0.234421,-1.06043,-1.02699,-0.127828,-2.87171,-0.651999,-2.19454,-1.23166,-1.17862,-1.23262,0.285124,-2.05606,-0.32546,-1.66532,-0.807349,0.657302,0.801643,0.542745,0.648468,0.647764,0.275394,0.418175,0.46016,0.584712,0.340318,0.711483,0.820174,0.411461,0.756564,0.705277,0.592998,0.755947,0.558338,0.742773,0.736331,0.531914,0.94643,0.657461,0.899758,0.774109,0.7647,0.774277,0.429198,0.886559,0.580654,0.840951,0.691544
130.137,0.98749,0.0991739,6,63,0,-97.6828,-0.619474,-0.138407,0.124776,-0.241254,-0.650109,0.237427,-0.437999,0.916089,-1.11799,-1.68606,-0.203319,-0.504651,-0.313751,-0.555602,-0.227695,-0.709753,-0.246715,0.0925734,-0.918431,-1.31072,0.501946,-1.22829,-0.662574,0.14996,-0.182829,-0.0982026,-0.63773,-1.23632,0.134772,-2.31626,-0.930939,-0.310441,0.532915,0.396138,-0.0443844,-0.364578,0.0146,0.0015264,-0.823579,-0.41663,1.0771,0.43201,2.7547,4.46751,2.69713,3.73255,3.39754,3.01756,2.9051,2.23038,1.56234,1.65398,6.31188,6.42157,3.49703,5.0001,2.81382,3.58803,5.9675,2.46337,3.26684,1.57165,6.35216,5.2031,9.1166,3.03783,2.57458,3.06359,5.34351,4.01643,1.981,1.54454,2.38623,3.74888,0.188883,-1.11986,-0.0883424,-0.333844,-0.726602,0.379507,-0.930947,0.439153,0.186101,0.604849,-1.14588,-1.43413,0.563218,-1.45837,-1.44983,-0.873766,-0.306011,0.148475,-1.13172,-0.805191,-0.0423358,-2.89066,-1.18177,-2.17696,-0.459543,-0.648341,-0.536454,-1.04205,-1.34962,-0.410131,-1.86996,-0.774361,0.452919,0.753963,0.522071,0.582694,0.674059,0.406246,0.717267,0.391943,0.453609,0.353235,0.758757,0.807544,0.362803,0.811283,0.809972,0.705529,0.575911,0.462949,0.756157,0.691084,0.510582,0.947383,0.765266,0.898161,0.612906,0.656637,0.630987,0.739246,0.794068,0.601119,0.866454,0.684464
133.597,0.94459,0.0991739,6,63,0,-90.4072,-0.626481,-0.320412,0.211152,-0.142604,-0.493231,0.156166,-0.264047,0.552345,-0.512835,-1.4045,0.160431,0.198963,-0.785556,0.565031,1.13425,-0.0975712,0.0976122,0.638275,-0.259503,-0.872509,0.579664,-0.654574,-0.498798,-0.0787933,-0.837913,-0.234913,-0.55844,-0.971178,0.0558206,-1.60519,-0.0674162,-0.923403,-0.354811,-0.485982,-0.378596,0.128873,-0.975689,0.688368,-0.357772,-0.0354928,1.43582,0.492493,3.57482,10.5637,3.09593,5.7447,8.22537,3.7453,6.24413,2.56488,3.00057,2.60642,13.2508,5.37648,2.97188,3.4677,2.33858,4.27197,5.84432,6.54788,3.51842,2.23922,2.87804,2.77021,2.61137,3.31301,3.16355,3.39721,3.62965,5.74994,3.04481,3.96337,1.80507,4.09608,0.0348788,-1.39476,-0.196136,-0.0433443,-1.49465,0.806723,0.228803,0.354262,-0.0178132,0.583135,-0.827926,-1.40993,0.538209,-0.917076,-1.20799,-0.919459,-0.995344,-0.135702,-0.997203,-0.755991,-0.166491,-2.12893,-0.397747,-2.47954,-1.24781,-1.39448,-0.963853,-0.597049,-2.1747,0.188087,-1.31565,-0.470894,0.491281,0.801351,0.548878,0.510834,0.816774,0.308589,0.443048,0.412349,0.504453,0.358212,0.695916,0.803755,0.368604,0.714446,0.769943,0.714932,0.730142,0.533874,0.730508,0.680483,0.541527,0.893683,0.598146,0.922695,0.77692,0.801306,0.723892,0.644981,0.897955,0.453116,0.788456,0.615595
142.927,0.994105,0.0991739,5,31,0,-104.211,-0.668706,0.127567,-0.2287,-0.158047,-0.330229,0.0853105,-0.158888,0.581034,-0.501696,-0.965086,0.336286,-0.414791,0.727408,0.433987,-0.147917,-0.185197,0.29088,1.01628,-0.414986,-0.569998,0.44833,-0.645953,-0.0809589,0.699523,0.330211,0.785182,-0.503003,-0.745997,0.554228,-0.597832,-0.824209,-0.751887,0.101948,0.191111,-0.182387,0.31054,-0.430607,-0.142573,-0.405438,-0.495196,1.04418,0.324678,3.22478,2.96366,2.71989,3.39253,2.95801,3.23317,5.35056,2.81838,2.08799,2.15792,3.16788,4.1009,2.37045,3.21085,2.95179,3.18008,4.27251,3.39938,4.56385,1.67293,2.78847,1.8892,5.25535,2.93064,4.55935,3.34904,6.37631,5.16674,2.39399,2.10571,1.72256,3.04503,-0.0999012,-0.904231,0.132645,-0.484194,0.326237,0.611647,-0.661306,0.171649,0.248688,1.01445,-0.721978,-0.894727,-0.237252,-1.47953,-1.23285,-0.501902,-0.413773,0.193779,-1.43535,-1.279,-0.252441,-1.60631,-1.37645,-2.12483,-0.827012,-0.72898,-0.963048,-0.564301,-1.5837,-0.847095,-1.39708,-1.13703,0.524955,0.711818,0.466887,0.618738,0.419157,0.351684,0.659554,0.457193,0.438147,0.266109,0.673042,0.709865,0.559036,0.814502,0.774317,0.622906,0.601992,0.451706,0.807733,0.782279,0.562777,0.832899,0.798421,0.893294,0.695723,0.674581,0.723732,0.637447,0.829728,0.699957,0.801721,0.757135
144.146,0.984462,0.0991739,5,31,0,-101.758,-0.363409,-0.0258517,-0.153737,-0.610056,-0.192653,0.17735,-0.29301,0.796942,-0.733251,-1.09406,-0.43814,-0.268675,-0.639574,0.14362,0.422239,-0.369871,0.0180369,1.00753,-0.811957,-0.89077,0.538122,-1.26063,-0.85265,0.341759,-0.0906322,0.139982,-0.322931,-2.065,-0.228676,-2.06631,-0.468225,-1.01832,0.230044,-0.0817267,-0.547381,-0.0235666,-0.588961,-0.0294489,-1.24008,-0.488865,1.20383,0.349779,4.00662,6.32535,3.46145,4.62966,5.29545,3.36085,2.75507,2.59887,2.79888,2.43016,8.60813,3.0672,4.48925,3.10817,2.86393,3.26937,5.07783,3.35479,2.52729,3.21772,3.90792,4.03402,2.69928,3.40516,3.22255,3.90113,2.06647,2.81168,2.82907,3.18557,3.95394,4.38203,-0.189671,-0.876962,-0.247766,-0.382729,-0.819598,0.684023,0.0491667,0.0199064,0.302599,1.31564,-0.937038,-0.771037,0.399713,-1.48538,-1.13552,-0.225169,-0.390693,0.0565168,-0.732878,-1.98681,-0.437725,-2.3931,-1.15396,-2.18285,-0.675467,-1.10964,-0.983635,-0.514763,-1.49765,-0.548864,-2.05458,-1.09929,0.547276,0.706192,0.561627,0.594531,0.694151,0.335364,0.487711,0.495024,0.424922,0.211545,0.718501,0.683745,0.401381,0.815383,0.756856,0.556056,0.596449,0.485875,0.675437,0.879405,0.607717,0.916299,0.760234,0.898699,0.662726,0.752063,0.727829,0.625922,0.817224,0.633872,0.886409,0.750127
117.165,0.844764,0.0991739,5,31,0,-81.8482,-0.330824,-0.657359,-0.511689,-0.272037,-0.660749,0.288961,-0.550625,0.789992,-1.42928,-2.42954,0.236134,-0.57339,-0.34691,-0.129504,0.633267,-0.848511,-0.191709,0.473141,-0.54767,-1.43355,0.162687,-0.575387,-0.66318,0.511137,-0.727494,0.543106,-0.738868,-0.846634,0.669218,-2.16551,-0.635367,-0.454576,-0.364073,-0.273431,-0.529418,-0.312147,-1.31651,0.673156,-1.68926,-0.58663,1.24826,0.598141,4.51168,5.1692,5.26385,3.42359,5.053,4.50062,4.1212,4.3226,2.34048,1.95093,5.57032,3.59284,2.00039,3.76838,4.4452,4.14565,6.16717,2.86043,2.76856,1.29029,3.36746,5.20391,3.86437,1.49781,3.66807,2.21854,2.20675,4.65722,2.66439,2.51334,5.86462,3.67476,-0.17597,-1.97667,0.278038,-0.617685,-0.936768,0.793604,-0.299393,0.196598,0.173237,0.918848,-0.949087,-1.63393,-0.0194602,-1.05365,-1.66009,-0.821415,-1.14476,0.5494,-1.53302,-0.605218,0.24479,-2.99374,-0.570702,-2.03204,-1.05317,-1.06305,-0.566994,-0.538164,-2.33581,0.66966,-2.38552,-0.582965,0.543879,0.878326,0.430935,0.649692,0.718446,0.311395,0.574294,0.451008,0.456799,0.285193,0.720932,0.836707,0.504865,0.741476,0.84025,0.694537,0.758553,0.366004,0.822447,0.646849,0.439106,0.952291,0.638925,0.88412,0.741383,0.743273,0.638069,0.631385,0.9118,0.338573,0.915716,0.641749
125.363,0.979795,0.0991739,6,63,0,-75.3727,-0.325819,0.319446,0.305605,-0.141045,-0.150722,-0.033404,-0.39746,0.841389,-0.561774,-1.61683,-0.0217331,-0.0778125,-0.749977,1.03129,-0.258976,0.00470096,-0.00969399,0.99523,-1.00312,-1.08277,1.02319,-1.5071,-1.04065,-0.2517,-0.656629,-0.246001,-0.755287,-0.792074,-0.199711,-1.3381,-0.917693,-2.55674,-0.237343,-0.336788,0.303252,0.468513,-0.834634,-0.0718783,-0.509988,-0.572732,1.12399,0.52134,6.36562,5.96498,3.79935,4.10337,7.88708,3.43032,6.01182,2.83368,1.22386,1.82412,8.79011,3.51545,2.6945,3.08646,2.41754,1.872,8.64818,5.86973,3.37557,1.34502,3.46334,1.30334,9.80684,8.58508,5.14611,4.44474,2.74264,2.61286,2.48735,2.17023,1.15758,8.69445,-0.354799,-1.49313,-0.0910901,0.131123,-0.764807,1.06362,-0.252684,0.263502,-0.00536253,1.01798,-0.974969,-1.20739,0.954975,-1.64287,-1.39404,-0.483015,-0.679161,-0.271233,-0.863788,-0.862991,-0.323194,-1.5537,-1.33161,-3.34523,-0.823198,-0.846253,-0.43194,-0.309664,-1.59513,-0.699978,-1.19679,-1.09988,0.587781,0.816547,0.522757,0.467266,0.682397,0.256618,0.562837,0.434503,0.501341,0.26542,0.726109,0.769837,0.277886,0.837924,0.801236,0.61846,0.663551,0.567396,0.703451,0.703285,0.580103,0.825447,0.791107,0.965948,0.694915,0.699781,0.606337,0.576803,0.831337,0.668183,0.767954,0.750238
135.915,0.994027,0.0991739,6,63,0,-97.663,-0.383337,-0.229729,-0.4539,-0.424725,-0.4781,0.247347,-0.41985,0.634364,-1.38459,-1.41756,-0.163537,-0.363799,-0.654998,-0.0934206,-0.105685,-0.759756,-0.375767,0.514686,-0.415599,-0.945407,0.980055,-0.90793,-0.386998,0.490382,-0.35716,-0.273799,-0.169384,-1.15858,-0.202,-1.74036,-0.676656,-0.105935,-0.359028,-0.284946,-0.366011,-0.190005,-0.517209,-0.698309,-1.13292,-0.280019,1.24762,0.512195,2.59584,4.71904,2.35987,5.18171,2.97551,3.14483,2.86998,2.1257,2.4432,2.42563,6.07414,4.53734,3.37519,3.0531,3.42336,4.97032,5.31325,2.29997,3.67649,2.22511,3.0101,4.40567,2.17394,1.74433,3.84074,3.56788,5.80278,6.82671,1.74811,2.2846,3.94139,1.79529,-0.260989,-0.911395,0.0835258,-0.293894,-0.941585,0.82952,-0.678577,0.174937,0.10504,1.05393,-0.565836,-0.873652,0.697164,-1.40509,-1.22117,-0.663172,-0.848439,-0.420338,-0.933365,-1.09673,-0.660199,-2.49074,-0.963452,-1.58093,-1.19123,-1.22814,-0.612,-0.572345,-1.55007,-0.957901,-1.93204,-0.572692,0.564879,0.713286,0.479131,0.572949,0.71942,0.303747,0.663421,0.456377,0.473764,0.258471,0.637802,0.705505,0.332441,0.80299,0.772269,0.659973,0.70024,0.603564,0.717757,0.749647,0.659305,0.92349,0.723812,0.829336,0.766961,0.773493,0.648397,0.639304,0.824924,0.722701,0.873475,0.639384
126.753,0.96805,0.0991739,6,63,0,-96.2506,-0.254972,0.0704703,0.0867426,-0.712703,-0.0553743,0.122627,-0.502089,0.953004,-0.738554,-1.3884,-0.482919,-0.0551195,-1.13019,0.421389,-0.260626,0.500803,-0.0605194,0.762191,-0.733427,-1.29696,1.04012,-1.64471,-1.16791,0.0986142,-0.524447,0.021084,-0.766191,-1.35786,-0.458231,-1.85546,-0.268768,-2.1561,-0.046845,-0.181317,-0.239158,-0.260977,-1.28538,0.0765752,-0.629094,-0.0812162,1.31198,0.572006,6.04837,6.60622,3.9276,4.07854,6.68916,3.80192,5.36289,2.77972,1.72742,2.20879,7.18708,3.04454,2.86453,3.7656,2.22681,1.86588,8.32574,6.00232,3.43061,2.39983,3.54173,1.73173,11.0193,9.43765,4.39448,4.2548,2.8033,2.39447,2.69521,2.61,1.47211,9.96093,-0.439975,-1.25532,-0.285863,-0.160518,-1.18289,0.790706,-0.440475,0.683523,0.16361,0.993089,-0.770344,-1.12021,1.12405,-1.58559,-1.05385,-0.0122726,-0.558628,0.12081,-0.831957,-1.14002,-0.394601,-1.82567,-1.08209,-3.10704,-0.923336,-1.16464,-0.765816,-0.803428,-2.09114,-0.545638,-1.40777,-0.80124,0.608253,0.778219,0.570983,0.540044,0.765468,0.312017,0.608372,0.335476,0.459189,0.270302,0.683595,0.754027,0.245261,0.829995,0.741513,0.503068,0.636135,0.469834,0.696768,0.757684,0.59739,0.861245,0.746889,0.957182,0.715721,0.762175,0.682615,0.690707,0.890039,0.633123,0.803415,0.69024
136.481,0.998582,0.0991739,6,63,0,-97.7938,-0.229125,-0.175483,-0.419809,-0.319818,-0.401339,0.190448,-0.524922,0.557765,-1.46561,-1.77562,-0.459231,-1.02857,-0.795425,-0.0041168,-0.270445,-0.562504,-0.270238,0.36406,-0.767889,-0.968367,0.926749,-1.01813,-0.380292,0.356355,-0.427754,-0.281107,-0.330032,-1.12016,0.0173905,-1.72775,-0.651998,-0.699855,-0.488698,-0.898075,-0.893907,-0.209658,-0.540123,-0.304484,-1.39367,-0.384311,1.23001,0.444919,2.85315,5.46914,2.25396,5.11084,2.52417,3.37901,3.61095,1.97297,2.71096,2.44036,7.90259,5.39835,3.88994,3.0745,3.61925,5.30404,7.06407,2.34687,4.62198,2.33389,3.00479,4.75189,2.10233,2.02997,4.44783,3.52937,6.87905,8.61273,1.72739,2.32452,4.28403,1.91045,-0.463939,-1.27507,-0.193365,-0.859863,-0.943158,0.811926,-0.641329,0.297774,0.191844,0.875195,-0.801163,-0.849662,0.708787,-1.41596,-1.07821,-0.575296,-0.803462,-0.38461,-0.934658,-1.06591,-0.347733,-2.33814,-0.780553,-1.82584,-1.07509,-1.56046,-1.03976,-0.469972,-1.31214,-0.444573,-1.96947,-0.534984,0.613948,0.78161,0.548191,0.702632,0.719737,0.30748,0.655054,0.426102,0.452186,0.294174,0.690223,0.700496,0.329867,0.804704,0.746155,0.639984,0.690714,0.594985,0.718019,0.743819,0.586068,0.911987,0.685799,0.861265,0.745563,0.826419,0.738804,0.615377,0.787872,0.609348,0.877555,0.630645
129.118,0.94044,0.0991739,6,63,0,-90.7582,-0.99606,0.0166084,0.0875212,-0.335129,-0.20686,0.138608,0.165327,0.508107,0.172083,-0.731638,0.156768,0.0843409,0.323131,0.952834,0.795772,0.249792,0.568081,1.09331,-0.273195,-0.7618,0.558489,-0.657092,-0.314919,0.559656,-0.0667106,0.730182,-0.348922,-0.132939,0.59699,-0.957021,-0.288417,-1.10737,0.259999,0.565143,0.731238,0.778193,-0.136834,0.811847,0.431149,-0.0503299,1.13594,0.733681,3.76357,7.32124,5.83273,6.06012,6.35145,3.68238,3.60995,3.5761,1.80207,2.44726,7.54637,3.79584,2.33252,3.82852,2.29051,1.81032,4.42586,3.32803,4.0043,1.29351,3.88735,1.96665,12.0471,5.99953,4.74087,4.92963,2.2994,2.65607,2.15965,0.845644,1.05524,6.92882,0.0388019,-1.16366,-0.355767,-0.599609,-0.483475,0.76432,-0.166297,0.00318702,0.15668,0.707189,-1.02081,-1.35019,-0.0470246,-1.35531,-1.12737,-0.454157,-0.793976,0.183664,-1.19418,-0.557706,-0.084374,-1.7648,-1.36248,-2.69553,-1.05005,-0.824515,-0.230407,-0.242447,-1.50211,-0.187271,-0.832995,-1.09535,0.490301,0.761996,0.588015,0.645567,0.618568,0.317709,0.541479,0.499203,0.46091,0.33022,0.73513,0.79416,0.511754,0.794997,0.755353,0.611627,0.688684,0.454213,0.767487,0.635921,0.521081,0.85381,0.796163,0.936763,0.740784,0.695194,0.557348,0.560317,0.817889,0.546681,0.696988,0.749388
137.199,0.90489,0.0991739,6,63,0,-95.3994,-0.529593,-0.525608,-1.0885,-0.728834,-0.227972,0.21247,0.237853,0.743654,-0.0584631,-1.29897,0.728734,0.501232,-0.0805483,0.784746,0.675993,0.544804,0.278515,1.01559,-0.00584792,-0.27399,1.88491,0.303261,0.3739,0.945397,0.485777,0.920385,0.0787877,-0.26354,1.01323,-0.814308,-0.213845,-0.068956,0.234352,-0.283833,-0.342018,0.273237,-0.309252,0.564972,-0.496968,0.167202,1.25427,0.443491,4.77407,5.62629,4.19568,6.16901,4.66915,3.02308,5.65272,2.02024,2.03852,1.72192,5.69038,3.91793,4.02965,3.4069,2.72729,2.51927,10.7878,5.69071,4.88674,1.46165,4.00884,2.48586,6.7396,2.0526,6.31551,4.39373,3.34615,6.20316,1.24818,1.33183,1.83477,5.39729,-0.00198789,-1.63144,0.36725,-0.22831,-0.885547,0.840067,-0.360052,0.416674,0.0284873,0.793429,-0.745831,-0.719066,0.720202,-0.963612,-0.959143,-0.728994,-0.872823,-0.179305,-1.40984,-1.16934,-0.235066,-2.20193,-1.12919,-1.55087,-0.941056,-1.6067,-0.954321,-0.404082,-1.48581,-0.148345,-1.56207,-0.656417,0.500497,0.836367,0.409206,0.556831,0.70797,0.301521,0.589053,0.397313,0.492879,0.311433,0.67827,0.672401,0.327348,0.723844,0.72295,0.674584,0.705333,0.544706,0.803741,0.763025,0.558497,0.900422,0.755689,0.825039,0.719313,0.832952,0.721983,0.599668,0.815449,0.537018,0.826651,0.658455
138.972,0.929623,0.0991739,6,63,0,-89.5043,-0.741645,-0.0242568,0.346757,-0.148578,-0.550792,0.106261,-0.0953235,0.633982,-0.554382,-1.51776,0.670232,0.0370375,-0.605537,0.349169,0.0684925,-0.0143528,0.513031,0.909337,-0.839029,-0.478848,0.705388,-0.497762,-0.419514,-0.303327,-0.392986,0.00510954,-0.672422,-1.25238,-0.198215,-1.48651,-0.325618,-0.244053,0.397334,0.162043,-0.117975,0.643594,-0.559962,0.277174,-0.257341,0.5559,1.07379,0.386723,2.65371,6.22083,1.9708,4.42869,4.29423,3.00693,3.20415,2.74422,1.99349,2.45928,6.28225,4.47129,2.60567,3.32046,3.27482,2.71696,5.03089,2.37186,3.1803,2.24726,2.33447,1.74663,4.64155,4.89839,3.68473,3.0751,3.30407,3.28596,3.0716,2.33287,2.34674,2.73889,0.144353,-1.35165,0.359156,0.0579464,-1.17401,0.638039,-0.651127,0.645442,0.471238,0.934864,-1.25043,-0.991886,0.591744,-0.858248,-1.34695,-1.24132,-0.56801,0.0485476,-1.16161,-1.14756,-0.513821,-2.13872,-0.794015,-2.08131,-0.69939,-0.88386,-1.07544,-0.470951,-2.06655,-0.517268,-1.49465,-0.0979589,0.463974,0.7944,0.411164,0.485517,0.76387,0.34569,0.657264,0.344017,0.384323,0.281939,0.777373,0.72946,0.356235,0.702294,0.79363,0.775794,0.638304,0.487865,0.761625,0.759064,0.625702,0.89461,0.688693,0.889073,0.668052,0.707621,0.74563,0.615609,0.887609,0.626509,0.816775,0.52447
