# 0.242477, 0.118449, 0.134871, 0.123714, 0.0126916, 0.0101021, 0.0241102, 0.0129776, 0.280912, 0.0824696, 0.336308, 0.356419, 0.313575, 0.350309, 0.340584, 0.380149, 0.35102, 0.335165, 0.337908, 0.333287, 0.326654, 0.335354, 0.370225, 0.342312, 0.353823, 0.333006, 0.325308, 0.335554, 0.347247, 0.407213, 0.329657, 0.378559, 0.346963, 0.376656, 0.355701, 0.359415, 0.372682, 0.340601, 0.360313, 0.367305, 0.401139, 0.325082, 0.00281386, 0.0133659, 0.040601, 0.0424922, 0.0457295, 0.04546, 0.0464314, 0.0396074, 0.0401953, 0.0410177, 0.0411312, 0.044121, 0.0440649, 0.0423533, 0.0407222, 0.0431101, 0.0392259, 0.0455541, 0.0497954, 0.0432842, 0.0413642, 0.0448033, 0.0393125, 0.0431011, 0.0387728, 0.0413688, 0.0405989, 0.0353206, 0.0404204, 0.0429639, 0.0404869, 0.0501971, 0.0409103, 0.048248, 0.0421645, 0.0441252, 0.0460449, 0.040808, 0.0419213, 0.0447037, 0.0484439, 0.0473463, 0.0412954, 0.0454212, 0.044996, 0.0430028, 0.0369499, 0.0448787, 0.0414325, 0.0435765, 0.0423567, 0.0474894, 0.0473193, 0.0479723, 0.041123, 0.0396414, 0.0458879, 0.038294, 0.0449982, 0.0412543, 0.0403763, 0.0429001, 0.0426055, 0.048131, 0.0384985, 0.0392701, 0.0437175, 0.0454507, 0.0483884, 0.0454073, 0.0484025, 0.0439478, 0.038455, 0.0450889, 0.0414137, 0.0447039, 0.0438553, 0.0498124, 0.0451707, 0.0389114, 0.0490256, 0.0411967, 0.19325, 1.31687, 1.60138, 1.4996, 1.29282, 1.5376, 1.6993, 1.68588, 1.45473, 1.65221, 1.72808, 1.58481, 1.50139, 1.31795, 1.75507, 1.46403, 1.56523, 1.77619, 1.53358, 1.53688, 1.63042, 1.44863, 1.37296, 1.46082, 1.46006, 1.52437, 1.62704, 1.75803, 1.77245, 1.40258, 1.53921, 1.71079, 1.55555, 0.762344, 0.765628, 0.764567, 0.762658, 0.765079, 0.768374, 0.775924, 0.763579, 0.763434, 0.76988, 0.767177, 0.770421, 0.773305, 0.763022, 0.777383, 0.756946, 0.757826, 0.762354, 0.755731, 0.764468, 0.768551, 0.766086, 0.760347, 0.765583, 0.762553, 0.768038, 0.764843, 0.755125, 0.770635, 0.759975, 0.765495, 0.7666
-3847.48,0.994491,0.000719495,12,8191,0,3930.12,0.533589,0.00177977,0.554548,-0.338772,-0.376109,0.111412,-0.0144232,0.129237,0.301052,0.423688,-0.483207,-0.221732,0.19708,0.247178,0.424079,0.838389,0.711185,0.0786643,0.207667,0.606684,0.170972,0.24023,0.801885,-0.191839,0.467784,0.234434,-0.0221967,0.369868,0.436349,-0.405817,0.344064,-0.289699,0.142889,0.094433,0.141854,0.779742,0.249757,0.837781,0.214394,0.800139,-0.127516,0.41649,-0.0315305,0.398798,-0.411367,0.0719769,-0.718791,-0.0157138,0.185853,0.365452,-0.475098,0.385511,0.316394,-0.611127,-0.14855,-0.404829,-0.138994,0.223254,-0.213617,-0.0483259,-0.654964,-0.025774,-0.0638545,0.373791,-0.582359,-0.0315446,-0.281988,-0.944859,-0.404005,-0.536465,0.785808,0.197485,0.126061,-0.456912,-0.178436,-0.567437,-0.299719,-0.392144,0.963049,-0.188094,0.186035,-0.414846,0.398747,-0.978863,0.205812,-0.581991,-0.579726,0.454858,-0.231165,0.43009,0.117407,0.0810334,0.0278521,0.534119,0.34738,-0.173799,-0.408582,-0.0513467,0.394932,-0.140371,-0.324104,0.583306,0.430726,0.39108,0.583409,0.752387,-0.164852,-0.254366,0.0512612,0.0105509,-0.565383,-0.0383962,-0.375924,0.347185,-0.244984,-0.65068,0.0565433,-0.444632,0.30114,0.648976,0.355589,0.154036,-0.479623,0.276756,6.39878,0.178645,0.00245412,0.0636049,0.00121326,0.0198032,0.345745,0.211881,0.227663,0.148693,0.0225479,0.0349567,0.028874,0.102667,0.0387959,0.0483787,0.0822014,0.076654,0.169269,0.00973227,0.139686,0.0598686,0.321575,0.226121,0.0273039,0.0195817,0.0400154,0.0766281,0.0390492,0.0516779,0.391508,0.129537,0.18303,1.26957,1.02602,1.08292,1.31783,1.15978,2.40789,1.49326,1.46982,1.51576,1.82149,0.982857,1.04869,1.81052,0.722608,0.95781,0.87464,1.19679,1.76413,1.37836,0.521179,1.30472,0.488545,0.580319,-0.295165,0.25575,0.826107,0.715201,1.12346,0.110366,1.50576,0.02975,0.97161
-3860.09,0.915245,0.000719495,13,8191,0,3942.89,0.772119,0.214847,0.258277,-0.523903,-0.151577,0.176636,0.027788,0.0690501,-0.314545,0.391347,-0.752549,-0.472386,-0.65224,0.236482,-0.572787,-0.102541,0.479985,-0.52696,0.153686,-0.0269622,-0.27539,-0.582185,0.765521,-0.39195,-0.447403,0.207706,-0.202308,0.210756,0.105945,-0.830597,-0.0648387,-0.781402,-0.0929869,-0.432595,-0.0866275,0.0694822,-0.133067,0.451164,-0.353679,1.06219,-0.88978,0.0953658,-0.0695533,0.449971,0.156204,0.18707,-0.62232,0.504485,-0.129552,-0.395026,-0.664232,0.131473,0.277047,-0.376759,0.108363,-0.128317,0.369945,0.0490958,0.454623,-0.611892,-0.220208,0.237716,-0.166494,0.119366,-0.623807,0.0624044,0.0162698,-0.557054,-0.874984,-0.145168,0.556755,0.283072,-0.749814,-1.32612,-0.276474,-0.556388,0.219936,-0.619861,0.480854,0.187639,0.287768,-0.346427,0.104254,-0.878647,-0.18403,-0.647835,0.314911,-0.276977,0.0434512,0.509824,-0.166978,0.221117,-0.145992,0.379226,-0.176834,-0.233307,-0.397839,-0.0417247,0.774703,0.705651,0.0947702,0.318541,-0.716181,0.383553,0.509531,0.356433,-0.0173338,0.0621882,-0.046579,0.0608681,-0.0761136,0.316366,-0.11848,0.321466,-0.176713,-0.382716,-0.13411,-0.25424,0.247719,1.11778,0.194012,-0.372822,0.264708,-0.106816,6.09444,0.0937315,0.142088,0.158014,0.32695,0.236736,0.281935,0.00300902,0.160461,0.274049,0.129601,0.0827572,0.0669439,0.194109,0.100092,0.178925,0.120202,0.051814,0.2748,0.217534,0.0235564,0.00607472,0.0379908,0.186733,0.0511974,0.015264,0.1902,0.0278156,0.172466,0.0335921,0.00113721,0.0621596,0.129638,1.10873,0.811629,0.778172,1.20429,0.666414,1.91073,1.47696,1.4929,1.53566,1.57354,1.03911,0.908842,1.94137,0.653773,0.749036,0.973154,0.992247,1.42596,1.01736,0.367581,0.975449,0.0907829,0.264458,-0.373159,0.130184,0.731544,0.253934,0.948809,-0.190317,1.45569,-0.563134,0.495018
-3876.77,0.994973,0.000719495,13,10469,1,3975.22,-1.11007,-0.354361,0.153134,-1.17359,-0.303803,0.0538402,-0.11313,0.231974,-0.257398,0.276042,-0.132037,-0.279527,0.150937,-0.392011,0.160222,0.459994,-0.405157,-0.343162,-0.0536539,0.22835,-0.194234,-0.461111,0.154806,-0.552548,-0.155739,-0.0458732,-0.0516238,-0.13354,-0.113639,-0.485958,-0.314918,-0.224814,-0.34309,-0.32051,-0.191078,0.217695,-0.665132,0.178267,-0.231268,-0.0486557,-0.794504,0.144621,-0.0337091,0.353737,0.0844239,0.0471964,-0.546143,0.445631,0.161173,0.0396037,-0.743497,0.259672,-0.0484609,-0.260226,0.0564918,-0.453749,0.377983,-0.0964954,0.311756,-0.0625378,-0.335076,-0.207095,-0.0878988,0.296287,-0.476546,-0.365969,0.0336285,-0.348022,-0.159711,-0.485639,0.195909,0.124184,-0.593207,-1.29737,-0.208921,-0.68203,0.126495,-0.649078,0.673,0.052509,-0.0596756,-0.339248,0.357391,-0.579198,-0.149792,-0.524592,0.0743875,-0.0412235,0.000796514,0.493347,0.110646,0.12467,0.0062522,0.0943621,-0.410163,-0.301147,-0.51228,0.231574,0.542534,0.75845,0.177435,0.087002,-0.563989,0.541195,0.336929,0.262119,0.0410957,0.163425,0.376641,0.0973811,0.00339357,0.341346,-0.253354,0.350606,-0.091401,-0.367337,0.0595907,-0.293813,0.256357,0.921109,0.140154,-0.511383,0.109932,-0.162413,2.57726,0.191966,0.289227,1.65702,0.106768,0.654265,0.00211904,0.30912,0.275454,0.0577262,0.40636,0.267483,0.250225,0.754615,0.103347,0.157933,0.111133,0.347852,0.928006,0.229369,0.393086,0.0210384,0.609061,0.490623,0.226474,0.586849,0.597474,0.514831,0.018868,0.213152,1.14834,0.161048,0.148697,-1.32293,-1.77938,-1.76498,-1.38383,-1.80387,-0.442765,-1.1705,-1.26833,-1.14562,-0.833788,-1.71092,-1.78772,-0.66143,-1.70748,-1.72673,-1.5437,-1.62266,-1.13505,-1.20371,-2.02722,-1.58929,-2.21626,-2.44181,-2.92687,-2.35629,-2.06466,-2.2118,-1.54268,-2.63844,-1.32559,-2.94978,-1.86737
-3864.99,0.999788,0.000719495,13,8191,0,3959.69,-0.39812,-0.79866,0.421757,-0.898996,-0.265883,0.0752937,-0.230472,0.118725,-0.0553556,0.359346,-0.281414,-0.393307,-0.00319595,0.0585685,0.0832289,0.777463,0.255126,0.162965,0.474289,0.229619,0.251474,0.0316039,0.470206,0.116803,-0.0666225,0.00424586,0.21335,0.330352,-0.0306871,-0.696245,-0.275142,-0.208477,-0.344484,-0.421297,0.0489677,0.0507693,-0.159576,0.408686,0.119371,0.332043,-0.706908,0.377009,-0.0741794,0.425755,-0.0265206,-0.279784,-0.621275,0.176986,-0.108481,0.167938,-0.624619,0.241847,0.156367,-0.329854,0.126466,0.138953,0.600964,0.221603,-0.202161,0.103825,-0.699903,-0.0618935,-0.0994722,0.155302,-0.683251,-0.584919,-0.0626174,-0.810406,-0.187485,-0.29927,0.298375,0.0286496,-0.479577,-1.26691,-0.355082,-0.620369,-0.00619467,-0.629173,0.524891,-0.080203,-0.0187991,-0.420225,0.40021,-1.00469,-0.104608,-0.286811,0.268654,-0.188694,-0.0430295,0.498744,0.487328,0.201158,-0.0515035,0.136572,-0.13775,-0.295936,-0.579216,0.0880152,0.557677,0.635091,0.0734101,0.323935,-0.200814,0.277393,0.631212,0.504711,-0.105678,-0.0591967,0.0423291,0.142791,-0.432819,0.301848,-0.292178,0.207157,0.0938742,-0.222737,0.189982,-0.691051,0.336611,1.14045,0.216764,0.227232,-0.0893265,-0.144227,3.21421,0.135042,0.105641,0.00741699,0.161035,0.00987388,0.631007,0.453052,0.269014,0.107466,0.865731,0.246241,0.00287589,0.238604,0.576419,0.458893,0.0798151,0.457223,0.0187482,0.198611,0.118211,0.080394,0.608877,0.281151,0.0456324,0.452681,0.196886,0.217547,0.066097,0.449659,0.597389,0.0281225,0.311766,-0.476409,-1.05005,-0.892508,-0.541127,-0.977339,0.475261,-0.186098,-0.482103,-0.164014,-0.0519367,-0.809578,-0.972115,0.142227,-0.90438,-0.832353,-0.637039,-0.64052,0.00118922,-0.248049,-1.34514,-0.638673,-1.23511,-1.37959,-2.05842,-1.4786,-1.23162,-1.33255,-0.618657,-1.67796,-0.324059,-2.06005,-0.81716
-3862.82,0.990927,0.000719495,13,8191,0,3960.52,-0.43479,-0.178926,0.282674,-0.608776,-0.375528,-0.0528108,-0.301441,0.0699236,0.789064,0.34793,0.502267,0.443448,0.74964,0.590067,0.790902,1.80307,1.19494,0.748179,1.07533,1.03682,0.753151,1.02411,0.452254,0.774866,0.943982,0.808774,0.892085,1.18451,0.671951,0.611187,1.06167,0.691432,0.453074,0.631576,0.601127,0.910249,0.691459,1.23488,0.666946,1.29712,-0.0208263,0.999863,-0.00658501,0.456471,0.106751,-0.285043,-0.725613,0.401813,-0.128672,0.214078,-0.701805,0.183998,0.245991,-0.256001,0.0828482,-0.333367,0.563226,0.432147,-0.0522537,-0.140289,-0.735347,0.0276549,-0.381652,0.419826,-0.671471,-0.304753,0.0822092,-0.849298,-0.0430226,-0.294095,0.348473,0.189473,-0.468467,-1.1688,-0.489536,-0.501652,0.0546112,-0.374406,0.577056,-0.212155,-0.163024,-0.343522,0.167678,-1.20368,0.114268,-0.351366,0.135294,0.10371,-0.119754,0.387082,0.511065,0.152938,-0.0290025,0.188802,-0.0120107,-0.0252584,-0.274676,0.269774,0.309511,0.710349,-0.103931,0.361978,-0.327236,0.648565,0.535527,0.639057,-0.266017,0.145553,-0.0328556,0.319513,-0.252807,0.15366,-0.458629,-0.0695881,0.196678,-0.157181,0.0553315,-0.864247,0.196481,0.554714,0.376961,0.232887,0.105358,-0.13365,5.72781,0.0570549,0.0758944,0.0820444,0.245649,0.0589513,0.239316,0.0244888,0.215047,0.06404,0.335542,0.106141,0.662404,0.420749,0.0850908,0.479338,0.221047,0.146736,0.176075,0.28105,0.0173854,0.295045,0.394427,0.314352,0.0607804,0.0550371,0.0125344,0.0192128,0.396098,0.103199,0.324027,0.137169,0.264765,0.466786,0.135422,0.0820166,0.522619,0.102329,1.66179,0.617239,0.738602,0.528627,0.748615,0.252768,-0.0486072,1.14335,-0.141296,-0.0153693,0.107519,0.365226,0.710029,0.32353,-0.311414,0.256568,-0.558711,-0.487242,-1.06232,-0.51903,-0.236774,-0.356008,0.346844,-0.909955,0.703807,-1.1644,-0.153053
-3864.35,0.995682,0.000719495,12,4095,0,3960.69,0.333595,-0.246476,0.745648,-0.967933,-0.143757,0.0855173,-0.390988,0.090187,0.870988,0.3127,0.765192,0.541047,0.830474,0.929839,0.672704,1.59316,1.34306,0.838533,1.0472,1.27425,0.906663,0.509935,0.73247,0.799153,0.70052,1.16037,0.738811,1.40975,0.539986,0.726779,0.939945,0.787047,0.930863,0.744457,0.839133,1.29084,0.837772,1.56759,0.61903,1.18613,0.44762,1.16445,-0.0241275,0.423982,0.108866,-0.503178,-0.559036,0.363097,-0.120527,0.31276,-0.397549,-0.0161347,0.255939,-0.553897,0.359598,-0.194179,0.438789,0.332521,-0.012169,-0.566088,-0.369459,0.284482,-0.35924,0.128061,-0.406633,-0.111444,-0.0544507,-0.461451,-0.0593397,-0.278198,0.597993,0.183501,-0.296593,-0.840314,-0.322285,-0.688991,-0.112649,-0.67938,0.504944,-0.0341854,0.0267764,-0.246479,0.528636,-1.47164,0.089239,-0.274568,-0.337675,0.498268,-0.400384,0.662241,0.1584,0.335655,0.0972212,0.173169,0.0645375,-0.125296,-0.676069,0.322573,0.592963,0.812195,0.0869596,0.348483,-0.397711,0.22055,0.467049,0.463314,-0.393078,-0.133512,-0.149707,0.168995,-0.509628,0.280221,-0.190688,0.326215,-0.00801417,-0.547961,0.091344,-0.633308,0.0759509,0.228965,0.24125,0.00625781,0.328908,0.456203,3.54594,0.07249,0.05096,0.140957,0.331579,0.0843805,0.831176,0.0258517,0.260075,0.625539,0.0426988,0.189613,0.294773,0.299013,0.341085,0.402791,0.452633,0.376679,0.0618011,0.200334,0.285215,0.159259,0.970788,0.144064,0.0114289,0.0665579,0.234115,0.0368531,0.0432745,0.0291033,1.74721,0.177025,0.0899569,1.35581,0.95635,1.09169,1.29022,0.813987,2.06901,1.40781,1.34247,1.57496,1.72745,0.922871,0.874448,1.7735,0.793064,0.943075,1.21507,1.23825,1.71038,1.28032,0.573354,1.16243,0.490833,0.392321,-0.0820732,0.206886,0.857664,0.452399,1.13332,-0.0894876,1.67483,-0.142451,0.68157
-3890.83,0.997845,0.000719495,13,8191,0,3991.33,-0.717396,1.07256,0.171992,0.413828,-0.0473517,-0.113624,0.360191,0.144257,1.39357,0.513431,2.32141,1.024,1.41897,1.6189,1.15168,2.63622,1.82089,1.79273,1.57728,2.05009,1.19975,1.18627,0.996093,1.26335,0.837944,1.60359,1.71905,1.76066,1.30372,0.885067,1.37751,1.03979,1.22103,0.389017,0.842742,1.64409,0.946548,1.6158,1.46459,1.94448,0.64254,1.24888,-0.00328688,0.418191,0.242179,-0.280055,-1.19889,0.461706,0.039855,0.0118465,-0.615747,0.321129,0.219708,-0.469856,-0.245549,0.335874,0.538857,0.482053,-0.0104062,-0.249595,-0.461601,0.174881,-0.386311,0.285738,-0.591849,-0.141429,0.0242331,-0.660147,-0.196624,-0.326698,0.402573,0.156906,-0.31603,-0.853265,-0.300566,-0.789893,-0.500573,-0.521887,0.725536,-0.286199,0.202613,-0.239872,0.582743,-1.19891,0.148082,-0.55388,-0.106136,0.411966,0.104338,0.125123,0.163601,0.601343,0.0455354,0.160539,-0.182116,-0.442571,-0.300944,-0.211501,0.65028,0.302175,0.0213028,0.617455,-0.0435604,0.999547,0.639315,0.274203,-0.143219,-0.0389515,-0.0453991,0.147317,-0.218999,-0.279486,0.0476162,0.369649,-0.265425,-0.63526,-0.0739834,-0.378792,0.359653,0.786263,0.307108,0.269494,0.0213509,0.209684,3.02742,0.464504,0.186313,0.268417,0.128174,0.129502,0.414576,0.282634,0.132768,0.429699,0.0947438,0.075427,0.231923,0.973636,0.0488228,0.655921,0.354181,0.0159846,0.042661,0.268297,0.460047,0.0563575,0.0926779,0.781625,0.0158177,0.626683,0.0863937,0.279832,0.403701,0.94772,0.0497423,0.351179,0.0397723,1.80766,1.30077,1.31348,1.94313,1.32106,2.88267,1.94175,2.13424,2.12624,2.2894,1.51787,1.4233,2.52347,1.46029,1.50618,1.45034,1.53136,1.96574,1.62562,0.896425,1.61928,1.00049,0.933692,0.135316,0.976693,1.28682,1.00099,1.63768,0.435605,2.07616,0.114401,1.3194
-3878.33,0.999319,0.000719495,13,8191,0,3976.78,-0.651126,1.14082,0.129645,0.293509,-0.099185,-0.0225989,0.516107,0.137552,0.971662,0.478746,1.14878,0.895365,0.932124,1.06731,1.1652,1.36677,0.958327,1.56854,1.74041,1.83668,1.14017,0.69793,1.30181,0.882313,0.5576,1.83936,1.71502,1.5575,1.83521,0.250417,1.27584,0.41149,0.422284,0.525129,0.97333,1.67071,0.341965,1.73635,0.849916,2.0611,0.428532,1.51957,-0.102509,0.446067,0.0849286,-0.251668,-1.08843,0.535853,-0.0113815,0.149963,-0.518854,0.257566,0.366953,-0.650274,-0.217307,0.219245,0.522226,0.40425,0.0310499,-0.216559,-0.727235,0.0843277,-0.178469,0.125544,-0.213586,-0.104786,-0.0295322,-0.969827,-0.140619,-0.28814,0.643525,0.287442,-0.26328,-0.794011,-0.406225,-0.976656,-0.320107,-0.315008,0.655558,0.084331,0.152287,-0.625301,0.380999,-1.24875,0.114956,-0.567312,-0.213636,0.415241,-0.0957415,0.397245,0.105059,0.254871,-0.151153,0.186292,0.0875778,-0.493572,-0.204328,-0.144212,0.307075,0.323208,-0.0057516,0.730704,-0.252937,0.721403,0.45054,0.444149,-0.240938,-0.0761032,0.111254,-0.0235807,-0.135736,-0.140737,-0.184709,0.132509,0.0577006,-0.490665,-0.264776,-0.492928,0.350445,0.639873,0.267143,0.0759069,0.0187429,0.112259,3.23192,0.66122,0.337549,0.756219,0.148434,0.0670617,0.583513,1.03867,0.0417149,0.124614,0.0550657,0.0178294,0.387605,0.598626,0.107362,0.257008,0.255341,0.0800838,0.009444,0.13825,0.655361,0.229416,0.0516283,0.637196,0.00508645,0.130815,0.0327101,0.333722,0.138009,0.842831,0.228939,0.204399,0.376099,1.9404,1.47978,1.80782,1.78623,1.56418,2.66892,2.20309,2.1532,2.23724,2.36157,1.62391,1.41193,2.37981,1.44926,1.42943,1.74559,1.73626,2.11784,1.95963,1.06254,1.64871,0.807668,0.968083,0.116888,0.641288,1.25187,1.01273,1.87797,0.62334,2.09454,0.361991,1.50014
-3889.71,0.995224,0.000719495,13,8191,0,3983.01,0.174073,-0.332687,0.318775,-0.914204,-0.417015,0.109567,0.0439288,0.319899,1.28431,0.536738,0.742474,1.03434,0.99432,0.961172,1.14579,1.52297,2.09006,0.534794,1.52384,1.26512,1.37964,1.14168,1.6225,0.691252,0.939304,1.19051,0.858749,1.18884,1.27351,1.53904,1.0027,0.861107,0.736847,1.74021,1.44165,1.56782,1.04016,0.907856,1.05234,1.87898,0.96032,1.40008,0.0170319,0.339407,-0.19991,-0.121699,-0.786945,0.251981,0.0194406,0.0759529,-0.443513,-0.146293,0.0945614,-0.457882,0.0115288,-0.463431,0.108866,0.0216589,-0.0947026,0.0766628,-0.116276,0.331272,0.025118,0.0787703,-0.0641142,-0.0371861,0.022834,-0.706779,-0.641533,-0.255456,0.529171,0.437014,-0.394939,-0.0922225,-0.507015,-0.992556,0.241282,-0.281357,0.657799,0.0412569,0.125114,-0.536636,0.0439524,-1.10511,0.222211,-0.495006,-0.0721731,0.160228,-0.156563,0.871709,0.139703,0.119614,0.0540341,0.230862,-0.318228,-0.56373,-0.294026,-0.114367,0.511116,0.0314481,-0.159481,0.393594,-0.243804,0.646525,0.677499,0.0747339,-0.376274,-0.226461,-0.119328,0.264667,-0.281681,0.0551856,-0.192646,0.123176,-0.263095,-0.428116,0.0192857,-0.165297,0.163715,0.853756,0.65602,-0.129167,0.093988,-0.0107789,3.27932,0.0228833,0.336416,0.047105,0.145872,0.203746,0.491656,0.191558,0.35064,0.726656,0.398986,0.390603,0.00386675,0.0322048,0.138214,0.49706,0.210948,0.0551364,0.140711,0.0460015,1.4341,0.696138,0.301693,0.093385,0.522671,0.215898,0.434079,0.314029,0.619762,0.0151222,0.172965,0.254026,0.0681314,1.79015,1.08148,1.31307,1.57271,1.2638,2.30528,2.12258,1.92167,2.17523,2.12617,1.28226,1.25542,2.25947,1.26974,1.11243,1.30699,1.47408,1.84675,1.6919,0.930204,1.48514,0.919658,0.605695,0.198479,0.615729,1.41783,1.13171,1.49753,0.292949,1.89433,0.255119,1.35898
-3895.81,0.992615,0.000719495,11,3872,1,3997.19,-0.0711789,0.921747,-0.206433,-0.103655,-0.125587,-0.0560195,0.301777,0.126435,0.86044,0.366594,1.63132,0.458755,0.817453,0.756394,0.498554,1.65535,1.03952,0.827942,1.29292,1.52964,0.715576,0.528733,2.04589,0.968578,1.19292,1.29336,0.776044,0.857782,1.68935,0.10472,1.15993,0.90283,1.65009,0.338366,0.80138,1.34859,0.889567,1.0011,0.907142,0.895476,0.451424,0.816114,-0.134706,0.384844,0.0633189,-0.00109032,-0.539321,0.747285,-0.0186522,-0.107178,-0.503812,0.26965,0.606256,-0.0809513,0.17728,0.0865386,0.234865,0.145551,0.340845,-0.497505,-0.418418,0.0253629,-0.237633,0.278882,-0.879886,-0.151487,0.193416,-0.448744,-0.463677,-0.133075,0.235946,0.330148,-0.209466,-1.3577,-0.0366385,-0.238654,-0.254707,-0.296537,0.576047,-0.208821,0.100942,-0.522825,0.381635,-1.03024,-0.523702,-0.525363,-0.076658,-0.066746,-0.168528,0.324563,0.251859,0.299086,-0.299634,0.123581,0.2233,-0.201262,0.000559188,0.268999,0.533936,0.350633,-0.133278,0.266825,-0.199437,0.260996,0.651531,0.363307,-0.1124,0.0859823,0.132531,-0.282902,-0.0589526,0.0652152,-0.239505,0.076637,-0.232406,-0.317334,0.0986357,-0.586866,0.531305,0.295921,0.259472,0.024567,-0.0903929,0.384641,2.25716,0.76069,0.423553,0.0195675,0.449565,0.0824617,0.382653,1.03455,0.266346,0.0655656,0.0607197,0.367307,0.0152037,0.0220936,0.474228,0.568811,0.388266,0.481489,0.482343,0.0279207,1.34761,0.209774,0.22989,0.600755,0.0463074,0.275788,0.729975,0.109898,0.0168712,2.1731,1.01919,0.239956,0.498518,1.62538,1.51853,1.49681,1.71648,1.22132,2.95901,1.83833,1.88076,2.02944,2.22103,1.53939,1.20626,2.40862,1.15357,1.3048,1.52751,1.44186,1.82482,1.67659,0.867507,1.67439,0.948578,0.835542,0.0187745,0.708913,1.15905,1.01065,1.19793,0.504783,1.8792,0.221633,1.2262
-3895.46,0.985152,0.000719495,12,4095,0,3994.48,0.247512,0.300018,0.472906,-0.343019,-0.357894,0.035411,0.265022,0.251376,1.19514,0.398576,0.584197,1.02731,0.73024,0.93841,0.938028,1.86968,1.65064,0.95633,1.53839,1.57164,1.09941,0.974942,1.19658,0.351297,1.18772,1.13097,1.15062,0.974795,1.39789,1.14465,0.442673,0.534549,1.6648,1.24002,1.04808,1.49544,0.875014,0.503291,0.29194,1.0732,0.93756,1.31708,-0.0530013,0.447283,-0.381225,-0.2312,-0.702961,0.0482274,-0.0918777,0.328303,-0.738638,0.211718,0.617649,-0.627684,-0.126696,0.0108514,0.491314,0.269288,0.0186048,-0.4501,-0.371854,0.09189,-0.421244,0.305254,-0.676324,-0.465095,-0.36044,-1.24123,-0.66459,-0.161088,0.352878,0.00149183,-0.574023,-0.344995,-0.927324,-0.756608,0.174461,-0.733081,0.853539,0.0309878,0.136329,-0.0749533,-0.0777157,-0.900733,0.422691,-0.605714,0.0147686,0.510023,0.0823261,1.02629,-0.142301,-0.12281,0.00638186,0.426225,0.331542,-0.480518,-0.52402,-0.0210843,0.710492,-0.0472792,-0.0139017,0.346934,-0.110023,0.528515,0.384054,0.707719,0.0174389,-0.0562192,0.0928763,0.271573,-0.306393,-0.257585,-0.456127,0.17274,0.00403226,-0.422358,-0.078108,-0.315982,0.384978,0.478764,0.211682,-0.235112,0.528272,-0.163752,3.47677,0.53919,0.378998,0.676646,0.0318054,0.0847173,0.611052,0.0177745,0.0115443,0.0611964,0.00219035,0.0513431,0.322854,0.152621,0.0161258,0.466081,0.00832269,0.474131,0.446549,0.603719,1.07632,0.410851,0.193823,0.407617,0.049055,0.0735925,0.068364,0.250405,0.573355,0.784692,1.12615,0.285645,0.00519769,2.05002,1.52852,1.84142,1.96282,1.65018,3.3415,2.2388,2.35143,2.40037,2.5289,1.81262,1.46311,2.74772,1.50425,1.55531,1.69509,1.90064,2.21753,1.90034,1.23166,1.68322,1.23207,1.15849,0.688678,1.02509,1.24437,1.22657,1.80728,0.737416,2.17752,0.657458,1.74449
-3870.33,0.999513,0.000719495,12,4095,0,3981.77,0.586291,0.359259,0.147287,-0.447396,-0.224963,-0.0465329,-0.00749193,0.119384,0.558993,0.369445,0.803977,0.344538,0.575762,0.475127,0.505949,0.887154,0.911433,0.659408,0.292946,1.11068,0.217004,0.43152,0.986465,0.462213,0.853823,0.61386,0.724536,1.28771,1.10917,-0.152895,0.688753,0.733559,0.610574,0.427471,0.848748,1.08484,0.373737,0.712241,-0.0174169,1.23963,1.00297,0.706496,0.0017036,0.35095,-0.296149,0.240511,-0.942032,0.194994,0.101328,0.275082,-0.567739,0.082648,-0.078585,0.00989084,-0.310937,-0.0301439,0.219687,0.0937205,-0.256058,-0.125573,-0.489987,0.0383169,-0.172169,0.479171,-0.443595,-0.386384,-0.123027,-0.727751,-0.799075,-0.106243,0.250766,0.189255,-0.389859,-0.48494,-0.545304,-0.772069,0.00108572,-0.333161,0.235796,-0.258677,-0.290773,-0.208899,0.235044,-0.944895,0.181958,-0.48724,-0.207696,0.373616,-0.258479,0.324969,0.21647,0.28564,-0.0153291,0.461337,-0.0354259,-0.221452,-0.286738,0.160096,0.745567,0.351407,-0.142802,0.350403,-0.000930696,0.0789751,-0.0487226,0.510644,-0.0535779,0.269697,-0.103053,0.103312,-0.0728455,-0.535677,-0.412122,0.275645,-0.0905474,-0.170191,0.24814,0.00304017,0.0261119,0.585646,0.116681,-0.194417,0.0653264,-0.0440595,2.91609,0.250409,0.182993,0.0397097,0.298798,0.730946,0.425601,0.0732524,0.190895,0.435396,0.252392,0.738537,0.0753127,0.761082,0.403287,0.150082,0.726331,0.471876,0.0589137,0.299647,0.0521029,0.0517994,0.641034,0.0346497,0.0386855,0.50305,0.0140579,0.114155,0.507599,0.161846,0.0319358,0.832628,0.238896,1.63189,1.52688,1.45111,1.5877,1.2699,2.53707,1.81934,1.87209,2.03038,2.22939,1.22027,1.29082,2.20351,1.04156,1.28641,1.37489,1.3864,1.96655,1.82982,0.685327,1.48309,0.788024,0.962072,0.312575,0.555638,1.15345,0.861775,1.5624,0.228391,1.70296,-0.0250799,1.20108
