lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_k,s_SI,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
# Adaptation terminated
# Step size = 0.0150186
# Diagonal elements of inverse mass matrix:
# 0.188301, 0.0936661, 0.092281, 0.0868673, 0.012961, 0.00556553, 0.176504, 0.0215112, 0.234234, 0.203066, 0.215686, 0.204156, 0.206187, 0.251729, 0.210237, 0.224759, 0.221434, 0.226817, 0.200909, 0.222937, 0.219282, 0.219397, 0.252097, 0.222019, 0.208179, 0.22049, 0.213698, 0.24104, 0.214581, 0.224288, 0.207845, 0.219976, 0.199798, 0.20437, 0.243003, 0.244675, 0.217534, 0.221395, 0.2158, 0.194076, 0.176883, 0.609086, 0.179521, 0.179945, 0.178898, 0.179356, 0.17702, 0.180195, 0.179701, 0.180624, 0.180271, 0.180283
-4166.42,0.993552,0.0150186,8,511,0,4194.82,-0.379554,0.388254,-0.00763306,-0.327845,-0.0694245,0.179059,-0.704872,0.562691,-1.37544,-1.16733,-1.28723,-0.5559,-0.365079,-0.233103,-0.347009,-0.744065,-0.685904,-0.44965,-1.34376,-1.30184,0.362662,-0.802881,-0.791542,-0.493543,-0.619322,-0.318102,-0.56146,-1.11076,-0.482982,-1.33119,-0.933307,-1.08789,-0.798378,-0.453862,-0.753379,-0.188587,-1.15606,0.37905,-1.30669,-0.380774,0.672117,0.041169,0.625074,0.697992,0.636445,0.645627,0.654901,0.693986,0.718226,0.642676,0.652587,0.704719,-0.685136,-0.709825,-0.724206,-0.448027,-0.16583,0.571205,-0.332476,-0.224334,-0.0889394,0.1558,-1.12471,-0.764275,0.342254,-0.854402,-0.74886,-0.783521,-0.813132,-0.318711,-0.794868,-0.937963,-0.528847,-1.41949,-1.42187,-1.749,-1.36614,-1.18088,-0.806595,-0.261602,-1.60982,0.180718,-1.72651,-0.727051
-4169.96,0.979055,0.0150186,8,255,0,4190.99,0.397816,0.157223,0.148418,-0.457463,-0.263678,0.0816811,-0.953136,0.516977,-1.59921,-1.65605,-1.27118,-1.0688,-0.64544,0.138248,-0.739922,-1.19394,-0.965644,-0.601362,-1.11071,-1.52065,-0.254717,-0.968209,-0.980697,-0.60551,-1.3522,-0.541929,-1.30453,-1.59406,-0.818446,-1.60625,-1.218,-0.946263,-1.17738,-0.566573,-0.525157,-0.247391,-1.07313,0.429199,-1.16828,-0.832713,0.387006,0.0439896,0.411909,0.364189,0.401716,0.36791,0.400499,0.341773,0.462761,0.315247,0.400567,0.380966,-0.250582,-0.593206,-0.405966,-0.137095,0.0349223,1.32148,-0.162727,0.105238,0.0284786,0.424989,-0.355152,-0.75213,0.487778,-0.343884,-0.596972,-0.288463,-0.669899,0.275765,-0.772626,-0.716175,-0.172635,-1.12158,-1.04489,-1.42847,-1.30507,-0.700748,-0.493748,-0.291181,-1.36623,0.507839,-1.33246,-0.717584
-4164.91,0.966966,0.0150186,9,1023,0,4191.62,-0.453455,0.249468,0.0263455,-0.425606,-0.0982498,0.169072,-0.319863,0.562308,-0.946935,-0.651029,-0.913377,-0.182183,-0.132008,0.672701,0.0636155,-0.327697,-0.199423,-0.04705,-0.441134,-1.05395,0.519506,-0.608806,-0.619092,0.108018,-0.403055,0.221222,-0.527939,-0.733511,-0.0836221,-0.970879,-0.446483,-0.527614,-0.619505,0.189784,-0.272655,0.172203,-0.705985,0.896,-0.782754,-0.229366,0.432418,0.0310974,0.438093,0.42891,0.433082,0.424682,0.428001,0.409384,0.455542,0.408633,0.416379,0.412133,-0.439309,-0.388529,-0.58588,-0.245819,-0.150661,1.25733,-0.132115,0.0228661,0.176109,0.34049,-0.431767,-0.762478,0.442799,-0.729544,-0.690844,-0.265853,-0.640828,0.172536,-0.821752,-0.621131,-0.196355,-1.14365,-1.10018,-1.42549,-1.38528,-0.717047,-0.563242,-0.146404,-1.39476,0.484376,-1.42349,-0.766031
-4169.21,0.803197,0.0150186,6,63,0,4198.98,-0.357697,0.237412,-0.00176328,-0.425318,-0.109832,0.164297,-0.246426,0.526792,-0.88694,-0.65309,-0.567507,0.0323817,-0.27636,0.35713,0.034483,-0.301884,-0.372522,0.169701,-0.735429,-0.736959,0.663696,-0.189541,-0.334484,0.129144,-0.310008,0.1654,-0.415312,-0.929749,0.273464,-1.27734,-0.00815846,-0.469764,-0.37357,0.0336534,-0.254444,-0.0525675,-0.493738,0.769227,-0.915911,-0.142027,0.349174,0.0164709,0.374481,0.347175,0.34518,0.334439,0.355357,0.309025,0.363879,0.339318,0.370545,0.344552,-0.285842,-0.301309,-0.167773,0.0689937,-0.214169,1.01961,-0.0765724,0.148342,0.0809087,0.636556,-0.641914,-0.377498,0.646533,-0.255926,-0.370816,-0.195508,-0.482518,0.17956,-0.650469,-0.760241,0.216029,-1.4019,-0.56395,-1.29852,-1.05466,-0.780405,-0.478437,-0.307884,-1.11345,0.434634,-1.48192,-0.591694
-4171.12,0.983139,0.0150186,8,255,0,4197.37,0.148999,-0.515768,-0.025371,-0.504142,-0.281878,0.114574,-0.312895,0.437128,-0.779423,-0.504728,-0.192392,-0.036484,0.360684,0.563161,0.363966,-0.024096,0.276276,0.408441,-0.140809,-0.250322,0.616295,-0.237654,-0.271213,-0.112899,-0.458081,-0.0467107,-0.428659,-1.38733,-0.400127,-0.821008,-0.554895,-0.690913,-0.540309,0.0852293,-0.29891,0.10243,-0.42692,0.526663,-0.657955,-0.230493,0.208966,0.0227643,0.19075,0.221821,0.191846,0.207518,0.211627,0.225642,0.20237,0.215835,0.154292,0.206297,-0.216057,-0.274137,-0.145816,-0.000587666,0.155144,0.976964,0.0208833,0.459148,0.460663,0.62728,-0.26596,-0.307104,1.00424,0.0239658,-0.239546,-0.207022,-0.161741,0.421625,-0.293098,-0.827394,-0.115539,-0.708684,-0.633967,-1.47052,-0.940939,-0.349585,-0.447692,-0.126742,-0.977114,0.401117,-1.07034,-0.344286
-4171.73,0.985913,0.0150186,8,255,0,4194.07,-0.0535956,-0.0256876,0.097553,-0.601543,-0.155817,0.0254362,-0.314046,0.529974,-0.616916,-0.600459,-0.321955,-0.191512,-0.0301055,0.637359,-0.167204,-0.350596,0.224748,0.474139,-0.456876,-0.294541,0.453836,-0.151258,-0.194469,-0.138711,-0.569091,0.0757793,-0.437006,-0.852411,-0.121951,-0.968283,-0.429673,-0.362174,-0.247942,0.100162,0.130586,0.475124,-0.50674,0.91646,-0.785997,0.0643783,0.276547,0.0521223,0.285692,0.308336,0.231453,0.329455,0.311226,0.263912,0.370981,0.261003,0.233062,0.373327,-0.295733,-0.425328,-0.286443,-0.0482094,-0.0581627,0.837969,-0.233394,-0.0358037,0.336438,0.604875,-0.440495,-0.316163,0.568107,-0.106818,-0.31504,-0.25302,-0.46756,0.234488,-0.424351,-0.680963,-0.0648142,-1.00637,-0.970103,-1.28985,-0.966124,-0.599017,-0.562073,-0.261973,-1.34549,0.274544,-1.54857,-0.533143
-4167.71,0.936954,0.0150186,8,383,0,4191.73,-0.449812,0.404967,0.713246,0.153139,-0.252822,0.0549791,-0.539423,0.439369,-0.862137,-0.796634,-0.669188,-0.581588,-0.359365,0.0394802,-0.214478,-0.565011,-0.0974303,0.275997,-0.663766,-0.626856,-0.104569,-0.581048,-0.669023,-0.424779,-0.904772,-0.220007,-0.952091,-1.18538,-0.547797,-1.27529,-0.856469,-0.745364,-0.816384,-0.391295,-0.409831,0.0342785,-0.912154,0.312695,-0.87422,-0.372953,0.391161,0.0598093,0.406632,0.452083,0.327924,0.360833,0.403862,0.411284,0.453752,0.418641,0.385973,0.450226,-0.216079,-0.401263,-0.48665,-0.265274,-0.307386,0.503607,-0.238079,0.0569694,0.208713,0.613042,-0.539684,-0.537021,0.300368,-0.289416,-0.631424,-0.404435,-0.534213,0.257033,-0.725738,-0.673962,-0.235563,-1.11757,-0.953313,-1.47053,-1.20164,-0.759427,-0.712552,-0.340546,-1.47934,0.078599,-1.3178,-0.548723
-4178.55,0.98511,0.0150186,6,127,0,4202.24,-0.516607,0.0324991,0.242218,0.0730573,-0.288726,0.153734,-0.273769,0.549457,-1.1133,-0.741093,-0.598978,-0.043341,-0.013897,-0.0857081,0.0793397,-0.421877,0.0442144,0.28958,-0.466495,-0.359062,0.427337,-0.189987,-0.390964,0.0159844,-0.559224,-0.0478055,-0.530049,-0.933604,-0.238511,-0.819324,-0.554931,-0.749475,-0.873317,-0.298152,-0.785186,-0.0290662,-0.593148,0.0843232,-0.935977,-0.483396,0.448839,0.0283987,0.415396,0.523834,0.459826,0.433758,0.508625,0.471121,0.449312,0.429067,0.407546,0.445426,-0.535544,-0.540576,-0.550569,-0.115002,-0.296483,0.375225,-0.380507,0.0374313,0.233781,0.514436,-0.666739,-0.416522,0.49644,-0.250279,-0.650417,-0.445068,-0.620328,0.103641,-0.755838,-0.65195,-0.275276,-1.03254,-0.679327,-1.59143,-1.32708,-0.823309,-0.871855,-0.198077,-1.16373,-0.0149213,-1.3654,-0.606979
-4180.26,0.972903,0.0150186,6,63,0,4204.51,0.118823,-0.121496,-0.241639,-0.437728,-0.201507,0.113494,0.572528,0.467731,-0.153407,-0.0692712,0.156305,0.768758,0.644723,0.869668,0.743805,0.577279,0.976631,1.05801,0.279115,0.233564,1.40963,0.340737,0.473815,0.833523,0.335621,1.20641,0.332252,-0.333244,0.443587,0.0572528,0.35085,0.229962,0.050588,0.761884,0.674192,1.12512,0.127801,1.5153,-0.216269,0.721895,-0.538318,0.0432069,-0.552055,-0.561114,-0.597183,-0.567355,-0.591138,-0.599681,-0.452781,-0.593141,-0.47,-0.508213,0.603613,0.418269,0.543885,1.05394,0.788895,1.55136,0.758064,1.24543,1.46273,1.56874,0.480756,0.547257,1.53894,0.379744,0.380023,0.586631,0.367861,1.39319,0.249554,-0.049387,0.499013,-0.0104675,0.260889,-0.360794,-0.269246,0.386023,0.629162,1.02262,-0.267364,1.45529,-0.512917,0.638701
-4176.01,0.978527,0.0150186,9,575,0,4204.43,-0.0284793,0.261639,0.274514,-0.149088,-0.182171,0.204329,0.168682,0.447774,-0.401187,-0.285171,-0.154809,0.565879,0.540431,0.549499,0.670869,0.00256255,0.0204471,0.609628,-0.363444,-0.432053,0.62371,0.123032,-0.201843,0.4146,0.144947,0.422677,-0.134777,-0.452103,0.27232,-0.7537,-0.207783,-0.205509,-0.0434265,0.200131,-0.0493854,0.51524,-0.1486,1.01841,-0.234634,0.110795,-0.567658,0.0862721,-0.599962,-0.489233,-0.577499,-0.483821,-0.583639,-0.493813,-0.490643,-0.681335,-0.623322,-0.463944,0.823943,0.594614,0.736333,1.05927,1.00807,1.80825,0.919337,1.04563,1.00065,1.6121,0.15615,0.392292,1.30113,0.718812,0.375607,0.65019,0.632884,1.15205,0.249253,0.466758,0.882945,-0.254405,-0.0766494,-0.527115,-0.120108,-0.0289254,0.427543,0.940215,-0.191659,1.38007,-0.188629,0.349772
-4168.49,0.995971,0.0150186,9,895,0,4202.15,-0.34594,0.20475,0.12969,-0.328238,-0.169,0.108225,0.0528463,0.439209,-0.605654,-0.497895,-0.23633,0.193306,0.143802,0.686156,0.277514,0.105385,0.23657,0.572064,0.0361793,-0.20832,1.01833,0.0769339,0.180889,0.256681,-0.199336,0.606954,-0.209434,-0.538493,0.146293,-0.223877,-0.0185269,0.0318836,-0.296102,0.54035,0.196266,0.680858,-0.514441,1.0999,-0.432383,0.325576,0.0256523,0.0430454,-0.011397,0.0680554,-0.00631168,-0.0403109,-0.024084,-0.027195,0.0539365,-0.0137272,0.059952,-0.000740557,-0.0705845,-0.201873,-0.0111021,0.293534,0.138808,1.17109,0.150525,0.552885,0.544423,0.900572,0.0793836,-0.0450608,1.03962,0.0224815,0.028101,-0.0505897,-0.272504,0.676438,-0.378997,-0.374554,0.105611,-0.367839,-0.487654,-0.857251,-0.95802,-0.181595,-0.196059,0.240335,-1.2265,0.681977,-1.06181,-0.124836
-4175.05,0.965712,0.0150186,8,511,0,4197.11,-0.490346,-0.118664,-0.412973,-0.438673,-0.16748,0.163188,0.367792,0.382473,-0.392195,-0.362723,-0.0287604,0.48627,0.378334,0.867318,0.455525,0.223176,0.300004,0.578801,0.0632438,-0.107497,1.26138,0.428969,0.275908,0.725795,0.35392,1.0202,0.311689,0.018457,0.732303,-0.0611305,0.0480567,-0.24464,-0.162897,0.563082,-0.0461357,0.510757,-0.412411,0.974365,-0.517163,0.316171,0.177234,0.106068,0.160313,0.147079,0.135302,0.174098,0.306475,0.248662,0.263867,0.192576,0.0562712,0.220474,-0.16322,-0.426581,-0.10684,0.116507,-0.0397681,1.10254,-0.139412,0.309434,0.303806,0.603073,-0.307094,-0.246987,0.705331,-0.202135,-0.396711,-0.211789,-0.351667,0.511921,-0.489426,-0.340284,0.114846,-0.780939,-0.621819,-1.33075,-1.02383,-0.413274,-0.472092,0.0370368,-1.26709,0.467103,-1.28997,-0.279222
-4179.83,0.998347,0.0150186,9,767,0,4210.12,-0.32127,-0.134732,-0.152757,-0.528273,-0.0960325,0.0981082,0.350811,0.394092,0.0945547,0.162913,-0.00890466,0.803835,0.770244,1.07514,0.630443,0.4813,0.714558,0.793961,0.139233,-0.044718,1.24174,0.403202,0.219093,0.665966,0.207201,0.713889,-0.153045,-0.412422,0.514801,-0.0504539,0.256428,-0.194603,0.00624068,0.648344,0.31566,0.844323,-0.695252,1.49533,-0.1847,0.398036,0.014276,0.0733362,-0.0123042,0.00700028,-0.0284287,0.0459113,0.0850517,0.013663,0.0361374,0.0581902,-0.0897888,0.0139445,0.132662,0.0285741,-0.146862,0.485017,0.428245,1.12137,0.182511,0.433036,0.623551,0.714692,-0.175377,-0.217888,0.975915,0.0943362,-0.109041,0.176828,-0.148911,0.475449,-0.563931,-0.560579,0.21376,-0.410183,-0.439987,-1.12968,-0.799725,-0.228342,-0.227282,0.273994,-1.4931,0.901233,-0.935596,-0.251134
-4187.39,0.998406,0.0150186,6,63,0,4206.13,-0.374487,-0.0217679,0.139195,-0.0978745,-0.406304,0.213957,-0.187538,0.493993,-1.18425,-0.762911,-0.615734,0.0926419,0.490763,0.0321259,0.411978,-0.887583,-0.0419239,0.00402279,-0.269707,-0.615835,0.641404,0.0267028,0.0630167,0.340583,-0.269868,0.0308905,-0.560412,-1.03511,0.0436281,-0.4508,-0.487083,-0.165716,-0.327571,0.409961,-0.188327,0.289965,-0.870779,0.733292,-0.572483,-0.280441,0.0990228,0.0642777,0.0628425,0.221661,0.106898,0.00213183,0.0452205,0.243386,0.173446,0.0346383,0.189431,0.221637,-0.0933646,-0.200503,-0.269761,0.276796,0.375714,0.956234,0.0498648,0.039004,0.502691,0.598299,-0.268881,-0.418844,0.884721,0.087931,-0.158405,-0.159771,-0.207401,0.390083,-0.729695,-0.495063,0.137963,-0.604769,-0.512703,-1.2011,-0.816691,-0.177241,-0.168004,0.194413,-1.52667,0.738301,-1.02973,-0.3073
-4182.76,0.994471,0.0150186,9,1023,0,4209.79,0.172896,0.107555,0.1035,-0.476866,-0.211189,0.120408,0.412026,0.539319,-0.317863,-0.139957,-0.0669405,0.575854,0.578126,1.12244,0.685185,0.19465,0.604726,0.729866,-0.114028,-0.206691,1.35865,0.324796,0.416365,0.498135,0.484456,0.723226,0.276711,-0.164377,0.45052,-0.354363,0.132076,0.027604,0.214623,0.577975,0.527493,0.978166,0.509096,1.58,0.101636,0.669608,-0.767193,0.104473,-0.931344,-0.694402,-0.902672,-0.894748,-0.634241,-0.790257,-0.676655,-0.91478,-0.664714,-0.569113,0.763163,0.657181,0.626895,1.15799,1.01394,2.12597,0.983381,1.18108,1.40181,1.55277,0.382014,0.409707,1.90221,0.77371,0.727561,0.645954,0.924818,1.32702,0.596615,0.542613,0.916643,-0.0173033,0.0695105,-0.559819,-0.0888611,0.214313,0.516398,0.906841,0.128123,1.55175,-0.176086,0.615595
-4179.42,0.999759,0.0150186,8,255,0,4204.18,-0.419471,0.245322,-0.0374168,-0.279978,-0.0305758,0.115987,-0.221405,0.384852,-0.506056,-0.423398,-0.667957,0.245441,0.117186,0.618951,0.0545679,-0.0203211,0.184019,0.193762,-0.45034,-0.837455,0.867778,-0.0570519,-0.404158,0.0390441,-0.174037,0.470527,-0.218968,-0.626448,0.0543173,-0.863942,-0.490374,-1.04249,-0.608128,-0.184497,-0.16648,0.0498376,-0.447321,0.666782,-0.735257,-0.112866,0.356866,0.129205,0.410028,0.489952,0.339916,0.311645,0.313949,0.425549,0.501958,0.199285,0.306535,0.237037,-0.268635,-0.325633,-0.486594,0.114969,0.0640841,0.943707,-0.117012,0.104849,0.380331,0.39381,-0.494722,-0.667303,0.646679,-0.291854,-0.560345,-0.337905,-0.508631,0.258147,-0.571003,-0.725332,-0.177993,-1.11494,-1.05632,-1.68443,-1.20895,-0.892588,-0.429309,-0.221712,-0.960809,0.302915,-1.2338,-0.579017
-4186.97,0.986156,0.0150186,9,1023,0,4205.81,-0.441596,-0.259566,0.0187543,-0.622946,-0.395564,0.15948,0.293128,0.572018,-0.7033,-0.530821,0.0879559,0.262611,0.951644,0.905479,0.808556,0.245157,0.562635,0.824453,-0.129048,0.372303,1.19709,0.318401,0.211084,0.686505,-0.13154,0.492608,0.0567011,-0.533189,0.518797,-0.393334,-0.0338935,0.635876,0.296343,0.792648,0.470589,1.12583,0.434456,1.45079,0.122213,0.419202,0.0713883,0.100944,0.135498,0.212907,0.0407217,0.0304608,0.0353786,0.154431,0.242278,-0.095585,0.0276641,-0.0352554,-0.1031,-0.396304,-0.0370642,0.126516,0.475433,1.29449,0.140634,0.734225,0.631007,0.941173,-0.492448,0.102239,1.14257,0.0865982,-0.34472,-0.0432137,-0.313315,0.550893,-0.350698,-0.347657,0.319225,-0.834645,-0.712325,-1.02563,-0.833336,-0.383699,-0.30958,0.232851,-0.906412,0.70453,-1.02526,-0.309258
-4187.38,0.999986,0.0150186,6,63,0,4213.11,-0.678084,-0.136979,0.466384,-0.215797,-0.341013,0.155143,0.412353,0.581327,-0.0828662,0.248194,0.0757371,1.01086,0.828791,1.27079,0.918157,0.358845,0.724882,0.917293,0.394222,0.189907,0.598085,-0.00521909,0.135243,0.774285,0.0365156,0.150805,-0.22594,-0.852174,0.187804,-0.246016,0.250861,0.410723,0.149391,0.510941,0.649517,0.930844,0.173139,1.53366,-0.00412459,0.671112,-0.0439239,0.114321,-0.141318,-0.0985556,-0.153418,-0.127386,0.0293696,-0.0630567,-0.0105098,-0.132648,-0.0160656,0.160536,0.276937,0.188877,-0.189667,0.682938,0.225313,1.46619,0.131749,0.605185,0.6262,0.860292,-0.112001,-0.200538,0.73922,-0.0169124,-0.138112,0.315685,0.0502945,0.389195,-0.40667,-0.486428,0.203897,-0.438325,-0.2925,-0.980141,-0.782988,-0.479327,0.0714194,0.255493,-0.923647,0.967146,-0.934189,0.102279
-4176.49,0.997702,0.0150186,7,255,0,4201.51,-0.050831,-0.193566,-0.165455,-0.588153,-0.211148,0.0865579,0.221797,0.437262,-0.171021,-0.288469,-0.27424,0.287676,0.337563,0.902486,0.158413,0.118191,0.45437,0.623273,-0.0220623,0.0767343,0.71228,0.102027,0.00447363,0.776268,0.116181,0.510392,-0.105111,-0.540165,0.192563,-0.192883,-0.0998388,-0.00125581,-0.212327,0.220262,0.0840301,0.61403,-0.302741,1.25214,-0.341284,0.139116,-0.0260523,0.0620683,0.0220042,0.0161092,-0.0375848,-0.0971228,-0.0865958,0.00353473,-0.00974629,0.0245681,-0.0834992,0.0303525,0.283524,-0.083931,-0.20681,0.344906,0.214671,1.24573,-0.068241,0.511986,0.62503,0.819741,-0.0847358,0.0667407,0.695454,-0.00942621,-0.278499,0.397603,0.0300034,0.553785,-0.311725,-0.42742,0.0983143,-0.41617,-0.531292,-0.957465,-0.884652,-0.478403,-0.397441,0.0723412,-1.08637,0.787337,-1.02168,-0.317612
-4177.9,0.995211,0.0150186,7,191,0,4209.97,-0.125089,-0.290087,-0.12416,-0.390775,-0.346081,0.0883715,0.220627,0.455128,-0.449072,-0.133792,0.228734,0.44495,0.656742,0.891737,0.939069,0.129777,0.579979,0.88147,-0.131334,-0.195484,1.12171,0.134276,0.516235,0.286078,-0.112092,0.658661,0.0979229,-0.277575,0.66118,-0.39788,-0.524446,-0.0437944,-0.10137,0.243309,0.478569,0.896726,0.0550016,1.20385,-0.108155,0.140103,-0.0545019,0.104365,-0.0140717,-0.0421348,-0.137096,-0.0642117,-0.0576853,-0.0499009,-0.0330695,-0.0585242,-0.140141,-0.000979856,0.120847,0.0798559,0.164154,0.524154,0.387219,1.22573,0.552974,0.653624,0.684598,1.02839,-0.302158,-0.386964,1.09239,-0.0501487,-0.00281804,-0.282818,-0.201589,0.728035,-0.188974,-0.148029,0.504954,-0.765605,-0.753659,-1.13311,-0.725382,-0.370375,0.00687261,0.326329,-0.804938,0.812977,-0.798895,-0.184037
-4175.34,0.979069,0.0150186,7,127,0,4204.94,-0.295055,-0.268708,0.152207,-0.642977,-0.448289,0.113418,0.318991,0.434682,-0.606458,-0.439134,-0.0658411,-0.00949815,0.602902,0.739249,1.06308,-0.147858,0.420022,0.635916,0.0142936,0.0262848,0.634459,-0.129784,0.154742,0.792363,-0.327417,0.32233,-0.185599,-0.757302,0.147868,-0.373976,0.125888,0.626846,0.185715,0.611075,0.680158,1.03689,0.347195,1.34946,0.233142,0.436984,0.0854544,0.0757884,-0.00187149,0.166185,0.07036,-0.0494326,0.108193,0.0868298,0.160455,-0.00643368,0.148541,0.103186,0.102644,-0.190468,-0.178624,0.0671244,0.226755,1.14169,0.536983,0.502619,0.526408,0.797095,-0.234004,-0.250875,0.774381,-0.190767,-0.340746,0.234416,-0.264385,0.5901,-0.378265,-0.412642,0.123413,-0.672392,-0.441888,-1.05504,-0.893455,-0.453664,-0.204871,0.0240096,-1.03863,0.570183,-0.933515,-0.254807
-4168.92,0.998018,0.0150186,7,191,0,4187.95,-0.255102,-0.23371,-0.458152,-0.345663,-0.095337,0.163492,0.0596056,0.515777,-0.36225,-0.144165,-0.129159,1.03022,0.546432,0.854717,0.464732,0.158561,0.196325,0.669648,-0.0320059,-0.194881,0.998764,0.364212,0.0846059,0.592889,0.256491,0.634421,0.248543,-0.3567,0.583229,-0.468734,-0.667915,-0.316432,-0.277562,0.321785,-0.205966,0.307445,-0.539104,0.954947,-0.58806,0.120317,0.0908635,0.0230438,0.12252,0.0946998,0.0815592,0.124461,0.0839124,0.0689045,0.093375,0.119321,0.0896767,0.0952704,-0.162248,-0.181455,-0.103945,0.677599,0.236892,1.12887,-0.0160684,0.206723,0.268149,0.753124,-0.314357,-0.204625,0.624391,-0.0528877,-0.285528,-0.0692711,-0.273607,0.287237,-0.335933,-0.54816,0.173898,-0.936329,-1.05057,-0.93602,-0.768971,-0.305927,-0.237972,0.24825,-0.956357,0.80606,-0.958703,-0.149336
-4183.4,0.955609,0.0150186,7,191,0,4211.12,-0.227557,0.0408301,-0.153469,-0.279267,-0.155121,0.177792,0.259494,0.506806,-0.386091,-0.110572,-0.453441,0.290545,0.175634,0.6613,0.428911,0.518582,0.631389,0.903376,0.176062,-0.483745,1.06492,0.133225,0.354371,0.745723,0.235008,0.801231,-0.00972474,-0.214336,0.305236,-0.361071,-0.1464,0.205153,-0.484916,0.519322,0.0220446,0.606376,-0.582245,1.01129,-0.399214,0.521741,-0.225776,0.0318772,-0.220459,-0.166879,-0.28241,-0.230285,-0.187127,-0.201117,-0.220796,-0.210184,-0.224179,-0.192644,0.283269,0.260917,-0.0684779,0.32541,0.192373,1.36309,0.255219,1.02911,1.09219,1.38314,0.237041,-0.155661,1.05883,0.0576177,0.266959,0.359606,0.0637679,0.839383,-0.269443,-0.0110317,0.242269,-0.518837,-0.386558,-0.42052,-0.902032,-0.0313462,0.0877452,0.627837,-0.966927,0.975041,-0.708057,0.377216
-4175.61,0.998694,0.0150186,7,127,0,4210.43,-0.122306,0.197229,0.116229,-0.313039,-0.1291,0.0905131,-0.168529,0.417391,-0.350295,-0.392522,-0.437733,-0.0268831,0.297413,0.649191,0.261345,0.0398978,0.468994,0.551274,-0.204359,-0.371869,0.636765,-0.0545869,-0.0148719,0.179603,0.0699489,0.296091,-0.486551,-0.416405,0.0572302,-0.612488,-0.395173,-0.452883,-0.592309,0.392539,-0.284069,0.537736,-0.4322,1.03042,-0.705671,0.281473,-0.0943789,0.0304677,-0.10053,-0.0844148,-0.138418,-0.0656321,-0.130905,-0.114829,-0.0495283,-0.149606,-0.0567371,-0.119277,0.264745,0.032069,-0.0593836,0.232461,0.484216,1.23377,0.347116,0.580204,0.910461,1.00852,0.019263,-0.0408573,0.827822,0.0786121,0.0510468,0.111834,0.181012,0.523966,-0.449125,-0.108536,0.200949,-0.547667,-0.66604,-1.0446,-1.01045,-0.0792963,-0.472748,0.312238,-0.880803,0.81435,-1.09116,0.0327424
-4174.42,0.996835,0.0150186,9,511,0,4199.67,0.356362,0.571388,0.560941,0.151808,-0.154256,0.0117805,-0.36719,0.528729,-0.740148,-0.586802,-0.338908,-0.131793,-0.150886,0.513958,-0.191785,-0.291355,0.138029,0.0940529,-0.751527,-0.306451,0.537843,-0.357862,0.115891,-0.0783364,-0.46251,0.426598,-0.745215,-0.498985,-0.0791136,-0.769255,-0.460882,-0.656254,-0.577891,-0.130753,-0.1195,0.475284,-0.676367,0.886346,-0.74621,0.160075,-0.617163,0.0324082,-0.644058,-0.633858,-0.570507,-0.618589,-0.578335,-0.623565,-0.604224,-0.597805,-0.611168,-0.60464,0.543855,0.566012,0.662284,1.01631,0.814176,1.66519,0.748927,0.999722,1.21464,1.18952,0.257528,0.638179,1.49795,0.533117,0.83011,0.668883,0.498389,1.4307,0.127699,0.504329,0.824434,0.0400231,0.147446,-0.431291,-0.145534,0.333817,0.297922,0.848713,-0.376777,1.3674,-0.371204,0.698483
-4180.71,0.983391,0.0150186,9,575,0,4206.77,-0.676085,0.21561,0.00344265,-0.400549,-0.065418,0.212325,0.194533,0.524449,0.0475856,-0.103935,0.0911431,1.01716,0.563979,1.20321,0.796656,0.44382,0.515986,0.882874,0.257282,0.0321822,1.20903,0.240606,-0.00786196,0.663729,0.366159,1.03416,0.200767,-0.316729,0.587636,-0.323745,0.480372,0.276949,0.0318261,0.720608,0.100404,0.23343,0.24883,1.34025,-0.155992,0.539053,-0.10887,0.0593098,-0.0720445,-0.0518212,-0.211485,-0.178204,-0.116188,-0.08674,-0.00151501,-0.10609,-0.0956718,-0.0573564,0.36018,-0.0543053,0.283801,0.65014,0.326657,1.66683,0.341678,0.552084,0.740627,1.11551,0.0386165,0.200853,0.969204,-0.028542,-0.144642,0.126286,-0.0806653,0.812985,-0.283371,-0.330908,0.323819,-0.627541,-0.346456,-0.71246,-0.86963,-0.374516,-0.1854,-0.0710299,-0.501601,0.874108,-0.874441,-0.110099
