# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = Hbeta_C_sim5_model
# start_datetime = 2022-02-17 12:37:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpY9JLWa/standata-251c6aa12512.json
# init = 2 (Default)
# random
#   seed = 700132987
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_C_sim5-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_C_sim5-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=Hbeta_C_sim5_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aE.1,aE.2,aE.3,aE.4,aHS.1,aHS.2,aHS.3,mu_aHS,bP,bA,bAHS.1,bAHS.2,bAHS.3,mu_bAHS,sigma_abHS.1,sigma_abHS.2,mu_a,sigma_a,Rho.1.1,Rho.2.1,Rho.1.2,Rho.2.2,a_i.1,a_i.2,a_i.3,a_i.4,a_i.5,a_i.6,a_i.7,a_i.8,a_i.9,a_i.10,a_i.11,a_i.12,a_i.13,a_i.14,a_i.15,a_i.16,a_i.17,a_i.18,a_i.19,a_i.20,a_i.21,a_i.22,a_i.23,a_i.24,a_i.25,a_i.26,a_i.27,a_i.28,a_i.29,a_i.30,a_i.31,a_i.32,mu_the,sigma_the,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
114.718,0.996163,0.0227005,7,127,0,-84.6202,0.246668,-0.179052,-0.79704,0.318506,0.288075,-1.0974,-0.3199,-1.06761,-0.792135,-0.0974143,0.262687,0.102143,-0.150086,0.0510433,-0.0235592,0.346072,0.141554,-0.142732,0.161041,1,-0.8286,-0.8286,1,-0.221256,-0.16593,-0.259436,-0.323117,-0.00140488,-0.441889,-0.188516,-0.0653394,-0.0794095,-0.322054,-0.0755515,0.0080016,-0.477816,-0.289163,-0.388792,-0.451192,-0.483692,-0.0819012,0.0812211,-0.0765512,-0.348385,-0.0404955,-0.143296,-0.0601653,-0.31933,-0.366176,-0.317347,-0.112798,-0.0668013,-0.24873,-0.199696,-0.310324,1.45614,0.609523,3.17365,11.262,4.09705,7.42548,5.11604,1.49414,3.36081,2.41444,6.83435,2.13194,3.66289,7.55259,6.42307,11.4685,4.96179,5.68714,5.10571,3.2562,4.13224,12.3162,7.46157,3.11624,3.54879,3.29293,4.02429,4.03213,15.813,0.604277,6.96182,4.2378,8.70983,6.179,0.461403,0.463805,0.377861,0.3293,0.700155,0.252111,0.535726,0.711826,0.565447,0.390847,0.595767,0.811629,-0.180759,-0.0677107,-0.27994,-0.365021,-0.175294,-0.18691,0.314014,0.115466,-0.18661,-0.082047,-0.425263,0.262646,-0.548373,-0.353314,-0.962187,-0.137739,-0.821269,-0.349245,-0.175493,-0.486444,0.386653,0.386083,0.406643,0.418411,0.331778,0.437304,0.369182,0.329196,0.362288,0.403513,0.355313,0.307544,0.545067,0.516921,0.569532,0.590255,0.543712,0.546592,0.422135,0.471166,0.546518,0.5205,0.604742,0.434713,0.633758,0.587421,0.72356,0.53438,0.694506,0.586434,0.543761,0.619268
101.692,0.996215,0.0227005,8,255,0,-64.052,0.0313669,-0.226819,0.813527,-0.330718,-0.340229,0.786769,-0.0755576,0.0260627,0.478931,-0.0328135,0.0402396,-0.0366782,0.0567081,-0.247766,-0.0551972,0.595664,0.246209,-0.34195,0.405594,1,0.175849,0.175849,1,0.107076,-0.378563,-0.4033,-0.0292235,-0.260115,-0.318266,0.0864512,-0.157805,-0.0124292,0.0680197,-0.86817,-0.139291,0.00315798,-0.244854,-0.739129,-0.363816,-0.456753,-0.255664,-0.0878537,-0.369214,-0.111927,0.114146,-0.448672,0.421784,-0.700598,-0.0491232,-0.731533,-0.585072,-0.660299,-0.0994839,0.0182799,0.222445,1.52287,1.20929,12.2745,5.7667,2.7063,3.44731,3.86647,0.771777,17.0925,5.31057,29.6854,1.14685,5.32449,4.71629,3.18096,4.20036,3.37919,13.327,7.49932,2.51063,2.11492,8.0705,5.71236,4.47314,1.4713,12.064,4.27761,9.96092,41.7145,0.857148,10.6794,1.35586,4.79861,10.4141,0.964408,0.460941,0.438751,0.817921,0.603583,0.542885,0.957789,0.73136,0.832169,0.935538,-0.0146588,0.758788,0.260753,-0.0127257,-0.603948,-0.236275,-0.195338,-0.310559,0.148095,-0.206019,0.0410801,0.139645,-0.836099,-0.388336,-1.0702,-0.650444,-0.927988,-1.19913,-0.893681,-0.42579,-0.579221,-0.129328,0.275997,0.386763,0.392039,0.306205,0.353524,0.367517,0.277321,0.324896,0.303187,0.281803,0.503665,0.31891,0.435179,0.503181,0.646559,0.558796,0.54868,0.577022,0.463044,0.551323,0.489731,0.465145,0.697643,0.595882,0.744635,0.65711,0.716667,0.768369,0.709649,0.604868,0.640888,0.532287
98.4431,0.990744,0.0227005,7,255,0,-60.6476,-0.572788,-0.149333,-0.299624,0.0609379,1.18323,0.118681,0.0231307,-0.606126,-0.0400614,-0.0347762,0.461368,-0.12187,-0.123898,-0.0195594,-0.0615055,1.22979,0.107196,-0.341974,0.216599,1,0.498637,0.498637,1,0.0734185,-0.408421,-0.331057,-0.0619117,-0.459466,-0.328028,-0.243257,-0.288947,-0.269981,-1.03393,-0.599799,-0.111005,-0.219745,-0.0621165,-0.593363,-0.520254,-0.752708,-0.407237,-0.0184721,-0.48345,-0.102353,-0.278381,-0.320049,-0.780908,-0.239971,-0.392341,-0.119193,-0.267261,-0.0759363,-0.482772,-0.513331,0.161965,1.02698,0.98464,6.1208,7.56578,3.8641,6.44895,5.57057,1.37798,9.6422,5.7969,17.2852,1.14185,5.31977,5.40515,5.04817,4.9535,4.99576,17.1732,4.03982,3.82306,2.79667,10.7049,5.51797,4.72016,2.36375,6.09775,2.23012,5.42006,74.9832,0.469364,7.50765,3.11887,9.43209,9.52692,1.00375,0.503014,0.583077,0.85762,0.477609,0.606349,0.701916,0.675119,0.646853,-0.0928036,0.326481,0.862508,0.254607,0.385244,-0.483472,-0.418461,-0.274309,-0.968239,0.432937,-0.34387,0.0264307,-0.519456,-0.646932,-0.232271,-0.547961,-0.284163,-0.905429,-0.172579,-0.901309,-0.744879,-0.401106,-0.127132,0.268205,0.376833,0.358225,0.297837,0.382817,0.352893,0.331388,0.337351,0.343699,0.523184,0.419097,0.296816,0.43669,0.404863,0.618568,0.603115,0.56815,0.724768,0.393425,0.58513,0.493393,0.627021,0.656319,0.557808,0.633662,0.570567,0.712064,0.543038,0.711218,0.678062,0.598953,0.53174
102.248,0.965458,0.0227005,8,255,0,-51.8794,-0.264702,-0.228148,-0.451525,0.068674,0.388571,-0.224457,-0.168247,-0.680361,-0.361864,-0.133358,-0.0933425,0.302199,0.164499,0.259404,0.338945,0.426851,0.804183,0.117024,0.294013,1,0.444276,0.444276,1,0.0245315,-0.166772,0.179557,0.340529,0.373657,0.21239,0.581617,-0.0994103,0.374457,-0.40385,-0.419347,0.325062,0.26339,0.151251,-0.188902,-0.0345443,0.380076,-0.271032,-0.295506,0.169325,-0.166988,0.537042,0.0869399,0.496325,-0.237354,0.101589,0.0415773,0.156405,0.191162,-0.209195,0.334382,0.297253,1.36591,1.02947,7.93103,9.55745,5.58102,7.48109,5.05641,1.47287,8.13062,7.83383,13.6501,1.2681,7.03167,5.31071,3.91347,4.10676,8.19104,14.0535,4.21812,4.44844,2.00595,19.483,5.49671,3.81433,2.06438,5.03416,4.22686,4.57026,56.2453,0.823428,6.23905,4.53663,4.02549,17.7305,0.472195,0.208441,0.56512,0.746792,0.847196,0.675579,1.08621,0.477631,0.77037,0.0852142,0.012792,0.938329,0.0883828,-0.127258,-0.538567,-0.415259,0.220594,-0.747484,-0.558489,-0.066488,-0.444201,0.0644704,-0.647129,0.063328,-0.898972,-0.492295,-0.925829,-0.489229,-0.926322,-0.694861,-0.243976,-0.291914,0.384097,0.448078,0.362364,0.321521,0.300021,0.337249,0.252333,0.382812,0.316399,0.478709,0.496802,0.281238,0.477919,0.531772,0.631479,0.602348,0.445074,0.67863,0.636103,0.516616,0.60926,0.483888,0.656363,0.484173,0.710738,0.620647,0.716228,0.619925,0.716329,0.667047,0.560693,0.572465
104.699,0.986503,0.0227005,8,255,0,-66.7106,-0.239277,-0.0540242,0.165775,0.0761354,-0.864404,-0.665593,-0.575777,-0.78473,-0.515035,-0.145005,0.0588226,0.185803,0.0697201,0.0305683,0.205482,0.241942,0.769345,0.373476,0.255407,1,-0.216423,-0.216423,1,0.707929,0.379996,0.423995,0.551652,0.677129,0.493716,0.679226,0.300843,0.777623,-0.120865,-0.197293,0.29622,0.68482,0.521573,0.337319,0.454488,0.155682,0.419562,0.398964,0.437145,0.731742,0.907488,0.203962,0.593598,-0.0567624,0.32307,0.463736,0.449183,0.338175,-0.00583201,0.481387,0.36861,1.34554,0.924603,1.5179,8.00562,2.7095,6.31707,7.89055,1.00469,5.5233,3.66626,19.5592,1.15374,3.58792,11.7495,3.67236,9.42793,2.6735,9.9077,3.76277,1.62891,2.39681,8.4127,6.37385,3.45018,2.04988,11.4976,3.2801,6.77432,16.7776,0.58983,6.40971,2.05194,13.5452,5.00759,0.891816,0.485105,0.540358,0.690523,0.889152,0.694484,0.925012,0.625407,0.90524,0.108039,-0.0302866,0.660173,0.303753,0.0279648,-0.284833,-0.201426,-0.208504,-0.442794,-0.0777638,-0.0612106,0.18837,0.100523,-0.772971,-0.238315,-0.954917,-0.592607,-0.675739,-0.522765,-0.964485,-0.712666,-0.417409,-0.450765,0.290735,0.381047,0.368104,0.333917,0.291285,0.333036,0.283938,0.348553,0.287975,0.473017,0.507571,0.340701,0.42464,0.493009,0.570731,0.550187,0.551938,0.608924,0.519431,0.515298,0.453046,0.47489,0.684163,0.559298,0.722103,0.643963,0.662787,0.627794,0.724019,0.67099,0.602863,0.610821
107.158,0.980274,0.0227005,7,255,0,-58.0098,-0.341696,0.00752859,0.215989,-0.23261,0.200767,-0.766237,-0.269578,-1.22625,-0.328591,-0.234905,-0.204993,0.473536,0.284967,0.466678,0.404708,1.00096,0.175982,0.432076,0.240052,1,-0.525864,-0.525864,1,0.465022,0.386626,0.352726,0.324755,0.744212,0.274238,0.850768,0.395038,0.669822,0.504487,0.546999,0.120502,0.14896,0.518363,0.524627,0.308527,-0.0791051,0.403074,0.871982,0.234261,0.504839,0.41908,0.150472,0.680195,0.162541,0.49304,0.632247,0.78852,0.749122,0.41539,0.586913,0.445335,1.31237,0.923092,5.69227,13.1139,4.02988,5.52452,5.08406,0.796835,13.0882,2.14777,35.9208,1.0786,3.05926,4.32575,1.95502,7.42069,1.43674,13.4061,2.90595,5.42619,2.583,15.0178,7.51165,2.09089,2.62749,6.7001,3.71781,8.45494,33.0543,0.387653,11.3032,1.92529,6.84201,5.28184,0.609871,0.403855,0.388187,0.396678,0.93464,0.446434,1.09589,0.76778,0.723514,0.722262,0.664501,0.557054,-0.144055,0.0430343,-0.0306761,-0.30147,-0.344773,-0.284829,0.424,-0.120497,0.0771564,-0.307354,-1.10747,-0.109073,-0.967784,-0.548798,-1.00589,-0.344475,-1.15337,-0.405,-0.427577,-0.55737,0.352089,0.400386,0.404154,0.402111,0.281984,0.390209,0.250511,0.31696,0.32662,0.326895,0.339729,0.364229,0.535952,0.489243,0.507668,0.574802,0.585349,0.57073,0.39556,0.530088,0.48072,0.576239,0.751658,0.527241,0.724677,0.633857,0.732215,0.585277,0.760125,0.599888,0.605295,0.635844
107.063,0.804991,0.0227005,7,255,0,-64.1379,-0.285185,0.0370068,-0.0868935,0.16622,0.286877,-0.731317,-0.143454,-1.03599,-0.137903,-0.22532,-0.339525,0.61125,0.332296,0.567397,0.349465,1.29516,0.155678,0.415571,0.228918,1,-0.432087,-0.432087,1,0.629788,0.385811,0.351582,0.63148,0.415721,0.356471,0.805175,-0.210463,0.750942,0.443866,0.397305,0.317319,0.491916,0.842358,0.385077,0.262173,0.336735,0.310936,0.666593,0.293776,0.213643,0.397816,0.208916,0.539998,0.127824,0.185247,0.508027,0.684201,0.695336,0.476257,0.388162,0.535085,1.35998,0.974215,5.287,8.16128,4.6777,6.06282,4.76089,0.806364,9.52974,2.07241,38.5326,1.02879,2.50625,2.88931,1.92757,5.50134,1.75869,11.015,3.3422,5.06432,2.66278,17.0998,7.0594,2.4184,2.81544,7.04737,2.7476,8.4637,44.7532,0.470986,11.0631,1.7976,5.87193,5.10435,0.871506,0.505117,0.488375,0.803249,0.701158,0.624421,1.14308,0.24985,0.905223,0.755535,0.612792,0.838838,0.116731,0.292297,-0.157754,-0.333121,-0.0122188,-0.191205,0.142764,-0.056693,-0.206776,-0.225224,-0.861178,-0.126815,-0.819857,-0.700693,-0.903607,-0.289178,-0.969868,-0.174136,-0.471548,-0.290183,0.294941,0.376339,0.380276,0.309331,0.331555,0.348777,0.241756,0.43786,0.287978,0.319617,0.351423,0.30178,0.47085,0.427442,0.539357,0.582518,0.503055,0.547656,0.46437,0.514169,0.551511,0.556069,0.702907,0.531661,0.694206,0.668342,0.71169,0.571795,0.725093,0.543424,0.61575,0.572041
113.446,0.997388,0.0227005,8,255,0,-72.0595,-0.0603177,-0.0141541,0.0727123,-0.138357,-0.107821,-0.271948,-0.707749,-1.21356,-0.189164,-0.0479059,0.146831,-0.0894344,-0.109316,-0.107067,-0.101237,2.59945,0.0223609,0.487926,0.16896,1,0.734942,0.734942,1,0.53237,0.180137,0.502797,0.510799,0.634518,0.332404,0.583158,0.829772,0.608617,0.105059,0.0844203,0.788744,0.524536,0.501362,0.144087,0.437587,0.365001,0.212954,0.682315,0.571887,0.698945,0.695456,0.45573,0.710469,0.505624,0.552242,0.527221,0.270447,0.646381,0.545276,0.448897,0.838569,1.43063,0.696872,7.39212,10.5424,3.43424,5.79724,4.87383,0.984911,6.95467,7.84725,5.57434,1.69461,7.01874,11.5584,11.1905,8.66834,7.88546,5.83474,9.92184,1.5484,2.83071,8.5536,8.35413,3.11474,1.32745,7.74154,3.77332,4.48264,12.7916,0.865932,7.82012,3.43912,5.80074,13.0536,0.466118,0.0878584,0.414237,0.429674,0.577562,0.271729,0.537355,0.809996,0.523774,0.0536799,0.0125913,0.781981,-0.115009,-0.175363,-0.570153,-0.287808,-0.268967,-0.57074,0.0111672,-0.101455,0.0107304,-0.0748908,-0.782131,-0.459018,-0.70621,-0.65515,-0.774571,-0.955535,-0.709323,-0.603351,-0.752918,-0.347239,0.385536,0.47805,0.397897,0.394204,0.359494,0.432483,0.368803,0.307891,0.37197,0.486583,0.496852,0.313893,0.528721,0.543729,0.638799,0.571459,0.566839,0.638934,0.497208,0.525342,0.497317,0.518714,0.686139,0.612781,0.669563,0.65817,0.684509,0.722227,0.670251,0.646422,0.679814,0.585948
119.851,0.343904,0.0227005,5,63,0,-77.4224,-0.0544117,0.296736,0.0724989,-0.315283,0.095621,-0.41644,-0.818651,-1.25325,-0.117508,-0.0628483,0.20451,-0.10663,-0.0864489,-0.0864514,-0.0877215,2.10191,0.0141533,0.516665,0.221075,1,0.805792,0.805792,1,0.804019,0.371117,0.241075,0.693405,0.635826,0.431966,0.744444,0.601013,0.649282,0.522444,0.327199,0.777449,0.479179,0.450244,0.0344881,0.489564,0.303705,0.345075,0.479063,0.649307,0.481401,0.683883,0.724183,0.525123,0.386388,0.551834,0.503948,0.148791,0.447168,0.478246,0.630569,0.83259,1.47217,0.726811,7.20957,10.9643,3.36926,5.89883,4.35043,1.067,8.09056,6.96986,5.65253,1.75427,6.63419,13.4415,10.6852,7.94879,6.85554,5.49321,10.116,1.4626,2.84356,8.4483,7.29272,3.15933,1.31511,7.77609,4.01866,3.87056,9.38354,0.870042,9.39524,2.8063,6.20933,13.5094,0.772474,0.305428,0.180264,0.642349,0.616476,0.407739,0.739727,0.63044,0.593349,0.51041,0.288338,0.823949,-0.0187411,-0.0964534,-0.630271,-0.189828,-0.186898,-0.54849,-0.060318,0.0382039,-0.149214,-0.123326,-0.404447,-0.382023,-0.708098,-0.470932,-0.774447,-0.898364,-0.901954,-0.533318,-0.38488,-0.227752,0.315944,0.424231,0.455056,0.344716,0.350583,0.399454,0.323064,0.347411,0.355867,0.375097,0.428411,0.304926,0.504685,0.524095,0.652551,0.547315,0.546589,0.633785,0.515075,0.49045,0.537234,0.530793,0.599756,0.594361,0.669981,0.615604,0.684482,0.710613,0.711351,0.630257,0.59505,0.556693
121.716,0.869728,0.0227005,6,65,1,-72.229,-0.114677,-0.277233,0.036449,-0.0163611,-0.0818689,-0.453002,-0.751064,-1.19287,0.0730614,-0.062398,0.166448,-0.0324439,-0.0472039,-0.0479952,-0.0406939,0.654392,0.00932958,0.505133,0.209789,1,0.193215,0.193215,1,0.814143,0.383509,0.586804,0.57794,0.55623,0.0343825,0.843722,0.52753,0.733359,0.558064,0.361229,0.713322,0.711246,0.464608,0.361569,0.380793,0.390089,0.71067,0.743569,0.386685,0.538187,1.02283,0.227746,0.636252,0.586314,0.158192,0.390136,0.00330657,0.644126,0.507325,0.658233,0.72525,1.41526,0.816329,5.81179,10.4571,3.27132,5.9752,4.26421,0.843623,9.3792,8.59378,8.08886,1.76037,6.61504,9.17598,8.25202,8.45299,6.45679,7.37657,7.32135,1.68644,2.25732,9.7202,5.96351,2.51933,1.49831,8.0192,2.97859,2.29147,16.7994,0.742185,7.0543,2.77319,8.44684,9.84696,0.829923,0.36539,0.573527,0.574349,0.584118,0.0574269,0.886138,0.603845,0.724925,0.593215,0.369745,0.806587,0.224045,-0.0710217,-0.293304,-0.288608,-0.0898476,-0.175426,0.215204,-0.214917,-0.0827865,0.224501,-0.899568,-0.268686,-0.5071,-0.862777,-0.88711,-1.04188,-0.70334,-0.503761,-0.355472,-0.334265,0.303661,0.409655,0.360423,0.360234,0.357986,0.485647,0.291908,0.353464,0.326309,0.355897,0.408603,0.308618,0.444222,0.517748,0.572805,0.571655,0.522447,0.543744,0.446406,0.553523,0.520685,0.444109,0.710861,0.56677,0.624127,0.703241,0.708293,0.739212,0.668928,0.623343,0.587944,0.582797
126.108,0.493416,0.0227005,7,127,0,-88.9761,-0.781731,0.235178,0.0714997,-0.100318,-0.351654,0.262488,-0.0447795,-0.432736,-0.441962,-0.122786,0.251662,-0.100031,-0.106587,-0.123526,-0.126063,0.749543,0.0268745,0.442023,0.189403,1,0.633485,0.633485,1,0.368513,0.362489,0.383661,0.666673,0.610929,0.466543,0.407617,0.399763,0.822182,0.0978785,0.308375,0.320944,0.357609,0.392772,0.227003,0.427578,0.234163,0.584702,0.514482,0.251658,0.546657,0.698315,0.322115,0.711457,0.173971,0.633669,0.417678,0.382386,0.647941,0.556481,0.488407,0.713425,1.48849,0.751878,5.45293,12.9766,3.29566,4.18935,4.54923,0.746997,11.2509,6.61208,22.6081,1.12228,4.80181,10.3613,2.88607,6.641,2.23273,7.20052,6.50151,1.96142,2.96321,10.5377,5.76633,3.50008,2.09614,6.00379,2.89424,3.15602,18.6537,0.96357,5.89642,2.29879,7.69887,8.59752,0.549154,0.476423,0.507124,0.809196,0.815395,0.661479,0.640671,0.699525,0.955175,0.316639,0.474722,0.65406,0.00727222,-0.0528618,-0.363706,-0.19172,-0.101879,-0.281862,0.083143,-0.234225,0.0226556,-0.0851171,-0.747607,-0.130582,-0.829043,-0.331741,-0.842123,-0.630672,-0.75004,-0.284529,-0.462708,-0.222881,0.366061,0.383097,0.375868,0.308062,0.306742,0.340407,0.345095,0.331918,0.277845,0.421495,0.383499,0.342075,0.498182,0.513212,0.589937,0.547784,0.525448,0.570003,0.479226,0.55829,0.494336,0.521266,0.678657,0.532599,0.696153,0.582183,0.698912,0.652642,0.679187,0.570656,0.613656,0.555491
111.645,0.81282,0.0227005,8,383,0,-73.4242,-0.626263,0.123578,-0.27818,0.507911,-0.02015,-0.22931,0.549644,-0.396385,-0.192357,-0.228254,-0.131014,0.462087,0.206975,0.443196,0.315648,0.706968,0.124412,-0.154298,0.18297,1,-0.293549,-0.293549,1,-0.0997336,-0.00954078,-0.0426984,0.186815,0.0194385,-0.136804,0.00251142,0.0167784,-0.189047,0.100662,-0.42984,-0.239859,-0.192179,-0.173881,-0.423017,-0.254731,-0.295828,0.0158903,0.250086,0.0330894,-0.0697713,0.227926,-0.240363,0.119878,-0.477709,-0.0898074,0.155649,-0.143706,0.112436,-0.544221,0.0230967,0.341719,1.42047,0.923296,7.30083,3.62353,5.6583,7.02758,3.04812,0.84236,4.68292,3.15991,8.65964,1.22313,4.1911,4.10107,5.89767,8.22228,4.62517,13.8355,2.55706,3.00994,3.14069,12.6985,8.30425,3.16643,2.15505,10.0055,4.86175,10.6216,77.0261,0.598776,9.97899,3.23223,6.38642,7.94329,0.54254,0.508726,0.493284,0.758227,0.706,0.532042,0.742218,0.880491,0.36465,0.813795,0.185861,0.685857,0.0352059,-0.123649,-0.448746,-0.333605,-0.0418711,-0.135187,0.326891,0.202228,0.0285066,0.0376607,-0.845969,0.0854915,-0.959309,-0.427519,-0.877287,-0.569994,-1.17737,-0.724663,-0.288042,-0.0158742,0.367597,0.375492,0.37912,0.319031,0.330483,0.370041,0.322519,0.293076,0.409834,0.307082,0.453668,0.334955,0.491199,0.530873,0.610341,0.582636,0.510466,0.533745,0.418997,0.449615,0.492874,0.490586,0.699721,0.47864,0.722983,0.605281,0.70626,0.638762,0.764475,0.673633,0.571517,0.503968
105.728,0.992525,0.0227005,7,127,0,-69.3214,-1.01186,0.723193,0.331979,0.183688,0.275112,-0.370878,0.431548,0.293449,0.102191,-0.0841807,-0.155278,0.64671,0.440835,0.358123,0.276995,0.324842,0.248699,-0.130586,0.238103,1,-0.108756,-0.108756,1,0.0477851,-0.45052,-0.427083,-0.14238,-0.195368,-0.338786,0.170591,-0.437957,0.147826,-0.711727,-0.156228,0.159956,-0.278258,-0.446494,-0.35653,-0.251692,-0.123564,-0.190314,-0.0468613,-0.0689203,0.090901,0.0374574,-0.300122,-0.0477323,-0.19549,-0.480465,-0.453812,-0.372122,-0.0801399,0.0453695,-0.241538,0.071393,1.4393,0.833936,3.85779,4.87223,6.50337,7.92561,1.89061,0.974372,12.4334,4.27168,5.70379,1.40223,4.16577,9.23001,4.49743,3.22966,5.34628,16.1044,1.8312,1.5775,4.53656,9.92363,11.3383,3.01673,1.68328,8.44875,4.45424,8.85066,22.9036,0.743202,8.92029,2.7582,5.11359,7.27512,0.694786,0.150747,0.180718,0.478488,0.467967,0.318016,0.853526,0.290712,0.762161,-0.0385923,0.480973,0.911492,0.0261793,-0.207391,-0.402984,-0.317747,0.190673,-0.798084,0.202042,-0.0435072,0.0901804,-0.327222,-0.6893,-0.0508199,-0.538934,-0.683132,-1.0883,-0.607455,-0.809365,-0.187006,-0.434404,-0.226317,0.332969,0.462384,0.454943,0.382609,0.385098,0.421159,0.298694,0.42783,0.318177,0.509647,0.382022,0.286695,0.493456,0.551663,0.599404,0.578775,0.452476,0.689564,0.449661,0.510875,0.47747,0.581083,0.665811,0.512702,0.631564,0.664437,0.748062,0.64736,0.691974,0.546616,0.606925,0.556339
91.5061,0.949089,0.0227005,8,255,0,-41.7337,0.184626,-0.0661892,0.17904,0.559306,-0.0102069,-0.783118,-0.742395,-1.5487,-0.165449,-0.218196,0.540952,-0.458811,-0.604044,-0.401558,0.493553,0.44218,0.62108,0.645529,0.313097,1,0.348173,0.348173,1,0.790804,0.744669,0.664462,0.606031,0.677146,0.80317,1.13229,0.519198,0.894326,0.85347,0.467415,0.949565,0.871668,0.495571,0.512026,0.510798,0.834807,0.508035,0.976469,0.78349,0.773118,0.61655,0.551136,1.10158,0.621692,0.4995,0.638714,0.690936,0.788739,0.58945,0.937819,0.650024,1.45965,0.978549,3.34703,4.09871,8.32726,4.87649,2.10373,1.2117,18.5343,4.72682,16.702,1.3856,3.37409,15.9763,5.05309,3.19387,2.82523,11.4404,2.32037,1.99532,4.45038,12.3438,13.3228,1.42864,1.91793,6.37022,3.34717,5.29862,28.2047,0.571476,11.5576,1.74279,7.05566,4.9022,0.686781,0.522105,0.458832,0.43427,0.61546,0.724549,1.12141,0.626858,0.705631,0.817185,0.337991,1.1165,0.197387,-0.348055,-0.268508,-0.320539,0.185928,-0.120912,0.158244,0.189237,0.111126,-0.185564,-0.732333,0.0460952,-0.543235,-0.686911,-0.894224,-0.580148,-0.98975,-0.287589,-0.22319,-0.396361,0.334749,0.37236,0.387263,0.393107,0.350815,0.326392,0.24575,0.348223,0.330565,0.306361,0.416298,0.246662,0.450813,0.586146,0.566727,0.579456,0.453651,0.530191,0.460521,0.452831,0.472247,0.546258,0.675317,0.488478,0.632565,0.665279,0.709761,0.641101,0.729038,0.571406,0.555567,0.597813
