# 0.170622, 0.126896, 0.161023, 0.128488, 0.0211305, 0.0197543, 0.0259421, 0.0137521, 0.182586, 0.0194603, 0.244314, 0.23439, 0.202978, 0.207593, 0.250486, 0.262366, 0.232805, 0.228165, 0.211667, 0.218102, 0.205044, 0.300996, 0.213081, 0.24768, 0.219106, 0.248065, 0.240019, 0.25425, 0.248456, 0.226639, 0.24767, 0.25544, 0.207447, 0.24323, 0.25978, 0.274173, 0.205514, 0.240545, 0.223826, 0.205618, 0.235921, 0.285941, 0.199169, 0.00532995, 0.200216, 0.200542, 0.201148, 0.200265, 0.200211, 0.200293, 0.200509, 0.200989, 0.200893, 0.200898, 0.199798, 0.199388, 0.200363, 0.2008, 0.200516, 0.200964, 0.200124, 0.200962, 0.200603, 0.199945, 0.201011, 0.200447, 0.200315, 0.202256, 0.2007, 0.200994, 0.200895, 0.200613, 0.200035, 0.202396, 0.200685, 0.20043, 0.199929, 0.200385, 0.20146, 0.200366, 0.200755, 0.200506, 0.201055, 0.201961, 0.200143, 0.200998, 0.199835, 0.200388, 0.200427, 0.200661, 0.201111, 0.200225, 0.200729, 0.200258, 0.201055, 0.200768, 0.202257, 0.200423, 0.201531, 0.200114, 0.200165, 0.200797, 0.200536, 0.200362, 0.200772, 0.20013, 0.200246, 0.199898, 0.200148, 0.200674, 0.200602, 0.20079, 0.200642, 0.200493, 0.201739, 0.201053, 0.200469, 0.200852, 0.200217, 0.200751, 0.200271, 0.200029, 0.200744, 0.20042, 0.0284048, 0.00218762, 0.00366136, 0.00232634, 0.00292439, 0.00358485, 0.00254948, 0.00260908, 0.00338665, 0.00255325, 0.00349794, 0.0023379, 0.00244689, 0.0024555, 0.00260837, 0.00257332, 0.00269412, 0.00244226, 0.00269352, 0.00320986, 0.00316741, 0.00252336, 0.00592283, 0.00270774, 0.00236083, 0.00285341, 0.00272668, 0.0026783, 0.0025087, 0.00263614, 0.00234975, 0.00244171, 0.00324311
6179.69,0.99921,0.00211567,11,2047,0,-6097.91,-0.20471,0.160706,0.147573,-0.31303,-0.258783,-0.108059,-0.168448,0.0227401,0.55713,0.592257,1.47774,0.986227,1.13214,-0.106081,0.300588,1.74583,0.161759,0.853609,1.33495,1.61082,0.262452,1.86206,0.19657,0.650353,0.648414,0.445934,0.189604,0.239424,0.251064,0.956809,0.719998,0.66698,-0.151917,-0.542409,-0.0385111,-0.321049,1.44412,1.02738,0.0513371,0.520646,0.101805,0.293049,-0.231793,0.50978,-0.0100652,-0.284489,-0.892101,0.315032,-0.396331,0.00207306,-0.690544,0.142342,-0.104907,-0.531236,-0.269576,-0.403341,0.27547,0.495505,0.173228,-0.365153,-0.666705,-0.386193,-0.587939,0.155572,-0.672536,-0.0640361,-0.525936,-1.05986,-0.756548,-0.599288,0.763603,-0.314697,-0.528693,-1.32334,-0.654135,-0.742351,-0.476306,-0.918179,1.21974,-0.00783241,0.091711,-0.207821,0.0254066,-1.35305,0.0274498,-0.351106,-0.0967761,0.172839,0.0478139,0.677356,-0.00495142,0.0680765,-0.753703,-0.304504,0.111644,-0.310622,-0.563384,-0.035987,0.46845,0.714776,-0.551384,0.429409,-0.545145,0.111387,0.968314,0.761874,-0.444133,-0.284696,-0.707112,-0.179673,-0.221041,-0.38066,-0.738939,0.416627,-0.897501,-0.565035,-0.384184,-0.751679,0.367007,0.64469,0.482553,-0.233781,-0.314355,-0.570781,2.28391,0.779549,0.109304,0.484384,0.103889,0.0944554,0.16343,0.237504,0.12248,0.215303,0.144424,0.293925,1.0651,0.311198,0.211994,0.390187,0.147555,0.553106,0.347003,0.092458,0.225377,0.193831,0.0387257,0.191252,0.33791,0.278241,0.303795,0.234831,0.505065,0.175058,0.185032,0.322662,0.175974,1.52202,0.742325,1.00591,-0.318774,0.392898,1.87414,-0.034113,1.04437,1.41044,1.43895,0.251487,1.59655,-0.130821,0.0200291,0.297349,-0.261238,-0.372794,0.152185,-0.360048,0.725479,0.0512493,-0.155465,-0.782002,-1.02232,-0.90267,-1.19991,0.673476,0.538831,-0.629329,-0.0578815,-0.415558,-0.691484
6191.26,0.971989,0.00211567,12,6143,0,-6113.74,0.290815,0.793434,-0.332667,-0.704393,-0.18557,-0.0166291,0.0516428,0.042353,-0.59047,0.47884,-0.345289,-0.819949,-0.624311,-1.85173,-1.42676,0.237729,-1.63105,-0.789337,-0.30708,-0.0669228,-1.49039,-0.162321,-0.697776,-0.502053,-0.120927,-0.732822,-0.599367,-0.524468,-0.866133,0.0881762,-0.444557,-0.523187,-0.748908,-1.11852,-0.689264,-0.991701,0.799312,0.521162,-0.606137,-0.122862,-0.536689,-0.497111,0.160367,0.52818,0.429818,0.132368,-0.448054,0.746665,0.0174696,0.430023,-0.261431,0.593079,0.285221,-0.086117,0.185458,0.0582585,0.732473,0.950814,0.626079,0.123653,-0.21742,0.0691202,-0.162674,0.591101,-0.232932,0.373295,-0.0597264,-0.547014,-0.289669,-0.169446,1.21926,0.137351,-0.100797,-0.840446,-0.201153,-0.280964,-0.00611434,-0.449707,1.66275,0.471067,0.517754,0.215686,0.504949,-0.897159,0.444584,0.0922811,0.320062,0.655168,0.528587,1.09389,0.434658,0.480492,-0.280244,0.147567,0.574066,0.0797309,-0.179151,0.385231,0.902619,1.13582,-0.0947609,0.9403,-0.070697,0.546626,1.40505,1.21496,0.00447298,0.165391,-0.252004,0.225817,0.195875,0.0658273,-0.325944,0.857398,-0.434757,-0.0897905,0.0679647,-0.320337,0.796683,1.14239,0.924464,0.193391,0.116986,-0.126962,3.32316,0.775089,0.120674,0.600201,0.0971685,0.106266,0.164645,0.23767,0.134283,0.238266,0.14867,0.307264,1.00479,0.309165,0.221284,0.356976,0.168985,0.536566,0.327153,0.0895909,0.229197,0.203214,0.0356375,0.180419,0.327149,0.263194,0.31096,0.235264,0.519167,0.177829,0.156854,0.30797,0.172469,0.984842,0.30353,0.522685,-0.766731,-0.0621906,1.44554,-0.473125,0.584977,0.984573,0.986489,-0.26073,1.00652,-0.588555,-0.437626,-0.201116,-0.723503,-0.8311,-0.243037,-0.78793,0.266281,-0.407684,-0.596528,-1.217,-1.50498,-1.35125,-1.56005,0.256469,0.206658,-1.05841,-0.527937,-0.871857,-1.14123
6201.93,0.942196,0.00211567,11,2047,0,-6108.89,-0.0447931,0.0848546,-0.636653,-0.12671,-0.33495,-0.048812,-0.0116148,-0.154236,-0.0524101,0.622178,0.24151,-0.0807401,0.0792108,-1.0783,-0.872556,0.850254,-0.926358,-0.253796,0.252748,0.711902,-0.840622,0.617994,-0.28306,0.0474217,0.318262,-0.136128,-0.0323853,-0.26566,-0.340602,0.421645,0.153808,0.125044,-1.05281,-1.68473,-1.08474,-0.573542,0.814771,0.51021,-0.470594,-0.213183,-0.435055,0.0319295,0.538533,0.527083,0.746774,0.478378,-0.112237,1.06103,0.356149,0.763633,0.0806629,0.938189,0.607111,0.250783,0.51756,0.355291,1.05563,1.25855,0.974183,0.413365,0.119445,0.361731,0.163402,0.92573,0.089642,0.695312,0.246523,-0.260509,0.0363754,0.173964,1.53641,0.464395,0.226229,-0.546224,0.126896,0.0264407,0.308985,-0.127117,1.99307,0.776284,0.837344,0.542956,0.869916,-0.573904,0.769527,0.433723,0.672557,0.976434,0.855133,1.41054,0.763274,0.818109,0.00594783,0.487372,0.908237,0.410925,0.171256,0.727296,1.23964,1.48301,0.251641,1.21993,0.242158,0.903257,1.72901,1.5289,0.362748,0.502872,0.0603871,0.57833,0.515968,0.356821,0.0185303,1.18345,-0.115357,0.233843,0.427214,0.00581867,1.14157,1.44441,1.25507,0.494356,0.436136,0.220201,2.91675,0.775606,0.108358,0.597447,0.100391,0.0979427,0.164325,0.231949,0.127391,0.237433,0.145145,0.30777,0.993373,0.307622,0.220001,0.356215,0.169972,0.533528,0.322106,0.0944019,0.220475,0.202381,0.0375611,0.185022,0.330708,0.269793,0.312219,0.232434,0.511182,0.178807,0.15685,0.309096,0.169668,0.668994,-0.0262576,0.194939,-1.07447,-0.382905,1.11334,-0.809709,0.272234,0.629578,0.677508,-0.575694,0.735565,-0.901479,-0.75668,-0.53721,-1.0397,-1.16139,-0.573244,-1.11984,-0.0724398,-0.700027,-0.927725,-1.55339,-1.80728,-1.70462,-1.94714,-0.0514159,-0.174511,-1.40398,-0.830702,-1.15708,-1.47843
6192.09,0.914953,0.00211567,11,2047,0,-6119.5,-0.326975,0.142406,-0.282849,-0.591945,-0.369455,-0.0171486,-0.0711765,0.129298,0.0397956,0.666779,0.33998,0.0964039,0.30068,-0.883714,-0.763341,1.09504,-0.773888,-0.11539,0.431921,0.956342,-0.610346,0.855447,-0.179006,0.213715,0.358435,0.0325036,0.135372,-0.222447,-0.160334,0.531827,0.337881,0.322869,-0.513099,-0.917651,-0.214412,-0.843805,1.05692,0.437416,-0.44658,0.0153152,-0.506778,-0.20125,0.459377,0.505548,0.687157,0.428244,-0.184274,1.0009,0.281702,0.71942,0.000666728,0.899131,0.541675,0.180296,0.483942,0.292117,0.990138,1.23763,0.909915,0.375624,0.0643058,0.330134,0.12952,0.846801,0.0404876,0.638756,0.204984,-0.298414,-0.0283305,0.104512,1.50078,0.407266,0.197955,-0.570165,0.0676762,-0.031775,0.233317,-0.194907,1.9496,0.716038,0.773021,0.481981,0.794662,-0.589765,0.739065,0.377257,0.619866,0.895464,0.776405,1.34736,0.688828,0.775426,-0.0320762,0.427579,0.859278,0.380623,0.0682622,0.68935,1.18254,1.4199,0.173432,1.19999,0.179018,0.815059,1.70362,1.49841,0.305709,0.407249,-0.0116605,0.523364,0.481953,0.301969,-0.0327611,1.12629,-0.158627,0.157954,0.359609,-0.0543857,1.07344,1.36814,1.19751,0.457101,0.404924,0.124037,2.7221,0.774311,0.118852,0.554064,0.0933536,0.0972917,0.16908,0.217943,0.124498,0.223014,0.141288,0.309561,0.878363,0.332107,0.214895,0.381777,0.16194,0.576008,0.298876,0.0917459,0.222203,0.228914,0.031734,0.185273,0.36216,0.29625,0.345139,0.232513,0.465454,0.173403,0.163008,0.284706,0.170836,0.69282,0.0378178,0.272957,-1.03487,-0.341929,1.15647,-0.763903,0.309456,0.692196,0.72634,-0.473499,0.903141,-0.836041,-0.706495,-0.501708,-0.99742,-1.02648,-0.536626,-1.05312,0.0119344,-0.637186,-0.871626,-1.49558,-1.78257,-1.6279,-1.89096,-0.0294003,-0.149323,-1.3076,-0.796722,-1.13466,-1.39926
6165.65,0.667449,0.00211567,11,2047,0,-6092.11,-0.831428,0.459095,0.309365,0.133322,0.013771,0.173977,-0.0959477,-0.174722,-0.230373,0.626061,0.76661,-0.0560169,0.389053,-0.928739,-0.396851,1.61293,-0.78947,0.40504,0.777666,0.989112,-0.388264,0.636033,-0.00569168,0.144881,0.183271,-0.13329,-0.467537,0.30997,-0.194376,0.793402,0.220805,-0.0124981,-0.571793,-1.0181,-0.915763,-0.436699,1.02719,1.15049,-0.0606845,0.303762,0.132833,0.0235512,0.397392,0.496488,0.666762,0.378357,-0.206734,0.948216,0.262242,0.654375,-0.0341217,0.821014,0.50865,0.128585,0.389592,0.259281,0.938622,1.13285,0.852583,0.32149,0.001678,0.254278,0.0619462,0.820194,-0.00289999,0.605835,0.106517,-0.370977,-0.0827786,0.0752925,1.45287,0.369983,0.129852,-0.655268,-0.00259317,-0.0964467,0.165388,-0.208277,1.86942,0.669559,0.746834,0.452985,0.675475,-0.708408,0.642017,0.332378,0.522145,0.817401,0.729617,1.31036,0.652302,0.69844,-0.0923208,0.331124,0.784899,0.318482,0.0147316,0.605066,1.14274,1.34583,0.102947,1.11323,0.126458,0.81266,1.60265,1.42647,0.260571,0.362349,-0.0938661,0.457885,0.438944,0.233179,-0.114603,1.06334,-0.211179,0.0787362,0.313005,-0.113651,1.01117,1.34207,1.11323,0.421748,0.334413,0.111549,2.49615,0.911526,0.113018,0.515725,0.0939984,0.0933633,0.167807,0.246594,0.139408,0.251987,0.143826,0.314705,0.948632,0.303777,0.231389,0.35672,0.160598,0.526402,0.317815,0.092869,0.222188,0.197591,0.0409814,0.196114,0.336563,0.297892,0.349149,0.242068,0.550535,0.173572,0.189558,0.324424,0.186406,0.894259,0.0869672,0.357549,-0.955643,-0.271758,1.23142,-0.649042,0.356667,0.735427,0.79181,-0.425903,0.948393,-0.723197,-0.661415,-0.428063,-0.935497,-1.06763,-0.420314,-1.00169,0.0707854,-0.583446,-0.808571,-1.43743,-1.71822,-1.59543,-1.80964,-0.00448317,-0.069707,-1.27066,-0.738133,-1.08583,-1.34376
6167.07,0.979387,0.00211567,11,2047,0,-6093.52,-0.955481,0.48105,0.231506,0.346508,0.0789935,0.136269,-0.0286615,-0.246257,0.0949485,0.742942,1.08359,0.325301,0.716137,-0.638779,0.0476102,1.87345,-0.453909,0.836486,1.1463,1.24225,-0.0242652,1.06606,0.143303,0.258074,0.438516,-0.0539819,-0.315039,0.538012,-0.101322,1.00333,0.3196,0.0377387,-0.487858,-0.970234,-0.967204,-0.240414,1.14943,1.35835,0.107759,0.420873,0.368414,0.181301,0.338057,0.478395,0.542629,0.238241,-0.360026,0.833353,0.138923,0.512451,-0.157959,0.697022,0.381379,0.0138304,0.308162,0.111231,0.804607,1.02079,0.699943,0.170817,-0.104964,0.179559,-0.0757086,0.697883,-0.128804,0.463879,-0.00599467,-0.419099,-0.20006,-0.0370692,1.28363,0.229546,-0.0121234,-0.746863,-0.082246,-0.234905,0.058356,-0.321308,1.78898,0.554818,0.620956,0.315858,0.578506,-0.749503,0.531251,0.198049,0.393491,0.773152,0.610255,1.21101,0.545567,0.582811,-0.212718,0.22995,0.653453,0.209703,-0.0859377,0.486967,1.01118,1.23704,0.00881309,1.00908,0.0229024,0.711401,1.50282,1.30148,0.143363,0.249328,-0.153397,0.33848,0.288934,0.170093,-0.219438,0.955087,-0.315925,-0.049725,0.159186,-0.197017,0.911292,1.22249,1.0179,0.289439,0.214864,-0.0463208,3.05367,0.824361,0.11733,0.538738,0.0902707,0.0929701,0.177652,0.242174,0.133586,0.230413,0.154801,0.319365,0.962358,0.309475,0.224739,0.349517,0.157421,0.502204,0.317265,0.0930771,0.252208,0.211032,0.036367,0.190404,0.343358,0.290166,0.333341,0.23052,0.528437,0.174202,0.184347,0.321646,0.179134,0.892058,0.221742,0.473376,-0.85515,-0.158578,1.34642,-0.57213,0.496961,0.841963,0.910133,-0.302213,1.07238,-0.658338,-0.531177,-0.275818,-0.819774,-0.964864,-0.336935,-0.896437,0.172369,-0.457921,-0.692867,-1.30185,-1.59075,-1.47043,-1.69642,0.13903,0.0225209,-1.16943,-0.648176,-0.958621,-1.24245
6170.49,0.92668,0.00211567,11,2047,0,-6078.88,-0.514536,0.456289,-0.71334,-0.713601,-0.340496,-0.149145,0.322502,0.119647,0.0902806,0.558201,0.528925,0.319669,0.376176,-0.792833,-0.474533,0.941464,-0.528195,0.0135963,0.540042,0.90455,-0.518743,1.14988,-0.368234,-0.403263,0.554851,-0.596467,0.192206,-0.393157,-0.786678,0.270239,-0.313129,-0.318074,-0.24435,-0.631199,-0.00251456,-0.598751,1.32207,0.747345,-0.202322,0.304179,-0.184346,0.0328727,0.641437,0.438723,0.78187,0.471263,-0.107037,1.04575,0.363351,0.763592,0.0550491,0.909974,0.622143,0.275208,0.540976,0.338492,1.02767,1.25663,0.968317,0.458065,0.120476,0.398878,0.156833,0.909635,0.0899292,0.679434,0.258666,-0.259352,0.0462462,0.175325,1.54397,0.439426,0.218346,-0.466568,0.132464,0.035201,0.325733,-0.0912541,1.98377,0.770814,0.820155,0.540833,0.804703,-0.565391,0.765201,0.412561,0.648133,0.949006,0.809385,1.40871,0.777145,0.803351,0.0183076,0.445944,0.883919,0.474025,0.17937,0.733984,1.2414,1.45727,0.240632,1.20986,0.251151,0.916356,1.73499,1.52812,0.346856,0.473544,0.0617525,0.545961,0.524175,0.371995,0.0241695,1.19216,-0.0377885,0.221377,0.412623,0.00343787,1.09558,1.41395,1.23426,0.540626,0.463023,0.213944,2.63986,0.803933,0.129884,0.526935,0.0844478,0.102081,0.183512,0.243339,0.153307,0.22362,0.170588,0.322018,0.96893,0.302424,0.238243,0.369353,0.151905,0.545849,0.292074,0.0844287,0.253842,0.209146,0.034663,0.174901,0.323144,0.286856,0.338424,0.234258,0.518994,0.159051,0.19076,0.316335,0.17172,0.565944,-0.0224909,0.1958,-1.08696,-0.374318,1.10993,-0.807158,0.250317,0.625091,0.67109,-0.547448,0.772332,-0.863421,-0.752899,-0.515624,-1.04722,-1.15633,-0.572361,-1.11103,-0.0985557,-0.713321,-0.920495,-1.53058,-1.80957,-1.68646,-1.94314,-0.0593848,-0.173199,-1.37565,-0.824487,-1.14281,-1.45055
6197.98,0.905353,0.00211567,11,2047,0,-6112.93,-0.352023,0.503049,0.301035,-0.49909,-0.335546,0.0609728,-0.226833,0.0684876,-0.207116,0.568422,-0.140717,-0.394273,-0.0952235,-1.2882,-1.17611,0.868624,-1.21723,-0.472104,0.0693454,0.62913,-1.01966,0.28894,-0.310183,0.197373,0.0402714,0.00554999,-0.329288,-0.335393,-0.183784,0.35548,0.297922,0.274772,-0.462875,-0.883564,-0.267036,-0.665456,1.12357,0.660305,-0.301647,0.129311,-0.294637,-0.0453275,0.472273,0.535105,0.621162,0.353886,-0.284442,0.958351,0.234043,0.648764,-0.057032,0.782637,0.481618,0.142323,0.41672,0.197243,0.916907,1.12679,0.798123,0.3202,-0.0171341,0.236959,0.0699752,0.792754,-0.0282998,0.531558,0.122446,-0.376933,-0.0761085,0.0752435,1.4019,0.304762,0.12014,-0.679092,-0.0109428,-0.115525,0.162255,-0.236689,1.84962,0.649236,0.712249,0.42853,0.702609,-0.683969,0.641334,0.287812,0.51707,0.833333,0.693135,1.28219,0.626864,0.679651,-0.123981,0.320745,0.785839,0.303818,0.0514638,0.577696,1.10533,1.33699,0.104401,1.11562,0.125918,0.760198,1.61811,1.41102,0.222293,0.333754,-0.0987104,0.452158,0.395507,0.240555,-0.129384,1.06841,-0.231963,0.0882444,0.292951,-0.147659,0.998536,1.29392,1.13458,0.402948,0.319267,0.0810536,3.4233,0.851874,0.110278,0.550254,0.0952217,0.090662,0.158238,0.227855,0.127017,0.246817,0.143472,0.331436,0.930757,0.329889,0.192992,0.375356,0.175796,0.560054,0.334153,0.0901086,0.206871,0.194032,0.0347998,0.177588,0.352751,0.312279,0.32923,0.251339,0.486167,0.178187,0.163636,0.352248,0.173311,0.728036,0.100814,0.351346,-0.953729,-0.24508,1.24307,-0.659862,0.385498,0.777481,0.815439,-0.42362,0.957099,-0.728427,-0.622081,-0.40025,-0.913548,-1.04383,-0.442249,-0.978328,0.061791,-0.571354,-0.793792,-1.42066,-1.68563,-1.56733,-1.82881,0.0225332,-0.0359458,-1.24701,-0.722616,-1.02825,-1.34569
6186.42,0.895032,0.00211567,11,2047,0,-6113.37,-0.887994,0.646019,0.181952,-0.499237,-0.318696,-0.0936315,-0.194813,0.0122869,0.2061,0.473931,0.417993,0.0948007,0.233286,-0.976182,-0.698317,0.894142,-0.774481,-0.116986,0.378094,0.781516,-0.699927,0.886461,-0.123627,0.331223,0.259215,0.162859,-0.0703071,-0.141896,-0.0319759,0.58756,0.460625,0.424435,-0.259559,-0.722119,-0.132997,-0.296328,1.37162,0.954643,0.0108963,0.40877,-0.0057491,0.310472,0.811154,0.515068,1.02073,0.731995,0.141739,1.31684,0.625786,1.01786,0.317859,1.20057,0.878086,0.501755,0.809218,0.63786,1.30651,1.54414,1.24174,0.624605,0.378113,0.633746,0.440179,1.18244,0.375076,0.950217,0.53257,0.0190493,0.270146,0.440401,1.80098,0.724832,0.48846,-0.243831,0.380519,0.265473,0.554366,0.128834,2.23358,1.04355,1.11397,0.824487,1.07942,-0.326872,1.0057,0.721012,0.922553,1.21841,1.09229,1.65894,1.02054,1.0536,0.269322,0.724485,1.13947,0.665784,0.378351,0.971212,1.52761,1.76062,0.497039,1.4898,0.494131,1.13241,2.03046,1.79431,0.621245,0.723976,0.296134,0.850897,0.779498,0.655248,0.268777,1.45436,0.157892,0.464579,0.674398,0.261059,1.37723,1.697,1.50756,0.783603,0.725953,0.471849,3.11838,0.832027,0.129524,0.540815,0.0885213,0.0934645,0.156758,0.21811,0.127053,0.250793,0.137928,0.311736,0.982584,0.327408,0.199573,0.344785,0.163157,0.562381,0.330866,0.091167,0.225681,0.186064,0.0358713,0.177361,0.339898,0.322068,0.293604,0.261842,0.486192,0.184616,0.17366,0.362996,0.172233,0.403077,-0.275017,-0.0310703,-1.34701,-0.654083,0.864369,-1.08515,0.00905001,0.362169,0.42151,-0.822322,0.529482,-1.13722,-1.04281,-0.79617,-1.30581,-1.38595,-0.859742,-1.38235,-0.307736,-0.960726,-1.1862,-1.80086,-2.06277,-1.94685,-2.19116,-0.358504,-0.443787,-1.62413,-1.08476,-1.43967,-1.71449
6183.63,0.992849,0.00211567,11,2047,0,-6106.72,-0.0799247,0.19266,-0.419515,-0.502522,-0.306425,-0.148438,-0.0228672,-0.0198069,-0.282703,0.539126,0.300001,0.00884489,0.0630232,-1.12717,-0.771009,0.623077,-0.851751,-0.251499,0.293771,0.579217,-0.839447,0.785561,-0.583233,-0.286173,6.82743e-05,-0.480136,-0.344645,-0.556218,-0.661242,0.137528,-0.174418,-0.212465,-0.966711,-1.48631,-0.854295,-0.879389,0.728226,0.387383,-0.64111,-0.250277,-0.5699,-0.309957,0.839422,0.536908,0.923608,0.661843,0.0214511,1.21613,0.526325,0.936829,0.209083,1.08298,0.793381,0.388506,0.671916,0.496177,1.18859,1.43862,1.12776,0.618382,0.285326,0.547035,0.326989,1.08671,0.264689,0.844994,0.421898,-0.0950011,0.198514,0.347562,1.72468,0.629401,0.397866,-0.363985,0.290163,0.193839,0.465909,0.0473848,2.15614,0.927975,1.00264,0.723996,0.971089,-0.405975,0.918267,0.622534,0.791885,1.15598,0.996666,1.58452,0.910788,0.969218,0.204702,0.63079,1.03064,0.601967,0.271375,0.876005,1.3846,1.66565,0.437848,1.41294,0.409371,1.02607,1.90335,1.67819,0.518308,0.639883,0.206737,0.7527,0.682638,0.581389,0.163768,1.34947,0.0392564,0.362896,0.567813,0.147847,1.32385,1.59738,1.39272,0.689993,0.601616,0.384209,2.67379,0.778543,0.118154,0.557271,0.0993613,0.0895758,0.177648,0.24826,0.15324,0.210215,0.152828,0.336413,0.905199,0.300673,0.213662,0.38357,0.168862,0.553012,0.305271,0.0957155,0.214308,0.228944,0.0330184,0.199195,0.325623,0.27675,0.344863,0.221307,0.525739,0.175354,0.172333,0.280157,0.174241,0.455818,-0.176575,0.0374154,-1.25515,-0.55832,0.939844,-0.980299,0.0982539,0.50703,0.520054,-0.72856,0.554074,-1.0495,-0.934547,-0.670819,-1.21951,-1.26577,-0.738117,-1.28687,-0.214989,-0.86829,-1.08833,-1.72892,-2.02397,-1.84694,-2.07638,-0.247158,-0.300694,-1.55668,-0.998169,-1.2921,-1.63207
6186.74,0.974636,0.00211567,11,2047,0,-6110.76,-0.136812,0.232688,0.464144,-0.798111,-0.548342,-0.284686,-0.464043,0.169764,-0.0884125,0.674163,0.518022,0.397607,0.417545,-0.798646,-0.696918,0.549224,-0.480911,-0.317315,0.335262,0.818057,-0.677664,1.27826,-0.524909,0.354462,-0.197539,0.24571,-0.347407,-0.746902,-0.0307195,0.129013,0.500065,0.607532,-0.564076,-1.01992,-0.0854577,-0.836166,1.03229,0.214021,-0.531182,-0.111338,-0.679836,-0.0969155,0.615116,0.558132,0.84591,0.522943,-0.051169,1.17135,0.465801,0.838684,0.165465,1.0123,0.714772,0.31351,0.584431,0.45356,1.11121,1.35331,1.02151,0.518505,0.180741,0.487181,0.269583,1.01659,0.179927,0.765099,0.327054,-0.15882,0.0957162,0.266349,1.62975,0.539053,0.321081,-0.458036,0.201732,0.096725,0.392893,-0.0647505,2.09017,0.853005,0.945617,0.632,0.90115,-0.472774,0.844856,0.519554,0.776332,1.0719,0.894454,1.53385,0.818093,0.886029,0.104111,0.548297,0.980648,0.521789,0.22472,0.798723,1.34435,1.59332,0.293215,1.32153,0.295237,0.971966,1.82658,1.59862,0.415168,0.568245,0.124347,0.685634,0.574415,0.468388,0.0805555,1.26771,0.00220679,0.307354,0.496519,0.074452,1.19688,1.52812,1.38401,0.632642,0.545349,0.287435,3.26968,0.818346,0.1087,0.520745,0.0978943,0.0964089,0.155517,0.238106,0.118699,0.248511,0.1426,0.292955,0.961344,0.316903,0.214205,0.364326,0.16525,0.578602,0.324839,0.0933472,0.212011,0.201906,0.0352946,0.198514,0.361271,0.33583,0.32254,0.246853,0.513186,0.178289,0.174988,0.301919,0.18233,0.633814,-0.0972377,0.227741,-1.17164,-0.479354,1.01021,-0.873983,0.16458,0.572903,0.587266,-0.623214,0.68192,-0.984454,-0.854088,-0.600131,-1.12568,-1.1978,-0.697582,-1.19856,-0.126986,-0.789904,-1.00811,-1.61547,-1.87469,-1.75442,-2.04997,-0.195366,-0.2943,-1.44659,-0.931904,-1.24922,-1.53462
6186.16,0.994672,0.00211567,11,2047,0,-6101.78,-0.605132,0.975223,-0.203029,-0.193503,-0.0556543,0.0506884,0.221776,-0.00769995,-0.241215,0.511923,0.26153,-0.409344,-0.0242127,-1.40247,-0.842318,0.856371,-1.18659,-0.168233,0.280248,0.422453,-0.901013,0.3876,-0.383275,-0.430698,0.228074,-0.695181,-0.309656,-0.135992,-0.793433,0.441603,-0.371527,-0.554513,-0.530659,-0.903289,-0.664124,-0.790002,0.976948,0.899289,-0.354663,0.149282,-0.153045,-0.356268,0.384494,0.505262,0.581744,0.340307,-0.264444,0.914081,0.200898,0.586931,-0.128093,0.773206,0.465718,0.0755315,0.321726,0.171165,0.865534,1.09235,0.779741,0.271269,-0.0381329,0.208726,0.028746,0.788801,-0.0873074,0.506981,0.0507902,-0.394194,-0.156358,0.0341937,1.37746,0.283638,0.058333,-0.690374,-0.0296763,-0.155108,0.130013,-0.319908,1.82593,0.599896,0.682572,0.374406,0.659039,-0.732233,0.602484,0.288401,0.516554,0.783695,0.67752,1.23541,0.593527,0.6712,-0.134918,0.291375,0.701706,0.263288,-0.0105079,0.542287,1.06394,1.31192,0.0930791,1.055,0.109041,0.73618,1.5573,1.35773,0.187829,0.314303,-0.111678,0.404897,0.343908,0.178754,-0.167546,1.01274,-0.277516,0.0338418,0.272489,-0.161811,0.987289,1.25819,1.06964,0.336018,0.290868,0.0634696,2.70709,0.776387,0.122392,0.569904,0.10156,0.0869836,0.169734,0.245307,0.137305,0.211511,0.140799,0.335173,0.934015,0.329456,0.207746,0.369947,0.164412,0.548054,0.307914,0.0909461,0.224247,0.20914,0.0361727,0.175234,0.320642,0.271395,0.337292,0.230288,0.521898,0.17897,0.172448,0.323081,0.170468,0.872391,0.13954,0.476049,-0.920804,-0.221128,1.26352,-0.627372,0.400203,0.823893,0.838972,-0.375961,1.00577,-0.733551,-0.58812,-0.385297,-0.86913,-0.968476,-0.43462,-0.946723,0.111986,-0.537212,-0.753253,-1.36605,-1.69379,-1.53726,-1.71666,0.0987412,0.0691615,-1.22611,-0.687606,-0.98937,-1.30565
