# 0.152896, 0.152122, 0.0749351, 0.172228, 0.174484, 0.168401, 0.214273, 0.189272, 0.169551, 0.196697, 0.170691, 0.165906, 0.193801, 0.217926, 0.17708, 0.185469, 0.181727, 0.164181, 0.173199, 0.176301, 0.17102, 0.165138, 0.217807, 0.174707, 0.196599, 0.163198, 0.199912, 0.177333, 0.182961, 0.169793, 0.177703, 0.174072, 0.176636, 0.187567, 0.17733, 0.0368676, 0.0224417, 0.143437, 0.138174, 0.202854, 0.0985457, 0.145653, 0.210984, 0.114939, 0.262842, 0.206659, 0.0989531, 0.107516, 0.157806, 0.153239, 0.158412, 0.345034, 0.179114, 0.185929, 0.237693, 0.187601, 0.114682, 0.173088, 0.112959, 0.264291, 0.113524, 0.169853, 0.202612, 0.266399, 0.153656, 0.163144, 0.142864, 0.168797, 0.159518
104.175,0.925974,0.0793795,6,63,0,-67.3784,0.120851,-0.570426,0.281115,-0.614695,-0.568295,-0.765625,-0.137189,-0.768548,-0.653734,-0.278611,-0.967165,-0.406799,-0.6486,-0.0789647,-0.160586,-0.626865,-0.437632,-0.931322,-0.598851,-0.779407,-0.824968,-0.43768,-0.505685,-0.860457,-0.346544,-0.75485,0.00885306,-0.638919,-0.812613,-0.673988,-0.437028,-0.983632,-0.728411,-0.676805,-1.04627,1.67667,0.912522,9.94811,4.32263,6.25037,1.29899,1.77195,24.8273,1.36324,35.7945,11.6164,0.886208,2.77037,7.38843,5.03037,4.54488,48.0988,5.90584,4.81047,21.3244,8.74688,1.59839,5.14695,1.02414,19.8841,1.69984,13.1117,16.6314,30.8271,5.93149,6.98468,8.51664,8.39156,6.73225,-0.493844,-0.447443,-0.644773,-0.0163376,-0.647697,-0.532883,-0.15776,-0.846314,-0.285947,-0.527749,0.0418866,-0.0397343,-0.506014,-0.316781,-0.810471,-0.478,-0.658555,-0.704116,-0.316828,-0.384834,-0.739605,-0.225693,-0.633998,0.129704,-0.518067,-0.691761,-0.553137,-0.316177,-0.862781,-0.607559,-0.555954,-0.925416,0.621011,0.610031,0.655832,0.504084,0.656491,0.630155,0.539358,0.699793,0.571004,0.628958,0.48953,0.509932,0.623872,0.57854,0.69221,0.617275,0.658936,0.6691,0.578551,0.595038,0.67691,0.556185,0.653396,0.467619,0.626696,0.666359,0.634863,0.578392,0.703241,0.647384,0.635516,0.716144
95.902,0.970395,0.0793795,6,63,0,-60.6861,-0.130493,-0.333704,0.314399,-0.379247,-0.26192,-0.510334,0.0166664,-0.217838,-0.708912,0.106531,-0.588092,-0.127683,0.160299,-0.273541,-0.473679,-0.208306,-0.364975,-0.616605,-0.372786,-0.76444,-0.498965,-0.219692,-0.0650021,-0.725737,-0.283408,-0.585724,0.00894897,-0.249481,-0.57456,-0.490444,0.0975539,-0.245058,0.0466729,-0.17211,0.481568,1.25416,1.02507,5.00663,8.44984,15.0687,1.00554,10.617,11.8869,1.0232,13.2126,5.38343,0.817253,0.941484,3.28408,5.50332,8.01911,57.9363,12.0913,26.7976,8.3762,8.2439,1.81753,7.37919,1.70027,21.581,0.928099,10.9403,18.2013,20.8359,10.0089,8.41308,2.71366,7.28801,6.90733,-0.509741,-0.392414,-0.640828,-0.113827,-0.348332,-0.839405,-0.0239619,-0.718585,-0.258176,0.0298058,-0.404035,-0.604173,-0.338799,-0.495468,-0.747098,-0.503279,-0.894933,-0.629458,-0.350185,-0.195496,-0.85623,-0.413902,-0.716218,-0.121544,-0.379974,-0.705053,-0.620937,-0.0329395,-0.375552,-0.0838205,-0.302603,0.351074,0.624746,0.596864,0.654941,0.528426,0.586213,0.69834,0.50599,0.672295,0.564188,0.492549,0.599657,0.64661,0.583899,0.621394,0.678546,0.62323,0.709907,0.652367,0.586662,0.548719,0.701872,0.602023,0.671774,0.530349,0.593867,0.669307,0.650432,0.508234,0.5928,0.520943,0.575079,0.413122
89.3482,0.982981,0.0793795,6,63,0,-56.6749,-0.142714,-0.18457,0.389735,-0.310205,-0.0516926,-0.423415,-0.115304,-0.214679,-0.656009,-0.0604881,-0.519392,-0.164018,0.323841,-0.339679,-0.584889,-0.0877577,-0.0566863,-0.748358,-0.32208,-0.52114,-0.349014,-0.263249,0.0998932,-0.828452,0.0107989,-0.431859,-0.117098,-0.467523,-0.682507,-0.624636,0.409036,0.164633,-0.134674,-0.345927,0.586042,1.337,1.14307,4.74001,7.54258,16.3678,0.874833,7.61427,15.2738,1.14707,12.8681,5.92789,0.885822,0.766367,3.59202,5.42841,11.4608,80.4687,14.659,17.8592,9.84874,9.22687,1.54501,8.64398,1.48054,25.0965,0.882125,13.8766,22.097,23.6469,7.54597,7.85947,2.14063,5.72028,5.98284,-0.452918,-0.194406,-0.566129,-0.258018,-0.357393,-0.798722,-0.203202,-0.662106,-0.306732,0.181127,-0.482393,-0.727603,-0.230472,-0.1994,-0.891072,-0.464794,-0.663854,-0.491728,-0.405963,-0.0428206,-0.971166,-0.131915,-0.574573,-0.259812,-0.610237,-0.825221,-0.76735,0.266322,0.0219188,-0.277388,-0.488641,0.443328,0.611333,0.548449,0.637869,0.564149,0.588409,0.689701,0.550626,0.659733,0.576087,0.454842,0.618313,0.674279,0.557364,0.549686,0.709111,0.614151,0.660126,0.620513,0.600119,0.510704,0.725352,0.532931,0.639818,0.56459,0.647995,0.695344,0.682947,0.43381,0.494521,0.568906,0.619786,0.390948
103.299,0.995446,0.0793795,6,63,0,-64.1974,-0.304126,-0.154685,0.202323,-0.259626,0.0551934,-0.106122,0.129295,-0.188099,-0.313565,0.0221199,-0.449274,0.101881,-0.0236824,0.0036989,-0.160756,-0.00349548,-0.0284688,-0.349157,-0.27602,-0.121965,-0.172251,-0.10034,-0.0212119,-0.583497,-0.213583,-0.160113,-0.0236842,-0.273443,-0.271937,-0.374183,0.401181,0.258907,-0.184608,-0.205708,0.0826903,1.62331,1.18922,9.54924,3.4773,4.62728,2.08918,2.29803,15.9137,0.923976,53.7314,12.6689,1.17104,2.81321,8.18516,5.3517,3.59128,33.4548,14.4983,5.90098,16.0219,15.7704,1.65592,11.3516,1.67082,13.0048,2.49206,9.24582,9.03677,19.967,8.46503,4.18156,5.25704,9.73921,2.64158,-0.563752,-0.248933,-0.410248,-0.174831,-0.492225,-0.617691,-0.282006,-0.7534,-0.202245,-0.327808,-0.300427,-0.464882,-0.307622,-0.332595,-0.653283,-0.580146,-0.426091,-0.476377,-0.404466,-0.325338,-0.887623,-0.517709,-0.464239,-0.32781,-0.577569,-0.576063,-0.678309,0.0970545,-0.045219,-0.488734,-0.509835,-0.221436,0.63732,0.561914,0.601147,0.543597,0.620631,0.649693,0.570038,0.679919,0.55039,0.581226,0.574547,0.614172,0.576305,0.582391,0.65775,0.641101,0.60494,0.616892,0.59976,0.580625,0.708399,0.626612,0.614019,0.581226,0.640508,0.640161,0.663361,0.475755,0.511303,0.619808,0.624768,0.555134
112.475,0.921815,0.0793795,6,63,0,-69.2107,0.0998829,-0.47453,0.307185,-0.203406,-0.386967,-0.618955,-0.120111,-0.65545,-0.530263,0.0553257,-0.763543,-0.649982,-0.212805,-0.400012,-0.618294,-0.503695,-0.382002,-0.695647,-0.727334,-0.76025,-0.657172,-0.452623,0.0610726,-0.432883,-0.346595,-0.598215,-0.398188,-0.286912,-0.809808,-0.662058,-0.283938,-0.716378,-0.520267,-0.519719,-0.521516,1.70129,1.04325,3.47696,9.4264,14.7407,1.17715,5.09531,10.1267,2.04234,8.08073,9.44932,0.899258,1.10733,3.56303,5.67912,12.6408,21.8162,10.4809,16.2842,8.44942,7.00337,1.75126,6.20911,1.80651,19.281,0.952679,8.83927,15.4959,14.8028,4.42951,7.00245,5.406,5.43612,14.3277,-0.103523,-0.287084,-0.519072,-0.020228,-0.555567,-0.43038,0.155209,-0.66366,-0.550099,-0.112922,-0.300129,-0.518411,-0.403813,-0.282119,-0.595765,-0.627452,-0.660367,-0.557289,-0.35274,0.160956,-0.333,-0.246712,-0.498332,-0.298305,-0.187029,-0.709925,-0.562175,-0.184055,-0.616495,-0.420384,-0.419836,-0.421633,0.525858,0.571282,0.626931,0.505057,0.635426,0.605965,0.461276,0.660082,0.634159,0.528201,0.574474,0.626776,0.599603,0.570066,0.644687,0.651911,0.659343,0.635825,0.587282,0.459848,0.582489,0.561367,0.622067,0.574028,0.546622,0.670385,0.636956,0.545884,0.649421,0.603575,0.603444,0.603874
108.18,0.965867,0.0793795,6,63,0,-76.4887,0.112625,-0.47658,0.309477,-0.184999,-0.391825,-0.522696,-0.0798252,-0.764109,-0.607486,0.113053,-0.721672,-0.744734,-0.251248,-0.50145,-0.590813,-0.488244,-0.397895,-0.788579,-0.814951,-0.889464,-0.825451,-0.358723,0.115292,-0.646753,-0.423731,-0.575402,-0.433237,-0.334367,-0.934514,-0.598711,-0.250695,-0.731065,-0.473823,-0.613231,-0.634109,1.80974,1.05955,4.16667,9.15002,13.2109,1.07341,5.07189,12.9156,1.85195,8.87481,8.07486,0.91412,1.07577,3.44417,6.49766,13.7177,23.4595,13.8794,15.5618,7.68447,7.9504,1.76632,6.66064,1.62966,17.6497,1.08881,8.40647,15.0399,12.6566,4.63313,6.63418,5.37688,5.80707,13.8102,-0.0723742,-0.2792,-0.410071,0.0328001,-0.651484,-0.494861,0.225678,-0.609047,-0.632109,-0.138623,-0.388825,-0.478187,-0.375618,-0.28527,-0.675954,-0.702325,-0.776838,-0.712825,-0.246098,0.227917,-0.534127,-0.311106,-0.462777,-0.320612,-0.221741,-0.821889,-0.486086,-0.13807,-0.618439,-0.361197,-0.500605,-0.521483,0.518086,0.56935,0.601105,0.491801,0.657345,0.621251,0.443819,0.647723,0.652968,0.5346,0.596,0.61732,0.592816,0.570838,0.662835,0.668703,0.684998,0.671025,0.561216,0.443266,0.630445,0.577155,0.613673,0.579473,0.555209,0.694637,0.619184,0.534463,0.649864,0.58933,0.622602,0.627495
107.028,0.951927,0.0793795,6,63,0,-64.47,0.164706,-0.612472,0.19814,-0.823558,-0.650406,-0.761686,-0.76664,-0.363518,-0.560723,-0.732887,-0.755947,-0.635878,-0.602805,-0.334076,-0.292162,-0.706795,-0.402234,-0.816497,-0.738672,-0.926088,-0.48222,-0.824607,-0.743867,-0.725299,-0.248654,-0.927864,-0.397323,-0.79833,-0.816605,-0.735135,-0.424602,-0.561873,-0.545308,-0.618919,-0.712764,1.65837,0.883395,5.96588,14.1543,15.1671,1.40904,2.31989,27.8664,1.32885,14.2418,8.21072,1.19686,1.57735,2.32904,8.48879,6.55561,39.8912,12.6103,18.6605,8.57113,6.13275,2.13954,6.83212,1.93116,16.0585,1.16048,6.78443,12.5009,26.5952,8.67114,9.43555,5.47813,9.88614,12.4581,-0.658852,-0.4857,-0.596981,-0.601934,-0.198812,-0.396018,-0.568181,-0.591241,-0.471172,-0.438099,-0.16937,-0.127456,-0.542089,-0.237528,-0.651792,-0.573966,-0.761383,-0.317515,-0.659902,-0.579161,-0.560594,-0.0839484,-0.763159,-0.232617,-0.633624,-0.651899,-0.57043,-0.259896,-0.397168,-0.380603,-0.454213,-0.548058,0.659003,0.619093,0.644965,0.646099,0.54954,0.59773,0.638343,0.64365,0.615661,0.607806,0.542242,0.531821,0.632298,0.559104,0.657414,0.639678,0.681654,0.578718,0.659238,0.640874,0.63659,0.520975,0.682039,0.557893,0.653311,0.657438,0.638862,0.564611,0.598007,0.594019,0.61164,0.633685
102.515,0.996428,0.0793795,6,63,0,-69.7656,0.224446,-0.677425,0.232489,-0.532042,-0.912039,-1.04808,-0.162769,-0.98647,-0.675454,-0.122581,-0.971352,-0.774704,-0.266038,-0.340466,-0.857076,-0.358362,-0.672016,-0.949702,-0.856783,-0.787866,-0.796918,-0.43682,-0.298753,-0.780781,-0.687103,-0.706879,-0.667837,-0.775396,-0.762552,-0.836107,-0.500009,-0.821014,-0.420924,-0.831626,-0.659671,1.5348,1.03598,9.47281,5.69112,13.7445,1.88294,3.33721,21.8171,1.82619,8.50069,4.45785,1.24955,2.97133,4.04099,5.05569,6.63106,48.1537,21.312,9.11352,30.7638,5.64391,0.684202,9.78221,2.06374,7.0916,1.16367,10.1203,13.0602,15.8183,5.15446,12.0571,6.25106,6.30799,7.54001,-0.307595,-0.687593,-0.823633,0.0616769,-0.762023,-0.451007,0.101866,-0.746906,-0.550257,-0.041592,-0.116019,-0.63263,-0.133916,-0.447569,-0.725255,-0.632337,-0.563419,-0.572472,-0.212374,-0.0743063,-0.556335,-0.462656,-0.482433,-0.443391,-0.55095,-0.538106,-0.61166,-0.275562,-0.596568,-0.196477,-0.60718,-0.435225,0.576298,0.665431,0.695007,0.484586,0.681793,0.610879,0.474556,0.678504,0.634195,0.510397,0.528972,0.653086,0.533429,0.610061,0.673763,0.653019,0.637243,0.639333,0.552895,0.518568,0.635604,0.613644,0.618322,0.609067,0.634356,0.631372,0.648319,0.568458,0.644871,0.548962,0.647297,0.607121
110.358,0.991458,0.0793795,6,63,0,-74.3922,0.151916,-0.612357,0.166867,-0.517587,-0.833777,-0.419709,-0.243534,-0.753174,-0.72813,-0.296231,-0.970626,-0.614945,-0.446961,-0.557645,-0.528319,-0.617286,-0.402173,-0.983259,-0.777647,-0.749463,-0.583051,-0.73256,-0.361366,-0.461102,-0.794611,-0.736741,-0.625077,-0.469579,-0.783887,-0.684052,-0.282386,-0.463498,-0.664771,-0.638135,-0.581341,1.49094,1.04978,4.66864,5.60885,5.23165,1.09665,5.39003,7.03199,1.01866,28.1538,26.9929,0.538322,0.63478,6.35004,4.80108,7.41819,20.6457,6.49986,12.7439,5.97552,19.2613,2.53719,5.4209,0.903308,39.6388,1.78518,12.6803,15.2256,23.5968,8.18476,3.49727,5.05886,5.91835,6.22643,-0.365671,-0.681861,-0.267793,-0.0916179,-0.601258,-0.576215,-0.144315,-0.81871,-0.463029,-0.295045,-0.40573,-0.376404,-0.46537,-0.250257,-0.831343,-0.625732,-0.597547,-0.431135,-0.580644,-0.20945,-0.309186,-0.642695,-0.584825,-0.473161,-0.317664,-0.631971,-0.532137,-0.13047,-0.311582,-0.512855,-0.48622,-0.429425,0.590413,0.664154,0.566551,0.522888,0.645944,0.640196,0.536016,0.693962,0.613733,0.573231,0.600063,0.593005,0.614287,0.56224,0.696639,0.651521,0.645095,0.606145,0.641216,0.552172,0.576687,0.655362,0.642177,0.616132,0.578755,0.652936,0.629981,0.532571,0.577271,0.625476,0.619215,0.605736
114.247,0.763425,0.0793795,6,63,0,-73.678,0.0669088,-0.468086,0.198304,-0.46828,-0.431242,-0.412456,-0.568014,-0.765193,-0.364604,-0.392058,-0.831698,-0.492764,-0.386667,-0.134842,-0.173981,-0.641727,-0.417032,-0.693865,-0.677558,-0.393417,-0.599317,-0.570162,-0.5003,-0.508481,-0.219774,-0.663183,-0.391647,-0.354407,-0.537118,-0.612598,-0.203607,-0.471302,-0.468341,-0.560753,-0.237171,1.55891,0.885038,8.82141,8.42882,14.5023,2.02923,3.22698,7.61193,2.28976,16.8612,9.75123,1.03787,1.99274,6.44934,3.98255,10.7521,26.286,21.6146,5.58686,10.8147,13.4885,1.32198,8.8843,1.46489,8.93325,0.827383,11.9354,14.1411,16.0587,7.89508,11.4122,1.40521,6.7189,7.89948,-0.401371,-0.364333,-0.345548,-0.501106,-0.698284,-0.297695,-0.325149,-0.764789,-0.425855,-0.319759,-0.0679334,-0.107072,-0.574818,-0.350123,-0.626957,-0.61065,-0.326508,-0.532408,-0.503253,-0.433391,-0.441573,-0.152866,-0.596274,-0.324738,-0.287498,-0.470209,-0.545689,-0.136698,-0.404393,-0.401432,-0.493844,-0.170263,0.599017,0.590089,0.585537,0.622719,0.667807,0.573879,0.580579,0.682393,0.604883,0.579265,0.516977,0.526742,0.639874,0.586647,0.651799,0.648089,0.58091,0.630045,0.623223,0.606683,0.608634,0.538142,0.644803,0.580478,0.571383,0.615433,0.633135,0.534121,0.599743,0.599032,0.621012,0.542463
111.585,0.910642,0.0793795,6,63,0,-68.5539,0.0545869,-0.545532,0.159461,-0.399904,-0.447491,-0.668549,-0.234065,-0.34384,-0.785386,-0.258179,-0.788109,-0.634579,-0.320572,-0.690154,-0.499866,-0.26271,-0.558742,-0.693438,-0.383128,-0.790784,-0.711291,-0.401619,-0.155266,-0.724229,-0.297502,-0.714926,-0.401589,-0.520622,-0.855936,-0.717372,-0.321332,-0.48291,-0.490747,-0.569494,-0.460998,1.70546,0.824218,7.87421,4.72312,5.0901,1.24343,7.63511,14.4485,2.2064,43.6013,8.95783,0.882781,1.09405,4.09882,5.43103,7.94792,41.7051,8.46041,7.18855,10.5883,7.87071,1.8202,5.03509,1.58693,7.57708,0.809241,11.6532,20.1363,16.8299,6.06527,5.9794,11.8618,10.9236,5.33728,-0.345317,-0.392904,-0.613962,-0.179478,-0.289253,-0.730799,-0.203592,-0.733522,-0.579992,-0.265985,-0.635567,-0.445279,-0.208123,-0.504155,-0.638851,-0.328541,-0.736197,-0.656704,-0.347032,-0.100679,-0.669642,-0.242915,-0.660339,-0.347002,-0.466035,-0.801349,-0.662785,-0.266745,-0.428323,-0.43616,-0.514908,-0.406411,0.585482,0.596982,0.648844,0.54475,0.571813,0.674981,0.550723,0.675578,0.641066,0.566107,0.653751,0.609516,0.551844,0.623435,0.654494,0.581404,0.676164,0.65852,0.585898,0.525149,0.661423,0.560432,0.659337,0.58589,0.614445,0.690263,0.659886,0.566294,0.605473,0.607344,0.625956,0.600227
110.894,0.999338,0.0793795,6,63,0,-69.9161,0.522945,-0.939569,0.236626,-0.942695,-1.03328,-1.15504,-0.663634,-1.06826,-0.965993,-0.968877,-1.16296,-0.965786,-0.962678,-0.436471,-0.642773,-1.13922,-0.658175,-1.16616,-1.24919,-1.21682,-0.930764,-1.12911,-0.820088,-0.938293,-0.575304,-1.28451,-0.676433,-0.970078,-1.09514,-1.16925,-0.613372,-1.01779,-0.897129,-0.863596,-0.88882,1.34505,1.1553,4.45857,7.16969,8.05063,1.56172,1.25032,15.9799,0.892438,16.8696,15.7071,0.784065,1.88127,7.06367,5.47377,6.19919,47.4348,17.6686,13.4408,21.757,16.3603,1.18613,15.3201,1.31928,62.5741,1.11843,9.37355,9.43108,19.9944,6.45026,4.9823,2.4247,4.79023,7.18179,-0.41975,-0.510338,-0.632098,-0.140689,-0.545313,-0.443048,-0.445933,-0.640013,-0.442842,-0.439733,0.0864735,-0.119829,-0.616271,-0.13523,-0.643218,-0.726245,-0.693876,-0.407819,-0.606161,-0.297144,-0.415348,-0.0523595,-0.76157,-0.153488,-0.447133,-0.572198,-0.646303,-0.0904274,-0.494849,-0.374185,-0.340652,-0.365876,0.603423,0.624886,0.652965,0.535114,0.633048,0.608985,0.609672,0.654756,0.608936,0.608195,0.478395,0.529921,0.64937,0.533756,0.65548,0.673981,0.666829,0.600565,0.647064,0.573744,0.60237,0.513087,0.681695,0.538297,0.609957,0.63927,0.656177,0.522591,0.621248,0.59247,0.584349,0.590462
116.029,0.905686,0.0793795,6,63,0,-79.7104,0.549783,-0.955185,0.176078,-0.949967,-1.03208,-0.992671,-0.829347,-1.0487,-1.02416,-0.745973,-1.26964,-1.08275,-0.930159,-0.748652,-0.810646,-1.1245,-0.730979,-1.24107,-1.07847,-0.988041,-0.973754,-1.13235,-0.790863,-0.855397,-0.681285,-0.802035,-0.924707,-0.948366,-1.08787,-1.06585,-0.700438,-1.14148,-0.923949,-0.901579,-0.905229,1.77995,1.02821,9.95119,3.02174,12.8866,1.24548,9.33153,12.9981,1.57,49.2427,12.7617,0.91276,1.18843,4.67812,3.50166,8.01966,18.7682,4.45058,11.0578,6.76366,7.56216,2.44641,5.93178,1.10246,6.22767,1.75457,10.8428,25.1251,15.8515,4.1813,9.5947,7.27807,7.99852,5.90552,-0.400184,-0.482295,-0.442888,-0.279564,-0.498912,-0.474378,-0.19619,-0.719862,-0.532966,-0.380376,-0.19887,-0.260863,-0.574717,-0.181196,-0.691283,-0.528688,-0.438258,-0.423971,-0.582563,-0.24108,-0.305614,-0.131502,-0.252252,-0.374924,-0.398583,-0.538086,-0.516068,-0.150655,-0.591696,-0.374166,-0.351796,-0.355446,0.598732,0.61829,0.608947,0.569439,0.622204,0.616419,0.548891,0.672577,0.630175,0.593964,0.549554,0.564848,0.639851,0.545176,0.666252,0.629177,0.607844,0.604433,0.641657,0.55998,0.575814,0.532828,0.562731,0.592648,0.598347,0.631367,0.626228,0.537593,0.643754,0.592465,0.587053,0.587938
120.974,0.699377,0.0793795,4,24,1,-84.3497,0.484493,-0.935388,0.142634,-0.78415,-0.976621,-0.95728,-0.690885,-0.988204,-0.933425,-0.977383,-1.32153,-0.922632,-0.897076,-0.878189,-1.10248,-0.998761,-0.883092,-1.22563,-0.950906,-0.976836,-0.905367,-0.906993,-0.751194,-0.899135,-0.95293,-0.976384,-0.707503,-1.05385,-1.1659,-1.00566,-0.837657,-0.953641,-0.975545,-0.970336,-0.868744,1.87329,0.965591,8.8299,3.4695,12.6504,1.13578,9.00217,9.82231,1.53281,38.7395,20.611,0.899891,1.07005,5.74462,6.31909,8.46441,24.8797,4.57482,11.8787,9.52898,11.6597,1.96956,6.46181,0.773974,8.56374,1.7109,10.3692,32.0102,23.2138,4.44296,9.34317,5.72744,6.79014,6.93959,-0.299657,-0.492128,-0.472788,-0.206392,-0.503712,-0.448932,-0.492891,-0.837042,-0.438139,-0.412583,-0.393696,-0.617989,-0.514269,-0.398599,-0.741136,-0.466414,-0.492343,-0.420875,-0.422501,-0.266702,-0.414642,-0.468438,-0.491892,-0.22301,-0.569359,-0.68141,-0.521165,-0.353165,-0.469148,-0.491053,-0.485844,-0.384251,0.574359,0.620608,0.616043,0.551416,0.623331,0.610385,0.620787,0.697842,0.607816,0.601707,0.597172,0.649761,0.625807,0.598351,0.677244,0.614535,0.620658,0.603693,0.604082,0.566283,0.602201,0.615014,0.620552,0.555523,0.638615,0.664053,0.62742,0.587385,0.615182,0.620354,0.619127,0.594898
108.913,0.920057,0.0793795,5,63,0,-87.5981,0.258656,-0.787754,0.159495,-0.392205,-0.777503,-0.834524,-0.624549,-0.783234,-0.763231,-0.863303,-0.849751,-0.771262,-0.748513,-0.850859,-0.878919,-0.921835,-0.70295,-1.12638,-0.933944,-1.02986,-0.985769,-0.6448,-0.702191,-0.72318,-0.626089,-0.811153,-0.510865,-0.621868,-0.777785,-0.902492,-0.626938,-0.867103,-0.78028,-0.781737,-0.54336,1.5755,1.28837,4.58946,3.85076,9.03227,1.45209,1.94401,16.5012,1.35632,17.4012,9.7043,0.935829,1.95811,3.00477,5.5578,6.71208,86.7452,46.2802,13.6065,17.369,6.05316,1.1645,12.2215,2.7947,28.8761,0.723742,14.3709,5.73454,21.9973,6.94701,7.45005,2.54429,8.47645,8.06122,-0.133549,-0.518847,-0.575868,-0.365893,-0.524578,-0.504575,-0.604648,-0.591095,-0.512606,-0.489857,-0.592203,-0.620264,-0.663179,-0.444294,-0.867728,-0.675288,-0.771207,-0.727113,-0.386145,-0.443535,-0.464524,-0.367433,-0.552498,-0.252209,-0.363212,-0.51913,-0.643836,-0.368283,-0.608447,-0.521624,-0.523081,-0.284704,0.533338,0.626878,0.640116,0.590466,0.628218,0.623534,0.646719,0.643616,0.625417,0.620073,0.64387,0.650278,0.659974,0.609282,0.704273,0.662686,0.683782,0.674171,0.595354,0.609101,0.614087,0.590839,0.634715,0.56272,0.589818,0.626944,0.65562,0.591044,0.647586,0.627527,0.627868,0.570699
91.7029,0.562137,0.0793795,6,63,0,-62.1246,0.554838,-0.996149,0.306211,-1.55993,-0.814763,-1.00566,-1.0771,-1.2104,-1.22051,-0.576906,-1.64203,-1.34362,-0.719731,-0.392481,-0.70146,-1.193,-0.628875,-1.2162,-1.00351,-1.04048,-0.969327,-1.27122,-0.424173,-1.36706,-0.812615,-1.13748,-0.486753,-1.21097,-1.34047,-1.2134,-0.710722,-0.959379,-0.936312,-1.02011,-1.07825,1.72099,0.873052,5.64017,8.26135,5.35406,1.34126,8.40374,13.5343,1.57663,26.6933,14.847,0.83749,1.11217,6.67081,4.81533,6.19383,10.7161,2.32356,7.69741,9.65063,16.0352,1.87029,6.52057,0.664295,15.5191,2.06686,7.17814,22.9079,19.2079,6.18024,5.89522,11.5626,3.90432,4.85011,-1.00509,-0.259926,-0.450826,-0.52226,-0.655561,-0.665671,-0.0220686,-1.08719,-0.788784,-0.164894,0.162356,-0.146623,-0.638157,-0.0740376,-0.661367,-0.448674,-0.485641,-0.414489,-0.716386,0.130665,-0.812223,-0.257777,-0.582646,0.0680849,-0.65613,-0.785629,-0.658559,-0.155884,-0.404541,-0.381474,-0.465272,-0.52341,0.732059,0.564618,0.610836,0.627676,0.658263,0.660533,0.505517,0.747853,0.68757,0.54113,0.4595,0.53659,0.654337,0.518501,0.659567,0.610324,0.619079,0.602164,0.671811,0.46738,0.692583,0.56409,0.641676,0.482985,0.658391,0.686892,0.658937,0.538892,0.599778,0.594229,0.614264,0.627945
106.146,0.994392,0.0793795,6,63,0,-62.3987,0.626088,-0.873056,0.286108,-0.365771,-0.990827,-1.15156,-0.575905,-0.747682,-1.07851,-0.787182,-1.40188,-1.17742,-0.440545,-0.844503,-0.811314,-0.815093,-1.12417,-1.31243,-1.1418,-1.23706,-0.965129,-0.947777,-0.804475,-0.824728,-0.491903,-1.31143,-0.76185,-0.835068,-1.30452,-1.19117,-0.769136,-1.1345,-0.916647,-0.960027,-0.730382,1.41192,0.944557,4.30361,7.77395,11.9098,1.31482,5.3818,17.2009,1.82463,20.0348,10.9259,2.12506,2.49771,9.22539,7.58482,4.72734,40.1875,8.11927,12.1134,14.7255,5.73509,2.05793,4.02113,1.93386,11.5383,1.60924,12.1227,14.8315,17.0609,3.95066,3.24075,6.88951,6.80233,5.84754,0.260317,-0.364739,-0.525474,0.0501827,-0.121594,-0.452427,-0.161095,-0.775795,-0.551334,0.185542,-0.218416,-0.185226,-0.189006,-0.498085,-0.686346,-0.515715,-0.61097,-0.339042,-0.321689,-0.178387,-0.19864,0.134184,-0.685344,-0.135763,-0.208981,-0.678433,-0.565083,-0.143049,-0.508409,-0.29056,-0.333939,-0.104295,0.435286,0.590187,0.628427,0.487457,0.530361,0.611216,0.540187,0.684773,0.634445,0.453747,0.554388,0.546175,0.547111,0.622009,0.665154,0.626145,0.648162,0.583958,0.579736,0.544479,0.549497,0.466504,0.66493,0.533889,0.552056,0.663389,0.637628,0.535701,0.624433,0.572133,0.582717,0.52605
