lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_i.1,z_i.2,z_i.3,z_i.4,z_i.5,z_i.6,z_i.7,z_i.8,z_i.9,z_i.10,z_i.11,z_i.12,z_i.13,z_i.14,z_i.15,z_i.16,z_i.17,z_i.18,z_i.19,z_i.20,z_i.21,z_i.22,z_i.23,z_i.24,z_i.25,z_i.26,z_i.27,z_i.28,z_i.29,z_i.30,z_i.31,z_i.32,m_k,s_SI,z_k.1,z_k.2,z_k.3,z_k.4,z_k.5,z_k.6,z_k.7,z_k.8,z_k.9,z_k.10,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
# Adaptation terminated
# Step size = 0.0281971
# Diagonal elements of inverse mass matrix:
# 0.173403, 0.0985882, 0.087199, 0.0968259, 0.0122198, 0.00595689, 0.173382, 0.0196547, 0.256392, 0.175421, 0.204152, 0.286367, 0.217937, 0.257364, 0.308464, 0.266064, 0.186887, 0.185051, 0.196786, 0.230481, 0.233956, 0.16846, 0.254569, 0.215853, 0.203923, 0.221259, 0.18467, 0.244558, 0.16809, 0.198598, 0.252876, 0.280959, 0.192466, 0.264681, 0.273777, 0.28421, 0.227378, 0.26075, 0.182938, 0.180554, 0.171695, 1.12438, 0.913935, 0.761135, 0.870512, 0.837374, 0.737835, 0.833193, 0.893369, 0.838043, 0.822758, 0.807018
-4232.26,0.979043,0.0281971,7,127,0,4254.2,-0.381168,0.954167,0.930951,0.23709,-0.237416,0.24129,-1.11161,0.547877,-1.53229,-1.50677,-1.44901,0.539379,0.638799,0.896804,0.560922,-0.4071,0.237888,0.543637,-0.411721,-0.918155,0.94754,-0.0191481,0.0493683,0.61306,-0.00693395,0.541731,0.00058579,-1.38789,0.16808,-1.50104,0.189088,0.781429,0.0536311,1.55728,-0.0681956,0.772085,-0.0846774,2.43889,0.0575418,0.92421,0.234467,0.0248043,-0.306112,1.2625,-0.851387,-0.261818,-0.890842,0.674358,-0.112994,-2.6262,1.48318,0.647703,-1.95112,-1.93714,-1.90549,-0.816101,-0.761631,-0.620276,-0.804298,-1.33466,-0.981281,-0.813768,-1.33719,-1.61465,-0.592479,-1.12211,-1.08457,-0.775733,-1.11541,-0.814812,-1.11129,-1.87201,-1.01953,-1.934,-1.00802,-0.683487,-1.08223,-0.258415,-1.14898,-0.688607,-1.15801,0.224596,-1.08009,-0.605261,0.226875,0.265783,0.213349,0.227973,0.212371,0.251194,0.231665,0.169327,0.271257,0.250533,-0.160339,-0.571428,-0.549984,0.096048,0.0919532,1.18933,-0.21135,0.243857,0.490303,0.686833,-0.415893,-0.346195,0.469507,-0.16652,-0.177873,-0.264565,-0.275372,0.314883,-0.406671,-0.520367,-0.044596,-1.10416,-0.774783,-1.04029,-1.11983,-0.469598,-0.54009,-0.147429,-1.17679,0.708266,-0.982801,-0.256481
-4224.18,0.860643,0.0281971,7,255,0,4256.19,-1.13226,-0.232946,-0.156591,-0.418089,-0.366546,0.101659,0.500983,0.522905,-1.9123,-0.984176,-0.480245,0.144763,0.299653,0.563387,0.272728,-0.865159,-0.288012,0.452734,-1.0619,-0.39247,1.23276,-0.076073,0.42458,0.716683,-0.149086,0.669787,-0.406979,-1.42531,0.188354,-0.882592,-1.64608,-0.276754,-0.690234,0.0870373,-0.159303,0.423237,-0.804765,1.65089,-1.01471,-0.336294,0.74978,0.087276,-1.76905,0.246069,-0.480919,0.0149006,-0.457841,-0.0509464,1.69947,-0.122655,0.159896,1.04375,-0.498968,-0.0136472,0.249861,0.57668,0.657673,0.795581,0.643594,0.0485873,0.35038,0.73772,-0.0542873,0.295759,1.1456,0.461204,0.722998,0.87574,0.423026,0.851218,0.288172,-0.244316,0.599474,0.0394717,-0.359758,0.356267,0.140056,0.546495,0.417683,0.722296,0.0801676,1.36424,-0.0296118,0.325133,0.595385,0.771256,0.707808,0.751081,0.709822,0.745334,0.898103,0.739076,0.763735,0.840875,-0.796641,-0.696721,-0.719832,-0.264912,-0.545206,0.25609,-0.690812,-0.305944,-0.440107,-0.00796634,-1.15263,-0.808338,0.105799,-0.742866,-0.827425,-0.743598,-0.688565,-0.0840443,-1.03249,-1.10779,-0.574728,-1.35874,-1.59844,-1.79338,-1.51677,-1.10746,-1.05364,-0.853562,-1.81848,-0.0295337,-1.74905,-1.00603
-4220.76,0.988023,0.0281971,7,255,0,4245.56,-0.0797719,-0.125932,-0.181911,-0.436402,-0.310007,0.209082,0.211591,0.540534,-1.75705,-1.34162,-0.692956,0.369487,0.711068,0.717526,1.03817,-0.134321,0.302736,0.703427,0.00947427,-0.747102,1.48841,-0.106163,-0.182248,1.17701,-0.251471,0.272722,0.185778,-1.2103,0.259191,-0.892072,-0.509458,-0.213221,-0.948208,0.633655,-0.0406976,0.71236,-0.481539,1.30853,-0.817215,-0.229427,-0.286729,0.123702,0.667877,1.71094,-1.56535,-0.452493,-0.307941,0.0978382,0.72073,-1.87359,-0.288768,0.521919,-0.738156,-0.513598,-0.162975,0.411311,0.595948,0.599438,0.772758,0.138986,0.37523,0.591817,0.216712,-0.192243,1.01613,0.154206,0.11308,0.847803,0.0756626,0.359006,0.312011,-0.442615,0.351693,-0.270604,-0.0637882,0.0963379,-0.300947,0.554103,0.189593,0.596645,-0.048697,0.918894,-0.230141,0.0875783,-0.204111,-0.0750827,-0.480366,-0.342703,-0.324822,-0.274626,-0.197573,-0.518495,-0.32245,-0.222166,0.328318,0.103819,0.335138,0.648456,0.650636,1.5845,0.593105,1.03427,1.02491,1.27938,0.359813,0.192198,1.21129,0.210435,-0.000517162,0.429714,0.0870024,0.642579,0.146527,0.0247792,0.433182,-0.378568,-0.193267,-0.803586,-0.784073,-0.049693,0.23267,0.551311,-0.613237,0.904452,-0.643118,0.00298769
-4224.29,0.981319,0.0281971,7,255,0,4244.48,-0.0606838,0.265293,0.143618,-0.123953,-0.224223,0.198764,-0.0107989,0.496768,-1.83532,-1.15026,-0.773349,0.289708,0.9032,0.821224,0.775536,-0.100839,-0.0726271,0.784699,-0.749569,-1.09653,1.44288,-0.179393,-0.565994,0.539398,-0.162453,1.16394,-0.255212,-1.45398,0.388744,-1.16997,-0.867469,-0.669703,-0.625713,0.130783,-0.146322,0.812081,-1.06293,1.64973,-1.23118,0.0291787,-0.303135,0.0148288,1.08211,0.400951,-0.566541,-2.62203,1.13384,0.220765,-0.757727,-2.02534,-1.67538,0.421686,-0.922529,-0.582211,-0.394974,0.133119,0.437882,0.397159,0.374463,-0.0608925,-0.0468777,0.379015,-0.383161,-0.55552,0.705979,-0.0999155,-0.291967,0.257157,-0.0915004,0.567409,-0.13758,-0.733088,0.182317,-0.592004,-0.44173,-0.343486,-0.321633,0.0541698,-0.0834869,0.392617,-0.538831,0.808736,-0.62241,0.00369619,-0.287089,-0.29719,-0.311536,-0.342017,-0.286322,-0.299862,-0.314371,-0.333169,-0.327979,-0.296882,0.34484,0.312825,0.461309,0.658033,0.878367,1.65318,0.597913,1.03512,0.919028,1.37233,0.121271,0.218545,1.21442,0.308035,0.0406894,0.274503,0.236445,1.13979,0.0624715,0.0197901,0.608538,-0.302812,-0.299138,-0.758145,-0.434829,-0.193843,0.326527,0.738684,-0.663374,1.12961,-0.637329,0.226293
-4226.45,0.895157,0.0281971,8,383,0,4254.68,0.49757,-0.364696,-0.408749,-0.720047,-0.253495,0.227875,-0.972066,0.4318,-1.37911,-1.18552,-0.628121,1.19385,0.651182,0.872481,1.26471,0.0395128,-0.270045,0.618912,-0.346746,-0.980634,1.79945,-0.0566311,0.0911314,0.802144,-0.2559,1.2905,0.0838779,-1.2293,0.350346,-1.38945,-0.684563,-0.341086,-0.282498,0.989715,-0.222967,0.508352,-0.829387,2.07761,-1.18497,0.0387637,0.507141,0.0220609,-1.12744,1.25781,0.0180639,0.197465,1.76917,0.3071,1.04929,0.231748,2.02799,0.364343,-1.56756,-1.48397,-1.24329,-0.456561,-0.690885,-0.595328,-0.425966,-0.955004,-1.08867,-0.704819,-1.12179,-1.3955,-0.195064,-0.996519,-0.932715,-0.6257,-1.08256,-0.414829,-0.935847,-1.50288,-0.820786,-1.57203,-1.26766,-1.11935,-1.09405,-0.544707,-1.06834,-0.752559,-1.33019,-0.0749557,-1.48373,-0.955327,0.482269,0.53489,0.50754,0.511498,0.546171,0.513916,0.53029,0.512254,0.551881,0.515179,-0.2237,-0.564214,-0.364176,0.0384324,-0.288179,0.738872,-0.271791,0.191969,-0.085625,0.32921,-0.64679,-0.609342,0.381136,-0.533924,-0.55208,-0.607866,-0.713582,0.233666,-0.711456,-0.64716,-0.337536,-1.2437,-1.11703,-1.59871,-1.23259,-0.838833,-0.605886,-0.362397,-1.47841,0.28356,-1.50801,-0.711081
-4221.36,0.932441,0.0281971,7,255,0,4238.1,0.381025,-0.0865978,-0.0388332,-0.222689,-0.314229,0.158846,-0.676208,0.62244,-1.21736,-0.321066,-0.607975,0.236309,0.78615,1.3392,0.870816,-0.0386989,0.152616,0.548588,-0.0408469,-0.401561,0.892006,0.286658,0.210837,1.01531,-0.171956,0.594064,-0.491264,-1.07722,0.482905,-0.737167,-0.90149,-0.257355,-0.335227,0.299806,-0.200324,0.620981,-0.501186,1.18479,-0.85692,-0.351614,-0.0102341,0.0470649,-1.95267,0.309022,-0.192145,-0.637663,1.15241,-0.248042,1.3396,0.0882996,0.222395,-0.00756536,-1.43394,-0.876053,-1.05464,-0.52912,-0.186877,0.157367,-0.134177,-0.700296,-0.581214,-0.334745,-0.701633,-0.926156,-0.120987,-0.49778,-0.544975,-0.0442381,-0.78324,-0.306439,-0.981991,-1.34672,-0.375629,-1.13505,-1.23733,-0.836396,-0.884867,-0.489597,-0.800898,-0.289685,-0.988167,0.0612527,-1.20959,-0.895067,-0.102137,0.00430995,-0.0192774,-0.0402457,0.0440038,-0.0219082,0.0528139,-0.00607833,0.000232872,-0.0105902,-0.00926391,0.146538,-0.206059,0.214186,0.318405,1.44644,0.186654,0.603944,0.420991,0.705866,-0.106735,-0.192799,0.578102,0.0604845,-0.211931,0.086334,-0.217392,0.482267,-0.595374,-0.424769,0.208241,-0.743215,-0.740119,-1.12012,-0.746117,-0.420077,-0.288029,0.133568,-0.985023,0.568903,-1.05282,-0.405438
-4229,0.99997,0.0281971,7,127,0,4247.2,0.490312,-0.124404,-0.0674604,-0.395085,-0.203223,0.104966,0.0759416,0.481352,-0.746895,-0.59704,-0.387174,1.1393,0.876175,1.2707,1.12413,0.0627439,0.968311,1.1986,-0.317298,-0.0159871,1.80681,0.175368,-0.37246,0.982328,-0.422519,1.23193,-0.933061,-1.33933,0.677857,-1.37936,-1.10212,-0.292939,-0.923774,0.404214,0.61207,1.08718,-0.947546,2.27863,-1.12104,-0.185895,-0.674094,0.00473434,1.90939,-0.804247,0.437584,0.950172,-0.824296,1.65122,-0.622046,0.572343,-0.292597,0.331074,-0.283578,-0.211445,-0.110425,0.624348,0.497691,0.687595,0.617043,0.106144,0.54204,0.652889,-0.0767905,0.0682462,0.945655,0.160355,-0.103343,0.548787,-0.127439,0.668932,-0.373189,-0.568746,0.40223,-0.588016,-0.454564,-0.0650653,-0.368719,0.270511,0.370563,0.599256,-0.380162,1.17276,-0.463674,-0.0135394,-0.665054,-0.677901,-0.672022,-0.669595,-0.677996,-0.666276,-0.677039,-0.671384,-0.675479,-0.672526,0.820008,0.629862,0.620575,1.28056,1.0022,1.70571,1.00003,1.1296,1.3724,1.50808,0.485677,0.724729,1.60379,0.727418,0.320295,0.837011,0.442294,1.38503,0.0806281,0.235758,0.985852,-0.128589,-0.137938,-0.2535,-0.283924,0.308298,0.704017,0.874753,-0.380834,1.50061,-0.36499,0.300416
-4241.61,0.999626,0.0281971,7,127,0,4261.21,0.0820274,-0.252585,-0.162867,-0.595891,-0.234749,0.0996698,-0.127094,0.438189,-1.21713,-0.588471,-0.703612,0.7889,0.532043,1.94609,0.818603,-0.221727,0.367135,1.65573,-1.4229,-0.935685,2.08751,-0.677706,-0.239239,0.376492,-0.655418,1.27497,-1.46603,-1.83641,1.05859,-1.47877,-1.30856,-0.596253,-0.682515,0.520987,0.164267,0.893751,-1.13566,2.24939,-1.37041,0.770956,0.222826,0.00085087,-0.128704,-0.40339,-0.312997,-1.38456,0.921591,0.111767,-0.380417,1.20332,1.49046,1.27616,-0.660427,-0.384955,-0.435409,0.218594,0.106042,0.725659,0.231609,-0.224252,0.0337809,0.598428,-0.750591,-0.537101,0.787628,-0.424057,-0.231926,0.037881,-0.41429,0.431584,-0.769492,-0.931789,0.33677,-0.775073,-0.700488,-0.388365,-0.426164,0.101197,-0.0551137,0.264538,-0.624728,0.858563,-0.727592,0.210731,0.222717,0.222483,0.22256,0.221648,0.22361,0.222921,0.222502,0.22385,0.224094,0.223912,-0.0436085,-0.0495242,-0.248975,0.383378,0.0740079,1.22217,0.0807771,0.32159,0.334984,0.928323,-0.715676,-0.436744,0.935419,-0.381472,-0.376594,-0.22005,-0.347041,0.646324,-0.836141,-0.636508,0.398483,-0.856821,-0.980186,-1.25147,-0.973658,-0.479017,-0.380111,-0.127408,-1.29253,0.548665,-1.28062,-0.0936311
-4237.89,0.874832,0.0281971,7,127,0,4265.36,-0.744826,-0.144953,-0.157536,-0.610708,-0.150446,0.175123,-0.271448,0.452112,-1.13976,-1.66679,-1.36704,1.03983,0.546742,1.05668,0.622954,-0.386143,0.907274,1.05987,-0.395433,-0.908617,2.59366,-0.247365,-0.893791,0.710483,0.382481,1.32367,-0.618472,-1.72635,0.349964,-1.54938,-1.06518,-0.296394,-0.566933,1.10806,0.559892,0.434366,-1.13594,1.83032,-1.07422,0.542335,1.00948,0.0535073,-1.48511,0.366202,0.332828,0.176485,0.135346,0.106707,0.807305,-0.721385,-1.51424,-0.481069,-0.786746,-1.02503,-0.889503,0.198672,-0.0242588,0.206292,0.0101975,-0.446028,0.138742,0.20773,-0.450228,-0.682245,0.901176,-0.383284,-0.675542,0.0497702,-0.0985236,0.327,-0.551067,-1.05195,-0.113225,-0.971942,-0.753028,-0.405451,-0.527765,0.229521,-0.0183137,-0.0750656,-0.785018,0.556063,-0.757117,-0.0262514,0.930016,1.02907,1.02729,1.01892,1.01672,1.01519,1.05268,0.970881,0.928457,0.98374,-0.838172,-1.36803,-1.21675,-0.476193,-0.714015,0.189011,-0.86694,-0.654188,-0.114956,-0.0275795,-1.09708,-1.06466,0.367829,-0.984055,-1.28507,-0.854841,-0.794733,-0.16344,-1.33309,-1.37953,-0.701736,-1.6524,-1.84724,-1.87356,-1.79361,-1.16854,-0.807823,-0.907481,-2.01671,-0.335015,-1.91526,-1.02503
-4241.21,0.998736,0.0281971,7,127,0,4267.04,-0.587386,0.340433,0.0225056,-0.10984,-0.128927,0.170868,0.355539,0.360447,-1.40279,-2.16416,-1.13313,0.73789,0.560594,1.31867,0.0180155,0.470644,0.247357,0.281001,-1.43358,-2.13532,2.81603,0.124459,-0.329832,0.859964,-0.0903195,1.98743,-0.564508,-1.33406,0.481223,-1.24603,-0.370824,-1.06419,-0.529859,0.473654,-0.989066,1.23814,-1.37257,2.47445,-1.84187,0.517791,-0.151978,0.0671958,-1.31398,1.02478,-0.653962,0.409214,-0.684361,1.06178,2.74227,-0.0587162,-1.24891,-0.61189,-0.150094,-0.424528,-0.0528958,0.62151,0.557604,0.830848,0.362033,0.525182,0.444699,0.456825,-0.161192,-0.414131,1.37057,0.4004,0.236652,0.665511,0.322984,1.0719,0.152064,-0.12532,0.528995,-0.0935876,0.221877,-0.0280454,0.164553,0.526266,-0.000966694,0.801824,-0.1392,1.24745,-0.308356,0.542176,-0.240272,-0.0831174,-0.195921,-0.124481,-0.197964,-0.080631,0.0322907,-0.155923,-0.235899,-0.193094,0.383774,-0.161329,0.244601,0.55873,0.502858,1.41477,0.125914,0.903939,0.805227,0.833112,-0.179169,-0.163909,1.16351,0.135563,-0.0148978,0.119499,-0.0444364,0.901615,-0.288894,-0.135245,0.274663,-0.42671,-0.230615,-0.800952,-0.435014,-0.2074,-0.129951,0.636071,-0.688711,1.01063,-0.794835,0.192267
-4228.28,0.747602,0.0281971,7,127,0,4254.35,-0.204585,-0.165762,-0.0870671,-0.344305,-0.216773,0.180571,-0.245256,0.401499,-1.47752,-1.16844,-1.08914,0.779952,1.05391,1.38907,0.896104,0.187075,-0.0131176,1.17673,-0.919479,-1.26118,2.47599,-0.517304,-0.00621263,1.15423,-0.828247,1.06766,-0.580286,-1.44148,-0.06095,-1.67401,-0.999023,-1.50887,-1.22526,0.653769,-0.66489,0.798641,-1.22261,2.01954,-1.04514,-0.11946,0.300138,0.023227,-0.706356,0.866735,0.181071,0.726677,-1.34411,0.545679,0.15456,-0.864435,-1.00836,1.4438,-0.838481,-0.714382,-0.682545,0.067894,0.177888,0.312454,0.114529,-0.170146,-0.250523,0.2272,-0.614426,-0.75162,0.74885,-0.452953,-0.24775,0.218167,-0.577796,0.18341,-0.47824,-0.824008,-0.269727,-0.917368,-0.646363,-0.851066,-0.737196,0.0172316,-0.512209,0.0753977,-0.736135,0.565588,-0.664881,-0.293219,0.283732,0.32027,0.304344,0.317017,0.268919,0.312813,0.303728,0.28006,0.276717,0.333673,-0.216144,-0.440419,-0.457637,0.00721031,0.0239905,0.912231,-0.237602,0.298115,0.0803658,0.584584,-0.706501,-0.606198,0.845387,-0.453566,-0.332745,-0.148483,-0.644167,0.341769,-0.668255,-0.502742,-0.252677,-1.03279,-0.890486,-1.63393,-1.22861,-0.592929,-0.532563,-0.00677867,-1.25011,0.470644,-1.07287,-0.471584
-4232.7,0.999984,0.0281971,7,127,0,4264.9,-0.0282929,-0.067037,-0.147979,-0.3989,-0.162468,0.144623,-0.570167,0.357561,-0.90654,-1.73837,-1.28591,0.253674,0.43626,1.35512,0.798291,-0.386359,1.25523,1.11119,-1.08296,-0.958099,2.75035,-0.444727,0.0451203,0.50898,-0.171551,0.736274,-0.918282,-1.59493,0.194653,-1.87811,-1.04548,-1.14293,-0.866381,0.739394,-0.404522,0.674718,-1.30452,2.83765,-2.01141,-0.512243,0.574806,0.0947624,-0.0688722,-0.472131,0.0093107,-0.139243,0.975354,0.168868,1.49848,-1.70077,-0.573683,0.954687,-0.894311,-1.19174,-1.02996,-0.479464,-0.414178,-0.0856305,-0.28473,-0.708314,-0.121347,-0.172849,-0.957393,-0.912746,0.413251,-0.729185,-0.554034,-0.388176,-0.631507,-0.306905,-0.898509,-1.14045,-0.500567,-1.2417,-0.94399,-0.978835,-0.879951,-0.305789,-0.714809,-0.328915,-1.03661,0.444467,-1.28937,-0.753325,0.568279,0.530066,0.575688,0.561611,0.667233,0.590808,0.716805,0.413637,0.520442,0.665274,-0.217775,-0.785595,-0.651289,-0.342706,-0.337994,0.583286,-0.366408,-0.156544,0.336754,0.305109,-0.834874,-0.59365,0.546497,-0.66875,-0.547554,-0.611369,-0.629646,-0.127324,-0.989317,-0.829485,-0.426894,-1.26732,-1.13348,-1.5721,-1.25478,-0.778903,-0.708718,-0.369158,-1.41906,0.385365,-1.59238,-0.884239
-4232.59,0.96398,0.0281971,7,127,0,4256.57,-0.0417578,-0.0811432,-0.0366792,-0.245877,-0.261801,0.0834263,-0.585446,0.344663,-1.15124,-1.90199,-0.616543,0.194585,0.0232964,2.10827,0.847431,-0.568674,0.402783,1.46725,-0.682004,-0.29173,2.38638,-0.208744,0.541675,1.27025,0.0757482,0.191006,-0.475434,-1.70453,0.430653,-1.37684,-1.14568,-0.505893,-1.1469,0.679982,-0.16576,0.737125,-1.36088,2.89279,-1.6946,-0.346776,0.591672,0.0567698,-1.16683,0.880914,0.158232,0.0952696,-0.318195,0.0452698,1.77446,-0.449119,0.825212,0.605851,-0.982236,-1.24099,-0.797945,-0.518379,-0.577416,0.141196,-0.293367,-0.781447,-0.446621,-0.0797368,-0.820507,-0.685994,0.237051,-0.657392,-0.39875,-0.147636,-0.559338,-0.519613,-0.74931,-1.17293,-0.437015,-1.05999,-0.98032,-0.759809,-0.980741,-0.351081,-0.642577,-0.331386,-1.05449,0.411594,-1.16951,-0.704967,0.525431,0.641681,0.600655,0.59708,0.573608,0.594242,0.692408,0.566175,0.638519,0.626066,-0.310212,-0.855053,-0.605903,-0.267294,-0.573559,0.651323,-0.394269,-0.16085,-0.126584,0.272299,-0.741986,-0.589948,0.358132,-0.65364,-0.63156,-0.451302,-0.500351,-0.323868,-0.839651,-0.915095,-0.411931,-1.1949,-1.03453,-1.46466,-1.33361,-0.712712,-0.830497,-0.59397,-1.56926,0.268243,-1.55628,-0.814415
-4233.17,0.986753,0.0281971,7,127,0,4255.38,-0.712935,-0.43842,-0.0175369,-0.683124,-0.1884,0.0176779,0.450969,0.486723,-0.353275,-1.49595,-0.545339,0.149136,-0.15306,2.03001,0.453439,-0.00125274,0.4348,1.14446,-1.0394,-0.128334,1.14746,-1.28937,-0.785537,-0.225673,-1.22721,-0.585992,-1.39442,-1.86453,-0.761091,-2.05135,-0.718532,-0.995589,-0.919017,0.253169,-0.0278621,0.609292,-1.08945,2.26784,-1.4232,-0.417344,0.831997,0.106528,-1.08999,0.282374,-0.959948,-1.87398,0.149103,0.283576,0.564991,-0.8565,-0.33443,-0.918685,0.279022,-0.277147,0.18554,0.523557,0.376471,1.43902,0.671668,0.450359,0.662596,1.008,-0.0549312,0.388506,1.00946,-0.176599,0.0686299,0.341128,-0.146344,0.165753,-0.227727,-0.456543,0.0805285,-0.547473,0.101243,-0.0336071,0.00366225,0.574192,0.437408,0.747525,-0.0792937,1.55478,-0.241736,0.247838,0.715883,0.862078,0.729736,0.632366,0.847881,0.862206,0.892185,0.740756,0.796371,0.734132,-0.427357,-1.14704,-0.866248,-0.358667,-0.726024,0.573778,-0.463856,-0.25067,-0.297082,0.0713537,-1.1037,-0.732363,0.337856,-0.932641,-0.900008,-0.593783,-0.82028,-0.452126,-1.00912,-1.0721,-0.660163,-1.4033,-1.1692,-1.77227,-1.4817,-0.875118,-1.05633,-0.79994,-1.72352,0.135475,-1.79385,-1.10471
-4226.64,0.994332,0.0281971,7,255,0,4254.06,-0.647715,-0.296776,0.0733308,-0.128289,-0.30536,0.225513,0.0762896,0.433433,-0.587361,-0.354335,0.0236193,1.3342,1.88148,1.28954,2.20899,0.127664,0.748194,0.881569,0.692874,-0.223714,1.50014,-0.19993,0.275014,0.65443,0.232069,1.69642,0.101445,-1.51676,0.417543,-1.37662,-1.10263,-0.531958,-0.35519,0.528153,-0.430495,0.370331,-1.00926,1.44478,-1.06245,0.0693005,0.186769,0.119542,-1.66552,0.423391,-0.663292,-0.0786235,0.299541,-0.537984,0.670788,-0.927893,0.354545,-0.476514,-0.178292,-0.0772912,0.086527,0.654577,0.891784,0.635217,1.03374,0.131623,0.400582,0.458391,0.376604,-0.0206754,0.7265,-0.0103666,0.19549,0.359941,0.176876,0.811575,0.120259,-0.581125,0.257267,-0.520385,-0.401629,-0.154279,-0.0776614,0.305209,-0.110301,0.236803,-0.361155,0.702505,-0.384211,0.106327,-0.0123305,0.237381,0.107477,0.17737,0.222576,0.122457,0.266956,0.0758466,0.229151,0.129805,0.189018,-0.171871,-0.106004,0.146294,0.223347,0.941899,0.114906,0.310744,0.357342,0.452474,-0.204747,-0.325174,0.641241,-0.232476,-0.174334,-0.34894,-0.109014,0.813402,-0.339803,-0.378666,0.0600394,-0.904225,-0.77717,-1.28872,-0.801548,-0.557104,-0.257177,0.0028411,-1.14567,0.479407,-1.01944,-0.205434
-4229.71,0.78842,0.0281971,7,127,0,4259.95,-0.713566,-0.631476,-0.168575,-0.238117,-0.412822,0.23496,0.32004,0.512941,-1.39001,-0.802426,0.440269,1.17251,1.64104,1.16866,1.7222,0.442646,0.522074,1.5347,0.203103,0.162689,1.69498,-0.030402,0.622557,0.571549,0.147394,0.786841,0.22544,-1.47038,0.368146,-1.1665,-1.53221,0.460854,-0.234471,-0.0868936,-0.033452,0.305902,-1.06489,1.178,-1.1174,-0.201199,0.236128,0.122563,-1.04506,0.239092,-0.74996,-0.548392,0.814613,-0.302305,0.106161,-0.735391,-0.924024,1.06474,-0.392956,-0.0915577,0.545872,0.921468,1.1618,0.919493,1.20343,0.547091,0.587833,1.10725,0.42422,0.403489,1.18947,0.304445,0.639374,0.61321,0.395644,0.723643,0.435677,-0.43418,0.508877,-0.278305,-0.465894,0.55643,0.19977,0.275468,0.302881,0.476949,-0.226186,0.924282,-0.253119,0.216836,0.108042,0.265431,0.14421,0.168915,0.335969,0.199076,0.249139,0.145996,0.122877,0.366626,-0.174292,-0.427417,0.00767536,0.166146,0.120042,0.986278,-0.106926,0.581252,0.251466,0.821343,-0.499802,-0.286079,0.828754,-0.241277,-0.175961,-0.520674,-0.16639,0.480665,-0.361824,-0.475836,-0.00320714,-1.04268,-0.946099,-0.94974,-0.75137,-0.792898,-0.0779316,-0.0215971,-1.32921,0.510339,-1.15431,-0.247057
-4228.1,0.99916,0.0281971,7,255,0,4252.02,0.239125,-0.0619195,0.144868,-0.0440837,-0.372874,0.235081,-0.795632,0.496757,-1.12458,-0.950164,-0.848312,0.883641,1.23543,1.00348,1.5285,-1.10753,0.833871,0.720849,0.0283225,-1.11787,1.52641,0.111358,-0.227217,1.79232,-0.0985208,0.301386,-0.306821,-1.89294,0.298213,-0.951446,-0.679002,-0.343254,-0.900286,0.844756,-0.690635,0.560584,-0.546781,1.43333,-0.669148,-0.234898,0.049361,0.0381538,0.495432,-0.0586767,-0.487417,-1.18665,-1.13366,0.0704249,1.61487,-0.675058,0.526848,0.294898,-1.35428,-1.26763,-1.21704,-0.356677,-0.181922,-0.297145,-0.036338,-1.34581,-0.381401,-0.437546,-0.781563,-1.35094,-0.0373775,-0.740315,-0.908504,0.0947161,-0.844573,-0.645917,-0.948047,-1.73596,-0.647493,-1.26827,-1.13293,-0.966146,-1.24286,-0.375994,-1.13871,-0.517158,-1.06725,-0.0836179,-1.12804,-0.912319,0.0682636,0.0471222,0.0307641,0.0040858,0.00610766,0.0520479,0.110974,0.0236049,0.0694622,0.0606124,0.303892,-0.133185,-0.242489,0.353183,0.292081,1.2467,0.1722,0.122855,0.775446,0.764876,-0.201219,-0.51312,0.863303,-0.00674151,-0.395596,0.274185,-0.148591,0.361104,-0.464747,-0.524242,0.116464,-0.732187,-0.489177,-1.24908,-1.02446,-0.286344,-0.336608,0.178603,-0.963184,0.665702,-0.841671,-0.230974
