lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_i.1,z_i.2,z_i.3,z_i.4,z_i.5,z_i.6,z_i.7,z_i.8,z_i.9,z_i.10,z_i.11,z_i.12,z_i.13,z_i.14,z_i.15,z_i.16,z_i.17,z_i.18,z_i.19,z_i.20,z_i.21,z_i.22,z_i.23,z_i.24,z_i.25,z_i.26,z_i.27,z_i.28,z_i.29,z_i.30,z_i.31,z_i.32,m_k,s_SI,z_k.1,z_k.2,z_k.3,z_k.4,z_k.5,z_k.6,z_k.7,z_k.8,z_k.9,z_k.10,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
# Adaptation terminated
# Step size = 0.03035
# Diagonal elements of inverse mass matrix:
# 0.182387, 0.10475, 0.0982784, 0.0982931, 0.014828, 0.0067751, 0.167029, 0.0232498, 0.278278, 0.182073, 0.183316, 0.268658, 0.20732, 0.258738, 0.298069, 0.22606, 0.174663, 0.181571, 0.184042, 0.210114, 0.221785, 0.150235, 0.233858, 0.225281, 0.176313, 0.206738, 0.174286, 0.244136, 0.158922, 0.206691, 0.217712, 0.277312, 0.14924, 0.220492, 0.239688, 0.261004, 0.193613, 0.218018, 0.17023, 0.170554, 0.178568, 1.4223, 0.890075, 0.917596, 1.04573, 0.910899, 0.852638, 0.85741, 0.948851, 0.843265, 0.894952, 0.938705
-51.4691,0.945357,0.03035,6,127,0,76.4072,-0.0281286,0.133134,0.0773464,-0.430888,-0.1861,0.169429,-0.0706261,0.519351,-0.726421,-1.12863,-0.447269,0.431567,0.142472,1.30468,0.84243,0.475911,0.295313,0.523174,-0.626404,-0.975703,2.0827,-0.638913,-0.15124,0.997228,-0.193764,1.31527,-0.0729484,-1.36317,0.283734,-2.02518,-0.736884,-0.847121,-0.105421,0.859884,0.482374,1.19065,-0.320684,2.55924,-0.534273,0.321292,-0.915103,0.0128966,-1.15542,-0.159186,-0.659073,0.0389187,0.581104,-0.0464627,1.05784,0.283815,-0.754985,1.72574,-0.447893,-0.656783,-0.302916,0.153509,0.00336663,0.606959,0.366891,0.176539,0.082745,0.201085,-0.39595,-0.577358,1.01103,-0.402446,-0.149173,0.447285,-0.171258,0.612462,-0.108512,-0.778591,0.0767313,-1.1224,-0.453327,-0.510579,-0.125376,0.375955,0.179895,0.54774,-0.237174,1.25852,-0.348101,0.0962371,-0.930004,-0.917156,-0.923603,-0.914601,-0.907609,-0.915702,-0.901461,-0.911443,-0.92484,-0.892847,0.552558,0.0301797,0.356343,0.52436,0.308603,1.60245,0.487534,1.03031,0.832988,0.974074,-0.037639,0.0136619,1.42232,-0.074553,0.120688,0.446526,0.0857735,1.07683,0.0423703,-0.159956,0.419789,-0.893076,-0.636292,-1.15605,-0.520639,-0.135662,0.232264,0.547034,-0.637394,1.23244,-0.657337,-0.0158652
-68.6506,0.880526,0.03035,7,255,0,98.2737,-0.85407,0.164478,0.289985,-0.0415201,-0.307072,0.105124,0.467476,0.561623,-1.44505,-1.05337,-0.800551,0.134575,0.583522,1.88401,0.603166,-0.0847911,0.0199195,0.223195,-0.303315,-0.806867,1.04485,-0.0832531,0.284679,0.261246,-0.723408,0.738293,-0.04723,-0.716164,0.0103711,-2.07598,-1.45144,-0.739372,-0.519164,0.0565296,0.485781,0.768209,-0.294873,1.61809,-1.12367,-0.221291,-0.591867,0.00858968,-0.547138,0.941127,-1.06119,-0.90117,0.579997,-0.248873,1.83508,1.94347,0.697066,-0.555186,-0.3441,-0.124124,0.0178677,0.543056,0.795196,1.52558,0.806228,0.419855,0.478663,0.592827,0.297127,0.0143203,1.05429,0.420719,0.627358,0.614198,0.061193,0.882119,0.44095,0.0652613,0.4733,-0.698445,-0.347688,0.0522271,0.175901,0.499224,0.740302,0.89892,0.301868,1.37623,-0.163604,0.343194,-0.596566,-0.583783,-0.600982,-0.599607,-0.586885,-0.594004,-0.576104,-0.575173,-0.585879,-0.596635,-0.0794943,-0.202346,-0.280508,0.29212,0.261552,1.60757,0.142439,0.616869,0.330416,0.482112,-0.148942,-0.396651,0.738765,-0.0324225,-0.0959798,-0.206792,-0.334433,0.654169,-0.129825,-0.0825855,0.0451804,-1.31423,-0.962223,-1.32546,-0.788933,-0.483159,-0.00924689,0.0617968,-0.845588,0.671688,-1.16093,-0.328857
-53.0612,0.892881,0.03035,8,255,0,75.3279,-0.764355,0.325576,0.135142,-0.2194,-0.165975,0.0247689,0.306308,0.632264,-0.698701,-1.07966,-0.0522134,-0.0389253,0.123833,1.91916,0.363477,0.204323,0.644695,0.451926,-0.485105,-0.673033,1.66261,0.295955,0.380145,0.321256,0.351438,0.938387,0.124231,-0.376405,0.284283,-1.38075,-0.0380075,-0.775067,-0.473017,0.471478,0.958578,0.88342,-0.276826,2.04464,-0.34215,0.184312,-0.518926,0.0249132,0.366771,-0.211899,-0.249242,1.8741,-0.361922,-1.18944,0.106341,0.479582,1.07503,0.632936,-0.135455,-0.376319,0.273296,0.281697,0.384603,1.51972,0.536122,0.435494,0.713926,0.592045,-0.000406086,-0.119226,1.35752,0.49343,0.54666,0.509427,0.52851,0.899617,0.384855,0.0683213,0.48605,-0.566688,0.282278,-0.183739,0.00723715,0.604407,0.912382,0.864863,0.131281,1.59906,0.0899791,0.422842,-0.509789,-0.524205,-0.525136,-0.472236,-0.527943,-0.548559,-0.516277,-0.506978,-0.492144,-0.503158,-0.154637,-0.54875,-0.0501815,0.0800146,-0.00193591,1.36978,0.11129,0.41183,0.471594,0.369999,-0.33961,-0.503562,0.798553,-0.139919,-0.264784,-0.290696,-0.0417008,0.387985,-0.280025,-0.432065,-0.133775,-1.28795,-0.581617,-1.46012,-1.046,-0.426261,-0.120641,-0.215495,-1.05271,0.622415,-1.01287,-0.504191
-56.3929,0.988257,0.03035,7,191,0,87.87,-0.750897,-0.54032,0.111022,-0.714786,-0.149315,0.0868074,0.0987949,0.572167,-0.165174,-0.247999,0.438596,1.12305,0.920297,2.72603,1.47575,1.31785,1.03664,1.03181,0.245743,0.0787538,1.23467,-0.412337,-0.622627,-0.221238,-0.401634,0.249257,-0.575791,-1.39649,-0.651809,-2.44821,-0.00919127,-0.572871,-0.392206,0.630529,0.562393,1.13425,-0.399298,1.88126,-0.546632,0.0463725,0.0156204,0.0578225,1.10523,0.0865865,0.688851,-0.200579,0.619826,-0.366462,0.682974,0.810287,0.204648,0.768952,0.00428786,-0.0431021,0.349745,0.741365,0.625358,1.65854,0.943167,0.852822,0.691927,0.689163,0.239401,0.143855,0.805233,-0.137131,-0.257452,-0.0277903,-0.131007,0.241411,-0.230654,-0.700232,-0.274149,-1.30199,0.093536,-0.228983,-0.125612,0.459562,0.420578,0.747775,-0.12967,1.17519,-0.213969,0.125328,0.0795277,0.0206271,0.0554515,0.00402247,0.0514603,-0.00556932,0.0551117,0.0624732,0.0274537,0.0600831,-0.715874,-0.965656,-0.644169,-0.336554,-0.554338,0.885267,-0.335503,0.0641027,-0.228987,-0.213501,-0.897711,-0.904809,0.357603,-0.651678,-0.867693,-0.756896,-0.653277,-0.163635,-0.838092,-1.03064,-0.776529,-1.89562,-1.19979,-1.8934,-1.58928,-1.04832,-0.83133,-0.546716,-1.64644,-0.0905256,-1.65774,-1.16028
-64.2678,0.98859,0.03035,7,127,0,94.0169,-1.2918,-0.0942229,0.308526,0.105304,-0.361786,0.21973,-0.353408,0.423587,-2.10316,-1.51229,0.0506315,1.22264,1.01769,1.20865,2.2336,0.461518,0.653945,0.830762,0.0301456,-0.68167,1.92221,-0.805613,-0.180082,0.831809,-0.3763,0.0362025,-0.628765,-1.72614,-0.289667,-3.03713,-1.46834,-0.976302,-1.16774,-0.181885,-0.491779,0.53231,-0.588903,1.24832,-1.2783,-0.976093,0.44216,0.0179147,0.471595,0.649863,-1.17176,0.938366,0.120167,-0.463781,1.08759,0.277419,0.0157156,0.353258,-1.24428,-0.993996,-0.331961,0.164485,0.0776737,0.158561,0.592715,-0.157915,-0.0764058,-0.00150842,-0.340639,-0.642155,0.460816,-0.694655,-0.429689,-0.00106505,-0.512804,-0.338073,-0.619745,-1.08458,-0.476107,-1.6399,-0.975377,-0.766957,-0.848048,-0.430452,-0.561719,-0.127929,-0.60286,0.175364,-0.89488,-0.766868,0.450608,0.453802,0.421168,0.45897,0.444312,0.433851,0.461643,0.447129,0.442441,0.448488,-1.21846,-1.46796,-0.969432,-0.704721,-1.02874,0.0650965,-0.762905,-0.307605,-0.536999,-0.417882,-1.34387,-1.41228,-0.0378562,-1.35546,-1.31296,-1.19114,-1.20173,-0.733566,-1.51502,-1.28982,-1.10744,-2.49232,-1.73486,-2.42557,-2.02025,-1.7192,-1.19265,-0.862037,-1.89435,-0.498417,-2.00949,-1.49824
-64.5361,0.999829,0.03035,7,127,0,89.1527,-1.14888,-0.220727,0.226313,-0.158711,-0.243222,0.22117,-0.414427,0.391343,-1.13992,-1.38264,0.225042,1.23226,1.4667,1.72976,2.12632,0.341762,0.679862,0.886553,0.380212,-0.59876,1.75049,-0.806051,-0.673134,0.909715,-0.416215,0.652029,-1.57886,-2.63337,-0.0645137,-2.9099,-0.813114,-0.459487,-0.711905,0.475906,-0.526222,0.45352,-1.08088,2.14091,-1.63537,-0.317847,0.497405,0.0199132,0.241271,0.582566,-1.4918,0.167847,-0.482292,2.1635,0.375531,0.000727619,-0.0245913,-0.757772,-0.860525,-0.955514,-0.326358,0.0678083,0.159555,0.262503,0.417694,-0.28068,-0.148367,-0.0674802,-0.265633,-0.648747,0.270614,-0.729869,-0.677853,-0.0584161,-0.577309,-0.15926,-1.0323,-1.44498,-0.439674,-1.5532,-0.732633,-0.594243,-0.693026,-0.228184,-0.62036,-0.236945,-0.837422,0.423404,-1.05442,-0.538814,0.50221,0.509006,0.467699,0.500747,0.487801,0.540487,0.504883,0.49742,0.496915,0.482315,-1.06063,-1.56506,-0.97238,-0.954356,-0.948626,0.0556548,-0.931476,-0.672227,-0.675478,-0.564863,-1.30445,-1.38395,-0.179266,-1.28875,-1.31284,-1.04656,-1.22854,-0.539775,-1.82226,-1.62414,-0.978737,-2.2409,-1.67971,-2.14578,-1.91756,-1.60452,-1.26066,-0.946606,-2.0687,-0.319151,-2.16678,-1.39354
-54.2768,0.925261,0.03035,7,255,0,88.7766,-0.824753,0.280959,0.583541,0.0558103,-0.207223,0.231175,-0.0863485,0.635766,-0.698424,-0.670041,0.0315138,1.47602,0.987541,1.58559,1.62912,0.473108,0.518394,0.731839,0.295696,-0.427624,1.54197,-0.1786,0.0924254,0.638779,0.279854,0.719449,-0.646824,-1.25427,0.272298,-1.65953,-0.090438,-0.657412,0.026128,0.844549,0.204209,1.00964,-0.595626,1.3933,-0.377052,0.309866,-0.692387,0.012419,1.06986,0.11702,-0.00185206,1.07666,-0.846423,1.77728,0.311431,0.274433,1.85284,-1.12669,-0.530383,-0.512338,-0.0663131,0.852054,0.541497,0.921714,0.94939,0.214438,0.243229,0.37893,0.101645,-0.358218,0.893983,-0.199897,-0.0275875,0.319766,0.091573,0.371053,-0.497578,-0.88377,0.0867693,-1.14142,-0.143846,-0.504309,-0.0697372,0.450587,0.0434809,0.555547,-0.465027,0.799466,-0.326066,0.110654,-0.679101,-0.690934,-0.69241,-0.679016,-0.702899,-0.670315,-0.688519,-0.688979,-0.669377,-0.706379,0.0504509,-0.32309,0.134601,0.60428,0.263176,1.53954,0.423009,0.589424,0.545455,0.706485,-0.117577,-0.233287,1.14098,-0.0457727,0.104432,0.0654189,0.124276,0.677145,-0.583071,-0.363389,0.257779,-1.09705,-0.562889,-1.43835,-0.725175,-0.376927,0.0140273,0.466995,-1.08347,0.640149,-0.843197,-0.186969
-48.6892,0.993746,0.03035,9,1023,0,70.3528,-0.316917,-0.233157,-0.0864176,-0.504516,-0.0744131,0.0809286,-0.272219,0.586852,-0.291236,-0.723905,0.254436,0.700427,0.453837,1.80066,1.08168,0.462468,0.512211,0.778161,-0.367115,-0.729865,1.35132,-0.306347,-0.341478,0.145645,-0.446514,0.962679,-0.48379,-1.28915,0.132915,-1.94977,-0.56348,-1.46308,-0.448341,0.116545,0.201771,1.03738,-1.08034,1.30549,-1.26752,0.0934685,-0.0374854,0.0359716,-0.769328,0.174467,-0.310021,1.56911,-0.16889,1.30749,-0.944703,0.53968,-1.88288,0.0308108,-0.443132,-0.697044,-0.122903,0.138828,-0.00588346,0.784503,0.362568,-0.00081856,0.0283732,0.184447,-0.487661,-0.700542,0.520804,-0.451999,-0.472616,-0.186747,-0.534257,0.292731,-0.556132,-1.02876,-0.194217,-1.41644,-0.602898,-1.13083,-0.535329,-0.203824,-0.153809,0.336569,-0.906218,0.493908,-1.01607,-0.217367,-0.0651594,-0.0312096,-0.0486374,0.0189577,-0.0435607,0.00954686,-0.0714679,-0.0180723,-0.105216,-0.0363771,-0.595612,-0.988056,-0.411811,-0.304946,-0.462713,0.643221,-0.181253,-0.225133,-0.224155,-0.0589859,-0.923268,-1.01674,0.288612,-0.717541,-0.748181,-0.596883,-0.841314,0.0817609,-0.905634,-1.16486,-0.453695,-1.7214,-1.30077,-2.01364,-1.31809,-1.04629,-0.718036,-0.24888,-1.67778,-0.114866,-1.75125,-0.873721
-64.7496,0.988418,0.03035,8,511,0,83.7144,-0.560593,0.921994,0.721035,0.435063,-0.328562,0.209372,-0.444582,0.520571,-2.09528,-1.36795,-0.872699,-0.0565985,-0.105088,0.60307,0.855678,-0.83624,-0.197645,-0.107915,-0.484589,-1.1572,2.73511,-1.00254,0.555332,1.33,-0.100155,1.05074,-0.0846756,-1.37774,0.0203615,-1.86016,-0.273515,-0.785912,-0.424414,0.912999,0.127692,0.9686,0.080521,1.69784,-0.485939,0.0615811,-0.739227,0.0526179,-0.669141,0.268542,0.702859,0.191545,-0.858798,0.880421,-1.39838,0.683976,-2.79341,0.587805,-1.53532,-1.1567,-0.898883,-0.474045,-0.499288,-0.130642,0.000858711,-0.879904,-0.54747,-0.500759,-0.696845,-1.04699,0.979235,-0.966473,-0.155492,0.247775,-0.49672,0.102404,-0.488662,-1.16179,-0.433982,-1.41293,-0.586966,-0.853705,-0.665519,0.0306985,-0.378109,0.0596427,-0.402665,0.439262,-0.697548,-0.412525,-0.774436,-0.725097,-0.702244,-0.729148,-0.784415,-0.692901,-0.812807,-0.703238,-0.886211,-0.708298,0.137726,0.0526432,0.171789,0.35671,0.125867,1.4439,0.389869,0.623933,0.683836,0.770706,0.0220138,-0.0967897,1.59942,-0.493539,0.125228,0.230227,-0.0591372,0.81629,-0.238486,-0.265307,0.0657241,-1.11401,-0.31488,-1.39818,-0.768247,-0.187698,0.04019,0.384239,-0.603903,0.808824,-0.738151,-0.105087
-67.4646,0.910328,0.03035,7,127,0,90.3155,-0.285129,-0.0364797,-0.0905734,-0.378457,-0.316896,0.256539,-0.366943,0.428688,-1.78242,-1.41438,-1.00725,0.127625,0.253851,0.849293,1.19109,-0.125661,-0.222828,-0.118574,0.0555115,-1.18206,2.91058,-1.03291,-0.061255,1.33819,-0.297569,1.01424,-0.0533038,-1.61825,0.4419,-2.21815,-0.793107,-0.789967,-0.0210589,0.551807,-0.404931,0.39322,-0.0274002,1.64051,-0.562128,-0.195355,-0.404427,0.000185495,0.4634,0.270063,1.15931,-1.01875,-0.186296,0.911978,1.16559,0.27618,-0.225781,-0.911581,-1.13104,-0.973271,-0.798737,-0.312232,-0.25812,-0.00286178,0.143663,-0.420813,-0.462467,-0.417774,-0.343146,-0.873679,0.880788,-0.809739,-0.393202,0.206724,-0.494507,0.0678494,-0.389794,-1.06067,-0.177506,-1.31784,-0.706938,-0.705592,-0.375971,-0.13039,-0.540532,-0.198375,-0.378689,0.336323,-0.60792,-0.450689,-0.404341,-0.404377,-0.404212,-0.404616,-0.404461,-0.404258,-0.404211,-0.404376,-0.404469,-0.404596,-0.023771,-0.367846,-0.272457,-0.181151,-0.27074,1.064,-0.151317,0.468653,0.218744,0.302169,-0.265389,-0.463597,1.0577,-0.774845,-0.489097,-0.28605,-0.548309,0.335141,-0.624349,-0.562661,-0.11679,-1.45079,-0.932425,-1.71865,-0.962964,-0.883545,-0.461196,-0.209415,-1.00609,0.314052,-1.08039,-0.58748
-68.5837,0.919308,0.03035,7,127,0,92.8931,0.0567957,-0.092533,-0.0188998,-0.579296,-0.266747,0.171506,-0.960045,0.491405,-1.78289,-1.55591,-0.83109,0.214925,-0.00296118,1.03158,0.279728,-0.180864,-0.469063,0.165675,-0.161146,-1.11451,2.26221,-1.38086,-0.627106,0.449139,-0.957765,0.433139,-0.799393,-1.94298,-0.183194,-2.93333,-0.843805,-1.08558,-0.293439,0.530325,-0.121022,0.675893,-0.188049,1.82304,-0.67319,-0.0389,0.262677,0.00590168,-0.366559,0.92982,0.105894,-1.58134,-1.38307,2.05104,-0.479049,1.37528,-0.586993,-1.24334,-1.83617,-1.72463,-1.36845,-0.85443,-0.9615,-0.453122,-0.822585,-1.04892,-1.19054,-0.878631,-1.03923,-1.50772,0.151618,-1.63861,-1.26821,-0.739335,-1.4307,-0.747198,-1.35287,-1.91484,-1.05007,-2.4015,-1.37469,-1.4935,-1.10424,-0.69944,-1.01952,-0.627907,-1.05245,-0.0641913,-1.29085,-0.97916,0.260514,0.268165,0.263302,0.253345,0.254515,0.274782,0.25985,0.270794,0.259213,0.255339,-0.80245,-1.0689,-0.823779,-0.509116,-0.78158,0.502144,-0.835907,-0.154108,-0.515464,-0.170947,-0.783239,-1.06086,0.565809,-1.34396,-1.12809,-0.844419,-1.16627,-0.256932,-1.2406,-1.2748,-0.733686,-2.24813,-1.57286,-2.3546,-1.60671,-1.29734,-1.0944,-0.778868,-1.63337,-0.180171,-1.74136,-1.1471
-73.5384,0.980949,0.03035,7,127,0,93.6961,0.239754,0.809249,0.323011,0.0230122,-0.152981,0.303252,-0.786867,0.454011,-1.68915,-1.80815,-1.2521,0.73641,0.063368,1.62564,0.892462,-0.422373,-0.350778,0.0821141,-0.0237948,-1.50721,2.74788,-0.277628,0.181128,1.76284,0.817385,2.30806,0.549112,-0.820629,1.13942,-1.63316,-0.236451,-0.342559,0.964555,1.57049,-0.143565,0.732152,0.00150658,2.27361,-0.353099,1.06183,-1.29549,0.0168742,-0.376886,0.548492,0.929047,0.377566,-0.245186,1.20646,1.24925,-0.334494,1.62311,-2.01605,-1.55376,-1.60778,-1.35534,-0.452528,-0.758097,-0.0488082,-0.381679,-0.978629,-0.946124,-0.749586,-0.79767,-1.47116,0.4607,-0.912913,-0.704633,0.013481,-0.415765,0.261017,-0.537564,-1.15944,-0.269557,-1.52834,-0.894218,-0.942392,-0.348948,-0.073848,-0.852047,-0.454462,-0.786183,0.245377,-0.947177,-0.304785,-1.30185,-1.28624,-1.27982,-1.28912,-1.29963,-1.27513,-1.27441,-1.30114,-1.2681,-1.32951,0.723258,0.247559,0.641208,0.81501,0.619478,2.38811,0.680179,1.01384,1.12521,1.34045,0.623535,0.46929,1.64906,0.206884,0.531433,0.699138,0.481806,1.493,0.272748,0.363331,0.862705,-0.489568,-0.240552,-0.668924,0.130201,0.145679,0.486995,0.840951,-0.147135,1.35596,-0.233337,0.571107
-62.3668,0.98834,0.03035,7,127,0,89.9316,0.0341582,0.543438,0.0211514,-0.50944,-0.064413,0.106658,-0.514976,0.437902,-2.12424,-1.28702,-0.82033,0.0290412,-0.38175,2.039,0.48369,-0.0973187,-0.0204428,0.349552,-0.830951,-1.94126,2.95205,-0.360804,-0.148152,0.727081,-0.00183318,1.98332,-0.205573,-0.423122,0.568792,-2.14617,-0.0988508,-0.895253,0.48333,0.533846,0.674907,1.66224,-0.313536,2.73567,-0.822239,1.1764,-0.546241,0.0205513,-0.762756,-0.358658,0.804036,-0.0986246,2.08289,-0.278965,1.28985,-0.772537,-0.34094,-0.938734,-1.44519,-1.07856,-0.8742,-0.502258,-0.682145,0.377907,-0.303167,-0.557592,-0.523928,-0.361906,-0.878851,-1.36506,0.777731,-0.672973,-0.579852,-0.196585,-0.515778,0.353523,-0.604996,-0.700261,-0.2659,-1.45479,-0.558263,-0.907009,-0.303325,-0.281203,-0.219433,0.212923,-0.652274,0.682981,-0.875036,0.000174196,-0.561917,-0.553612,-0.529717,-0.548268,-0.503435,-0.551974,-0.519733,-0.562118,-0.553248,-0.565534,-0.413612,-0.203509,0.0392803,0.167353,0.0127708,1.45578,0.279842,0.375197,0.421044,0.590938,-0.165565,-0.475194,1.05439,-0.425178,-0.304128,-0.110559,-0.340525,0.648556,-0.466484,-0.30382,-0.0128569,-1.24111,-0.889982,-1.39881,-0.708525,-0.774692,-0.325654,0.0883314,-1.01118,0.501594,-1.20245,-0.259004
-64.6532,0.907671,0.03035,7,127,0,100.588,-0.649932,0.089846,0.257089,-0.555267,-0.168287,0.0385426,-0.175063,0.485008,-1.2179,-0.784286,-0.187496,-0.284167,-0.38172,1.36539,0.908303,-0.276663,0.332289,0.375285,-0.790958,-1.32331,1.44349,-1.71004,0.0293054,-0.256565,-0.994785,1.24071,-1.12083,-1.34236,-0.387421,-2.55464,-0.0978405,-0.75437,-0.472615,-0.2204,1.08282,1.67977,-0.679602,2.27881,-0.721603,0.175026,0.221126,0.0114948,1.13013,0.868305,-1.76125,0.891587,-2.33641,-0.915426,0.146966,0.795531,0.295112,-0.0690375,-0.765751,-0.555447,-0.266,-0.312886,-0.3602,0.487163,0.265472,-0.309246,-0.0138996,0.00695364,-0.558683,-0.816877,0.52504,-1.00444,-0.160849,-0.299498,-0.657541,0.426691,-0.718672,-0.826118,-0.362965,-1.41409,-0.222516,-0.540938,-0.404285,-0.281958,0.350112,0.639638,-0.504675,0.930178,-0.525046,-0.0901737,0.234117,0.231108,0.200881,0.231375,0.19427,0.210604,0.222816,0.230271,0.224519,0.220333,-0.860109,-0.818618,-0.668891,-0.632572,-0.853889,0.273653,-0.280473,-0.421578,-0.334515,-0.293093,-1.00438,-1.28148,0.23028,-1.37462,-0.698175,-0.852203,-0.977131,0.179925,-1.13425,-1.04805,-0.719431,-1.8734,-1.29276,-2.02941,-1.6665,-1.53472,-0.851327,-0.609794,-1.88604,-0.227528,-1.82414,-1.211
-57.9874,0.994979,0.03035,8,255,0,82.8948,-0.135185,-0.125003,0.474795,0.182069,-0.545324,0.144121,-0.588051,0.615726,-1.62336,-1.08407,0.677958,0.217898,0.686328,0.841015,2.00785,-0.514306,0.123906,0.507573,0.215745,-0.466665,1.17341,-0.793047,0.547616,0.62141,-0.70908,0.0117496,-0.656175,-1.62063,-0.262567,-1.36172,-1.38223,-0.0909376,-1.12738,-0.231964,0.264052,0.901773,-0.207658,1.01961,-0.475181,-0.231469,-0.369188,0.0273911,0.395744,2.13774,-1.39185,0.109724,0.678877,-0.476505,0.254117,-0.959374,-1.45969,-0.618828,-1.58759,-1.25554,-0.170615,-0.453886,-0.165461,-0.0702159,0.648232,-0.904722,-0.511759,-0.275525,-0.455211,-0.875388,0.134448,-1.07635,-0.250869,-0.205432,-1.02465,-0.580816,-0.992075,-1.58591,-0.74972,-1.4265,-1.43912,-0.644043,-1.28221,-0.730877,-0.425467,-0.0328059,-0.715911,0.0397522,-0.880632,-0.730572,-0.358348,-0.310632,-0.407312,-0.366182,-0.350592,-0.38224,-0.362227,-0.395466,-0.40917,-0.386138,-0.280939,-0.515138,0.136254,0.0649261,-0.19127,0.869558,0.433866,0.324464,0.0617192,0.364605,-0.325498,-0.768477,0.830341,-0.624849,-0.321772,-0.36462,-0.428442,0.270599,-0.706912,-0.634811,-0.253784,-1.26382,-0.935687,-1.49587,-1.40086,-0.838127,-0.289495,-0.0523562,-1.20144,0.298213,-1.09955,-0.371841
-54.6292,0.999626,0.03035,8,255,0,81.5666,-0.924414,0.440995,0.269911,0.0472137,-0.14406,0.211842,-0.452988,0.501058,-1.35009,-1.23233,-0.540984,0.970373,0.541103,1.55565,1.49519,0.187884,0.114062,0.398481,-0.463101,-0.845406,2.07447,-0.633084,-0.494204,1.19406,0.257771,1.71737,0.123614,-1.17552,0.475459,-1.90141,-0.496277,-1.1934,-0.601924,0.791583,-0.743305,0.407831,-1.20642,1.98333,-1.10319,-0.10355,-0.0289,0.0186179,0.640025,1.63357,-2.00404,1.65119,0.539832,0.270299,0.243314,0.197935,0.146767,-1.31893,-1.12946,-1.07046,-0.724052,0.0332261,-0.181863,0.326484,0.296189,-0.358847,-0.395836,-0.253325,-0.685028,-0.876585,0.586443,-0.7702,-0.700613,0.145306,-0.323829,0.407515,-0.39105,-1.04199,-0.214755,-1.40571,-0.701651,-1.05095,-0.754586,-0.0563584,-0.825427,-0.24864,-1.05747,0.540774,-1.00575,-0.504872,-0.016984,0.00151377,-0.0662111,0.00184169,-0.0188494,-0.0238676,-0.02437,-0.0252148,-0.0261675,-0.0534557,-0.677657,-0.942009,-0.536363,-0.244402,-0.429597,0.855138,-0.175125,-0.101276,-0.137716,0.022402,-0.891677,-0.74172,0.373599,-1.04761,-0.942255,-0.467197,-0.736777,0.235755,-0.886167,-1.01365,-0.480423,-1.75941,-1.28447,-1.9918,-1.50175,-0.974277,-0.984017,-0.448315,-1.72779,0.240774,-1.60563,-0.952153
-50.3185,0.930227,0.03035,7,255,0,80.3486,-0.159838,-0.0726199,-0.021277,-0.464828,-0.19171,0.218798,-0.46067,0.519084,-1.20261,-0.768039,0.412432,0.821496,0.736486,1.76391,1.17206,0.459739,0.439701,0.62458,0.264174,-1.00812,1.97433,-0.862085,-0.170191,0.859873,0.0560819,1.29766,-0.518172,-1.15415,0.344879,-1.59969,-0.476445,-0.0842406,-0.143583,0.819385,0.0708706,1.06304,-0.570784,2.07378,-0.627202,-0.0514545,-0.454362,0.0201709,-0.249087,-1.19339,0.747906,1.45819,-0.570234,-1.0811,-0.336961,0.349344,-0.492542,0.308196,-1.08493,-0.859347,-0.246584,-0.0342453,-0.0783722,0.454946,0.147728,-0.222027,-0.232429,-0.136461,-0.323542,-0.983967,0.564173,-0.908165,-0.549014,-0.0143243,-0.431559,0.212926,-0.729645,-1.05977,-0.281649,-1.29104,-0.707985,-0.504398,-0.535202,-0.0353408,-0.423883,0.0911373,-0.756955,0.615795,-0.786241,-0.48738,-0.459387,-0.478434,-0.439276,-0.424949,-0.465864,-0.476169,-0.461159,-0.447316,-0.464297,-0.448146,-0.262162,-0.403782,0.224703,0.00715672,-0.0603021,1.31686,-0.0686203,0.405372,0.332586,0.451985,-0.250797,-0.582976,0.844573,-0.713682,-0.370052,-0.202662,-0.354336,0.548001,-0.76177,-0.521518,-0.0715447,-1.1981,-1.00402,-1.27688,-1.04993,-0.714193,-0.344704,0.115642,-1.23253,0.569904,-1.16809,-0.666152
