# 0.15893, 0.155583, 0.166172, 0.148745, 0.0265597, 0.0226895, 0.0280976, 0.020903, 0.131983, 0.0336997, 0.346809, 0.316263, 0.323253, 0.239035, 0.320965, 0.377211, 0.341355, 0.270029, 0.264723, 0.321306, 0.330873, 0.434767, 0.244083, 0.316348, 0.321129, 0.31567, 0.387785, 0.294841, 0.303246, 0.366043, 0.297114, 0.453406, 0.336043, 0.496407, 0.475877, 0.386971, 0.316998, 0.262926, 0.28406, 0.22469, 0.356293, 0.421327, 0.0142154, 0.0880885, 0.348488, 0.479785, 0.420712, 0.643426, 0.443824, 0.692261, 0.504225, 0.519075, 0.534339, 0.428603, 0.409565, 0.42084, 0.565576, 0.407725, 0.410112, 0.633988, 0.631156, 0.548531, 0.550297, 0.50991, 0.690088, 0.544576, 0.548192, 0.525551, 0.769799, 0.63682, 0.511231, 0.451569, 0.532191, 0.650944, 0.56552, 0.541629
137.226,0.851654,0.0740918,6,63,0,-94.7577,-0.692563,0.278175,-0.411797,-0.929407,-0.437977,-0.0302775,-0.000787432,-0.105979,0.360336,0.61919,-0.397137,0.570008,0.371357,-1.61844,-1.78303,-0.499342,-1.90423,-1.06166,0.530674,0.52866,-1.23629,-0.926707,-0.969604,-0.116629,0.623273,0.232946,-1.14485,-0.983011,-0.958197,-0.514435,-0.229319,-1.3711,-0.0588847,-0.881955,-0.667426,0.111105,1.85365,1.09497,0.212595,1.56452,-0.0671585,1.85405,1.42987,0.40143,-0.739055,-1.17397,0.56286,1.82697,-0.0453304,1.75457,-1.9706,0.041046,0.126714,-0.913008,-0.957677,-1.38162,1.46978,-0.746516,-0.00778478,-0.256703,0.739581,2.31722,0.429679,-0.859557,1.75571,0.342047,0.259381,-1.33082,0.668875,0.871812,0.613511,1.02251,0.858778,0.888441,-0.261834,0.774945,0.114433,0.71328,0.590277,-0.641783,-0.743696,0.0511489,-0.818741,-0.297033,0.688925,0.687677,-0.405161,-0.213471,-0.240033,0.288121,0.74626,0.504574,-0.348545,-0.248334,-0.23297,0.0418035,0.218344,-0.488632,0.323875,-0.185762,-0.052927,0.429131,1.5081,1.03833,0.491973,1.32907,0.318752,1.50835,3.10554,2.60804,5.23735,8.69951,4.1028,8.45032,1.89422,4.24756,4.39617,2.89608,2.84461,2.39946,7.53741,3.09625,4.16511,3.76903,5.62239,10.5917,4.9647,2.95889,8.45418,4.79309,4.63664,2.44889,5.46505,5.9289,5.34493,6.29864,5.89796,5.96861,3.76128,5.70277,0.307281,0.418394,0.341927,-1.03645,-0.469559,-0.0716151,-1.03234,-0.00887644,0.781988,0.20948,-0.458417,-0.392314,-1.23318,-0.933422,-0.571254,-0.847031,-2.02373,-0.835037,-1.422,-0.788766,-1.06823,-2.03533,-1.6327,-1.74372,-2.26119,-2.38188,-0.830834,-0.967622,-1.83914,-0.684704,-1.73597,-1.48151,0.423779,0.396901,0.415341,0.738165,0.615279,0.517896,0.737369,0.502219,0.313892,0.447821,0.612639,0.59684,0.774375,0.717769,0.639053,0.699944,0.883266,0.697419,0.805651,0.687566,0.74426,0.884457,0.836539,0.851159,0.905612,0.915435,0.696531,0.724645,0.862846,0.664788,0.850175,0.8148
140.299,0.996311,0.0740918,6,63,0,-103.037,-1.06332,0.679298,-0.119716,-0.85481,-0.219022,-0.0451513,-0.0348558,-0.0737159,0.344127,0.56402,1.00061,-0.0549349,0.847575,-1.97539,-2.04251,0.189843,-0.70117,-0.697649,0.947632,0.278018,-0.824448,-0.0766223,-0.935213,0.142712,-0.216076,-0.397279,-0.308514,-0.23548,-0.486993,-0.601475,-0.487236,-1.57903,-0.712899,-1.66386,-1.14035,0.656391,3.16981,1.10311,0.960549,0.881054,0.970024,0.430618,1.63537,0.441165,-1.4054,1.04708,-1.39856,1.02306,0.734679,0.510658,-0.665873,0.099931,0.350227,-1.03587,-1.51018,-1.47304,2.63749,-0.212466,-0.696585,1.60004,0.215885,0.84485,1.5214,0.818557,0.955488,0.508862,0.402361,0.36924,1.20096,0.123765,-0.609042,1.04257,1.3683,-0.0661154,-0.0578298,0.263256,0.908493,0.313143,0.822176,-0.770033,-0.807891,0.451202,-0.0513461,-0.0493602,0.87861,0.500935,-0.120877,0.300911,-0.183351,0.42462,0.222256,0.120054,0.17012,0.211312,0.0694537,0.00488343,0.0693167,-0.546475,-0.0579616,-0.594323,-0.299054,0.714345,2.13196,0.966304,0.885896,0.841059,0.89124,0.587005,2.76035,8.14422,2.76869,8.05836,7.09568,6.42795,3.8252,5.36264,5.98873,3.24911,2.63565,2.6792,16.4272,4.67224,3.77372,10.3943,5.64411,7.44907,10.0398,7.36316,7.82168,6.42286,6.12806,6.03917,8.71629,5.41933,3.92232,8.12802,9.38412,4.98385,5.0021,5.7633,0.738101,-0.101154,0.461161,-1.20422,-0.937633,0.21301,-0.424992,-0.142081,0.688328,0.0549884,-0.384331,-0.0853662,-1.3797,-0.920407,-1.10184,-1.29001,-1.33284,-0.781784,-1.25931,-1.11016,-1.30823,-2.0541,-2.16414,-2.48045,-2.51038,-1.88128,-0.186148,-1.20601,-1.44902,-1.31445,-1.30546,-2.09805,0.32342,0.525267,0.386711,0.769275,0.718621,0.446948,0.604677,0.535461,0.334405,0.486256,0.594917,0.521329,0.798943,0.715125,0.750605,0.78415,0.79131,0.686064,0.778908,0.75216,0.787217,0.886362,0.896983,0.92276,0.924866,0.867758,0.546403,0.769592,0.809847,0.788256,0.786753,0.890713
144.882,0.99855,0.0740918,6,63,0,-105.328,0.348971,0.307658,-0.64193,-1.0489,-0.109106,-0.107469,-0.113032,0.125212,-0.68729,0.682136,0.356526,0.594322,1.32364,-1.87903,-0.283337,0.736,-1.44117,0.151501,1.59047,1.15036,-1.31819,0.975186,0.276174,0.940845,0.323404,0.321303,-0.855616,0.856129,-0.254695,0.440562,0.542469,-0.162801,-0.737955,-0.792808,-1.1585,-1.02231,1.52562,0.399178,0.543477,-0.468359,-0.513637,-0.619327,1.51049,0.476932,-1.03117,-0.557007,0.352899,0.515322,-0.971243,1.93687,0.806671,0.104373,-0.359729,-0.0552619,-0.491313,-1.32732,0.0405156,-0.502752,0.45513,0.0275063,0.803773,1.34226,-1.02511,-1.29736,1.71911,-1.01045,0.426237,-1.64046,-0.00232282,0.796222,0.386312,-0.228214,0.101198,2.08092,0.815449,-0.148099,-0.444091,-0.281882,0.215614,-1.96905,-0.880565,-0.185238,-1.67036,-0.583946,0.397624,0.0974121,-1.58648,-0.0220805,-0.498902,-0.0455063,-0.466685,-0.468118,-1.27094,-0.103294,-0.861027,-0.386767,-0.317253,-0.798343,-1.19068,-1.22809,-1.47755,-1.38465,0.353389,-0.414996,-0.316565,-1.00677,-1.03766,-1.10976,2.76957,3.47235,5.3591,5.79074,2.84986,11.4072,6.65397,4.76009,3.81492,4.41113,3.58287,2.40474,4.6173,3.56338,5.62687,4.58874,6.64478,8.59048,2.77757,2.43935,10.2819,2.79707,5.54986,2.07114,4.52392,6.62089,5.44518,4.06187,4.75288,12.2184,6.68189,4.22008,0.0640296,0.104738,0.713753,-1.50736,-0.352194,0.544038,-1.26349,0.0478437,0.980813,0.638219,-1.03974,0.293521,-0.989827,-0.706163,-0.925579,-1.16118,-1.81893,-0.492969,-1.51358,-0.837192,-0.99411,-1.54,-1.82235,-1.91208,-2.32353,-1.77433,-0.221921,-0.755742,-0.738312,-1.50108,-1.39056,-1.54399,0.483998,0.473839,0.32877,0.818669,0.58715,0.367249,0.779627,0.488041,0.272731,0.345649,0.7388,0.427142,0.729054,0.669553,0.716178,0.761546,0.860438,0.620806,0.819592,0.697874,0.729899,0.823465,0.860848,0.871252,0.910807,0.854996,0.555254,0.680429,0.676627,0.817736,0.800681,0.824044
142.636,0.946195,0.0740918,6,63,0,-105.13,-0.711447,1.29941,0.70445,-0.845156,-0.00300924,-0.00591469,-0.244854,0.186979,-0.559765,0.542227,1.75517,0.0762292,1.13133,-1.83508,-1.46931,0.175099,-1.47953,-0.263536,1.47393,0.648754,-0.0197679,0.290911,-0.0375525,0.770849,-0.28891,-0.200149,-0.815295,0.434127,1.03294,0.606682,-0.653449,-1.44417,0.484062,-0.533612,0.169489,-1.0813,2.11239,0.838244,0.475842,1.48918,-0.261499,0.311891,1.54962,0.523174,-0.928464,-0.823479,0.0926988,0.49923,0.0843403,0.909878,-0.616416,0.501101,0.661223,-0.409894,-1.45934,-2.44313,0.654574,-1.70983,0.694675,1.17855,-0.45297,0.747824,0.192117,-0.405184,1.34564,0.607077,-0.711785,0.0611219,-0.204414,0.741519,-0.875601,1.50747,0.414517,2.56928,0.519824,0.585002,0.391936,-0.518432,0.0536694,-1.5548,-1.35646,-0.464822,-1.36201,-0.702662,0.239438,-0.207994,-0.570484,-0.402026,-0.580127,-0.14179,-0.71642,-0.668292,-1.00184,-0.32437,0.000319506,-0.230806,-0.914083,-1.34283,-0.297294,-0.849104,-0.467864,-1.14608,0.585631,-0.105247,-0.301751,0.247706,-0.701557,-0.39065,2.89756,3.06116,4.9437,6.11534,4.92212,7.58096,3.4114,6.12133,6.65621,3.80064,2.19488,1.31184,6.6331,1.92529,6.77373,8.7251,3.71595,6.96472,5.20764,3.81002,9.52212,6.4703,3.24537,4.8627,4.23199,6.94178,2.97881,10.3635,5.85023,18.0617,6.18158,6.396,0.966952,0.0532321,0.63136,-0.978111,-0.780891,0.125144,-0.789783,-0.121285,0.819474,0.373824,0.00854674,0.164729,-1.07606,-0.88414,-0.969731,-1.41153,-1.25761,-0.817509,-0.741806,-0.72562,-1.65688,-2.08741,-1.66849,-2.40527,-2.0285,-1.96002,-0.600484,-1.10137,-1.30011,-0.936176,-1.69801,-1.20582,0.275489,0.486695,0.347202,0.726733,0.685872,0.468755,0.687785,0.530284,0.305875,0.407617,0.497863,0.458911,0.745747,0.707679,0.725066,0.804008,0.778614,0.693707,0.677391,0.673843,0.839819,0.889674,0.841374,0.917228,0.883757,0.876535,0.645767,0.750516,0.785853,0.718326,0.845275,0.769559
159.037,0.905544,0.0740918,6,63,0,-110.535,-0.64808,0.861822,0.0240828,-0.953167,-0.325129,-0.188101,-0.184809,0.229368,-0.277154,0.744871,0.885836,0.987836,1.33464,-1.3136,-0.968387,0.289655,-0.971511,0.140889,1.04683,0.925957,-0.253755,0.929781,0.15707,0.66833,0.73714,1.0012,-0.937547,0.403675,-0.180251,-0.383997,1.1293,-0.545846,-0.00418498,-0.284254,-0.48016,-0.838417,2.04562,0.875768,0.034199,0.486564,-0.457533,-0.172721,1.78903,0.520433,-1.87595,0.727258,-0.82452,0.609151,-0.495038,-0.395875,-0.409601,0.0530617,-0.358905,-0.451442,-0.878691,-1.7444,0.949195,-1.67936,-0.578763,0.297201,1.49015,0.811284,0.435895,0.559275,1.23781,-0.518874,-0.306707,-0.924325,0.641367,0.302423,0.510289,-0.452996,0.619164,0.978798,0.0426207,0.00861661,0.382679,0.458655,0.716981,-1.25561,-0.998478,-0.0613989,-1.0008,-0.17221,0.502597,0.412564,-0.466169,0.415412,-0.160158,0.220665,0.271919,0.468613,-0.975506,0.0235312,-0.411418,-0.563182,0.564026,-0.683739,-0.280272,-0.488887,-0.634811,-0.901666,1.24657,0.375179,-0.251681,0.0852728,-0.617958,-0.405809,2.25403,8.73655,3.89588,8.21571,4.62461,4.86954,4.83488,6.15116,4.96414,4.73073,3.78758,2.41376,9.80624,2.49685,4.42743,6.98454,12.9948,9.12707,7.50733,8.0052,11.3955,4.56759,5.10084,3.69868,8.35462,7.00355,7.80369,4.72691,8.25863,9.95848,6.11783,6.01051,0.550323,0.264235,0.72273,-1.35848,-0.770489,0.368828,-1.13488,0.231811,0.761792,0.413313,-0.315593,0.14151,-1.07005,-1.04299,-0.694536,-0.891598,-2.20748,-0.584635,-1.65094,-1.35238,-0.747909,-2.18878,-1.82187,-2.04261,-2.67129,-2.15343,-0.27083,-0.586993,-1.45523,-1.19075,-1.61634,-1.79033,0.365789,0.434323,0.326792,0.795513,0.683627,0.408824,0.756739,0.442305,0.318257,0.398118,0.57825,0.464681,0.744606,0.739427,0.666975,0.70922,0.900919,0.642133,0.839018,0.794519,0.678723,0.899237,0.86079,0.885199,0.935311,0.895989,0.567297,0.642675,0.810802,0.766875,0.834289,0.856968
149.042,0.539612,0.0740918,6,63,0,-118.607,0.163739,0.0878587,-0.542039,-1.10898,-0.31666,0.0178912,-0.0504006,0.16874,-0.515629,0.619364,0.942045,0.372984,1.31481,-0.685755,-1.28662,0.493756,-1.06211,-0.245855,1.64479,1.28836,-0.97061,-0.376358,-0.546884,0.818882,0.318979,-0.0637948,-0.54945,0.0495914,0.416387,0.590269,-0.386356,-0.340996,-0.400358,-1.23622,-0.678221,-0.275357,2.65558,0.3591,0.540903,0.410815,-0.396446,0.0337079,1.47411,0.479128,-0.728777,-0.744826,0.312661,0.0975933,-0.0350802,1.36297,-1.2186,-0.404633,-0.157773,-0.952528,-1.50543,-0.523771,1.06606,-0.231217,-0.043752,1.36191,-0.92228,0.774353,0.207649,-1.13672,-0.373377,0.0792544,0.76404,0.607238,-0.192725,0.0787753,-0.881149,1.00461,-0.490824,1.6246,0.474065,0.837944,0.06784,-0.284616,0.29872,-0.940361,-1.31252,-0.209814,-1.17346,-0.667902,0.503095,0.282334,-1.11679,-0.748731,-0.854349,-0.00844244,-0.318064,-0.555141,-0.855938,-0.484913,-0.257734,-0.150037,-0.754924,-0.726829,-0.763596,-1.2813,-0.935694,-0.686175,1.12914,-0.293215,-0.180613,-0.261185,-0.761173,-0.494751,3.08002,3.05643,5.07293,4.57622,4.29437,8.39093,2.43573,3.59751,4.0492,2.76691,2.12298,3.39791,7.27828,3.9092,4.27657,8.38666,2.8073,6.32891,4.824,2.53319,3.65179,4.53619,6.29771,5.84191,3.98196,4.53515,2.86317,7.06709,3.45197,9.51152,5.4808,6.52471,0.877819,0.172729,0.749929,-0.594942,-0.443765,0.25263,-0.657346,0.171204,1.20115,0.527579,-0.524527,-0.167705,-1.2519,-0.62096,-0.900307,-1.26169,-1.69678,-0.588606,-0.846742,-0.430046,-1.41446,-1.57444,-1.7054,-2.18026,-2.30483,-1.50965,0.156255,-0.77999,-0.902478,-0.998981,-1.28321,-1.44753,0.29363,0.456925,0.320837,0.644498,0.609156,0.437176,0.658664,0.457303,0.231271,0.371082,0.628206,0.541828,0.777629,0.650437,0.711013,0.779318,0.845114,0.643045,0.699883,0.605885,0.804468,0.828415,0.846238,0.898462,0.909276,0.81901,0.461016,0.685678,0.711458,0.730858,0.782996,0.809618
150.272,0.887401,0.0740918,6,63,0,-110.643,-0.99769,1.09932,0.0902145,-0.423416,-0.142059,0.0948154,0.0722261,0.187479,-0.179095,0.620391,0.0538893,-0.301935,0.351805,-2.37984,-1.67175,1.06127,-2.13598,-0.0391278,0.850231,-0.0505127,-0.953072,-1.03594,-0.467791,-0.242139,0.18149,-0.158298,-1.48231,0.35834,-0.969842,-0.692842,-0.385596,-1.58155,-1.0696,0.00987759,-1.25806,-1.43884,1.15365,0.730756,-0.414834,0.32397,-0.995134,-0.532406,1.56836,0.613267,-1.35423,0.79966,-0.756292,1.88188,-0.873224,0.461847,0.350991,0.443044,0.339426,-0.66429,-0.182217,-1.55415,1.58587,-1.13011,-0.0572407,0.283932,0.23623,1.03375,0.297562,0.662738,1.9519,0.448006,-0.163605,-1.0615,0.380251,0.263976,0.469036,0.113569,1.30919,1.51631,0.290915,0.0413838,-0.145662,-0.366413,0.0391617,-1.65553,-1.21623,0.479306,-1.50423,-0.203369,0.34838,-0.210432,-0.770372,-0.821784,-0.469308,-0.329315,-0.0665002,-0.277302,-1.0987,0.0432161,-0.780776,-0.608927,-0.418315,-1.16027,-0.842662,-0.172967,-0.959583,-1.07174,0.536617,0.274259,-0.436454,0.0218929,-0.796466,-0.509394,2.09145,7.8363,3.01788,15.2177,2.80904,6.36999,5.95132,6.29696,5.90926,3.19305,4.29141,1.85012,12.6914,2.3996,4.63325,5.71154,5.54687,9.04604,5.75948,7.20516,15.8854,6.31615,4.34067,2.50272,6.05908,5.64207,6.39814,5.14492,10.7107,12.1614,5.73605,4.92213,0.46683,0.0878819,0.403914,-1.33823,-0.577376,0.675521,-1.02357,0.3354,0.823871,-0.0248675,-0.34234,-0.225215,-1.19575,-1.05736,-0.970632,-1.04753,-2.11885,-0.551393,-1.49827,-1.28264,-1.16745,-1.99378,-2.15044,-1.57331,-2.57086,-1.9911,-0.673332,-0.605832,-1.42201,-1.08259,-1.69238,-1.48676,0.385367,0.478044,0.400372,0.792199,0.640463,0.337262,0.735668,0.416927,0.304943,0.506217,0.584759,0.556067,0.767768,0.742185,0.725245,0.7403,0.892722,0.634459,0.817316,0.782898,0.762683,0.880142,0.89571,0.828255,0.928962,0.879859,0.662249,0.64699,0.805653,0.746984,0.844537,0.815592
153.655,0.910267,0.0740918,6,63,0,-117.033,0.0719942,0.473381,-0.553484,-1.26845,-0.353846,-0.401555,-0.184815,-0.0219232,-0.0282454,0.645641,0.886606,0.385666,0.607635,-1.03062,-0.943235,-0.236432,-1.12908,-0.590886,1.03445,0.639163,-0.926901,0.830041,-0.734213,0.920956,-0.023778,0.135672,-0.918212,0.191442,-0.282816,0.2755,-0.173156,-0.504162,-0.263808,-1.58438,-1.40296,-0.0280116,1.51916,0.840799,0.717057,0.448601,0.46805,1.01144,1.53891,0.744064,-1.09997,-0.678561,0.0377607,0.134729,0.282094,1.02117,-0.716564,-0.0037345,-0.0207609,-0.35126,-1.24038,-0.206621,1.26849,-0.179511,-0.116122,1.3391,0.421976,0.941288,0.229609,-0.823066,0.508584,-0.080242,1.28168,-0.236098,1.26614,0.917113,-0.444029,1.25606,0.170992,1.46224,0.736068,1.19062,0.544183,0.220756,0.364068,-0.693657,-0.637236,-0.180895,-0.757225,-0.409745,0.639637,0.384424,-0.62669,0.507663,-0.502283,0.566361,-0.0435975,0.0593502,-0.62108,0.0953574,-0.210843,0.149628,-0.140042,-0.353753,-0.198571,-1.05118,-0.93405,-0.0463309,0.952589,0.514608,0.434716,0.261389,0.273947,0.624782,2.05538,2.81233,4.79226,5.1508,5.74771,9.96141,2.73392,4.64656,4.58806,3.58782,1.85148,3.99549,11.974,4.07691,4.2738,12.62,6.37818,9.38661,5.52758,2.52563,6.80273,4.38944,12.0922,3.90881,11.9532,9.21928,3.34852,11.8639,5.29167,13.8309,8.05737,11.3,0.448871,-0.268601,0.289401,-0.886537,-0.666875,0.600086,-1.18091,-0.0509638,0.8408,0.501155,-0.54374,-0.265035,-1.26228,-0.562339,-0.881476,-1.17443,-1.74792,-0.33627,-1.31327,-0.479021,-1.32128,-1.74515,-1.60166,-2.19592,-2.60418,-1.94864,-0.695712,-0.800976,-1.14356,-1.12422,-1.08104,-1.42201,0.389629,0.566749,0.428151,0.708175,0.660803,0.354324,0.765111,0.512738,0.301366,0.377269,0.632682,0.565874,0.779419,0.636994,0.707128,0.763945,0.851691,0.583284,0.78806,0.617517,0.789395,0.85134,0.83225,0.899882,0.93113,0.875298,0.667236,0.690183,0.758334,0.75477,0.746691,0.805653
148.005,0.803421,0.0740918,6,63,0,-120.113,-0.129158,0.0248868,-0.194144,-0.886571,-0.103912,-0.136426,-0.257613,-0.181716,0.0584459,0.686151,0.643315,0.694872,1.15657,-0.849137,-1.41269,-0.24089,-0.994096,-0.0247073,0.950699,0.473486,-0.65801,0.477595,-0.630392,0.123959,0.176781,0.0561211,-0.198836,-0.583246,-0.101308,0.0886854,0.0927449,-0.898605,-1.11781,-1.09298,-1.43099,-0.126635,1.85156,1.04277,0.360839,0.6508,-0.7931,0.103335,1.43982,0.61884,-0.846663,0.76953,-0.703748,0.384107,0.225242,0.869632,0.0700091,0.192448,0.612183,-0.143539,0.0801484,-1.94,1.83326,-0.102182,-1.04259,0.579171,-0.530931,0.504592,0.0726263,-0.493167,1.73608,-0.279779,-0.579848,-0.223236,1.02194,0.27597,0.249843,-0.0308908,1.0584,1.88855,0.544895,0.441815,0.499857,0.535234,0.852029,-0.52419,-0.910876,-0.106841,-0.623655,0.041493,0.710769,0.383329,-0.393048,0.386148,-0.374098,0.1435,0.179744,0.0969535,-0.0779857,-0.341749,-0.011067,0.119298,0.122083,-0.558133,-0.70854,-0.691507,-0.923433,-0.028445,1.3289,0.773944,0.306036,0.504993,-0.485741,0.12935,2.49896,6.79399,2.73004,5.35228,4.85113,7.22817,4.40679,4.75367,6.16363,3.86127,4.43453,1.27032,13.1223,3.96137,2.21362,6.03899,3.03819,5.76661,4.41394,3.11003,12.3564,3.54907,2.9476,3.67545,7.94261,5.00583,4.92555,4.14004,8.12383,13.5791,5.91225,5.54688,0.151928,0.0715873,0.528666,-0.882269,-1.23952,-0.141923,-1.06801,-0.154582,0.468408,0.134676,-0.670125,-0.179209,-1.18587,-0.979883,-0.451556,-1.05729,-0.794145,-1.05709,-1.12674,-0.653899,-1.01673,-1.75866,-1.96023,-1.69205,-2.07826,-1.95257,-0.170079,-0.802603,-1.34766,-0.916838,-2.07386,-1.8372,0.462091,0.482111,0.370828,0.707292,0.77548,0.535421,0.744219,0.538569,0.384993,0.466382,0.661531,0.544683,0.766001,0.727085,0.611009,0.742172,0.688721,0.742134,0.755236,0.657889,0.734335,0.853042,0.876558,0.844493,0.888772,0.875726,0.542418,0.690531,0.793746,0.714397,0.888336,0.862618
136.138,0.999611,0.0740918,6,63,0,-102.727,-0.315974,0.664855,0.128383,-0.119407,-0.0794004,0.129304,-0.257939,0.107674,-0.623248,0.599345,0.450672,-0.292356,0.648419,-2.30117,-2.17424,0.704339,-2.11972,-0.513373,1.97021,1.89321,-0.439138,0.0280295,0.457666,1.84021,0.469817,0.422937,-1.15103,1.14801,0.255366,1.5921,1.44443,0.0304037,-2.37616,-1.36555,-1.64503,-1.19757,1.4436,-0.0555273,-0.425798,0.262882,-0.840551,-0.937827,1.46619,0.472434,-1.47089,-0.312375,-0.0616297,1.58482,-0.919107,0.5867,-0.715818,0.152975,-0.662433,-1.46312,-1.62484,-0.579536,0.772473,-0.941611,1.05846,0.7075,1.39104,1.16252,0.473586,0.0924674,-0.0655075,-0.278021,0.338643,-0.645275,-0.245126,0.224556,-0.404554,1.24804,-0.0538484,1.30841,-0.287312,-0.0287837,-0.35314,-0.79847,-0.234621,-2.00244,-1.92637,-0.201106,-1.89369,-0.930935,0.557586,0.511438,-0.886443,-0.606448,-0.348948,0.479671,-0.341666,-0.369763,-1.31311,0.0648032,-0.470195,0.330968,0.242461,-0.605025,-2.04739,-1.44168,-1.60919,-1.341,0.241966,-0.656528,-0.878447,-0.465691,-1.12703,-1.18533,2.16255,3.73823,4.20836,9.16061,2.80659,5.71655,3.08951,4.65741,3.16842,2.17051,2.01085,3.29497,6.24094,2.77691,7.14375,6.05228,8.35921,7.50373,5.41908,4.52616,4.20065,3.7994,5.08439,3.19421,3.8589,4.8176,3.57893,7.81313,4.22386,8.03916,3.78275,4.27417,0.510206,-0.0235442,0.413947,-1.3804,-1.04829,0.200644,-1.10403,-0.185103,1.26805,0.983545,-0.202506,0.324308,-1.03197,-0.502554,-0.825696,-1.37557,-1.86198,-0.544535,-1.44653,-0.322581,-0.751553,-1.6462,-2.41654,-1.86546,-2.15086,-1.4844,-0.0696187,-0.78086,-1.06173,-0.718328,-1.2602,-1.36114,0.375145,0.505886,0.397966,0.799055,0.740446,0.450007,0.751014,0.546144,0.219591,0.272189,0.550454,0.419626,0.737298,0.623059,0.695444,0.798278,0.865528,0.632867,0.809463,0.579953,0.679517,0.838376,0.91808,0.865932,0.895749,0.815236,0.517398,0.685865,0.74302,0.672239,0.779061,0.795946
129.905,0.843878,0.0740918,5,63,0,-91.1577,-0.928588,0.854234,0.160551,-0.630682,-0.31415,-0.0432778,-0.14349,0.156583,0.0249306,0.478442,0.615638,0.333288,0.920412,-2.14213,-0.918419,0.551558,-2.64944,-0.277232,1.04139,0.540856,-1.00953,-1.41779,-0.132186,0.761484,0.730478,1.1553,-1.16302,0.591911,0.0130232,0.107975,0.0592647,-1.73161,-0.970137,-0.896051,-2.52363,-1.41788,2.6846,0.484658,-0.0478629,0.17782,-0.455768,-0.107393,1.48693,0.334715,-3.0498,0.983728,-0.310484,0.732963,-0.143391,1.33135,-0.219105,-0.21149,1.4869,-0.683422,-1.63175,-1.34869,2.32011,1.064,0.149906,1.31328,0.860896,0.711526,2.03232,-0.0125332,1.58652,0.509416,1.29016,-1.61528,2.5929,0.242105,0.350187,1.40615,0.530095,2.51297,0.368106,1.18295,0.319478,0.18439,0.465295,-0.999956,-0.41448,0.288819,-1.24267,-0.107709,0.523177,0.283699,-0.458073,-0.653398,-0.0383126,0.389257,0.374422,0.577676,-0.531508,0.308126,0.0311614,0.0765904,0.0532853,-0.803545,-0.439224,-0.403778,-1.18248,-0.653443,1.30936,0.256812,0.00203092,0.110007,-0.193128,-0.0264506,1.59378,6.14842,3.98685,5.65341,4.21618,6.90709,4.11068,4.12117,7.27625,3.51899,2.56191,2.81651,9.61672,6.31585,4.65109,6.86545,5.90076,5.61299,8.73356,4.40496,7.52294,5.24584,6.81252,2.57607,10.5361,4.79686,4.97357,7.0822,5.28227,10.258,5.00349,6.57238,0.615996,0.131069,0.466913,-1.10329,-0.0596553,0.423639,-1.23769,0.278732,0.769683,0.142015,-0.316519,-0.645045,-1.01243,-0.891609,-0.689431,-0.796479,-1.85191,-0.374459,-1.22638,-0.780914,-1.27423,-2.31764,-2.0059,-1.91713,-3.16229,-2.13519,-0.298976,-0.880085,-1.36809,-1.2651,-1.36501,-1.63647,0.350693,0.467279,0.385347,0.750876,0.514909,0.395646,0.775161,0.430765,0.316548,0.464556,0.578476,0.655893,0.733495,0.709222,0.66584,0.689221,0.864351,0.592536,0.773185,0.685877,0.781465,0.910327,0.881415,0.871818,0.95939,0.894277,0.574192,0.70684,0.797072,0.779903,0.796573,0.837055
