# 0.113422, 0.12698, 0.151629, 0.173219, 0.0209232, 0.0153758, 0.0376255, 0.0224308, 0.118056, 0.0395403, 0.237234, 0.197704, 0.215655, 0.193476, 0.190512, 0.234372, 0.201073, 0.231189, 0.224791, 0.2292, 0.179566, 0.238377, 0.221527, 0.22848, 0.298033, 0.194731, 0.194474, 0.210131, 0.213339, 0.259978, 0.219024, 0.228068, 0.256013, 0.283172, 0.216805, 0.266815, 0.307331, 0.292209, 0.254122, 0.242114, 0.243791, 0.221613, 0.0121744, 0.290251, 0.0616157, 0.146602, 0.0614571, 0.0816009, 0.0755166, 0.0749228, 0.0827907, 0.0642762, 0.0824124, 0.0733793, 0.151665, 0.0816514, 0.064403, 0.0792634, 0.0800972, 0.0891478, 0.162288, 0.0709711, 0.0681045, 0.0894412, 0.0966089, 0.107721, 0.0746289, 0.0972313, 0.0708989, 0.0597436, 0.0735364, 0.0694964, 0.0963877, 0.0655475, 0.072546, 0.0756532
180.473,0.980492,0.119606,6,63,0,-145.233,0.0750138,-0.309229,-0.180088,-0.456554,-0.319373,0.112624,-0.316202,0.0314016,-0.810658,0.544618,-1.0152,-1.27688,-0.387919,-0.800263,-0.899629,-0.610781,-0.66531,-0.681,-0.209054,-1.41409,-1.08741,-1.20778,0.768206,-1.0217,-0.613201,-0.198805,-0.879922,0.436943,-0.769403,-1.4565,-0.788461,-1.00036,-0.685367,-1.39072,-0.57594,-0.587431,-0.785287,-0.463875,-0.918614,0.109063,-1.45499,-0.678124,1.27857,0.396491,3.66562,5.84594,4.07451,3.40027,9.22872,3.51431,3.87909,2.19031,2.68573,3.39087,3.90788,4.40391,2.24716,4.70163,5.30623,5.16757,9.94724,4.80221,2.66228,7.35047,4.53731,2.49519,8.57992,2.83367,3.03084,2.88074,5.38683,4.06111,3.15939,2.26502,3.19278,3.34773,-0.247129,-0.868659,-0.20538,-0.578251,-0.968361,-0.0293578,-0.872689,0.0134841,0.129628,-1.03637,-1.06506,-1.14234,0.070577,-1.86246,-2.16052,-0.996611,-1.23533,-0.169603,-1.30697,-2.40527,-1.6032,-2.01028,-0.852527,-2.3516,-1.10743,-1.05924,-1.32667,-1.09634,-1.71798,-0.307577,-2.0982,-0.983036,0.56147,0.704467,0.551165,0.640665,0.724793,0.507339,0.705305,0.496629,0.467638,0.73815,0.743656,0.75811,0.482363,0.865584,0.896647,0.730392,0.774749,0.5423,0.787006,0.917228,0.832465,0.881872,0.701097,0.913061,0.75165,0.742545,0.790289,0.749573,0.847868,0.576294,0.890729,0.72771
181.387,0.872416,0.119606,5,31,0,-140.85,-0.372507,0.117944,0.577916,-0.297497,-0.47934,0.0598744,-0.402035,0.217422,-0.700444,0.718054,-1.58107,-1.91079,-0.165735,-0.741227,-0.594908,0.429562,0.157158,-0.620863,-0.391734,-1.26431,-0.934217,-1.07998,0.49091,-0.916073,0.112696,0.135325,-1.01557,0.129967,-1.18572,-0.505886,-0.877996,-1.09152,-0.822684,-1.41043,-0.657446,-0.208275,-0.922364,-0.829094,-1.39171,-0.42531,-1.02367,-0.0795705,1.31218,0.451229,5.00572,7.37095,2.33317,8.46691,1.9785,5.2288,3.50574,2.94425,1.86231,2.7338,11.7022,2.76066,4.42894,3.72585,3.97789,5.48225,4.84672,3.47802,3.76136,1.83184,3.23816,2.10381,2.20984,3.32317,3.43152,5.93419,4.32549,3.25007,6.36374,2.27099,3.06549,3.64195,-0.658804,-1.41945,-0.122279,-0.311047,-0.710259,0.962535,-0.0571254,0.30012,-0.113928,-0.927919,-0.912864,-1.21229,-0.0479416,-1.66975,-1.62889,-0.626427,-1.11333,-0.27218,-1.55689,-1.34913,-1.59261,-2.09907,-1.00064,-2.77966,-1.38222,-1.01376,-1.1511,-1.19453,-2.34823,-0.637118,-1.74583,-0.29398,0.658992,0.805252,0.530532,0.577141,0.670458,0.276371,0.514277,0.425528,0.528451,0.716653,0.713586,0.770704,0.511983,0.841542,0.836017,0.651679,0.75275,0.567628,0.825906,0.793987,0.830983,0.890813,0.731184,0.941567,0.799347,0.733756,0.759712,0.767551,0.912793,0.654102,0.851427,0.57297
186.883,0.792983,0.119606,5,63,0,-146.465,0.168378,-0.545673,-0.674343,-0.398807,-0.43332,0.0292692,0.069122,0.0567601,-0.544241,0.373229,-1.2323,-1.20938,-0.102639,-0.809764,-0.594713,0.179283,-0.495043,-0.686943,-0.00187858,-0.722271,-0.498197,-0.933051,0.337779,-1.19094,-1.06669,-0.284083,-0.323716,0.246195,-0.549677,-1.17498,-0.461168,-1.21873,-0.95279,-0.50187,-0.73884,-0.750888,-0.492262,-0.540327,-0.82003,-0.329396,-1.02295,-0.726835,1.15792,0.375192,3.12118,4.36529,2.14833,3.40854,3.62619,3.71943,2.59118,2.09128,2.23431,2.958,3.16736,5.45794,2.88105,6.98484,2.35105,4.55,8.30751,2.74683,1.80081,2.80794,3.22229,1.79938,4.91209,2.38475,3.89138,3.77583,4.90934,3.53284,2.58837,5.10209,1.7552,3.44151,-0.62032,-0.962093,-0.285097,-0.568056,-0.871018,0.414488,-0.835926,-0.0512662,0.0275143,-0.639915,-0.650923,-1.2744,0.0241244,-1.6988,-2.03504,-1.2318,-0.671185,0.0561204,-1.14431,-1.33124,-0.933711,-1.95609,-0.878195,-1.50419,-1.15856,-1.10379,-0.882941,-1.05458,-1.58904,-0.564983,-1.58011,-0.824985,0.650291,0.723541,0.570795,0.638314,0.704957,0.397836,0.697607,0.512814,0.493122,0.654734,0.657218,0.781495,0.493969,0.845377,0.884428,0.774133,0.661768,0.485974,0.758469,0.791045,0.717828,0.876109,0.706448,0.818198,0.761072,0.75097,0.707431,0.741654,0.830481,0.637605,0.82922,0.695294
184.306,0.808248,0.119606,5,31,0,-153.801,-0.865138,0.240969,0.945944,-0.111547,-0.303874,0.181902,-0.262726,0.161359,-0.562,0.664077,-0.780122,-1.45052,-0.290966,-0.189368,-0.542088,0.168372,0.558841,-0.255782,-0.564696,-1.82554,-0.823028,-1.04862,-0.261534,-1.00501,-0.726776,0.347865,-0.419259,-0.164537,-0.936066,-0.818431,-1.35049,-0.71796,-0.795627,-0.848957,-0.380207,0.483958,-0.159476,-0.777537,-1.2267,0.00342297,-0.359509,0.0908049,1.19659,0.357987,4.56352,5.6077,2.66059,3.53111,3.42479,5.24918,3.57357,2.79942,1.9858,3.0092,9.28543,3.21569,2.12085,3.45676,4.41981,3.4157,4.40617,3.00014,3.71699,2.62312,3.99143,1.67469,5.27011,3.57312,3.42685,1.79625,3.87733,3.88476,2.94465,2.17025,2.23912,4.3885,-0.226411,-1.31393,-0.294372,-0.37945,-0.93406,0.619236,-0.0397935,0.153168,-0.419538,-1.64324,-1.12834,-1.16345,-0.668265,-1.54792,-1.90383,-0.192312,-0.538504,-0.484605,-1.22864,-1.42599,-1.86865,-1.42182,-1.43685,-2.24539,-1.36809,-0.578617,-0.762318,-1.46704,-2.33797,-0.612214,-1.32221,-0.550008,0.556362,0.788171,0.573066,0.59374,0.717898,0.349955,0.509947,0.461783,0.603373,0.837975,0.755532,0.761958,0.661115,0.824614,0.870324,0.54793,0.631464,0.618835,0.77358,0.806275,0.866302,0.805624,0.807967,0.904252,0.797071,0.640749,0.681857,0.812607,0.911973,0.648446,0.789549,0.634137
191.624,0.986511,0.119606,5,31,0,-144.326,-0.828672,0.195213,0.243175,-0.336001,-0.419042,0.0370721,-0.0176123,0.326748,-0.432991,0.665819,-0.705894,-1.65277,0.356249,-0.226814,-0.578954,0.512521,0.492483,-0.0235059,-0.00472413,-0.725122,-0.0748813,-0.603678,0.716441,-0.909551,-1.00615,-0.285748,-0.371778,0.965024,-0.577043,-1.4078,-0.761127,-1.85734,-0.0280573,-0.987209,-0.125855,0.147989,-1.12435,-0.53967,-1.38583,-0.00670478,-1.58565,-0.454094,1.37601,0.245492,2.68399,5.18704,2.71771,4.74043,3.49371,5.975,4.1737,3.00497,2.45087,5.06372,5.06829,4.30604,5.02825,4.24448,4.02871,5.67078,4.15563,2.87123,3.28572,4.17037,4.52652,2.40919,4.46227,5.25966,4.5476,3.44864,4.65186,3.11765,4.93328,3.60132,4.20049,3.68965,-0.356369,-1.6647,-0.0624908,-0.261666,-1.10598,0.506449,-0.105764,0.340164,-0.218594,-0.887774,-0.482403,-1.17607,0.148004,-1.66579,-2.29218,-1.38289,-0.888458,0.516094,-1.33274,-1.90849,-1.48322,-2.83552,-0.625899,-2.62648,-1.20173,-1.13512,-1.35656,-0.891387,-2.52762,-0.360791,-2.52258,-0.947131,0.588161,0.840867,0.515618,0.565046,0.75138,0.376026,0.526416,0.41577,0.554432,0.708431,0.618315,0.764241,0.463066,0.841013,0.908227,0.799455,0.708572,0.373766,0.791293,0.870849,0.815058,0.944565,0.651559,0.932546,0.768832,0.756783,0.7952,0.709176,0.926056,0.589232,0.92571,0.720538
188.628,0.905465,0.119606,5,63,0,-155.771,-0.659906,0.293907,0.722409,-0.26956,-0.12771,0.00711855,-0.276407,0.0901752,-0.416924,0.646557,-0.442941,-1.10854,0.132929,-0.0687441,-0.52732,0.683546,-0.164558,-0.00170448,0.22379,-1.73543,-0.841756,-1.00824,0.23579,-1.43655,-0.73142,-0.0956328,-0.404558,0.232266,-0.46948,-0.950514,-0.919982,-1.00249,-0.779093,-0.800393,-0.38259,0.410202,-0.0319867,-0.457785,-1.46144,0.181121,-0.923513,0.0348452,1.25447,0.305977,2.79547,7.62417,3.17628,3.19516,4.45414,3.95904,4.51511,3.06879,2.25961,4.10848,4.84929,3.62021,4.0136,6.37245,4.3416,5.82043,2.72946,3.59961,2.588,3.15947,3.86081,2.11726,2.91811,2.88835,2.86865,3.11398,2.22433,3.3215,4.67029,3.73513,3.38993,3.99132,-0.521898,-1.29348,-0.18017,-0.252308,-0.865063,0.492035,-0.519825,-0.0721711,-0.0268717,-1.97048,-1.14308,-1.36817,-0.238587,-1.96816,-1.69553,-0.460103,-0.592122,-0.205689,-0.729887,-1.67528,-1.44119,-1.60175,-1.54522,-1.88391,-1.2944,-0.555361,-0.714897,-1.17712,-2.40275,-0.529526,-1.80238,-0.708743,0.627592,0.784736,0.544921,0.562744,0.703717,0.379414,0.627107,0.518035,0.506718,0.877663,0.758244,0.797084,0.559365,0.877413,0.844951,0.613039,0.643852,0.551242,0.674781,0.842279,0.808639,0.832262,0.824222,0.868059,0.784891,0.635379,0.671482,0.764429,0.917037,0.629373,0.858439,0.670123
185.444,0.976322,0.119606,5,31,0,-151.871,-0.543913,-0.0179013,-0.240193,-0.184564,-0.416263,0.0787477,-0.0997033,0.0468634,-0.33937,0.599827,-0.725645,-1.13263,-0.31639,-0.593068,-0.738467,-0.328374,0.354489,-0.628506,-0.2777,-1.32413,-0.272102,-0.673636,0.527294,-0.118106,0.278436,0.317798,0.118404,0.955273,-0.386399,-0.459627,-0.790237,-1.12892,-0.269172,-1.1711,-0.505746,-0.596164,-0.41442,-0.344183,-0.466534,-0.0165832,-0.454491,-0.205506,1.3505,0.355919,4.41141,2.44864,3.04776,7.07018,3.41386,4.55396,4.54538,2.65793,2.31499,2.82747,5.94343,3.24715,3.14209,3.90251,2.6949,4.44976,13.4933,3.95587,3.68556,2.62043,4.35822,3.29166,3.93564,5.39439,4.32054,4.59101,6.16713,3.98239,3.44585,2.5949,1.94421,4.3673,-0.185231,-0.99319,-0.539145,-0.560246,-1.15264,-0.0992765,-0.172347,-0.115962,-0.296943,-1.29249,-0.567557,-1.04903,-0.404281,-1.23623,-1.44817,-1.05677,-0.679549,0.142414,-1.42178,-1.40611,-1.87445,-2.46752,-0.712296,-2.64874,-1.42373,-1.4423,-1.32749,-1.37597,-1.72772,-0.773004,-1.51216,-0.822238,0.546176,0.729718,0.631614,0.636509,0.759992,0.524799,0.54298,0.528958,0.573695,0.784569,0.638199,0.740588,0.599716,0.774908,0.809717,0.742073,0.663638,0.464457,0.805618,0.803151,0.866972,0.921833,0.670908,0.933933,0.805923,0.80881,0.790425,0.798342,0.849121,0.68417,0.819382,0.694711
188.387,0.970038,0.119606,5,63,0,-154.834,-0.344455,-0.053177,-0.417833,-0.609233,-0.389277,0.0691027,-0.176827,0.15719,-0.158099,0.714557,-0.798213,-1.30502,-0.172781,-0.800194,-0.633604,-0.114106,0.0993289,-0.414222,-0.210619,-1.3729,-0.254213,-1.20561,0.896406,-0.470988,0.253182,0.917096,-0.00385374,0.805605,-0.142578,-0.800321,-0.309633,-1.26337,-0.349847,-1.56149,-0.281302,0.0434048,-0.291857,-0.334048,-0.976826,0.182004,-0.306366,-0.0215477,1.41705,0.350044,4.058,3.29151,3.21093,4.78711,3.33951,4.13924,4.18611,2.34073,2.36629,3.20022,4.44855,3.06913,3.09555,3.82752,2.52109,4.49569,9.51677,3.77166,5.2759,2.14383,5.03274,2.7655,4.34445,4.18707,3.99259,3.38422,4.86477,4.30463,3.85477,2.97947,2.4122,4.54433,-0.178694,-1.05594,-0.266955,-0.64174,-0.897702,0.209739,-0.265592,0.183774,-0.114474,-1.22917,-0.407293,-1.44252,-0.170965,-1.71282,-1.64127,-0.480963,-0.862679,-0.150748,-1.22344,-1.96522,-1.51974,-2.71138,-0.923315,-3.10241,-1.29885,-1.02031,-0.964708,-1.11792,-2.20196,-0.457719,-1.34118,-0.644003,0.544555,0.741913,0.566345,0.655147,0.710477,0.447757,0.56601,0.454185,0.528587,0.773674,0.600439,0.808844,0.542638,0.847201,0.837708,0.617975,0.70322,0.537616,0.772668,0.877097,0.820501,0.937695,0.715717,0.956992,0.785641,0.735033,0.724063,0.753602,0.900425,0.612473,0.792683,0.655658
178.034,0.920492,0.119606,6,95,0,-145.554,-0.205457,-0.189571,-0.64178,-0.531837,-0.434899,0.0276392,0.0380033,0.109568,-0.633877,0.666563,-1.14625,-1.83447,0.212069,-0.124235,-0.632162,0.0720141,-0.205462,-0.0979615,-0.531999,-1.24429,-0.593422,-0.945868,0.365096,-0.820633,-0.834421,0.268373,-0.230387,0.9846,-0.541499,-0.334509,-0.756337,-1.71893,-0.45925,-0.572615,-0.591639,-0.418681,-0.183124,-0.943505,-0.849957,-0.451523,-0.637675,0.0910735,1.20585,0.281683,5.61852,6.16546,2.80358,4.15868,2.39245,3.32043,5.40566,2.6986,1.90013,4.66901,3.34489,3.40649,2.52921,4.40978,2.79017,5.22612,5.04743,3.98837,3.95917,2.21922,2.94748,2.29129,3.88733,3.79992,3.51876,4.54698,4.62676,5.36762,5.24333,2.89665,2.03574,4.90581,-0.553605,-1.60611,0.00737701,0.101995,-0.927569,0.284771,-0.563946,0.5202,-0.524067,-1.18321,-0.7648,-1.31003,-0.351871,-1.7325,-2.23985,-1.05359,-0.94992,0.391664,-1.50909,-0.92488,-1.63277,-2.86114,-0.837809,-2.03201,-1.46632,-1.2789,-0.870847,-1.75526,-2.0226,-1.03619,-1.59769,-0.408259,0.634971,0.832871,0.498156,0.474523,0.716582,0.429285,0.637365,0.372805,0.628098,0.765524,0.682395,0.787518,0.587071,0.849732,0.903771,0.741464,0.721099,0.403317,0.818927,0.716035,0.836549,0.945892,0.698004,0.884117,0.812497,0.782262,0.704922,0.852615,0.883149,0.738114,0.831695,0.60067
181.084,0.995733,0.119606,5,31,0,-138.005,0.274773,-0.0844816,-0.404997,-0.822403,-0.379524,-0.228542,-0.241201,-0.0891238,-0.499311,0.670728,-0.441939,-1.10632,-0.497909,-1.19424,-0.761977,0.837074,-0.182672,-0.683385,0.480234,-1.07262,-0.982099,-0.970016,0.636849,-0.885773,-0.807084,0.229199,-0.229959,-0.372053,-0.674231,-1.52644,-0.77054,-1.46146,-0.785667,-0.944167,-0.289423,-0.077127,0.54757,-0.0693039,-0.598393,0.693049,-1.56054,-0.0174797,1.20912,0.3467,2.6621,3.25463,3.28894,4.23321,5.91571,5.25305,3.2215,3.1061,3.49423,2.93582,7.01099,4.4256,4.53602,3.91793,4.66066,4.04674,5.1953,3.2236,2.29212,5.86671,4.8166,2.28333,3.92359,3.76641,4.41418,2.38143,3.94226,2.38364,2.4807,3.83617,5.26104,3.26605,-0.147718,-0.877348,-0.899502,-0.461793,-0.737411,0.547114,0.0395107,-0.114236,0.264191,-1.24228,-0.849296,-1.51077,0.0715767,-1.62113,-2.24752,-0.589673,-0.523105,-0.829088,-1.18385,-2.2556,-1.47498,-2.39783,-1.20498,-2.30669,-1.14169,-0.732028,-0.695764,-1.42088,-1.89542,-0.275611,-2.67202,-0.726928,0.536863,0.706272,0.710847,0.613439,0.676429,0.366534,0.490124,0.528528,0.434334,0.77596,0.700419,0.819176,0.482113,0.834951,0.904436,0.64329,0.627873,0.696162,0.76564,0.905133,0.813812,0.916662,0.769409,0.90943,0.757989,0.67525,0.667248,0.805476,0.869372,0.56847,0.935355,0.674131
173.302,0.903757,0.119606,5,31,0,-136.414,0.303049,-0.240334,-0.517559,-0.836455,-0.511368,-0.2306,-0.211725,-0.112028,-0.323648,0.730497,-0.933066,-1.16495,0.15442,-1.42046,-0.554786,0.917851,-0.698198,0.354937,0.399501,-1.15734,-0.690767,-0.82097,0.393993,-1.12353,-0.123999,0.276336,-0.570427,0.782464,-0.508238,-1.34621,-1.63593,-1.06899,-0.599339,-0.68453,-0.822692,-0.360003,-0.0619247,0.23896,-0.215728,0.519081,-0.661055,0.6403,1.19836,0.285332,3.16339,2.41343,2.76978,3.95271,3.20293,4.53759,2.6117,2.04516,2.52076,4.09289,4.15718,3.1908,3.37366,3.85062,4.09225,2.43028,4.0775,2.91556,2.64234,3.18012,5.16623,2.24618,5.79163,2.47355,5.02873,2.28997,3.88467,4.42317,2.20907,3.58075,6.77138,3.8185,-0.498313,-0.895448,-0.348359,-0.627253,-0.638033,0.64282,-0.592512,1.08279,0.146731,-1.34761,-0.628175,-1.51126,-0.180163,-1.92686,-1.76408,-0.752784,-0.89119,0.354147,-1.12068,-2.02792,-2.39759,-2.14317,-0.951793,-2.30786,-1.7585,-1.03795,-1.50049,-1.34544,-1.74275,-0.557446,-1.93806,-0.095024,0.622063,0.710013,0.58622,0.651866,0.654309,0.344609,0.643941,0.252978,0.463383,0.793739,0.652076,0.819247,0.544919,0.872901,0.85372,0.679785,0.709136,0.412377,0.754114,0.883698,0.916644,0.895028,0.721476,0.909526,0.853022,0.738453,0.817647,0.793383,0.851036,0.635861,0.874139,0.523738
172.822,0.982478,0.119606,5,63,0,-134.545,-0.999934,0.686375,0.477715,-0.0502419,-0.499945,-0.0518917,-0.035757,-0.0235363,-0.286549,0.74489,-0.565235,-1.75541,0.368238,-0.715667,-0.738296,0.650475,0.0746776,-1.41552,-0.0660475,-1.37082,-1.09819,-0.549013,0.682426,-0.739062,-1.10346,0.175271,-0.544551,-0.130783,-0.473944,-1.05513,-0.301978,-2.11778,-0.0877847,-0.128156,0.615054,0.563063,0.565687,0.711413,-0.370439,0.832689,-0.856232,-0.329014,1.25878,0.348311,3.62655,8.00276,3.86282,3.55672,3.30295,3.53688,5.19073,3.05209,2.23089,4.04863,5.52903,4.19113,4.57041,3.70746,3.82031,5.70539,6.0505,3.76725,1.91039,4.27148,3.36638,3.30604,2.71232,5.45333,2.87269,3.06985,4.5567,3.40982,4.15913,2.73848,2.14593,4.34222,0.0056061,-1.51969,0.0224886,-0.315049,-1.021,0.700945,-0.196871,-0.731679,-0.167373,-1.41104,-1.23831,-1.07808,0.151072,-1.49447,-2.50569,-0.972124,-0.99941,-0.519556,-1.21397,-1.52039,-1.01665,-3.13798,-0.875063,-2.15792,-0.742547,-0.628421,-1.02547,-1.02233,-2.22006,-0.49051,-2.46142,-1.40462,0.498598,0.820492,0.494378,0.578117,0.735167,0.331603,0.549059,0.675174,0.541746,0.80393,0.775269,0.746131,0.462304,0.816749,0.92454,0.725543,0.730943,0.627044,0.771,0.820596,0.734319,0.958433,0.705798,0.896407,0.677552,0.652131,0.736037,0.735426,0.902036,0.620227,0.921393,0.802916
174.023,0.945954,0.119606,6,95,0,-133.006,-0.00119597,-1.06765,-0.635875,-1.05939,-0.251599,0.0724467,-0.435161,0.0550728,0.161875,0.783613,-0.175443,-1.04557,1.19345,0.222301,0.839823,0.792621,1.13422,0.830456,0.500257,-0.368216,0.168361,-0.590177,1.48685,0.228183,0.478996,0.584438,0.693069,1.59735,-0.0676978,-0.492283,-0.192311,-0.209154,-0.0604868,-0.801843,-0.0237525,-0.123399,-0.435325,-0.178965,-0.86077,0.375525,-0.0250065,0.67357,1.04394,0.306901,3.40717,6.42547,2.61017,2.18611,2.24891,3.15448,3.40494,1.80388,1.92018,3.43255,4.58717,4.64844,2.65237,2.46716,4.62252,3.2076,5.17006,2.93858,1.7882,3.28005,3.69483,2.27436,2.46334,2.07789,3.30219,2.38228,3.98619,1.91783,2.72082,2.07936,2.63337,3.65904,-0.503523,-1.64086,0.404093,-0.487128,-0.114928,0.301224,0.0865241,0.460681,-0.166092,-1.00381,-0.714636,-1.47179,0.0108453,-1.36057,-1.85244,-0.78442,-0.327269,0.193101,-1.23154,-2.35219,-1.76057,-1.93117,-0.921846,-2.28849,-1.17213,-1.25509,-1.50049,-1.31588,-2.18984,-0.621703,-1.23107,-0.265974,0.623287,0.837651,0.400329,0.61943,0.5287,0.425258,0.478382,0.386824,0.541428,0.731808,0.671425,0.813329,0.497289,0.795853,0.864413,0.686632,0.581095,0.451874,0.774089,0.913108,0.853281,0.873379,0.715418,0.907919,0.76353,0.77818,0.817647,0.788496,0.899333,0.650606,0.774005,0.566104
183.861,0.89095,0.119606,5,31,0,-133.066,-0.800655,0.41002,-0.591773,-0.462761,-0.292383,-0.0740855,-0.0194378,0.0704124,0.097762,0.625539,-0.267518,-0.238368,-0.495449,0.216731,-0.486855,0.2296,0.0470805,-0.235198,-0.0344599,-0.987685,-0.208759,-0.605825,0.975001,-0.383583,0.153977,1.35625,-0.150035,0.722231,0.481197,-0.386881,-0.10585,-0.722092,-0.20577,-0.611586,0.0384196,0.588798,0.752771,-0.202898,-0.279005,0.598452,-0.944884,0.250871,1.21124,0.168943,3.3655,3.03237,2.75056,5.03231,4.84649,3.7096,3.67205,3.17741,3.2222,2.96971,3.60539,2.34882,3.28763,4.12412,2.50085,4.38,3.40406,3.45131,3.19696,2.34651,3.02973,2.79564,4.12224,3.48934,3.42473,3.72663,2.93145,4.22932,3.63923,3.70735,3.91265,3.01428,-0.272142,-0.395239,-1.03612,0.243768,-0.903182,-0.123091,-0.318986,-0.13,-0.432187,-1.34968,-0.541701,-1.25371,-0.419823,-1.90944,-1.74869,-0.400327,-1.5016,-0.589207,-1.03713,-1.74158,-1.60788,-2.40281,-1.23126,-2.36372,-1.32061,-0.757259,-0.49032,-1.52937,-1.8416,-0.572105,-2.36454,-0.859063,0.567619,0.597543,0.738101,0.439358,0.711603,0.530734,0.579077,0.532454,0.606396,0.794077,0.632208,0.777941,0.603441,0.870956,0.851787,0.598766,0.817812,0.643183,0.738297,0.850888,0.833117,0.917041,0.774039,0.914019,0.789283,0.680758,0.620182,0.821915,0.863138,0.639249,0.914083,0.702465
166.649,0.963284,0.119606,5,31,0,-130.74,-0.569411,-0.538942,0.704365,-0.653372,-0.549321,-0.201161,-0.613777,0.065877,-0.0914788,0.837498,-0.0779668,-0.706034,0.884648,0.508157,0.752958,1.2983,0.76131,0.325248,0.739535,-0.245101,0.838275,0.344801,0.515229,-0.303377,0.484683,0.359397,-0.802571,1.38883,-0.467517,-0.740075,-0.510481,-0.415187,-0.569906,0.213842,-0.395383,0.763161,0.669118,0.234431,-0.0031146,1.06577,-0.229988,0.127427,1.19632,0.354525,4.18735,7.58567,3.37233,3.11189,2.647,3.85754,4.45756,1.745,1.64098,3.31593,4.84163,6.80904,3.16926,2.98262,5.47787,3.52208,3.23237,3.13221,2.28092,3.83316,4.85269,1.85068,2.94757,2.88573,3.59055,3.0353,5.46595,2.40732,3.43671,2.20702,2.19307,4.00423,-0.647007,-1.49914,-0.691508,0.184515,-0.465636,0.013346,-0.300883,0.0245093,-0.568056,-1.48555,-0.223657,-1.43278,-0.508831,-1.57362,-2.07075,-0.767057,-1.16809,0.521431,-1.14636,-2.26601,-1.73596,-1.97638,-1.41209,-1.99354,-1.86421,-0.614886,-0.781126,-1.37248,-1.92082,-0.181788,-1.87913,-0.939823,0.656336,0.817446,0.666302,0.454002,0.61435,0.496664,0.574658,0.493873,0.638315,0.81541,0.555682,0.807334,0.624532,0.828299,0.888027,0.682884,0.7628,0.372518,0.758846,0.906023,0.850174,0.878294,0.804095,0.880117,0.865787,0.649055,0.685923,0.79778,0.87223,0.545322,0.867511,0.719064
171.618,0.976732,0.119606,5,31,0,-129.887,-0.640362,-0.44056,-0.65511,-0.346178,-0.171174,0.0969648,-0.0956914,-0.197784,0.472168,0.788603,0.219055,0.0235576,0.299167,0.665575,0.0719837,0.273916,1.56727,0.652566,0.767975,-0.271038,0.224188,0.2731,1.49062,-0.130393,0.846796,1.13788,0.33345,0.977312,0.424355,0.0937647,-0.0281381,-0.719972,-0.16507,-0.464708,0.359278,-0.593872,1.7371,0.296921,-0.386936,0.635194,-0.348413,0.575742,1.10134,0.276758,3.21673,2.35287,2.32586,4.98065,4.71871,3.29474,3.02916,3.37912,3.02468,2.83018,4.88856,1.67943,2.95888,4.26613,2.20217,5.04432,5.07617,3.011,2.60339,1.92392,2.76242,2.22622,4.25812,3.3771,2.81389,2.59893,2.09285,3.57398,2.77257,3.10661,3.49435,2.94781,-0.214866,-0.639833,-0.448582,-0.170824,-0.883642,-0.223441,0.50073,0.142602,0.103913,-0.914177,-0.68262,-0.537414,0.0251264,-1.6726,-1.00032,-0.455092,-1.02241,-0.439368,-1.02914,-1.43255,-1.5564,-2.35284,-1.25132,-1.97637,-0.922245,-1.62879,-0.193563,-1.68256,-2.02664,-1.014,-1.90443,-0.798956,0.553511,0.654716,0.610302,0.542602,0.707576,0.555629,0.377369,0.46441,0.474045,0.713854,0.664323,0.631211,0.493719,0.841923,0.731122,0.611849,0.735441,0.608108,0.736749,0.807299,0.825836,0.91316,0.777529,0.878294,0.715499,0.836004,0.54824,0.843244,0.883566,0.733802,0.870393,0.689751
178.059,0.968979,0.119606,5,31,0,-129.262,-1.17205,0.0436015,0.171592,-0.532245,-0.39213,0.0475408,-0.167288,0.107635,0.238656,0.864811,0.0255659,-0.87674,0.782889,0.569868,0.330968,0.819393,1.60049,0.0911332,0.915354,-0.261681,-0.168827,-0.445337,1.27473,0.527259,0.258623,0.327224,0.316074,0.938101,0.136453,-0.468035,-0.327229,-0.615071,0.640801,0.267573,0.427148,0.366816,0.810827,0.145487,-0.474278,0.570088,0.0157298,0.721622,1.31165,0.329649,4.5466,5.21799,3.96653,2.93862,2.27625,4.77025,3.47349,2.46818,2.5003,3.23496,6.40821,6.19927,2.13238,3.14732,5.32942,4.94066,5.52127,3.59298,2.49597,4.0143,5.16851,2.14509,2.40416,3.5532,5.08442,4.00954,6.07558,2.29995,4.25223,2.49799,3.26833,5.04628,-0.144479,-1.39787,-0.106079,0.00158348,-0.685034,0.32944,0.504994,-0.0785242,0.218099,-0.911008,-1.073,-1.47809,-0.0113727,-0.934581,-1.84979,-1.30283,-0.770791,-0.23617,-1.17408,-1.84155,-1.75712,-2.2846,-0.731192,-2.07896,-1.39217,-1.44831,-0.813398,-1.59057,-2.55341,-0.97006,-1.87169,-0.750424,0.536057,0.801846,0.526495,0.499604,0.664861,0.418377,0.376368,0.519621,0.44569,0.713206,0.745166,0.814284,0.502843,0.718004,0.864102,0.78631,0.683692,0.55877,0.763881,0.863131,0.852848,0.907594,0.675067,0.888841,0.800939,0.809738,0.692833,0.830696,0.927803,0.725131,0.866654,0.679271
