# 0.234908, 0.102483, 0.100288, 0.1115, 0.0138713, 0.00643439, 0.238005, 0.60565, 0.307819, 0.293439, 0.271931, 0.348407, 0.302375, 0.385056, 0.378672, 0.291308, 0.300673, 0.333348, 0.278449, 0.294874, 0.45228, 0.269936, 0.299402, 0.340597, 0.28457, 0.355681, 0.279118, 0.312629, 0.291556, 0.316931, 0.299296, 0.290696, 0.281643, 0.333274, 0.27778, 0.355956, 0.300805, 0.542086, 0.297338, 0.285922, 0.00380193, 0.0108333, 0.0472009, 0.0528311, 0.0470659, 0.0525597, 0.0469637, 0.0470749, 0.0532115, 0.049396, 0.0470233, 0.0449789, 0.0545289, 0.0483992, 0.0537895, 0.0514042, 0.0509801, 0.0467354, 0.0475096, 0.051389, 0.0462826, 0.0490179, 0.0501656, 0.0439305, 0.0457028, 0.0574788, 0.0479991, 0.0561579, 0.0484624, 0.0496575, 0.0461566, 0.0532212, 0.0475017, 0.0441759, 0.0405857, 0.0535036, 0.0656501, 0.0533235, 0.0445451, 0.0498625, 0.0469209, 0.0678495, 0.0464542, 0.0499947, 0.0518306, 0.0460593, 0.0455125, 0.0463824, 0.053416, 0.0482829, 0.055749, 0.0518038, 0.0439091, 0.0473292, 0.0496122, 0.0467344, 0.0466688, 0.0498619, 0.0452745, 0.0535405, 0.0511297, 0.0467803, 0.0495337, 0.0515139, 0.0451425, 0.0481689, 0.0594695, 0.0464188, 0.048271, 0.0531526, 0.0462688, 0.05272, 0.0516133, 0.0478249, 0.0529518, 0.0496157, 0.0511686, 0.0496849, 0.0520438, 0.043984, 0.0500011, 0.0496496, 0.883534, 0.654144, 0.648874, 0.656639, 0.64383, 0.64332, 0.661462, 0.648249, 0.653419, 0.65345, 0.652631, 0.656898, 0.645983, 0.643265, 0.644148, 0.656111, 0.644085, 0.652655, 0.6425, 0.646684, 0.65951, 0.649893, 0.645872, 0.653931, 0.652448, 0.648953, 0.645911, 0.647746, 0.647824, 0.656513, 0.652729, 0.650293, 0.655068
-3696.74,2.40488e-59,0.037607,1,2,1,3782.4,0.0368423,0.371144,0.0226273,-0.0548387,-0.0933967,0.243187,-0.648252,0.474963,-1.11308,-1.15792,-0.890758,-0.0615055,-0.610658,-0.0390127,0.028167,-0.423225,-0.539354,-0.36894,-0.768525,-1.3796,0.322712,-0.576133,-0.640503,-0.0266499,-0.21175,0.177182,-0.566694,-1.13438,-0.446602,-1.38106,-0.998445,-1.19116,-1.03087,-0.34727,-1.04445,-0.562743,-1.14641,0.213476,-1.59371,-0.669765,0.00478526,0.485998,0.387739,-0.0213825,-0.759541,0.463487,0.113097,-0.173202,-0.328061,0.505354,0.483956,-0.204373,0.535523,-0.26728,0.714183,0.698016,0.383419,-0.197412,-0.39855,-0.165265,-0.389433,0.323144,-0.8988,0.231749,-0.218977,-0.645377,-0.762676,-0.236386,0.261054,0.0501518,-0.483982,-1.0688,-0.36216,-0.50288,-0.121736,-0.597197,0.86769,0.133005,0.203944,-0.417596,0.767932,-1.81878,-0.0506886,0.220101,-0.110103,0.443852,0.0153251,0.228876,0.201905,0.398093,-0.654489,-0.236307,0.348825,-0.271608,-0.464565,0.274157,0.762547,0.617057,-0.0702206,0.474887,-0.383868,0.249621,1.0129,0.502798,0.0615869,0.13837,-1.04212,0.535891,-0.216401,0.136867,-0.447443,0.548119,-0.410544,-0.336647,0.138143,-0.00270733,0.387071,0.646641,0.718584,-0.349123,-0.373328,-0.212346,0.0426098,0.224868,-0.241531,0.172598,0.464684,0.0358158,1.4239,0.434069,0.663291,0.715758,0.829976,-0.0532808,-0.227081,0.898898,-0.133655,-0.0360839,0.150225,0.0908639,0.7612,-0.329536,-0.329702,0.0952307,-0.848682,-0.760067,-1.16818,-0.802002,-0.408435,-0.196256,0.192683,-0.857539,0.892484,-1.20287,-0.198528
-3696.74,8.55544e-15,0.037607,1,3,1,3773.54,0.0368423,0.371144,0.0226273,-0.0548387,-0.0933967,0.243187,-0.648252,0.474963,-1.11308,-1.15792,-0.890758,-0.0615055,-0.610658,-0.0390127,0.028167,-0.423225,-0.539354,-0.36894,-0.768525,-1.3796,0.322712,-0.576133,-0.640503,-0.0266499,-0.21175,0.177182,-0.566694,-1.13438,-0.446602,-1.38106,-0.998445,-1.19116,-1.03087,-0.34727,-1.04445,-0.562743,-1.14641,0.213476,-1.59371,-0.669765,0.00478526,0.485998,0.387739,-0.0213825,-0.759541,0.463487,0.113097,-0.173202,-0.328061,0.505354,0.483956,-0.204373,0.535523,-0.26728,0.714183,0.698016,0.383419,-0.197412,-0.39855,-0.165265,-0.389433,0.323144,-0.8988,0.231749,-0.218977,-0.645377,-0.762676,-0.236386,0.261054,0.0501518,-0.483982,-1.0688,-0.36216,-0.50288,-0.121736,-0.597197,0.86769,0.133005,0.203944,-0.417596,0.767932,-1.81878,-0.0506886,0.220101,-0.110103,0.443852,0.0153251,0.228876,0.201905,0.398093,-0.654489,-0.236307,0.348825,-0.271608,-0.464565,0.274157,0.762547,0.617057,-0.0702206,0.474887,-0.383868,0.249621,1.0129,0.502798,0.0615869,0.13837,-1.04212,0.535891,-0.216401,0.136867,-0.447443,0.548119,-0.410544,-0.336647,0.138143,-0.00270733,0.387071,0.646641,0.718584,-0.349123,-0.373328,-0.212346,0.0426098,0.224868,-0.241531,0.172598,0.464684,0.0358158,1.4239,0.434069,0.663291,0.715758,0.829976,-0.0532808,-0.227081,0.898898,-0.133655,-0.0360839,0.150225,0.0908639,0.7612,-0.329536,-0.329702,0.0952307,-0.848682,-0.760067,-1.16818,-0.802002,-0.408435,-0.196256,0.192683,-0.857539,0.892484,-1.20287,-0.198528
-3696.74,1.1726e-34,0.037607,1,2,1,3769.09,0.0368423,0.371144,0.0226273,-0.0548387,-0.0933967,0.243187,-0.648252,0.474963,-1.11308,-1.15792,-0.890758,-0.0615055,-0.610658,-0.0390127,0.028167,-0.423225,-0.539354,-0.36894,-0.768525,-1.3796,0.322712,-0.576133,-0.640503,-0.0266499,-0.21175,0.177182,-0.566694,-1.13438,-0.446602,-1.38106,-0.998445,-1.19116,-1.03087,-0.34727,-1.04445,-0.562743,-1.14641,0.213476,-1.59371,-0.669765,0.00478526,0.485998,0.387739,-0.0213825,-0.759541,0.463487,0.113097,-0.173202,-0.328061,0.505354,0.483956,-0.204373,0.535523,-0.26728,0.714183,0.698016,0.383419,-0.197412,-0.39855,-0.165265,-0.389433,0.323144,-0.8988,0.231749,-0.218977,-0.645377,-0.762676,-0.236386,0.261054,0.0501518,-0.483982,-1.0688,-0.36216,-0.50288,-0.121736,-0.597197,0.86769,0.133005,0.203944,-0.417596,0.767932,-1.81878,-0.0506886,0.220101,-0.110103,0.443852,0.0153251,0.228876,0.201905,0.398093,-0.654489,-0.236307,0.348825,-0.271608,-0.464565,0.274157,0.762547,0.617057,-0.0702206,0.474887,-0.383868,0.249621,1.0129,0.502798,0.0615869,0.13837,-1.04212,0.535891,-0.216401,0.136867,-0.447443,0.548119,-0.410544,-0.336647,0.138143,-0.00270733,0.387071,0.646641,0.718584,-0.349123,-0.373328,-0.212346,0.0426098,0.224868,-0.241531,0.172598,0.464684,0.0358158,1.4239,0.434069,0.663291,0.715758,0.829976,-0.0532808,-0.227081,0.898898,-0.133655,-0.0360839,0.150225,0.0908639,0.7612,-0.329536,-0.329702,0.0952307,-0.848682,-0.760067,-1.16818,-0.802002,-0.408435,-0.196256,0.192683,-0.857539,0.892484,-1.20287,-0.198528
-3696.74,1.35829e-10,0.037607,1,3,1,3776.91,0.0368423,0.371144,0.0226273,-0.0548387,-0.0933967,0.243187,-0.648252,0.474963,-1.11308,-1.15792,-0.890758,-0.0615055,-0.610658,-0.0390127,0.028167,-0.423225,-0.539354,-0.36894,-0.768525,-1.3796,0.322712,-0.576133,-0.640503,-0.0266499,-0.21175,0.177182,-0.566694,-1.13438,-0.446602,-1.38106,-0.998445,-1.19116,-1.03087,-0.34727,-1.04445,-0.562743,-1.14641,0.213476,-1.59371,-0.669765,0.00478526,0.485998,0.387739,-0.0213825,-0.759541,0.463487,0.113097,-0.173202,-0.328061,0.505354,0.483956,-0.204373,0.535523,-0.26728,0.714183,0.698016,0.383419,-0.197412,-0.39855,-0.165265,-0.389433,0.323144,-0.8988,0.231749,-0.218977,-0.645377,-0.762676,-0.236386,0.261054,0.0501518,-0.483982,-1.0688,-0.36216,-0.50288,-0.121736,-0.597197,0.86769,0.133005,0.203944,-0.417596,0.767932,-1.81878,-0.0506886,0.220101,-0.110103,0.443852,0.0153251,0.228876,0.201905,0.398093,-0.654489,-0.236307,0.348825,-0.271608,-0.464565,0.274157,0.762547,0.617057,-0.0702206,0.474887,-0.383868,0.249621,1.0129,0.502798,0.0615869,0.13837,-1.04212,0.535891,-0.216401,0.136867,-0.447443,0.548119,-0.410544,-0.336647,0.138143,-0.00270733,0.387071,0.646641,0.718584,-0.349123,-0.373328,-0.212346,0.0426098,0.224868,-0.241531,0.172598,0.464684,0.0358158,1.4239,0.434069,0.663291,0.715758,0.829976,-0.0532808,-0.227081,0.898898,-0.133655,-0.0360839,0.150225,0.0908639,0.7612,-0.329536,-0.329702,0.0952307,-0.848682,-0.760067,-1.16818,-0.802002,-0.408435,-0.196256,0.192683,-0.857539,0.892484,-1.20287,-0.198528
-3696.74,8.23364e-13,0.037607,2,4,1,3767.99,0.0368423,0.371144,0.0226273,-0.0548387,-0.0933967,0.243187,-0.648252,0.474963,-1.11308,-1.15792,-0.890758,-0.0615055,-0.610658,-0.0390127,0.028167,-0.423225,-0.539354,-0.36894,-0.768525,-1.3796,0.322712,-0.576133,-0.640503,-0.0266499,-0.21175,0.177182,-0.566694,-1.13438,-0.446602,-1.38106,-0.998445,-1.19116,-1.03087,-0.34727,-1.04445,-0.562743,-1.14641,0.213476,-1.59371,-0.669765,0.00478526,0.485998,0.387739,-0.0213825,-0.759541,0.463487,0.113097,-0.173202,-0.328061,0.505354,0.483956,-0.204373,0.535523,-0.26728,0.714183,0.698016,0.383419,-0.197412,-0.39855,-0.165265,-0.389433,0.323144,-0.8988,0.231749,-0.218977,-0.645377,-0.762676,-0.236386,0.261054,0.0501518,-0.483982,-1.0688,-0.36216,-0.50288,-0.121736,-0.597197,0.86769,0.133005,0.203944,-0.417596,0.767932,-1.81878,-0.0506886,0.220101,-0.110103,0.443852,0.0153251,0.228876,0.201905,0.398093,-0.654489,-0.236307,0.348825,-0.271608,-0.464565,0.274157,0.762547,0.617057,-0.0702206,0.474887,-0.383868,0.249621,1.0129,0.502798,0.0615869,0.13837,-1.04212,0.535891,-0.216401,0.136867,-0.447443,0.548119,-0.410544,-0.336647,0.138143,-0.00270733,0.387071,0.646641,0.718584,-0.349123,-0.373328,-0.212346,0.0426098,0.224868,-0.241531,0.172598,0.464684,0.0358158,1.4239,0.434069,0.663291,0.715758,0.829976,-0.0532808,-0.227081,0.898898,-0.133655,-0.0360839,0.150225,0.0908639,0.7612,-0.329536,-0.329702,0.0952307,-0.848682,-0.760067,-1.16818,-0.802002,-0.408435,-0.196256,0.192683,-0.857539,0.892484,-1.20287,-0.198528
-3701.09,0.25,0.037607,2,4,1,3760.15,0.0311625,0.358397,0.0237129,-0.0576207,-0.0972372,0.247183,-0.663271,0.481246,-1.09865,-1.17445,-0.906851,-0.0625334,-0.6113,-0.0400231,0.0202551,-0.438339,-0.516706,-0.360098,-0.784331,-1.40907,0.298629,-0.58291,-0.651231,-0.00769427,-0.204843,0.182349,-0.547162,-1.14756,-0.42049,-1.37929,-0.974984,-1.19468,-1.02779,-0.335418,-1.03083,-0.59115,-1.15828,0.24062,-1.59086,-0.694463,0.00640561,0.488832,0.385986,-0.0164804,-0.769749,0.452022,0.121782,-0.175737,-0.318731,0.498182,0.493633,-0.196974,0.541169,-0.277905,0.706508,0.705075,0.385934,-0.193955,-0.395224,-0.16036,-0.396441,0.333385,-0.883576,0.228052,-0.215411,-0.639074,-0.769199,-0.228936,0.25019,0.0476804,-0.481665,-1.07336,-0.360263,-0.506311,-0.117644,-0.598893,0.884754,0.142976,0.203258,-0.410107,0.764772,-1.82496,-0.058389,0.22795,-0.11362,0.440978,0.0203234,0.22385,0.185047,0.398741,-0.650354,-0.229076,0.353922,-0.280434,-0.462403,0.28124,0.762827,0.605093,-0.0645891,0.471064,-0.395273,0.265139,1.01566,0.521863,0.0637291,0.135674,-1.04082,0.537174,-0.221278,0.147855,-0.443169,0.54712,-0.429591,-0.330304,0.138046,-0.0164818,0.399174,0.641401,0.711794,-0.34556,-0.38117,-0.201109,0.0421387,0.2679,-0.22093,0.205457,0.44549,0.072896,1.45859,0.478553,0.689945,0.681292,0.857141,-0.0117176,-0.223423,0.852253,-0.154064,-0.0518676,0.15866,0.0818597,0.761561,-0.314523,-0.32656,0.115701,-0.889143,-0.747858,-1.18158,-0.820789,-0.459024,-0.164475,0.216882,-0.84596,0.831716,-1.1975,-0.208832
-3698.94,5.36541e-26,0.037607,1,2,1,3776.23,0.0371688,0.356291,0.0216495,-0.0559961,-0.100468,0.249846,-0.627558,0.482746,-1.06714,-1.17743,-0.931744,-0.0603931,-0.615906,-0.0151239,-0.0179807,-0.4435,-0.507473,-0.355448,-0.778679,-1.41419,0.294169,-0.613849,-0.629429,0.00270932,-0.225225,0.185233,-0.573848,-1.15125,-0.36152,-1.39068,-0.974138,-1.2098,-1.0364,-0.336457,-1.04385,-0.610758,-1.14482,0.200522,-1.58657,-0.689873,0.00454963,0.489314,0.391997,-0.0188336,-0.768534,0.45855,0.105139,-0.167623,-0.318034,0.498277,0.492247,-0.19347,0.542107,-0.281573,0.702166,0.704701,0.384844,-0.193023,-0.400119,-0.152078,-0.391331,0.340998,-0.892399,0.226227,-0.221018,-0.630819,-0.763003,-0.226235,0.2392,0.0520704,-0.486039,-1.07608,-0.369259,-0.508576,-0.120869,-0.615523,0.872725,0.144894,0.199554,-0.421023,0.780164,-1.82736,-0.0559262,0.24412,-0.114758,0.443265,0.0205701,0.222009,0.177993,0.402951,-0.658088,-0.244792,0.341365,-0.284787,-0.464425,0.281053,0.760196,0.601572,-0.071745,0.476747,-0.402918,0.266305,1.00491,0.505909,0.0602399,0.135115,-1.03333,0.543654,-0.224653,0.145853,-0.432568,0.540904,-0.428441,-0.33961,0.142432,-0.0123908,0.40113,0.64644,0.710209,-0.347868,-0.368651,-0.195273,0.0423216,0.299805,-0.167579,0.174772,0.44931,0.0809722,1.53538,0.416227,0.686815,0.661142,0.784421,-0.0327472,-0.240494,0.88564,-0.0663784,-0.0393849,0.202584,0.0700903,0.794384,-0.306335,-0.324455,0.109477,-0.869706,-0.6874,-1.24019,-0.836833,-0.459981,-0.123001,0.2103,-0.883023,0.867502,-1.20773,-0.218308
-3698.94,0.0016409,0.037607,2,4,1,3765.73,0.0371688,0.356291,0.0216495,-0.0559961,-0.100468,0.249846,-0.627558,0.482746,-1.06714,-1.17743,-0.931744,-0.0603931,-0.615906,-0.0151239,-0.0179807,-0.4435,-0.507473,-0.355448,-0.778679,-1.41419,0.294169,-0.613849,-0.629429,0.00270932,-0.225225,0.185233,-0.573848,-1.15125,-0.36152,-1.39068,-0.974138,-1.2098,-1.0364,-0.336457,-1.04385,-0.610758,-1.14482,0.200522,-1.58657,-0.689873,0.00454963,0.489314,0.391997,-0.0188336,-0.768534,0.45855,0.105139,-0.167623,-0.318034,0.498277,0.492247,-0.19347,0.542107,-0.281573,0.702166,0.704701,0.384844,-0.193023,-0.400119,-0.152078,-0.391331,0.340998,-0.892399,0.226227,-0.221018,-0.630819,-0.763003,-0.226235,0.2392,0.0520704,-0.486039,-1.07608,-0.369259,-0.508576,-0.120869,-0.615523,0.872725,0.144894,0.199554,-0.421023,0.780164,-1.82736,-0.0559262,0.24412,-0.114758,0.443265,0.0205701,0.222009,0.177993,0.402951,-0.658088,-0.244792,0.341365,-0.284787,-0.464425,0.281053,0.760196,0.601572,-0.071745,0.476747,-0.402918,0.266305,1.00491,0.505909,0.0602399,0.135115,-1.03333,0.543654,-0.224653,0.145853,-0.432568,0.540904,-0.428441,-0.33961,0.142432,-0.0123908,0.40113,0.64644,0.710209,-0.347868,-0.368651,-0.195273,0.0423216,0.299805,-0.167579,0.174772,0.44931,0.0809722,1.53538,0.416227,0.686815,0.661142,0.784421,-0.0327472,-0.240494,0.88564,-0.0663784,-0.0393849,0.202584,0.0700903,0.794384,-0.306335,-0.324455,0.109477,-0.869706,-0.6874,-1.24019,-0.836833,-0.459981,-0.123001,0.2103,-0.883023,0.867502,-1.20773,-0.218308
-3702.78,0.0216255,0.037607,1,3,1,3784.71,0.0348586,0.356962,0.017937,-0.0770377,-0.0963893,0.251104,-0.62249,0.506984,-1.04209,-1.20295,-0.929994,-0.0420874,-0.638362,-0.00504977,-0.00705105,-0.479,-0.50914,-0.365422,-0.752268,-1.36977,0.250228,-0.587296,-0.66318,0.0241396,-0.261084,0.178639,-0.546404,-1.15346,-0.37454,-1.38193,-1.00014,-1.2016,-1.04167,-0.336805,-1.04134,-0.632477,-1.1042,0.218941,-1.58219,-0.68314,0.00293651,0.486288,0.395986,-0.0268288,-0.770511,0.454564,0.097829,-0.16187,-0.326517,0.491391,0.506833,-0.193158,0.532619,-0.270322,0.708122,0.692375,0.380263,-0.1925,-0.400433,-0.15353,-0.38359,0.349308,-0.883058,0.202736,-0.243842,-0.632731,-0.764198,-0.224215,0.253714,0.0497651,-0.482673,-1.06986,-0.369227,-0.508063,-0.113426,-0.61441,0.868971,0.147984,0.196952,-0.422534,0.767029,-1.82103,-0.0505013,0.246836,-0.120822,0.430949,0.0115551,0.222857,0.174304,0.38744,-0.666398,-0.234799,0.337959,-0.277398,-0.469709,0.280981,0.75784,0.607362,-0.0862503,0.472898,-0.401816,0.277353,1.00689,0.499608,0.0746863,0.137897,-1.0299,0.528637,-0.225544,0.148441,-0.427675,0.53152,-0.425563,-0.333777,0.141849,-0.00961666,0.406322,0.653835,0.720231,-0.347564,-0.366868,-0.201265,0.0395827,0.338573,-0.170044,0.168395,0.429383,0.0636714,1.54593,0.429663,0.661734,0.711161,0.852157,-0.00312942,-0.253596,0.901449,-0.0857541,0.0303891,0.183986,0.132346,0.767605,-0.309752,-0.28361,0.183507,-0.880384,-0.703921,-1.27754,-0.885128,-0.47535,-0.121099,0.196316,-0.84938,0.918177,-1.24964,-0.194628
-3697.13,5.64237e-21,0.037607,1,2,1,3766.64,0.0369537,0.337248,0.0231088,-0.083079,-0.0992168,0.252439,-0.608152,0.525432,-1.05738,-1.20502,-0.95799,-0.0137581,-0.61758,-0.0179717,-0.0660973,-0.445094,-0.492813,-0.356133,-0.71666,-1.37969,0.310083,-0.59403,-0.664713,0.0517216,-0.235156,0.187277,-0.556339,-1.17772,-0.368594,-1.36673,-0.9787,-1.21537,-1.00498,-0.321418,-1.0598,-0.630384,-1.13479,0.214252,-1.54468,-0.662999,0.00193318,0.4843,0.393442,-0.0300033,-0.77473,0.461074,0.100687,-0.155684,-0.320538,0.483309,0.495182,-0.19669,0.543399,-0.279115,0.717589,0.690368,0.387132,-0.187203,-0.402019,-0.158718,-0.380249,0.342667,-0.879824,0.199015,-0.255302,-0.63248,-0.776156,-0.232641,0.252692,0.0454329,-0.478585,-1.06674,-0.368912,-0.523,-0.119962,-0.615643,0.861436,0.14168,0.185601,-0.428225,0.769612,-1.82492,-0.0542944,0.23545,-0.116798,0.431006,0.00661062,0.224756,0.170549,0.386098,-0.671836,-0.23767,0.352868,-0.273493,-0.486417,0.286961,0.758079,0.597269,-0.0936574,0.472441,-0.410272,0.295332,1.0073,0.503315,0.0685082,0.136089,-1.04074,0.53525,-0.230102,0.142587,-0.426533,0.533486,-0.423856,-0.332152,0.149931,-0.0197944,0.406274,0.669454,0.712231,-0.346165,-0.369458,-0.192977,0.0389618,0.328991,-0.20599,0.155535,0.439466,0.0991135,1.5077,0.365465,0.620574,0.683724,0.825866,-0.0178695,-0.22247,0.849928,-0.108364,0.0729405,0.181648,0.0544692,0.737518,-0.282345,-0.273295,0.198145,-0.888183,-0.672258,-1.1976,-0.834204,-0.434765,-0.188574,0.236489,-0.831466,0.889317,-1.1667,-0.2189
-3697.13,0.0315079,0.037607,2,5,1,3768.01,0.0369537,0.337248,0.0231088,-0.083079,-0.0992168,0.252439,-0.608152,0.525432,-1.05738,-1.20502,-0.95799,-0.0137581,-0.61758,-0.0179717,-0.0660973,-0.445094,-0.492813,-0.356133,-0.71666,-1.37969,0.310083,-0.59403,-0.664713,0.0517216,-0.235156,0.187277,-0.556339,-1.17772,-0.368594,-1.36673,-0.9787,-1.21537,-1.00498,-0.321418,-1.0598,-0.630384,-1.13479,0.214252,-1.54468,-0.662999,0.00193318,0.4843,0.393442,-0.0300033,-0.77473,0.461074,0.100687,-0.155684,-0.320538,0.483309,0.495182,-0.19669,0.543399,-0.279115,0.717589,0.690368,0.387132,-0.187203,-0.402019,-0.158718,-0.380249,0.342667,-0.879824,0.199015,-0.255302,-0.63248,-0.776156,-0.232641,0.252692,0.0454329,-0.478585,-1.06674,-0.368912,-0.523,-0.119962,-0.615643,0.861436,0.14168,0.185601,-0.428225,0.769612,-1.82492,-0.0542944,0.23545,-0.116798,0.431006,0.00661062,0.224756,0.170549,0.386098,-0.671836,-0.23767,0.352868,-0.273493,-0.486417,0.286961,0.758079,0.597269,-0.0936574,0.472441,-0.410272,0.295332,1.0073,0.503315,0.0685082,0.136089,-1.04074,0.53525,-0.230102,0.142587,-0.426533,0.533486,-0.423856,-0.332152,0.149931,-0.0197944,0.406274,0.669454,0.712231,-0.346165,-0.369458,-0.192977,0.0389618,0.328991,-0.20599,0.155535,0.439466,0.0991135,1.5077,0.365465,0.620574,0.683724,0.825866,-0.0178695,-0.22247,0.849928,-0.108364,0.0729405,0.181648,0.0544692,0.737518,-0.282345,-0.273295,0.198145,-0.888183,-0.672258,-1.1976,-0.834204,-0.434765,-0.188574,0.236489,-0.831466,0.889317,-1.1667,-0.2189
-3697.13,0.000793596,0.037607,1,3,1,3767.1,0.0369537,0.337248,0.0231088,-0.083079,-0.0992168,0.252439,-0.608152,0.525432,-1.05738,-1.20502,-0.95799,-0.0137581,-0.61758,-0.0179717,-0.0660973,-0.445094,-0.492813,-0.356133,-0.71666,-1.37969,0.310083,-0.59403,-0.664713,0.0517216,-0.235156,0.187277,-0.556339,-1.17772,-0.368594,-1.36673,-0.9787,-1.21537,-1.00498,-0.321418,-1.0598,-0.630384,-1.13479,0.214252,-1.54468,-0.662999,0.00193318,0.4843,0.393442,-0.0300033,-0.77473,0.461074,0.100687,-0.155684,-0.320538,0.483309,0.495182,-0.19669,0.543399,-0.279115,0.717589,0.690368,0.387132,-0.187203,-0.402019,-0.158718,-0.380249,0.342667,-0.879824,0.199015,-0.255302,-0.63248,-0.776156,-0.232641,0.252692,0.0454329,-0.478585,-1.06674,-0.368912,-0.523,-0.119962,-0.615643,0.861436,0.14168,0.185601,-0.428225,0.769612,-1.82492,-0.0542944,0.23545,-0.116798,0.431006,0.00661062,0.224756,0.170549,0.386098,-0.671836,-0.23767,0.352868,-0.273493,-0.486417,0.286961,0.758079,0.597269,-0.0936574,0.472441,-0.410272,0.295332,1.0073,0.503315,0.0685082,0.136089,-1.04074,0.53525,-0.230102,0.142587,-0.426533,0.533486,-0.423856,-0.332152,0.149931,-0.0197944,0.406274,0.669454,0.712231,-0.346165,-0.369458,-0.192977,0.0389618,0.328991,-0.20599,0.155535,0.439466,0.0991135,1.5077,0.365465,0.620574,0.683724,0.825866,-0.0178695,-0.22247,0.849928,-0.108364,0.0729405,0.181648,0.0544692,0.737518,-0.282345,-0.273295,0.198145,-0.888183,-0.672258,-1.1976,-0.834204,-0.434765,-0.188574,0.236489,-0.831466,0.889317,-1.1667,-0.2189
-3695.14,0.225848,0.037607,2,6,1,3767.45,0.0373908,0.310746,0.0211808,-0.0853196,-0.0951206,0.25564,-0.589389,0.51973,-1.08544,-1.18372,-0.944049,-0.0377663,-0.61929,0.0270791,-0.0340558,-0.457753,-0.46591,-0.352991,-0.722883,-1.35813,0.305376,-0.608454,-0.656342,0.0430757,-0.21782,0.151894,-0.568511,-1.18095,-0.376929,-1.38353,-0.977447,-1.24758,-0.996695,-0.29474,-1.05496,-0.603733,-1.14807,0.205838,-1.57098,-0.665009,0.000735336,0.485394,0.39517,-0.02324,-0.772491,0.46148,0.0968803,-0.162541,-0.330534,0.483172,0.494747,-0.187886,0.548861,-0.291499,0.709974,0.700859,0.383002,-0.187362,-0.394725,-0.151542,-0.376551,0.346374,-0.887569,0.192308,-0.254326,-0.627152,-0.768533,-0.227521,0.260467,0.0433843,-0.46636,-1.07381,-0.368,-0.521957,-0.115476,-0.609209,0.854919,0.153399,0.179652,-0.439339,0.75721,-1.82905,-0.0407926,0.227633,-0.128759,0.43394,0.00704387,0.212726,0.166058,0.382102,-0.665661,-0.239066,0.350139,-0.282882,-0.466253,0.291511,0.761283,0.585544,-0.107063,0.466085,-0.421285,0.296078,1.01346,0.499957,0.05517,0.141788,-1.02774,0.541028,-0.229469,0.138072,-0.422823,0.546573,-0.418557,-0.337248,0.153392,-0.0177177,0.403283,0.6783,0.709645,-0.342422,-0.36602,-0.181736,0.0397215,0.223963,-0.19884,0.207029,0.450623,0.0749279,1.52264,0.291316,0.593489,0.703864,0.873136,-0.0617273,-0.273946,0.860709,-0.0813049,0.0836059,0.177439,0.0640328,0.729331,-0.327574,-0.323209,0.206057,-0.85426,-0.680032,-1.18416,-0.800679,-0.454785,-0.191018,0.260361,-0.800194,0.960656,-1.21145,-0.175519
-3693.96,0.200003,0.037607,2,5,1,3765.73,0.0358329,0.314952,0.0162894,-0.0789087,-0.0989074,0.2529,-0.615111,0.50315,-1.1019,-1.18226,-0.949914,-0.0833915,-0.635938,0.0214403,-0.0775768,-0.47696,-0.451055,-0.35723,-0.740695,-1.3628,0.298199,-0.620687,-0.639404,0.0330698,-0.203534,0.143749,-0.568124,-1.17181,-0.374741,-1.34403,-0.945919,-1.26641,-0.988005,-0.312486,-1.03516,-0.591987,-1.14739,0.235358,-1.56516,-0.627977,-0.00153147,0.479892,0.397179,-0.0145015,-0.781228,0.456576,0.0894845,-0.173416,-0.320886,0.485474,0.492497,-0.199575,0.551588,-0.290462,0.704275,0.694408,0.387531,-0.190749,-0.403234,-0.162076,-0.391454,0.343916,-0.8929,0.191047,-0.254486,-0.626241,-0.774898,-0.219399,0.263774,0.0455648,-0.463964,-1.07336,-0.361841,-0.517179,-0.122214,-0.607475,0.849467,0.152784,0.179492,-0.431537,0.748237,-1.82675,-0.0364789,0.215273,-0.125061,0.426686,0.0038985,0.214437,0.165069,0.386273,-0.669478,-0.243102,0.346427,-0.29462,-0.460035,0.293841,0.756525,0.595457,-0.107071,0.451256,-0.425175,0.29456,1.01802,0.516059,0.0518855,0.133771,-1.02786,0.529652,-0.229521,0.14841,-0.429868,0.544174,-0.426961,-0.339031,0.151012,-0.0101465,0.40511,0.68613,0.721449,-0.352115,-0.361169,-0.178637,0.0380216,0.190024,-0.216397,0.135525,0.388699,0.0390653,1.55391,0.254193,0.615462,0.700061,0.866175,-0.0700402,-0.256843,0.904151,-0.133703,0.019606,0.200675,0.0752951,0.673575,-0.27112,-0.327097,0.147895,-0.845536,-0.624641,-1.22929,-0.774839,-0.428452,-0.210404,0.239712,-0.859153,0.895354,-1.14741,-0.218921
