# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim1_model
# start_datetime = 2022-03-10 13:38:25 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpmkgVm3/standata-1b384e34e16.json
# init = 2 (Default)
# random
#   seed = 1501842373
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim1-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim1-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim1_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,s_SI,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32
-3896.12,0.97696,0.0237246,7,127,0,3979.42,0.0219645,0.232248,0.387726,-0.222075,-0.26159,-0.0781989,0.815108,0.435517,0.301834,0.895206,0.759802,0.571873,0.397591,-0.339217,0.145088,0.880308,0.614461,0.323472,0.834874,0.429484,0.275356,0.0953416,-0.219598,0.222543,0.00679417,0.740983,0.830764,0.186848,0.784094,0.432015,1.10599,0.168387,0.967477,-0.203162,0.936041,0.062105,0.482754,0.330572,0.452786,-0.19293,-0.107663,0.129207,0.299486,-0.715294,0.909397,0.468187,-0.169226,-0.199961,0.487048,0.689701,0.494449,-0.0469737,0.0990038,-0.560603,-0.136338,-0.481037,0.618932,-0.485169,-0.0205986,0.395177,-0.933996,-0.152175,-0.0481734,0.42279,-0.0207488,-0.423915,-0.47876,-0.158818,-0.0923553,-0.0364696,-0.387189,0.222059,-0.0754165,-0.0486544,-0.153552,0.136287,-0.747862,0.0828773,-0.172296,0.350365,0.385696,-0.242505,0.693043,-0.224753,0.665757,-0.430444,0.293428,0.0608876,-0.235956,0.0203655,0.128946,0.245096,0.649748,-0.0687644,0.731383,-0.476096,0.367027,0.639958,1.22146,0.273838,0.358004,-0.661427,0.497787,-0.504166,-0.268662,-0.506678,0.960235,-0.594322,-0.47543,0.181102,-0.701429,0.509368,1.26779,0.486652,-0.0402332,-0.0697516,-0.459049,0.381174,-0.471143,-0.375332,-0.188757,0.373706,0.423439,0.738789,0.543573,0.333612,0.365605,0.380339,-0.285159,-0.244341,1.45726,0.32064,0.498723,0.966491,0.331426,0.906823,0.0593374,-0.02465,0.56625,-0.500904,0.457153,0.139332,0.252921,0.672027,0.647918,1.17654,-0.100658,1.55764,0.0951345,0.828304
-3897.68,0.987463,0.0237246,8,255,0,3978.69,0.694963,0.219802,0.468114,0.167576,-0.576737,-0.0177947,0.597141,0.057238,0.45118,1.15529,0.372869,0.461313,-0.0170155,-0.481498,0.0873006,0.934522,-0.227312,-0.106375,0.914797,-0.0138544,0.104234,0.380176,0.0376938,0.591747,-0.127142,0.13277,0.305201,0.464143,0.941914,-0.0538946,1.36514,0.264535,1.07288,0.345894,0.112572,-0.0455333,0.489185,0.541085,0.109573,-0.364188,-0.338466,0.0843207,0.196218,-0.757007,0.826381,0.383594,-0.0551862,-0.0365866,0.546009,0.645138,0.584295,0.0300041,-0.001563,-0.406066,-0.0141182,-0.541923,0.577782,-0.490364,0.0443077,0.393719,-0.954399,-0.148905,-0.140128,0.446865,-0.0288496,-0.286445,-0.662757,0.01269,-0.208382,-0.130981,-0.308194,0.239869,-0.0328694,-0.0903441,-0.261818,0.00815105,-0.7169,0.188235,-0.35085,0.222599,0.430841,-0.326401,0.719358,-0.015818,0.623983,-0.581948,0.123941,-0.00417423,-0.253371,-0.0398442,0.214745,0.298003,0.49324,0.0217462,0.859525,-0.424473,0.298057,0.661965,0.671039,0.0440262,0.348062,-0.782019,0.339963,-0.415565,-0.326366,-0.73999,0.843482,-0.781774,-0.504395,-0.0539174,-0.648598,0.445214,1.12363,0.410681,-0.108746,-0.352946,-0.52066,0.413593,0.318493,0.0297339,0.490117,0.849493,0.951023,1.36994,1.42568,0.75288,0.841111,0.957888,0.504905,0.0538353,1.97513,0.998548,0.926451,1.34838,0.860231,1.63112,0.659801,0.382818,1.18892,0.042004,1.15677,0.520395,0.896357,1.53327,1.22055,1.80393,0.697018,2.04743,0.63669,1.08281
-3883.63,0.999711,0.0237246,7,127,0,3963.15,0.0293535,0.347114,0.468126,0.0160453,-0.570237,0.334957,0.218803,0.179948,0.360607,0.968798,0.507387,0.00349204,0.212895,-0.246136,0.00759452,1.12558,0.445647,0.553895,0.580569,0.62734,0.536193,0.151499,-0.248571,0.658763,-0.767352,0.538638,-0.305915,0.729495,1.08321,0.928478,1.03501,-0.173238,1.3328,-0.0312871,0.810495,-0.0397135,0.484987,0.352108,0.301226,-0.269732,-0.241739,0.100263,0.0975886,-0.654598,0.693853,0.310655,-0.0734459,-0.16662,0.521181,0.502742,0.648841,0.031003,-0.0261909,-0.522079,0.0415058,-0.370143,0.641002,-0.432826,-0.131089,0.389226,-0.995517,-0.153112,-0.362339,0.208546,-0.129507,-0.268668,-0.44001,-0.155741,-0.510843,0.225271,-0.357195,0.213027,-0.079296,0.14648,-0.303761,0.103845,-0.685754,-0.132775,-0.129532,0.139517,-0.0783629,-0.276593,0.727946,0.104626,0.266088,-0.351172,0.2064,-0.106974,-0.0725065,-0.0507389,0.0563805,0.340874,0.351079,0.0576079,0.83912,-0.513083,0.346707,0.532012,0.793403,-0.0228053,0.27401,-0.853592,0.239693,-0.455669,-0.421046,-0.422622,0.585306,-0.799499,-0.518656,-0.186161,-0.678925,0.434064,0.816236,0.467332,0.0465691,-0.305314,-0.450373,0.245245,-0.306929,-0.444626,-0.0249001,0.45158,0.374718,0.734263,0.881174,0.146165,0.289197,0.523141,-0.20252,-0.264036,1.39637,0.479092,0.44573,0.878722,0.495811,1.03128,0.208513,0.0307015,0.732578,-0.395115,0.693906,0.350818,0.588827,0.971446,0.860876,1.26106,-0.111569,1.52804,0.130612,0.856272
-3896.19,0.971419,0.0237246,8,255,0,3961.94,-0.865793,0.794567,0.315363,0.212591,0.364266,0.686649,0.949083,0.984849,1.04976,1.11483,0.607295,0.924158,0.834285,0.632452,0.750339,1.58586,0.882342,0.863206,0.817162,0.469102,1.06668,0.760555,0.969833,1.37437,0.859335,0.700884,1.13856,0.182405,0.906704,0.881165,1.20998,0.478378,1.06704,0.68109,0.753871,0.0329089,0.400186,0.296015,0.359352,-0.287556,-0.39172,-0.00478727,0.124606,-0.520209,0.708299,0.50581,-0.205624,-0.218257,0.583323,0.604519,0.803532,0.0418594,-0.122195,-0.520915,0.00314792,-0.316884,0.433689,-0.598395,-0.100761,0.362626,-0.968648,-0.277153,-0.218238,0.590965,-0.0596205,-0.340028,-0.533522,-0.189127,-0.331255,0.335077,-0.533644,0.252379,0.0252627,0.471954,-0.29848,0.0319586,-0.798615,0.115504,-0.123002,0.291124,0.00546026,-0.14237,0.861198,0.179014,0.0814652,-0.323137,0.391078,-0.169804,-0.222904,0.0575082,0.0176977,0.341253,0.525056,-0.250529,0.798969,-0.780088,0.455694,0.742325,0.753887,0.0768561,0.230021,-0.930371,0.185758,-0.303896,-0.428084,-0.316537,0.876924,-0.89129,-0.621246,-0.0489081,-0.472152,0.608116,0.753863,0.453281,-0.027386,-0.150477,-0.380203,0.401933,-0.809476,-0.644361,-0.53455,-0.0608473,-0.0376831,0.376234,0.335736,0.163889,-0.253363,-0.102285,-0.693771,-0.756441,1.1841,0.186382,0.00209132,0.348643,-0.142075,0.75708,-0.277276,-0.686564,0.299862,-0.750614,0.279321,-0.254267,0.016078,0.423398,0.177217,0.734907,-0.495919,1.32705,-0.373747,0.329955
-3890.42,0.99732,0.0237246,8,255,0,3968.83,-0.639139,0.0709456,0.226304,-0.43067,-0.306893,-0.0123806,0.114095,0.255982,0.0396578,0.321831,0.0672141,0.196554,0.0915168,-0.00845365,-0.0305053,0.126253,0.0989132,0.171972,0.0529753,-0.195317,0.227317,-0.138226,0.213118,0.63851,-0.128843,0.176915,0.438884,-0.407617,0.139805,0.305684,0.257877,-0.0716608,0.129781,-0.0681332,0.146051,-0.0384503,0.429063,0.429726,0.520355,-0.119826,-0.430272,0.0858007,-0.172295,-0.527176,0.403645,0.774749,-0.384642,-0.279774,0.458973,0.543347,0.54197,0.339109,0.114791,-0.474531,-0.127684,-0.249698,0.261872,-0.181817,-0.178115,-0.0514988,-1.04491,-0.687191,-0.313717,0.98516,-0.0466448,-0.0681812,-0.622666,-0.172118,0.0599874,0.46145,-0.520605,0.576027,-0.109119,-0.0444451,-0.42246,0.0091536,-1.41028,0.675077,-0.221137,0.169614,0.546347,-0.353612,0.885036,0.38389,0.905051,-0.312983,0.328047,0.0926717,-0.00805453,-0.113456,0.0540652,0.568696,0.603127,-0.324848,0.314516,-0.554422,0.420691,1.06031,0.375701,-0.0122775,-0.0553396,-0.705784,0.411547,-0.140576,-0.465858,-0.545925,0.511637,-0.991062,-0.237852,0.141965,-0.148141,1.06392,0.690395,0.495839,0.0743141,0.108292,-0.294978,0.386782,-1.39707,-1.33395,-1.0323,-0.673474,-0.613618,-0.237668,-0.428434,-0.559626,-0.803065,-0.598888,-1.17632,-1.42204,0.521484,-0.584772,-0.514689,-0.417953,-0.676232,0.140393,-0.897059,-1.22129,-0.298393,-1.36154,-0.33759,-0.767047,-0.535176,-0.219615,-0.232639,0.198462,-1.24545,0.361748,-0.954771,-0.270886
-3873.26,0.999727,0.0237246,7,127,0,3942.18,-0.483847,-0.141325,0.219078,0.0610948,-0.263594,-0.3338,-0.184818,-0.247947,-0.254081,-0.133955,-0.101022,-0.2649,-0.110874,-0.285915,-0.299303,-0.167557,-0.299086,-0.085008,0.0755504,0.231908,0.0315951,-0.123012,-0.155643,-0.535827,-0.441244,-0.205495,-0.528476,0.237993,0.0182226,-0.425169,0.118982,-0.215236,0.0977195,-0.263911,-0.129796,0.0421572,0.406958,0.467193,0.439928,-0.510949,0.113331,0.0962574,-0.182222,-0.876954,0.433529,0.202028,-0.349401,-0.334489,-0.0858285,0.688491,0.497036,0.410881,-0.0115646,-0.405122,0.411417,-0.474919,0.546188,-0.533477,0.0596104,0.62711,-1.03406,-0.319281,-0.139729,0.453277,0.00154903,-0.168683,-0.744724,0.130635,-0.365728,0.376372,-0.191881,0.365073,0.0504108,-0.0933158,-0.370146,0.12958,-1.30387,0.174376,0.0308167,0.0708339,0.202253,-0.0851447,0.606816,0.0465775,0.76098,-0.254361,-0.0537115,-0.0267591,-0.120091,-0.103965,0.307032,0.357294,0.536437,-0.17197,0.770093,-0.547436,0.620484,0.391352,0.379765,-0.150596,-0.310475,-0.548202,0.0595518,-0.0636015,-0.256871,-0.487841,0.667047,-0.254095,-0.123388,0.414421,-0.378462,0.420088,1.07375,0.10478,-0.105248,-0.228904,-0.518149,0.490543,-1.42694,-1.47181,-1.17949,-0.75826,-0.515933,-0.391507,-0.577894,-0.821079,-0.76856,-0.854885,-1.26805,-1.55554,0.550059,-0.788933,-0.816908,-0.241588,-0.747358,0.141973,-0.823433,-1.29913,-0.318012,-1.59157,-0.381491,-1.01466,-0.619035,-0.202559,-0.430982,0.198449,-1.36455,0.410336,-1.07666,-0.306002
-3882.68,0.943848,0.0237246,8,255,0,3950.31,-0.298635,-0.796512,0.272764,-0.587518,-1.12431,-1.15311,-1.08958,-0.811603,-0.646788,-0.672575,-0.770941,-0.939707,-0.727752,-1.08495,-1.09269,-0.546237,-0.681633,-0.465046,-0.443809,-0.49195,-0.437314,-0.731019,-1.0186,-0.939891,-1.25874,-1.04828,-1.24161,-0.331208,-0.513435,-1.03501,-0.487135,-0.912142,-0.62799,-0.864619,-0.731134,0.0189544,0.530522,0.639498,0.439405,-0.422563,-0.0232749,0.124182,-0.275404,-1.03196,0.44324,0.193659,-0.400315,-0.253351,-0.277996,0.657598,0.447365,0.520857,0.149911,-0.667482,0.29836,-0.62432,0.306757,-0.552863,0.130637,0.672247,-1.20698,-0.57734,0.1246,0.847124,0.0412209,-0.146987,-0.605604,0.353088,-0.476953,0.242435,-0.179605,0.369851,-0.0883456,-0.132133,-0.482416,0.283201,-1.50198,0.244725,0.20287,-0.0877118,0.430404,-0.0789399,0.766553,0.00373836,0.626299,-0.327436,-0.151757,-0.03084,0.0363187,-0.196324,0.382384,0.428627,0.564212,-0.297128,0.835512,-0.509855,0.581919,0.600798,0.549186,-0.333031,-0.423856,-0.836639,-0.0848059,-0.347398,-0.381331,-0.369363,0.679719,-0.465085,-0.194779,0.380798,-0.385979,0.531336,1.24769,0.192821,-0.049892,-0.26178,-0.462867,0.447466,-1.81683,-1.9941,-1.62094,-1.22687,-0.924223,-0.797472,-0.811209,-1.26121,-1.19199,-1.12259,-1.82209,-1.84494,0.0907936,-1.19795,-1.17306,-0.655215,-0.965207,-0.346599,-1.23598,-1.62357,-0.76827,-1.94728,-0.7853,-1.38898,-1.20234,-0.409107,-0.778814,-0.296004,-1.79036,-0.0619856,-1.41976,-0.59652
-3894.89,0.984603,0.0237246,8,255,0,3961.4,-1.24445,-0.152311,0.201887,-0.580931,-0.468398,0.135483,-0.0477792,-0.135724,-0.375629,-0.243612,-0.459125,-0.436586,-0.252064,-0.0444959,-0.323304,0.233708,-0.342197,-0.435003,-0.0469549,-0.513319,-0.0498133,-0.376733,-0.4006,-0.00316951,-0.172115,-0.0230893,-0.050049,-0.472674,-0.0220366,-0.14673,-0.0201557,-0.417507,-0.026323,-0.219309,0.0409078,-0.0468062,0.459329,0.655496,0.23869,-0.318452,0.331927,0.355946,-0.0287988,-0.363458,0.0718404,0.0907956,-0.563831,-0.272193,0.119934,0.211884,0.7253,0.176588,-0.292643,-0.577912,-0.0372267,-0.279165,0.336864,-0.169662,0.209118,0.251651,-0.776315,-0.596491,-0.263775,0.577766,-0.0803916,-0.0553883,-0.443948,0.0444508,-0.483224,0.0470095,-0.862697,0.583915,0.460159,0.354491,-0.403076,0.770911,-1.31987,0.489241,0.426286,0.27945,-0.23043,-0.0275572,0.940133,-0.373271,0.558092,-0.0979392,-0.135049,0.0975648,0.089593,-0.0650617,-0.0302027,0.0127671,0.398177,-0.128363,0.691164,-0.63594,0.416742,0.593819,0.429948,-0.0797407,-0.142232,-0.559562,0.136898,-0.372108,-0.38876,-0.54429,0.763767,-0.474201,-0.0277304,0.121254,-0.585407,0.115235,1.31793,0.271213,-0.135411,-0.167945,-0.396835,0.397929,-2.3752,-2.52683,-1.87301,-1.54074,-1.5261,-1.30566,-1.31276,-1.78094,-1.65999,-1.57112,-1.96565,-2.27652,-0.293044,-1.49469,-1.198,-1.22622,-1.57052,-1.0218,-1.73741,-2.01794,-1.23143,-2.37534,-1.2759,-1.58094,-1.37187,-0.956073,-1.04946,-0.720225,-2.08714,-0.192815,-1.77929,-1.05115
-3898.22,0.99041,0.0237246,8,255,0,3979.07,-0.402125,-0.689584,0.354138,-0.934046,-1.17629,-1.52207,-0.758968,-0.901729,-0.00369602,-0.343855,-0.474334,-0.581515,-0.460455,-1.38834,-1.26191,-0.00173454,-0.713092,-0.287663,-0.540822,-0.393435,-0.195277,-0.60748,-0.857641,-0.420241,-1.53108,-0.657923,-1.13508,-0.470946,-0.392976,-0.300422,-0.300489,-0.734881,0.117695,-1.01338,-0.64295,0.0031275,0.590696,0.6749,-0.0700633,-0.480139,0.252464,0.390724,-0.032694,-1.00508,0.137701,0.0150726,-0.32448,-0.0233268,0.128923,0.255663,0.789397,0.308334,-0.0536276,-0.508782,-0.213397,-0.437037,0.359642,-0.245551,0.0183939,0.389011,-0.988244,-0.671438,-0.383613,0.475524,-0.119747,-0.443176,-0.700567,0.0193906,-0.460464,0.158215,-0.919892,0.97078,-0.0606193,-0.110437,-0.529,0.484926,-2.1386,0.551528,0.177473,0.116649,0.152561,0.206887,0.943,-0.372293,0.96526,-0.132371,-0.00353727,-0.00995541,-0.21585,0.272347,0.0805861,0.145715,0.746525,-0.367812,0.870535,-1.00324,0.341295,0.672874,0.347085,-0.00574065,0.0128338,-0.748355,0.1691,-0.64967,-0.386374,-0.555637,0.688892,-0.20747,-0.639705,0.108773,-0.491615,0.177447,1.47945,0.0988732,-0.290783,-0.491219,-0.262006,0.229029,-1.71377,-1.91814,-1.62127,-0.972856,-1.16947,-0.631109,-0.388773,-1.10503,-1.07351,-1.00816,-1.61569,-1.82571,0.108483,-1.08819,-1.12084,-0.521258,-1.08245,-0.403346,-1.24366,-1.38758,-0.679542,-2.00279,-0.78996,-1.44271,-1.13043,-0.57042,-0.835314,-0.192263,-1.31412,0.017891,-1.46115,-0.79842
-3885.33,0.987118,0.0237246,8,255,0,3960.62,0.917405,-0.676982,0.462367,-1.15481,-1.36857,-1.18904,-0.826762,-0.72058,-0.216185,-0.28834,-0.805934,-0.700442,-0.482821,-1.27493,-1.36655,0.408051,-0.534245,-0.464872,-0.164898,-0.308151,0.162628,-0.804258,-0.865703,-0.292084,-1.64439,-0.438571,-0.975942,-0.352701,-0.167257,-0.316436,0.121708,-1.30418,0.34828,-0.825327,-0.542317,-0.0392644,0.522184,0.373897,0.259061,-0.21513,-0.393226,-0.160454,-0.242072,-0.550904,0.79941,-0.0323603,-0.573034,0.313935,0.104262,0.425492,0.802785,-0.204929,-0.219665,-0.831666,0.689444,0.0583913,0.382682,-0.645244,0.129588,-0.112227,-1.30219,-0.306082,-0.119784,0.786772,-0.36953,-0.279888,-0.960633,-0.0401139,-0.332286,-0.0466076,-0.590778,0.874834,0.178744,0.0926988,-0.375461,0.520417,-0.969539,0.205119,-0.332458,0.316233,0.488481,-0.0402422,0.647942,0.0160406,0.351925,-0.402523,0.108817,-0.0453446,-0.23683,-0.173748,0.202527,0.17741,0.573524,-0.270394,0.512047,-0.321506,0.656472,1.11277,0.397897,0.148389,0.12625,-1.12431,0.2954,0.0439913,-0.270167,-0.520917,0.620472,-1.03844,0.0874509,0.249804,-0.248879,0.846131,1.36906,-0.024595,0.12558,0.1485,-0.234576,0.157866,-0.484153,-0.455769,-0.383945,0.196508,0.231066,0.847218,0.565519,0.256031,0.17048,0.516629,-0.126198,-0.55129,1.406,0.272157,0.361265,0.789456,0.378485,0.987964,0.169547,-0.17452,0.770928,-0.562969,0.710276,-0.0436572,0.367111,0.854383,0.498037,1.32918,-0.173373,1.4823,0.0698744,0.64203
-3877.66,0.997603,0.0237246,7,255,0,3951.3,-0.0604163,-0.0356486,0.594145,-1.22355,-0.971373,-0.525983,-0.113275,0.0135505,-0.0246702,0.177059,-0.331771,-0.471052,-0.339265,-0.799946,-0.956284,1.07714,-0.429479,-0.12957,0.23149,-0.494659,0.242662,-0.432706,-0.885333,0.0882344,-0.772225,-0.006425,-0.432382,-0.657547,0.297437,0.160313,0.520157,-0.457116,0.823916,-0.583305,0.48538,0.00371617,0.512292,-0.0198377,0.0488217,-0.264367,0.000441018,-0.0601183,-0.504348,-0.687206,0.701291,0.172949,-0.563109,0.105259,0.232874,0.301235,0.869818,0.830608,-0.468981,-0.714491,-0.0662913,0.0676925,0.591606,-0.285346,-0.231979,0.263526,-0.817397,-0.723623,-0.226335,0.56691,-0.235905,-0.335399,-0.792426,-0.278577,-0.311818,0.4395,-0.372515,0.845338,-0.138816,-0.260341,-0.375573,0.343116,-1.33025,0.0211173,-0.230162,0.142937,0.363397,-0.141985,0.761493,0.00741953,0.69713,-0.391416,-0.0113511,-0.179036,0.240638,0.00875545,0.376116,0.237599,0.446611,-0.577681,0.477322,-0.484975,0.737538,1.00934,0.214271,0.254649,0.0273132,-0.590353,0.448741,-0.263136,-0.26416,-0.492308,0.574144,-0.268507,0.296774,0.378462,-0.261002,0.573631,1.41908,0.401984,-0.0875057,0.156926,-0.0710434,0.13703,-1.13558,-1.10865,-0.710294,-0.47355,-0.237494,0.081445,0.0431022,-0.361149,-0.499129,-0.450558,-0.895794,-1.03611,0.905399,-0.478901,-0.18032,0.16862,-0.318739,0.300458,-0.738382,-0.943948,-0.0237261,-1.24599,-0.11172,-0.644808,-0.53306,0.213039,0.111386,0.456898,-0.807594,0.783892,-0.501831,0.182147
-3890.2,0.980975,0.0237246,7,127,0,3951.84,-0.288861,-0.177683,0.583561,-1.13453,-1.38484,-0.826122,-0.207312,-0.287021,0.000487697,0.0517208,-0.14954,-0.406683,-0.126477,-1.14889,-0.986129,1.04202,-0.167698,-0.455934,0.0651475,-0.129882,0.163412,-0.710774,-1.40529,-0.0486096,-1.25965,0.122405,-0.328785,-0.398688,-0.0466504,-0.130984,0.649467,-0.949756,0.573018,-0.890647,0.156079,-0.0174163,0.545791,0.316852,0.0994881,-0.0484016,0.0553623,0.207604,0.321379,-0.792355,0.381374,-0.0959866,-0.269738,0.101017,0.0966517,0.540168,0.131517,0.122175,-0.239679,-0.133885,0.165929,-0.36171,0.544467,-0.426536,-0.0655841,0.511924,-0.972647,-0.525591,-0.238613,0.523551,-0.174597,-0.316314,-0.471288,-0.0336901,-0.754642,0.018089,-0.52518,0.787216,0.0702284,0.0484451,-0.454521,0.368896,-1.4878,0.789747,-0.00219408,-0.242735,0.647606,0.0773437,0.560397,-0.46295,0.501753,-0.677841,0.442885,-0.0423365,-0.188823,0.104118,0.384627,0.286573,0.414685,-0.0847132,1.09746,-1.08108,-0.0589447,1.04043,0.371413,-0.200126,0.166273,-0.604722,0.0374091,-0.292727,-0.878599,-0.860849,0.662063,-0.937959,-0.283896,0.460271,-0.405327,0.446882,1.02976,0.590151,0.0858361,-0.259418,-0.245829,0.154853,-1.47578,-1.60035,-1.13496,-0.350386,-0.606116,-0.266815,-0.0684236,-0.752571,-0.628061,-0.372646,-1.23513,-1.3902,0.717472,-0.753842,-0.57448,-0.277742,-0.537076,0.0383218,-1.00619,-1.40374,-0.206598,-1.6258,-0.327414,-0.889162,-0.81159,-0.110929,-0.426192,0.270676,-1.23489,0.265413,-1.06334,-0.140573
-3902.08,0.999402,0.0237246,7,255,0,3975.16,0.12255,-0.551543,0.2845,-0.930533,-0.850134,-0.703947,-0.546843,-0.584499,-0.327392,-0.446553,-0.696153,-0.971233,-0.623799,-0.71117,-0.93763,-0.579219,-0.758743,-0.52065,-0.234992,-0.812126,-0.172199,-0.587401,-0.0902906,-0.766846,-0.918611,-0.855909,-0.913882,-0.697973,-0.326835,-0.352406,-0.468167,-0.438418,-0.0294392,-0.433199,-0.585103,-0.0356939,0.471746,0.60656,-0.135835,-0.524126,0.109586,0.602597,-0.281039,-0.675486,1.08265,0.211174,-0.363746,0.0140331,0.148534,0.641865,0.443914,-0.0653066,-0.0219082,-0.846407,0.375368,-0.413775,0.49427,-0.274309,0.338377,0.265108,-1.5546,-0.858035,0.0154705,0.692212,-0.269968,-0.338456,-0.589762,0.0590853,-0.75008,0.0112907,-0.633538,0.412688,-0.373247,-0.084488,-0.65182,0.261721,-1.15775,0.430169,-0.303569,0.50181,0.285661,0.0451926,0.761755,-0.422221,0.252816,-0.255901,0.497571,-0.119149,-0.148771,-0.567962,0.312011,-0.053092,0.666669,-0.225082,0.400845,-0.186904,0.693561,0.926524,0.812966,0.00938514,0.19543,-0.753447,0.102255,0.0476087,-0.344273,-0.726682,0.629686,-0.675538,-0.0836,0.476256,-0.438754,0.993724,0.705078,0.243388,0.15881,0.288405,-0.0292012,0.414085,-1.38935,-1.35717,-0.83963,-0.578739,-0.795161,0.00435918,-0.038754,-0.634863,-0.521877,-0.53788,-1.13748,-1.22161,0.688782,-0.371192,-0.285039,-0.119178,-0.595776,0.228526,-0.630148,-0.83033,-0.269972,-1.39617,-0.326118,-0.858413,-0.362166,0.165944,-0.105357,0.382919,-0.783974,0.909643,-0.617844,0.162258
-3905,0.999857,0.0237246,8,255,0,3976.53,0.0887846,-0.821866,0.332404,-1.52241,-0.794382,-1.13885,-0.90822,-1.10961,-0.171362,-0.931054,-0.9767,-0.744174,-0.838034,-1.21996,-1.44496,-0.0216153,-0.930556,-0.618281,-0.874156,-0.413814,-0.0635829,-0.924816,-0.95563,-0.744439,-1.53576,-0.562205,-0.88233,-0.483902,-0.563938,-0.597571,-0.534302,-0.813467,-0.471755,-1.12676,-0.915711,0.0499764,0.51076,0.126595,0.349983,0.0344675,-0.296353,-0.507929,0.0761915,-0.527609,0.190833,0.293535,-0.395498,-0.141763,-0.000889128,0.363952,0.57158,0.552254,-0.149462,-0.163394,-0.265413,-0.347069,0.46633,-0.487555,-0.0943449,0.156306,-0.377434,-0.234507,-0.404367,0.335489,-0.0815112,-0.152072,-0.543825,-0.174031,-0.293752,0.333669,-0.47434,0.910671,0.128731,0.343086,-0.42758,0.138225,-1.18148,0.33665,0.158491,-0.245008,0.599648,0.126628,0.655166,0.249626,0.680959,-0.582065,-0.181682,0.296625,0.180429,0.461652,-0.0846089,0.805852,0.427355,-0.191146,1.23353,-1.01301,0.440823,0.539288,0.494549,-0.252097,-0.107406,-0.432718,0.301336,-0.320203,-0.440733,-0.231992,0.52288,-0.501006,-0.363119,0.35909,-0.463714,0.364809,1.54336,0.346492,-0.103185,-0.391487,-0.360572,0.270612,-1.51274,-1.32849,-1.23021,-0.725481,-0.863714,-0.318022,-0.420152,-0.895186,-0.843276,-0.529692,-1.20865,-1.51891,0.193264,-0.920281,-0.669051,-0.471006,-0.798262,0.0239876,-0.941021,-1.15522,-0.403402,-1.61415,-0.566981,-0.775426,-0.981844,-0.128183,-0.643579,-0.0856053,-1.00627,0.19052,-1.12878,-0.495432
