# 0.227583, 0.106181, 0.0952155, 0.0965843, 0.0160012, 0.00705748, 0.233813, 0.287034, 0.370385, 0.326932, 0.301135, 0.287398, 0.275255, 0.308817, 0.283571, 0.300871, 0.276814, 0.274538, 0.293001, 0.327801, 0.331483, 0.286293, 0.295174, 0.293086, 0.291064, 0.299657, 0.306042, 0.359846, 0.282971, 0.367493, 0.33969, 0.319592, 0.310338, 0.282386, 0.30126, 0.295443, 0.321413, 0.355989, 0.340192, 0.291703, 0.00406956, 0.00983228, 0.0462352, 0.049358, 0.0444889, 0.0556622, 0.0473636, 0.0445482, 0.0464734, 0.0511943, 0.0491971, 0.0504085, 0.0478464, 0.0486017, 0.0443299, 0.0497598, 0.0455567, 0.0475426, 0.0484642, 0.0454827, 0.0483106, 0.0494785, 0.0478843, 0.0535118, 0.0482738, 0.0577076, 0.0497343, 0.0468866, 0.0484957, 0.0444459, 0.0529709, 0.0589649, 0.0536793, 0.049011, 0.0492961, 0.0587373, 0.0621962, 0.0464496, 0.0532875, 0.049641, 0.0494963, 0.0673806, 0.0495177, 0.0486909, 0.0464001, 0.0530542, 0.0455527, 0.0503424, 0.0493509, 0.0502608, 0.0493139, 0.0454803, 0.0481151, 0.0486051, 0.0469065, 0.0468056, 0.0446749, 0.0441067, 0.0466924, 0.0499402, 0.0501284, 0.0532129, 0.0583961, 0.0478919, 0.0521424, 0.0489627, 0.0493384, 0.0519266, 0.0452932, 0.0513855, 0.049073, 0.0568118, 0.0504907, 0.0530762, 0.0500997, 0.0508749, 0.052909, 0.0466003, 0.0480747, 0.0408866, 0.048556, 0.0505582, 1.07688, 0.479428, 0.469628, 0.485125, 0.474965, 0.484765, 0.478352, 0.477837, 0.481299, 0.475633, 0.478967, 0.479574, 0.480597, 0.477236, 0.472657, 0.480159, 0.482058, 0.478815, 0.490219, 0.488482, 0.486835, 0.479351, 0.481095, 0.481349, 0.48274, 0.484772, 0.473463, 0.481336, 0.479313, 0.478549, 0.48335, 0.477772, 0.478227
-3764.22,0.99744,0.00857136,9,511,0,3834.08,0.0550348,0.307044,0.0517216,-0.062218,-0.1067,0.000299481,-0.358746,0.511626,-0.691871,-0.837257,-0.829577,-0.0770271,-0.0787029,0.577444,-0.189478,-0.289883,0.148927,0.536005,-0.622836,-0.153981,0.552317,-0.622416,-0.479183,0.138342,-0.731338,0.42301,-0.31795,-0.109505,0.0530264,-1.32878,-0.763954,-0.93035,-0.869851,-0.517212,-0.141948,-0.0522198,-1.44625,0.54572,-1.26959,-0.0166695,-0.0927818,0.524293,0.248569,0.0412966,-0.818547,0.340719,-0.0114276,0.23643,-0.780425,0.133672,0.352927,-0.827222,0.191315,-0.0680802,0.324985,0.450541,0.612213,0.128265,-0.421705,-0.209497,-0.547005,0.869105,-1.06531,0.0230777,-0.0888484,-0.713933,-0.708533,-0.0916134,0.627011,-0.270415,-0.255842,-1.46314,-0.360261,-0.36864,0.0171258,-1.21736,1.11707,-0.374986,-0.164624,-0.0494883,0.0810789,-1.76338,0.333438,-0.277073,-0.190184,0.584864,0.00278033,0.357142,0.237567,0.27795,-1.15897,0.127411,0.342,-0.110961,-0.467829,0.241786,0.262063,0.461696,0.14044,0.581866,-0.490955,0.732898,0.944218,0.661551,-0.117166,0.229415,-0.64873,0.763864,-0.332828,-0.246907,-0.167261,0.569547,-0.467149,-0.712758,-0.122495,-0.0979872,0.838414,0.598679,0.41122,0.0179343,-0.253447,-0.506223,0.243022,0.0939699,-0.343778,0.0753081,0.252768,-0.0193474,1.25468,0.312149,0.677285,0.642206,0.88814,-0.104932,-0.140549,0.94678,-0.203722,-0.409147,0.104299,-0.257219,0.883945,-0.447605,-0.441948,0.0668074,-0.95519,-0.913899,-1.35665,-0.905018,-0.349105,-0.144728,0.13341,-1.28019,1.02153,-0.969348,-0.269923
-3767.58,0.999318,0.00857136,9,511,0,3829.27,-0.0555301,0.00072762,0.23197,-0.214988,-0.312963,0.298625,0.0466241,0.406997,-1.04621,-0.124626,-0.259213,0.754176,0.11457,0.320059,0.614062,-0.0119475,0.000863651,-0.0375107,0.107288,-0.00692308,0.0127587,-0.0142423,-0.377751,-0.387331,0.163132,0.092173,-0.348429,-0.696379,-0.0393412,-0.521928,-0.773972,-0.109651,-0.399335,0.0380904,-0.378137,0.163818,-0.132628,0.354513,-0.707996,-0.641835,-0.0540409,0.453715,0.299385,-0.238269,-0.207453,0.664909,-0.112716,-0.165417,-0.641209,-0.0158873,0.00894396,-0.292911,0.0732444,-0.11429,0.379138,0.159135,0.116455,0.0453751,-0.49917,-0.130698,-0.406007,0.815563,-0.513809,0.0675117,0.16684,-0.9559,-0.89028,-0.262672,0.779653,0.232856,0.0422851,-0.687709,-0.236019,0.0869112,-0.321429,-0.7796,0.8094,-0.425472,-0.520945,-0.147277,0.403514,-1.48422,0.172749,-0.196031,-0.390865,0.621971,0.0462095,0.535642,-0.148952,0.0676062,-1.15115,-0.131209,0.0904576,-0.494509,-0.527226,0.142245,0.433935,0.520761,-0.0869377,0.214882,-0.714111,0.148943,0.748376,0.726416,-0.224512,0.160503,-0.49986,0.605267,-0.0832936,-0.294842,-0.32279,0.254726,-0.419656,-0.651434,0.144647,0.27286,0.46174,0.554227,0.388437,-0.335331,-0.281974,-0.554047,0.330241,0.397208,0.203614,0.529922,0.947579,0.499057,1.68601,0.610339,1.11974,1.13009,1.12186,0.320546,0.0932214,1.30556,0.285157,0.378651,0.33565,0.248628,1.07794,-0.0601183,-0.0302772,0.442386,-0.63393,-0.563242,-1.06732,-0.67364,0.0271962,0.161255,0.732848,-0.794805,1.44927,-0.738921,-0.0297667
-3772.66,0.998879,0.00857136,9,511,0,3850.02,-0.215758,0.454991,0.498581,-0.123155,-0.192193,0.26857,0.143722,0.430619,0.176769,-0.412135,-0.0776662,-0.0656449,0.265046,0.237012,0.472323,0.247104,-0.281825,0.594518,0.0926982,-0.510355,0.996338,-0.463349,0.0684426,0.482764,-0.0487249,0.13448,-0.0581219,-0.605613,-0.112634,-0.480613,0.188978,-0.0526976,0.0272872,0.392734,-0.322583,0.0634018,-0.764094,0.374616,-0.0720345,0.583436,-0.0425574,0.533015,0.36569,-0.10931,-0.122435,0.586853,-0.0223209,-0.026571,-0.867824,-0.0656724,-0.110633,-0.192538,0.182138,-0.27038,0.62056,0.0628987,0.00607332,0.110286,-0.373716,-0.211615,-0.362416,0.746797,-0.813679,0.110691,0.0570973,-0.866973,-0.811486,-0.170365,0.804818,0.188966,-0.00335748,-0.819769,-0.343007,0.191069,-0.245768,-0.768654,0.844685,-0.576119,-0.393813,-0.0926047,0.398244,-1.84888,0.314817,-0.276023,-0.630527,0.455961,-0.0821415,0.469449,-0.0643455,0.138786,-1.07643,-0.0303533,-0.0492126,-0.635773,-0.503911,0.172515,0.326151,0.695066,-0.0926085,0.408271,-0.636567,0.358535,0.632392,0.99033,-0.0824244,0.232686,-0.577348,0.506478,-0.22814,-0.22459,-0.367209,0.322562,-0.563627,-0.554264,0.158594,0.0484181,0.422572,0.619621,0.290459,-0.256003,-0.530527,-0.268083,0.44797,0.551519,0.32364,0.76279,1.01166,0.635613,1.78597,0.7354,1.36229,1.22332,1.40463,0.339963,0.241794,1.73429,0.378659,0.62012,0.792626,0.46546,1.19192,0.20987,0.204496,0.511224,-0.364766,-0.0898797,-0.864113,-0.369499,0.291806,0.410527,0.832907,-0.279444,1.40197,-0.596382,0.364349
-3762.6,0.999644,0.00857136,9,511,0,3844.37,0.156102,-0.0237116,0.355103,0.0288251,-0.408926,-0.0773187,0.615399,0.268746,0.0320037,0.817085,0.3516,0.876914,0.347062,0.890152,0.46313,0.110538,0.397738,0.841623,0.570683,0.757376,0.536465,0.378995,0.350849,0.404193,0.250188,0.446577,0.436839,0.639794,0.48524,0.396853,0.158791,0.451718,0.539388,0.351695,0.679818,1.0382,0.892603,0.856784,0.58679,0.443487,0.063739,0.472896,0.356324,-0.0535993,-0.471689,0.527658,-0.136198,-0.0373234,-0.290768,0.367836,0.239397,-0.447085,0.588166,-0.516168,0.526255,0.388762,0.310389,-0.442254,-0.288762,0.0549023,-0.487386,0.488378,-0.714678,0.336688,-0.0325943,-0.870991,-0.577082,0.0880597,0.406273,-0.247802,-0.481607,-1.22696,-0.406328,-0.457357,0.365584,-0.801472,1.34135,-0.447384,0.358295,-0.331304,0.695994,-1.84332,0.390258,0.0214969,0.42953,0.338577,-0.304962,0.259428,0.0730483,0.0540614,-0.465356,0.150984,-0.138117,-0.0952543,-0.556795,-0.0285884,0.402874,0.658912,-0.479097,0.716935,-0.134445,0.415061,0.944851,0.692221,-0.252458,0.071269,-0.173214,0.36809,-0.455509,-0.0701572,-0.405747,0.2457,-0.673804,-0.167648,-0.0682944,-0.546456,0.587793,1.08671,0.298932,-0.0838057,-0.20249,-0.325533,0.645309,0.671187,0.366709,0.530744,1.26335,0.694357,1.83453,0.844552,1.27999,1.09867,1.57457,0.190976,0.300859,1.80096,0.402998,0.493932,0.703575,0.402743,1.24541,0.183187,0.132044,0.849001,-0.254751,-0.0670687,-0.644247,-0.434037,0.290201,0.155101,0.907001,-0.4489,1.44409,-0.256994,0.475358
-3757.92,0.996107,0.00857136,9,511,0,3855.94,-0.0937017,-0.316979,-0.32536,-0.796028,-0.363363,0.0739708,0.224084,0.245066,0.118209,0.30171,0.0922578,0.684108,0.263098,0.329318,0.339903,-0.135047,0.0223996,0.54171,0.243777,0.136893,0.177907,0.00169698,0.219782,0.14065,-0.00293806,0.177886,0.0743077,0.296998,0.0192294,-0.133559,-0.289666,0.400871,0.411852,0.312043,0.239192,0.645938,0.220255,0.488655,0.528723,0.149571,-0.0681261,0.544702,0.093894,0.102841,-0.147617,0.499848,0.00157468,-0.0287459,-0.523789,0.264931,0.596996,-0.53103,0.408086,-0.338864,0.808553,0.20999,0.368246,-0.508809,-0.224057,-0.183926,-0.779599,0.0119238,-0.399391,0.367391,-0.0722784,-1.04047,-0.796179,-0.118131,0.380036,-0.178167,-0.490351,-1.38893,-0.582652,-0.708869,-0.0479498,-0.681748,0.916555,-0.239087,-0.0464678,-0.336246,0.879146,-2.25546,0.280534,-0.199361,0.192656,0.254974,-0.168729,0.642389,-0.0067759,0.231227,-0.91856,0.262049,0.310947,0.0169835,-1.06355,-0.00445014,0.248029,0.762832,0.00904099,0.871007,-0.432753,0.646271,0.86983,0.926226,-0.458006,0.113604,-0.373914,0.260926,-0.560453,-0.416341,-0.444799,0.110615,-0.452502,-0.330181,-0.233053,-0.362217,0.647749,0.960813,0.282745,-0.291831,-0.506536,-0.729198,0.514546,-0.0757784,-0.346301,-0.0879189,0.484483,-0.105869,1.00591,0.207171,0.521185,0.503614,0.733331,-0.433551,-0.598314,0.909636,-0.375821,-0.317237,-0.0848507,-0.206207,0.426304,-0.571105,-0.606283,-0.013976,-1.23337,-0.793095,-1.43812,-1.19709,-0.501612,-0.597648,0.181836,-1.49493,0.728718,-1.36264,-0.420827
-3749.99,0.997706,0.00857136,9,511,0,3850.64,-0.0715198,-0.0224352,0.16243,-0.249644,-0.145369,0.272602,-0.364339,0.573148,-0.611154,-0.812712,-0.278318,0.329976,-0.0779394,0.312957,0.507554,0.00629078,0.2324,0.490376,-0.460885,-0.548415,0.693641,-0.323626,-0.572173,0.640235,-0.235404,0.598835,-0.386178,-1.02637,-0.379562,-1.1084,-0.562675,-0.490639,-0.579937,0.447937,-0.555008,0.0544939,-0.980732,0.758666,-0.799251,-0.352741,-0.0577094,0.51821,0.487009,0.216492,-1.05676,0.548473,-0.0731155,0.412496,-0.526897,0.32317,0.363801,-0.407663,-0.217815,-0.00793172,0.500964,0.403211,-0.0454059,0.0810713,-0.603046,-0.368875,-0.0685206,0.825836,-0.56531,0.140461,0.145547,-1.36049,-0.800969,-0.0972756,0.819998,0.263118,-0.619769,-0.75041,-0.0991101,-0.124588,0.246166,-1.28821,1.06382,-0.37357,0.189869,-0.0108454,0.159717,-1.26234,0.0991001,-0.667105,0.0421374,0.711997,0.0527077,0.48616,-0.010759,0.210008,-0.453264,-0.322613,-0.0635197,-0.472165,0.125476,-0.0334242,0.755781,0.381958,-0.527897,-0.135477,0.0798395,0.252682,0.568625,0.602548,-0.187192,0.0741631,-0.924538,0.839663,-0.173508,0.146279,0.142238,0.793115,-0.413934,-0.799716,-0.0470014,0.146928,0.0627551,0.203253,0.464551,0.111349,0.0798662,0.137566,0.129144,0.455626,-0.0456334,0.381589,0.70189,0.314592,1.43422,0.516711,0.896746,1.02475,1.05459,-0.115364,0.0432244,1.4881,0.195795,0.297337,0.451794,0.205304,1.15451,-0.105004,-0.235493,0.246774,-0.710739,-0.466331,-0.975181,-0.755729,-0.0924284,0.0272894,0.726881,-1.01344,1.33442,-0.773495,-0.0706257
-3743.73,0.996304,0.00857136,9,511,0,3821.02,0.493683,-0.318883,-0.442733,-0.923482,-0.243134,0.207966,0.179363,0.472344,-0.833539,-0.616656,-0.0953652,0.245667,0.00911778,0.415514,0.301536,0.18549,0.259519,0.275558,-0.173632,-0.410593,1.21956,-0.0876845,-0.0809333,0.617815,-0.17205,0.95268,-0.136549,-0.461066,0.5711,-0.528097,-0.222603,-0.0300602,0.015494,0.587096,0.0950514,0.681899,-0.258363,1.18774,0.0579515,0.46385,-0.0394836,0.573027,0.113698,0.383054,-0.765527,0.134173,0.333694,0.165486,-0.577285,0.33355,0.3806,-0.242761,-0.0395081,-0.254886,0.837208,0.497769,0.334377,0.291155,-0.517731,0.0541591,-0.409977,0.428303,-0.871745,0.218035,0.146155,-1.05231,-0.813146,-0.411969,0.67888,0.671198,-0.25637,-0.912674,-0.883277,-0.467969,0.10561,-0.951291,1.01354,-0.0281183,0.0938016,-0.273999,0.734442,-1.61736,0.125102,-0.514664,0.0851827,0.504485,0.085362,0.332787,0.394039,-0.170843,-0.763391,-0.0557263,0.0820774,-0.151162,-0.423718,0.118906,0.330996,0.288506,-0.0548524,0.389026,0.193114,0.565916,1.11165,0.442791,-0.23569,0.327823,-0.130333,0.27864,-0.338668,-0.349386,-0.0155842,0.808801,-0.321788,-0.154171,0.0139236,-0.362867,0.377811,0.513306,0.558617,-0.0341694,-0.100422,-0.281857,0.171186,0.649004,0.210305,0.653184,0.663714,0.40783,1.61045,0.651149,1.1155,1.17475,1.31178,0.283724,0.335945,1.73999,0.250598,0.307328,0.574635,0.329247,1.30674,-0.0226737,-0.0360168,0.651272,-0.476225,-0.286236,-0.685575,-0.516625,-0.0655258,0.354508,0.761596,-0.722315,1.27296,-0.365936,0.490443
-3766.06,0.996192,0.00857136,9,511,0,3839.99,-0.380845,0.870463,1.13981,0.549747,-0.25671,0.0534795,-0.0421553,0.275358,-0.0723018,-0.379716,-0.131748,0.282365,0.272621,0.280806,0.519592,-0.538059,-0.190937,0.0497626,-0.0389253,-0.28448,-0.234685,0.121248,0.0504355,0.0276001,0.291894,-0.340908,-0.0934755,-0.380598,-0.426712,-0.344577,-0.180577,-0.161726,-0.192877,0.102002,-0.0214103,0.0821269,-0.078643,0.274347,-0.571525,-0.524323,-0.0733681,0.499239,0.0835947,-0.0330316,-0.376953,0.278054,-0.17207,0.0622348,-0.557809,0.66902,0.284221,-0.344787,0.343137,-0.0159135,0.471831,0.156806,0.375742,-0.553416,-0.147062,-0.11893,-0.436981,0.345672,-0.654012,0.270168,0.0807594,-1.07767,-0.717115,0.387161,0.551778,-0.273428,-0.320039,-0.570039,-0.493848,-0.811686,0.537617,-0.619109,0.670053,-0.310461,0.0280671,-0.369724,0.204581,-1.51536,0.299197,-0.133206,-0.165507,0.0378788,-0.308029,0.617663,0.0942844,0.398514,-0.943914,0.0121012,0.435798,0.306314,-0.163261,-0.0907338,0.4037,0.668699,-0.0739312,0.399748,-0.0893991,0.433809,1.11591,0.29466,-0.00213224,0.0898754,-0.70397,0.789341,-0.0944525,0.251961,-0.399323,0.205255,-0.474677,-0.149263,0.0284408,0.306042,0.0681307,0.872465,0.500916,0.237508,0.0426214,-0.137189,0.527449,0.467205,0.252975,0.372335,1.00988,0.721229,1.77061,0.668845,0.975419,1.04065,1.37576,0.211486,0.258684,1.45664,0.564432,0.380338,0.676186,0.396886,1.26308,0.0442198,0.254025,0.455703,-0.402292,-0.260863,-0.834433,-0.306775,0.225997,0.301609,0.792866,-0.643154,1.40424,-0.713088,0.203075
-3764.96,0.999142,0.00857136,9,511,0,3849.61,1.19257,-0.624434,-0.129176,-0.62486,-0.295044,0.324995,-0.194539,0.301005,-0.350808,0.214504,-0.324879,-0.162788,-0.0770899,0.186119,0.202961,0.117173,-0.0512246,-0.272537,-0.133608,-0.0702643,-0.229003,-0.188919,-0.344321,-0.435647,-0.43272,-0.366452,-0.208024,0.201741,-0.172214,-0.659992,-0.0306098,-0.09323,0.0460084,0.503666,-0.420118,-0.348715,-0.666108,-0.0966843,-0.262353,0.134904,-0.117271,0.552453,0.440844,0.316771,-0.781712,0.555215,0.0976274,0.158589,-0.230063,0.349567,0.385429,-0.469323,-0.151107,-0.365323,0.646643,0.542876,-0.144705,-0.0926046,-0.250991,-0.35125,-0.431488,0.44068,-0.569332,0.0238746,-0.110957,-1.03452,-0.744713,-0.491291,0.646322,0.361984,-0.366118,-1.23248,0.0570347,0.209802,-0.316862,-0.850053,0.982738,-0.1838,0.59558,-0.310814,0.677055,-1.69317,0.383014,-0.822021,0.404896,0.626072,0.184912,0.374957,0.135371,0.203469,-0.375674,0.191874,-0.103538,-0.401028,-0.30894,0.407298,0.270691,0.432727,-0.262519,0.213247,-0.197762,0.680847,0.435748,0.800162,-0.315457,0.491768,-0.758111,0.482165,-0.284887,-0.214718,-0.329614,0.521702,-0.381543,-0.93534,0.10661,-0.541073,0.550594,0.410442,0.112421,-0.420313,-0.0522343,-0.200951,0.418492,1.40279,1.01207,1.2269,1.60776,1.16207,2.46456,1.57154,1.64798,1.81451,1.9004,0.878215,0.94128,2.14803,1.03222,0.896701,1.21862,1.08811,1.7161,0.732016,0.881523,1.37017,0.191542,0.47275,-0.0127642,0.159911,0.685709,0.884433,1.34648,0.0187743,1.9455,0.0105841,0.974373
-3779.18,0.99532,0.00857136,9,511,0,3857.68,1.24411,-0.289744,0.0607885,-0.120101,-0.444103,0.134001,-0.131216,0.504352,-0.69472,-0.346042,-0.506101,-0.383528,-0.714206,0.258103,0.283898,-0.121896,-0.0370669,0.304462,-0.222755,0.119711,0.116162,-0.66856,0.0877303,0.0810416,-0.0444817,-0.0635282,-0.3599,-0.140508,-0.131892,-0.587427,-0.553055,-0.316083,-1.10798,-0.439928,0.239886,0.0255909,-0.289666,0.461743,-0.609928,0.173292,-0.0427911,0.500309,0.946473,0.227975,-1.43462,0.238972,-0.164424,0.0765545,-0.50572,0.224585,0.369916,0.0400632,0.0869956,-0.184589,0.712507,0.339094,0.120729,-0.437565,-0.560349,0.146019,-0.462021,0.426949,-0.533559,0.0820169,0.592022,-1.32585,-0.682633,-0.250123,0.429996,0.0764775,-0.649163,-0.556026,-0.507509,-0.498423,-0.00320245,-1.14729,1.39125,-0.348467,0.433767,-0.581467,0.542171,-1.69793,0.425644,-0.775834,0.182336,0.517737,0.0592659,0.59506,0.138412,0.158236,-0.438464,-0.397365,-0.293531,-0.0296484,-0.364768,0.00488759,-0.0738878,0.704245,-0.0916552,0.181658,0.105837,0.625839,0.940975,0.904291,-0.0788166,0.307137,-0.792117,0.436178,-0.688371,-0.00711132,-0.17293,0.662365,-0.444902,-0.68235,-0.0126342,0.0300021,0.618344,0.390028,0.629098,0.271149,-0.203286,0.0235705,0.39217,1.28728,1.05358,1.16853,1.61134,1.27992,2.49555,1.32558,1.72216,1.60249,2.03316,0.776218,0.713216,2.14487,0.973768,1.09885,1.33616,1.21228,2.04105,0.863208,0.753893,1.10763,0.364326,0.382925,-0.289021,0.233266,0.917634,0.929659,1.54143,0.0270408,2.1673,0.138425,0.778456
-3782.28,0.998735,0.00857136,9,511,0,3868.41,0.569258,-0.341751,-0.0579399,-0.182379,-0.400144,0.272913,0.171704,0.440188,0.046501,-0.656879,0.704126,0.835186,1.52791,0.519417,0.792089,0.225168,0.393435,0.724549,0.167645,-0.31902,0.533639,0.370333,0.676009,0.788286,-0.15832,0.764427,-0.124857,-0.104126,0.530232,-0.287313,0.0811871,0.0840915,0.34693,1.07545,-0.298102,0.65704,-0.205142,0.929012,-0.57272,-0.19578,0.102141,0.605092,-0.0201974,0.427479,-0.165129,0.457588,0.0433927,0.220101,-0.534088,0.261711,0.0441449,-0.695614,0.0747387,-0.0377414,0.453063,0.711077,0.198961,0.0517067,-0.233864,-0.362699,-0.322313,0.642512,-0.320534,0.239179,0.0486461,-1.36154,-0.514155,-0.199519,1.02953,0.627405,-0.51301,-1.12903,-0.26308,-0.419626,-0.00639704,-0.686451,0.690857,-0.032784,-0.0952026,-0.377881,0.62049,-1.70942,0.0747579,-0.0431176,0.274117,0.0939762,0.0129146,0.8576,-0.0125335,0.257545,-0.804539,0.0967305,0.416897,-0.0630612,-0.567578,0.191819,0.662071,0.513003,-0.237753,0.284923,-0.0981242,0.375095,0.945989,1.38341,-0.273653,-0.361938,-1.04372,1.0997,-0.104442,0.0757214,-0.741276,0.708551,-0.47106,-0.465949,-0.0246555,-0.393155,0.574081,1.20724,0.406436,-0.1598,-0.161243,-0.145376,0.351032,1.2933,0.79016,1.13077,1.58476,1.36138,2.43785,1.53034,1.79188,1.91224,2.06722,1.09107,1.02777,2.23263,1.11256,0.99104,1.10989,1.15578,1.74194,0.668125,0.945501,1.35008,0.224264,0.602001,-0.0412219,0.291995,0.77914,0.97407,1.50428,0.163307,1.99333,-0.114503,1.11748
-3771.03,0.999905,0.00857136,9,511,0,3855.72,-0.0213776,0.00678068,0.198243,-0.0634919,-0.352294,0.202766,-0.0643334,0.402045,-0.293967,-0.494794,0.0754449,0.0251939,0.539007,0.232288,-0.248453,-0.519302,-0.388528,0.21685,-0.472473,-0.140057,-0.139429,0.147611,-0.00811273,0.157304,-0.595872,0.0845852,-0.989111,-0.841087,0.264826,-0.500048,-0.422223,-0.412681,-0.349154,0.173103,-0.535553,0.251135,-0.563901,0.588353,-1.09527,-0.413672,-0.0730557,0.527452,0.303811,0.131341,-0.850514,0.0661533,-0.123338,0.0153875,-0.489429,0.0975405,0.483198,-0.39897,0.312194,0.262796,0.375309,0.186469,-0.0349532,0.0117462,-0.810798,0.0294736,-0.480382,0.497891,-0.480827,0.116892,-0.127284,-0.94277,-0.694779,-0.140555,0.472421,0.238649,-0.226793,-1.26655,-0.468573,-0.38141,0.141094,-1.13276,1.13501,-0.311444,0.47619,-0.527526,0.594354,-2.46832,0.167647,-0.0361431,0.123982,0.710409,0.0695673,0.220879,0.247105,-0.119344,-0.480392,-0.293188,0.27553,-0.277843,-0.273877,-0.140642,0.196808,0.277894,-0.212994,0.970046,-0.464646,0.371336,0.585723,0.978668,-0.418763,-0.327808,-0.265914,0.347902,-0.26419,0.224817,-0.0127576,0.0726355,-0.393156,-0.312035,-0.292624,-0.322699,0.276584,0.550972,0.67119,-0.0437906,-0.209572,-0.648986,0.429581,0.522299,0.0229584,0.549604,0.809447,0.680073,1.74993,0.825735,1.02162,1.20623,1.4762,0.0764153,0.214354,1.41734,0.44434,0.218439,0.463798,0.312477,1.00424,-0.178359,0.110287,0.611766,-0.582259,-0.240753,-0.93963,-0.528718,0.00923606,0.105836,0.776591,-0.710907,1.49643,-0.815431,0.31512
-3765.21,0.999697,0.00857136,9,511,0,3833.81,0.10113,0.135472,0.0102143,-0.358866,-0.259903,0.159571,-0.0694096,0.26706,-0.397653,-0.312615,0.104296,-0.306132,-0.430624,0.258163,-0.361182,-0.0267929,0.00118445,0.0747308,-0.0020187,-0.425786,0.179813,-0.215498,-0.220988,-0.500037,-0.0642466,0.0357236,-0.338497,-0.593678,-0.135344,-0.482346,-0.246183,-0.439215,-0.709288,0.0255528,-0.353827,-0.25881,-0.450637,0.327375,0.0237023,-0.180315,-0.0386448,0.519572,0.167113,0.0745319,-0.579937,0.569294,0.00594836,0.172107,-0.346086,0.0404722,0.195705,-0.593081,-0.163206,-0.385248,0.802458,0.70354,0.126781,-0.374686,-0.198639,-0.147976,-0.432375,0.458657,-0.664531,-0.0189728,0.436939,-0.924493,-0.532919,-0.116067,0.103481,0.128702,-0.65373,-0.614829,-0.130673,-0.651689,0.071978,-0.656989,0.513651,-0.084287,-0.031487,-0.0948512,0.760831,-0.935471,0.440528,-0.666196,-0.21949,-0.179956,-0.0956945,0.671174,-0.209583,0.355097,-0.671751,0.183227,-0.0692317,-0.0220988,-0.866483,0.539456,0.478106,0.897816,0.0280228,-0.00226293,-0.123167,0.640505,0.738828,0.475359,-0.345906,0.586574,-1.00097,0.860946,-0.501921,-0.51948,-0.0112061,0.691389,-0.54403,-0.373994,0.101668,0.080548,0.617531,0.861768,0.108718,-0.221831,0.0218975,0.107286,0.429546,0.25561,0.292349,0.26105,0.514842,0.172721,1.46763,0.543781,0.804375,0.839281,1.24776,0.0370436,-0.00103051,1.26057,0.0465533,0.196477,0.366684,0.102483,0.901039,-0.27663,-0.253889,0.391099,-0.683376,-0.608269,-1.16023,-0.868629,-0.0971842,-0.0982397,0.566453,-0.87025,1.22638,-0.857343,0.0462118
-3771.17,0.999955,0.00857136,9,511,0,3848.64,-0.812593,0.448977,0.41273,-0.171173,-0.141324,0.260588,-0.315622,0.383531,-1.0061,-0.744721,-0.461917,-0.201119,-0.609321,-0.333045,0.60157,-0.107373,-0.625918,-0.131766,-0.553104,-1.00621,0.326761,-0.578915,-0.476986,0.355426,-0.488731,0.256622,-0.229331,-0.243485,-0.432328,-1.08446,-0.329047,-0.399423,-0.467095,-0.00281575,-0.662491,0.131937,-0.568473,0.0954529,-0.738859,-0.215905,0.109347,0.573661,0.15412,0.27473,-0.827824,0.711418,-0.250943,0.11183,-0.682713,0.262297,0.111529,-0.741495,-0.165427,-0.284651,0.792441,0.258315,0.68965,-0.180119,-0.572311,0.0266809,-0.541846,0.0789371,-0.741004,0.277019,0.550872,-1.10563,-0.50768,-0.465166,0.642581,-0.205171,-0.438115,-1.14448,-0.272355,-0.369801,-0.0818398,-0.77947,1.07209,-0.124358,0.107338,-0.33596,0.62429,-1.22683,-0.108211,-0.208818,0.0174172,0.0490103,-0.126209,1.04453,-0.316421,0.263048,-0.673283,0.298255,-0.215095,-0.296881,-1.08429,0.595378,0.522011,0.319746,-0.125162,0.283429,-0.0993697,0.771315,0.897501,0.831021,-0.255073,0.600253,-1.08184,0.735985,-0.440961,-0.30853,-0.192572,0.324772,-0.662765,-0.754279,0.211638,-0.119359,0.366714,0.720817,0.238613,0.0664064,-0.268083,0.041045,0.352274,-0.245979,-0.455653,-0.537439,0.00749746,-0.400752,0.670725,-0.252489,0.191807,0.066178,0.37428,-0.651581,-0.60504,0.533244,-0.714145,-0.538456,-0.398776,-0.379353,0.408163,-0.778856,-0.650674,-0.28559,-1.43076,-1.20524,-1.87118,-1.46024,-0.835588,-0.673518,-0.126843,-1.54382,0.472656,-1.48338,-0.662556
