# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = Hbeta_C_sim5_model
# start_datetime = 2022-02-17 12:37:39 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpY9JLWa/standata-251c6aa12512.json
# init = 2 (Default)
# random
#   seed = 700132987
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_C_sim5-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_C_sim5-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=Hbeta_C_sim5_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aE.1,aE.2,aE.3,aE.4,aHS.1,aHS.2,aHS.3,mu_aHS,bP,bA,bAHS.1,bAHS.2,bAHS.3,mu_bAHS,sigma_abHS.1,sigma_abHS.2,mu_a,sigma_a,Rho.1.1,Rho.2.1,Rho.1.2,Rho.2.2,a_i.1,a_i.2,a_i.3,a_i.4,a_i.5,a_i.6,a_i.7,a_i.8,a_i.9,a_i.10,a_i.11,a_i.12,a_i.13,a_i.14,a_i.15,a_i.16,a_i.17,a_i.18,a_i.19,a_i.20,a_i.21,a_i.22,a_i.23,a_i.24,a_i.25,a_i.26,a_i.27,a_i.28,a_i.29,a_i.30,a_i.31,a_i.32,mu_the,sigma_the,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
105.943,0.985328,0.0372981,7,127,0,-63.8048,-0.849533,-0.689729,-0.688815,0.947826,-1.03362,0.447574,0.170549,-0.736792,0.509831,-0.158948,-0.113465,0.199467,0.227665,0.359128,0.223726,0.600717,0.203917,0.410657,0.247392,1,-0.786726,-0.786726,1,0.507121,0.0993957,0.470621,0.466854,0.416917,0.342006,0.674373,0.367597,0.573612,-0.0967805,0.402661,0.461325,0.226178,0.533664,-0.415427,0.350346,0.264296,0.402481,0.646106,0.620311,0.741117,0.626193,0.602169,0.711762,0.489897,0.470102,0.609428,0.325509,0.732985,0.478423,0.719575,0.966571,1.48409,0.77604,8.99573,4.66433,3.36308,7.29525,6.04055,0.820224,10.048,3.42416,23.0215,1.32021,3.71793,7.58236,6.19051,7.22053,5.49716,3.65785,5.95461,2.60064,3.20141,8.22784,4.73235,3.14213,1.66523,7.01598,3.04941,4.02469,39.4495,0.460135,7.75334,2.62354,9.66545,7.90814,0.570024,0.0759453,0.459507,0.480413,0.510661,0.423414,0.805125,0.584703,0.574834,0.0154675,0.44706,0.721608,-0.057199,0.126924,-0.936367,-0.207602,-0.000576744,-0.328354,0.25787,0.23507,0.306531,-0.0706274,-0.637202,-0.0732909,-0.66312,-0.554446,-0.955791,-0.76072,-1.01111,-0.464879,-0.286469,-0.100093,0.361231,0.481023,0.387103,0.382155,0.375039,0.3957,0.30893,0.357851,0.360122,0.496133,0.39006,0.327039,0.514296,0.468311,0.718365,0.551715,0.500144,0.581359,0.435887,0.441502,0.423962,0.51765,0.654121,0.518315,0.659961,0.635167,0.722278,0.68151,0.733237,0.614171,0.571131,0.525002
99.5374,0.905692,0.0372981,7,127,0,-55.1509,-0.823231,0.566437,-0.158136,-0.488836,0.634561,0.568871,0.186738,-0.0854732,0.422679,-0.0909264,0.233334,-0.158668,-0.214361,-0.21559,-0.00288369,0.272273,0.140254,0.303049,0.325925,1,0.777884,0.777884,1,0.59612,0.212594,0.537487,0.56695,0.89968,0.421017,0.532927,0.29053,0.597137,0.597308,-0.171219,0.383257,0.48215,0.409784,-0.232586,0.194924,0.10239,0.299039,0.666506,0.718636,0.563155,0.747211,-0.015207,0.311783,-0.317947,-0.109427,0.136125,0.0772988,0.124495,0.303077,0.298888,0.593486,1.50373,0.741758,5.37142,17.3056,4.55155,5.92149,3.2039,1.62826,6.27469,7.38178,12.6133,1.89886,6.22271,5.80934,4.00938,4.85883,3.32712,15.1382,6.30004,3.22649,2.87954,14.9395,12.8645,3.277,4.87899,5.8588,4.17145,6.09349,13.4911,1.14904,11.5381,2.73746,5.40331,12.2806,0.709557,0.276633,0.608582,0.652159,1.03076,0.545039,0.685177,0.492179,0.675289,0.738973,-0.0683675,0.609606,-0.0671026,-0.210038,-0.871381,-0.465042,-0.436277,-0.367116,0.0572693,0.157468,-0.0262408,0.0541587,-0.971011,-0.629704,-1.22435,-1.06513,-0.883294,-0.913689,-0.99725,-0.483361,-0.646229,-0.263521,0.329697,0.431279,0.352383,0.342503,0.262937,0.367016,0.335107,0.37938,0.337313,0.323229,0.517085,0.352149,0.516769,0.552317,0.705033,0.61421,0.607372,0.590762,0.485687,0.460714,0.50656,0.486464,0.725321,0.652422,0.772829,0.74367,0.707504,0.713754,0.730518,0.618541,0.65616,0.565502
93.5115,0.889068,0.0372981,7,127,0,-52.318,-0.610423,-0.661159,0.213478,0.43607,-0.721472,0.90593,0.230065,-0.325141,0.131542,-0.184771,0.042139,-0.0352986,-0.0107698,0.0616359,-0.0567553,1.11313,0.153456,0.248718,0.265886,1,-0.860261,-0.860261,1,0.469836,0.0998877,-0.0156616,0.356648,0.786262,-0.0213145,0.325912,-0.0608921,0.661322,0.358966,-0.184628,0.134694,0.0184637,0.310821,-0.52767,-0.103654,-0.205775,-0.0649722,0.119338,0.157159,0.0754879,0.342437,0.428075,0.226813,-0.18088,0.060649,0.313424,0.462088,0.532941,0.189454,0.212078,0.660728,1.51663,1.15306,8.42317,4.64958,2.74102,5.15242,5.4034,0.67237,11.293,2.53874,19.4157,1.30714,3.09637,8.66885,5.55404,7.36385,3.86617,4.3639,6.00552,2.49506,2.40211,7.24341,4.83592,4.11181,0.909169,9.06083,3.08324,5.58108,42.7405,0.395685,8.02021,2.31671,7.59123,5.12074,0.933195,0.462865,0.361656,0.762647,1.28547,0.463556,0.868144,0.581723,1.05298,0.879688,0.257221,0.827501,-0.206168,-0.0572141,-0.927075,-0.546079,-0.408896,-0.505605,-0.227186,-0.0845007,-0.223534,-0.160039,-0.467766,-0.5045,-0.976338,-0.767268,-0.779405,-0.437532,-0.767824,-0.362218,-0.594329,-0.0343476,0.282277,0.386306,0.410559,0.318072,0.21662,0.386143,0.295641,0.358536,0.258653,0.293242,0.436047,0.304174,0.55136,0.5143,0.716481,0.633226,0.600823,0.623776,0.556554,0.521113,0.555652,0.539925,0.614855,0.623516,0.726381,0.68293,0.685552,0.607671,0.68305,0.589577,0.644358,0.508586
95.5057,0.98835,0.0372981,7,127,0,-54.8279,0.299793,0.266351,0.932794,0.788688,0.0251651,-0.782549,-1.1286,-1.70214,-0.874414,0.0857708,-0.11231,0.279474,0.371186,0.372923,0.255886,0.384157,0.165977,0.219094,0.279938,1,0.411718,0.411718,1,0.363814,0.0888191,0.171103,0.270124,-3.60336e-05,0.238028,0.317255,0.465741,0.43685,0.0383581,0.12896,0.802159,0.0384457,-0.19132,0.186265,0.0541245,-0.156057,0.112698,0.7861,0.490556,0.0932684,0.506126,0.349098,0.257748,0.324367,0.338675,0.199922,-0.25372,0.284323,0.513098,0.365609,0.789891,1.79058,0.724993,4.53985,14.3801,7.89301,4.35617,3.47502,1.41525,4.04335,4.60074,17.262,2.02233,3.51442,5.56403,2.95338,7.25296,6.53715,6.57922,5.0551,1.41181,3.94462,10.2485,11.8147,3.05918,1.8378,7.71489,2.84232,3.26589,34.4588,1.13646,11.4756,2.97965,7.12242,5.54361,0.484501,0.256104,0.331731,0.417439,0.104009,0.34873,0.40133,0.503217,0.590821,0.132418,0.259632,0.816337,-0.0423355,-0.205533,-0.0868247,-0.198994,-0.246823,-0.68813,0.761902,0.144241,-0.226419,0.00744451,-0.454118,-0.00427122,-0.525447,-0.187286,-0.820638,-0.746397,-0.639713,-0.449882,-0.170337,-0.106521,0.38119,0.436322,0.41782,0.39713,0.474021,0.41369,0.400993,0.376785,0.356446,0.466944,0.435454,0.306542,0.510582,0.551203,0.521693,0.549585,0.561394,0.665551,0.318233,0.464002,0.556364,0.498139,0.611618,0.501068,0.628421,0.546685,0.694372,0.678393,0.654689,0.610611,0.542482,0.526605
110.828,0.925728,0.0372981,6,63,0,-61.3001,0.187129,-0.351775,-0.0409666,-0.243387,-0.274515,-0.811972,-0.751178,-1.18863,-0.874094,-0.00179157,0.0433331,0.194662,0.0770609,0.0243587,0.121424,0.819869,0.234892,0.292058,0.33936,1,0.255633,0.255633,1,0.522194,-0.0647581,0.325874,0.347754,0.897345,0.173733,0.865392,-0.0163954,0.385269,-0.0907795,-0.144275,0.446142,0.0627653,0.386398,-0.349188,-0.082374,0.109,0.466809,0.374408,0.0823226,0.450856,0.477568,0.490488,0.81077,0.218659,0.114915,0.0844764,-0.131192,-0.0309289,0.504266,0.67707,0.310551,1.30168,0.760964,5.2444,10.017,2.86588,6.03909,6.7939,0.711687,10.8262,6.47089,11.1519,1.38312,3.85008,6.56137,5.44898,5.47419,3.67148,9.64862,6.48413,1.72483,3.00176,14.3493,10.457,3.91451,1.80572,7.40693,2.80577,2.75106,34.5767,1.08242,11.9501,1.94183,4.79234,5.85048,0.850694,0.262768,0.65354,0.675697,1.22619,0.502441,1.19466,0.313842,0.713074,0.238276,0.184016,0.776866,-0.139503,0.182739,-0.673241,-0.406844,-0.0930605,-0.0978236,0.170957,-0.240201,0.127776,0.0324259,-0.377257,0.0779905,-0.648113,-0.685486,-0.851865,-0.932289,-0.969286,-0.360143,-0.123123,-0.555248,0.299287,0.434683,0.342192,0.337222,0.226848,0.376967,0.232427,0.422177,0.32892,0.440711,0.454125,0.314996,0.534819,0.454442,0.662229,0.600331,0.523248,0.524436,0.457365,0.559763,0.468099,0.491894,0.593211,0.480512,0.656585,0.664962,0.700958,0.717539,0.724977,0.589075,0.530742,0.635352
96.8903,0.929553,0.0372981,6,92,1,-60.59,0.564184,-0.913433,0.498925,-0.449656,0.745952,-0.192482,-0.789105,-1.60266,-0.708293,0.0165153,0.110808,-0.122715,-0.100592,-0.105072,-0.0913878,0.327813,0.0368331,0.182686,0.337602,1,0.151854,0.151854,1,0.346129,0.124442,-0.215636,0.454995,0.103763,0.0213849,0.654365,0.499351,0.393871,-0.102358,0.0607583,0.555764,0.177315,0.123313,-0.379053,-0.111433,-0.143534,-0.455353,0.519067,0.337971,-0.0555341,0.38702,-0.175139,0.544847,0.0357137,0.672594,0.0826725,-0.0540512,0.206494,0.44592,0.387375,0.778212,1.76938,0.78403,4.33278,6.72318,2.38302,9.5433,5.8907,1.2196,9.41682,2.65108,22.9418,3.20932,7.69738,3.55034,2.81607,3.84556,10.3936,9.98954,5.21424,3.33175,3.8791,5.16827,7.33977,5.03358,1.94536,3.1115,3.92656,6.17702,30.8409,1.01935,7.47663,4.23198,4.63464,11.1603,0.657645,0.444931,0.103571,0.771638,0.412075,0.330978,0.958831,0.794845,0.711796,0.204031,0.374197,0.846771,-0.0224655,-0.0636502,-0.576232,-0.304767,-0.345238,-0.674887,0.330181,0.126693,-0.261686,0.186034,-1.18715,-0.451844,-0.985266,-0.330473,-0.926738,-1.05071,-0.784331,-0.59685,-0.617615,-0.251739,0.341269,0.390567,0.47413,0.316125,0.398415,0.418003,0.277112,0.311129,0.329202,0.449168,0.407527,0.300111,0.505616,0.515907,0.6402,0.575607,0.585462,0.662597,0.418197,0.468369,0.565051,0.453625,0.76623,0.611078,0.728152,0.581874,0.716413,0.740911,0.686613,0.644935,0.649676,0.562605
97.2358,0.914666,0.0372981,7,127,0,-46.0496,-0.646774,0.896199,-0.340839,0.383273,-0.747196,0.426357,0.332883,0.31199,0.165228,-0.249569,-0.104047,0.279454,0.284499,0.228775,0.215916,0.125613,0.154735,-0.204294,0.287112,1,-0.30198,-0.30198,1,0.0759449,-0.212107,-0.269214,0.0544866,-0.592347,-0.50514,-0.0996584,0.00745415,0.103722,-0.389335,-0.0313667,-0.0459862,-0.247247,-0.0597231,0.211295,-0.09411,-0.201179,-0.0848439,0.153399,-0.102797,-0.226242,0.297033,-0.718978,-0.225981,-0.682498,-0.0068273,-0.219934,-0.154318,0.0970043,-0.559411,-0.325646,-0.212889,1.46643,0.927563,8.65948,8.12264,5.79747,3.13627,3.12887,1.26265,6.56407,5.07642,6.2506,0.813137,2.61842,9.09663,7.0206,12.286,1.34494,6.97961,3.70666,2.54717,2.33025,16.3072,6.80553,2.54404,1.68901,12.8029,3.65537,5.85404,12.9198,0.639683,7.16527,1.15131,8.14516,5.18382,0.746914,0.323276,0.285539,0.647978,0.127046,0.194883,0.677843,0.920542,0.677844,0.359112,0.610548,0.934895,0.0634468,0.0572754,0.147842,-0.215672,0.138569,-0.480147,0.299452,0.0468146,-0.154109,-0.0437197,-1.03099,-0.346646,-0.858923,-0.242535,-0.782576,-0.486874,-0.746496,-0.406555,-0.5323,-0.253728,0.321494,0.419878,0.429096,0.343445,0.468281,0.451433,0.336743,0.284847,0.336743,0.411174,0.351934,0.281933,0.484144,0.485685,0.463107,0.55371,0.465413,0.617783,0.425691,0.488298,0.538451,0.510928,0.737108,0.585804,0.702436,0.560338,0.686235,0.61937,0.678415,0.600262,0.630019,0.563094
110.716,0.662491,0.0372981,6,127,0,-44.6497,-0.459191,1.29628,-0.0591031,0.653069,0.428582,0.149872,0.830814,0.115108,0.317943,-0.190304,0.0382163,0.180719,-0.142271,0.00926889,0.0284933,1.01779,0.17295,-0.154822,0.204639,1,-0.131111,-0.131111,1,-0.181463,-0.219555,-0.0474402,-0.23123,-0.155723,-0.310405,0.0973011,-0.37824,-0.189014,-0.233129,-0.511356,-0.154407,0.0135547,-0.0783623,-0.186289,-0.290997,-0.112667,-0.362178,0.167768,-0.194893,0.104422,-0.0131747,-0.319441,-0.0255006,-0.0254947,-0.445537,-0.139342,-0.228739,-0.386315,-0.329219,-0.142203,-0.127522,1.47417,0.75593,9.41468,4.67525,6.59192,5.06179,3.16743,1.55227,3.57579,6.49672,11.2224,1.14323,5.78788,8.47135,6.39668,13.2494,2.67635,3.79925,6.93068,2.39179,2.53316,24.6266,9.07911,3.99317,2.46269,5.25608,2.94107,4.84696,21.0403,0.641671,8.14789,2.77035,13.6026,4.88793,0.529659,0.388178,0.575062,0.420812,0.592324,0.422871,0.889657,0.517505,0.448259,0.537072,0.177611,0.793033,0.136477,-0.103139,-0.10701,-0.256028,0.0324096,-0.0526344,0.165146,0.046854,0.28709,0.0963096,-0.741407,-0.396806,-0.344072,-0.856943,-0.704797,-0.713994,-1.16593,-0.396708,-0.531454,-0.34271,0.370596,0.404156,0.36007,0.396322,0.356102,0.39583,0.291181,0.373436,0.389775,0.368869,0.455714,0.311518,0.465934,0.525762,0.526727,0.56366,0.491898,0.513156,0.458807,0.488289,0.428716,0.475941,0.677303,0.59792,0.585179,0.702022,0.669251,0.671283,0.762409,0.597897,0.629822,0.584849
105.712,0.799257,0.0372981,7,127,0,-64.7578,-0.250624,-1.0428,0.0588779,-0.613349,-0.412838,0.669906,-0.0246198,-0.182249,-0.475656,-0.107203,0.313343,-0.314102,-0.299095,-0.292785,-0.284738,0.907127,0.077943,-0.00334832,0.282777,1,-0.434767,-0.434767,1,0.441848,-0.220763,-0.0790292,-0.276092,-0.127036,-0.169252,0.150218,-0.239107,0.340871,-0.337507,-0.415911,0.168515,0.0879614,0.158617,-0.150804,0.0226904,-0.0685891,-0.0632694,0.540961,0.0679053,0.343897,0.1339,-0.103841,0.217878,-0.285553,-0.318165,-0.52115,-0.322667,-0.0567941,0.0718032,0.436469,0.16523,1.44647,0.77556,3.5653,14.4817,2.26249,6.40128,6.13345,1.05713,11.3649,3.07293,12.7955,1.88973,2.90579,4.50496,3.7021,3.90285,5.30433,18.9843,5.37574,3.58211,3.37478,3.7447,5.31653,3.11778,2.49254,8.9006,4.8442,6.31238,19.0982,0.862382,8.46779,2.86966,2.76586,12.0278,0.939605,0.218752,0.368806,0.188384,0.391521,0.340985,0.693736,0.362653,0.797027,0.193531,0.0693651,0.799396,-0.108787,-0.121334,-0.445004,-0.29647,-0.252857,-0.373485,0.27349,-0.134771,0.107939,-0.216149,-0.592972,-0.255098,-0.716442,-0.807539,-1.08492,-0.853643,-0.741208,-0.217642,-0.0404247,-0.207418,0.28098,0.445529,0.40883,0.453043,0.403351,0.41557,0.333203,0.410318,0.310662,0.451768,0.482666,0.310155,0.52717,0.530296,0.609451,0.573579,0.56288,0.592301,0.43205,0.533642,0.473041,0.553828,0.644047,0.563431,0.671823,0.691585,0.747424,0.701331,0.67726,0.554197,0.510105,0.551669
123.459,0.668499,0.0372981,6,79,0,-71.9996,-0.589674,-0.0466134,-0.686364,-0.218933,0.143315,0.369746,0.0889542,-0.397502,0.257344,-0.0929185,0.221184,-0.0468273,-0.0563303,-0.060228,-0.053875,0.558929,0.0117578,0.000458756,0.190553,1,-0.303578,-0.303578,1,0.159163,-0.260102,0.0513378,0.0662024,0.237617,-0.146962,0.521417,-0.19405,-0.0597609,0.00275204,-0.269693,0.0320229,0.0597426,0.0984885,-0.223041,-0.0779454,-0.00607044,-0.15195,0.381496,7.83399e-05,-0.176658,0.531018,-0.349863,0.206527,-0.157699,0.0194339,0.179878,-0.197358,-0.0369315,0.0141925,0.010093,-0.024126,1.37307,0.599335,9.10406,10.4002,2.79266,3.069,3.67496,1.26163,8.34677,7.1393,12.601,1.57452,2.28486,3.18647,5.99639,5.09368,3.74065,5.7073,4.44062,2.84029,3.62182,7.55096,5.86804,2.70094,2.39326,10.1602,3.08728,9.36122,23.5098,0.638457,7.52177,2.26885,2.88118,3.97721,0.707311,0.237566,0.556217,0.585505,0.803794,0.412004,1.10923,0.444243,0.45233,0.579747,0.267639,0.695557,0.0845701,0.0512002,-0.435183,-0.311722,0.0295744,-0.682981,0.345025,-0.132736,-0.338318,0.117965,-1.09953,-0.24286,-0.85688,-0.587302,-0.777616,-0.840152,-1.09899,-0.562392,-0.585826,-0.672827,0.330193,0.440886,0.364423,0.357667,0.309214,0.398432,0.248015,0.39073,0.388807,0.358991,0.433487,0.332798,0.47887,0.487203,0.607111,0.577305,0.492607,0.664404,0.414589,0.533135,0.583782,0.470543,0.750171,0.560418,0.702008,0.642746,0.685166,0.698497,0.750071,0.637006,0.642407,0.662136
120.092,0.302675,0.0372981,6,97,1,-75.869,-0.930425,-0.218053,1.1552,-0.533799,0.57457,1.25584,0.748058,0.422548,-0.0840807,-0.165104,0.160448,-0.153345,-0.157522,-0.171229,-0.162449,1.03218,0.0315993,0.0637015,0.139198,1,-0.159656,-0.159656,1,0.253826,0.0693611,-0.086189,0.204524,0.310156,-0.00971643,0.312769,-0.0712531,0.0725002,-0.132999,0.0165409,0.0785172,-0.145119,0.0351303,-0.159577,0.171246,-0.111127,0.267968,0.0178948,0.00603804,0.191656,0.171456,-0.00900505,0.364845,-0.0405818,-0.0535545,-0.136868,-0.0113741,0.0355697,0.209703,0.184422,0.246562,1.41281,0.794048,6.20028,4.05565,2.41076,11.2093,6.97245,1.27252,8.67089,4.07034,18.279,1.51457,5.0749,11.3947,4.22469,2.94877,2.97245,5.41393,3.0711,1.89023,2.51892,9.618,8.06252,3.57833,3.05796,4.95007,3.39538,4.15155,11.7694,1.16714,8.5635,2.82778,4.0885,6.95587,0.733191,0.459028,0.316292,0.632633,0.821556,0.48887,0.862611,0.568287,0.487795,0.397622,0.476685,0.762907,-0.263648,-0.211539,-0.409173,-0.116791,-0.210436,0.0317427,-0.209554,-0.102603,0.0317592,-0.145135,-0.688408,-0.374562,-0.630287,-0.775774,-0.888781,-0.797663,-0.902147,-0.162164,-0.518576,-0.253445,0.324495,0.387216,0.42158,0.346914,0.305434,0.38016,0.296794,0.361632,0.380413,0.401884,0.383035,0.318016,0.565533,0.552688,0.600889,0.529165,0.552416,0.492065,0.552198,0.525628,0.492061,0.53622,0.665613,0.592561,0.652554,0.684768,0.708639,0.689474,0.71139,0.540452,0.626815,0.563024
122.135,0.918314,0.0372981,7,127,0,-73.0865,-0.846693,0.588332,-0.896594,0.603355,-0.354048,0.997949,0.526339,0.0434297,0.140437,-0.125858,0.515025,-0.496159,-0.394431,-0.349363,-0.392313,0.517155,0.0973042,0.0412581,0.143851,1,-0.185093,-0.185093,1,0.262967,0.106955,0.0225323,0.0701982,0.0981508,0.119226,0.161367,0.00325907,0.204198,-0.0326126,0.287962,0.0336341,-0.179737,-0.0178761,-0.211649,0.1544,-0.271264,0.07143,-0.0616135,-0.0880075,0.13861,0.107496,0.111427,0.221039,-0.152913,0.0527308,-0.159527,0.252957,0.0351456,0.159419,0.126374,0.111818,1.36907,0.96136,4.8934,13.2583,5.2551,3.42158,2.14816,0.936684,5.49744,3.13905,12.7205,1.33569,4.12952,3.82088,4.45304,15.5876,4.74549,13.0747,10.7554,3.70757,3.57353,11.0739,6.14111,3.53376,1.84756,7.17064,4.39089,9.08452,32.8258,0.506593,10.1464,2.46165,10.9125,6.77309,0.585385,0.360997,0.286342,0.353544,0.44499,0.456296,0.53751,0.447779,0.477776,0.328878,0.595728,0.512342,-0.0963359,-0.0321564,-0.346523,-0.00977897,-0.173211,-0.289981,-0.0612417,-0.115433,0.0721125,-0.196814,-0.474829,-0.0631965,-0.670792,-0.392283,-0.974938,-0.240898,-0.921903,-0.192402,-0.303988,-0.337684,0.357694,0.410718,0.4289,0.412523,0.390553,0.387865,0.368767,0.389889,0.382778,0.418514,0.355322,0.374645,0.524065,0.508038,0.585774,0.502445,0.543195,0.571991,0.515306,0.528826,0.48198,0.549045,0.616526,0.515794,0.661681,0.596832,0.726103,0.559935,0.71543,0.547953,0.575417,0.583628
124.608,0.857551,0.0372981,7,127,0,-80.6682,-0.999968,0.565657,-0.447366,0.207283,-0.167711,1.06618,0.697938,0.249328,0.366562,-0.171832,0.278434,-0.157689,-0.20108,-0.129329,-0.173215,0.906242,0.0351269,-0.00423816,0.160153,1,-0.328165,-0.328165,1,-0.13959,-0.253538,-0.0423211,0.0114397,-0.0417854,-0.180943,0.0792056,-0.0635932,0.027752,-0.0808432,-0.44848,0.052873,0.245419,0.0978842,0.0862163,-0.324729,0.144948,-0.079623,0.328531,0.141777,-0.076862,0.105819,-0.182656,0.0503061,-0.0534671,-0.103609,-0.160015,-0.299322,0.0941475,-0.140993,-0.00152015,0.196289,1.525,0.868368,7.19825,5.29801,5.16167,9.02833,4.00054,1.3315,7.08273,4.22738,27.8959,1.01202,2.6363,4.94675,6.76327,10.1277,3.02063,11.529,5.32445,2.58629,2.34251,19.4425,7.45383,2.9098,2.02241,4.28652,4.08324,7.08239,46.7759,0.694566,9.88524,2.46619,7.10734,18.5025,0.540258,0.332957,0.55751,0.637943,0.671403,0.51891,0.832402,0.782957,0.640919,0.652349,0.211364,0.946099,0.232755,-0.0481421,-0.137164,-0.588118,0.152288,-0.437707,0.202509,0.0650946,-0.206889,-0.261596,-0.791161,-0.299997,-0.568619,-0.596348,-1.00431,-0.858743,-0.943522,-0.42943,-0.474256,-0.225509,0.368128,0.417521,0.364124,0.345712,0.338183,0.373107,0.303137,0.313683,0.345039,0.34246,0.447355,0.27967,0.442073,0.512033,0.534237,0.642933,0.462001,0.607712,0.449545,0.483732,0.551539,0.565029,0.688081,0.574442,0.638444,0.64482,0.731905,0.702398,0.71981,0.605737,0.616391,0.55614
128.023,0.827849,0.0372981,5,37,1,-92.5258,-1.01749,0.566178,-0.342674,0.114594,0.0190119,0.949705,0.708591,0.423447,0.217512,-0.177733,0.292295,-0.162307,-0.179187,-0.198111,-0.179311,1.12902,0.0201659,-0.0700806,0.154417,1,-0.466984,-0.466984,1,-0.0159184,-0.195625,-0.0989246,-0.062615,-0.0551084,-0.12745,0.181681,-0.0869981,0.0984243,-0.0259686,-0.279385,-0.0687961,0.189479,0.0817552,-0.187003,-0.188417,0.128971,-0.185092,0.196114,-0.00986612,0.0159337,-0.0672758,-0.0982719,0.132886,0.121245,-0.223111,-0.114909,-0.327115,0.176634,-0.104304,-0.000748823,0.0510754,1.51274,0.848593,6.75451,4.28664,5.18728,7.2492,4.50315,1.47863,7.12791,4.07943,31.3421,1.07734,2.74366,5.52321,6.61917,8.83984,2.87413,11.9354,4.88725,2.6008,2.33091,19.2919,9.23338,2.97458,2.15994,4.6008,4.29781,6.30098,52.4375,0.765428,8.67183,2.29924,6.80369,19.4205,0.571389,0.295123,0.405618,0.469516,0.566684,0.480549,0.844856,0.672736,0.616761,0.616515,0.287231,0.739218,0.279178,0.0335126,-0.348354,-0.39115,0.239362,-0.551969,0.168563,-0.0194815,-0.0488583,-0.410706,-0.66538,-0.287235,-0.349304,-0.73052,-0.865863,-0.903494,-0.774335,-0.340352,-0.487466,-0.322914,0.360916,0.42675,0.399963,0.384731,0.362002,0.382123,0.300513,0.337884,0.350519,0.350574,0.428682,0.323175,0.430655,0.491623,0.586218,0.59656,0.440444,0.634592,0.457959,0.50487,0.512212,0.601257,0.660468,0.571319,0.586449,0.674919,0.703884,0.711667,0.684458,0.584276,0.619509,0.580034
