# 0.146918, 0.150179, 0.105788, 0.259879, 0.259492, 0.220466, 0.198452, 0.189252, 0.263098, 0.197485, 0.190712, 0.194407, 0.184251, 0.22446, 0.255463, 0.4114, 0.186757, 0.186938, 0.225991, 0.185554, 0.296948, 0.184503, 0.190456, 0.216332, 0.301833, 0.191971, 0.192915, 0.178368, 0.225588, 0.219868, 0.274188, 0.201704, 0.404558, 0.193171, 0.205393, 0.00932528, 0.00549933, 0.005058, 0.00508117, 0.00502891, 0.00504521, 0.00505952, 0.00510562, 0.00512255, 0.00511095, 0.00502367, 0.0049454, 0.00511417, 0.00513851, 0.00496546, 0.00497163, 0.00495868, 0.00512012, 0.0050953, 0.00496825, 0.00505417, 0.00492513, 0.00505573, 0.00514271, 0.00499736, 0.00512063, 0.0050118, 0.00518236, 0.00500306, 0.00500246, 0.00505608, 0.00503528, 0.00501933, 0.00503503, 0.00520828, 0.00507139, 0.00509051, 0.00506676, 0.00501115, 0.00500751, 0.00507378, 0.00507097, 0.00497018, 0.00516034, 0.00503465, 0.00515386, 0.00523672, 0.00492778, 0.00510157, 0.00493488, 0.00506281, 0.00487607, 0.00506043, 0.00508464, 0.00514002, 0.00494704, 0.00517604, 0.00502204, 0.00515474, 0.00497129, 0.00505126, 0.00502014, 0.00505424, 0.00506438, 0.00491729, 0.00514449, 0.00484235, 0.00512224, 0.00500188, 0.0050416, 0.00503706, 0.00503388, 0.00502228, 0.0049923, 0.00504607, 0.00496226, 0.00504016, 0.00504246, 0.00503709, 0.0049744, 0.00493685, 0.00522236, 1.60456, 0.00479531, 0.00484473, 0.00479263, 0.00476409, 0.0046981, 0.0047407, 0.00470805, 0.00477743, 0.00472727, 0.00473045, 0.00478368, 0.0046642, 0.00476704, 0.0047937, 0.00475478, 0.00463031, 0.00476014, 0.00479425, 0.00475471, 0.00473725, 0.00474659, 0.00476263, 0.00472969, 0.00473245, 0.00470395, 0.00477089, 0.0047773, 0.00469527, 0.00474276, 0.00474848, 0.00472933, 0.00475174, 8.05587e-05
7126.75,0.997996,0.0554108,6,63,0,-7053.62,-0.820148,-0.244121,0.57607,-1.03616,-0.90511,-0.842574,0.116406,-0.273454,0.746603,0.127725,0.277315,0.156032,-0.684096,-0.863577,-0.965536,1.28427,-0.595095,-0.0882141,0.429271,0.169929,0.676685,-0.0216971,-0.987467,0.0572532,-1.14947,-0.216242,-0.797823,-0.824416,-0.166825,0.285204,0.0945128,-0.357293,1.2444,-0.232753,0.0545638,1.03069,0.674507,1.38688,0.974966,0.0644017,1.62969,0.849891,1.33548,0.346622,1.5824,1.1526,0.614666,0.993469,0.781627,1.62459,1.89447,1.57276,0.882748,0.472576,0.872905,0.572373,1.49788,0.372202,1.25606,0.633247,-0.134448,0.351578,0.569732,2.15743,0.917659,0.686047,-0.457045,0.469877,0.282499,0.761598,0.0209592,2.56188,1.33291,1.41514,1.03817,1.44349,-0.803278,1.35069,0.886872,1.19524,1.59288,1.38585,2.02732,1.3082,1.34096,0.245584,0.931294,1.483,0.904497,0.480984,1.23299,1.86002,2.15729,0.52967,1.84147,0.591623,1.51045,2.38214,2.13504,0.821123,0.977566,0.319346,1.06997,0.969009,0.82601,0.294998,1.82076,0.131036,0.542124,0.926355,0.286352,1.75462,2.05405,1.87993,1.06059,0.897686,0.585175,0.350538,-2.12161,-2.11847,-1.71347,-0.864568,-1.27892,-0.199519,-0.662957,-1.22379,-1.21237,-1.09938,-1.82814,-2.11943,0.545581,-1.21415,-1.03916,-0.447395,-0.912758,0.0548369,-1.24102,-1.65838,-0.589098,-2.38198,-0.839736,-1.49708,-1.24348,-0.449759,-0.549831,-0.0804675,-1.55162,0.542866,-1.47885,-0.575932,0.199054
7120.09,0.99486,0.0554108,6,63,0,-7052.04,-0.552314,-0.50311,0.476124,-0.917545,-1.34,-0.920098,-0.48375,-0.784844,-0.259194,-0.240978,-1.1835,-1.14512,-0.0575335,-1.04425,-1.53613,0.895073,-0.292596,-0.612001,-0.311033,-0.642189,0.0185938,-0.909217,-0.613166,-0.259264,-1.47988,-0.243514,-0.570777,-0.331452,0.315608,-0.135488,0.441553,-0.874593,0.443401,-1.12143,-0.0410353,0.97093,0.657328,1.42981,0.978272,0.0568134,1.65609,0.858129,1.35696,0.357252,1.55596,1.12704,0.606056,1.0058,0.812797,1.63927,1.9272,1.5896,0.878039,0.461361,0.849832,0.569973,1.49912,0.332928,1.25526,0.612702,-0.132957,0.354043,0.562146,2.17338,0.917425,0.699004,-0.526058,0.471622,0.291462,0.787031,-0.00894194,2.55212,1.36379,1.37799,1.02093,1.37919,-0.838496,1.41226,0.91649,1.16779,1.59512,1.37009,1.99998,1.30393,1.39301,0.211066,0.920588,1.5007,0.899586,0.486513,1.21209,1.81877,2.14892,0.522052,1.87689,0.614195,1.47074,2.34331,2.09027,0.79865,0.990419,0.319195,1.0663,1.01693,0.812089,0.264741,1.8291,0.0884967,0.535691,0.882285,0.245377,1.74184,2.05101,1.85542,1.02488,0.884335,0.551491,0.423103,-2.12264,-2.10629,-1.69318,-0.86911,-1.28341,-0.188322,-0.632935,-1.23524,-1.20735,-1.08839,-1.83589,-2.12869,0.531198,-1.19166,-1.03512,-0.415129,-0.926935,0.0571414,-1.24707,-1.64664,-0.576683,-2.38304,-0.796495,-1.49034,-1.24493,-0.426723,-0.552726,-0.107098,-1.53247,0.574472,-1.49388,-0.590919,0.19715
7117.07,1,0.0554108,6,63,0,-7034.95,-0.626464,-0.308338,0.635848,-1.42117,-0.888156,-1.27873,-0.379345,-0.367632,0.225718,-0.0628998,-0.412765,-0.883712,-0.801053,-0.753103,-1.07745,0.411375,-0.283425,-0.711217,-0.940178,-0.788754,0.272736,-0.220708,-1.01163,-0.371607,-1.35888,0.0775924,-0.892541,-0.190373,0.245638,0.401813,0.832619,-1.03892,1.14802,-0.450245,0.0175833,0.872282,0.662155,1.36121,0.913653,0.11914,1.63229,0.805213,1.33176,0.374505,1.58069,1.07141,0.590306,1.0614,0.796383,1.65131,1.90386,1.56384,0.879862,0.388599,0.832488,0.555254,1.52659,0.380026,1.26482,0.604072,-0.121438,0.328883,0.514456,2.16593,0.883496,0.677494,-0.519399,0.45323,0.300388,0.698894,0.00379119,2.49949,1.36471,1.39471,1.02634,1.41163,-0.855995,1.34729,0.887217,1.16915,1.54,1.39905,2.026,1.29884,1.36701,0.27275,0.970668,1.48591,0.88338,0.492902,1.18923,1.84795,2.11438,0.565561,1.86785,0.604628,1.45943,2.36215,2.09901,0.758188,0.985142,0.319004,1.06537,0.961219,0.786052,0.292019,1.77848,0.0736731,0.569773,0.886136,0.29588,1.76854,2.08503,1.91127,1.00186,0.899802,0.550264,0.352183,-2.07056,-2.07669,-1.67925,-0.883832,-1.28475,-0.177947,-0.630033,-1.2282,-1.20719,-1.09617,-1.84708,-2.13321,0.522276,-1.19618,-1.04935,-0.419424,-0.928592,0.07728,-1.25605,-1.63352,-0.613995,-2.3939,-0.83407,-1.44839,-1.21971,-0.3993,-0.520736,-0.0895761,-1.51239,0.559271,-1.48519,-0.561561,0.197139
7110.47,0.832567,0.0554108,5,63,0,-7024.92,-0.531387,-0.573178,0.754708,-1.52432,-1.15082,-1.6989,-0.189385,-0.904638,-0.10299,-0.672573,-1.44776,-1.01296,-0.021028,-1.42618,-1.57053,0.406641,-0.995994,-0.450968,0.184013,0.152917,0.0823438,-0.440244,-1.48425,-0.0701499,-1.46092,-0.28391,-0.597583,-0.651994,-0.318691,-0.627076,0.547638,-1.19716,0.505617,-1.30079,-0.578604,0.930259,0.585597,1.3875,0.929094,0.0227618,1.62888,0.863974,1.32096,0.359404,1.53046,1.14772,0.625018,0.995061,0.756948,1.69338,1.90662,1.5941,0.874786,0.506148,0.86238,0.517923,1.49781,0.342505,1.29057,0.661618,-0.14051,0.399694,0.503251,2.16245,0.888442,0.636902,-0.495228,0.464099,0.283901,0.782796,0.0246249,2.55969,1.34899,1.38796,1.06457,1.3875,-0.828386,1.35627,0.92947,1.14685,1.59101,1.35262,2.01988,1.35354,1.36724,0.27387,0.954196,1.46338,0.893148,0.457091,1.23342,1.82115,2.14139,0.521625,1.87074,0.563533,1.45054,2.3263,2.1084,0.793379,0.986544,0.319812,1.09812,1.04908,0.819521,0.303415,1.85527,0.122752,0.571757,0.863723,0.278687,1.74059,2.06188,1.84569,1.00967,0.898138,0.594013,0.41308,-2.12062,-2.14698,-1.67691,-0.874959,-1.29849,-0.20111,-0.649725,-1.17989,-1.20263,-1.08344,-1.80999,-2.11552,0.541357,-1.19084,-1.00155,-0.436432,-0.894188,0.0873049,-1.26884,-1.63621,-0.596031,-2.38869,-0.843764,-1.48328,-1.25674,-0.433252,-0.569925,-0.0925978,-1.53651,0.539747,-1.47431,-0.553212,0.199632
7117.61,1,0.0554108,5,31,0,-7040.14,-0.0927654,-0.758178,0.598378,-2.04884,-1.96881,-1.09492,-1.25901,-0.648689,0.108542,-0.675437,-0.390941,-1.05782,-1.27506,-1.42638,-1.8197,0.528189,-0.978435,-0.771792,-0.0632027,-1.07952,0.449305,-1.46886,-0.863353,-0.942424,-2.09527,-1.09569,-1.22038,-1.24778,-0.33135,-0.564521,-0.409916,-1.05905,0.625928,-1.21296,-0.441782,1.07109,0.631299,1.42404,0.980466,0.0918877,1.61061,0.858183,1.31062,0.360671,1.59193,1.11419,0.640309,1.05806,0.791857,1.61765,1.91067,1.61808,0.902991,0.449786,0.870848,0.579781,1.53245,0.39962,1.27891,0.616546,-0.10257,0.400258,0.558911,2.20391,0.909462,0.713472,-0.484337,0.465125,0.327893,0.760655,0.0130788,2.57677,1.35442,1.43763,1.08431,1.4142,-0.829548,1.35693,0.918468,1.17507,1.58595,1.378,2.0506,1.32371,1.41066,0.265258,1.00583,1.52488,0.895893,0.510833,1.23409,1.83838,2.13873,0.572304,1.9031,0.604138,1.46932,2.38466,2.13377,0.827088,1.00946,0.354764,1.09273,1.0489,0.834376,0.353581,1.81598,0.13121,0.580503,0.965526,0.340683,1.79665,2.06959,1.94167,1.05849,0.909603,0.59731,0.365549,-2.13445,-2.1645,-1.70231,-0.899681,-1.31331,-0.224805,-0.678767,-1.21298,-1.22264,-1.12489,-1.81701,-2.14919,0.523018,-1.20041,-1.03031,-0.448877,-0.932321,0.0594625,-1.30555,-1.6743,-0.609167,-2.41016,-0.856228,-1.51247,-1.27688,-0.461014,-0.585999,-0.108826,-1.54179,0.520877,-1.50235,-0.579208,0.198513
7111.89,0.99754,0.0554108,6,63,0,-7031.18,-0.183748,-0.750332,0.613567,-1.59845,-1.35638,-1.0863,-0.754203,-0.81762,0.149025,-0.90098,-0.320774,-0.812246,-0.674138,-1.42756,-1.8601,0.20308,-1.16931,-1.19178,-0.174515,-0.749983,0.27928,-1.10173,-0.538479,-0.742459,-1.98864,-0.886215,-1.3004,-1.12096,-0.238871,-1.12277,-0.4125,-1.10037,0.491724,-0.906509,-0.298501,1.07753,0.692132,1.3501,0.95568,0.0874866,1.68605,0.813507,1.32116,0.352366,1.55547,1.17303,0.626609,0.991693,0.756269,1.68876,1.90875,1.63407,0.917993,0.472101,0.838742,0.537878,1.49004,0.38102,1.27173,0.669789,-0.116911,0.327906,0.512683,2.19855,0.926824,0.681079,-0.516478,0.488806,0.33215,0.746114,0.0234748,2.55644,1.36848,1.4338,1.07474,1.46833,-0.821217,1.35107,0.937019,1.18713,1.57076,1.39633,2.04821,1.34886,1.36681,0.287997,0.927324,1.48133,0.888615,0.480533,1.18584,1.89055,2.08988,0.572999,1.89137,0.57577,1.4657,2.34942,2.12224,0.768279,1.00945,0.302391,1.09968,1.00443,0.793369,0.335599,1.87177,0.0979033,0.552035,0.863534,0.272351,1.70509,2.10516,1.90583,1.04335,0.930357,0.545196,0.370948,-2.09018,-2.15009,-1.70906,-0.868226,-1.28401,-0.197937,-0.651936,-1.21271,-1.21265,-1.10854,-1.82471,-2.11248,0.512427,-1.20457,-1.01924,-0.455793,-0.904489,0.0532176,-1.26119,-1.64358,-0.604052,-2.38599,-0.843875,-1.47599,-1.23909,-0.460933,-0.555059,-0.0912806,-1.52267,0.534093,-1.49574,-0.574957,0.195938
7119.99,0.988068,0.0554108,5,63,0,-7039.11,-0.166133,-0.893614,0.635398,-1.48927,-2.17175,-1.54735,-1.02958,-0.90866,-0.200827,-1.042,-1.03762,-0.595595,-0.46619,-1.14814,-1.76989,0.619682,-1.15025,-0.730785,-0.559801,-0.952123,-0.370604,-0.789528,-1.54201,-0.595428,-1.67083,-0.32755,-1.05931,-1.13996,0.0146708,-0.122914,-0.227817,-1.12712,0.400932,-1.55843,-0.486577,1.00272,0.763116,1.3565,0.954412,0.0618653,1.58259,0.840225,1.30666,0.367324,1.55962,1.12115,0.551889,1.01015,0.772368,1.63407,1.91181,1.50402,0.85389,0.420262,0.807291,0.514118,1.43969,0.344289,1.28491,0.577276,-0.148166,0.351421,0.482702,2.14352,0.889637,0.633237,-0.517196,0.471037,0.265996,0.747693,-0.034229,2.50336,1.38423,1.35953,1.04263,1.38405,-0.851122,1.35822,0.866402,1.18575,1.56393,1.37945,1.98654,1.32221,1.36715,0.288584,0.966874,1.51922,0.892176,0.480734,1.21276,1.81089,2.16802,0.544853,1.82694,0.590693,1.44631,2.33298,2.09618,0.794815,0.987235,0.323842,1.08618,1.00743,0.838586,0.249989,1.8183,0.105426,0.604039,0.88197,0.305331,1.78439,2.03616,1.87499,0.988831,0.874822,0.549504,0.348276,-2.10067,-2.10832,-1.65336,-0.855921,-1.28604,-0.177822,-0.652774,-1.19516,-1.20314,-1.06545,-1.78984,-2.10244,0.557077,-1.16861,-1.02149,-0.427124,-0.920506,0.078176,-1.25444,-1.65537,-0.59876,-2.37118,-0.812776,-1.46823,-1.22938,-0.418526,-0.538857,-0.0761287,-1.49687,0.549524,-1.46108,-0.571985,0.196542
7122.32,0.995363,0.0554108,5,31,0,-7060.07,-0.221708,-0.88162,0.614147,-1.61463,-1.81959,-1.14742,-1.07629,-0.84833,0.00370074,-0.0115827,-0.65267,-1.23977,-0.979802,-1.74648,-1.31624,0.176768,-0.980009,-0.874301,0.0356298,-0.352069,0.0443925,-1.22734,-1.22034,-0.431504,-1.89017,-0.184709,-1.0803,-0.807825,-0.616304,-0.54243,0.223494,-1.12723,0.501351,-1.21257,-0.642334,0.905924,0.687474,1.35035,0.967626,0.0642149,1.58253,0.836631,1.30885,0.374559,1.55314,1.13199,0.559994,1.03288,0.743279,1.6599,1.94844,1.51681,0.882356,0.40906,0.804931,0.530831,1.44864,0.344483,1.29354,0.616275,-0.101243,0.316258,0.502166,2.1709,0.920379,0.63694,-0.515038,0.486264,0.290854,0.735915,-0.020844,2.53818,1.3757,1.35589,1.06339,1.37978,-0.844299,1.35078,0.856072,1.16637,1.56026,1.37418,1.98596,1.3431,1.37579,0.275546,0.982513,1.52995,0.88018,0.497717,1.21318,1.82004,2.17976,0.538348,1.84805,0.577114,1.45618,2.3475,2.06386,0.792602,0.9806,0.320992,1.11505,1.02433,0.822836,0.300452,1.83548,0.100388,0.576949,0.862315,0.303422,1.78616,2.07968,1.88923,1.00988,0.873371,0.583083,0.321177,-2.09974,-2.10368,-1.68608,-0.86795,-1.28907,-0.169886,-0.628781,-1.1673,-1.20166,-1.10844,-1.84485,-2.15224,0.520831,-1.17772,-1.02287,-0.428463,-0.90349,0.0702428,-1.22714,-1.61136,-0.592507,-2.37117,-0.835517,-1.47791,-1.21874,-0.42137,-0.571236,-0.0844639,-1.54806,0.540157,-1.48363,-0.546471,0.199822
7121.18,0.993855,0.0554108,6,63,0,-7025.32,-0.496607,-0.270475,0.770692,-1.9705,-0.987538,-1.01567,-0.0327389,-0.713111,0.157379,-0.189236,-0.975149,-0.506445,-0.848081,-0.87925,-1.4781,0.865699,-0.41779,-0.131428,-0.220101,-0.657713,0.468931,-0.64213,-1.52158,-0.136974,-1.50754,-0.216405,-0.260172,-1.21573,0.412735,-0.149331,0.647762,-0.941281,1.09615,-1.2344,-0.320678,0.920496,0.58965,1.35312,0.918337,0.0731046,1.64977,0.80928,1.28499,0.291617,1.53858,1.15246,0.601698,0.992577,0.751637,1.62934,1.85592,1.55809,0.817734,0.412946,0.806507,0.520918,1.49263,0.334438,1.23585,0.653241,-0.169097,0.360801,0.484788,2.11773,0.862089,0.674282,-0.500834,0.489957,0.272931,0.71912,-0.0347508,2.51461,1.3266,1.37197,1.06733,1.36303,-0.874471,1.30597,0.877079,1.15372,1.59885,1.3551,1.99608,1.31897,1.3601,0.267046,0.905493,1.47084,0.848052,0.42905,1.18224,1.8335,2.13047,0.507585,1.87165,0.513411,1.42476,2.33621,2.09056,0.758844,0.955844,0.3073,1.05705,0.995955,0.809684,0.333029,1.76407,0.0796782,0.551893,0.865374,0.2463,1.75253,2.04629,1.85657,1.01439,0.872334,0.516387,0.360938,-2.09549,-2.08713,-1.66364,-0.857254,-1.30998,-0.167542,-0.63262,-1.19875,-1.18312,-1.06798,-1.81777,-2.10327,0.561086,-1.19313,-1.0293,-0.402101,-0.883123,0.0701173,-1.21646,-1.63063,-0.551495,-2.37982,-0.804353,-1.42864,-1.21599,-0.403905,-0.523136,-0.0742184,-1.48458,0.592753,-1.4635,-0.550502,0.198004
7146.48,0.998489,0.0554108,5,31,0,-7071.28,-0.492953,-0.31816,0.717847,-1.71713,-1.5741,-1.19716,-0.384097,-0.899773,0.391996,-0.276453,-0.906982,-0.952226,-0.798732,-1.15403,-1.74959,0.978546,-0.494451,-0.621618,0.222744,-0.29175,0.40484,-0.535615,-0.849473,0.100237,-2.00352,-0.412947,-1.16293,-0.326323,0.025242,0.0199944,0.19354,-0.710324,0.890372,-0.92582,-0.303367,0.983392,0.694797,1.3786,0.917253,0.0847034,1.6524,0.799784,1.31135,0.330424,1.56806,1.13954,0.610825,0.99648,0.761752,1.66292,1.90432,1.5943,0.857506,0.438144,0.825376,0.521849,1.48877,0.362756,1.26061,0.668567,-0.181566,0.360139,0.486925,2.13517,0.896168,0.668808,-0.490712,0.48304,0.30652,0.733779,-0.0169509,2.52588,1.33438,1.39342,1.06464,1.36909,-0.849944,1.32904,0.890835,1.18006,1.59253,1.39073,2.03311,1.31898,1.36157,0.240335,0.939728,1.46016,0.873989,0.442567,1.19175,1.85279,2.14511,0.507416,1.89384,0.547578,1.43285,2.34201,2.10612,0.76881,0.960217,0.326298,1.08714,1.03237,0.831555,0.343011,1.77523,0.101156,0.560028,0.894902,0.26543,1.74777,2.04749,1.87306,1.00964,0.90748,0.568391,0.160762,-2.09908,-2.11316,-1.67119,-0.883823,-1.27303,-0.161541,-0.641281,-1.19521,-1.17753,-1.08956,-1.80073,-2.13598,0.538506,-1.18326,-1.03701,-0.420069,-0.908997,0.0694846,-1.25498,-1.64882,-0.592104,-2.36369,-0.828759,-1.48568,-1.20993,-0.416731,-0.515905,-0.0627512,-1.51499,0.519324,-1.49491,-0.561714,0.199621
7144.06,0.971818,0.0554108,5,31,0,-7075.39,-0.572523,-0.272565,0.689401,-1.13065,-1.41304,-1.15043,-0.229817,-0.477352,0.563491,-0.146466,-0.867461,-0.684967,-0.592516,-0.847383,-1.34895,0.952057,-0.614707,-0.646907,0.124613,-0.262295,0.333796,-0.625246,-0.943291,0.377025,-1.61698,-0.369498,-0.917848,-0.788251,0.495771,-0.0725761,0.231893,-0.97996,0.831546,-0.951455,0.000708614,0.907484,0.711762,1.38754,0.922376,0.0757356,1.65687,0.792972,1.30792,0.326813,1.57868,1.13733,0.60396,0.992255,0.772102,1.6569,1.90153,1.56265,0.86779,0.449135,0.809869,0.525375,1.50398,0.372578,1.26295,0.657237,-0.166576,0.348723,0.486819,2.12507,0.898329,0.680292,-0.49951,0.464858,0.313409,0.73808,-0.0281398,2.51691,1.32688,1.39061,1.05743,1.36745,-0.860046,1.31804,0.883614,1.17777,1.59641,1.3686,2.02016,1.319,1.36197,0.239432,0.942481,1.47305,0.856752,0.433367,1.20148,1.8291,2.14634,0.502546,1.87509,0.533404,1.44698,2.33814,2.10487,0.782521,0.940974,0.346947,1.08409,1.03107,0.825867,0.319149,1.78238,0.100109,0.58278,0.901696,0.256465,1.73274,2.04595,1.88326,1.00263,0.899308,0.560451,0.189857,-2.10806,-2.11947,-1.67386,-0.859989,-1.30333,-0.185623,-0.658923,-1.20327,-1.19399,-1.06854,-1.81963,-2.13897,0.549202,-1.16909,-1.01495,-0.389275,-0.888273,0.0858619,-1.22271,-1.62697,-0.570357,-2.36664,-0.822258,-1.48315,-1.21084,-0.40591,-0.535781,-0.0588699,-1.51705,0.533105,-1.45971,-0.539308,0.201525
7138.17,0.988253,0.0554108,5,31,0,-7073.09,-0.556237,-0.513735,0.693204,-1.67352,-1.29847,-1.14609,-0.421351,-0.704409,0.259598,-0.0283672,-0.499807,-0.430297,-0.46957,-1.34832,-1.91711,0.999816,-0.7739,-0.357328,0.0210261,-0.333131,0.689057,-0.389208,-1.00126,0.00236028,-1.74633,-0.447689,-1.11236,-0.602644,0.203566,0.173487,0.668907,-1.00783,1.02039,-1.10487,-0.232792,1.00791,0.731538,1.38231,0.963781,0.115595,1.6143,0.82649,1.28862,0.377677,1.60312,1.12526,0.591636,0.979606,0.791348,1.6931,1.93929,1.60286,0.912958,0.450971,0.802663,0.530093,1.52987,0.425585,1.24855,0.636281,-0.118906,0.353376,0.474351,2.15634,0.904281,0.686091,-0.516134,0.501386,0.277071,0.765813,-0.00324466,2.5741,1.40271,1.38732,1.04391,1.38717,-0.889977,1.37763,0.917283,1.16818,1.59846,1.39083,2.02826,1.31696,1.39567,0.241351,0.971124,1.51944,0.901103,0.485227,1.22031,1.87263,2.12878,0.559516,1.84711,0.598385,1.43294,2.34531,2.07759,0.836334,0.973601,0.329964,1.11778,1.00656,0.818448,0.316384,1.82191,0.112023,0.562359,0.878747,0.279815,1.72152,2.08199,1.90239,1.04829,0.922624,0.559459,0.124394,-2.09456,-2.0904,-1.69414,-0.880564,-1.27536,-0.17213,-0.620668,-1.22491,-1.2052,-1.10694,-1.83817,-2.14851,0.519299,-1.22926,-1.06194,-0.452309,-0.942058,0.0541177,-1.25421,-1.6277,-0.59843,-2.40273,-0.852912,-1.48388,-1.24424,-0.438554,-0.576627,-0.102725,-1.54576,0.550572,-1.50738,-0.581363,0.198252
7139.01,0.951237,0.0554108,5,31,0,-7068.73,-0.47736,-0.616761,0.627245,-1.70223,-1.40777,-1.14572,-0.524869,-0.652604,0.131974,-0.261913,-0.608125,-0.625699,-0.483767,-1.35603,-1.88562,0.736846,-0.77462,-0.455775,-0.0876163,-0.381638,0.536432,-0.454373,-1.09421,-0.107011,-1.83492,-0.623503,-1.04742,-0.902801,-0.0692991,0.0202179,0.456179,-0.96697,1.06374,-1.19414,-0.246541,1.01288,0.62915,1.39574,0.972996,0.104979,1.62385,0.831503,1.30691,0.405752,1.6117,1.14206,0.611263,0.988452,0.79813,1.70742,1.96262,1.62743,0.929357,0.459254,0.825043,0.546598,1.53755,0.424317,1.27352,0.665056,-0.124503,0.371053,0.489819,2.18233,0.905746,0.71282,-0.472611,0.516084,0.279408,0.770642,0.00515178,2.58588,1.40287,1.39607,1.05992,1.39998,-0.883622,1.40267,0.92998,1.18872,1.61638,1.40985,2.04504,1.34108,1.41198,0.251614,0.980194,1.51474,0.9072,0.486937,1.22989,1.8708,2.14818,0.567865,1.85305,0.60099,1.44486,2.36955,2.08814,0.828607,0.985815,0.353152,1.12149,1.01767,0.842077,0.350873,1.84352,0.124429,0.564425,0.896373,0.302956,1.7474,2.10381,1.89915,1.05793,0.934259,0.548808,0.127955,-2.09735,-2.1305,-1.69932,-0.88604,-1.31046,-0.221778,-0.682678,-1.20809,-1.2185,-1.13602,-1.87265,-2.16073,0.524162,-1.2429,-1.0553,-0.46445,-0.925817,0.0385331,-1.26472,-1.62439,-0.609837,-2.39093,-0.854521,-1.48067,-1.24191,-0.431919,-0.572799,-0.0888852,-1.55224,0.536036,-1.53885,-0.593337,0.199637
7131.25,0.961588,0.0554108,5,31,0,-7053.18,-0.55879,-0.450459,0.64815,-1.39342,-1.39832,-1.25424,-0.319765,-0.721383,0.0558926,-0.0566437,-0.762927,-0.868278,-0.588403,-1.03781,-1.54634,0.989258,-0.705677,-0.551572,0.0208412,-0.28148,0.441246,-0.425731,-1.02301,-0.147372,-1.86112,-0.431166,-0.433461,-0.743629,0.150899,-0.125236,0.403837,-1.0506,0.712657,-0.934045,-0.00571987,1.02216,0.782794,1.40231,0.935351,0.0843792,1.63505,0.79569,1.33826,0.388641,1.56093,1.13872,0.609793,1.02432,0.790649,1.70115,1.96472,1.63567,0.913295,0.493401,0.843343,0.597103,1.49976,0.368974,1.2945,0.64738,-0.156816,0.371766,0.52583,2.20289,0.911341,0.668184,-0.524977,0.488097,0.312943,0.750805,0.0114762,2.61823,1.34531,1.39022,1.07832,1.39496,-0.875896,1.36899,0.945351,1.18727,1.59408,1.4003,2.05307,1.33825,1.39699,0.261869,0.985043,1.49996,0.926675,0.490476,1.24215,1.84068,2.1561,0.523847,1.83543,0.623508,1.47376,2.39637,2.0854,0.823736,0.994278,0.329579,1.10376,1.0578,0.857934,0.352345,1.81408,0.114052,0.594176,0.907081,0.265415,1.76966,2.10274,1.92342,1.08207,0.88122,0.534252,0.14042,-2.13409,-2.146,-1.6954,-0.895201,-1.29123,-0.187664,-0.625902,-1.24768,-1.2239,-1.07525,-1.8348,-2.1564,0.511134,-1.19395,-1.06097,-0.430369,-0.945871,0.063715,-1.25082,-1.66297,-0.606938,-2.43391,-0.85501,-1.50524,-1.26083,-0.451995,-0.564276,-0.13066,-1.54535,0.531072,-1.44935,-0.57943,0.201288
7130.88,0.934018,0.0554108,5,31,0,-7060.09,-0.570272,-0.422035,0.784541,-1.37328,-1.6445,-1.18134,-0.552037,-0.663514,-0.0928203,0.136677,-0.734841,-0.695167,-0.611673,-1.0293,-1.49493,1.14161,-0.64138,-0.414717,0.437964,-0.44152,0.412214,-0.828742,-1.40318,0.005577,-1.8433,-0.217796,-0.792399,-0.521156,-0.165782,-0.0592634,0.334376,-1.00582,0.779215,-0.79773,0.0946613,1.05083,0.739637,1.39635,0.957009,0.0625368,1.63889,0.793864,1.31628,0.374401,1.578,1.12852,0.643302,1.01047,0.769488,1.69574,1.93351,1.57985,0.898533,0.454905,0.884587,0.56244,1.50938,0.342091,1.28358,0.665564,-0.134537,0.409082,0.540827,2.20436,0.898952,0.70171,-0.500473,0.449807,0.385192,0.770786,0.00350727,2.58663,1.3348,1.39164,1.10723,1.39097,-0.850293,1.38174,0.919931,1.20987,1.59234,1.36796,2.04083,1.34169,1.34529,0.276677,0.968003,1.50243,0.907802,0.495562,1.22121,1.85344,2.18341,0.576352,1.82488,0.612756,1.47308,2.35061,2.06664,0.793662,0.993391,0.336425,1.08795,1.01231,0.844691,0.339848,1.86123,0.102163,0.606977,0.894681,0.300886,1.78446,2.10339,1.89337,1.03937,0.911397,0.536115,0.157284,-2.1352,-2.15053,-1.69025,-0.895091,-1.28516,-0.195703,-0.625813,-1.25364,-1.21926,-1.07731,-1.83871,-2.1631,0.522162,-1.20795,-1.05974,-0.427283,-0.939608,0.0590988,-1.26183,-1.66581,-0.594213,-2.43059,-0.850402,-1.5122,-1.25926,-0.445067,-0.568267,-0.114973,-1.54379,0.534449,-1.44737,-0.576031,0.199684
