# 0.16163, 0.108567, 0.106391, 0.102385, 0.0238497, 0.00958999, 0.153168, 0.0250728, 0.320403, 0.28171, 0.275648, 0.298068, 0.251193, 0.29742, 0.299763, 0.294616, 0.281683, 0.279103, 0.220796, 0.327552, 0.26542, 0.281555, 0.38773, 0.315397, 0.251778, 0.338456, 0.259071, 0.359336, 0.258752, 0.312711, 0.337522, 0.408013, 0.286434, 0.291091, 0.312948, 0.296989, 0.373332, 0.270297, 0.314821, 0.263269, 0.0109566, 0.222361, 0.651396, 0.877794, 0.539454, 0.793148, 0.791561, 0.71, 0.647147, 0.723218, 0.552567, 0.51852, 0.840957, 0.732451, 0.716885, 0.59871, 0.568166, 0.531587, 0.842111, 0.669302, 0.696501, 0.710046, 0.637805, 0.893252, 0.744794, 0.838668, 0.583439, 0.691118, 0.641382, 0.651458, 0.660379, 0.664506, 0.655956, 0.67151
118.697,0.818873,0.0883334,5,63,0,-80.387,-0.291249,0.455878,0.378362,-0.365463,-0.568848,0.103377,-0.714298,0.779897,-1.63274,-2.30547,0.203795,0.0893596,-0.137584,0.518623,0.733445,-0.509529,-0.276064,1.47224,-0.126396,-1.09521,1.51565,-0.925801,-0.177976,0.857651,-0.139029,0.310061,-0.913268,-1.62312,0.683576,-1.73222,-0.413483,0.138446,0.352194,0.786777,1.12969,1.87374,0.13977,1.25905,-0.71144,0.479601,1.34706,0.117566,-0.328638,0.349534,0.56033,-0.534776,1.36463,-0.30443,-0.354914,-0.208051,-0.370361,-1.06369,1.7115,0.420251,1.20416,-0.341526,-0.754062,-1.63371,1.4306,0.551039,-0.469434,-2.15486,-1.40821,-0.71144,0.842213,-0.701677,1.78985,-0.641399,-0.250412,1.3424,-1.56596,-0.358283,1.28644,1.214,-1.98767,-2.51233,-0.555359,-0.644607,-0.821599,-0.309826,-0.142286,-1.11168,-0.9296,0.433895,-0.812874,-1.56845,0.467754,-1.43633,-0.853101,-0.0454186,-0.822727,-0.472483,-1.42655,-1.98017,-0.181179,-2.06525,-1.03677,-0.606324,-0.439623,-0.100693,0.166743,0.74703,-0.605292,0.267634,-1.26915,-0.340258,3.70034,4.00745,4.108,3.61174,4.5154,3.71088,3.68893,3.75317,3.68223,3.39399,4.70335,4.0409,4.43102,3.69474,3.51982,3.174,4.55056,4.10352,3.63959,2.98537,3.25927,3.5375,4.24642,3.54156,4.74687,3.56675,3.73453,4.50362,3.19938,3.68746,4.47409,4.43615,-0.329491,-1.39787,0.0599036,0.332627,-0.459441,0.918684,0.0701428,0.512651,-0.0362263,1.3968,-0.288485,-1.16177,0.832596,-1.32642,-1.33509,-0.525581,-0.514909,0.0545911,-1.4432,-1.39607,-0.0249196,-2.25663,-1.2642,-2.24748,-1.31597,-0.918189,-0.584884,-0.166828,-1.91131,-0.309259,-2.29706,-0.765593,0.581635,0.801846,0.485029,0.417602,0.612882,0.285226,0.482471,0.374572,0.509056,0.198325,0.571625,0.761653,0.303096,0.790248,0.791682,0.628452,0.625957,0.486356,0.808949,0.801559,0.50623,0.905221,0.779748,0.904433,0.788511,0.714673,0.64219,0.541611,0.871166,0.576704,0.908633,0.682567
126.877,0.910541,0.0883334,6,63,0,-85.9309,-0.559706,0.73526,0.391771,0.0877979,-0.245681,0.0342526,-0.4591,0.485097,-0.952389,-1.1929,0.38188,-1.52229,-1.01531,0.553629,0.219968,-0.760519,0.475248,1.22991,-1.69126,-1.32687,1.15608,-0.391658,-0.490986,0.904023,-0.404236,0.92281,-0.230703,-1.14725,0.782478,-2.29237,0.127033,-1.87648,0.575042,0.0192989,-0.293033,0.714422,-1.10059,1.64847,-0.903665,0.113979,1.10699,0.576568,1.01392,-0.401554,-0.72333,1.30121,0.97825,-0.0136229,1.57767,-1.75823,-1.06153,-0.108817,0.562535,-0.357746,-0.935485,-0.848243,-0.281296,-0.133703,0.182216,0.278913,-0.478036,-0.756398,0.6094,-0.431315,0.554302,0.169595,0.258668,0.321026,0.815411,0.502583,0.0368756,-1.01958,-0.910084,-0.191471,-0.921101,-1.03777,-0.273851,-1.19756,-0.951625,-0.190536,-0.352394,-0.828025,-0.228558,0.137525,-1.27952,-1.10276,0.101709,-0.649092,-0.697276,-0.0205609,-0.655193,-0.0114473,-0.571013,-1.01563,-0.0795221,-1.57112,-0.397476,-1.36938,-0.180149,-0.449738,-0.601249,-0.112536,-0.992994,0.340571,-0.897465,-0.403809,5.4281,2.40001,1.99361,6.40595,5.3176,3.00158,7.51296,1.09774,1.64042,2.84128,4.18428,2.4614,1.76407,1.85507,2.57232,2.8008,3.36038,3.55305,2.29647,1.95596,4.29888,2.35918,4.16446,3.33602,3.51182,3.64038,4.84106,4.04211,3.09026,1.68057,1.7901,2.70905,-0.131678,-0.472782,0.0651443,-0.671045,-0.701154,0.402921,-0.156194,-0.0428268,0.230551,0.626662,-0.958987,-0.853851,0.0329341,-0.827971,-1.14219,-0.443893,-0.738202,-0.0101561,-0.794155,-1.0001,-0.238383,-1.88012,-0.694373,-2.27685,-0.757311,-0.991086,-1.15573,-0.737083,-1.76612,-0.128048,-1.55048,-0.796576,0.532872,0.616042,0.48372,0.661737,0.668444,0.400611,0.538969,0.510705,0.442616,0.348268,0.722919,0.701374,0.491767,0.695926,0.758081,0.609186,0.676603,0.502539,0.688723,0.731079,0.559315,0.867625,0.666939,0.906942,0.68077,0.729302,0.760556,0.676358,0.853975,0.531968,0.824983,0.689242
124.673,0.959474,0.0883334,5,63,0,-87.0547,-0.446984,0.492202,0.247572,0.136007,-0.400421,0.0580386,-0.588048,0.614234,-0.97312,-2.02695,0.0749818,-1.09849,-0.0973232,0.566914,-0.0545133,-0.743067,0.769314,2.21422,-1.07882,-1.03985,1.92121,-1.05084,-0.377414,0.842439,0.0429836,1.56638,-0.339515,-1.27621,0.870682,-3.08474,0.00502224,-0.915571,1.68634,0.0834618,0.0151847,0.84101,-1.28347,1.53775,-0.763809,0.116193,1.20625,0.415064,0.765801,0.603971,-0.54462,0.400007,1.75783,-0.0536041,0.289224,-1.19943,-0.999286,-0.728516,2.1061,-0.11364,1.17778,-0.425342,-0.957233,0.626383,1.56803,0.0844763,-1.46767,-1.60158,-0.262616,0.997013,0.523515,-0.516884,0.035257,-0.277011,-0.553682,0.602131,-0.912652,0.301165,-0.416318,0.674215,-1.18577,-1.83307,-0.541992,-1.26278,-0.647828,-0.239831,-0.621532,-1.04446,-0.11551,0.772,-1.25069,-1.22676,0.592024,-1.23351,-0.819869,-0.0705943,-0.561646,0.374076,-0.79659,-1.37194,-0.0532466,-2.4828,-0.584964,-1.15042,0.447756,-0.536783,-0.578721,-0.0714717,-1.3764,0.356491,-1.05721,-0.516679,4.59106,4.2928,2.66499,3.94434,6.93003,3.26743,3.76708,2.03077,2.20667,2.46915,8.00783,3.18702,5.44723,2.80025,2.24553,4.33292,6.40503,3.46017,1.8168,1.71857,2.99592,5.05348,4.15182,2.69585,3.3902,2.97807,2.65499,4.28953,2.28747,3.7858,2.81076,4.41981,-0.133411,-1.14871,-0.223756,-0.645558,-0.478296,0.495349,-0.542668,-0.00120167,0.398492,1.33494,-0.966965,-1.05535,0.55865,-1.44634,-1.46407,-0.684051,-0.620431,0.4549,-1.08377,-1.2657,-0.233445,-2.9077,-0.608489,-2.16909,-0.0325573,-0.960939,-1.01543,-0.622378,-2.17389,0.05751,-1.65893,-0.694246,0.533303,0.759275,0.555707,0.656009,0.617346,0.378634,0.632433,0.5003,0.401675,0.208343,0.724514,0.741801,0.36386,0.809434,0.812155,0.664642,0.650317,0.388196,0.747207,0.780006,0.558098,0.948226,0.647596,0.89744,0.508139,0.72331,0.734082,0.650759,0.89788,0.485626,0.840095,0.666911
128.276,0.837943,0.0883334,6,63,0,-96.3482,-0.624641,0.34654,-0.0879193,0.0257052,-0.328408,0.194403,-0.696253,0.617179,-1.2881,-1.87234,0.525727,-0.316961,0.110849,0.644387,0.939436,-0.874794,0.593304,1.65448,-0.285534,-1.33342,1.51922,-0.0288645,0.0860092,0.848192,-0.273746,1.39243,-0.636127,-0.469027,1.45031,-2.70513,-0.774897,-0.77352,0.65097,0.298224,0.212954,0.0971329,-0.0705937,1.09639,-1.05153,0.758636,1.3624,0.503544,1.0766,1.35457,0.387484,-0.026967,-0.277777,-0.680671,-0.27404,-0.527543,-0.175477,-0.81823,1.94984,0.285668,-0.869667,0.458832,-0.627146,-0.460763,0.987715,-0.945055,1.02396,-1.4365,-0.252349,0.856164,1.38797,-0.553054,-1.5599,-0.152038,0.594041,-0.059415,-0.905424,-1.40453,-0.722301,-0.34664,-1.49124,-1.85182,-0.371786,-0.891874,-0.627839,-0.298551,-0.116453,-1.23616,-0.330079,0.32486,-0.872478,-1.51921,0.241375,-0.714068,-0.64317,-0.172767,-0.865203,0.163123,-1.08886,-0.985726,0.198846,-2.3658,-1.1745,-1.17365,-0.294488,-0.512196,-0.564822,-0.636305,-0.739822,-0.0195858,-1.34523,-0.228039,6.71613,7.72516,4.74699,3.85286,3.39574,2.77222,3.40214,2.99443,3.57525,2.5867,10.4252,4.50975,2.52056,4.92063,2.84795,3.09684,6.42215,2.42667,6.54045,1.89469,3.4395,6.01052,7.85615,2.95621,1.78054,3.6177,5.26732,3.79042,2.47558,1.92544,2.71471,3.28001,-0.502918,-1.31212,0.0144382,-0.700841,-0.657181,0.576435,-0.366958,-0.402099,0.216705,0.911783,-0.808161,-1.2534,-0.0414028,-1.14402,-1.28012,-1.07811,-1.31562,-0.0259952,-1.7266,-1.0072,-0.204352,-2.9697,-1.39088,-2.20621,-0.885504,-1.20395,-0.679668,-0.84481,-1.44417,-0.168276,-1.88903,-0.423952,0.623145,0.787868,0.496391,0.668374,0.658627,0.359753,0.590724,0.599192,0.446035,0.286635,0.691717,0.777889,0.510349,0.758418,0.782471,0.746135,0.788453,0.506498,0.848977,0.732472,0.550911,0.951186,0.800733,0.900806,0.707961,0.769227,0.663665,0.699477,0.8091,0.54197,0.868644,0.604429
123.43,0.981992,0.0883334,5,31,0,-93.5491,-1.16026,0.284523,0.179756,0.00413786,-0.404621,0.315608,-0.526409,0.817579,-0.504045,-1.43736,0.275389,0.612528,0.340665,0.906642,1.30445,0.596009,0.0946757,1.16134,-0.445076,-0.556254,1.50564,-0.655379,0.417296,1.21705,0.446726,0.526252,0.195878,-1.40282,0.731553,-0.845755,0.0062476,-0.440463,-0.0519187,0.325517,-0.402525,1.19471,-0.112216,0.500927,-0.375759,-0.668185,1.31985,0.369948,-0.826947,1.0855,-1.35535,1.03699,1.98725,0.88776,0.902989,-1.34785,-2.42386,-0.93867,0.694266,0.273816,1.2752,-1.06887,-1.40786,-0.877251,0.737623,1.04158,-0.508028,-0.329512,-0.156524,-0.77098,-0.158347,0.10177,2.47113,0.120602,0.629928,-0.0926957,-1.36397,-0.188719,-0.36972,0.81681,-0.938506,-1.70156,-0.301257,-0.0256192,-0.247888,0.214842,0.540079,-0.0391246,-0.449004,0.423077,-0.890293,-0.98119,0.704572,-1.06223,-0.185237,0.468624,-0.161175,-0.0961561,-0.366263,-1.67332,0.0716932,-1.21788,-0.521301,-0.886522,-0.568857,-0.260273,-0.855505,0.450363,-0.618154,-0.116862,-0.833622,-1.0727,2.75639,5.5925,2.26696,5.49305,7.80707,5.198,5.22737,2.27326,1.52676,2.64479,4.83892,4.14187,5.99908,2.52042,2.22335,2.70557,4.91716,5.50238,3.10156,3.31331,3.53228,2.81406,3.5299,3.88646,9.33749,3.91363,4.72511,3.61668,2.25975,3.49046,3.26439,5.06334,-0.0256559,-1.41754,-0.130231,-0.323352,-0.741048,1.06415,-0.301659,0.607572,-0.0801583,0.841378,-1.26806,-0.958529,0.405768,-1.54237,-0.844317,-0.673307,-0.742617,-0.279565,-1.17849,-1.57409,-0.375475,-1.91232,-1.13,-2.5008,-1.63913,-1.53076,-1.11084,0.0796379,-1.75198,-0.48998,-1.76962,-1.58009,0.506414,0.804952,0.532512,0.580141,0.677225,0.256518,0.574848,0.352613,0.520029,0.301245,0.78041,0.722827,0.399927,0.823809,0.699374,0.662243,0.677568,0.56944,0.764677,0.828367,0.592781,0.87128,0.755838,0.924198,0.837417,0.822117,0.752285,0.480101,0.852202,0.620102,0.854411,0.829218
115.676,0.986786,0.0883334,6,63,0,-81.7484,0.00519304,-0.198496,-0.548839,-0.505428,-0.207747,-0.0473406,-0.106354,0.712859,-0.95534,-1.3642,0.153997,-0.134075,-0.383835,1.63207,0.103719,0.919662,0.358026,1.60369,-1.30331,-0.90217,1.38798,-1.4543,-0.0156954,0.489391,-0.107216,1.12961,-0.763093,-1.32163,0.77175,-2.43794,-0.965437,-1.72453,-0.0900272,-0.272791,0.5975,1.89166,-1.34706,1.03525,-0.863337,-0.388329,1.2195,0.054898,0.996169,1.18185,-1.35456,2.18496,1.1661,-0.386793,0.6121,0.138651,-0.00466148,-0.698632,-0.223239,0.17474,-1.89502,1.09884,1.03084,1.68756,0.83684,0.0682376,0.653022,-0.309126,0.171991,2.17382,0.292593,-0.308177,-0.811965,0.00784239,0.608154,-0.419234,-0.367141,1.00094,-0.0367119,0.00354656,-0.787377,-1.07884,0.00342422,-0.201931,-0.379975,1.05708,-0.0324174,0.549235,0.148868,1.03685,-1.03543,-0.749475,0.883082,-1.14307,-0.117543,0.242512,-0.182784,0.6989,-0.650332,-1.04849,0.443795,-1.84426,-0.794575,-1.3357,-0.170531,-0.300816,0.319579,1.24214,-1.06662,0.631634,-0.721792,-0.383178,3.57581,3.61244,3.14288,3.81695,3.60932,3.31437,3.5012,3.41137,3.38464,3.25812,3.34427,3.41814,3.051,3.59602,3.58262,3.71414,3.54466,3.39821,3.50907,3.32854,3.41762,3.81462,3.44032,3.32871,3.23791,3.38696,3.50044,3.30848,3.31795,3.57674,3.37869,3.38616,-0.690509,-1.09544,-0.280587,-0.0984649,-0.586233,0.911937,-0.208263,0.718836,-0.0335755,0.879802,-1.18244,-1.10966,0.270676,-1.84858,-1.12431,-0.593401,-0.730922,0.145742,-1.31697,-1.66592,-0.244787,-2.6598,-1.22313,-2.28056,-0.836074,-0.85977,-0.555698,0.307611,-1.97417,-0.0947339,-1.52778,-0.969102,0.66608,0.749405,0.56969,0.524596,0.6425,0.286604,0.551878,0.327649,0.508393,0.293219,0.765387,0.752066,0.432741,0.86396,0.754788,0.644145,0.675008,0.463629,0.788676,0.841031,0.560893,0.934613,0.772613,0.907254,0.697638,0.702613,0.635456,0.423698,0.878058,0.523666,0.821681,0.72494
108.408,0.746371,0.0883334,6,63,0,-71.051,-0.444137,0.734019,0.166185,-0.517111,-0.152754,-0.102475,-0.443063,0.648512,0.98159,-1.24548,1.21679,-1.16349,-0.741941,1.63717,-0.224949,-0.361546,1.28847,2.39711,-0.452366,-0.553549,1.90677,0.26163,-0.138219,0.427247,0.0495915,1.02772,-0.454595,-0.44399,1.4714,-1.7149,1.16652,-0.746852,0.887159,0.120107,1.66482,1.75275,-0.0217123,2.5235,-0.572687,1.28625,1.13382,0.157942,-0.361121,-0.553408,-0.0876645,-1.72693,-1.73776,-1.12714,-1.35065,-0.75283,-0.746706,0.190054,0.142523,-0.754563,-0.651823,0.529622,-1.6747,-0.280727,0.325075,-1.15379,-0.0688103,0.898601,-0.413416,-0.403533,0.325416,-0.918793,-0.344303,-0.248033,0.273628,1.41475,-0.256848,-1.14043,0.263262,0.113275,0.19351,-1.25077,0.346037,-1.1976,-0.92422,0.61866,-0.588944,-0.677529,0.392525,1.11149,-0.736427,-0.802046,0.793497,-0.273393,-0.532699,-0.165988,-0.410902,0.223423,-0.737873,-0.730995,0.51116,-1.5552,0.313439,-0.927405,0.132271,-0.365172,0.636593,0.693617,-0.457143,1.19346,-0.814457,0.391083,2.93521,2.84741,3.06476,2.36566,2.36162,2.60073,2.51052,2.75912,2.76179,3.20218,3.17823,2.75836,2.80349,3.37861,2.38526,2.97272,3.2712,2.58981,3.0739,3.58136,2.91107,2.91561,3.27138,2.68773,2.94302,2.98811,3.24473,3.88555,2.98395,2.59528,3.23942,3.16359,0.493755,-0.9663,0.366225,-0.689505,-0.71153,0.67329,-0.286227,-0.256139,0.487395,1.22503,-0.480173,-0.83787,0.329655,-0.805694,-1.35418,-0.726508,-0.759823,-0.196855,-1.17392,-1.26619,-0.00869438,-2.1684,-0.662766,-2.28324,-1.01819,-1.3696,-0.871082,-0.857623,-1.85322,-0.137063,-2.13585,-0.768503,0.379009,0.724381,0.409454,0.665857,0.670739,0.33776,0.571072,0.563687,0.380508,0.227052,0.617789,0.698016,0.418325,0.691191,0.794812,0.674038,0.681315,0.549055,0.763853,0.780091,0.502174,0.897376,0.659882,0.90748,0.73462,0.797315,0.704971,0.702164,0.864505,0.534212,0.894339,0.683197
112.221,0.876533,0.0883334,6,63,0,-65.9766,-0.443026,-0.726188,-0.266164,0.013921,-0.645176,0.364049,-0.60911,0.722436,-0.809623,-1.7618,0.781452,0.0616611,0.653737,0.215074,1.55639,-0.746846,0.306419,1.96768,0.17894,-0.858364,1.69258,-0.706343,0.121845,0.198787,-0.105839,0.31101,0.402905,-1.14362,0.702856,-1.72311,-0.68123,-0.795597,-0.264437,0.269809,-1.14364,0.406235,-0.745777,-0.318468,-1.17753,-1.29052,1.1759,0.108598,0.73075,1.04263,-1.2036,2.12519,2.24939,1.03135,1.58949,0.0511449,-0.124375,-1.54982,0.629139,0.562666,0.572152,-0.248833,0.93058,-1.06284,0.268278,1.09257,0.439889,-1.61406,0.675555,0.374292,-0.124592,1.08009,1.35861,0.903621,0.24698,-1.37354,-0.81683,0.207428,-0.88854,-0.188064,-1.19401,-1.8819,-0.0445609,-0.564564,-0.136826,-0.453733,0.51528,-1.14866,-0.387742,0.81241,-0.479837,-1.22922,0.613673,-1.1194,-0.521085,-0.465499,-0.685572,-0.384425,-0.318037,-1.43531,-0.101341,-1.85395,-1.10126,-1.18388,-0.800149,-0.41419,-1.43532,-0.315631,-1.14789,-0.839183,-1.4598,-1.54143,3.50873,3.6296,2.84393,4.0824,4.13784,3.62516,3.85168,3.25909,3.19756,2.73899,3.47022,3.44526,3.44881,3.15463,3.5857,2.88774,3.33686,3.64934,3.39963,2.71995,3.48776,3.3755,3.19749,3.6444,3.75631,3.57522,3.32915,2.79193,2.96593,3.31488,2.94292,3.17552,0.071133,-1.48023,0.0377286,-0.812137,-0.835206,0.57089,-0.59972,-0.168707,0.00997529,1.28898,-0.994217,-1.3835,0.71308,-1.30913,-1.13534,-1.57128,-0.897642,-0.101019,-0.898107,-0.840422,-0.238505,-2.3854,-0.79667,-2.48272,-1.23156,-1.02565,-0.984869,-0.049182,-1.81982,-0.437355,-1.81631,-1.21451,0.482224,0.814608,0.490569,0.692565,0.697455,0.361032,0.645592,0.542077,0.497506,0.216025,0.72992,0.799553,0.328919,0.787368,0.756823,0.827966,0.710465,0.525233,0.71056,0.698554,0.559345,0.915707,0.689262,0.922921,0.774092,0.736072,0.728073,0.512293,0.860545,0.607629,0.860123,0.771096
111.858,0.954874,0.0883334,6,63,0,-67.4012,-0.295081,-0.343603,0.0507545,-0.569955,-0.574691,0.286537,-0.858082,0.582393,-1.51786,-0.618615,0.0682476,0.596288,0.404817,1.45677,1.76482,0.117674,0.676064,1.01301,0.253025,-0.614616,0.469785,-0.584128,-0.757079,2.18371,0.22106,0.565068,-0.888479,-2.7497,1.00027,-1.40875,-0.391189,-0.424337,0.760232,0.436156,0.50252,0.799305,-0.466547,1.43435,-0.580913,0.86696,1.09593,0.242522,0.140686,-0.67686,-0.354604,0.0675,0.903771,1.89157,1.98811,-0.86655,-0.496794,-0.809513,1.74784,0.906102,-0.940716,0.11514,0.502719,0.650826,-0.020497,-0.0540569,-0.917737,0.882365,0.821488,-1.41638,2.20693,0.0549484,1.65439,0.095217,0.294493,0.939398,0.307083,-0.892096,0.225782,-0.0465481,-1.74208,-1.21836,-0.818335,-0.510808,-0.62232,-0.00966916,0.169737,-0.78955,-0.464347,-0.268114,-0.710722,-1.21603,-0.584483,-1.19827,-1.299,0.413697,-0.729338,-0.52899,-1.37553,-2.45949,-0.275532,-1.67853,-1.08591,-1.10521,-0.415328,-0.604068,-0.565418,-0.392572,-1.1298,-0.0227294,-1.1964,-0.353171,3.09583,2.53903,2.74542,3.04136,3.7252,4.73358,4.84572,2.42487,2.65236,2.45864,4.57143,3.7273,2.38164,3.0767,3.37993,3.50354,2.97714,2.95301,2.39495,3.70591,3.65159,2.12215,5.10982,3.03212,4.46898,3.06187,3.21348,3.75752,3.22331,2.40989,3.16038,2.95839,-0.325574,-0.53326,-0.455462,-0.328539,-0.879347,1.15485,-0.420655,0.410657,0.179494,0.445969,-0.803852,-1.06388,-0.184031,-1.05538,-1.57198,-0.221634,-0.568595,0.0353595,-1.54258,-1.65543,-0.0858056,-1.84001,-1.33515,-2.78271,-1.32016,-1.63154,-0.797951,-0.789003,-2.28661,-0.260832,-2.07225,-0.620256,0.580682,0.630243,0.611937,0.581404,0.706687,0.239605,0.60364,0.398754,0.455247,0.39032,0.690798,0.743432,0.545878,0.741806,0.828066,0.555183,0.638439,0.491161,0.823839,0.839623,0.521438,0.86295,0.791691,0.941734,0.789208,0.83638,0.689536,0.687617,0.907762,0.564841,0.888177,0.650277
107.669,0.961524,0.0883334,6,63,0,-66.0996,-0.810427,0.0759332,0.535528,0.0709147,-0.468032,0.0862474,-0.228388,0.467621,-1.02003,-2.86515,1.27049,-1.30511,-0.389092,0.216333,-0.0969305,-0.60503,0.297468,2.33354,-0.591712,-0.454087,2.03128,-1.69991,0.377046,-0.517829,-1.32196,0.266873,-0.683855,-0.787391,0.114872,-3.03128,0.0468013,-0.964686,0.350874,-0.473561,-0.913597,1.40928,0.639644,1.22103,-0.817946,-0.383173,1.21026,0.391055,-0.0635483,2.78722,-0.281215,0.671063,-0.0245046,-1.61924,-0.710222,-0.335212,-0.740854,-1.16329,1.72346,0.604904,1.02086,0.129202,-0.740249,-0.437302,2.38686,0.0593404,0.595896,-2.68798,-0.168941,0.506891,-0.27625,-0.592842,-0.628631,-0.371754,0.00507313,0.506311,-1.24561,-1.32153,-1.47851,0.719458,-0.705374,-1.56819,0.365722,-0.838687,-0.410335,-0.127226,-0.273714,-0.511313,-0.0892853,0.862827,-0.505085,-0.440728,0.721483,-1.0233,-0.052073,-0.470535,-0.846563,-0.103592,-0.548173,-0.596588,-0.174671,-1.64588,-0.206502,-0.679495,-0.0643118,-0.449835,-0.655605,0.43062,0.0707233,0.342594,-0.610876,-0.407567,3.27201,9.9763,3.00503,4.3609,3.32236,1.78077,2.54091,2.94224,2.51065,2.12835,6.58125,4.24953,5.00015,3.52818,2.51125,2.82709,8.53054,3.4331,4.23458,1.17247,3.1399,4.08973,3.01087,2.66026,2.62329,2.90049,3.36101,4.0888,2.06093,2.00064,1.88152,4.44422,-0.207441,-1.51881,0.00557304,-0.904592,-0.981116,0.0183789,-0.96888,-0.0424223,-0.220613,0.788705,-0.942386,-0.972494,0.677476,-1.27706,-0.79164,-1.21098,-0.93868,-0.0141199,-0.907249,-0.459006,-0.390294,-2.14753,-0.591617,-2.22779,-0.983344,-1.32163,-1.46844,-0.515696,-1.20064,-0.327669,-1.65341,-0.954325,0.551675,0.820363,0.498607,0.711892,0.72733,0.495405,0.724896,0.510604,0.554931,0.312447,0.719581,0.725616,0.336825,0.781949,0.688183,0.770472,0.718833,0.50353,0.712437,0.612778,0.596354,0.895437,0.643736,0.902717,0.727771,0.789454,0.81282,0.626141,0.768638,0.581192,0.839352,0.721984
121.604,0.89821,0.0883334,5,31,0,-73.9437,-0.35851,0.230936,-0.0781504,-0.27116,-0.552391,-0.130821,-0.113069,0.740278,-0.55821,-1.5375,0.324351,-0.0117982,-0.558285,0.852246,0.371833,-0.407736,0.669395,1.25046,-1.12768,-0.733199,0.966657,0.4771,-0.561644,1.27664,0.0129284,0.851,-1.39454,-0.952636,0.728081,-2.79637,-1.41645,-1.22545,-0.210948,-0.251854,1.8169,1.76802,-0.178849,1.4263,-0.224068,-0.0322058,1.42376,0.497511,0.383327,0.2039,-0.472224,-0.418779,0.658306,-0.234065,1.01303,-1.05553,-1.26639,-0.408645,1.10932,-0.496623,-0.9753,-1.07951,-0.368271,-0.138029,-0.174406,-0.27171,-0.130158,0.267785,-0.506407,0.907865,1.332,0.709874,0.957377,0.527811,0.490604,0.282604,-1.86032,-0.635984,-1.01975,0.178467,-0.5263,-1.25125,0.12704,-0.121803,-0.526356,0.51783,0.16219,-0.414907,0.382469,0.812618,-0.947863,-0.655841,0.602526,0.240117,-0.528842,0.831997,-0.103499,0.516907,-1.14542,-0.818286,0.425913,-2.18316,-1.16164,-1.02024,-0.26923,-0.299512,1.23194,1.19575,-0.245467,0.94279,-0.278942,-0.136911,5.02524,4.59609,3.28323,3.3717,5.76196,3.69623,6.87406,2.45622,2.21161,3.38874,7.21141,3.24361,2.55625,2.4271,3.45749,3.87712,3.80758,3.62765,3.89233,4.74451,3.22786,6.52366,8.05625,5.9117,6.68635,5.39976,5.30073,4.77962,1.64581,3.02634,2.50034,4.5383,0.102846,-0.918885,-0.256556,0.539718,-0.693322,0.498532,0.081034,0.412576,0.268937,0.766602,-0.957292,-1.24199,-0.0268521,-0.636821,-2.21176,-0.386734,-0.557046,0.0450669,-1.91404,-1.46596,-0.406014,-3.35267,-1.60565,-2.83708,-1.34339,-1.08531,-0.41472,-0.608447,-1.96807,-0.302988,-1.73148,-1.00431,0.474311,0.714815,0.56379,0.368253,0.666706,0.377886,0.479753,0.398295,0.433168,0.317215,0.722579,0.77591,0.506713,0.654034,0.901301,0.595496,0.635769,0.488735,0.871473,0.812442,0.600132,0.966192,0.832806,0.944647,0.793047,0.747498,0.602219,0.647586,0.877404,0.575173,0.849602,0.731905
