# 0.150296, 0.103202, 0.0874869, 0.0884887, 0.0160341, 0.00714698, 0.15088, 1.02485, 0.271657, 0.242815, 0.202924, 0.224268, 0.191297, 0.322393, 0.237445, 0.213657, 0.217794, 0.219984, 0.195771, 0.221492, 0.353371, 0.194538, 0.21449, 0.209455, 0.186897, 0.253454, 0.187036, 0.252123, 0.190526, 0.302053, 0.217365, 0.221483, 0.192867, 0.19307, 0.222714, 0.277132, 0.200918, 0.35438, 0.225133, 0.194387, 0.958886, 0.0178775, 0.0220427, 0.0183369, 0.0194591, 0.0182206, 0.0237334, 0.0186755, 0.0189457, 0.0225628, 0.0189998, 0.0199434, 0.0173599, 0.0151179, 0.0190692, 0.0216321, 0.0222917, 0.0157903, 0.0191832, 0.0220549, 0.0177247, 0.019297, 0.0193903, 0.0245231, 0.0217474, 0.0185415, 0.0212684, 0.0234596, 0.0207192, 0.0209105, 0.0176257, 0.0244241, 0.0224116
90.8178,0.0222643,0.0122139,2,7,1,-51.967,-0.181881,0.35262,-0.186136,-0.264405,-0.0333732,0.125566,-0.82141,0.573954,-1.24649,-1.51572,-0.878558,-0.803795,-0.533157,0.10319,-0.534567,-0.49404,-0.751581,-0.627859,-1.05229,-1.4254,0.604992,-0.874388,-0.600104,-0.566845,-0.470142,0.320979,-0.788026,-0.913364,-0.577773,-1.58816,-0.955317,-1.60583,-1.11756,-0.868009,-0.89576,-0.556198,-1.23522,0.168222,-1.3742,-0.780727,0.0156105,-0.620663,-1.05841,-0.327627,-0.554305,-0.251189,0.798225,-0.360289,0.0221269,-0.161427,-0.039484,-0.741975,-0.877846,0.500311,-1.00534,-0.632133,-0.843346,-0.717188,0.208156,-1.04522,-0.927757,-0.682246,-1.73677,-1.27917,-1.99488,-1.46521,-1.33664,-0.848562,-0.530743,-1.47803,0.0909669,-1.6048,-0.965622
86.4,0.42992,0.0122139,3,12,1,-58.1726,-0.178237,0.339349,-0.187232,-0.274259,-0.0375414,0.126669,-0.832245,0.550771,-1.22908,-1.53222,-0.883685,-0.790023,-0.52463,0.107437,-0.530807,-0.487992,-0.730634,-0.610945,-1.03382,-1.42796,0.618582,-0.872886,-0.617845,-0.569365,-0.475828,0.326031,-0.801965,-0.955214,-0.58984,-1.56481,-0.953684,-1.57558,-1.11919,-0.859767,-0.885807,-0.55086,-1.23153,0.17917,-1.40666,-0.786322,0.016205,-0.620185,-1.05041,-0.333672,-0.554583,-0.25244,0.804762,-0.364817,0.0217064,-0.169231,-0.0404302,-0.735166,-0.881374,0.503335,-1.00833,-0.626591,-0.841771,-0.709376,0.205806,-1.04101,-0.932041,-0.683559,-1.73255,-1.27337,-1.98592,-1.46768,-1.34297,-0.85322,-0.526723,-1.48043,0.0909632,-1.60569,-0.970318
87.5908,0.0229781,0.0122139,5,63,0,-51.1692,-0.176238,0.340986,-0.190849,-0.275653,-0.0391242,0.125583,-0.837557,0.552152,-1.24113,-1.53032,-0.887496,-0.793088,-0.535956,0.0947854,-0.536609,-0.482231,-0.733705,-0.604922,-1.03555,-1.41373,0.627679,-0.869532,-0.617898,-0.574671,-0.476137,0.317166,-0.798764,-0.946595,-0.589275,-1.57405,-0.961773,-1.57104,-1.12422,-0.858614,-0.879967,-0.544637,-1.23038,0.178688,-1.39626,-0.788886,0.0160289,-0.621775,-1.05013,-0.333415,-0.555522,-0.251492,0.803086,-0.363894,0.0229033,-0.170794,-0.0412149,-0.738456,-0.883971,0.500834,-1.0078,-0.624738,-0.842407,-0.707732,0.205179,-1.03986,-0.932313,-0.682808,-1.73318,-1.27418,-1.98653,-1.46705,-1.34348,-0.852937,-0.530489,-1.47782,0.0883001,-1.60623,-0.97046
67.5847,0.075479,0.0122139,8,255,0,-40.3049,-0.104756,0.313806,-0.0208954,-0.378943,-0.124298,0.119457,-0.80367,0.567166,-1.28233,-1.58396,-1.04166,-0.575013,-0.853665,-0.307667,-0.547363,-1.01862,-0.691042,-0.843514,-1.28609,-1.40786,0.482164,-0.896263,-0.658187,-0.344249,-0.878407,-0.120223,-1.11976,-0.987134,-0.430704,-1.83685,-0.922615,-1.60521,-0.680431,-1.10891,-0.830006,-0.391596,-0.997639,0.244819,-0.958251,-0.51036,0.0188343,-0.431973,-0.948142,-0.428935,-0.19961,-0.486762,0.54999,-0.342274,-0.283359,0.000338997,-0.137858,-0.916285,-0.837131,0.633656,-0.849193,-0.640575,-0.475484,-0.853808,0.0768774,-1.15213,-0.710253,-0.328179,-1.8127,-1.19485,-2.19438,-1.09555,-1.61933,-0.956117,-0.560981,-1.42756,0.0827688,-1.34436,-0.749579
83.1316,0.847469,0.0122139,5,39,1,-49.3308,-0.454193,0.192415,0.725616,-0.0649248,-0.182453,0.0918059,-0.775149,0.459817,-1.06987,-0.968822,-0.583517,-0.355133,-0.566242,0.455944,-0.225647,-0.320803,-0.451803,-0.41166,-0.615886,-0.905048,0.128485,-1.46206,-1.01563,-0.776011,-1.13291,-0.358103,-1.2628,-1.59243,-0.833723,-1.92716,-0.967904,-0.988468,-0.922918,-0.833844,-0.340019,-0.0872616,-0.849038,0.279344,-1.37792,-0.441897,0.0184796,-0.663669,-0.782709,-0.51098,-0.324696,-0.711114,0.782982,-0.485883,0.0240525,-0.30799,-0.248268,-0.702267,-0.902969,0.595367,-1.069,-0.73336,-0.671636,-0.73926,0.204857,-0.972501,-0.971663,-0.42022,-1.65061,-1.28657,-1.77174,-1.45085,-1.39332,-0.65166,-0.455333,-1.46212,-0.0480984,-1.87052,-0.778694
90.9132,0.609834,0.0122139,4,23,1,-67.1959,-0.444292,0.0665554,0.394761,0.030723,-0.243336,0.117545,-0.500497,0.489644,-1.09958,-0.825362,-0.335849,-0.303736,-0.473657,0.421462,-0.0894406,-0.36845,-0.337581,-0.55014,-0.604335,-0.913707,0.235644,-1.06438,-0.774037,-0.34542,-0.894419,-0.197246,-1.05322,-1.28594,-0.706012,-1.55788,-1.18677,-1.08661,-0.90663,-0.914832,-0.545145,-0.108666,-0.780627,0.366106,-1.27085,-0.474178,0.0170331,-0.615806,-0.640278,-0.306921,-0.348606,-0.72113,0.79399,-0.437274,0.0273149,-0.202421,-0.381378,-0.756184,-0.967459,0.47948,-0.962217,-0.834176,-0.566625,-0.757869,0.0918807,-1.07598,-0.908766,-0.5923,-1.56817,-1.34889,-1.83291,-1.35056,-1.39762,-0.731112,-0.341777,-1.3213,0.197014,-1.6935,-0.624741
85.6867,0.763432,0.0122139,4,22,1,-57.2296,-0.479611,0.061402,0.421552,0.0536168,-0.239019,0.124615,-0.538894,0.471035,-1.09006,-0.840199,-0.327879,-0.271714,-0.472726,0.455931,-0.0693353,-0.345221,-0.356046,-0.551278,-0.576143,-0.852341,0.273665,-1.06361,-0.800108,-0.367371,-0.896718,-0.201727,-1.02646,-1.33901,-0.695476,-1.54005,-1.16477,-1.04196,-0.901477,-0.898746,-0.593789,-0.1017,-0.81803,0.326063,-1.27794,-0.492543,0.0188228,-0.634025,-0.691659,-0.31038,-0.368088,-0.726107,0.784205,-0.453134,0.00310816,-0.213383,-0.374242,-0.773582,-0.936139,0.469695,-0.947276,-0.854489,-0.576524,-0.765471,0.0987096,-1.0651,-0.921463,-0.556303,-1.55209,-1.35534,-1.83031,-1.34464,-1.40127,-0.761021,-0.339823,-1.35587,0.187211,-1.65807,-0.663317
93.9356,0.700286,0.0122139,4,27,1,-60.4451,-0.631945,0.297644,0.438142,0.0299984,-0.16499,0.105241,-0.552943,0.540317,-0.983116,-1.01356,-0.462857,-0.358844,-0.409126,0.485086,-0.197977,-0.274692,-0.215849,-0.245426,-0.749104,-1.1483,0.329617,-1.03595,-0.747598,-0.18181,-0.714682,0.0793787,-0.716061,-1.19192,-0.634627,-1.38838,-0.899871,-1.1174,-0.788654,-0.68178,-0.652262,-0.230079,-0.999637,0.404359,-1.08534,-0.610966,0.0182849,-0.64891,-0.919534,-0.44043,-0.443277,-0.617728,0.767873,-0.514376,-0.0369541,-0.116497,-0.104003,-0.922333,-1.16153,0.3659,-1.06373,-0.855175,-0.455001,-0.732027,0.166691,-0.871958,-1.02354,-0.650145,-1.51085,-1.30019,-1.94464,-1.37349,-1.30527,-0.959023,-0.603506,-1.62785,0.05038,-1.64458,-0.970646
64.4809,0.880011,0.0122139,9,511,0,-27.3482,-0.468018,0.0897793,0.202846,0.0540466,-0.191611,0.087802,-0.594895,0.469132,-0.973228,-1.02069,-0.504409,-0.0544837,-0.281306,0.409802,0.0146264,-0.138515,-0.112989,0.0570449,-0.66349,-0.452171,0.432076,-1.00642,-0.343202,-0.346531,-0.773579,0.116043,-0.759657,-1.16337,-0.241102,-1.35874,-1.09569,-1.01727,-0.791644,-0.349794,-0.440768,0.0353935,-1.31067,0.217906,-1.15738,-0.744513,0.0328691,-0.661956,-0.959093,-0.551723,-0.173637,-0.537748,0.58476,-0.373081,0.0266938,-0.0377569,0.0951914,-0.889871,-0.612879,0.369292,-1.16135,-0.658758,-0.767454,-0.927187,0.06594,-0.962118,-1.12964,-0.339449,-1.61311,-1.31996,-1.69962,-1.21792,-0.850965,-0.62943,-0.248099,-1.82808,-0.0286362,-1.60874,-0.992099
60.927,0.682506,0.0122139,9,511,0,-21.1516,-0.126124,0.0107594,-0.352659,-0.712876,-0.0849747,0.0519263,-0.261399,0.555845,-0.552839,-0.956126,-0.401264,-0.265192,-0.628509,0.275921,-0.125495,-0.351088,-0.193857,-0.0845481,-0.977618,-0.7905,0.801807,-0.348935,-0.173506,0.0222378,-0.368152,0.573644,-0.603146,-0.752619,-0.132532,-1.50188,-0.447607,-1.07035,-0.785234,-0.423494,-0.190348,0.410439,-0.632294,0.741444,-1.13119,0.16666,0.0339625,-0.351853,-0.831165,-0.316776,-0.276009,-0.676248,0.531562,-0.228767,-0.215121,-0.0645386,0.0119465,-0.988302,-0.76456,0.475497,-0.741671,-0.623883,-0.477278,-0.754118,0.234159,-1.09961,-1.08704,-0.534322,-1.95281,-1.17955,-1.96765,-1.59307,-1.23019,-0.842842,-0.310465,-1.47271,0.0592789,-1.94344,-0.666103
68.1353,0.962592,0.0122139,8,255,0,-36.5327,-0.657406,-0.22983,0.00657548,-0.617103,-0.312509,0.148658,-0.0875653,0.438043,-0.492056,-0.540755,0.0747932,0.254339,0.147785,0.279167,0.553683,-0.26911,0.0180238,0.266052,-0.434882,-0.330549,0.782291,-0.337956,0.0478899,0.468859,-0.168571,0.322718,-0.485761,-0.893289,-0.122599,-1.02839,-0.174611,-0.160746,-0.148527,0.171147,0.169135,0.750328,-0.0515049,0.932843,-0.604671,0.345729,0.0294892,-0.337264,-0.731809,-0.287298,-0.231967,-0.526292,0.334548,-0.330807,-0.166852,-0.201419,0.108005,-0.955347,-0.794043,0.463365,-0.800993,-0.646856,-0.455814,-0.658542,0.0745829,-1.09255,-0.979335,-0.529976,-1.64751,-1.15674,-1.88582,-1.43105,-1.15743,-0.822696,-0.250201,-1.50454,-0.0247202,-1.89691,-0.646306
67.9628,0.524025,0.0122139,5,34,1,-42.2976,-0.682413,-0.221615,0.0417156,-0.634825,-0.295575,0.150224,-0.107095,0.409268,-0.43968,-0.567457,0.0214539,0.236816,0.132492,0.259527,0.602937,-0.155998,0.0364665,0.344503,-0.302991,-0.24066,0.744143,-0.354221,-0.0188228,0.417033,-0.254036,0.30407,-0.484899,-0.880957,-0.143598,-1.07951,-0.118715,-0.163456,-0.165239,0.234263,0.146775,0.783032,-0.0717606,1.00479,-0.55647,0.388601,0.0308182,-0.323597,-0.783442,-0.314973,-0.212945,-0.546967,0.279531,-0.317826,-0.120998,-0.182896,0.124479,-0.939751,-0.753828,0.431245,-0.782452,-0.657847,-0.454463,-0.674618,0.0982272,-1.09145,-0.965962,-0.570839,-1.64115,-1.14872,-1.90895,-1.48703,-1.18973,-0.863514,-0.256029,-1.54639,-0.0351233,-1.90384,-0.664364
67.4084,0.966987,0.0122139,8,255,0,-33.5155,-0.560202,-0.0108054,-0.00644187,-0.52594,-0.298304,0.0903253,-0.2542,0.588754,-0.898404,-0.861593,-0.217585,-0.174385,-0.316582,0.629661,0.0422134,-0.537575,0.161526,0.259489,-0.664144,-0.821435,0.771121,-0.478011,0.0368834,0.287374,-0.217599,0.348942,-0.43754,-0.80207,-0.231859,-0.976674,-0.533976,-0.182525,-0.401034,0.0855988,0.0531921,0.910573,-0.184102,0.783623,-0.533147,0.194545,0.0308231,-0.526915,-0.868525,-0.445769,-0.330526,-0.730604,0.742469,-0.529099,-0.296508,0.0606509,0.214846,-0.99232,-1.13586,0.455396,-1.00178,-0.778171,-0.530174,-0.634832,0.0774418,-0.987125,-1.01028,-0.694658,-1.63183,-1.33862,-1.72393,-1.56564,-1.12511,-0.985268,-0.146351,-1.55434,-0.0919023,-1.7432,-0.656208
62.4062,0.981019,0.0122139,8,255,0,-26.8363,-0.422683,-0.0755609,0.0496003,-0.0676384,-0.111347,0.192737,-0.523833,0.549288,-0.929922,-0.96088,-0.472144,-0.0612231,-0.0304689,0.171114,0.133863,-0.299408,-0.547839,-0.518203,-0.873767,-1.03607,0.211479,-0.943978,-0.785638,-0.251235,-0.645994,-0.0378756,-0.633122,-1.06061,-0.407147,-1.6484,-1.11334,-1.3782,-1.03278,-0.552576,-0.811872,-0.56819,-1.31528,0.204504,-1.31045,-0.759114,0.0365081,-0.628144,-0.914155,-0.369916,-0.378164,-0.333357,0.644874,-0.329636,-0.152877,-0.38117,-0.322346,-1.14092,-0.961226,0.257843,-0.95389,-0.809401,-0.564199,-0.793556,0.0975993,-0.923309,-0.823553,-0.433417,-1.72928,-1.29071,-1.93513,-1.39935,-1.04215,-0.697069,-0.382539,-1.66777,0.179648,-1.55911,-0.889763
76.3236,0.989525,0.0122139,9,511,0,-35.5692,-0.883685,0.331037,-0.027871,-0.144031,-0.121602,0.097799,0.070654,0.458428,-0.784853,-0.641244,-0.236782,-0.0528133,-0.112026,0.607263,0.265223,0.102345,0.00497541,0.229779,-0.297955,-0.570379,0.983319,-0.0842339,0.0447471,0.234563,-0.027684,0.631852,0.176467,-0.333243,0.144911,-0.707298,-0.455153,-0.489135,-0.472446,-0.0723491,0.229667,0.284708,-0.77392,0.836827,-0.583837,0.00659469,0.0235646,-0.776003,-0.831975,-0.470056,-0.440586,-0.593104,0.590659,-0.298569,0.000316002,-0.168023,0.081233,-0.706142,-0.863437,0.306958,-0.797022,-0.748156,-0.728769,-0.857793,0.0122207,-0.679032,-0.951668,-0.589482,-1.51785,-1.29989,-1.66498,-1.46543,-1.10779,-0.537842,-0.482192,-1.75623,0.083587,-1.5411,-0.796744
67.7886,0.383604,0.0122139,8,255,0,-40.4546,-0.865805,0.221686,0.0333175,-0.186319,-0.212925,0.151568,-0.196398,0.592492,-0.925046,-0.799611,-0.121318,0.0167373,-0.368027,0.522297,0.352864,-0.278853,0.128349,0.0526517,-0.362931,-0.700944,0.854376,-0.0137501,-0.0201646,0.224138,-0.123311,0.438445,-0.468387,-0.513814,-0.0247542,-0.842355,-0.416032,-0.507801,-0.365413,-0.0503117,-0.291242,0.359775,-0.345115,0.62927,-0.943952,0.0148636,0.0321946,-0.704378,-0.851772,-0.280273,-0.297008,-0.815746,0.743978,-0.215486,-0.149123,0.0464209,0.0832633,-0.740786,-0.900066,0.392765,-0.673095,-0.739876,-0.686665,-0.733439,-0.00573796,-1.25373,-0.800704,-0.61456,-1.53106,-1.20028,-1.80639,-1.37906,-1.19871,-0.908343,-0.35915,-1.44032,-0.0914543,-1.90066,-0.702688
63.0645,0.938819,0.0122139,8,511,0,-28.9406,-0.650782,-0.230925,-0.208086,-0.58923,-0.328496,0.253798,-0.122456,0.726485,-1.35484,-0.912073,-0.368676,0.1388,-0.284958,0.194605,0.689831,-0.248749,-0.357078,-0.36277,-0.397011,-0.902704,0.758454,-0.302724,-0.390726,0.440251,-0.112165,0.145514,-0.30378,-0.927098,-0.187381,-1.29699,-0.584711,-0.542361,-0.188995,0.100471,-0.316038,0.167459,-0.283387,0.734513,-0.687198,-0.222577,0.035485,-0.763915,-0.88339,-0.377182,-0.288275,-0.844327,0.698672,-0.175292,0.111586,-0.188131,-0.182741,-0.852616,-1.07198,0.462364,-0.789544,-0.963307,-0.597923,-0.600112,-0.0349395,-1.02484,-0.949739,-0.595291,-1.91228,-1.36606,-2.1905,-1.34445,-1.27817,-0.807869,-0.406951,-1.47243,0.0697357,-1.78207,-0.912373
59.3978,0.967152,0.0122139,8,511,0,-16.178,-0.297603,-0.254348,-0.437281,-0.767428,-0.196602,0.244152,-0.475502,0.412848,-1.2291,-0.956672,-0.498138,-0.106177,-0.347651,-0.175655,0.197708,-0.110993,-0.724731,-0.484923,-0.564726,-1.09379,0.554508,-0.731559,-0.730979,0.174874,-0.311436,0.246055,-0.684382,-1.19707,-0.583483,-1.31069,-0.359472,-0.767392,-0.596458,0.0467892,-0.395318,-0.309848,-0.861276,0.581209,-0.83948,-0.306572,0.0273856,-0.671537,-0.74486,-0.21638,-0.397782,-0.654451,0.496281,-0.321008,0.240735,-0.39046,-0.161122,-0.74806,-0.904029,0.329128,-1.09282,-0.984082,-0.569884,-0.760173,0.0695643,-1.24006,-1.10468,-0.83602,-1.78616,-1.09792,-1.99797,-1.4904,-1.12315,-0.712541,-0.614917,-1.72414,0.175252,-1.6136,-0.909553
67.2335,0.799969,0.0122139,8,255,0,-22.6629,-0.527447,0.277991,0.103436,-0.38345,-0.113498,0.157312,-0.584522,0.390717,-1.32841,-0.923863,-0.780142,-0.355402,-0.560466,-0.0683997,-0.199527,-0.657517,-0.682685,-0.350511,-0.789365,-1.18685,0.516909,-0.868016,-0.708836,-0.138531,-0.606528,0.0181298,-0.869788,-1.03268,-0.741864,-1.49203,-0.689887,-0.971903,-0.613791,-0.182106,-0.512735,-0.264791,-0.833484,0.539521,-1.03247,-0.240108,0.0290934,-0.845288,-0.760436,-0.521452,-0.447076,-0.61751,0.518975,-0.461762,-0.302856,-0.402462,-0.0342006,-0.878363,-1.01061,0.418708,-0.94794,-0.814461,-0.574769,-0.852256,-0.0465987,-1.20831,-0.964827,-0.888329,-1.65737,-1.41234,-1.94494,-1.47317,-1.10982,-0.843965,-0.652249,-1.56797,0.0643495,-1.76983,-0.838257
55.3367,0.959392,0.0122139,8,255,0,-28.3546,-0.946886,0.871841,0.660871,0.554382,-0.174768,0.0692819,-0.490629,0.488051,-0.880612,-1.10252,-0.769935,-0.388288,-0.823605,0.269328,-0.1228,-0.676201,-0.403584,-0.398374,-0.812107,-0.765187,0.444727,-0.89151,-0.553331,-0.181388,-0.663801,0.278868,-0.532248,-0.704896,-0.723094,-1.16848,-0.970568,-1.1957,-0.888493,-0.67135,-0.598468,0.026765,-0.817847,0.272984,-1.20127,-0.713007,0.0411258,-0.422393,-0.872867,-0.554191,-0.216254,-0.807958,0.715384,-0.220978,-0.163604,-0.149389,-0.106773,-0.801368,-0.672409,0.310936,-1.03764,-0.902833,-0.688295,-0.834467,0.185253,-0.781389,-0.759054,-0.909156,-1.45819,-1.16755,-1.89291,-1.2879,-1.07866,-0.827834,-0.293656,-1.33109,0.0428534,-1.64367,-0.981705
47.574,0.963667,0.0122139,9,511,0,-1.94818,-0.0449525,0.0870539,-0.177184,-0.373515,-0.386453,0.103535,-0.622715,0.534357,-1.76478,-1.32538,-1.12509,-0.937023,-0.550434,-0.139085,-0.658328,-1.0239,-0.989049,-0.606439,-1.19927,-1.31127,0.594299,-0.592594,-0.166005,0.0364672,-0.78173,-0.219434,-0.721096,-1.03852,-0.277127,-1.50549,-0.945174,-0.754587,-1.05914,-0.790007,-0.244244,0.165786,-0.722853,0.54702,-0.979271,-0.808624,0.0428199,-0.595114,-0.509323,-0.616168,-0.40916,-0.366071,0.715872,-0.612496,0.112475,-0.336014,0.0810259,-0.914524,-0.970265,0.643132,-0.680905,-0.643174,-0.579784,-0.711695,-0.0425669,-0.97578,-0.817498,-0.377241,-1.81313,-1.07108,-1.7992,-1.58977,-1.32511,-0.573066,-0.298014,-1.50474,0.299706,-1.63315,-1.0608
56.7628,0.988514,0.0122139,8,255,0,-14.6597,-0.198299,-0.459159,-0.511806,-0.639223,-0.136045,0.115933,-0.21252,0.478703,-0.446431,-0.592315,-0.0901818,0.13602,-0.217222,0.654387,-0.0700408,-0.038716,-0.262117,0.0382498,-0.43709,-0.835377,1.02877,-0.350352,-0.242438,0.228869,-0.20571,0.603855,-0.656702,-0.69173,-0.436625,-0.900678,-0.563654,-0.809769,-0.384441,-0.53935,-0.183155,-0.0839839,-0.421669,0.482481,-1.06837,-0.215325,0.0258093,-0.480678,-0.869183,-0.366023,-0.352735,-0.72835,0.59658,-0.706048,-0.124082,-0.44334,-0.163663,-0.855575,-1.14168,0.570947,-0.866975,-0.792991,-0.501339,-0.846578,0.158173,-1.23936,-1.0213,-0.905696,-1.52117,-1.21399,-1.76445,-1.20271,-1.44166,-0.681334,-0.642914,-1.24054,-0.0654087,-1.84307,-0.800737
74.4409,0.987126,0.0122139,9,511,0,-22.837,-0.462813,0.0647799,0.0915648,-0.128613,-0.438337,0.0802688,-0.297303,0.632582,-1.60643,-1.2687,-0.445188,-0.455108,-0.177995,0.341081,0.187462,-0.824936,-0.267092,-0.132329,-0.810588,-0.649802,0.477554,-0.681771,-0.0142246,-0.00748615,-0.529932,0.159693,-0.470438,-0.806084,0.0585618,-1.20197,-1.22563,-0.604192,-0.893915,-0.0939217,-0.232234,0.41371,-0.811976,0.666573,-0.457922,-0.663049,0.0190128,-0.848521,-0.920143,-0.465357,-0.25332,-0.420851,0.768638,-0.184353,-0.077465,-0.0941444,0.0902799,-0.960994,-0.835282,0.31124,-1.01353,-0.808065,-0.77487,-0.72909,0.136915,-0.886113,-0.773033,-0.250423,-1.77755,-1.51206,-1.94729,-1.67111,-0.827995,-0.892809,-0.376503,-1.90574,0.128767,-1.33389,-1.0976
73.0644,0.962648,0.0122139,8,511,0,-38.5173,-0.811306,0.547427,0.13603,0.290635,-0.313366,0.132875,-0.510464,0.479453,-1.24493,-1.03201,-0.540712,-0.334023,-0.469249,-0.0586868,-0.242805,-0.904748,-0.529815,-0.271694,-0.680796,-0.997137,0.600479,-0.515971,0.0362293,0.0704445,-0.277807,0.0416061,-0.411286,-0.873696,-0.0204139,-1.09498,-1.13511,-0.945944,-0.811548,-0.656711,-0.48214,-0.312488,-0.908569,0.363894,-1.40512,-0.8247,0.0201343,-0.459005,-0.645826,-0.322884,-0.149741,-0.569882,0.580997,-0.500829,-0.203038,-0.195693,0.145737,-0.684587,-0.907722,0.272366,-1.04992,-0.760967,-0.868297,-0.754569,-0.242119,-1.0916,-1.03864,-0.514768,-1.76362,-1.31359,-1.89317,-1.38085,-1.25786,-0.719371,-0.628988,-1.60804,0.12157,-1.98593,-1.04181
61.6665,0.990146,0.0122139,8,511,0,-26.1612,-0.367915,-0.0802936,-0.493237,-0.54283,-0.0894438,0.239818,-0.349868,0.508967,-1.00433,-0.926308,-0.68671,-0.32978,-0.254428,-0.0251372,-0.138539,-0.115238,-0.364608,-0.357322,-0.591238,-1.09901,0.609526,-0.293525,-0.487685,0.241303,-0.163111,0.397817,-0.482388,-0.75189,-0.341952,-1.3484,-0.486758,-1.11015,-0.682678,-0.255174,-0.628642,-0.345758,-0.942436,0.105399,-1.28838,-0.591221,0.0379103,-0.530854,-0.815074,-0.334392,-0.637849,-0.378237,0.579841,-0.543854,0.114135,0.0186149,0.0151465,-0.81826,-0.832495,0.278889,-0.74718,-0.736989,-0.457924,-0.761572,0.0113161,-1.14868,-0.902499,-0.708453,-1.78997,-1.10863,-1.99137,-1.37669,-1.1987,-0.684489,-0.431193,-1.51271,-0.0806109,-1.76444,-1.06212
56.2886,0.94307,0.0122139,8,255,0,-21.8224,-0.494445,0.0652445,0.242563,-0.452326,-0.0978629,0.254273,-0.647973,0.421948,-1.10037,-1.17048,-0.831712,-0.0443389,-0.123402,0.0402938,0.10909,-0.492859,-0.407188,-0.400777,-0.886897,-0.939407,0.267069,-1.11366,-0.953594,-0.43424,-0.990037,-0.3359,-1.01959,-1.58155,-0.853167,-1.687,-0.350545,-0.890108,-0.67428,-0.12072,-0.586309,-0.518763,-0.837343,0.217663,-1.318,-0.630021,0.0464251,-0.530763,-1.0038,-0.454505,-0.317942,-0.278865,0.775182,-0.292682,-0.223123,0.00396528,0.0650959,-0.971254,-0.642194,0.531855,-0.861499,-0.582238,-0.468016,-0.990185,0.0295833,-1.08201,-1.0477,-0.614656,-1.58173,-0.963443,-1.80546,-1.34125,-1.10232,-0.602856,-0.542841,-1.46633,-0.0158283,-1.84485,-1.01359
56.5382,0.986357,0.0122139,8,255,0,-20.6399,-0.593327,0.258436,-0.0223685,-0.342891,-0.187963,0.185229,-0.501971,0.589708,-1.24332,-1.13101,-0.778866,-0.091141,-0.646312,-0.00267843,-0.2449,-0.413744,-0.407903,-0.466939,-0.728021,-1.27292,0.446262,-0.70241,-0.523047,0.0726924,-0.271744,0.270309,-0.544439,-1.24731,-0.330387,-1.50494,-0.81079,-0.699269,-0.616578,-0.208984,-0.438291,-0.14831,-0.847281,0.498295,-0.903024,-0.4083,0.0521864,-0.626026,-0.873314,-0.551777,-0.104161,-0.750199,0.65578,-0.62353,-0.0288246,0.0114817,-0.0394089,-0.725515,-1.05501,0.300029,-1.02979,-0.880635,-0.570215,-0.709966,0.136397,-1.05915,-1.23031,-0.612196,-1.91072,-1.36712,-1.82055,-1.46866,-1.23574,-0.741442,-0.575849,-1.68436,-0.000269765,-1.57309,-0.952349
68.2147,0.998247,0.0122139,9,511,0,-37.6926,-0.621899,0.0583276,0.11957,0.0151261,-0.281624,0.101877,-0.306386,0.569521,-1.012,-0.937165,-0.240439,-0.018828,-0.422093,0.443591,-0.0957745,-0.267923,0.114873,0.114949,-0.417506,-0.69373,0.717001,-0.676221,-0.279221,0.221832,-0.344272,0.36319,-0.506542,-0.944655,-0.14043,-1.27953,-1.00164,-0.748875,-0.99745,-0.472503,-0.28779,-0.0359714,-0.842559,0.420447,-0.866474,-0.53973,0.0361564,-0.669838,-0.94159,-0.486438,-0.209412,-0.820497,0.633005,-0.652983,0.0118471,-0.0353985,0.0849305,-0.745838,-1.02097,0.403354,-1.05721,-0.911888,-0.535792,-0.699464,0.177858,-1.05181,-1.0585,-0.506595,-1.82032,-1.32237,-1.77703,-1.64524,-1.18937,-0.749431,-0.518025,-1.64987,0.0662428,-1.5804,-0.938963
65.4633,0.991943,0.0122139,8,255,0,-21.8283,-0.354122,-0.00773916,-0.148048,-0.282336,-0.233808,0.121386,-0.418972,0.428272,-0.920523,-0.711643,-0.608578,-0.126993,-0.334902,0.367119,-0.173134,-0.51568,-0.334926,0.02939,-0.741293,-0.898931,0.681642,-0.789214,-0.309633,0.221774,-0.27188,0.23278,-0.666604,-1.01297,-0.162823,-1.14577,-0.991291,-0.751106,-0.579334,-0.393138,-0.41898,-0.108616,-0.88296,0.27027,-1.09281,-0.557081,0.0330532,-0.468736,-0.539158,-0.533417,-0.187047,-0.491615,0.766842,-0.510615,-0.181273,-0.0882982,0.294653,-0.871522,-0.906724,0.4494,-1.06121,-0.813706,-0.432181,-0.619355,0.0657978,-1.12847,-1.11618,-0.514897,-1.59061,-1.3529,-1.73308,-1.22839,-1.15194,-0.768149,-0.528599,-1.66263,-0.0613077,-1.71043,-0.998994
