# 0.16036, 0.102654, 0.0992445, 0.104635, 0.0183688, 0.00789997, 0.156389, 0.0156231, 0.210642, 0.184879, 0.172205, 0.171316, 0.213809, 0.186068, 0.185457, 0.19597, 0.179777, 0.176487, 0.17431, 0.222817, 0.185933, 0.192339, 0.175351, 0.191421, 0.189397, 0.22548, 0.192756, 0.197988, 0.191323, 0.196174, 0.178543, 0.208831, 0.189482, 0.247462, 0.18094, 0.20938, 0.199051, 0.18441, 0.209197, 0.261373, 0.106408, 0.00693703, 0.106857, 0.107433, 0.107143, 0.107345, 0.107056, 0.106835, 0.107096, 0.106984, 0.106848, 0.107357, 0.107254, 0.107519, 0.10722, 0.106983, 0.107477, 0.106775, 0.107198, 0.107827, 0.107329, 0.107093, 0.106869, 0.107104, 0.107262, 0.107149, 0.106852, 0.10746, 0.106893, 0.107638, 0.106901, 0.106631, 0.107517, 0.106928, 0.107573, 0.107632, 0.107466, 0.10714, 0.107136, 0.107112, 0.107677, 0.107465, 0.107321, 0.106956, 0.106829, 0.107411, 0.107238, 0.106773, 0.107161, 0.107323, 0.10717, 0.107447, 0.107133, 0.107193, 0.107178, 0.107195, 0.107643, 0.107505, 0.107442, 0.107472, 0.107266, 0.107083, 0.107227, 0.107066, 0.106977, 0.107024, 0.107271, 0.107409, 0.107185, 0.107298, 0.107421, 0.106876, 0.107457, 0.107317, 0.106781, 0.107101, 0.107403, 0.10659, 0.107027, 0.107054, 0.106663, 0.107144, 0.0290056, 0.00240341, 0.0062021, 0.0024097, 0.00252023, 0.00373153, 0.00273151, 0.00281672, 0.005374, 0.00223387, 0.00339507, 0.00259378, 0.0025413, 0.00269438, 0.00233087, 0.00270878, 0.00232006, 0.00253332, 0.00250721, 0.00313515, 0.00262626, 0.00277052, 0.00524837, 0.0028277, 0.00251006, 0.00246923, 0.0023665, 0.00229627, 0.00235661, 0.00290835, 0.00271955, 0.00248406, 0.00302847
6461.99,0.993709,0.00237082,11,2047,0,-6374.25,-0.15718,0.45925,0.0147264,-0.76325,-0.232968,-0.0602558,0.526296,0.831873,1.03343,0.632666,0.753479,-0.505821,-0.038829,1.35283,-0.236666,0.488913,0.996537,1.21925,-0.141371,1.55605,0.245299,0.644907,0.576748,0.428275,0.226484,0.318665,0.236345,1.03154,0.802983,0.653848,0.392435,-0.222709,0.200902,0.638453,2.2696,2.23904,1.03847,1.32732,1.13335,1.4121,-0.287086,0.582433,-0.0971771,-0.439639,-1.18383,0.247044,-0.557116,-0.0779122,-0.93489,0.0961949,-0.286224,-0.748419,-0.388822,-0.581767,0.190043,0.41423,0.114127,-0.501788,-0.869644,-0.560885,-0.794303,0.0641477,-0.925708,-0.147201,-0.718923,-1.34903,-0.964285,-0.812285,0.678698,-0.458152,-0.716583,-1.69111,-0.840315,-0.973145,-0.645003,-1.18356,1.12068,-0.0854344,0.000994823,-0.367241,-0.0737107,-1.77821,-0.111126,-0.463303,-0.187893,0.137936,-0.0519705,0.574062,-0.0930868,-0.0547647,-1.03854,-0.456022,0.0278411,-0.481362,-0.828748,-0.152154,0.383647,0.682276,-0.753071,0.390049,-0.728188,0.0590489,0.873222,0.694648,-0.589533,-0.43033,-0.956989,-0.31292,-0.36238,-0.548553,-0.982062,0.367862,-1.15039,-0.775073,-0.519511,-1.01948,0.27423,0.622464,0.400835,-0.384044,-0.470316,-0.772489,3.36043,0.766952,0.0556935,0.538526,0.157226,0.0516995,0.120189,0.285212,0.0620942,0.184206,0.0813299,0.328298,0.895658,0.314805,0.23275,0.359076,0.170159,0.633985,0.356222,0.10612,0.192859,0.225972,0.0507461,0.216187,0.373121,0.376312,0.300274,0.226625,0.541306,0.188478,0.194834,0.406755,0.14683,1.52604,0.865851,1.05557,-0.281563,0.497029,1.81002,0.039757,1.07638,1.48023,1.44323,0.264491,1.80681,0.0423284,0.260611,0.261077,-0.0252039,-0.27944,0.33189,-0.130656,0.915049,0.384096,0.0965953,-0.709861,-1.10909,-1.03139,-0.929988,0.960037,1.10271,-0.270815,0.190712,-0.0289204,-0.251468
6464.93,0.939787,0.00237082,11,2047,0,-6376.93,-0.541119,0.260777,-0.261222,-0.182244,-0.354917,0.188802,0.55378,0.71953,0.72388,0.501657,0.91065,-0.341994,-0.338436,1.95253,-0.366144,0.440751,1.01444,1.64412,-0.122867,1.04596,0.433714,0.664611,1.19582,0.470425,0.738293,0.446348,0.264281,1.23532,0.799897,0.777026,0.0926618,-0.311083,0.275912,-0.241076,1.79324,1.38972,0.304977,0.74483,0.333257,0.550662,-0.474686,0.508548,-0.173582,-0.514271,-1.2534,0.181002,-0.671185,-0.186544,-1.02923,0.0269009,-0.375228,-0.829396,-0.452767,-0.67331,0.115634,0.356899,0.0496103,-0.572908,-0.958325,-0.627304,-0.889098,-0.0323235,-1.03454,-0.250628,-0.82213,-1.42668,-1.04948,-0.894797,0.578959,-0.55576,-0.814775,-1.78058,-0.942652,-1.08925,-0.73434,-1.28596,1.02409,-0.179442,-0.109096,-0.424341,-0.141571,-1.89402,-0.182927,-0.552247,-0.289283,0.0247499,-0.118325,0.487208,-0.191507,-0.155208,-1.1169,-0.523814,-0.0304401,-0.563961,-0.92665,-0.229718,0.29642,0.572782,-0.825712,0.293206,-0.839209,-0.00560436,0.791224,0.610087,-0.651518,-0.489021,-1.07444,-0.403193,-0.485857,-0.621002,-1.07768,0.277823,-1.23892,-0.863789,-0.599252,-1.08567,0.194656,0.536393,0.350393,-0.473611,-0.554222,-0.803228,3.5503,0.810361,0.0422094,0.573745,0.152156,0.0478596,0.113899,0.256797,0.0542063,0.183934,0.0806265,0.339618,0.944433,0.334148,0.224131,0.337183,0.172403,0.621789,0.344428,0.108791,0.198603,0.227586,0.0602451,0.213503,0.387049,0.358652,0.310753,0.239443,0.54454,0.195727,0.18707,0.381761,0.14706,1.57563,0.958166,1.19153,-0.179684,0.579183,1.90851,0.156237,1.15639,1.57198,1.5254,0.31611,1.80984,0.100375,0.335629,0.410188,0.036047,-0.33718,0.442373,-0.0383519,1.03373,0.418217,0.184553,-0.627167,-0.982571,-0.922559,-0.829261,1.03825,1.17924,-0.168994,0.253327,0.0832532,-0.182444
6466.43,0.87434,0.00237082,11,2047,0,-6387.44,-0.889679,0.289574,-0.0601459,-0.353739,-0.279833,0.169097,0.591392,0.736122,0.970196,0.665379,1.00105,-0.256453,-0.0790227,2.06995,-0.188491,0.67745,1.20947,1.72515,0.128344,1.24574,0.361094,0.630014,1.04804,0.410542,0.586075,0.500072,0.204563,1.1635,0.707701,0.656156,0.334729,-0.0495829,0.490725,-0.0541251,2.03655,1.70857,0.554536,1.01625,0.661971,0.740247,-0.184208,0.509956,0.0683101,-0.270955,-1.01204,0.399524,-0.367894,0.0747017,-0.765628,0.24694,-0.141981,-0.595902,-0.231163,-0.41889,0.38374,0.591905,0.284737,-0.299063,-0.703108,-0.370929,-0.625394,0.238581,-0.742966,0.00404522,-0.561045,-1.16426,-0.821535,-0.645138,0.831772,-0.288038,-0.537395,-1.50638,-0.726586,-0.830505,-0.496125,-0.992334,1.28519,0.100541,0.147536,-0.187245,0.0997773,-1.58903,0.0807323,-0.295906,-0.0397192,0.292153,0.0991061,0.746063,0.0810004,0.0869796,-0.839749,-0.280374,0.172438,-0.314915,-0.667735,0.0184671,0.549557,0.835219,-0.573422,0.560254,-0.585693,0.188692,1.05165,0.817342,-0.416567,-0.232554,-0.803901,-0.12467,-0.226115,-0.375472,-0.85001,0.504301,-1.00257,-0.573978,-0.365118,-0.873427,0.454228,0.77428,0.591558,-0.180239,-0.289589,-0.588679,3.1518,0.833542,0.0511134,0.521477,0.145931,0.0491734,0.12081,0.249628,0.0612704,0.203547,0.0893409,0.325249,0.959417,0.328754,0.225975,0.340382,0.17808,0.599181,0.348071,0.102674,0.205363,0.211729,0.0541205,0.209482,0.392629,0.353331,0.297227,0.24076,0.531344,0.188541,0.180148,0.366924,0.13958,1.32339,0.706953,0.883913,-0.467076,0.326111,1.65617,-0.09498,0.903099,1.31047,1.27271,0.135857,1.5499,-0.178474,0.114119,0.131626,-0.188452,-0.558863,0.22019,-0.290557,0.727811,0.150256,-0.0674872,-0.885666,-1.2521,-1.12729,-1.11001,0.808671,0.930248,-0.431539,-0.00388078,-0.147517,-0.429903
6467.79,0.998089,0.00237082,11,2047,0,-6386.44,-0.519101,0.620566,-0.12228,-0.212896,-0.185736,0.225077,0.23796,0.673322,0.373326,-0.178917,0.248699,-1.04557,-0.785533,1.42216,-1.02694,0.018079,0.485991,0.947757,-0.606257,0.336064,0.00123646,0.0843288,0.599762,-0.13682,0.0431046,0.1561,-0.311791,0.799137,0.194794,0.0580739,-0.30508,-0.539824,-0.247412,-0.986721,1.29855,1.00131,-0.228098,0.348073,-0.135633,-0.182346,-0.243082,0.536133,0.12477,-0.277875,-1.01341,0.412152,-0.376438,0.0606375,-0.754796,0.272722,-0.0706303,-0.541798,-0.189707,-0.415006,0.369174,0.615378,0.296982,-0.313369,-0.696357,-0.358024,-0.598093,0.272095,-0.719074,0.0281528,-0.549031,-1.18015,-0.791023,-0.607266,0.862348,-0.281665,-0.537502,-1.49023,-0.686771,-0.822761,-0.427889,-0.976094,1.29224,0.0897409,0.165341,-0.17155,0.145096,-1.60212,0.0860876,-0.302479,-0.0367297,0.293774,0.147311,0.741835,0.0384126,0.118945,-0.822876,-0.268144,0.209667,-0.301256,-0.651776,0.0363503,0.629391,0.848689,-0.52093,0.554325,-0.522961,0.233477,1.04432,0.870228,-0.391589,-0.234992,-0.787142,-0.122377,-0.207725,-0.348339,-0.808098,0.516989,-0.965116,-0.562709,-0.351509,-0.841838,0.446972,0.787483,0.61564,-0.194276,-0.279223,-0.550168,3.1513,0.807321,0.0551046,0.52949,0.141095,0.0465913,0.118475,0.258471,0.0691316,0.19443,0.0826319,0.309012,0.929574,0.379244,0.232339,0.359772,0.177647,0.634471,0.339082,0.110643,0.181932,0.230074,0.0456648,0.216236,0.412285,0.361958,0.303624,0.24145,0.551426,0.193042,0.170912,0.383417,0.138096,1.44606,0.686976,0.89641,-0.459913,0.32167,1.64729,-0.126577,0.893311,1.27849,1.26008,0.124189,1.48909,-0.142161,0.0694847,0.0933973,-0.206821,-0.61494,0.185067,-0.312846,0.724685,0.152372,-0.0946612,-0.908955,-1.24467,-1.22804,-1.14289,0.80254,0.916538,-0.450766,-0.0100422,-0.241093,-0.414352
6478.77,0.999913,0.00237082,11,2047,0,-6410.45,0.213859,0.145744,-0.60124,-0.447026,-0.102771,0.0602575,0.181474,0.634477,0.602883,0.0103892,0.231727,-1.03001,-0.502004,1.10936,-0.831106,0.146635,0.587156,0.757157,-0.583722,0.719765,0.012571,0.230296,0.372835,-0.0446338,-0.152918,0.205906,-0.176107,0.847388,0.325804,0.129013,-0.77797,-1.13925,-0.88662,-1.03272,0.9349,0.904855,-0.404877,0.0483199,-0.247406,-0.311159,-0.0958634,0.647334,0.154953,-0.176743,-0.922306,0.480564,-0.280689,0.184974,-0.673923,0.382107,0.0344299,-0.4869,-0.0979112,-0.32926,0.476554,0.711507,0.385502,-0.206768,-0.612436,-0.28033,-0.509407,0.318921,-0.644234,0.0903207,-0.42142,-1.0437,-0.703773,-0.544381,0.947584,-0.182843,-0.446519,-1.41509,-0.589681,-0.747584,-0.378652,-0.89642,1.39097,0.196917,0.273282,-0.0719909,0.25933,-1.52229,0.189194,-0.204326,0.0727953,0.390106,0.205401,0.851674,0.207163,0.182478,-0.75313,-0.162136,0.310056,-0.218256,-0.569358,0.141813,0.694845,0.93006,-0.447219,0.678305,-0.472032,0.29986,1.15307,0.92312,-0.292687,-0.148718,-0.675482,-0.0535299,-0.10555,-0.278648,-0.7459,0.636437,-0.891505,-0.488086,-0.235718,-0.742887,0.559319,0.91373,0.705367,-0.104948,-0.189299,-0.466158,2.27984,0.789289,0.0489771,0.525612,0.139041,0.049518,0.120994,0.280255,0.053629,0.198455,0.0729952,0.298436,0.897051,0.386048,0.23601,0.357304,0.182345,0.602545,0.346827,0.118222,0.180715,0.236197,0.0518434,0.226158,0.396515,0.331375,0.304535,0.223868,0.533776,0.184401,0.185036,0.356992,0.154739,1.30706,0.600119,0.765014,-0.531052,0.221246,1.5374,-0.222302,0.805813,1.20056,1.16915,-0.00465688,1.40409,-0.227829,-0.00325492,-0.00412032,-0.308704,-0.6138,0.0608772,-0.402028,0.645137,0.0769933,-0.180835,-1.00453,-1.35739,-1.25736,-1.2044,0.703748,0.836962,-0.549067,-0.106535,-0.326744,-0.524797
6478.73,0.996821,0.00237082,11,2047,0,-6400.58,0.484843,0.72844,0.167089,0.283718,-0.228022,-0.159091,-0.569477,0.801058,0.155986,-0.21306,-0.199033,-1.43206,-0.877691,0.215438,-1.06453,-0.450016,0.0637615,0.163401,-1.072,0.577332,-0.616778,-0.102951,-0.304504,-0.337231,-0.731516,-0.487544,-0.491728,0.187209,0.0152061,-0.0873668,-1.44763,-2.16255,-1.64393,-0.888522,0.608788,0.505301,-0.591337,-0.414475,-0.52039,-0.114075,-0.11926,0.691882,0.124298,-0.207061,-0.955738,0.48781,-0.322825,0.135892,-0.708428,0.306933,-0.0171886,-0.510421,-0.147244,-0.352002,0.447993,0.651259,0.359003,-0.26888,-0.654428,-0.274596,-0.562604,0.322651,-0.680817,0.0794818,-0.468436,-1.11614,-0.729603,-0.573071,0.905893,-0.236064,-0.485235,-1.46471,-0.638501,-0.780787,-0.423627,-0.943128,1.35186,0.153564,0.222428,-0.130304,0.224829,-1.60698,0.151435,-0.221008,0.0154181,0.344914,0.159151,0.813369,0.15865,0.18198,-0.789958,-0.191637,0.282483,-0.239216,-0.601371,0.101759,0.649293,0.903978,-0.500234,0.64425,-0.482325,0.270834,1.12255,0.906358,-0.339913,-0.190846,-0.748012,-0.0503895,-0.155748,-0.306625,-0.791362,0.596736,-0.932419,-0.539639,-0.275918,-0.775647,0.53047,0.857288,0.670706,-0.105733,-0.230806,-0.508039,3.12765,0.716084,0.046278,0.542555,0.160138,0.0462644,0.115524,0.268673,0.0549828,0.175396,0.0747345,0.324237,0.988593,0.344661,0.214915,0.40947,0.186766,0.579349,0.355279,0.0999784,0.189566,0.220808,0.0582696,0.236158,0.418443,0.345063,0.294544,0.242167,0.523275,0.19588,0.195997,0.348251,0.15481,1.25543,0.632456,0.814038,-0.49517,0.264073,1.58055,-0.176694,0.842374,1.25458,1.20014,0.0426373,1.33994,-0.224308,0.0119292,0.0777725,-0.290064,-0.535451,0.116532,-0.359919,0.664321,0.0962299,-0.14177,-0.957189,-1.36066,-1.18061,-1.15467,0.796248,0.762204,-0.503719,-0.0577315,-0.288881,-0.47333
6493.42,0.969649,0.00237082,11,2047,0,-6423.46,0.108543,0.643359,-0.0262933,-0.073143,-0.084251,0.0439417,-0.239202,0.615829,0.280183,-0.311754,-0.0665296,-1.39847,-0.798806,0.746209,-1.12225,-0.175155,0.2667,0.377337,-0.905016,0.560212,-0.464068,-0.170589,-0.0587627,-0.471167,-0.677132,-0.206216,-0.57339,0.425361,-0.117404,-0.297396,-1.03362,-1.43552,-1.1486,-1.31331,0.69792,0.650347,-0.617786,-0.184403,-0.464869,-0.548971,-0.100419,0.57143,0.187031,-0.176977,-0.938741,0.502176,-0.294749,0.158348,-0.673372,0.379185,-0.0205892,-0.481929,-0.121021,-0.339328,0.463871,0.68842,0.389046,-0.23299,-0.629571,-0.247027,-0.530476,0.33963,-0.664127,0.0749227,-0.467506,-1.08657,-0.725635,-0.54667,0.926989,-0.179681,-0.449927,-1.4535,-0.590547,-0.742546,-0.38538,-0.935933,1.37821,0.163566,0.272112,-0.0714116,0.230518,-1.56819,0.204559,-0.188531,0.0615559,0.379812,0.220567,0.839017,0.173224,0.184499,-0.760266,-0.169265,0.300359,-0.209177,-0.563429,0.114248,0.672154,0.91998,-0.455016,0.662504,-0.478978,0.297521,1.12547,0.932199,-0.309704,-0.153949,-0.719533,-0.0209462,-0.128959,-0.242001,-0.745701,0.610227,-0.900614,-0.504189,-0.248125,-0.742695,0.567435,0.889092,0.699626,-0.111592,-0.225799,-0.475137,3.78715,0.742127,0.050337,0.490164,0.157417,0.0509995,0.119444,0.247188,0.0489777,0.177544,0.0795065,0.3363,0.922194,0.348233,0.232147,0.351494,0.183491,0.603124,0.339715,0.118925,0.195401,0.231183,0.0610497,0.216638,0.445273,0.366471,0.295724,0.213103,0.556886,0.187524,0.189692,0.378695,0.152942,1.29819,0.612435,0.816844,-0.543247,0.234841,1.55421,-0.182426,0.811424,1.21575,1.16673,0.0158865,1.55649,-0.272238,0.0213987,0.026577,-0.304198,-0.660596,0.0637989,-0.375147,0.648465,0.062074,-0.167957,-0.998258,-1.38781,-1.22598,-1.24933,0.724058,0.804867,-0.525815,-0.0957166,-0.319731,-0.519389
6490.04,0.899998,0.00237082,11,4095,0,-6412.27,-0.0279617,0.572032,-0.279831,-0.590827,0.0651937,-0.0277758,-0.177312,0.646473,0.635935,-0.0576217,0.0619697,-1.26942,-0.351176,0.815152,-0.874884,0.203088,0.569361,0.40088,-0.676709,0.795713,-0.048283,0.112841,0.0862572,-0.183384,-0.59374,0.271362,-0.261083,0.817052,0.184635,-0.0790098,-0.641183,-0.991356,-0.95479,-0.857231,1.09319,1.25476,-0.142115,0.320185,0.173044,-0.177314,0.217115,0.586435,0.427152,0.0603862,-0.683966,0.732092,-0.0390501,0.395114,-0.430328,0.602554,0.246787,-0.231223,0.120002,-0.0994244,0.704442,0.940402,0.617282,0.0204202,-0.373011,-0.0698963,-0.310874,0.599079,-0.407888,0.38181,-0.20945,-0.844272,-0.465957,-0.298502,1.19192,0.0359083,-0.199076,-1.18717,-0.379117,-0.514002,-0.166187,-0.683127,1.61435,0.427808,0.500122,0.128319,0.476132,-1.29689,0.428015,0.027919,0.296329,0.644282,0.457268,1.07013,0.406465,0.440796,-0.511734,0.0460426,0.541298,0.00499228,-0.309488,0.349976,0.918431,1.1696,-0.211789,0.891401,-0.219781,0.55162,1.40057,1.16766,-0.0408304,0.0925997,-0.43592,0.207214,0.100869,-0.0317113,-0.504287,0.85998,-0.64301,-0.269595,0.0127162,-0.496955,0.759737,1.08938,0.909144,0.140377,0.0509613,-0.230777,3.33781,0.754335,0.0515939,0.504715,0.145264,0.0497568,0.121324,0.250034,0.0574152,0.179575,0.0798637,0.330749,0.916483,0.345926,0.228384,0.359197,0.18294,0.572099,0.345999,0.112641,0.195723,0.230432,0.0572292,0.220552,0.448432,0.364002,0.301785,0.223193,0.564244,0.187054,0.186956,0.372133,0.150429,0.992769,0.371813,0.51676,-0.792852,-0.0064421,1.31581,-0.45755,0.578018,0.973332,0.922166,-0.250959,1.17559,-0.428416,-0.261188,-0.2177,-0.538053,-0.844458,-0.169271,-0.639952,0.412719,-0.179714,-0.404639,-1.25372,-1.61967,-1.48631,-1.47323,0.494025,0.562474,-0.786,-0.327384,-0.511981,-0.766695
6488.12,0.990787,0.00237082,11,2047,0,-6418.54,-0.447898,0.267585,0.082096,-0.209378,-0.420977,0.0569448,-0.0365697,0.735437,0.280661,0.107018,0.331194,-0.87767,-0.810445,1.14282,-0.757042,-0.170489,0.41142,1.02143,-0.624432,0.70835,-0.375026,-0.00517714,0.229629,-0.181514,-0.0828543,-0.506605,-0.425508,0.309586,0.106902,0.137543,-0.448801,-1.03194,-0.337592,-0.359663,1.42008,1.05026,0.0249703,0.334655,-0.029894,0.513628,0.167338,0.561219,0.470264,0.142849,-0.605358,0.799979,0.0107289,0.467193,-0.376583,0.674356,0.330349,-0.162565,0.191895,-0.00168108,0.79686,0.993975,0.709101,0.0778425,-0.29912,0.0254182,-0.210707,0.66033,-0.345185,0.429783,-0.166828,-0.772834,-0.403895,-0.226901,1.23345,0.0785736,-0.122016,-1.14224,-0.296492,-0.415464,-0.0746952,-0.601149,1.69669,0.526175,0.564032,0.210695,0.575119,-1.26765,0.490978,0.104592,0.38234,0.723384,0.528223,1.13774,0.474071,0.487122,-0.470381,0.121951,0.62096,0.0929842,-0.252535,0.429523,0.973522,1.2335,-0.141899,0.971991,-0.165549,0.629354,1.45699,1.25104,0.0376444,0.160028,-0.395416,0.264653,0.184527,0.0480203,-0.454003,0.922404,-0.59434,-0.192435,0.0480092,-0.430016,0.866088,1.19612,1.00928,0.200989,0.0995561,-0.185403,2.8878,0.7479,0.0450408,0.50282,0.154705,0.0493821,0.104943,0.261649,0.0537923,0.188633,0.0742478,0.3262,0.889744,0.351828,0.23399,0.335881,0.186424,0.581826,0.328056,0.1202,0.182423,0.222694,0.0627392,0.233303,0.404619,0.340165,0.299367,0.23902,0.52004,0.181439,0.192344,0.369709,0.160014,0.942155,0.29971,0.482567,-0.866937,-0.0708177,1.24281,-0.486217,0.496567,0.890954,0.865831,-0.285538,1.09863,-0.518528,-0.310509,-0.283352,-0.611859,-0.939624,-0.259439,-0.699586,0.322351,-0.260936,-0.480323,-1.26888,-1.62768,-1.55841,-1.52459,0.391291,0.500332,-0.837489,-0.381602,-0.626699,-0.823196
6478.88,0.988945,0.00237082,11,4095,0,-6414.43,-0.356967,0.218143,0.22343,-0.483558,-0.265511,-0.103706,0.467816,0.622299,1.02064,0.649331,0.687826,-0.544521,-0.0796521,1.21526,-0.184205,0.411289,0.913229,1.14164,-0.195364,1.47213,-0.278455,0.231394,0.0761474,-0.00595136,-0.356349,-0.192152,-0.174099,0.539368,0.352513,0.246399,-0.157287,-0.865935,-0.353645,0.210709,1.77157,1.72582,0.568654,0.786429,0.655078,1.00189,0.298874,0.601116,0.450665,0.13249,-0.656581,0.792485,-0.00656316,0.449369,-0.374562,0.649772,0.301142,-0.19878,0.184915,-0.014797,0.774168,0.980691,0.67948,0.0547406,-0.313722,-0.00314214,-0.212771,0.658149,-0.360415,0.425439,-0.187839,-0.790663,-0.423649,-0.242548,1.25774,0.0677229,-0.155662,-1.16624,-0.308503,-0.462211,-0.100035,-0.621389,1.65929,0.481802,0.544074,0.218859,0.51681,-1.25012,0.470106,0.0742256,0.328099,0.64927,0.492976,1.13214,0.450425,0.4708,-0.460329,0.123088,0.57856,0.0842285,-0.288202,0.417305,0.937884,1.21992,-0.168581,0.927155,-0.177411,0.594413,1.43103,1.24359,-0.00206662,0.133488,-0.424549,0.251333,0.149194,0.0226999,-0.433145,0.889466,-0.600383,-0.204643,0.0361318,-0.482244,0.818996,1.154,0.982409,0.178956,0.0795669,-0.182516,3.10054,0.765386,0.0486434,0.561157,0.15209,0.0558352,0.116282,0.252916,0.0558323,0.172482,0.0745496,0.313017,0.908973,0.373617,0.219553,0.395665,0.194078,0.623343,0.325609,0.116298,0.186439,0.20077,0.0564139,0.224136,0.397817,0.348527,0.306143,0.226968,0.53762,0.193702,0.191944,0.370654,0.149419,0.99388,0.326899,0.478956,-0.842094,-0.057131,1.25323,-0.457358,0.52766,0.911331,0.878781,-0.285964,1.1347,-0.55103,-0.282868,-0.289837,-0.599059,-0.939162,-0.218332,-0.66865,0.365352,-0.201172,-0.464979,-1.24011,-1.66765,-1.54959,-1.50848,0.417492,0.534135,-0.820144,-0.370537,-0.56617,-0.825707
6473.4,0.997076,0.00237082,10,1023,0,-6401.45,0.0019351,0.263596,-0.517902,-0.682034,0.03609,-0.173478,0.52323,0.60394,1.27932,0.652403,0.687765,-0.680788,0.320494,1.08671,-0.154856,0.721523,1.11432,0.847516,-0.107464,1.48751,0.402744,0.815244,0.439244,0.467307,-0.198155,0.736777,0.412709,1.31846,0.87522,0.601873,-0.393188,-0.917769,-0.900642,-0.120214,1.48944,1.7724,0.412946,0.679418,0.671459,0.560205,0.0368928,0.647618,0.404448,0.0411562,-0.707478,0.725721,-0.0408174,0.388644,-0.420813,0.594061,0.248962,-0.219327,0.120493,-0.0891875,0.712924,0.91711,0.610293,0.0182644,-0.405925,-0.0294621,-0.316128,0.545131,-0.412813,0.343619,-0.219593,-0.850061,-0.477096,-0.293641,1.15954,0.0178539,-0.190917,-1.17769,-0.367942,-0.505398,-0.162622,-0.705754,1.59431,0.406044,0.492413,0.156998,0.477986,-1.29024,0.412984,0.0326873,0.289296,0.60569,0.426311,1.06961,0.403909,0.431737,-0.530601,0.0451716,0.512435,0.00364205,-0.34488,0.348477,0.877069,1.13999,-0.223901,0.878368,-0.221584,0.541729,1.34271,1.17434,-0.0917053,0.0982762,-0.471061,0.184302,0.12459,-0.0261119,-0.531155,0.855517,-0.676617,-0.273349,-0.00194324,-0.52541,0.773581,1.11862,0.924583,0.143669,0.0314451,-0.232852,2.74446,0.732884,0.0494483,0.574969,0.15234,0.0499007,0.115848,0.255222,0.0566238,0.190425,0.0741307,0.324934,0.922331,0.345819,0.237198,0.371283,0.177999,0.597848,0.299548,0.108055,0.178691,0.198909,0.0616278,0.227914,0.420677,0.378647,0.285327,0.232403,0.574911,0.187772,0.193964,0.354897,0.13817,0.966898,0.380169,0.587669,-0.768827,0.00137146,1.32821,-0.433788,0.577218,0.986096,0.942332,-0.223637,1.02974,-0.469472,-0.211696,-0.232702,-0.548915,-0.840628,-0.168932,-0.61691,0.432847,-0.14636,-0.398273,-1.22793,-1.60314,-1.53243,-1.43118,0.504002,0.577316,-0.75535,-0.332816,-0.519612,-0.73602
6485.13,0.996944,0.00237082,11,2047,0,-6407.34,-0.0844837,0.064644,-0.773449,-0.546929,-0.272292,-0.134764,0.578147,0.630555,1.11051,0.653723,0.617489,-0.560963,-0.0801266,1.13052,-0.19813,0.36661,0.885715,1.10547,-0.218005,1.44925,0.542591,1.08192,0.910336,0.843201,0.495588,0.642112,0.676137,1.35909,1.19018,1.11232,-0.323523,-1.01716,-0.50571,0.215984,1.69061,1.60794,0.47342,0.674913,0.570316,0.999947,0.163033,0.603013,0.431506,0.0723055,-0.664518,0.737215,-0.0354044,0.417497,-0.417816,0.603117,0.219584,-0.236718,0.14958,-0.055197,0.716806,0.934364,0.624624,0.0446755,-0.350709,-0.0381624,-0.241582,0.584474,-0.409792,0.361869,-0.211132,-0.846027,-0.47647,-0.311186,1.19376,0.0672827,-0.18309,-1.18028,-0.31813,-0.492222,-0.111267,-0.691336,1.62972,0.434954,0.514409,0.167964,0.477401,-1.28861,0.432663,0.0407105,0.315085,0.631173,0.464858,1.10023,0.440151,0.43788,-0.49745,0.0844813,0.555533,0.019542,-0.320635,0.363917,0.889431,1.191,-0.213716,0.910874,-0.236474,0.583797,1.41404,1.20832,-0.0344979,0.112078,-0.448766,0.228607,0.107023,0.00253144,-0.498267,0.869968,-0.650379,-0.244514,-0.0149703,-0.510972,0.805402,1.13693,0.944523,0.145821,0.0595465,-0.239355,2.46193,0.787294,0.0506353,0.530354,0.141548,0.0469962,0.120441,0.24019,0.0537137,0.182512,0.0823493,0.320631,0.965926,0.345892,0.219361,0.346978,0.195615,0.583644,0.30936,0.114906,0.190359,0.255865,0.05302,0.233832,0.412561,0.351496,0.305109,0.233742,0.510974,0.191912,0.19151,0.34056,0.153,1.12037,0.360356,0.468994,-0.800426,-0.0197306,1.29198,-0.44096,0.551663,0.949478,0.930018,-0.24521,1.11209,-0.51475,-0.251687,-0.21439,-0.571269,-0.851503,-0.162541,-0.637258,0.402823,-0.183863,-0.423438,-1.23184,-1.60877,-1.50163,-1.43017,0.475699,0.531176,-0.805498,-0.337842,-0.536774,-0.75739
