# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = Hbeta_C_sim5_cor_model
# start_datetime = 2022-02-18 19:22:36 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpoJNH5n/standata-158c68bb215f.json
# init = 2 (Default)
# random
#   seed = 1862562355
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_C_sim5_cor-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_C_sim5_cor-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=Hbeta_C_sim5_cor_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,mu_aHS,bP,bAHS.1,bAHS.2,bAHS.3,mu_bAHS,sigma_abHS.1,sigma_abHS.2,Rho.1.1,Rho.2.1,Rho.1.2,Rho.2.2,m_c,s_c,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_M,s_M,M.1,M.2,M.3,M.4,M.5,M.6,M.7,M.8,M.9,M.10,M.11,M.12,M.13,M.14,M.15,M.16,M.17,M.18,M.19,M.20,M.21,M.22,M.23,M.24,M.25,M.26,M.27,M.28,M.29,M.30,M.31,M.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
153.958,0.852078,0.048902,7,127,0,-113.771,-1.10161,0.384222,0.0234207,0.010991,0.0089362,-0.214849,0.127917,0.006632,-0.243582,0.00281634,0.263317,0.178213,1,0.430922,0.430922,1,0.127119,0.578728,-0.00230274,0.449581,0.563606,-0.311421,-0.357762,0.411312,-0.742883,-0.0522712,1.09334,1.05937,0.304426,0.101101,-0.0771392,0.517123,0.03782,-0.344938,0.457946,-0.152664,-0.360936,-0.091057,-0.176538,-0.428,-0.2223,0.285845,0.595698,0.183644,0.840455,1.14698,0.487732,0.663794,0.474365,0.172027,1.4141,0.491891,1.63213,3.5969,4.74568,2.85951,3.2287,5.04062,2.82018,4.3779,4.12699,3.24734,2.06098,1.99753,10.3864,2.50396,5.40144,8.67333,4.71252,7.1497,6.3926,8.52818,4.44404,5.52062,2.54334,1.43682,2.52139,5.97043,5.03619,9.08674,4.81471,9.31773,5.4057,6.94498,-0.0446619,0.290498,0.421198,-0.42048,-0.358434,0.393966,-0.69353,0.113805,0.967606,1.08371,0.237055,0.325539,-1.06378,-0.636268,-1.1222,-1.55499,-0.503684,-1.30094,-1.48931,-1.06766,-1.21984,-1.67803,-1.99523,-2.02428,-1.06051,-1.87456,-0.79728,-0.994596,-1.39179,-0.708941,-1.55882,-1.36746,0.511164,0.427882,0.39623,0.603598,0.588661,0.402763,0.666752,0.471579,0.275358,0.252805,0.441012,0.419326,0.743413,0.653909,0.754397,0.825633,0.623325,0.785993,0.815975,0.744151,0.772035,0.842643,0.880295,0.883322,0.742788,0.866985,0.689392,0.729995,0.800877,0.670167,0.826184,0.796969
145.827,0.965122,0.048902,8,319,0,-117.123,0.527736,-0.633815,-0.568833,-0.844376,-0.675608,0.113978,0.239488,-0.0371417,-0.352323,-0.131779,0.21439,0.486115,1,0.516237,0.516237,1,-0.56867,0.659659,-0.893288,-0.597168,-0.385406,-1.90217,-1.88215,-0.387469,-1.21611,-0.560587,-0.149479,0.1392,-0.510074,-0.61865,-1.34459,-0.446194,-0.861691,-0.932204,-0.718144,-0.579956,-1.05173,-1.07847,-0.901228,-1.52641,-1.36535,-0.232267,-0.301916,-0.952549,0.0458171,0.0857244,-0.443097,0.239612,-0.587693,-0.36671,1.55602,0.492783,2.5314,4.02436,6.44783,3.19064,3.90125,3.97784,3.75246,5.40839,5.14406,4.50933,3.22301,2.89382,6.35523,2.92826,6.85255,9.89115,6.051,5.72196,7.38718,12.3476,3.94792,8.28711,4.31299,2.53967,4.11613,6.87456,6.10745,9.59646,5.38637,20.6553,5.29797,9.52971,-0.128077,0.229965,0.432881,-1.10158,-1.13905,0.364473,-0.49955,0.0940489,0.659962,0.869026,0.268406,0.00502432,-1.53512,-0.548267,-0.926622,-0.970597,-0.921945,-0.583872,-1.16707,-1.24071,-1.02808,-1.50997,-2.28311,-1.82814,-1.2816,-2.20052,-0.462122,-1.11802,-0.822769,-0.890454,-1.84893,-1.40832,0.531976,0.442761,0.393439,0.750556,0.757506,0.409877,0.622354,0.476505,0.340748,0.295457,0.433298,0.498744,0.822754,0.633733,0.71639,0.725238,0.715438,0.641958,0.762615,0.775687,0.736544,0.819057,0.907468,0.86154,0.782722,0.900296,0.613517,0.75362,0.694824,0.708984,0.864002,0.8035
152.879,0.906025,0.048902,7,127,0,-103.913,-0.758782,0.377048,0.191554,0.101073,0.20541,-0.142841,0.253904,0.0164113,0.0653783,0.186991,0.0980303,0.115383,1,0.542887,0.542887,1,-0.730792,0.463809,-0.405224,-0.559936,-0.430063,-1.80848,-0.349047,-0.249442,-1.15675,-0.583652,-0.24771,-0.00236601,-0.271696,-0.71045,-1.01064,0.161365,-0.415291,-0.488034,-0.489429,-0.417814,-0.574221,-0.403876,-0.735029,-0.473805,-1.21524,-1.13478,-0.896961,-1.15591,0.049603,-0.578192,-0.365875,-0.482634,-1.25483,-0.880944,1.61404,0.505793,2.15637,3.36965,5.12566,6.83133,2.58243,9.6067,5.19357,7.01495,2.53921,4.44956,2.78968,2.32932,8.7829,2.86087,4.63786,8.86841,2.32941,13.8272,6.30919,3.36135,11.521,3.87627,3.96073,3.07275,4.22341,3.53133,7.9242,5.09447,8.48233,15.237,5.0207,3.36529,0.337267,0.104952,0.245911,-1.11033,0.421159,0.509678,-0.353283,0.297415,0.439351,0.784469,0.454165,0.209419,-1.481,-0.419855,-1.01292,-1.11892,-0.943159,-1.03164,-1.13881,-0.879559,-1.25506,-1.14328,-1.87194,-1.69397,-1.47605,-1.77495,-0.744529,-1.25265,-1.32076,-0.873261,-1.85723,-1.38243,0.416473,0.473786,0.43883,0.752191,0.396239,0.375269,0.587414,0.426189,0.391896,0.313357,0.388371,0.447836,0.814724,0.603449,0.733592,0.753789,0.719737,0.737233,0.757461,0.706731,0.778174,0.758281,0.866682,0.844746,0.813976,0.855072,0.677985,0.777759,0.789307,0.705424,0.864974,0.799381
154.278,0.937384,0.048902,7,127,0,-111.783,-0.857686,0.619871,0.269461,0.527311,0.403352,-0.15561,0.154384,0.0309234,-0.00827073,-0.117,0.175952,0.225538,1,0.695039,0.695039,1,-0.812917,0.463861,-0.529563,0.0570641,0.205426,-1.17902,-1.17208,-0.042347,-1.55417,-0.777007,0.420561,0.326962,-0.449032,-0.77538,-0.713474,-1.16093,-0.41388,-0.821282,-0.52592,-0.41009,-0.913413,-0.842999,-0.697041,-1.17739,-1.43414,-1.37259,-1.22279,-1.02631,-0.389114,-0.273141,-0.660358,-0.615734,-0.769738,-0.712082,1.49457,0.592475,1.28945,3.00234,6.61311,5.2061,3.59823,7.74808,4.39641,9.16116,2.43798,3.50948,5.54735,2.45249,11.2472,3.31603,5.47516,6.0142,3.28447,8.58077,4.82004,3.10272,12.2206,3.95543,3.56698,1.85181,2.88579,6.48213,11.2919,5.57305,5.17751,28.4206,6.79233,5.19335,-0.0315242,0.470563,0.631002,-0.729286,-0.643849,0.473808,-0.989704,-0.128004,0.858214,0.87331,0.0308911,-0.0841064,-1.15703,-1.72526,-1.00914,-1.45277,-0.951364,-1.04908,-1.45963,-1.30541,-1.20776,-1.86396,-1.92239,-1.91362,-1.62651,-1.55303,-0.947602,-0.860247,-1.39396,-0.814139,-1.27834,-1.03126,0.50788,0.384483,0.347283,0.674649,0.655623,0.383715,0.729029,0.531957,0.297713,0.294566,0.492278,0.521014,0.760793,0.848805,0.732851,0.810424,0.72139,0.740598,0.811476,0.786743,0.769902,0.865757,0.872405,0.871425,0.835691,0.825351,0.720633,0.702712,0.801224,0.692991,0.782168,0.73716
156.143,0.968863,0.048902,7,127,0,-119.028,0.583118,-0.46192,-0.58409,-0.500801,-0.514447,-0.0135956,0.230743,0.00413594,-0.326313,-0.0157371,0.209778,0.284362,1,-0.549528,-0.549528,1,-1.17315,0.504171,-0.799553,-0.759562,-0.505555,-1.70209,-1.90698,-0.605921,-1.92608,-1.10017,-0.119414,-0.136926,-0.966354,-0.904454,-1.51044,-0.740226,-1.1656,-1.38589,-0.93887,-0.766189,-1.68778,-1.47807,-1.17852,-1.88407,-1.27931,-1.59888,-1.70947,-0.991093,-0.903494,0.09895,-1.00598,-0.420466,-0.215335,-0.63107,1.57497,0.391583,2.31757,3.51715,4.27315,3.43523,4.74994,6.3501,3.50953,5.74905,2.55749,5.20168,2.30133,3.33366,10.8447,4.99626,8.81064,5.4479,4.46309,6.19612,7.23602,7.32372,9.64727,5.80641,6.21259,4.93549,5.70771,5.25363,3.94857,4.41882,3.36941,8.99173,3.25931,8.79529,0.254953,0.287557,0.54262,-0.651804,-0.849837,0.450167,-0.865771,-0.0324752,0.929816,0.9218,0.086569,0.166935,-1.49447,-0.734808,-1.16432,-1.38777,-0.921318,-0.771596,-1.68078,-1.46518,-1.16986,-1.8922,-1.86197,-2.83733,-2.28474,-1.9027,-1.1667,-0.817934,-1.28449,-0.977799,-1.12536,-1.19896,0.436605,0.428602,0.367578,0.657417,0.700533,0.389321,0.703865,0.508118,0.282962,0.284591,0.478371,0.458363,0.816749,0.67586,0.762116,0.800236,0.715311,0.683866,0.843008,0.812324,0.763119,0.869006,0.865526,0.94466,0.907605,0.870197,0.762547,0.693798,0.783213,0.726671,0.754982,0.768339
146.862,0.921428,0.048902,6,63,0,-110.794,-0.0757915,-0.0330482,0.160635,-0.0514124,-0.14864,0.152331,0.324228,-0.100216,-0.28141,-0.0743307,0.364019,0.416944,1,0.138374,0.138374,1,-1.15713,0.669769,-0.671645,-0.861132,-0.690238,-1.98412,-1.64294,-0.477459,-1.58412,-0.989415,-0.641503,0.184797,-1.30389,-1.0141,-0.969573,-1.02955,-0.492312,-0.868045,-0.764605,-1.28522,-1.14196,-0.899622,-1.022,-1.55565,-1.81663,-1.19922,-0.94631,-0.750258,0.0131888,-0.184242,-1.24231,0.0790684,-1.35317,-0.440726,1.75509,0.398808,4.2639,2.94979,7.58247,4.57261,5.17211,10.9472,3.19258,5.69998,5.23867,5.07297,6.54787,2.62938,4.59328,4.57108,5.0223,7.43427,3.44357,11.4611,6.28455,5.21742,6.26833,4.71973,3.88508,4.66734,6.37234,5.94333,7.26705,9.71224,17.1397,10.8321,7.34076,3.33384,0.400601,0.293873,0.452945,-0.86458,-0.600249,0.577053,-0.576897,-0.0649529,0.489857,1.20975,-0.213913,-0.131015,-1.23618,-1.17792,-0.540474,-0.880739,-1.04894,-1.15068,-1.30807,-1.07783,-1.15292,-1.44448,-2.36829,-2.27823,-1.58073,-1.55377,-0.180214,-0.928641,-1.26428,-0.756337,-2.17441,-1.1579,0.401168,0.427056,0.388661,0.703617,0.645713,0.359611,0.640353,0.516233,0.379927,0.229745,0.553275,0.532707,0.774898,0.764574,0.631923,0.706975,0.740572,0.759636,0.787191,0.746084,0.760043,0.809148,0.914377,0.907058,0.829308,0.825458,0.544932,0.7168,0.779763,0.680558,0.897928,0.760952
148.228,0.972919,0.048902,7,255,0,-93.7799,-0.346769,0.931963,0.230334,-0.00359563,0.242178,0.0310053,0.163106,-0.036316,-0.206016,-0.0725514,0.646305,0.5232,1,-0.0775873,-0.0775873,1,-1.19317,0.669248,-0.768844,-0.682573,-0.640325,-2.41622,-1.83706,-0.800912,-2.22754,-1.14521,-0.166898,-0.206918,-1.22449,-0.762721,-1.06169,-0.497269,-0.874723,-1.31968,-1.64585,-0.474987,-1.17453,-0.999013,-0.859583,-1.84506,-1.01923,-1.86407,-1.1857,-0.948571,-0.479285,0.249386,-0.881873,0.197732,-0.21159,-0.204485,1.68631,0.375016,3.49955,3.53621,5.81331,6.81982,3.55825,5.36012,5.7328,6.91291,3.24099,8.31688,4.7433,2.21712,12.5885,4.68906,5.73466,8.07096,3.75346,4.3924,6.48522,4.32947,7.40206,7.26583,5.31778,9.7511,4.26046,7.69758,4.31047,9.31963,5.72771,10.5606,6.14739,4.20404,0.445199,0.548314,0.588156,-1.19255,-0.629034,0.409521,-1.02673,0.0387519,1.05918,0.997499,-0.0068423,0.412819,-1.29741,-0.708928,-1.05007,-1.4878,-1.88519,-0.581308,-1.3898,-1.20083,-1.05177,-1.97206,-1.75347,-3.00312,-1.93678,-1.8828,-0.991863,-0.672817,-1.35956,-0.594256,-1.14943,-0.972408,0.390503,0.366256,0.357058,0.767197,0.65227,0.399027,0.736282,0.490313,0.257467,0.269433,0.501711,0.398236,0.785399,0.670164,0.740788,0.815748,0.868206,0.641368,0.800561,0.768672,0.741115,0.877832,0.85239,0.952715,0.873998,0.867933,0.729456,0.662134,0.795688,0.644341,0.759407,0.725599
152.704,0.955482,0.048902,8,383,0,-101.726,-0.748025,-0.738139,-1.02572,-0.469628,-0.335165,0.098846,0.170578,-0.135628,-0.327767,-0.118395,0.861113,0.278277,1,-0.331434,-0.331434,1,0.818749,0.643324,0.889752,0.907312,1.2914,0.596829,-0.0574355,1.37347,0.112863,1.02644,1.63652,1.82077,0.966852,0.228103,0.68875,1.0272,1.26325,0.983578,1.22385,0.848426,0.701327,0.566213,0.572075,0.199409,-0.974335,0.150731,-0.00571697,0.185622,0.857574,1.42663,0.463797,0.795306,0.132773,0.435198,1.64761,0.321402,4.16134,5.01504,5.13435,4.81592,7.97289,6.23419,4.45612,8.09821,3.69107,3.21159,3.10256,2.56711,10.0622,3.41304,4.35386,4.42912,4.04692,5.96065,6.16373,7.19611,7.10237,4.97374,6.65321,4.30335,5.85928,7.7004,6.69691,8.01737,3.87733,8.20964,8.49983,5.08881,0.0107439,0.0820054,0.458421,-0.251493,-0.955623,0.482957,-0.808339,0.0515342,0.79587,0.911076,0.0993513,-0.773651,-1.52484,-1.10967,-0.737997,-0.994652,-1.00125,-0.893071,-1.44705,-1.51942,-1.48287,-1.62785,-2.75774,-2.26519,-1.84282,-1.90637,-0.5482,-0.62701,-0.830738,-1.17222,-1.97073,-1.45561,0.497314,0.47951,0.387361,0.562544,0.722245,0.381554,0.691755,0.487119,0.31091,0.28678,0.475183,0.68431,0.82125,0.752068,0.676558,0.730006,0.731304,0.709524,0.809545,0.820453,0.815006,0.835875,0.940349,0.905953,0.863282,0.870611,0.633718,0.651811,0.696511,0.763546,0.877689,0.81086
158.195,0.996785,0.048902,6,63,0,-119.347,-1.03365,0.183299,-1.30031,-0.260115,-0.192354,-0.0851934,-0.025436,0.240909,-0.239833,-0.00299274,0.968534,0.192015,1,-0.374506,-0.374506,1,0.549856,0.621843,0.908985,1.16591,1.06464,0.0727837,0.123439,1.32228,0.135258,0.898066,1.84039,2.17596,0.695065,0.509097,0.236593,0.400259,0.906028,0.818312,0.0394372,1.40519,0.602604,0.536617,0.425923,0.238393,-0.42673,0.341881,0.0282901,0.563215,1.04276,1.58621,0.603657,0.771769,0.429424,0.326288,1.63424,0.345049,2.04922,3.2198,5.63292,5.90568,4.06561,7.85091,4.7565,4.44174,4.00445,7.79851,4.32677,3.74476,6.51758,2.52914,7.14027,7.37614,4.47837,8.28318,6.89672,5.02276,7.95854,7.19457,3.14741,3.70628,4.20921,4.07517,6.04004,4.96648,8.74626,12.3654,4.93744,4.62967,0.0216687,0.232311,0.137648,-0.840981,-0.747348,0.444878,-0.715693,0.0934001,0.920016,1.31509,-0.20217,-0.272427,-1.34623,-1.24868,-0.983824,-1.09138,-1.53347,-0.956563,-1.03642,-1.2805,-1.41764,-1.92543,-2.27754,-2.00843,-1.77624,-1.54396,-0.611192,-0.554019,-1.14617,-0.920353,-1.66783,-1.43195,0.494583,0.442182,0.465642,0.698672,0.678601,0.390579,0.671658,0.476667,0.284955,0.211637,0.550371,0.567689,0.793513,0.777072,0.727866,0.748641,0.822513,0.722433,0.738159,0.782535,0.804969,0.872742,0.907,0.881679,0.855231,0.824039,0.648213,0.635068,0.758811,0.715114,0.841286,0.807205
157.601,0.949129,0.048902,8,511,0,-116.734,-0.313178,1.22275,-0.0362489,-0.0725809,0.0593391,0.0917879,0.103292,-0.0113372,-0.029822,-0.0535599,0.573777,0.0682025,1,0.490534,0.490534,1,-0.860852,0.588435,-0.692667,-0.896616,-0.0762434,-1.68515,-2.01219,-0.803832,-1.95889,-1.40487,-0.138451,-0.68033,-0.995775,-0.915802,-0.891115,-0.434172,-0.446045,-1.19861,-0.258125,-0.762376,-1.09719,-1.03285,-0.792751,-1.62377,-1.77091,-1.6399,-1.67862,-1.29608,-0.594931,-0.270587,-1.3788,-0.452542,-1.36715,-0.682028,1.6664,0.285188,1.76756,4.15413,5.33846,3.62341,6.44701,6.35913,3.46046,7.76941,3.87569,3.27949,3.52002,3.11374,6.57461,4.67828,5.51381,5.21322,5.16618,8.24093,7.56027,4.81255,6.29103,4.97497,7.72318,5.07883,6.5204,6.84049,4.36074,6.19546,5.58359,7.50658,9.69712,5.93587,0.56028,0.406198,1.21945,-0.403709,-0.777052,0.438429,-0.74512,-0.240972,1.15011,0.544121,0.267857,0.223164,-1.30516,-0.776982,-0.777519,-1.50871,-0.68286,-1.08186,-1.45069,-1.44268,-1.17409,-1.90829,-2.13294,-2.0402,-2.09052,-1.67012,-0.880836,-0.609012,-1.56141,-0.985546,-1.75188,-1.14379,0.363483,0.399824,0.228034,0.599578,0.685044,0.392115,0.678114,0.559953,0.240468,0.367229,0.433433,0.444439,0.786703,0.685029,0.685145,0.81887,0.664377,0.746846,0.810104,0.80887,0.763884,0.870827,0.894064,0.884954,0.889978,0.841592,0.706995,0.647715,0.826555,0.728207,0.852189,0.758375
167.7,0.944684,0.048902,6,63,0,-123.822,-0.0541393,0.883586,0.0337228,0.00305724,-0.251042,-0.0380489,0.031886,0.0183864,-0.139377,-0.0435154,0.855281,0.167175,1,0.335674,0.335674,1,-0.919402,0.448189,-1.03965,-0.221849,-0.443606,-1.78451,-1.39317,-0.530168,-1.70593,-0.73044,-0.243599,0.181011,-1.23535,-0.89592,-1.19384,-0.975586,-1.06451,-1.2391,-1.11444,-0.712453,-1.2309,-1.35145,-1.31053,-1.14716,-1.44272,-2.05199,-1.30697,-1.04348,-0.335147,-0.790773,-0.947746,-0.0939753,-0.885643,-0.627998,1.59501,0.313423,2.48276,4.69829,5.6294,4.97079,4.98802,4.82151,3.95912,6.90969,5.4326,4.06838,4.33921,3.75993,7.40599,3.82704,6.32086,7.1437,4.23825,6.25709,7.99727,5.35661,6.24668,3.52615,3.95218,4.03519,5.15815,6.86926,3.79733,5.77048,6.15864,7.42891,7.80512,5.93898,-0.0537284,0.743401,0.524597,-0.810396,-0.39987,0.460183,-0.703767,0.292394,0.727557,1.17874,-0.253856,0.13725,-1.14641,-0.957685,-1.065,-1.24844,-1.06257,-0.745281,-1.20857,-1.31945,-1.29034,-1.18079,-1.80712,-2.704,-1.65069,-1.55463,-0.57936,-1.31669,-1.23478,-0.387497,-1.39237,-0.95105,0.513429,0.322261,0.371778,0.692194,0.598656,0.386942,0.669023,0.427418,0.325731,0.235278,0.563125,0.465741,0.758854,0.722658,0.743645,0.77703,0.743182,0.67815,0.770045,0.78909,0.784205,0.76509,0.859013,0.937262,0.838984,0.825582,0.64092,0.788631,0.774654,0.59568,0.80097,0.721326
167.855,0.892857,0.048902,5,44,1,-120.914,0.0805084,0.98516,-0.00948373,-0.119726,0.129307,-0.0589464,-0.0257115,-0.0476964,-0.22971,-0.155494,0.550184,0.442626,1,0.420982,0.420982,1,-0.915527,0.50318,-0.673012,-0.513501,-0.542807,-1.947,-1.5901,-0.190078,-1.57755,-0.977937,-0.229398,0.11718,-1.01805,-0.926868,-0.86179,-0.914901,-0.662579,-1.2706,-0.863421,-0.91723,-1.26456,-1.12753,-0.89077,-0.836903,-1.52113,-1.65128,-1.42001,-0.986675,-0.496013,-0.588206,-0.546609,-0.559755,-0.755598,-0.46863,1.62404,0.325385,2.62869,4.4863,6.26878,4.37952,4.79534,5.54682,3.79869,8.56027,6.32647,4.02769,3.91284,4.00991,8.72653,4.128,5.54776,8.03154,5.13583,5.25047,8.60563,4.69966,6.52517,4.07467,4.42434,4.78494,5.19778,6.29799,3.78053,6.28705,5.76968,8.74336,8.581,6.46505,0.33463,0.462117,0.437386,-0.957659,-0.571023,0.824427,-0.544745,0.0868918,0.755369,1.14312,-0.0172683,0.153973,-0.914197,-1.01306,-0.713038,-1.33478,-0.908966,-0.865434,-1.35585,-1.12767,-0.909205,-0.862541,-2.0733,-2.67661,-1.94016,-1.78,-0.848218,-1.40441,-0.965151,-1.00214,-1.54206,-0.95676,0.417115,0.386484,0.392364,0.722653,0.638999,0.304825,0.632915,0.478291,0.319653,0.241748,0.504317,0.461583,0.713858,0.733618,0.671072,0.791631,0.712788,0.703795,0.795084,0.755408,0.712838,0.703191,0.888281,0.935632,0.87437,0.855697,0.700193,0.802882,0.724152,0.731478,0.823764,0.722473
151.744,0.98667,0.048902,6,63,0,-117.09,0.526192,0.0565192,-0.277242,0.408931,0.431898,-0.206682,0.027092,0.0306189,-0.565387,-0.540087,0.678591,0.390309,1,-0.47729,-0.47729,1,-1.09261,0.577685,-0.519891,-0.504115,-0.102951,-1.42587,-1.62894,-0.599909,-1.97778,-1.11537,0.135041,-0.432018,-0.953583,-1.08406,-1.71328,-0.899343,-0.924281,-0.973279,-1.34337,-0.927942,-1.35251,-1.66722,-1.50696,-2.04419,-1.51733,-0.832156,-1.87624,-0.922135,-0.768191,0.203576,-1.49525,-1.24159,-0.768559,-1.44041,1.54025,0.292879,3.9469,4.3821,4.2353,4.83271,4.50399,9.50601,4.99238,2.6652,4.10398,3.62702,2.78749,2.47844,5.7532,3.54607,3.32309,5.5323,4.24943,4.24475,4.9556,7.55755,6.2153,3.47762,3.35549,5.1481,7.65951,5.41263,6.08064,5.87377,4.37735,6.42268,2.83944,4.0774,0.32834,0.231829,0.649035,-0.641803,-0.740603,0.272384,-1.04133,-0.0666272,0.903068,0.480377,-0.129413,0.020823,-1.30355,-0.65002,-0.705576,-0.802698,-0.909577,-0.746414,-1.07913,-1.27206,-1.17596,-1.93631,-1.90071,-2.39443,-2.14733,-1.91101,-0.690451,-0.865499,-1.6501,-1.23998,-1.73337,-1.59921,0.418645,0.442301,0.343207,0.655161,0.677128,0.432322,0.739106,0.516651,0.28842,0.382163,0.532308,0.494794,0.786431,0.657015,0.669423,0.690551,0.712914,0.678397,0.746329,0.781096,0.764221,0.873946,0.869972,0.916402,0.895419,0.871132,0.666067,0.703808,0.838905,0.775561,0.849843,0.831909
149.909,0.773681,0.048902,8,383,0,-112.074,-0.577533,0.401464,0.765314,0.870863,0.00829586,0.00375868,0.339489,-0.310126,-0.397385,0.249348,1.13984,0.322224,1,-0.150565,-0.150565,1,-0.881494,0.54318,-0.858653,-0.738697,-0.629682,-2.04128,-1.85908,-0.950023,-2.2457,-1.11188,-0.335649,-0.558369,-1.30532,-0.902377,-0.501749,-0.138849,-0.606064,-0.548852,-0.447128,-0.920012,-0.664973,-0.3509,-0.8951,-2.01129,-1.99474,-1.67201,-0.891644,-1.22306,-0.358111,-0.20536,-1.19302,0.154225,-1.257,-0.825123,1.75146,0.418751,1.99192,2.62399,6.1915,6.34931,5.16471,4.43089,3.14812,7.54968,4.65294,6.77626,5.05301,3.29991,6.35294,4.18404,5.40528,9.41646,4.76922,9.62684,5.96792,3.14077,8.54755,5.99261,6.82674,6.26388,3.64423,6.26,5.78563,7.03153,5.28659,4.87661,9.89015,5.52008,0.320375,0.442373,0.551097,-0.861086,-0.680777,0.228567,-1.06828,0.0635035,0.844837,0.619492,-0.125852,0.271984,-1.2456,-0.879782,-1.03687,-0.978784,-1.19141,-0.731005,-1.40634,-0.784916,-1.32795,-2.13052,-2.49277,-2.96393,-1.39171,-2.11774,-0.456856,-1.09858,-1.28754,-0.350802,-2.15211,-1.32723,0.420584,0.391176,0.36561,0.702888,0.663912,0.443106,0.744269,0.484129,0.300517,0.349897,0.531421,0.43242,0.776537,0.706777,0.738246,0.726867,0.766994,0.675026,0.803189,0.686739,0.790501,0.893834,0.923633,0.950918,0.800865,0.892616,0.612268,0.749994,0.78373,0.586812,0.895866,0.790383
145.758,0.966228,0.048902,9,767,0,-103.492,-0.235916,1.30281,0.324808,0.354721,0.622277,-0.0258842,-0.0476078,0.00486436,-0.2176,-0.463059,0.372982,0.352911,1,-0.544132,-0.544132,1,-1.04266,0.598919,-0.309552,-0.155159,-0.207723,-1.46529,-1.44643,-0.469627,-2.03237,-0.752748,-0.0887688,-0.436901,-0.644309,-0.703264,-1.7879,-0.946194,-0.976357,-1.07484,-1.35564,-0.743304,-1.09272,-1.19848,-1.19171,-1.95966,-1.75813,-0.971783,-1.53539,-1.17051,-0.522597,-0.252237,-1.3141,-0.951484,-1.00316,-0.904024,1.40423,0.590707,3.76041,5.02649,4.92314,4.71435,4.40093,10.7692,5.32778,2.82869,4.20184,3.07065,2.08364,2.57657,12.6376,3.33783,3.87706,4.71577,4.40343,5.94191,6.08149,6.24443,5.36497,3.39642,3.34394,3.04874,6.76366,4.61761,5.82512,6.34629,6.06369,14.4749,3.13734,5.1114,0.586591,0.726921,0.676366,-0.577184,-0.545265,0.429529,-1.12518,0.168505,0.797329,0.467277,0.24882,0.225021,-1.67578,-0.854166,-0.889193,-0.993703,-1.24051,-0.662856,-0.997683,-1.08922,-1.09048,-1.88741,-2.09803,-1.75292,-1.86124,-1.73303,-0.657961,-0.82481,-1.47859,-1.24318,-1.56268,-1.21581,0.357417,0.325871,0.337073,0.640419,0.633036,0.394239,0.754948,0.457973,0.310597,0.385261,0.438114,0.443981,0.842345,0.70144,0.708724,0.729819,0.775653,0.659902,0.730603,0.748234,0.748473,0.868459,0.890712,0.85232,0.865441,0.8498,0.658802,0.695256,0.81436,0.776116,0.826738,0.771325
