# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim5_re_model
# start_datetime = 2022-03-14 08:17:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 3
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpyMdfRF/standata-a006ec390c.json
# init = 2 (Default)
# random
#   seed = 299183610
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim5_re-3.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim5_re-profile-3.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim5_re_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_k,s_SI,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
-4173.33,0.999947,0.00997078,7,127,0,4195.79,0.217754,0.148541,0.244829,0.09128,-0.290494,0.0390563,-0.139891,0.571573,-0.508423,-0.622684,-0.305734,-0.267213,0.174499,0.656983,-0.109216,-0.344517,0.27388,0.840809,-0.429456,-0.157701,0.734127,-0.235783,0.290408,0.466055,-0.271152,0.431311,-0.438637,-0.652506,0.215107,-0.617165,-0.856588,-0.526233,-0.4623,0.111257,-0.203889,0.372578,-0.455164,0.752482,-0.770101,-0.0516505,-0.361706,0.047347,-0.342799,-0.342042,-0.32895,-0.375357,-0.34408,-0.368035,-0.375268,-0.392877,-0.39761,-0.353462,0.579377,0.20119,0.249481,0.514055,0.62793,1.51163,0.281489,0.739732,0.971117,1.57355,0.106822,0.290996,1.31107,0.21097,0.42116,0.625212,0.290403,1.0911,-0.0427751,0.0226669,0.68553,-0.32427,-0.342065,-0.73366,-0.279164,0.338184,0.00173382,0.495355,-0.505182,1.06107,-0.678096,0.348071
-4174.17,0.985654,0.00997078,7,127,0,4198.12,-0.0372078,0.390196,0.380432,0.16963,-0.31479,-0.0183382,-0.0242289,0.542262,-0.619989,-0.722231,-0.228455,-0.127001,0.0675539,0.631706,0.0138001,-0.301668,0.166781,0.507691,-0.74174,-0.0398094,0.845723,0.1746,0.0522025,0.25775,-0.294625,0.416474,-0.44293,-0.690597,0.131405,-0.686987,-0.74613,-0.363882,-0.66742,-0.202008,0.17841,0.634391,-0.441111,0.93869,-0.256769,0.252503,-0.168472,0.053183,-0.237442,-0.157815,-0.277248,-0.170004,-0.134022,-0.111631,-0.0596721,-0.187431,-0.109167,-0.0917819,0.332868,0.00528696,0.147271,0.675668,0.454306,1.27125,0.39324,0.708003,0.696409,1.07579,-0.265212,0.220491,1.19155,0.379348,-0.146141,0.211509,0.0951889,0.852075,-0.232668,-0.298985,0.361804,-0.648965,-0.451692,-0.851778,-0.732086,-0.15856,-0.0438718,0.322334,-0.819093,0.888648,-0.480849,0.361876
-4177.27,0.993553,0.00997078,7,127,0,4200.65,0.0794692,0.369055,0.411074,-0.0267676,-0.270001,-0.0181709,-0.240426,0.526628,-0.727935,-0.563205,-0.401139,-0.135148,0.123296,0.876179,0.013762,-0.432376,0.361941,0.446469,-0.514387,-0.420695,0.732992,-0.259613,0.0940814,0.0122424,-0.446922,0.269937,-0.583626,-0.616611,-0.0682945,-0.857664,-0.542826,-0.28835,-1.0314,-0.046034,0.267285,0.71302,-0.43453,1.43576,-0.518934,-0.0854407,-0.22003,0.0516279,-0.263162,-0.175121,-0.276937,-0.248656,-0.187683,-0.287314,-0.243921,-0.264279,-0.292498,-0.143343,0.22778,0.201675,0.0595616,0.699074,0.598338,1.56072,0.484974,0.574511,0.954645,1.07218,0.0376571,-0.0589964,1.22088,0.107273,0.112787,0.166293,0.0811389,0.834829,-0.209569,-0.0918909,0.320592,-0.633782,-0.353603,-0.770146,-1.15018,-0.0696472,0.005984,0.374716,-0.824494,1.32464,-0.776894,-0.057393
-4174.03,0.99914,0.00997078,7,127,0,4198.49,-0.201362,0.428323,0.287537,0.140135,-0.208297,0.113813,-0.335228,0.539269,-0.938011,-0.84997,-0.728162,0.0565463,0.206376,0.427889,0.137957,-0.537224,0.0855796,0.251233,-0.533771,-0.555354,0.760579,-0.390751,-0.161004,0.0839837,-0.459488,0.11964,-0.432419,-0.86228,-0.0296327,-0.814341,-0.707794,-0.752991,-1.06663,0.00987014,-0.158901,0.0978908,-0.69351,0.700484,-0.889176,-0.402101,-0.0690102,0.0577155,-0.0778554,0.0602614,-0.0775111,-0.0518366,0.0136125,-0.0686155,-0.047006,-0.0648537,-0.121641,0.0507513,0.063726,-0.123288,-0.108313,0.581062,0.581626,1.34825,0.382421,0.376159,0.807265,0.998377,-0.0991162,-0.011883,1.10037,-0.144311,-0.0553439,0.0383962,-0.216538,0.518835,-0.308278,-0.366245,0.23378,-0.678224,-0.535867,-1.09874,-1.13232,-0.110231,0.048953,0.24634,-0.840578,0.896362,-0.934407,-0.226686
-4178.32,0.976478,0.00997078,7,127,0,4204.99,-0.0161864,0.376959,0.368066,-0.0247455,-0.096044,0.127776,-0.0146529,0.486319,-0.297404,-0.300132,-0.0951462,0.241581,0.104048,0.734475,0.34038,0.335503,0.123329,0.601617,-0.281078,-0.434991,0.540172,-0.0448836,-0.173297,0.342947,0.0244718,0.547198,-0.193906,-0.553232,0.151647,-0.706493,-0.274533,-0.255435,0.203549,0.0310384,-0.0126259,0.398402,-0.474725,0.887455,-0.519568,0.293261,-0.574825,0.17427,-0.592962,-0.392594,-0.70173,-0.690971,-0.433387,-0.491518,-0.455064,-0.650784,-0.55686,-0.438136,0.646505,0.441654,0.672678,0.739554,0.608494,1.71616,0.709223,1.16338,0.93811,1.42814,0.250759,0.297616,1.15959,0.531489,0.413462,0.70937,0.523937,1.194,0.250778,0.213525,0.735846,-0.180989,-0.132662,-0.352257,0.235856,-0.0370399,0.371706,0.755343,-0.404641,1.19097,-0.402528,0.51204
-4175.95,0.999836,0.00997078,7,127,0,4201.44,-0.130957,0.247159,0.227632,-0.0505345,-0.169259,0.125461,0.150245,0.489754,-0.49592,-0.511498,-0.343814,0.350477,0.459811,0.713748,0.136416,0.055245,0.171408,0.720639,-0.237076,-0.267707,1.21139,-0.070206,-0.118308,0.353786,-0.1292,0.501261,0.0100275,-0.58141,0.454861,-0.743234,-0.236861,-0.491564,-0.625927,0.356678,0.0658577,0.543392,-0.514721,1.0898,-0.348439,0.0192469,-0.334563,0.0906004,-0.357514,-0.216548,-0.350692,-0.480996,-0.324509,-0.241227,-0.133347,-0.375967,-0.372194,-0.255708,0.348787,0.076725,0.190577,0.708466,0.729488,1.52531,0.266841,0.795178,0.788549,1.35847,0.0808727,0.204621,1.5801,0.222655,0.0931366,0.376372,0.127846,0.918248,0.170531,-0.0527539,0.761513,-0.54002,-0.195918,-0.871271,-0.77807,0.127346,0.234931,0.664194,-0.700008,1.21617,-0.450975,0.096004
-4172.04,0.997166,0.00997078,7,255,0,4199.5,-0.0957422,0.12105,0.160168,-0.262838,-0.167327,0.117505,-0.0962342,0.578268,-0.493861,-0.486399,-0.125721,0.299311,0.30571,0.954701,0.651326,0.299721,0.493845,0.699803,-0.296236,-0.334431,0.638906,-0.146443,-0.0237622,0.206671,-0.0589436,0.600057,-0.0505906,-0.630495,0.35801,-0.563159,-0.378042,-0.197465,-0.180132,0.315308,0.220119,0.609315,-0.262247,1.07073,-0.746514,0.185832,-0.203337,0.044241,-0.186979,-0.203387,-0.167708,-0.273661,-0.259977,-0.216878,-0.146998,-0.198499,-0.280866,-0.1695,0.232065,-0.0075045,0.29343,0.563647,0.476217,1.64134,0.690694,0.928593,0.994803,1.22121,-0.0780079,0.023365,0.959219,0.098881,0.13455,0.191328,0.157499,0.968091,0.0704112,-0.158592,0.616968,-0.406459,-0.523251,-0.758524,-0.516223,-0.0905672,0.182004,0.52348,-0.63763,0.996921,-1.04009,0.0695041
-4172.32,0.998538,0.00997078,7,127,0,4197.26,-0.0596347,0.225121,0.235877,-0.0723422,-0.183923,0.0624036,0.0182925,0.554146,-0.178122,-0.492168,0.118919,0.247304,0.335846,0.805588,0.41194,0.0294942,0.446088,0.653912,-0.487423,-0.245548,0.972675,0.184268,0.136642,0.507041,-0.0119353,0.349496,-0.218332,-0.686125,0.425769,-0.60758,-0.376699,-0.516096,-0.318239,0.322286,0.264458,0.626616,-0.35553,1.14335,-0.443488,-0.117789,-0.315562,0.0868828,-0.315065,-0.25193,-0.378793,-0.281025,-0.258221,-0.284239,-0.271385,-0.357113,-0.234741,-0.232653,0.557203,0.0383807,0.517044,0.675525,0.594178,1.43097,0.592881,0.724896,0.934133,1.16444,-0.176638,0.0851371,1.29667,0.425839,0.215817,0.528849,0.264646,0.725948,-0.0466577,-0.262256,0.682327,-0.463422,-0.340897,-0.937388,-0.492251,0.138324,0.21771,0.527415,-0.639485,1.12412,-0.637523,-0.116997
-4174.71,0.999826,0.00997078,7,127,0,4192.64,-0.159828,0.214319,0.249822,0.00673177,-0.281647,0.0857837,0.0457849,0.534267,-0.616091,-0.543537,-0.24183,0.196366,0.32964,0.824293,0.45191,-0.251121,0.370735,0.83375,-0.266004,-0.287724,0.948891,0.0114926,0.0860894,0.578832,-0.19932,0.540192,-0.186711,-0.390041,-0.0721959,-0.310035,-0.359827,-0.212434,-0.483037,0.163112,0.143105,0.621505,-0.262223,1.11007,-0.230823,0.123174,-0.304791,0.161808,-0.370636,-0.175208,-0.26753,-0.468683,-0.160688,-0.305855,-0.095166,-0.356982,-0.307867,-0.214826,0.281684,0.0504327,0.139578,0.653193,0.516531,1.54393,0.530068,0.595295,0.889841,1.38728,0.00121068,-0.00958998,1.24559,0.181973,-0.00189133,0.422558,0.0345492,0.917219,-0.113489,0.0498198,0.121234,-0.288727,-0.265775,-0.818346,-0.71028,-0.0695909,0.0814145,0.479491,-0.667603,1.10029,-0.498506,0.153837
-4183.16,0.999589,0.00997078,7,255,0,4209.59,-0.094597,0.235119,0.280628,0.0115092,-0.299165,0.168194,0.0454341,0.459736,-0.467165,-0.65794,-0.183868,0.109946,0.343006,0.761768,0.321581,-0.221388,0.188354,0.288828,-0.372473,-0.253389,0.875158,0.0722761,0.0995704,0.561867,-0.135034,0.529491,0.127824,-0.684486,0.156963,-0.813304,-0.528835,-0.118946,-0.390025,-0.0159108,0.0369531,0.561853,-0.233664,1.18057,-0.375722,-0.112521,-0.407151,0.186953,-0.39154,-0.327438,-0.489639,-0.525098,-0.193488,-0.395447,-0.394024,-0.493158,-0.510748,-0.339827,0.800314,0.209763,0.535127,0.677828,0.701237,1.9171,0.487242,0.914463,1.05361,1.19065,0.0710782,0.35591,1.4349,0.497948,0.32778,0.563387,0.280895,1.17456,0.373114,0.104396,0.607012,-0.546083,-0.272328,-0.605939,-0.474796,-0.183556,0.359254,0.798834,-0.430578,1.48094,-0.426374,0.153729
-4178.03,0.999887,0.00997078,7,255,0,4204.9,-0.111264,0.250166,0.194189,0.158276,-0.327267,0.125703,0.0816056,0.445466,-0.916325,-0.603071,-0.187931,0.22294,0.466423,0.462046,0.435599,0.154097,0.180585,0.648717,0.0861813,-0.393157,1.10317,0.0740857,0.267671,0.802261,0.209015,0.61191,-0.0167915,-0.340399,0.367948,-0.00151144,-0.402297,-0.00857872,-0.250398,0.160375,0.00660423,0.395621,-0.16961,0.760101,-0.251714,-0.0295709,-0.495979,0.104433,-0.552598,-0.545476,-0.465414,-0.524539,-0.55626,-0.510406,-0.346149,-0.517791,-0.410278,-0.433924,0.280526,0.214742,0.408914,0.829347,0.785195,1.47793,0.602002,1.26525,0.937432,1.44556,0.498288,0.0836875,1.47833,0.302582,0.221867,0.625052,0.485144,1.08041,0.0726687,0.227136,0.623112,0.0536502,-0.0420798,-0.461703,-0.263518,0.114887,0.263926,0.559608,-0.363696,1.05172,-0.285799,0.283014
-4168.27,0.998853,0.00997078,7,127,0,4190.67,0.397299,0.0868082,0.190755,0.0577933,-0.35198,0.0125142,0.043447,0.431303,-0.492439,-0.523159,-0.103299,-0.0341459,0.192839,0.601292,0.194045,-0.29696,0.433077,0.662323,-0.267917,-0.177515,0.935414,-0.290277,0.280944,0.266974,-0.140426,0.57061,-0.414251,-0.563118,-0.00458984,-0.481194,-0.791538,-0.249755,-0.496822,-0.281718,0.0113543,0.655965,-0.521873,0.827507,-0.601193,-0.0425259,-0.50893,0.0475447,-0.542581,-0.452008,-0.57475,-0.589578,-0.466145,-0.480278,-0.499895,-0.582484,-0.532096,-0.456235,0.761462,0.445762,0.505288,0.952768,0.747717,1.53788,0.707729,0.987448,1.21375,1.48602,0.387343,0.30201,1.59241,0.208979,0.362505,0.452569,0.532739,1.32799,0.0581501,0.178096,0.523346,-0.168363,-0.122271,-0.455247,-0.229083,0.0738879,0.201913,0.746141,-0.571448,1.17763,-0.478684,0.452831
-4175.43,0.998254,0.00997078,7,127,0,4195.85,0.483495,-0.105846,-0.0487224,-0.568494,-0.169418,0.153184,0.0202975,0.427267,-0.71597,-0.700209,-0.452011,0.0307974,0.400427,0.648377,0.424652,0.105999,0.483373,0.298832,-0.322924,-0.232643,0.458035,-0.0765809,-0.334187,0.207866,-0.103861,0.286355,-0.10984,-0.648088,-0.232618,-0.622992,-0.313387,-0.249361,-0.469257,0.14684,0.13345,0.318646,-0.208694,0.947958,-0.21143,-0.106506,-0.54939,0.0430898,-0.589827,-0.541671,-0.559803,-0.517513,-0.607406,-0.565873,-0.523282,-0.592682,-0.54219,-0.566146,0.473684,0.205115,0.427036,0.650461,0.9593,1.83246,0.816537,1.16318,1.44525,1.28141,0.284266,0.584282,1.22031,0.609772,0.298279,0.596085,0.519039,1.09695,0.416427,0.301888,0.46754,-0.0263695,-0.148137,-0.505156,-0.497274,0.0139562,0.509767,0.646646,-0.242281,1.25392,-0.162189,0.122197
-4164.49,0.999968,0.00997078,7,127,0,4191.02,0.490131,0.0990531,0.0665981,-0.114959,-0.130068,0.098573,-0.113687,0.469065,-0.432393,-0.661836,-0.201388,0.330897,0.409111,0.796293,0.0413096,0.124951,0.500052,0.313234,-0.493918,-0.392145,0.668838,-0.130362,-0.27159,-0.0202214,-0.116149,0.5397,-0.324231,-0.596585,0.0997185,-0.690848,-0.392098,-0.425489,-0.471851,0.146236,-0.0207288,0.307501,-0.693621,0.776908,-0.459133,-0.14556,-0.625356,0.0164642,-0.618802,-0.62596,-0.660151,-0.642982,-0.61932,-0.597552,-0.626649,-0.638939,-0.605491,-0.600509,0.723101,0.2944,0.715642,1.10588,1.1184,1.92848,0.641423,1.19777,1.48067,1.30975,0.252462,0.477192,1.43894,0.58145,0.379819,0.481735,0.56598,1.3469,0.28371,0.298587,0.822129,-0.047925,0.156167,-0.200476,-0.0719644,0.484644,0.632484,0.923618,-0.317043,1.39514,-0.0189638,0.432388
-4155.88,0.995965,0.00997078,8,383,0,4177.65,0.487457,0.26603,0.211009,0.0208492,-0.215471,0.0903588,-0.113058,0.458128,-0.560258,-0.410128,-0.338453,0.241209,-0.0151786,0.666918,0.330905,-0.0657855,-0.139335,0.63637,-0.212493,-0.476503,0.630104,-0.178427,-0.136597,0.369838,-0.307647,0.294168,-0.270966,-0.718378,0.110411,-0.760587,-0.552436,-0.583339,-0.453333,-0.0619075,-0.0569805,0.349072,-0.633676,0.883986,-0.640185,0.0116378,-0.768199,0.0122081,-0.782139,-0.760185,-0.767083,-0.764588,-0.781988,-0.770224,-0.764244,-0.749843,-0.7564,-0.790824,0.912566,0.805542,0.739331,1.3025,0.864331,2.02819,1.1025,1.34302,1.04379,1.84583,0.728467,0.522273,1.53617,0.631075,0.499905,0.90463,0.525619,1.26169,0.439399,0.321942,0.93747,-0.0652072,0.169679,-0.396723,0.0229794,0.385497,0.620179,0.964781,-0.268914,1.57613,-0.170079,0.709989
-4160.9,0.971299,0.00997078,7,127,0,4182.29,0.434524,0.307584,0.201839,-0.0955306,-0.219476,0.147534,-0.156108,0.50234,-0.628192,-0.52657,-0.792781,0.300581,0.191381,0.857427,0.194896,-0.185544,-0.193199,0.293195,-0.44421,-0.455995,0.67197,-0.27522,0.121093,0.583136,-0.134115,0.37595,-0.170185,-0.586567,0.00833285,-0.674392,-0.405226,-0.417184,-0.34056,0.244496,-0.17701,0.12363,-0.392564,0.802741,-0.639226,-0.125206,-0.82131,0.0107968,-0.829627,-0.821946,-0.820609,-0.811887,-0.82071,-0.821818,-0.82899,-0.814306,-0.799232,-0.823303,1.01311,0.797304,0.446139,1.35621,1.11735,2.4406,0.955447,1.33505,1.15302,1.66624,0.544351,0.702448,1.63079,0.585235,0.860827,1.10828,0.69505,1.39736,0.533794,0.564491,0.886672,0.0698192,0.207045,-0.350365,0.02134,0.521455,0.555958,0.794005,-0.0887925,1.49548,-0.228152,0.518356
