# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_NC_sim5_re_model
# start_datetime = 2022-03-14 08:21:19 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 2
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpyMdfRF/standata-a006a3f462d.json
# init = 2 (Default)
# random
#   seed = 648544908
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_NC_sim5_re-2.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_NC_sim5_re-profile-2.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_NC_sim5_re_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_i.1,z_i.2,z_i.3,z_i.4,z_i.5,z_i.6,z_i.7,z_i.8,z_i.9,z_i.10,z_i.11,z_i.12,z_i.13,z_i.14,z_i.15,z_i.16,z_i.17,z_i.18,z_i.19,z_i.20,z_i.21,z_i.22,z_i.23,z_i.24,z_i.25,z_i.26,z_i.27,z_i.28,z_i.29,z_i.30,z_i.31,z_i.32,m_k,s_SI,z_k.1,z_k.2,z_k.3,z_k.4,z_k.5,z_k.6,z_k.7,z_k.8,z_k.9,z_k.10,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
-4231.83,0.901635,0.0294605,7,127,0,4260.24,0.0111351,0.362858,0.346173,0.19686,-0.213554,0.0697613,-1.09065,0.42731,-1.08013,-0.693365,-0.397436,-0.0930101,0.387249,1.51371,1.0077,-0.624006,0.298607,1.57145,-1.04249,-0.814506,1.84117,-0.487757,-0.486022,1.15882,-0.278737,1.25598,-0.282077,-1.299,0.452709,-0.665641,-1.27188,-0.414001,-1.0014,-0.334857,-0.295478,1.39129,-0.82829,2.10731,-1.49192,-0.321202,0.607707,0.0111611,-0.114705,0.768661,0.431398,-1.45476,1.05649,0.655751,0.226296,0.284299,0.435722,-0.29099,-1.5522,-1.38693,-1.26048,-1.13039,-0.925173,-0.443825,-0.660047,-1.35729,-0.963051,-0.419152,-1.53612,-1.4387,-0.303898,-1.29907,-1.29833,-0.595475,-1.20976,-0.553958,-1.21118,-1.64572,-0.897202,-1.37508,-1.63413,-1.26756,-1.51856,-1.23374,-1.21691,-0.496136,-1.44459,-0.190175,-1.72816,-1.2279,0.606426,0.616286,0.612521,0.59147,0.619498,0.615025,0.610232,0.61088,0.61257,0.604459,-0.524649,-0.594452,-0.624453,-0.451335,-0.446073,0.453374,-0.268108,-0.373401,-0.222619,0.347382,-0.996112,-0.880976,0.219579,-0.871303,-1.06182,-0.420179,-0.73864,0.030423,-0.861875,-1.00898,-0.452031,-1.06042,-1.23403,-1.39818,-1.36206,-1.0861,-0.920739,-0.260869,-1.41845,0.140641,-1.59762,-0.87114
-4234.43,0.999979,0.0294605,7,127,0,4262.3,0.0577864,0.261088,0.216284,0.0494597,-0.28473,0.0133598,0.382828,0.39578,-1.58789,-1.30986,-0.58397,-0.330261,0.0253193,2.50245,-0.391554,-0.437346,0.569903,0.890605,-1.21895,-1.167,1.93188,-0.300883,0.973112,1.04794,-0.0674294,1.41772,0.0844456,-1.69349,0.355334,-1.31269,-1.40525,-0.0796804,-0.834231,-0.526387,0.456888,1.49147,-1.0609,2.45339,-2.18879,-0.298104,-0.63248,0.043908,-1.55328,0.568415,-0.355776,0.710364,-0.359126,0.86112,1.5805,-0.226677,0.15613,0.190378,-0.245626,-0.135586,0.151705,0.252118,0.392849,1.37325,0.227859,0.209736,0.608384,0.735312,-0.0996086,-0.0790479,1.14743,0.263745,0.767966,0.797583,0.356141,0.943935,0.41625,-0.287419,0.523462,-0.136707,-0.173342,0.351293,0.0526568,0.174495,0.563656,0.973123,-0.0370559,1.35383,-0.483452,0.264845,-0.700682,-0.607522,-0.648102,-0.60129,-0.648249,-0.59467,-0.563084,-0.642433,-0.625625,-0.624121,0.705674,0.581946,0.580986,0.977732,0.77221,2.0711,0.57066,1.18248,1.17687,1.3386,0.360955,0.24583,1.48374,0.472457,0.642026,0.749326,0.702299,1.36145,0.600002,0.120259,0.755375,-0.0788006,0.110395,-0.0725956,0.011582,0.201263,0.469857,0.798121,-0.33158,1.38588,-0.638772,0.411136
-4226.77,0.999759,0.0294605,7,127,0,4259.35,-0.204569,-0.219,-0.113679,-0.658992,-0.269576,0.0700374,0.135125,0.479559,-1.22873,-0.977046,-0.62221,0.328678,0.221468,1.45892,0.373974,-0.19976,0.504197,1.64191,-0.483058,-0.481593,1.59294,-0.00820682,0.0934376,0.464762,-0.544253,-0.0321963,-0.904928,-1.13024,1.08153,-1.10716,-0.712713,-0.0399292,-0.83546,0.75444,0.776397,1.48078,-0.14568,2.78887,-1.09112,0.277827,0.166897,0.0344273,-1.23106,0.325415,-0.505614,-0.260773,-0.10125,1.0057,1.46429,-1.00419,1.44581,1.41787,-0.454126,-0.333427,-0.163262,0.292746,0.241332,0.834766,0.314468,0.0393281,0.376917,0.922521,-0.09653,-0.0958273,0.899036,0.131189,0.179934,0.358006,-0.125876,0.119685,-0.298842,-0.406892,0.653785,-0.395822,-0.206663,0.115977,-0.265527,0.496924,0.507454,0.845245,0.065263,1.47256,-0.388129,0.26836,0.124515,0.178101,0.149491,0.15792,0.163412,0.201521,0.217309,0.132326,0.216673,0.215711,-0.106762,-0.264778,-0.310134,0.254269,-0.067581,0.999558,-0.0864486,0.349604,0.361842,0.940394,-0.328562,-0.341547,0.754498,-0.134161,-0.34487,-0.208026,-0.318485,0.0520288,-0.645213,-0.426477,0.410401,-0.803952,-0.845737,-1.19306,-1.21213,-0.442831,-0.316898,-0.0559872,-1.06391,0.709963,-1.3855,-0.443457
-4233.91,0.814886,0.0294605,7,255,0,4264.28,0.107489,-0.132574,0.290464,-0.36751,-0.224671,0.202077,-0.336725,0.402264,-0.932066,-0.604633,-0.533177,1.49823,1.2574,1.8875,2.15499,0.551377,0.976668,2.18769,0.381301,-0.626041,1.78276,-0.327082,-0.521062,0.452093,-0.666644,-0.0150535,-0.966351,-2.057,0.700023,-1.7433,-0.439117,0.0856216,-0.626849,1.77146,0.550043,0.465512,-0.636603,3.08647,-1.29089,0.44858,-0.158059,0.0335414,0.111712,1.00337,-1.10869,-1.01198,0.934367,0.440401,0.316072,-1.09378,0.0959808,0.281566,-0.711662,-0.579947,-0.551203,0.265957,0.169079,0.422547,0.53015,-0.114926,0.0561529,0.543303,-0.183342,-0.588559,0.380413,-0.468298,-0.54633,-0.154864,-0.604892,-0.342781,-0.725453,-1.16418,-0.0551311,-1.03799,-0.513366,-0.302283,-0.588884,0.375867,-0.115463,-0.149467,-0.592808,0.904849,-0.856002,-0.156278,-0.154312,-0.124404,-0.195246,-0.192002,-0.126719,-0.143287,-0.147457,-0.194746,-0.154839,-0.148615,0.336884,0.0926056,0.0854363,0.561817,0.383258,1.46264,0.523944,0.759003,0.802634,1.31724,0.0949111,-0.034301,1.21055,0.261154,0.110595,0.180287,0.0414783,0.551434,-0.207232,-0.0861977,0.692628,-0.427536,-0.442589,-0.789868,-0.774404,0.0523443,0.23202,0.133942,-0.786781,1.1601,-0.940134,-0.00241884
-4231.28,0.937457,0.0294605,7,255,0,4254.06,-0.100861,0.417867,-0.101955,-0.566113,-0.278636,0.130144,-0.168846,0.597371,-1.72299,-1.476,-1.39,-0.498115,-0.571783,0.081164,-0.457958,-1.15523,-0.164081,-0.281531,-0.931567,-1.56314,1.04341,0.197321,0.186356,0.905566,-0.182903,0.647347,-0.0775044,-0.876232,0.687258,-0.637353,-0.321714,0.223778,-0.771638,0.787191,0.814478,0.704373,-0.356522,2.49518,-0.79734,0.153939,0.119834,0.0678976,0.0517211,0.00650976,-0.482846,-0.214128,-1.62656,-0.935779,1.2244,0.92545,0.279524,0.78322,-1.19811,-1.05056,-0.999193,-0.466405,-0.510413,-0.120361,-0.442416,-0.858948,-0.266863,-0.337024,-0.725337,-1.10262,0.454459,-0.0509714,-0.0575222,0.372114,-0.278107,0.217861,-0.215145,-0.692281,0.241702,-0.549582,-0.361029,-0.0351672,-0.6298,0.3014,0.3177,0.251927,-0.381821,1.3217,-0.645154,-0.0768871,0.123346,0.120276,0.08705,0.105295,0.00939446,0.0562969,0.202968,0.18267,0.138813,0.173013,0.0889952,-0.109293,-0.222934,0.248635,-0.0171446,1.03579,-0.101996,0.33207,0.645622,0.609517,-0.152604,-0.428528,0.546696,-0.0836076,-0.300579,-0.029061,-0.293309,0.389563,-0.389276,-0.41314,0.23177,-0.729796,-0.73822,-1.10484,-1.32485,-0.44433,-0.0777368,-0.222975,-1.20783,0.932346,-1.33493,-0.471512
-4235.86,0.976898,0.0294605,7,127,0,4260.98,-0.459478,0.626659,1.1477,0.646612,-0.229206,0.0441471,-0.0771957,0.531597,-0.448893,-0.612804,-0.296925,-0.110833,0.648803,1.64456,0.744453,0.537111,1.27905,1.38217,-0.197323,-0.438939,0.936606,-0.102327,0.156648,0.279307,-1.20026,0.332424,-1.14962,-1.84016,-0.173233,-1.21164,-1.0898,-0.858035,-0.98323,-0.312408,0.0712853,0.618436,-0.484578,2.18735,-0.852784,0.376846,-0.316854,0.143372,-0.0846173,0.123646,-1.02763,-0.0892449,-1.13727,-0.784751,1.67041,-0.0834138,0.954432,0.309382,-0.315826,-0.40296,-0.23504,-0.136114,0.267706,0.797047,0.318553,0.208331,0.602745,0.657564,-0.182092,-0.310534,0.420701,-0.131592,0.00607799,0.0712828,-0.715251,0.0995198,-0.688329,-1.05542,-0.169286,-0.721302,-0.656533,-0.533325,-0.599878,-0.243271,-0.0393007,0.251563,-0.334796,1.08559,-0.530533,0.123134,-0.328985,-0.299126,-0.464186,-0.329649,-0.479906,-0.429365,-0.0773639,-0.328813,-0.180015,-0.272497,0.460632,0.151923,0.121195,0.35849,0.51697,1.40287,0.504994,0.968657,1.07104,1.15387,0.13254,-0.0383442,1.22582,0.570805,0.472474,0.533429,0.0643964,0.970006,-0.0394171,-0.159462,0.551788,-0.140303,-0.293932,-0.74036,-0.498749,-0.120922,0.119563,0.345059,-0.404301,1.31237,-0.487979,0.408484
-4227.12,0.99936,0.0294605,7,255,0,4265.2,-0.420642,0.457604,0.661542,0.459859,-0.197267,0.062802,0.0688288,0.437357,-0.77176,-1.08419,-0.561456,-0.166871,0.335038,1.79123,0.173854,0.405759,0.915958,1.71385,-0.494952,-0.888421,1.22691,-0.26954,-0.33199,0.143936,-0.924806,0.932178,-1.36989,-1.9747,-0.265175,-1.61422,-1.55528,-1.54869,-2.02252,-0.471349,-0.543503,0.661364,-1.17793,1.73,-2.18163,-0.0421788,-0.213464,0.0611262,0.0280599,1.1488,-0.38906,-0.757524,0.777904,0.0933683,1.72658,-0.212551,1.22513,0.990652,-0.268706,-0.405352,-0.176728,-0.00415331,0.21536,0.852236,0.144865,0.24629,0.46943,0.818393,-0.147642,-0.319729,0.605429,-0.0490564,-0.0763694,0.13178,-0.335642,0.476524,-0.530301,-0.794819,-0.0471473,-0.637163,-0.611383,-0.608503,-0.815737,-0.137319,-0.168876,0.358081,-0.44635,0.825456,-0.885322,0.0503816,-0.211749,-0.143242,-0.237246,-0.259768,-0.165914,-0.207757,-0.107924,-0.226456,-0.138577,-0.152909,0.367052,0.0149012,0.0973641,0.314607,0.347774,1.36594,0.198403,0.843358,0.839966,1.21304,0.041031,-0.11797,0.996546,0.253653,0.0480313,0.20291,0.00874699,0.9239,-0.298431,-0.300715,0.271636,-0.438934,-0.396343,-0.883722,-0.825734,-0.153859,-0.0547635,0.415935,-0.578396,0.973211,-0.920925,0.223742
-4220.33,0.948247,0.0294605,7,127,0,4248.79,0.396498,-0.398884,-0.167633,-0.57104,-0.239383,0.152387,-0.140003,0.442711,-1.67623,-0.798604,-1.08131,0.481252,0.262312,0.5975,0.619705,-0.0466193,0.409649,0.981768,-1.00922,-1.03758,1.68387,-0.404472,-0.479629,0.645408,-0.990976,0.473296,-0.565176,-1.72765,-0.319823,-2.04313,-0.699468,-0.457544,-0.837191,0.278597,-0.389213,0.481568,-1.34885,1.70401,-1.30448,-0.0993254,-0.0772567,0.0981016,-0.59356,0.266884,0.120015,-0.120932,0.500308,0.973016,1.7157,-0.675755,0.912675,0.675783,-0.882088,-0.493553,-0.618708,0.0730524,-0.0238748,0.124517,0.134347,-0.160642,0.0413529,0.294636,-0.586796,-0.599352,0.605466,-0.319067,-0.35234,0.145726,-0.578718,0.0695302,-0.390213,-0.904852,-0.281592,-1.04452,-0.449665,-0.342563,-0.510636,-0.0166652,-0.312312,0.0731925,-0.737152,0.614379,-0.717509,-0.183975,-0.135486,-0.051075,-0.0654831,-0.0891203,-0.0281757,0.0181977,0.0910559,-0.143549,0.0122782,-0.0109614,0.0706945,0.121537,-0.104807,0.412627,0.165747,1.00537,0.152076,0.669012,0.672289,0.954832,-0.328904,-0.173227,1.16897,0.137158,-0.0363144,0.244753,-0.148093,0.701307,-0.0961274,-0.140193,0.194139,-0.715083,-0.33467,-0.822494,-0.668722,-0.258868,-0.0912597,0.225974,-0.967168,0.800078,-0.83049,-0.0433807
-4217.43,0.974649,0.0294605,7,255,0,4250.46,-0.473167,0.426425,0.663539,0.372364,-0.366585,-0.00525401,-0.179497,0.509738,-1.06966,-1.28913,-0.0290526,0.137607,0.435807,2.09764,0.327495,-0.397237,0.659156,1.41324,-0.431974,-0.212601,1.65252,0.0136518,0.246777,0.617761,-0.584894,0.617486,-0.545835,-1.54058,0.342928,-1.06721,-1.12282,-0.466135,-0.629077,-0.331511,0.466324,1.05869,-0.338627,1.52441,-1.02618,-0.44014,0.180185,0.103773,-0.529721,0.331296,-0.849553,-0.373126,0.632549,-0.527014,-0.176594,-0.558476,0.777746,0.216501,-0.724745,-0.836616,-0.194306,-0.109353,0.0426506,0.88975,-0.0125601,-0.381983,0.1565,0.540887,-0.39969,-0.287867,0.662857,-0.172538,-0.0537054,0.1354,-0.477639,0.135259,-0.457729,-0.964788,-0.00469317,-0.723496,-0.751841,-0.417103,-0.500161,-0.34848,0.0582064,0.360157,-0.352108,0.59755,-0.702581,-0.403853,0.125214,0.214565,0.0920245,0.141465,0.245827,0.125495,0.16186,0.122231,0.260894,0.202652,-0.024613,-0.415002,-0.166264,0.367575,0.0513295,1.24111,-0.0284978,0.368208,0.363765,0.792958,-0.286464,-0.394244,0.88846,-0.111224,-0.445705,-0.111674,-0.216912,0.465409,-0.406096,-0.669763,0.0864915,-0.856341,-0.647871,-1.22419,-0.81438,-0.552898,-0.391257,-0.193853,-1.01509,0.332565,-1.18634,-0.499295
-4221.18,0.994135,0.0294605,8,255,0,4237.7,-0.0965106,0.667911,0.094866,-0.190333,0.0430028,0.0789315,-0.553555,0.453189,-0.36036,-0.631921,-0.920549,0.337196,0.209243,1.57851,-0.431546,0.978122,0.464141,0.90629,-1.09125,-0.792559,2.33004,0.231946,-0.0962211,0.992852,0.177881,1.65867,-0.00943793,-0.732629,0.770967,-1.41065,-0.00590989,-1.31497,-0.913336,0.447353,0.631624,1.09653,-1.78972,2.66293,-0.543696,1.032,0.158861,0.176387,0.169102,0.845351,-0.998828,-0.22639,0.213439,0.0299014,0.781152,-0.108643,0.341854,0.520964,-0.716866,-0.839934,-0.970737,-0.400741,-0.458728,0.161811,-0.749126,-0.11028,-0.343211,-0.142834,-1.0481,-0.912734,0.502393,-0.448439,-0.597161,-0.103605,-0.472941,0.198137,-0.557832,-0.885574,-0.204161,-1.19285,-0.556233,-1.14948,-0.967469,-0.350819,-0.267309,-0.0566184,-1.36464,0.653257,-0.799952,-0.0858634,0.188688,0.30797,-0.0173192,0.118929,0.196509,0.164135,0.296646,0.139698,0.21916,0.250752,0.00186621,-0.166845,-0.173165,0.109229,0.184486,0.999771,-0.18134,0.524264,0.433338,0.628459,-0.417145,-0.0993929,0.653246,-0.278314,-0.295544,0.0243806,-0.404524,0.336726,-0.464886,-0.66455,-0.0375398,-0.999946,-0.788783,-1.27516,-1.15096,-0.625508,-0.199992,0.0229627,-1.4289,0.620618,-0.885242,-0.216706
-4234.92,0.999844,0.0294605,8,383,0,4256.81,-0.321916,0.111624,0.538796,0.0209755,-0.181126,0.254127,-0.136752,0.470163,-0.90836,-0.503686,-0.0354491,0.921253,1.33117,1.31301,1.40312,0.159697,1.04153,0.87025,0.25425,0.289598,0.873414,-0.536042,-0.668998,0.720045,-0.908308,0.591245,-0.538189,-2.26051,0.101444,-1.98861,-0.213699,-0.540138,-0.5005,0.634121,-0.33687,0.76318,-1.24045,1.97595,-0.57243,0.351917,-0.288426,0.00368114,0.20589,0.291222,-0.419355,-2.11359,-0.637261,-0.837326,-1.2348,0.643986,1.18131,0.218727,-0.563829,-0.373566,-0.153419,0.296388,0.489114,0.480579,0.522944,-0.0616682,0.352937,0.272408,-0.0172129,-0.000593245,0.273895,-0.388779,-0.45129,0.201787,-0.563804,0.14123,-0.389788,-1.19956,-0.0890565,-1.07172,-0.237225,-0.390704,-0.372068,0.161389,-0.295136,0.222067,-0.719963,0.792267,-0.405887,0.0287065,-0.287668,-0.287354,-0.28997,-0.296207,-0.290772,-0.291508,-0.292972,-0.286056,-0.284078,-0.287621,0.365072,0.160999,0.443409,0.344836,0.562928,1.49388,0.327872,0.635244,1.03832,0.979926,0.108257,0.529819,1.02163,0.277782,0.248015,0.459252,-0.0554388,0.94062,0.0152656,-0.160803,0.592263,-0.501094,-0.180266,-0.783889,-0.521732,-0.190747,0.258547,0.724094,-0.785227,1.18038,-0.382597,0.243861
-4237.01,0.983424,0.0294605,7,127,0,4261.95,0.162506,0.387861,0.142461,-0.0267677,-0.203793,0.140151,-0.599433,0.355958,-1.66752,-1.46534,-0.666998,-0.117542,0.743589,1.08996,1.58461,-0.547237,0.401192,0.894207,-0.706721,-0.336217,2.24392,0.218335,-0.0953543,1.66067,-0.301929,1.7166,0.236936,-1.32987,0.864408,-1.2554,-0.980446,-0.869346,-0.64951,0.467965,0.190967,1.27837,-1.69541,2.30847,-0.989888,0.381996,-0.0532412,0.0137506,-1.14369,0.901356,2.48206,-0.254499,-0.738341,0.361541,0.383557,0.393489,-2.66387,-0.334755,-1.193,-1.12103,-0.836856,-0.641273,-0.334746,-0.211453,-0.03538,-0.794226,-0.456625,-0.281133,-0.850996,-0.719112,0.199309,-0.521715,-0.633375,-0.00830501,-0.706907,0.0116028,-0.515093,-1.07281,-0.29174,-1.0463,-0.94843,-0.908883,-0.830631,-0.432857,-0.531457,-0.144386,-1.20293,0.222286,-0.951791,-0.463458,-0.0689676,-0.040847,-0.0191115,-0.0567407,-0.0633938,-0.0482698,-0.0479671,-0.0478305,-0.0898709,-0.0578443,0.201787,-0.02415,0.184301,0.200215,0.389503,1.13252,0.532112,0.485319,0.664166,0.864567,-0.0686262,0.227319,0.810005,-0.00235,-0.222946,0.196548,-0.219755,0.68042,-0.144182,-0.28045,0.244231,-0.634874,-0.555781,-1.02271,-0.670463,-0.35472,-0.0172593,0.311691,-1.09357,0.695968,-0.742804,-0.038596
-4232.46,0.999311,0.0294605,7,127,0,4261.39,-0.389215,-0.249147,-0.2338,-0.511364,-0.217524,0.170566,0.0829172,0.472338,-1.46898,-1.59387,-1.12212,0.859124,1.16857,0.998446,0.554869,-0.348659,0.336007,1.19381,-0.354329,-1.03058,0.689658,0.103092,0.398756,0.553132,-0.35421,0.530369,-0.320199,-1.64061,0.2514,-1.75836,-1.17975,-0.530773,-0.283069,0.0885888,-0.587589,0.483324,-0.880039,1.82562,-1.2328,0.506804,0.353811,0.0512163,-0.0589378,-1.95379,-1.95726,0.486113,0.171215,-0.0378498,0.87218,0.0694631,-0.640713,1.16654,-0.610936,-0.669927,-0.4471,0.488714,0.634878,0.554521,0.345003,-0.0817673,0.241626,0.646798,-0.0844459,-0.403864,0.408669,0.131611,0.271264,0.344182,-0.0843896,0.333431,-0.0683246,-0.692005,0.201663,-0.747621,-0.474323,-0.167787,-0.0507868,0.124761,-0.194623,0.311209,-0.332758,0.945225,-0.499382,0.3223,0.350793,0.253745,0.253568,0.378708,0.36258,0.351873,0.398481,0.357369,0.320996,0.413557,-0.285067,-0.683009,-0.520035,0.161086,0.203085,0.847123,-0.275081,0.100122,0.275038,0.706797,-0.454203,-0.55656,0.153927,-0.220615,-0.176265,-0.36472,-0.491973,0.140725,-0.59998,-0.731868,-0.132839,-1.21506,-1.07971,-1.31377,-0.904317,-0.8373,-0.607353,-0.163557,-1.21956,0.468277,-1.27983,-0.227729
-4234.6,0.882182,0.0294605,7,127,0,4257.75,-0.476651,0.121859,0.386936,-0.851401,-0.0206834,0.212337,0.224864,0.543671,-0.696519,-0.684796,-0.522208,1.35539,0.670047,1.51818,0.719134,0.572075,-0.105307,1.21726,-0.525809,-0.74214,1.16097,-0.662846,-1.24781,-0.269427,-0.674787,0.703728,-0.899608,-1.99217,-0.142346,-1.94135,0.156039,0.190317,0.268624,1.38001,0.361877,1.24275,-0.795627,2.84698,0.504087,1.28456,-0.195579,0.034564,1.49485,3.42207,0.434478,-0.382839,-0.587377,0.810251,1.96825,-1.23526,0.580712,0.888872,-0.153813,-0.147439,-0.0590451,0.961753,0.58915,1.05025,0.615837,0.535885,0.167612,0.886654,-0.0610027,-0.178616,0.856051,-0.135506,-0.453534,0.0783848,-0.141998,0.607461,-0.264227,-0.858223,0.147475,-0.830593,0.309698,0.328335,0.370908,0.975139,0.421607,0.900513,-0.207695,1.77268,0.498922,0.92324,-0.143911,-0.0772987,-0.180562,-0.208812,-0.215881,-0.167574,-0.127549,-0.238275,-0.175508,-0.164856,0.171435,-0.0505393,0.228282,0.636507,0.450118,1.56846,0.262783,0.651324,0.465051,1.18662,-0.194136,0.101127,1.19359,0.192764,0.0617932,0.176622,-0.0151098,0.9509,-0.149136,-0.304133,0.477431,-0.513277,-0.794166,-0.826933,-0.756552,-0.358759,-0.0755838,0.397424,-1.1422,1.07327,-0.42547,0.020758
-4236.28,0.925942,0.0294605,7,127,0,4261.73,0.060872,-0.233581,0.129642,-0.410209,-0.189179,0.152788,0.343431,0.467674,-0.732689,-0.5574,-0.160941,0.873487,1.24663,1.36457,1.24675,1.35126,1.07745,1.09346,-0.230249,-0.643603,1.53804,-0.509576,-0.64122,0.113947,-0.482923,0.856854,-0.706111,-1.93368,0.315888,-2.05233,-0.754477,-0.222165,-0.45477,0.291287,0.345022,0.994875,-1.59804,1.3406,-0.697035,0.497296,-0.586991,0.0476583,-0.163597,1.24816,-2.12008,-0.421068,-2.30317,0.471601,1.16291,1.32774,-0.770559,1.90338,0.000771686,0.0827497,0.268164,0.751938,0.926446,0.981605,0.926501,0.975382,0.847325,0.854814,0.23575,0.0424348,1.06273,0.105116,0.0435495,0.396721,0.117581,0.744159,0.0132018,-0.560898,0.491164,-0.616389,-0.00941806,0.23953,0.130747,0.479659,0.504789,0.808708,-0.403928,0.970394,0.0174462,0.576004,-0.594788,-0.527507,-0.688031,-0.607059,-0.696757,-0.564516,-0.531569,-0.523714,-0.623715,-0.496279,0.679992,0.462739,0.600546,0.849474,0.937837,1.63634,0.769689,1.52494,1.2722,1.30281,0.301094,0.30545,1.58242,0.540028,0.400025,0.516988,0.499902,1.31781,0.287618,0.150122,0.941491,-0.281675,-0.0975803,-0.318789,-0.173225,0.0768509,0.597521,0.847488,-0.732385,1.00283,-0.21852,0.540432
-4237.49,0.965602,0.0294605,7,127,0,4264.65,-0.529641,-0.236893,-0.0999182,-0.476611,-0.119021,0.142776,0.831671,0.412482,-0.956062,-0.68039,-0.303053,1.18093,1.3468,1.87238,0.949346,1.04793,1.19524,1.28848,-0.420103,-0.781937,1.99152,-0.323052,0.096682,-0.0700059,-0.383473,1.18395,-0.678431,-1.80096,0.465688,-2.18047,-0.95302,-0.540775,-0.681373,0.748576,0.430375,1.12141,-1.87506,1.72335,-0.953473,0.499412,-0.424035,0.0284594,-0.786177,0.933783,0.204294,-0.409732,-0.927898,0.0772889,0.764792,0.280809,-2.3355,2.3203,0.437312,0.551022,0.706667,1.31878,1.3872,1.60399,1.22326,1.26392,1.32469,1.36314,0.658386,0.509136,1.65314,0.698418,0.87155,0.802794,0.673495,1.32003,0.55183,0.088806,1.02376,-0.0677353,0.438567,0.608611,0.550616,1.14044,1.00919,1.29423,0.0582441,1.54252,0.43838,1.03767,-0.446409,-0.39746,-0.418221,-0.435696,-0.450443,-0.421836,-0.40227,-0.416043,-0.490502,-0.358001,0.346716,0.225516,0.397859,0.722273,0.783142,1.54464,0.466726,1.0451,1.07407,1.12707,0.0882717,0.156686,1.32398,0.315921,0.486355,0.175689,0.211261,1.02482,0.0217077,-0.0733284,0.65096,-0.513271,-0.356717,-0.482472,-0.380444,0.100552,0.467668,0.718764,-0.84157,0.916409,-0.403245,0.322122
