# 0.161792, 0.0922783, 0.0830021, 0.0862527, 0.014382, 0.00647945, 0.142511, 0.461851, 0.224978, 0.201669, 0.201495, 0.214872, 0.197274, 0.3071, 0.258453, 0.196861, 0.2045, 0.216744, 0.186648, 0.198913, 0.343423, 0.169342, 0.214738, 0.243348, 0.191011, 0.251568, 0.18233, 0.208455, 0.195557, 0.22709, 0.193408, 0.192382, 0.188112, 0.202864, 0.21201, 0.267509, 0.178333, 0.357699, 0.198514, 0.206133, 0.483982, 0.0160026, 0.0211909, 0.0197954, 0.0203129, 0.0187384, 0.0205802, 0.0185394, 0.0184306, 0.0239118, 0.0184137, 0.017425, 0.0197963, 0.0157409, 0.0155182, 0.0197654, 0.01919, 0.0150734, 0.0215039, 0.0192206, 0.0209563, 0.0168311, 0.0190993, 0.02151, 0.0285768, 0.0177127, 0.019776, 0.0205001, 0.0206708, 0.0224362, 0.0194588, 0.0218917, 0.0206437
42.0904,0.997403,0.0291109,7,127,0,-11.4436,0.396725,-0.1341,0.216205,-0.436439,-0.320326,-0.00187471,-1.01235,0.538525,-1.61038,-1.66807,-0.925588,-0.970281,-0.883686,0.0131879,-0.619999,-0.977568,-0.690968,-0.606622,-1.4499,-1.03598,-0.19815,-1.42039,-0.677817,-0.841457,-1.39493,-0.736597,-1.42814,-1.64638,-0.93794,-2.079,-1.4382,-1.58127,-1.23289,-0.863223,-0.206772,0.0123087,-0.866257,0.310299,-1.41709,-0.961389,0.0706277,-0.826282,-1.09536,-0.527896,-0.232162,-0.510719,0.661432,-0.29944,-0.0187195,-0.211906,-0.116977,-1.14964,-0.847752,0.457717,-1.01495,-0.654482,-0.715005,-0.721631,-0.0120896,-0.903634,-0.987305,-0.43024,-1.79918,-1.33465,-2.16144,-1.3149,-1.0261,-0.543399,-0.383305,-1.44835,0.162256,-1.69033,-0.939815
36.0293,0.991125,0.0291109,7,127,0,-9.39815,0.0844994,-0.34685,-0.578203,-0.511163,-0.208051,0.198237,-0.734716,0.422684,-1.34997,-1.32763,-0.634077,-0.397466,-0.854048,-0.276317,0.00467005,-0.865144,-0.660663,-0.907179,-0.925505,-1.35526,0.514106,-0.715136,-0.449298,-0.186608,-0.366034,-0.0646171,-0.694813,-1.25876,-0.402202,-1.32618,-0.891371,-1.48204,-1.22323,-0.794017,-0.977343,-0.403586,-1.08238,0.150838,-1.2813,-0.78211,0.0827607,-0.545239,-1.02546,-0.34308,-0.260287,-0.804367,0.633278,-0.300838,-0.259124,-0.268614,-0.0988388,-0.893709,-0.954203,0.460162,-0.963127,-0.632818,-0.700089,-0.651679,-0.0619384,-1.08782,-1.12412,-0.459142,-1.6377,-1.10961,-1.98242,-1.57162,-1.19839,-0.780899,-0.405333,-1.55031,0.215412,-1.58983,-0.914139
27.4339,0.969888,0.0291109,7,127,0,7.18695,-0.280997,0.144449,-0.224414,-0.533122,-0.139049,0.250354,-0.64131,0.517519,-1.36932,-1.50739,-1.0247,-0.274764,-0.589562,-0.495008,-0.276237,-0.632017,-0.994988,-0.950733,-1.01063,-1.51498,0.588412,-0.746582,-0.980441,0.0251236,-0.481099,-0.285665,-0.961534,-1.05915,-0.606311,-1.71542,-0.841502,-1.30776,-1.10004,-0.27024,-0.955282,-0.599805,-1.17596,0.286778,-1.16334,-0.790211,0.114317,-0.592092,-0.921863,-0.545624,-0.211443,-0.640547,0.618334,-0.177878,-0.0753219,-0.248554,-0.185053,-0.896643,-0.950734,0.616247,-0.851806,-0.759679,-0.385323,-0.725416,-0.187013,-1.17787,-0.909727,-0.517307,-1.82619,-1.16929,-2.02167,-1.58806,-0.99549,-0.91164,-0.491634,-1.63524,0.352049,-1.56151,-0.978824
17.0312,0.99887,0.0291109,7,127,0,17.8536,-0.184906,-0.152929,-0.136768,-0.55431,-0.0726787,0.306433,-0.796786,0.567279,-1.27227,-1.29465,-0.911225,-0.138837,-0.645673,-0.583345,0.137253,-0.578109,-0.545285,-0.895823,-0.411015,-1.50399,0.534174,-1.08835,-0.899776,-0.429412,-0.703929,-0.432805,-1.29441,-1.41492,-1.14316,-1.93363,-1.05531,-1.35924,-1.05141,-0.516432,-1.09179,-0.782575,-1.37256,-0.0724794,-1.40234,-1.04172,0.142992,-0.727899,-0.994902,-0.534707,-0.457716,-0.677312,0.69428,-0.312917,-0.18254,0.061249,-0.00791348,-0.783818,-0.976276,0.780558,-0.931978,-0.603313,-0.580485,-0.664821,0.0162177,-1.2101,-0.685645,-0.551573,-1.72536,-1.31391,-1.97272,-1.42776,-1.20809,-0.750268,-0.355885,-1.6282,0.208682,-1.53526,-0.980452
27.0525,0.965299,0.0291109,7,127,0,12.3451,-0.274049,0.22957,0.115702,-0.143584,-0.0059314,0.0552041,-0.613996,0.528887,-0.656607,-0.896895,-0.79763,-0.347093,-0.487944,0.467844,-0.467303,-0.198196,-0.11703,-0.0559218,-1.03919,-1.11902,0.421673,-0.5238,-0.584301,-0.518274,-0.666775,0.043321,-0.938059,-0.847121,-0.697183,-2.00557,-1.01008,-1.26974,-1.09134,-0.75828,-0.464696,0.00756209,-1.23975,0.493508,-1.23779,-0.477198,0.12076,-0.670646,-0.824225,-0.438344,-0.333931,-0.478716,0.671974,-0.341119,-0.158101,-0.10595,-0.170761,-1.01447,-1.02425,0.44406,-0.668488,-0.716076,-0.534013,-0.817989,0.0787693,-1.04056,-0.991251,-0.757748,-2.18976,-1.33464,-1.76844,-1.59613,-1.04934,-0.772621,-0.250502,-1.48266,0.0499152,-1.53247,-0.834561
23.1945,0.993534,0.0291109,7,127,0,4.13355,-0.422674,0.289164,-0.120285,-0.229787,-0.287033,0.119163,-0.627025,0.437597,-1.39454,-1.22542,-0.903468,-0.506358,-0.335214,-0.130036,-0.400719,-0.713396,-0.536243,-0.280023,-0.664732,-1.14291,0.430732,-0.853104,-0.271853,0.0976877,-0.246304,0.10658,-0.654041,-0.931146,-0.364883,-0.97983,-0.833546,-0.587325,-0.867383,-0.354556,-0.596813,-0.0954625,-0.95748,0.740349,-1.02299,-0.410243,0.116599,-0.624159,-0.729196,-0.363486,-0.289356,-0.413017,0.638201,-0.596793,-0.00583147,-0.166586,-0.0344748,-0.70499,-0.934648,0.315308,-1.43049,-0.919259,-0.540993,-0.797631,0.0680323,-1.1533,-1.05643,-0.680864,-1.62689,-1.19375,-1.8764,-1.72414,-1.02827,-0.862044,-0.523204,-1.69058,0.362095,-1.7228,-0.807629
10.7132,0.941351,0.0291109,7,127,0,26.7109,-0.778973,0.0142902,0.309494,-0.462562,-0.218443,0.177415,-0.363536,0.486636,-0.957038,-0.893819,-0.257849,-0.0791725,0.147532,0.456986,0.0938644,-0.686685,-0.171852,0.224952,-0.473091,-0.849638,0.21987,-1.03113,-0.504148,0.205317,-0.140565,0.273921,-0.461389,-1.21685,-0.44533,-0.895461,-0.573829,-0.221127,-0.713281,0.0467098,-0.053711,0.0738785,-0.270871,0.75975,-0.82475,0.0361828,0.189163,-0.525125,-0.850196,-0.263754,-0.370704,-0.406818,0.653907,-0.59376,-0.308535,-0.194232,-0.00932835,-0.8042,-0.863226,0.275455,-1.30469,-0.914665,-0.464401,-0.655768,0.148462,-0.98646,-1.11843,-0.588044,-1.34931,-1.3988,-1.80099,-1.79867,-0.977084,-0.810889,-0.475348,-1.52753,0.0830952,-1.84237,-0.883799
16.4561,0.97491,0.0291109,7,127,0,18.699,-0.644269,0.33921,0.0455757,-0.378884,-0.0280341,0.19187,-0.317303,0.376879,-0.98542,-0.976606,-0.543938,0.0589442,-0.201638,0.0608809,-0.145881,-0.388456,-0.368531,-0.655828,-0.476312,-0.851283,0.280715,-0.917536,-0.762669,-0.439236,-0.347963,0.102727,-0.698893,-0.667545,-0.444277,-0.98274,-0.474004,-1.03901,-0.732917,-0.181183,-0.728168,-0.257105,-1.08472,-0.0153398,-0.722208,-0.522916,0.124724,-0.659074,-0.935465,-0.36967,-0.0957876,-0.18688,0.611976,-0.391112,-0.267444,-0.01699,-0.0913149,-0.626842,-0.828802,0.292679,-1.15044,-0.80074,-0.620731,-0.540142,0.0470758,-1.00621,-0.822871,-0.65944,-1.32439,-1.28542,-1.91651,-1.58632,-1.21037,-1.01198,-0.591463,-1.70141,-0.225389,-1.52622,-1.01328
30.7905,0.973625,0.0291109,7,127,0,4.60561,-0.801904,0.591123,-0.0794519,-0.474365,-0.022538,0.238144,-0.52767,0.378342,-0.904675,-0.93705,-0.67474,-0.0940613,-0.468437,-0.216947,-0.117273,-0.639166,-0.455288,-0.492726,-0.704152,-1.32826,0.684538,-0.741917,-0.591173,-0.222615,-0.291744,0.125315,-0.506903,-0.639814,-0.507837,-1.01622,-0.0680348,-0.923799,-0.383493,0.124842,-0.453115,-0.234916,-0.78545,0.573708,-1.04734,-0.426047,0.087127,-0.460695,-0.73554,-0.300004,-0.28311,-0.480837,0.505443,-0.282927,-0.203814,0.0810226,-0.0202103,-0.67028,-0.911489,0.303822,-1.16364,-0.857387,-0.786525,-0.868733,-0.113741,-1.15712,-0.781695,-0.859951,-1.45773,-1.04276,-2.01328,-1.42819,-1.04794,-0.881577,-0.648835,-1.57813,0.0724667,-1.75461,-1.26821
23.1799,0.997892,0.0291109,7,127,0,4.73788,-0.391098,-0.348889,-0.215213,-0.679985,-0.395994,0.291306,-0.377348,0.758626,-1.45112,-1.0357,-0.575188,0.143579,-0.0192839,-0.367564,0.364228,-1.04758,-0.0811718,-0.612284,-0.478492,-1.01739,0.533858,-0.983955,-0.637718,-0.12049,-0.556305,0.0304052,-0.525726,-1.10166,-0.516803,-1.65531,-0.361969,-0.495265,-0.205968,0.114531,-0.639118,-0.370701,-0.538978,0.615015,-0.731538,-0.514163,0.0704242,-0.491187,-0.741702,-0.37007,-0.141483,-0.34402,0.545314,-0.394814,-0.307025,0.276477,-0.0675814,-0.66261,-0.914099,0.612397,-1.18739,-0.903292,-0.913877,-0.72014,0.0768419,-1.16356,-0.83475,-0.65009,-2.06332,-1.01335,-2.02256,-1.34564,-1.07785,-0.765832,-0.708272,-1.60571,0.273606,-1.64706,-0.982366
