# 0.151541, 0.277669, 0.301256, 0.207243, 0.290818, 0.257592, 0.112816, 0.115926, 0.00777327, 0.0262739, 0.0371138, 0.0265762, 0.0281865, 0.155015, 0.426092, 0.663888, 0.622575, 0.705898, 0.855937, 0.650968, 0.771978, 0.652087, 0.66564, 0.59131, 0.780342, 0.756419, 0.74679, 0.507228, 0.603015, 0.86103, 0.615801, 0.714288, 0.9947, 0.756958, 0.553078, 0.694796, 0.848296, 0.943802, 0.923698, 0.769538, 0.662068, 0.600337, 0.812353, 0.775131, 0.767832, 0.682527, 0.563279, 0.0250554, 0.0271715, 0.204517, 0.264846, 0.162779, 0.241723, 0.196967, 0.189515, 0.275488, 0.185415, 0.360439, 0.178397, 0.192499, 0.245467, 0.222755, 0.22562, 0.240353, 0.261362, 0.23226, 0.187422, 0.216656, 0.300165, 0.28149, 0.235254, 0.167367, 0.262497, 0.217307, 0.232604, 0.515791, 0.245806, 0.288235, 0.21605, 0.207309, 0.257903
89.4863,0.944319,0.044861,6,127,0,-53.8426,0.187563,0.309416,-0.32597,-0.172493,-0.407023,0.403365,0.363723,-0.409511,-0.225563,0.146493,-0.0212435,-0.101049,0.120966,-0.663126,0.315747,-1.44443,0.206267,-0.16095,0.259515,-0.894077,-2.34084,1.18217,-0.802677,0.940558,-0.536217,-0.344848,-0.184084,-0.410616,-0.206799,-1.16873,0.0239238,-1.14259,-0.341807,0.881856,-0.479833,-0.504929,0.526748,0.0992254,-0.359777,-1.1049,-0.430986,0.732707,-0.45886,0.346089,-0.0337256,0.873274,1.01986,1.84836,0.925296,-0.83731,0.575326,-0.717894,0.0242944,-1.28936,-1.71328,0.399303,-0.109087,1.76581,-1.32614,-0.403045,0.182908,-0.146992,0.573254,-0.367,1.02941,0.295517,-0.605785,-0.874388,1.10138,0.299851,-1.46251,-1.49957,0.505933,-1.13083,0.848933,1.67757,-3.29804,0.65042,-0.91025,0.316441,-0.113127,-1.1192,-0.597998,-0.713945,-0.581185,-0.945428,-1.40224,-0.28986,-0.916569,-0.366148,-0.832435,-0.772011,-0.72125,-0.792777,-0.728422,-1.03215,-0.655572,-1.02389,-0.77105,-0.384683,-0.814631,-0.822556,-0.496807,-0.631796,-0.776724,-1.01199,-0.799208,-0.431776,-0.808009,-0.55385,-0.673775,-0.387393,-0.341109,2.92589,10.8126,3.26773,6.49375,1.92577,1.30092,9.18741,5.73979,32.5332,1.86132,4.37289,7.52029,5.54196,10.7918,4.5212,16.459,8.34615,3.62491,2.82722,17.5923,8.37969,1.64066,1.58536,10.1401,2.23002,13.9276,29.9824,0.300199,11.5906,2.73494,8.50932,5.71837,0.144231,0.54289,0.444449,0.612222,0.36177,-0.112546,1.06986,0.565693,0.809753,0.501023,0.465162,0.822284,-0.0299353,-0.140644,-0.489814,-0.165757,-0.234793,-0.293345,0.229355,-0.0797279,-0.157677,-0.0874487,-0.523704,-0.186234,-0.781358,-0.467424,-0.704934,-0.563757,-1.08085,-0.145532,-0.029349,0.0120712,0.464005,0.367515,0.390681,0.351552,0.410531,0.528107,0.25543,0.362231,0.307943,0.3773,0.385762,0.305279,0.507483,0.535103,0.620063,0.541345,0.55843,0.572815,0.442911,0.519921,0.539338,0.521848,0.628014,0.546424,0.685973,0.614774,0.669281,0.637321,0.746655,0.536319,0.507337,0.496982
86.9879,0.993357,0.044861,7,127,0,-51.9234,-0.764597,0.706497,-0.393423,-0.0620099,0.214976,0.494556,-0.264922,-0.00084333,-0.013518,0.0205995,0.0538369,0.198987,-0.00925984,0.397419,0.411644,0.13422,-0.321457,-0.319233,0.286692,0.431563,-1.81887,1.1453,-0.22558,1.26065,-0.190659,-0.584992,0.548825,0.0461805,0.491923,-0.784361,-0.752913,-0.733698,0.658334,0.908313,0.565648,-0.15581,1.13469,-2.05686,0.941676,-1.30032,-0.770322,-1.23125,-0.611521,-0.800013,0.295029,0.211073,0.691192,1.22647,0.710082,0.884343,1.15832,-0.25268,0.790894,-0.409599,-0.723038,1.10093,0.180601,1.84821,-0.567308,0.315585,1.15911,-0.328994,0.597666,0.089215,0.68368,1.25555,-0.615348,-0.207123,0.541603,1.76103,-0.807512,0.428917,1.26188,-0.662353,0.99823,2.66539,-1.90503,2.2073,-0.580972,0.680414,1.06874,0.45267,0.265094,0.266009,0.515434,0.57507,-0.351307,0.868877,0.304561,0.916359,0.318936,0.156611,0.62334,0.416429,0.599916,0.0745424,0.0874877,0.0953971,0.668418,0.771321,0.630265,0.333281,0.864509,-0.449273,0.785055,-0.137851,0.080321,-0.109417,0.14569,0.0680989,0.518866,0.484306,0.681944,6.38805,7.75994,2.84923,5.97792,2.5488,2.04022,7.45008,3.87565,12.6651,2.27877,4.26552,7.76431,2.69894,5.21148,3.63214,5.53971,8.31462,2.20235,2.94291,5.00809,11.9049,1.92143,4.62298,8.3521,2.13005,6.92611,22.6264,0.881389,16.3436,2.25677,5.52687,7.28171,0.490653,0.295733,0.297697,0.549221,0.615676,-0.31175,0.91263,0.355659,0.949096,0.361116,0.19302,0.678109,0.0501775,0.223173,-0.521787,-0.511989,-0.269281,-0.36551,0.396151,0.0454761,-0.255704,0.0433477,-1.20431,0.0495474,-0.885546,-0.666001,-0.882615,-0.605877,-0.720312,-0.210993,-0.260442,-0.0584063,0.37974,0.426601,0.42612,0.366045,0.350766,0.577312,0.286462,0.412011,0.279067,0.41069,0.451894,0.336683,0.487458,0.444437,0.627566,0.625273,0.566916,0.590374,0.402237,0.488633,0.56358,0.489165,0.769291,0.487616,0.70797,0.660607,0.707364,0.647,0.672676,0.552553,0.564745,0.514597
80.336,0.827605,0.044861,7,127,0,-44.1265,-0.255798,-0.692425,0.362214,0.0216299,-0.208319,-0.35058,0.875957,-0.0810845,-0.11601,0.336081,0.0679277,-0.308145,-0.185901,-0.665165,0.290657,0.755539,-1.07018,-0.209848,-0.0210499,0.0759674,1.02404,1.16943,-0.597832,0.528493,-1.39923,-1.21951,0.521656,0.11093,-0.161575,-0.811755,0.669414,-0.10681,-0.88521,0.561156,-0.693867,0.505344,1.09164,1.29415,1.05663,0.310882,0.020329,0.364324,-0.567343,0.907334,-0.062135,0.0614273,-0.256739,1.40072,0.745136,0.440847,0.870869,0.0614784,0.146587,0.865473,-1.74958,0.681353,0.154277,0.734461,-1.19742,-0.00873912,0.0818646,0.491593,0.993787,0.337308,0.957227,-0.0767864,0.0625467,-0.211809,1.01474,-0.835868,0.423068,-1.44199,0.128587,0.509866,-0.42702,2.09636,-2.37421,-0.289638,-0.523462,0.535323,-0.263544,-0.445562,-0.97622,-0.726158,-0.671283,-0.643084,-0.367521,-0.325262,-0.838929,-0.511555,-1.07186,-1.01962,-0.513542,-0.632922,-0.712128,-0.901107,-0.470595,-0.69621,-0.922457,-0.502061,-0.866842,-0.518283,-0.347873,-0.28901,-0.358047,-0.574805,-0.659256,-0.559271,-0.830067,-0.401442,-0.683225,-0.64731,-0.739788,5.63622,7.76509,4.24836,4.52651,7.73394,1.10192,6.74245,4.55252,7.01462,1.66277,4.03179,4.31339,5.85342,8.50989,5.21774,8.28119,3.83246,4.25174,3.46564,8.64377,2.17687,5.56205,1.38576,4.4662,5.93367,2.95215,19.352,0.69185,3.27037,2.74745,6.0473,3.33458,0.652305,0.0586206,0.317686,0.390569,0.477292,0.743852,0.822126,0.371485,0.541293,0.0620205,0.0647368,0.728385,0.109735,-0.0595085,-0.276424,0.127076,0.0599528,-0.340142,0.164064,-0.143118,0.169426,0.203854,-0.430904,-0.226593,-0.653673,-0.67348,-0.90987,-0.889309,-0.882595,-0.609029,-0.648029,-0.755629,0.34247,0.485349,0.42124,0.40358,0.382892,0.322162,0.305313,0.408182,0.367887,0.4845,0.483821,0.325549,0.472594,0.514873,0.568669,0.468274,0.485016,0.584225,0.459076,0.535719,0.457745,0.449212,0.60609,0.556407,0.657838,0.662282,0.712974,0.708748,0.70736,0.647719,0.656566,0.680404
94.8707,0.997883,0.044861,6,63,0,-49.0939,-0.326665,0.141238,-0.383696,0.0307637,-0.578926,0.409379,0.250048,-0.138778,-0.0968332,0.270566,-0.143664,-0.215055,-0.126252,-0.160874,0.259683,0.067091,-0.685604,-1.11414,0.875374,0.399711,-1.08559,0.374004,-0.0674536,0.828962,0.147301,-0.302533,0.493782,1.19467,0.224565,-2.25994,-0.568856,-0.938502,0.286143,-0.201836,-0.292701,0.318918,1.09304,-0.9733,0.496465,-1.77836,-1.10566,0.0279145,-1.08669,0.235442,-0.736585,1.26617,-0.0187111,1.58504,0.848207,0.109259,0.561313,-1.11105,0.625853,0.214249,-1.91077,0.439573,0.58135,1.54217,-1.22008,0.135332,0.481635,0.282329,0.854862,-0.390412,0.931437,-0.254852,-0.769224,-0.987273,1.30833,0.943693,0.435636,-1.27664,0.377926,-0.0100387,0.615455,1.77857,-2.65505,1.12626,-0.992802,0.232202,0.185038,-0.143452,-0.338914,-0.450198,0.0664449,-0.0570764,-0.442782,-0.0637522,-0.178391,0.0543924,-0.122623,-0.239437,-0.0326479,0.14936,-0.102559,-0.74774,-0.308597,-0.404587,-0.0865681,-0.213288,-0.236884,-0.078057,0.122969,-0.413624,-0.0319511,-0.622684,-0.447996,-0.153626,-0.443068,-0.0997343,-0.352153,0.167929,-0.165733,5.35328,7.85495,1.90149,8.29695,5.85188,0.964939,7.08432,7.98959,18.0494,1.73353,5.47299,7.34163,6.19975,10.0758,3.50393,10.7519,3.9309,2.54104,2.11198,14.8021,10.8643,7.0607,1.65231,6.72341,4.83809,8.22409,22.057,0.513248,12.684,2.10209,5.94167,5.70867,0.520497,0.272427,0.168659,0.700332,0.625661,0.23244,0.641532,0.579501,0.680765,0.571388,0.413239,0.751548,0.271568,-0.0555045,-0.756197,-0.339599,-0.271106,-0.194773,-0.15496,-0.162671,-0.0339059,0.0214244,-0.678393,-0.0306384,-0.834845,-0.587239,-0.611558,-0.619889,-0.666641,-0.436552,0.0399581,-0.325287,0.372736,0.432311,0.457935,0.331739,0.348495,0.44215,0.3449,0.359048,0.336091,0.360917,0.398136,0.320484,0.432522,0.513873,0.680527,0.584093,0.567364,0.54854,0.538663,0.540578,0.508476,0.494644,0.66338,0.507659,0.697378,0.642731,0.648296,0.650193,0.660751,0.607437,0.490012,0.580612
90.0347,0.995122,0.044861,6,127,0,-58.3822,-0.500471,0.276089,-0.189803,0.0846436,-0.201328,0.437428,0.155074,-0.369798,-0.0800927,0.307059,-0.148074,-0.215016,-0.105622,0.00573085,0.21452,0.194238,-1.17076,-1.79201,-0.131449,0.295285,-1.12512,0.439417,-0.998983,0.895857,1.09411,-1.01144,1.06676,0.552125,-0.568217,-0.313982,-0.357303,-1.40778,-1.53426,0.159639,-1.08445,0.0453988,1.07605,-0.508202,0.650162,-2.41753,-1.57043,-0.462563,-0.163568,1.01469,-0.477674,1.431,0.245153,1.42858,0.808937,0.478239,0.823747,-1.00046,0.941855,0.190195,-1.87894,1.33325,0.551489,1.38668,-1.36136,0.507761,0.326472,-0.232909,0.292984,-0.396456,0.986631,0.458271,-0.953886,-0.356352,1.15377,1.06114,-0.400876,-0.869425,0.497278,0.666388,0.370757,2.33244,-2.48877,0.557894,-0.701061,0.414859,0.446286,0.0473987,-0.24542,-0.378692,-0.0224676,0.0690753,-0.235629,0.0999945,-0.208571,0.19791,0.240439,-0.211242,0.234571,0.124173,-0.116163,-0.0616246,-0.0709176,-0.296265,-0.323399,0.0399766,-0.226905,0.0154698,0.236565,-0.103289,0.145203,-0.512878,-0.331157,-0.0934981,-0.0293578,0.223403,-0.0967397,0.312709,0.058321,6.1438,8.12494,1.85756,8.9395,4.86679,0.912682,12.2692,6.51885,12.8111,1.38725,6.29229,5.43399,3.4562,5.28876,3.0279,9.26923,6.04536,1.92889,3.12774,10.6111,9.84506,3.01709,2.06528,6.23916,7.1538,5.63218,27.5327,0.557285,6.55272,2.36662,5.83674,5.98703,0.681194,0.344862,0.217807,0.586463,0.718411,0.40749,0.767978,0.502926,0.800624,0.899098,0.413229,0.967825,0.0816132,-0.220884,-0.258388,-0.286329,-0.3295,-0.694923,-0.0554199,-0.35529,-0.137781,-0.0833217,-0.643433,-0.010716,-1.00951,-0.685405,-0.875484,-0.414686,-0.648717,-0.487697,-0.0322147,-0.394797,0.335995,0.414629,0.445763,0.357447,0.327743,0.399514,0.316917,0.376853,0.309892,0.289236,0.398138,0.275314,0.479608,0.554998,0.56424,0.571097,0.581638,0.667061,0.513851,0.5879,0.534391,0.520818,0.655529,0.502679,0.732924,0.664944,0.705886,0.602211,0.656721,0.619564,0.508053,0.597437
73.1538,0.98699,0.044861,6,63,0,-43.989,-0.212568,-0.189511,0.728561,-0.00300946,-0.415163,-1.05926,0.0943487,-0.901675,-0.165002,0.232084,0.230364,-0.180786,0.150328,-0.161093,0.221674,0.734761,-0.771948,0.277286,0.787218,1.37234,-1.32527,1.79685,0.317857,0.338815,-1.59805,-0.730279,-0.824559,-0.00954956,0.610367,-2.00945,-1.24652,-1.3742,0.905355,-0.0916717,0.39477,-0.0437433,-0.514135,-0.343273,-0.594919,-0.966269,0.299609,0.615081,-1.40148,0.36164,1.03347,-0.15317,-0.141119,1.57545,0.704529,0.123706,0.947801,-0.665708,0.348756,1.06308,-1.84893,0.405483,-0.016863,1.38824,-1.92096,-0.635645,0.385129,0.918827,-0.0709639,-0.0212681,1.93325,0.440979,-0.535588,-1.54896,1.42781,0.363531,-0.806415,-0.781541,0.837944,0.586761,0.605472,2.11905,-2.12019,1.24911,-0.355646,-1.20481,0.602691,0.00178382,-0.332214,-0.0996263,0.0134122,0.143118,-0.454871,0.237222,-0.0906329,-0.085987,-0.515339,-0.322977,-0.343877,-0.16321,-0.0257911,-0.606535,-0.437416,-0.465718,0.0396002,-0.181415,-0.0735832,-0.17079,-0.275064,-0.237188,-0.292972,-0.37529,-0.0946779,-0.0247461,-0.471765,-0.0809273,0.0680001,-0.195047,-0.192376,5.27303,9.42347,3.02357,6.17902,10.2208,1.31367,6.43097,4.77584,12.8521,1.24867,3.0883,6.33941,9.23306,4.59723,4.76104,18.8683,6.59382,3.31386,1.62281,13.2154,6.24367,2.73822,2.78663,8.72163,7.30706,7.40402,21.5072,1.08515,11.6521,3.76176,2.06809,7.38953,0.705207,0.281567,0.526961,0.665611,0.878557,0.267762,1.01108,0.772867,0.553406,0.239309,0.361237,0.564445,-0.0725101,-0.063152,-0.695194,-0.564493,-0.355809,-0.132445,-0.199566,-0.0213747,-0.169806,-0.479051,-0.736479,-0.0658566,-0.784938,-0.243572,-0.989689,-0.68469,-1.23156,-0.123944,-0.324732,-0.512381,0.330659,0.43007,0.371226,0.33948,0.293477,0.433457,0.266769,0.315859,0.365075,0.440457,0.41066,0.36252,0.51812,0.515783,0.667121,0.637491,0.588025,0.533063,0.549727,0.505343,0.54235,0.617524,0.676225,0.516458,0.686743,0.560594,0.729026,0.664785,0.774091,0.530946,0.580477,0.625365
81.409,0.960655,0.044861,7,127,0,-35.1901,-0.784396,-0.113058,-0.649767,0.565768,-0.591273,-0.0716351,0.359572,0.286225,-0.0217976,0.354732,0.00825445,-0.0376479,-0.286098,-0.247615,0.326195,0.507729,-0.3259,-0.0261133,0.283273,0.505399,1.22312,1.45222,-0.103464,1.29063,-0.28722,-0.977061,3.06003,-1.09647,-1.11773,-0.876826,0.0779879,-0.50368,-1.30187,-0.529062,-0.623139,-0.0161353,2.17949,-0.975066,1.7991,-1.19134,-0.447518,-0.660102,-0.9762,-0.14951,0.000100635,0.202128,1.07102,1.73265,0.695433,0.188745,-0.235834,0.0525922,0.629307,-0.333296,-2.41315,0.960302,-0.750104,1.7308,-2.24381,1.02709,0.700083,-0.164757,0.955488,-0.221986,-0.0971573,-0.52062,-0.764651,-0.761415,1.19179,0.699314,-0.0798324,-1.16584,0.0691661,-0.297445,-0.11114,1.71111,-2.60294,0.515539,-1.19971,0.228495,0.241491,-0.0819957,-0.353922,-0.256133,-0.155212,-0.0827558,0.151363,0.226094,-0.281364,0.173383,-0.341305,-0.566327,0.750553,-0.605277,-0.612214,-0.533631,-0.222175,-0.411913,-0.672278,-0.420192,-0.45088,-0.252878,0.463326,-0.565677,0.339242,-0.636225,-0.393593,-0.462937,-0.566047,-0.296384,-0.247582,-0.181681,0.101746,6.44891,4.80014,5.86631,8.76085,4.48558,1.05598,11.0284,3.35686,18.8461,1.18795,11.5528,9.20284,5.04337,10.9916,4.84659,5.28612,3.93769,3.32307,3.33055,12.9548,9.19792,5.3502,2.51403,5.93432,4.59882,5.23497,18.5898,0.925411,8.09442,2.45551,6.62967,6.68986,0.530493,0.246725,0.346206,0.45051,0.533963,0.766389,0.847888,0.352272,0.777413,0.277952,0.0436242,1.39011,-0.0715784,-0.0954328,-0.333935,-0.0275541,0.124323,-1.10421,0.099126,-0.232574,-0.0413391,0.337479,-0.946378,0.0907332,-1.00508,-0.70989,-0.923269,-0.890802,-0.781246,-0.587681,-0.495441,-0.255271,0.370402,0.43863,0.414303,0.38924,0.369593,0.317261,0.299876,0.412832,0.314878,0.430956,0.489096,0.19939,0.517887,0.52384,0.582716,0.506888,0.468959,0.751048,0.475239,0.557883,0.510333,0.416422,0.720386,0.477332,0.732057,0.670377,0.715708,0.709056,0.685949,0.642833,0.621387,0.563473
73.8664,0.993671,0.044861,7,127,0,-38.4856,-0.465064,-0.375536,0.459749,0.169366,0.995605,0.684378,0.43269,-0.523647,-0.027063,-0.1145,0.23052,0.0813371,0.305498,-0.0296773,0.111795,0.709239,-1.39112,-0.473391,0.0376985,0.440042,-1.48474,1.67651,-0.30792,-0.312524,-0.576184,-0.81441,-1.93105,0.626991,1.29819,-1.62611,-1.08346,-0.378151,1.26501,1.46787,0.879297,0.514822,-0.170968,0.697312,0.162023,0.636999,1.44129,0.15619,0.293324,0.657051,1.28766,1.19432,1.1642,1.71717,0.770391,1.19683,0.965499,-0.853998,0.00492673,0.0279485,-2.05905,0.843314,0.32838,1.5301,-1.28317,-1.12192,-0.283487,-0.323192,0.035029,0.220341,0.458359,0.31051,-0.682716,-1.51753,1.01972,-0.995035,-0.854374,-1.65279,1.11157,-0.779619,-0.160953,2.73306,-2.63623,1.26464,-0.360219,0.165834,0.289118,0.0496121,-0.185198,-0.0826,-0.0254628,0.0195172,-0.195664,0.157748,-0.0641011,-0.0646159,-0.0940918,-0.120724,-0.245559,0.0404172,0.115454,-0.211468,-0.150803,-0.0719526,0.111744,0.134423,0.0686237,0.0278773,-0.0487907,0.0482787,-0.011564,0.041536,0.131452,-0.012216,0.00311482,0.0437778,0.114277,0.103842,0.100474,14.0019,11.7163,2.88423,5.58991,5.68994,1.13985,10.6637,7.17175,18.1006,2.07223,2.34633,4.47619,4.34135,5.72106,6.599,7.92708,7.07369,3.29106,1.72992,12.2161,2.58727,2.88339,1.55873,13.1118,3.05432,4.91933,45.7274,0.730697,14.7528,4.21926,6.32763,6.95807,0.753588,0.504075,0.608773,0.670111,0.728744,0.511462,0.873276,0.666129,0.628857,0.618285,0.580101,0.492023,-0.082419,-0.0283867,-0.322146,-0.267782,-0.191638,0.0705418,-0.0062668,-0.0189496,-0.0680977,-0.136808,-0.583017,-0.267165,-0.575057,-0.314097,-0.848163,-0.452936,-0.822625,-0.466609,-0.338556,-0.501416,0.32004,0.376584,0.352339,0.338472,0.32547,0.374851,0.294573,0.339364,0.34777,0.350172,0.358909,0.379417,0.520593,0.507096,0.579847,0.566548,0.547763,0.482372,0.501567,0.504737,0.517018,0.534149,0.641761,0.566397,0.639929,0.577885,0.700182,0.611337,0.694793,0.614581,0.58384,0.622792
80.8237,0.901355,0.044861,7,127,0,-37.5589,-0.0142755,0.357796,-0.308038,-0.216516,-0.994694,-0.566955,0.194716,-0.448106,-0.205037,0.248568,0.0664735,-0.157811,0.0106768,-0.3509,0.138736,-0.0677138,0.356509,0.0952812,0.534238,-0.120726,0.77563,0.445648,-0.372068,1.95523,-0.57168,-0.352622,1.47903,-0.646178,-0.711005,0.580676,0.986901,-1.19142,-0.909755,-0.350851,-0.829829,-0.14003,1.65695,-1.25359,1.66722,-1.89964,-2.04496,-0.0316105,-0.620526,0.399119,-1.5872,-0.812025,-0.552591,1.52573,1.05177,-0.566978,0.584154,0.0816128,0.142483,-0.258621,-1.71024,-0.483328,-0.679134,0.963374,-1.69278,0.432657,0.774429,0.172406,0.545904,-0.733547,0.927458,-0.203727,-0.790557,-0.230515,0.952518,0.956445,-0.267865,-0.448184,-0.519213,-0.503131,0.398513,1.32088,-1.9323,0.0392542,-0.903718,0.518716,0.962569,-0.360295,-0.30144,-0.337681,-0.276782,-0.367649,-0.243292,-0.289073,-0.40252,-0.079639,-0.430213,-0.399822,-0.145705,-0.440549,-0.449543,-0.27034,-0.213981,-0.516194,-0.477116,-0.399576,-0.466028,-0.370328,-0.121021,-0.52482,-0.119596,-0.614449,-0.634611,-0.355286,-0.43699,-0.295528,-0.571103,-0.463558,-0.427565,2.53298,8.50046,5.01064,5.34192,3.50334,0.761057,2.76593,2.25113,12.6666,0.775159,7.2484,10.3838,5.51271,8.16527,2.12592,12.1971,3.71156,2.00219,3.60845,12.5228,12.5747,3.46944,2.87008,2.66348,2.70892,6.99272,18.4485,0.602534,4.79231,1.77753,7.93509,12.6559,0.474543,0.422005,0.401676,0.494402,0.506971,0.615415,0.633288,0.631234,0.675632,0.468278,0.411146,0.943745,0.0805428,-0.0875842,0.00086122,0.00947951,0.0287673,-0.363561,-0.0137477,-0.0197808,0.0122663,-0.0201448,-0.654946,0.221028,-0.633182,-0.545275,-0.848094,-0.427221,-1.01908,-0.31931,-0.350352,-0.334905,0.383542,0.396037,0.40091,0.378857,0.375904,0.350825,0.346765,0.347231,0.337237,0.385024,0.398637,0.280144,0.479875,0.521882,0.499785,0.49763,0.492809,0.589902,0.503437,0.504945,0.496933,0.505036,0.658124,0.444967,0.653211,0.633039,0.700167,0.60521,0.734793,0.579156,0.586703,0.582952
76.2931,0.848577,0.044861,7,127,0,-28.9489,-0.703445,-0.48143,-0.170305,-0.193298,-0.518976,-0.0854604,0.727841,0.169457,-0.147077,0.23368,0.142987,-0.129124,-0.0618571,-0.293643,0.175853,-0.64517,0.203714,0.110808,0.498437,-0.973561,1.0435,0.28667,-0.412793,1.44226,-0.262241,-2.17479,2.05397,-1.81073,-0.0602411,-0.414186,-0.301792,-0.184461,-0.0581603,1.05412,1.0711,-1.93157,0.670968,-0.639814,0.309055,-0.0804217,-2.53167,-0.193161,0.156867,0.414715,-1.38621,-0.561739,-0.0907204,1.65108,0.985731,-0.345683,-0.0551886,0.170616,0.459415,-0.413249,-1.59903,0.622497,-0.585396,2.30195,-1.83273,0.0930139,0.503268,0.245546,-0.203907,-0.824924,0.853095,-0.772155,-0.0517652,-0.563039,0.144613,0.606583,-0.0407166,-0.672833,-0.0440984,-0.669397,0.640076,1.14548,-1.82364,0.913551,-0.619566,0.171135,0.564952,-0.407098,-0.257819,-0.274157,-0.205991,-0.464847,-0.110141,-0.243231,-0.366234,-0.0400172,-0.339759,-0.676087,0.067555,-0.612065,-0.304237,-0.366479,-0.346714,-0.326081,-0.303871,-0.108272,-0.105287,-0.633316,-0.175651,-0.406157,-0.239295,-0.307786,-0.738847,-0.327611,-0.266057,-0.220714,-0.537413,-0.392427,-0.309597,3.70739,4.9366,6.1673,8.1984,3.46851,1.07774,9.62818,2.92717,50.4098,0.855988,5.71312,8.56056,6.64006,4.26346,2.31157,12.0854,2.43499,4.95329,2.99239,6.01123,9.47832,5.00753,2.68545,4.99087,2.69456,9.79647,16.1225,0.863692,12.8275,2.83022,6.17045,9.09722,0.422492,0.491867,0.486944,0.577939,0.393281,0.736572,0.649141,0.606043,0.732499,0.535491,0.136381,1.07978,-0.224952,-0.0312728,-0.198071,-0.212551,0.0781543,-0.327453,0.181814,0.188685,-0.385004,-0.168874,-0.73009,-0.253827,-0.551814,-0.919495,-0.897564,-0.50378,-0.956184,-0.587388,-0.555952,-0.473721,0.395921,0.379454,0.380614,0.359407,0.402928,0.323754,0.343183,0.352962,0.324647,0.369237,0.465957,0.253547,0.556002,0.507818,0.549357,0.552939,0.480471,0.58114,0.454671,0.452968,0.595079,0.542119,0.674825,0.563118,0.634556,0.714939,0.710449,0.623347,0.722357,0.642766,0.635515,0.616264
89.0423,0.972961,0.044861,7,127,0,-43.879,-0.872819,-1.18351,-0.44578,-0.568196,0.114111,-0.412514,0.726303,-0.0618001,-0.11352,0.143438,0.274654,-0.104047,0.0871111,0.019098,0.132711,0.100426,-0.14583,-0.429817,-0.03685,-0.59948,0.0302596,1.4607,0.268337,1.11652,0.961177,-1.12585,0.647215,0.0902118,-1.39168,1.0772,-0.529963,0.336461,-1.18611,0.24853,0.147726,-0.419336,0.242696,-0.738947,0.296306,0.900029,-1.57976,-1.12249,-0.0304416,0.793308,-0.654281,-0.298725,0.480185,1.41428,0.99787,-0.142482,-0.000166023,-0.0291958,0.74882,-0.295206,-1.47451,0.707146,-0.255382,1.54886,-1.46085,0.32426,0.548448,0.0416236,0.905934,-0.321447,0.784858,-0.250743,-0.0414891,-0.458414,0.612639,0.132821,-0.15682,-0.921992,0.322776,-0.142647,0.775658,2.92915,-2.32249,1.20837,-0.582352,0.634381,0.248405,0.0324257,-0.000255277,-0.0379435,0.0142076,-0.0604597,0.0231138,0.212949,0.0547094,0.167273,0.146657,-0.130316,0.104991,0.0310701,-0.165594,0.162054,-0.051234,0.0637502,-0.138312,0.0520807,0.0387028,-0.0365526,0.0513064,-0.0789685,0.0584211,0.138542,-0.190554,-0.129869,0.0150581,0.124379,-0.0677324,-0.0205461,0.0828239,3.56832,4.11282,3.99539,8.68415,3.06393,0.944502,8.33044,3.18814,19.2949,0.957464,5.68508,7.11037,4.28796,10.1582,2.98474,9.00214,3.20293,3.94668,2.60345,7.58073,4.69648,3.51763,1.63926,5.67666,3.56774,8.91987,76.4922,0.405244,13.7368,2.30059,7.747,5.27064,0.505775,0.411421,0.382543,0.452315,0.434916,0.509679,0.734756,0.63819,0.59657,0.655248,0.329818,0.719308,0.0405854,-0.244184,0.0440731,-0.195646,0.0864812,-0.32186,-0.0132931,0.0176374,-0.09286,-0.150118,-0.6556,-0.0835438,-0.376416,-0.558663,-0.994318,-0.397103,-0.867822,-0.432912,-0.375439,-0.370461,0.376184,0.398571,0.405514,0.38881,0.392953,0.375269,0.324152,0.345656,0.355129,0.341808,0.418285,0.327545,0.489855,0.560744,0.488984,0.548756,0.478393,0.579777,0.503323,0.495591,0.523198,0.537459,0.658271,0.520874,0.593008,0.636143,0.72994,0.597991,0.704292,0.606569,0.592773,0.59157
