# 0.182295, 0.140086, 0.0996825, 0.143469, 0.0192703, 0.00804376, 0.153865, 0.130968, 0.278387, 0.244614, 0.243545, 0.302351, 0.262071, 0.442774, 0.361767, 0.271284, 0.266067, 0.267067, 0.231905, 0.252383, 0.443252, 0.20428, 0.241805, 0.268413, 0.207308, 0.313961, 0.208114, 0.24032, 0.221024, 0.274459, 0.248356, 0.257945, 0.22775, 0.262515, 0.248454, 0.293522, 0.234237, 0.410648, 0.229567, 0.243327, 0.15858, 0.00628092, 0.1622, 0.163286, 0.161553, 0.162512, 0.161141, 0.160835, 0.161415, 0.162029, 0.162409, 0.162952, 0.16254, 0.161907, 0.161366, 0.162495, 0.162019, 0.162975, 0.161479, 0.161809, 0.161726, 0.162012, 0.161318, 0.161518, 0.161611, 0.162602, 0.16255, 0.161393, 0.162932, 0.162246, 0.162637, 0.161942, 0.161367, 0.162131, 0.162632, 0.162309, 0.163399, 0.162466, 0.163245, 0.162293, 0.161355, 0.162416, 0.162739, 0.161985, 0.162473, 0.162421, 0.162155, 0.161777, 0.161292, 0.162302, 0.161686, 0.162272, 0.161466, 0.162217, 0.161538, 0.162417, 0.161843, 0.161888, 0.161633, 0.162279, 0.16206, 0.162193, 0.162114, 0.162127, 0.161841, 0.162621, 0.161961, 0.161971, 0.163108, 0.162707, 0.162502, 0.162311, 0.162215, 0.162981, 0.162202, 0.161169, 0.161276, 0.163319, 0.162533, 0.162836, 0.161467, 0.162012, 1.72048, 0.162493, 0.162363, 0.162112, 0.161619, 0.161847, 0.161406, 0.161815, 0.161828, 0.161799, 0.161458, 0.161865, 0.162049, 0.161578, 0.161509, 0.161968, 0.162205, 0.161701, 0.161478, 0.161412, 0.162245, 0.161913, 0.161636, 0.160873, 0.161438, 0.161631, 0.162152, 0.161751, 0.162267, 0.161737, 0.16211, 0.161421, 0.161677, 7.00762e-05
6997.97,0.995603,0.0108502,7,255,0,-6915.55,-0.0301796,0.661629,0.400813,0.202456,-0.188784,0.122875,-0.408146,0.81203,-1.35393,-1.36415,-0.636518,-0.168501,-0.748476,0.676484,-0.243483,-0.309565,-0.358986,-0.247309,-0.679417,-1.07366,1.01313,-1.02521,-0.716835,-0.0703823,-0.388846,0.523819,-1.07399,-1.09342,-0.361009,-1.71119,-0.760935,-1.25702,-0.900591,-0.725834,-0.720663,-0.0709291,-1.23906,0.440364,-1.41938,-0.748063,-0.121857,0.577444,0.162001,-0.212981,-0.937999,0.493555,-0.320442,0.171278,-0.675783,0.385668,-0.0146478,-0.483367,-0.156015,-0.31542,0.470376,0.77517,0.382383,-0.283742,-0.640391,-0.269897,-0.523671,0.315391,-0.711982,0.0998177,-0.45499,-1.08979,-0.699743,-0.615118,0.969083,-0.267793,-0.446394,-1.33629,-0.595878,-0.723951,-0.390989,-0.957559,1.4257,0.195114,0.209035,-0.0746636,0.195197,-1.522,0.188928,-0.201506,0.00902097,0.429915,0.173661,0.806567,0.0950932,0.219141,-0.752363,-0.156295,0.305144,-0.260657,-0.592058,0.068486,0.66511,0.949789,-0.521419,0.658773,-0.529695,0.265039,1.19772,0.907839,-0.374775,-0.128477,-0.735783,-0.0959038,-0.121809,-0.320578,-0.729093,0.642534,-0.852907,-0.543125,-0.251426,-0.734688,0.592849,0.897038,0.702986,-0.114043,-0.231769,-0.48854,0.138761,0.0723548,-0.218903,0.269029,0.583438,0.226711,2.10141,0.654934,0.812389,0.806802,0.970896,-0.222386,-0.247415,1.70405,-0.318775,-0.122929,0.216656,-0.0764399,1.18181,-0.417229,-0.318103,0.270214,-1.1606,-0.622829,-1.11567,-0.924835,-0.444538,-0.0449939,0.401434,-1.07228,1.15514,-0.963304,-0.191882,0.204311
6991.73,0.915988,0.0108502,7,127,0,-6927.52,0.0965823,-0.322918,-0.0171314,-0.28905,-0.502061,0.0901647,-0.171116,0.568339,-0.926959,-0.998181,-0.112678,-0.0257899,0.174133,1.17539,0.808289,-0.242621,0.465291,0.413963,-0.786367,-0.318845,1.07443,-0.375547,0.0603492,0.463987,-0.507164,0.467649,-0.595745,-0.851731,-0.305983,-1.31666,-0.965414,-0.360627,-0.963706,-0.241247,-0.0692212,0.821988,-0.60278,0.990987,-0.608066,-0.341432,-0.0447258,0.604751,0.249169,-0.0976777,-0.807612,0.625926,-0.166621,0.285341,-0.563501,0.515163,0.0723025,-0.348855,-0.0505125,-0.19235,0.586832,0.867022,0.470447,-0.195529,-0.552544,-0.159809,-0.428294,0.426513,-0.560512,0.240818,-0.357626,-0.921684,-0.572316,-0.498183,1.13232,-0.124871,-0.335317,-1.27245,-0.507889,-0.6251,-0.287045,-0.808644,1.52531,0.284448,0.349611,0.0133625,0.336855,-1.41695,0.331964,-0.117056,0.136128,0.53769,0.312559,0.95572,0.206087,0.335421,-0.647926,-0.046881,0.437389,-0.116578,-0.484562,0.216611,0.795534,1.05111,-0.37692,0.754148,-0.408822,0.398827,1.33069,1.03489,-0.227651,-0.0563849,-0.62269,0.0471697,0.0149752,-0.179203,-0.608866,0.764541,-0.743837,-0.410708,-0.166873,-0.630728,0.729564,1.01732,0.779387,-0.059845,-0.128823,-0.37615,0.160777,-0.0352073,-0.339813,0.162449,0.478631,0.108464,1.96975,0.530871,0.687261,0.678836,0.853881,-0.330756,-0.354224,1.58518,-0.437014,-0.247487,0.0926475,-0.176375,1.05434,-0.542337,-0.441156,0.14779,-1.26904,-0.752392,-1.22738,-1.05136,-0.550594,-0.162579,0.272969,-1.2026,1.04209,-1.06567,-0.327444,0.205028
6983.26,0.917586,0.0108502,7,127,0,-6909.68,-0.0441492,-0.112461,0.183292,0.077884,-0.460209,0.0398475,-0.37146,0.664957,-0.929157,-0.431557,0.3901,0.0601471,0.193839,1.33615,0.408124,-0.230833,0.460474,0.0492621,-0.549276,-0.336679,1.21183,-0.868635,0.106313,0.284509,-0.124298,0.708051,-0.593129,-0.602263,0.117656,-0.634576,-1.16854,-0.613429,-0.572636,-0.68871,0.101473,0.835453,-0.599776,0.86598,-0.70838,-0.449118,0.110435,0.552621,0.26911,-0.107136,-0.779099,0.598064,-0.165192,0.28045,-0.552579,0.522681,0.0943479,-0.330358,-0.0465766,-0.197669,0.572714,0.867074,0.484224,-0.188376,-0.548282,-0.15649,-0.457378,0.432838,-0.532126,0.252497,-0.360654,-0.983497,-0.562248,-0.479897,1.13023,-0.115146,-0.334646,-1.26509,-0.504985,-0.621796,-0.292059,-0.818374,1.52117,0.297212,0.350824,0.00979117,0.342652,-1.41375,0.315347,-0.130541,0.149632,0.519202,0.278452,0.96456,0.2241,0.352912,-0.655625,-0.0620272,0.436495,-0.120965,-0.469984,0.187026,0.801218,1.05244,-0.379598,0.802619,-0.398076,0.393696,1.33292,1.03816,-0.235526,-0.0332586,-0.606734,0.0363117,0.0042497,-0.194117,-0.624913,0.797976,-0.73018,-0.431837,-0.176365,-0.595138,0.699529,1.00826,0.780839,-0.044861,-0.135961,-0.368889,0.231653,-0.0112847,-0.330981,0.166497,0.483039,0.0914765,1.98326,0.545375,0.701127,0.697168,0.844995,-0.343721,-0.333331,1.60269,-0.433726,-0.240618,0.107978,-0.174339,1.06931,-0.547283,-0.421684,0.109509,-1.25653,-0.732649,-1.26373,-1.04341,-0.573789,-0.1824,0.260706,-1.19443,1.03848,-1.04526,-0.292991,0.20464
6978.22,0.992407,0.0108502,7,255,0,-6907.5,-0.177894,0.16838,0.314027,0.23243,-0.33015,-0.00483086,-0.157352,0.698553,-0.682942,-0.891325,0.207567,0.186431,0.133093,1.3345,0.790417,0.17404,0.156025,0.613947,-0.43357,0.0452587,1.25701,-0.668474,-0.11941,0.52161,-0.130812,0.600956,-0.469188,-0.293507,0.139118,-1.19665,-1.10831,-0.744271,-0.884826,-0.420777,-0.223168,0.640617,-0.707003,1.08202,-0.841435,-0.384116,0.0383173,0.563039,0.292244,-0.106363,-0.858372,0.584045,-0.180932,0.27207,-0.60477,0.485011,0.0803154,-0.355638,-0.0141109,-0.20368,0.588304,0.882855,0.505024,-0.161097,-0.513664,-0.18233,-0.405486,0.467667,-0.537489,0.192455,-0.364196,-0.964461,-0.615163,-0.495814,1.10537,-0.106647,-0.310482,-1.26543,-0.460349,-0.622756,-0.247777,-0.797346,1.59789,0.315796,0.340372,-0.0194531,0.345455,-1.43189,0.346361,-0.117353,0.0873455,0.561185,0.320646,0.933396,0.270444,0.344733,-0.643636,-0.0884831,0.446927,-0.158378,-0.479221,0.178256,0.778158,1.04209,-0.427199,0.787184,-0.410084,0.402686,1.34159,1.05272,-0.24576,-0.0480825,-0.660228,0.042628,-0.071472,-0.203117,-0.536821,0.781438,-0.697698,-0.37447,-0.10825,-0.588675,0.711419,1.02335,0.864094,-0.0141462,-0.114209,-0.445574,0.187936,-0.0429923,-0.338721,0.181757,0.494774,0.146379,1.94866,0.571586,0.684324,0.652866,0.837449,-0.338161,-0.353701,1.57853,-0.431625,-0.252473,0.122179,-0.189336,1.06212,-0.546139,-0.408294,0.139272,-1.28699,-0.738266,-1.22439,-1.04527,-0.597383,-0.139816,0.25987,-1.21982,1.04588,-1.05469,-0.275691,0.203433
6973.31,0.990923,0.0108502,9,511,0,-6894.52,0.0628942,0.0452628,-0.188756,-0.653629,-0.487308,0.00494768,-0.154291,1.01453,-1.18092,-0.961207,-0.503078,-0.301066,-0.262327,1.04394,-0.184191,-0.688286,-0.220714,0.18382,-0.642476,-0.858849,1.43342,-0.180354,0.562566,0.466864,-0.451094,0.686344,-0.40411,-0.726043,0.0805596,-0.824905,-0.306504,0.263525,-0.667687,-0.0353909,0.684451,1.2861,0.074977,1.55817,0.0295273,0.0387867,0.165668,0.593773,0.469116,0.0605865,-0.67173,0.747971,0.00301395,0.450688,-0.422541,0.638891,0.246715,-0.202462,0.167394,-0.0432732,0.744682,1.0229,0.669742,0.0162948,-0.342582,0.000447084,-0.238157,0.63783,-0.341379,0.378567,-0.193141,-0.782359,-0.461194,-0.324378,1.28807,0.0508435,-0.140785,-1.10181,-0.286064,-0.455359,-0.0682979,-0.637192,1.78157,0.486279,0.508931,0.145604,0.524675,-1.25498,0.483883,0.0720256,0.252758,0.723617,0.497631,1.12186,0.453899,0.514196,-0.485884,0.0733157,0.595659,0.0282439,-0.304176,0.329635,0.938987,1.21339,-0.251681,0.945927,-0.23481,0.561458,1.50779,1.21094,-0.091243,0.117134,-0.469188,0.208479,0.0846941,-0.0386647,-0.388836,0.941557,-0.541747,-0.198129,0.0544231,-0.440839,0.877214,1.1973,1.03703,0.164743,0.0298107,-0.273858,0.143776,-0.20078,-0.522715,-0.00351706,0.308583,-0.0388589,1.76757,0.379312,0.510161,0.486378,0.668351,-0.513019,-0.519252,1.39773,-0.614754,-0.426045,-0.0587051,-0.368505,0.888026,-0.703105,-0.584156,-0.0382768,-1.47288,-0.924361,-1.40244,-1.21585,-0.777706,-0.315939,0.0808602,-1.3887,0.874871,-1.23923,-0.46928,0.207651
6976.17,0.951626,0.0108502,9,511,0,-6883.45,-0.0981143,-0.197419,-0.700663,-0.757975,-0.187631,0.20505,-0.0998881,0.205878,-0.558602,0.124919,-0.289658,0.0976444,0.172314,0.13435,-0.0828675,-0.000449405,-0.213161,-0.153933,0.362169,-0.0676633,-0.307888,0.125206,0.316267,0.0762558,-0.00804792,0.049835,-0.212949,-0.247867,-0.0256858,-0.128786,0.197627,0.123758,-0.500001,-0.00570331,-0.147447,0.212599,0.169643,0.238163,0.195221,-0.217921,0.369919,0.633027,0.56267,0.199588,-0.528568,0.888321,0.090213,0.577808,-0.271184,0.764623,0.389522,-0.0989839,0.271628,0.0701955,0.899876,1.15464,0.800462,0.156655,-0.276861,0.124433,-0.137243,0.701052,-0.325793,0.492815,-0.0335862,-0.685646,-0.274828,-0.182308,1.41206,0.162963,-0.0793337,-0.965727,-0.170499,-0.352886,-0.0134531,-0.503483,1.86062,0.576898,0.639842,0.336939,0.589846,-1.15886,0.587641,0.171999,0.428992,0.768665,0.555629,1.23738,0.543986,0.566401,-0.366647,0.255826,0.693824,0.167018,-0.162786,0.419522,1.06664,1.33225,-0.0798135,1.1022,-0.0947142,0.703087,1.53384,1.34721,0.0794244,0.254077,-0.302722,0.334426,0.305231,0.0920724,-0.366602,1.0476,-0.437214,-0.128518,0.107322,-0.324141,0.978832,1.26417,1.0477,0.284768,0.195331,-0.14335,0.6857,-0.293286,-0.622144,-0.110605,0.194731,-0.180206,1.67942,0.260203,0.41417,0.389129,0.555828,-0.638442,-0.66569,1.28951,-0.709916,-0.53705,-0.182159,-0.475483,0.781754,-0.818714,-0.720868,-0.156347,-1.57508,-1.04885,-1.52259,-1.35273,-0.86901,-0.444753,-0.0303978,-1.48964,0.775245,-1.36586,-0.589052,0.207749
6989.77,0.939141,0.0108502,9,895,0,-6910.04,-0.83617,0.503755,0.538523,0.412188,-0.29242,0.247761,-0.341186,0.323514,-0.39411,-0.431106,-0.168198,-0.324721,-0.596232,-0.586434,-0.231679,-0.382683,-0.155434,-0.0370457,-0.524216,-0.259303,0.0251731,-0.167162,-0.290067,0.138521,-0.265559,0.0861056,-0.178289,-0.117676,-0.257441,-0.406825,-0.3397,-0.413568,-0.0207972,-0.281769,0.0975752,-0.570367,-0.747321,-0.0676751,-0.583387,-0.0936873,0.127918,0.640551,0.40176,-0.0243237,-0.718885,0.652401,-0.0701968,0.321658,-0.501096,0.547144,0.135975,-0.278764,0.0650082,-0.160515,0.673113,0.936231,0.590214,-0.0714787,-0.464223,-0.0821822,-0.340831,0.492257,-0.462417,0.323152,-0.27081,-0.905304,-0.534319,-0.395323,1.21867,-0.0207265,-0.25566,-1.20006,-0.378553,-0.558079,-0.177064,-0.74269,1.66884,0.386478,0.399852,0.0603272,0.424934,-1.36171,0.387417,-0.0214101,0.150284,0.633903,0.379888,1.04756,0.319191,0.420603,-0.577711,-0.0312634,0.520567,-0.0294551,-0.403061,0.267567,0.842304,1.13204,-0.330144,0.865959,-0.309393,0.45522,1.40197,1.126,-0.144783,0.011434,-0.565023,0.102559,0.0122133,-0.135165,-0.484226,0.857713,-0.675512,-0.326874,-0.0485035,-0.545734,0.787776,1.07754,0.923709,0.0746771,-0.0657053,-0.35562,0.665891,-0.129748,-0.41998,0.0711716,0.42622,0.0502992,1.9076,0.440692,0.60828,0.627551,0.762513,-0.417476,-0.40423,1.50171,-0.497554,-0.31659,0.041071,-0.252321,0.967683,-0.606806,-0.483518,0.0681033,-1.35116,-0.806996,-1.33996,-1.12652,-0.645014,-0.252698,0.174754,-1.29509,0.975474,-1.12112,-0.403173,0.206183
6974.99,0.995844,0.0108502,8,255,0,-6892.92,0.127395,-0.13373,-0.799392,-1.04342,-0.17254,0.264484,-0.175381,0.368466,-0.308008,-0.0579232,-0.143902,0.257333,-0.0160945,0.476314,0.0610637,-0.726506,-0.105964,-0.00371558,-0.744948,-0.75724,0.676319,0.0349172,-0.0194138,0.326333,-0.219541,0.02065,0.496733,-0.460438,-0.028997,-0.461718,-0.459241,0.169998,-0.528785,0.366629,-0.252599,-0.266383,-0.217959,0.104636,-0.280666,-0.29191,0.0445653,0.581086,0.35767,-0.011568,-0.757077,0.673456,-0.138945,0.317802,-0.520522,0.498086,0.119588,-0.302388,0.00793641,-0.165985,0.642217,0.922762,0.545906,-0.110446,-0.504177,-0.117349,-0.360643,0.50926,-0.502038,0.246966,-0.335953,-0.884878,-0.547159,-0.401566,1.20651,-0.0872603,-0.273298,-1.18617,-0.446126,-0.553717,-0.179406,-0.724618,1.63007,0.404969,0.407764,0.0687172,0.376653,-1.36753,0.358896,-0.0603089,0.154873,0.566714,0.339275,0.998237,0.335487,0.354513,-0.563019,-0.0337672,0.477906,-0.0801848,-0.411235,0.219569,0.854074,1.09533,-0.367015,0.845416,-0.354654,0.495112,1.3462,1.12431,-0.135599,-0.00574701,-0.540563,0.0574075,0.0314058,-0.129969,-0.542928,0.800354,-0.654074,-0.351876,-0.156811,-0.543335,0.753961,1.04526,0.880891,0.0608947,-0.06017,-0.341402,0.578589,-0.0979721,-0.380594,0.0807265,0.435669,0.0545934,1.91499,0.476554,0.649454,0.628802,0.803904,-0.406239,-0.419161,1.51427,-0.480461,-0.305785,0.054011,-0.240471,0.999508,-0.597641,-0.463563,0.100714,-1.31018,-0.8014,-1.27049,-1.13069,-0.622612,-0.215752,0.204481,-1.23954,1.00251,-1.09534,-0.368064,0.201554
6979.09,0.956136,0.0108502,8,255,0,-6908.03,0.140654,-0.266043,-0.47533,-0.796249,-0.154178,0.215776,-0.179747,0.315539,-0.685357,-0.650087,-0.682218,-0.328959,-0.269925,0.0671665,0.0559604,0.497155,-0.153507,-0.18438,0.0923745,-0.0154859,-0.123416,-0.375665,-0.332896,-0.248634,0.138406,0.126432,-0.707872,-0.00953078,-0.058532,-0.242638,0.128435,-0.561545,-0.283783,-0.492855,-0.1917,0.0567407,-0.414536,-0.0334386,-0.548335,-0.14013,0.0705682,0.600141,0.431536,0.00596028,-0.706212,0.700528,-0.0562951,0.423268,-0.457713,0.645045,0.24304,-0.233183,0.11487,-0.0946041,0.719692,1.00347,0.62952,0.00628561,-0.385755,-0.0575142,-0.30366,0.522332,-0.432782,0.339122,-0.18343,-0.866753,-0.448734,-0.383443,1.2338,0.019632,-0.216801,-1.15307,-0.333641,-0.527537,-0.175043,-0.721692,1.71757,0.40797,0.465304,0.137779,0.49674,-1.3091,0.420556,0.00934442,0.255254,0.633808,0.463776,1.07972,0.356524,0.464401,-0.559239,0.0873368,0.552777,0.00758957,-0.364672,0.266406,0.876333,1.16327,-0.236827,0.919469,-0.251252,0.516992,1.44479,1.14895,-0.126265,0.100577,-0.504778,0.214758,0.0978409,-0.0754371,-0.49422,0.915075,-0.638487,-0.281462,0.0106801,-0.510486,0.836293,1.12419,0.972858,0.112811,0.0236298,-0.30895,0.543995,-0.18899,-0.43982,0.0415034,0.368017,0.0268955,1.84134,0.430008,0.572237,0.553321,0.732992,-0.467484,-0.459007,1.4455,-0.533906,-0.37295,-0.0136214,-0.277763,0.909978,-0.660306,-0.556517,0.00877681,-1.39024,-0.878119,-1.36925,-1.19087,-0.71121,-0.304897,0.124206,-1.32835,0.934403,-1.20274,-0.441321,0.205492
6977.94,0.98041,0.0108502,10,1535,0,-6906.15,-0.841101,0.336201,0.608362,0.176034,-0.306134,0.246609,0.375192,0.508845,0.0391043,-0.457872,0.0277312,0.344654,0.751277,0.610419,0.978378,0.00409541,0.620849,0.689019,0.641565,-0.185541,1.37443,0.543968,0.560207,0.80357,0.206528,0.554585,0.127032,0.15394,0.563257,-0.516121,0.525288,0.216195,0.197524,0.267971,0.552573,0.739404,0.31504,1.01477,-0.345226,0.36608,-0.462748,0.592737,-0.176127,-0.544514,-1.27885,0.173722,-0.646118,-0.157385,-1.09036,-0.000474783,-0.35356,-0.829649,-0.478998,-0.711151,0.145896,0.407723,0.052113,-0.587328,-0.986153,-0.622239,-0.884597,0.0152624,-1.009,-0.22494,-0.816715,-1.42058,-1.04996,-0.958099,0.661708,-0.572476,-0.813677,-1.70695,-0.909168,-1.04064,-0.721895,-1.26986,1.14889,-0.16448,-0.141464,-0.423665,-0.14312,-1.90605,-0.172451,-0.564871,-0.315263,0.0873373,-0.133446,0.495983,-0.221201,-0.152247,-1.10055,-0.511962,-0.0228735,-0.556886,-0.972586,-0.257545,0.322599,0.606526,-0.852845,0.355264,-0.853878,-0.0347743,0.838566,0.577096,-0.656742,-0.503056,-1.07118,-0.463978,-0.49305,-0.653407,-1.05727,0.315896,-1.24247,-0.847056,-0.628126,-1.08422,0.260113,0.519208,0.351989,-0.44647,-0.610107,-0.901522,0.372349,0.411703,0.0876214,0.596562,0.948863,0.569104,2.43881,0.976211,1.15052,1.13646,1.32011,0.115441,0.108216,2.05073,0.0337883,0.221247,0.593851,0.28367,1.49856,-0.0554631,0.0237174,0.577661,-0.789535,-0.307019,-0.775512,-0.587773,-0.145611,0.290907,0.722946,-0.766273,1.53582,-0.584153,0.157386,0.203377
6962.44,0.948923,0.0108502,8,255,0,-6874.93,-0.110724,-0.433268,-0.170297,-0.477077,-0.61595,0.254514,0.248381,0.654257,-1.3412,-0.829828,-0.236215,0.16097,0.621375,1.329,1.49571,0.111099,0.454796,0.823111,0.369891,-0.47186,1.73356,0.602981,0.527658,1.7045,0.345586,1.08788,-0.11007,-0.133063,0.610127,-0.901552,0.116512,0.857367,0.223316,0.64137,0.279897,0.973789,0.755709,1.38687,0.116282,0.578822,-0.435201,0.600748,-0.139073,-0.526899,-1.27202,0.159003,-0.636729,-0.160776,-1.03555,0.0281041,-0.381181,-0.798699,-0.453313,-0.692987,0.149304,0.442795,0.0512893,-0.56924,-0.981199,-0.64494,-0.887755,-0.0300313,-0.985756,-0.241271,-0.751429,-1.41843,-1.04546,-0.997956,0.739947,-0.540785,-0.788853,-1.73016,-0.92776,-1.07883,-0.738647,-1.25448,1.12208,-0.13156,-0.0761383,-0.422625,-0.0705866,-1.86009,-0.186786,-0.56581,-0.387268,0.0765105,-0.108179,0.507605,-0.167706,-0.125676,-1.13594,-0.543638,-0.0170631,-0.590662,-0.894124,-0.276757,0.292731,0.632608,-0.840583,0.281286,-0.84742,-0.0896045,0.827079,0.584561,-0.650132,-0.504586,-1.06034,-0.405948,-0.467467,-0.686702,-1.05279,0.312699,-1.21251,-0.810362,-0.63162,-1.05673,0.246889,0.559407,0.353401,-0.480908,-0.570079,-0.874018,0.26861,0.409651,0.11797,0.590016,0.984739,0.571855,2.4333,0.987969,1.13234,1.14862,1.28817,0.10849,0.116629,2.02334,0.0174202,0.228286,0.555976,0.288435,1.5082,-0.0693779,0.0443236,0.578558,-0.814578,-0.306232,-0.779589,-0.604003,-0.127701,0.274796,0.686783,-0.736538,1.51583,-0.611625,0.142193,0.20667
6931.18,0.985656,0.0108502,10,1535,0,-6845.59,-0.388769,0.120512,-0.0538307,-0.433204,0.254623,0.0382597,0.191287,0.629275,0.341315,1.0298,1.13713,0.270176,-0.0580801,1.24158,0.869533,0.217443,-0.0623035,0.903752,-0.171766,-0.276981,2.41442,0.345259,-0.179756,-1.08281,0.948253,0.237663,-0.319934,0.401129,-0.142791,-1.36581,-0.0245302,-0.749378,0.134435,0.0106306,-0.185025,0.323536,-1.12085,1.80608,-0.413514,0.108068,0.163399,0.565056,0.471598,0.131452,-0.672557,0.754984,-0.0252869,0.450267,-0.42069,0.649122,0.263135,-0.197257,0.15624,-0.0721919,0.799585,1.05599,0.702988,0.0559691,-0.399894,-0.0523703,-0.245416,0.593922,-0.409314,0.451552,-0.162489,-0.774582,-0.443145,-0.293318,1.28687,0.0954077,-0.187993,-1.06283,-0.320357,-0.436472,-0.10345,-0.647276,1.80382,0.489712,0.502326,0.183654,0.514463,-1.23932,0.48661,0.0922099,0.261026,0.695674,0.480083,1.10763,0.415255,0.492893,-0.519462,0.0818696,0.620285,-0.00623251,-0.348572,0.3202,0.935911,1.22063,-0.245268,1.00013,-0.215178,0.601561,1.47813,1.25049,-0.0645698,0.133743,-0.441711,0.21716,0.139488,-0.0554007,-0.4539,0.923977,-0.562639,-0.229252,0.0320715,-0.409073,0.804324,1.15413,0.933362,0.167843,0.0149284,-0.233021,0.641484,-0.227808,-0.512677,-0.00922992,0.327134,-0.0658587,1.79988,0.374311,0.526943,0.542788,0.656893,-0.52703,-0.493697,1.40424,-0.596998,-0.426344,-0.0458126,-0.367918,0.898394,-0.7136,-0.621909,-0.0253307,-1.44688,-0.916206,-1.40886,-1.20991,-0.758563,-0.365019,0.101662,-1.36536,0.885726,-1.21825,-0.47146,0.20215
6954.59,0.994808,0.0108502,8,255,0,-6872,-0.000835759,0.0327645,0.0478625,-0.806059,0.00720656,-0.147671,0.359632,0.68463,0.0436076,-0.531464,0.154292,0.249184,0.416751,2.01667,-0.190489,1.11279,1.34215,0.974825,0.185961,-0.0576505,1.00258,-0.305131,-0.229444,0.733604,-0.56166,1.49475,-0.581981,-0.0869129,0.251817,-0.0950278,0.374302,-0.414697,-0.701584,-0.304746,1.06022,1.512,-0.120099,1.42869,0.164994,0.825452,0.351657,0.621661,0.498838,0.127855,-0.582215,0.837734,0.0434005,0.508938,-0.335196,0.684162,0.283762,-0.128252,0.217373,0.0111891,0.778633,1.09018,0.712065,0.0732828,-0.275608,0.053883,-0.19844,0.65618,-0.322792,0.372873,-0.136879,-0.750531,-0.343101,-0.29174,1.36088,0.0854213,-0.104552,-1.04004,-0.216374,-0.423973,-0.066868,-0.596146,1.76814,0.533811,0.542553,0.219512,0.578783,-1.21655,0.539945,0.0766229,0.346309,0.746669,0.500387,1.19829,0.507014,0.531636,-0.404884,0.174797,0.648488,0.146704,-0.206076,0.409611,1.01478,1.28399,-0.153883,0.996028,-0.179328,0.593992,1.50269,1.25527,0.0353704,0.207367,-0.412189,0.281596,0.180999,0.0727431,-0.363996,0.977237,-0.47919,-0.184142,0.0542824,-0.392847,1.01354,1.24386,1.06937,0.209551,0.155451,-0.216741,0.403095,-0.24597,-0.583617,-0.0388839,0.281855,-0.111802,1.75159,0.303313,0.471257,0.463521,0.618357,-0.593397,-0.549716,1.36424,-0.637039,-0.493425,-0.0925176,-0.396895,0.848892,-0.769634,-0.65986,-0.0803042,-1.52551,-0.976482,-1.45895,-1.27911,-0.80288,-0.385576,0.0388001,-1.43901,0.835258,-1.27046,-0.53801,0.205007
6964.05,0.949917,0.0108502,8,255,0,-6880.81,-0.195865,0.113539,0.216306,-0.55912,-0.343996,-0.103581,0.144598,0.877345,-0.963982,-0.306096,0.1527,0.510852,-0.339642,1.86885,0.555698,-0.229189,0.962197,0.492863,-0.271575,-0.229148,1.6041,-0.392892,0.307941,-0.357949,-0.154583,0.926347,-0.443291,-0.412178,-0.321218,-1.10201,0.0910168,0.305282,-0.908996,0.112108,1.13786,1.47711,-0.538446,1.69336,-0.0369757,0.5888,0.167593,0.732536,0.481076,0.107693,-0.619986,0.798475,0.088371,0.499109,-0.360437,0.64237,0.267042,-0.21092,0.165738,-0.0349715,0.79675,1.04951,0.671098,0.061181,-0.310262,0.0534016,-0.235617,0.653323,-0.382605,0.375433,-0.172626,-0.779251,-0.403909,-0.243513,1.30295,0.0544305,-0.108392,-1.06234,-0.256174,-0.424374,-0.0707362,-0.633239,1.75646,0.518181,0.556041,0.201049,0.533331,-1.2679,0.502356,0.0652963,0.306342,0.726518,0.467206,1.11715,0.4812,0.526244,-0.456062,0.152726,0.613004,0.0607821,-0.296255,0.395703,0.951589,1.26926,-0.224936,1.03775,-0.176088,0.648756,1.48924,1.28248,-0.0357064,0.139942,-0.415006,0.241717,0.170986,0.0436622,-0.428618,0.957037,-0.552791,-0.201248,0.0230923,-0.410713,0.891975,1.17435,1.03189,0.177084,0.0614599,-0.233252,0.353832,-0.236461,-0.506737,-0.0265467,0.281766,-0.0633329,1.76443,0.341769,0.486797,0.492498,0.656559,-0.52198,-0.560613,1.40801,-0.61315,-0.442825,-0.095908,-0.390213,0.859073,-0.732616,-0.609355,-0.0673554,-1.46995,-0.922608,-1.43661,-1.24114,-0.757741,-0.354175,0.062093,-1.4033,0.849102,-1.2644,-0.501705,0.207136
