# 0.164402, 0.127428, 0.129171, 0.135142, 0.0206677, 0.0176396, 0.0254269, 0.0137792, 0.17126, 0.019602, 0.220811, 0.218051, 0.196057, 0.198383, 0.224913, 0.25163, 0.214281, 0.2118, 0.197913, 0.21069, 0.193342, 0.270064, 0.193373, 0.219175, 0.211319, 0.221263, 0.237116, 0.229274, 0.218315, 0.204237, 0.218848, 0.231029, 0.196567, 0.233759, 0.24878, 0.260354, 0.193182, 0.227871, 0.209983, 0.194282, 0.221567, 0.271993, 0.176104, 0.00582134, 0.17859, 0.179206, 0.178367, 0.17919, 0.178354, 0.17894, 0.17944, 0.179263, 0.179048, 0.179633, 0.179119, 0.178427, 0.179043, 0.179553, 0.179611, 0.178874, 0.179064, 0.179086, 0.178881, 0.178582, 0.179175, 0.178671, 0.179471, 0.179003, 0.178571, 0.177943, 0.178768, 0.178465, 0.179914, 0.178467, 0.178606, 0.178886, 0.179768, 0.178786, 0.179006, 0.179021, 0.179558, 0.179219, 0.179708, 0.1788, 0.179401, 0.179927, 0.179228, 0.179631, 0.179462, 0.179301, 0.179159, 0.179463, 0.178843, 0.179743, 0.178625, 0.179082, 0.180369, 0.17934, 0.179322, 0.179472, 0.179192, 0.178402, 0.17866, 0.179036, 0.179131, 0.180032, 0.178789, 0.178813, 0.179138, 0.178937, 0.17892, 0.17947, 0.178106, 0.179132, 0.179248, 0.178778, 0.179787, 0.179064, 0.179853, 0.178875, 0.178951, 0.179646, 0.179691, 0.179499, 0.0316774, 0.00227745, 0.00345964, 0.00260501, 0.00301689, 0.00328701, 0.00264293, 0.00245653, 0.00342209, 0.00260755, 0.00305793, 0.00247727, 0.00235374, 0.00252593, 0.00256202, 0.00271353, 0.00256277, 0.00259383, 0.00284267, 0.00284984, 0.00270217, 0.00267647, 0.00489097, 0.00295887, 0.00224568, 0.00267321, 0.0025617, 0.00259388, 0.00237666, 0.00252705, 0.00260333, 0.00243457, 0.00279085
6185.57,0.999788,0.00212247,11,2047,0,-6095.28,-0.386617,1.12898,-0.0143903,-0.365302,-0.295593,-0.203134,-0.179686,0.141037,0.357334,0.668551,1.00626,0.631511,0.683261,-0.571232,-0.120856,1.08051,-0.194416,0.316562,0.834501,1.09025,-0.234631,1.4812,0.719661,1.17227,1.11616,0.977483,0.77261,0.758507,0.784546,1.42609,1.27413,1.22663,0.145992,-0.219501,0.398626,-0.310067,1.64859,1.07364,0.124593,0.641769,0.173406,0.267907,-0.329756,0.527073,-0.15644,-0.431573,-1.05578,0.15319,-0.57084,-0.153705,-0.863584,0.0254715,-0.310134,-0.682713,-0.361016,-0.55441,0.122873,0.352232,0.04571,-0.494663,-0.793547,-0.531897,-0.743937,0.0242174,-0.820749,-0.23668,-0.69745,-1.16202,-0.910474,-0.714347,0.625602,-0.41196,-0.705345,-1.46378,-0.783928,-0.896163,-0.568773,-1.03062,1.08011,-0.128949,-0.072185,-0.360514,-0.0970356,-1.50252,-0.136824,-0.478221,-0.237676,0.0429995,-0.115863,0.491946,-0.177746,-0.0861534,-0.893767,-0.429738,-0.0327608,-0.483813,-0.781176,-0.203697,0.327132,0.548854,-0.68903,0.345282,-0.691221,-0.00740044,0.818101,0.592555,-0.572276,-0.429157,-0.872762,-0.352549,-0.407298,-0.484455,-0.930578,0.281087,-1.01658,-0.726469,-0.481739,-0.93173,0.216652,0.527257,0.326673,-0.385723,-0.45574,-0.744174,3.24733,0.800147,0.115007,0.544647,0.101281,0.0920097,0.16476,0.23787,0.129206,0.219649,0.130828,0.339933,0.914077,0.294733,0.227637,0.353172,0.174664,0.494627,0.322568,0.104631,0.227832,0.188545,0.0385438,0.18801,0.334919,0.287612,0.334717,0.233617,0.514898,0.176875,0.174931,0.309582,0.177629,1.61035,0.906426,1.17228,-0.180963,0.538095,2.01969,0.135361,1.16767,1.55394,1.60685,0.38606,1.65173,0.0354032,0.154715,0.39214,-0.127855,-0.192805,0.348561,-0.211068,0.851562,0.212681,-0.0103803,-0.619191,-0.928216,-0.748988,-1.01423,0.837917,0.700254,-0.468239,0.0505418,-0.232894,-0.556952
6187.84,0.998117,0.00212247,11,2047,0,-6102.3,-0.16467,0.155541,0.294302,-0.0936079,-0.508999,0.0470017,0.0564792,0.06114,0.21801,0.684758,0.758602,0.692906,0.991886,-0.173284,-0.334472,1.8919,-0.205581,0.380231,0.99629,1.76259,0.0176362,1.35495,-0.171319,0.172537,0.650094,0.0361971,0.404095,-0.316334,-0.216455,0.503145,0.281307,0.378868,0.000492767,-0.547021,0.348251,0.0551825,1.6908,1.01989,0.24025,0.603153,0.139346,0.747811,-0.614561,0.472799,-0.326275,-0.625316,-1.24357,-0.0577612,-0.73938,-0.350631,-0.99691,-0.167161,-0.455967,-0.859199,-0.581596,-0.723325,-0.0392776,0.163562,-0.129904,-0.674208,-0.98006,-0.708697,-0.917353,-0.155922,-1.00071,-0.389975,-0.857377,-1.34741,-1.05317,-0.965933,0.444709,-0.638582,-0.864097,-1.63574,-0.984766,-1.09583,-0.820659,-1.23135,0.906711,-0.317112,-0.259038,-0.54808,-0.265428,-1.67019,-0.331821,-0.662868,-0.412138,-0.122672,-0.268073,0.327801,-0.3099,-0.278505,-1.08653,-0.616263,-0.200133,-0.653317,-0.956827,-0.386922,0.143892,0.388209,-0.847673,0.133126,-0.848147,-0.211447,0.661091,0.450767,-0.719073,-0.630246,-1.02059,-0.547969,-0.578633,-0.68602,-1.10264,0.0792465,-1.17065,-0.819214,-0.68525,-1.0901,0.0496088,0.325092,0.161064,-0.578358,-0.650002,-0.890976,3.70181,0.783515,0.127782,0.522851,0.103265,0.0988467,0.180131,0.230146,0.131009,0.234577,0.130682,0.338434,0.897662,0.316019,0.217421,0.35167,0.158623,0.548636,0.312079,0.0967091,0.213807,0.202541,0.0349631,0.189523,0.339492,0.281642,0.338575,0.238671,0.532082,0.170491,0.172452,0.330329,0.1802,1.70175,1.06922,1.3401,0.00487992,0.703143,2.22168,0.265209,1.35195,1.74128,1.76149,0.592578,1.94832,0.20235,0.338168,0.5894,0.0506741,-0.0722697,0.529689,-0.0130364,1.06576,0.371361,0.166616,-0.462344,-0.730903,-0.591397,-0.847741,0.967905,0.868279,-0.289248,0.258139,-0.0689517,-0.362948
6188.54,0.975017,0.00212247,11,2047,0,-6093.88,-0.176945,1.03329,0.274994,-0.647206,-0.0508058,-0.0953516,-0.183301,0.146503,0.0235457,0.612517,0.810049,0.257738,0.478625,-0.899696,-0.194238,1.06814,-0.542813,0.371561,0.767901,0.798657,-0.379237,1.193,0.228826,0.553119,0.474599,0.295339,-0.0791759,0.480069,0.204919,1.06564,0.623093,0.437731,0.0511593,-0.131231,0.0863648,-0.740784,1.33804,1.09326,-0.111425,0.571522,0.100639,-0.252344,-0.188843,0.548134,-0.0904066,-0.38606,-0.984903,0.190275,-0.516124,-0.109374,-0.804269,0.0661804,-0.238338,-0.614566,-0.339082,-0.499886,0.166229,0.382879,0.112299,-0.43439,-0.741165,-0.48287,-0.661945,0.0509747,-0.777051,-0.1834,-0.62076,-1.12788,-0.830347,-0.645519,0.694722,-0.38711,-0.63008,-1.3753,-0.745257,-0.859536,-0.555889,-0.972715,1.14875,-0.094237,-0.0228092,-0.301112,-0.0251034,-1.43501,-0.0712514,-0.451193,-0.181767,0.0713409,-0.0447817,0.582967,-0.0841914,-0.0133119,-0.856392,-0.398226,0.0330008,-0.406937,-0.678977,-0.133897,0.380537,0.616664,-0.618274,0.354967,-0.626251,0.0132083,0.888714,0.682124,-0.510407,-0.397604,-0.833361,-0.258809,-0.342711,-0.487319,-0.845793,0.342338,-0.945748,-0.637651,-0.425537,-0.856311,0.260714,0.585968,0.401548,-0.345739,-0.38676,-0.647323,3.10182,0.770841,0.122105,0.589487,0.0922104,0.0912072,0.16389,0.244348,0.137599,0.210738,0.146874,0.30623,0.92701,0.304675,0.211764,0.403978,0.151677,0.609677,0.303741,0.0894914,0.215202,0.217547,0.0353911,0.173581,0.373075,0.309798,0.36244,0.256238,0.480663,0.178243,0.180378,0.307547,0.182154,1.46132,0.85243,1.17055,-0.224741,0.466461,1.95832,0.0613082,1.12573,1.49943,1.55576,0.335323,1.70931,-0.0266444,0.0879449,0.364712,-0.184922,-0.230553,0.271747,-0.256483,0.829027,0.150376,-0.065161,-0.65301,-0.947957,-0.805798,-1.06768,0.748309,0.700959,-0.541447,0.0195139,-0.297322,-0.599984
6183.85,0.968958,0.00212247,11,2047,0,-6110.67,0.151748,0.10644,-0.278434,-0.70991,-0.398992,-0.129909,-0.0491054,0.0907897,0.459682,0.604214,1.0281,0.832523,1.00947,-0.263518,-0.0644698,1.48764,-0.0438606,0.473328,1.02897,1.4841,-0.0243868,1.69023,0.113894,0.513028,0.741857,0.349332,0.452673,0.0862937,0.13271,0.826907,0.631176,0.654235,0.0407029,-0.39274,0.32377,-0.162863,1.65367,1.12701,0.16125,0.599653,0.152713,0.493299,-0.276435,0.550846,-0.144068,-0.408546,-1.02842,0.137206,-0.559058,-0.167046,-0.856884,-0.00445307,-0.2723,-0.644615,-0.399219,-0.56836,0.126199,0.388345,0.0322419,-0.473346,-0.799222,-0.526109,-0.732966,0.0348867,-0.797658,-0.193406,-0.645722,-1.13547,-0.884983,-0.687674,0.660105,-0.442692,-0.666186,-1.39976,-0.780931,-0.8453,-0.594305,-1.01975,1.09947,-0.136536,-0.0550486,-0.364141,-0.0739294,-1.40459,-0.15394,-0.454836,-0.237863,0.0128991,-0.118434,0.49796,-0.111804,-0.0980073,-0.881001,-0.439813,-0.00277808,-0.457216,-0.730863,-0.215761,0.352508,0.583009,-0.650499,0.317802,-0.677616,-0.0254704,0.84102,0.604477,-0.554255,-0.420208,-0.859234,-0.360242,-0.388189,-0.540694,-0.89801,0.283111,-0.995972,-0.71134,-0.461597,-0.913726,0.226233,0.523252,0.351363,-0.389102,-0.456926,-0.694562,2.79375,0.845718,0.124641,0.532067,0.0949784,0.101464,0.169824,0.227869,0.130429,0.211076,0.15415,0.307008,0.988398,0.343084,0.206772,0.333255,0.149004,0.580459,0.306992,0.0902519,0.212423,0.202163,0.0352269,0.176755,0.31726,0.273372,0.338661,0.234798,0.549948,0.174382,0.169084,0.324981,0.176329,1.53249,0.892597,1.21426,-0.192021,0.513976,2.0115,0.0902662,1.16687,1.54479,1.58183,0.358134,1.75369,-0.00825388,0.134426,0.372601,-0.147755,-0.242417,0.334412,-0.216271,0.852866,0.193331,-0.0205797,-0.634944,-0.892586,-0.768501,-1.05489,0.817033,0.781046,-0.480924,0.059228,-0.237681,-0.561647
6171.98,0.942143,0.00212247,11,2047,0,-6076.87,-0.456231,1.24403,0.166318,-0.410626,-0.302898,-0.352082,-0.220824,0.151796,0.781861,0.508617,1.31529,0.952831,0.758479,-0.379083,0.17733,0.97094,0.114042,0.510459,1.00409,1.11226,-0.0763148,1.94872,0.609584,1.08448,0.980577,0.912298,0.626706,0.613642,0.735482,1.3284,1.20124,1.17343,0.188893,-0.141272,0.411684,-0.332382,1.65971,1.14711,0.13759,0.707967,0.160203,0.28259,-0.357412,0.526823,-0.0733294,-0.352157,-0.940076,0.221492,-0.492144,-0.0953143,-0.786826,0.0680002,-0.217393,-0.57505,-0.318311,-0.545719,0.184659,0.429266,0.100551,-0.403223,-0.739237,-0.455318,-0.666735,0.0728811,-0.720053,-0.0691312,-0.577207,-1.08245,-0.815312,-0.648919,0.698194,-0.377115,-0.613319,-1.36981,-0.721671,-0.849677,-0.548297,-0.942278,1.15736,-0.0610734,0.00519593,-0.290009,-0.0314255,-1.34138,-0.0596309,-0.414198,-0.186573,0.0906651,0.0139341,0.564081,-0.0804223,0.00668947,-0.818333,-0.390265,0.0653084,-0.411561,-0.703546,-0.115284,0.382293,0.645031,-0.584305,0.377,-0.588893,0.0264163,0.890032,0.685427,-0.487114,-0.328957,-0.797788,-0.278407,-0.325332,-0.472017,-0.846324,0.328212,-0.939575,-0.612365,-0.414967,-0.847266,0.298102,0.612254,0.399853,-0.328545,-0.394335,-0.64171,3.19466,0.791573,0.129625,0.538882,0.0929545,0.102013,0.172619,0.22871,0.127402,0.23508,0.14963,0.28554,1.06263,0.308706,0.208951,0.346542,0.152434,0.57166,0.300359,0.0889947,0.232027,0.210511,0.0360565,0.161477,0.297616,0.306192,0.288058,0.240595,0.474827,0.167688,0.184169,0.310693,0.183712,1.52962,0.829852,0.998824,-0.23993,0.447877,1.96042,0.047281,1.12184,1.48055,1.52479,0.298955,1.57485,-0.0439753,0.0526856,0.32297,-0.209445,-0.278261,0.241174,-0.273825,0.787278,0.124475,-0.0832408,-0.68428,-0.963857,-0.860646,-1.12121,0.74719,0.68997,-0.544427,0.0203209,-0.330672,-0.629914
6189.25,0.999858,0.00212247,11,2047,0,-6102.12,0.171598,0.443708,-0.258292,-0.841332,-0.3171,-0.340523,-0.0262592,-0.00725074,0.531133,0.538137,1.36725,1.05152,0.935667,-0.286105,0.262248,1.1029,0.200066,0.571715,1.10858,1.2488,0.0158726,1.96901,0.000165746,0.298226,0.550087,0.0931527,0.2067,-0.03785,-0.0809098,0.678258,0.378975,0.366686,0.126997,-0.404422,0.217534,0.13763,1.78292,1.37847,0.385171,0.764799,0.391082,0.711226,-0.143849,0.54722,-0.0425843,-0.349801,-0.952625,0.28502,-0.435033,-0.0406765,-0.721578,0.108673,-0.185296,-0.563038,-0.303309,-0.492267,0.235059,0.444037,0.136357,-0.369758,-0.701523,-0.440815,-0.607612,0.128427,-0.715934,-0.172302,-0.582858,-1.06466,-0.757812,-0.63072,0.731878,-0.341732,-0.584412,-1.35704,-0.692172,-0.769492,-0.488291,-0.919404,1.17396,-0.00525217,0.0431985,-0.24189,0.00750556,-1.3572,-0.016096,-0.379397,-0.161814,0.143177,-0.00899879,0.607218,-0.0539226,0.0313659,-0.784365,-0.340207,0.0804498,-0.386031,-0.657035,-0.0809131,0.413048,0.662823,-0.562938,0.411168,-0.56772,0.0890396,0.920846,0.721917,-0.432879,-0.359576,-0.735318,-0.206912,-0.288668,-0.440098,-0.812934,0.365345,-0.909352,-0.59337,-0.384007,-0.788083,0.332288,0.650463,0.470309,-0.277048,-0.356114,-0.593981,2.40972,0.836633,0.121568,0.538504,0.0971844,0.0931305,0.163094,0.23553,0.137925,0.240263,0.139852,0.329419,0.974001,0.339043,0.212721,0.386593,0.169609,0.550571,0.332257,0.0865073,0.222435,0.222445,0.0384987,0.183007,0.315859,0.289179,0.334173,0.239477,0.577154,0.187733,0.175813,0.321221,0.160795,1.4664,0.797547,1.03398,-0.293727,0.420249,1.92935,0.00494246,1.05847,1.45408,1.4993,0.255438,1.48044,-0.0573862,0.0496237,0.283378,-0.249616,-0.318966,0.198868,-0.305971,0.738415,0.0832889,-0.117332,-0.715515,-1.02781,-0.876685,-1.11507,0.733049,0.639161,-0.58955,-0.049651,-0.383535,-0.670954
6183.02,0.933849,0.00212247,11,2047,0,-6115.1,-0.0878242,1.17939,-0.375704,-0.99743,0.0652058,-0.222194,-0.0903884,0.0938996,0.330942,0.485308,1.11826,0.418228,0.440328,-0.879464,0.148514,0.899453,-0.349278,0.552228,0.908782,0.643206,-0.259661,1.53017,0.588913,0.763384,0.850663,0.493557,0.134535,0.971798,0.446564,1.48511,0.840152,0.574213,0.250171,0.0885684,0.129353,-0.513594,1.57021,1.49131,0.201705,0.86225,0.457933,-0.0806248,-0.357917,0.578677,-0.0779588,-0.361859,-0.917884,0.244583,-0.478673,-0.0673219,-0.752761,0.0854508,-0.20935,-0.597283,-0.314312,-0.447111,0.195998,0.448718,0.146617,-0.37603,-0.726398,-0.469229,-0.654226,0.11412,-0.742602,-0.090054,-0.57393,-1.10131,-0.784741,-0.647436,0.717466,-0.376559,-0.604597,-1.36818,-0.701531,-0.839676,-0.548606,-0.943206,1.16368,-0.0685232,0.0360997,-0.304187,-0.0660339,-1.39888,-0.0323127,-0.40514,-0.193118,0.127975,0.00244888,0.578336,-0.0727299,-0.0281989,-0.808955,-0.35476,0.0586574,-0.417452,-0.678229,-0.121817,0.396366,0.686169,-0.569372,0.401455,-0.612238,0.0600801,0.89965,0.699181,-0.45378,-0.350237,-0.765593,-0.255416,-0.309807,-0.457681,-0.801723,0.357621,-0.923026,-0.612358,-0.42001,-0.822433,0.304655,0.610487,0.402772,-0.306422,-0.368602,-0.601179,2.65348,0.736818,0.120062,0.511084,0.0950983,0.0876057,0.158667,0.230615,0.140353,0.233139,0.147905,0.338017,1.0371,0.341663,0.221013,0.355093,0.16745,0.564185,0.319732,0.0920075,0.218278,0.21513,0.0362519,0.195375,0.325232,0.300372,0.341439,0.24105,0.544104,0.191218,0.170297,0.280933,0.170672,1.43931,0.811892,1.05377,-0.244242,0.457463,1.9476,0.0322839,1.08579,1.47139,1.51756,0.324732,1.67985,-0.072184,0.0457851,0.328363,-0.204678,-0.334515,0.250189,-0.275876,0.799807,0.132235,-0.0949776,-0.707145,-1.00622,-0.868614,-1.10934,0.747938,0.697587,-0.543608,-0.00842878,-0.328527,-0.649743
6181.42,0.928881,0.00212247,11,2047,0,-6107.21,-0.0518668,0.130662,-0.381988,-0.465189,-0.385834,0.0180637,0.0869052,0.0077962,0.33316,0.575366,0.787431,0.468558,0.789965,-0.467805,-0.408008,1.58061,-0.352943,0.273483,0.834311,1.3941,-0.227802,1.09764,0.0991163,0.302237,0.805948,0.153728,0.422103,0.0250009,-0.0736169,0.762814,0.441403,0.434973,-0.0742626,-0.524039,0.105903,0.0177931,1.65453,1.20794,0.26467,0.585515,0.189557,0.660758,-0.149748,0.485462,-0.035376,-0.315211,-0.895868,0.276899,-0.457509,-0.0383142,-0.718689,0.103061,-0.161401,-0.580394,-0.27451,-0.455842,0.243866,0.435405,0.168849,-0.365756,-0.686451,-0.428789,-0.596472,0.114406,-0.703958,-0.0506303,-0.565676,-1.04761,-0.77414,-0.618455,0.740523,-0.350213,-0.568008,-1.31392,-0.692691,-0.809551,-0.452842,-0.913012,1.20042,-0.0220437,0.0465462,-0.276262,0.0634737,-1.33725,-0.0413389,-0.351897,-0.129127,0.183182,0.0206223,0.627027,-0.0346774,0.000355986,-0.791938,-0.325619,0.113922,-0.374342,-0.628863,-0.0846039,0.447632,0.689733,-0.577843,0.438459,-0.584182,0.0769401,0.944716,0.739694,-0.448714,-0.323607,-0.742064,-0.228099,-0.308735,-0.409873,-0.786572,0.409266,-0.89746,-0.592379,-0.378706,-0.810793,0.310055,0.635011,0.449749,-0.264705,-0.359756,-0.613036,2.55346,0.729678,0.115656,0.54974,0.0902547,0.0864506,0.165692,0.233409,0.13977,0.231362,0.147108,0.354191,0.958177,0.344238,0.222021,0.371696,0.167192,0.549156,0.311477,0.0912684,0.226548,0.214064,0.0340322,0.198899,0.335002,0.297103,0.368053,0.231243,0.499096,0.190954,0.173962,0.279275,0.185333,1.53538,0.786838,1.1045,-0.282167,0.41155,1.91631,0.0369482,1.06065,1.44962,1.46142,0.258603,1.56288,-0.0615679,0.0279471,0.271914,-0.235139,-0.427019,0.222372,-0.319262,0.745352,0.109824,-0.125761,-0.784928,-0.9847,-0.927647,-1.14212,0.708182,0.656084,-0.573625,-0.0743873,-0.40526,-0.656696
6175.85,0.997343,0.00212247,11,2047,0,-6075.15,-0.12934,0.876309,-0.410036,-0.752192,-0.343284,-0.420304,0.186376,0.116126,0.232591,0.564782,1.29829,1.06255,0.896324,-0.308643,0.24823,0.895846,0.2054,0.48165,0.996106,1.11745,-0.0419126,2.07839,-0.0832962,0.0564449,0.705687,-0.140566,0.494577,-0.0510998,-0.326358,0.649012,0.152846,0.131443,0.118217,-0.231581,0.361469,-0.242172,1.66202,1.10893,0.200909,0.682287,0.231915,0.411675,-0.220258,0.497111,0.0489355,-0.268846,-0.85917,0.351217,-0.341134,0.0244457,-0.642946,0.181809,-0.102871,-0.527987,-0.239892,-0.367797,0.310055,0.504716,0.242215,-0.326369,-0.626053,-0.34997,-0.557545,0.181081,-0.616542,-0.0137089,-0.474179,-0.977458,-0.691464,-0.558455,0.823965,-0.246963,-0.491906,-1.21432,-0.592374,-0.706646,-0.454518,-0.840369,1.25464,0.0445366,0.120434,-0.169317,0.0952578,-1.31094,0.0366678,-0.311836,-0.0658848,0.224712,0.0966987,0.706342,0.0224616,0.0689579,-0.729419,-0.278722,0.155091,-0.310505,-0.615418,-0.00950049,0.527739,0.742869,-0.504505,0.505996,-0.496792,0.156026,0.990635,0.777635,-0.390277,-0.269257,-0.66944,-0.144454,-0.212219,-0.351887,-0.720516,0.460394,-0.805123,-0.52364,-0.307697,-0.737676,0.402069,0.715189,0.513549,-0.221348,-0.282674,-0.547195,4.31112,0.856294,0.117725,0.553981,0.106935,0.0965904,0.174191,0.231599,0.133291,0.245073,0.141232,0.304814,1.04279,0.33131,0.202042,0.386414,0.156017,0.555486,0.312695,0.089398,0.223068,0.208435,0.0348302,0.18023,0.347367,0.302691,0.316188,0.246515,0.502763,0.175608,0.167596,0.291733,0.181434,1.33149,0.71347,0.980287,-0.339365,0.345143,1.87139,-0.0799698,0.986125,1.34767,1.41784,0.194964,1.42368,-0.161517,-0.0137979,0.186235,-0.312751,-0.305216,0.189249,-0.371116,0.698219,0.0316326,-0.193655,-0.826383,-1.06294,-0.979598,-1.2589,0.616915,0.524007,-0.638867,-0.107958,-0.391233,-0.745228
6191.45,0.883819,0.00212247,11,2047,0,-6109.75,0.155269,0.800111,0.119332,-0.863173,-0.266381,-0.213687,-0.100014,0.103222,0.248675,0.517345,0.801945,0.346717,0.400178,-0.851553,-0.350762,0.812239,-0.456347,0.0911381,0.583606,0.777988,-0.51525,1.29481,-0.218734,0.149088,0.236078,-0.0377712,-0.134593,-0.130408,-0.210139,0.51906,0.239393,0.188906,-0.00105219,-0.347282,0.20885,-0.346491,1.54403,1.07967,0.0675033,0.570535,0.116782,0.23923,-0.339664,0.527733,-0.0422507,-0.358492,-0.954628,0.24117,-0.471067,-0.0552834,-0.7194,0.0932522,-0.178073,-0.589555,-0.288571,-0.469999,0.224344,0.458443,0.169313,-0.42526,-0.682841,-0.443705,-0.654428,0.117375,-0.713147,-0.125433,-0.583717,-1.08693,-0.79393,-0.656976,0.723503,-0.355585,-0.613574,-1.35658,-0.721279,-0.800909,-0.528693,-0.975005,1.1609,-0.0301477,0.0285109,-0.269021,-0.00385184,-1.40009,-0.0418098,-0.379998,-0.164929,0.115285,-0.0146189,0.576526,-0.0642352,-0.0649132,-0.815673,-0.341529,0.0695353,-0.396506,-0.683027,-0.10545,0.425109,0.67705,-0.605151,0.411358,-0.571596,0.0631553,0.912158,0.706598,-0.476335,-0.32595,-0.78665,-0.253387,-0.299666,-0.417388,-0.823123,0.365269,-0.930817,-0.640435,-0.404987,-0.822071,0.28019,0.607229,0.426965,-0.312125,-0.36556,-0.618634,3.5353,0.796003,0.114722,0.551359,0.103158,0.0925909,0.167769,0.219577,0.147407,0.226001,0.147149,0.333987,0.973363,0.323382,0.20069,0.372613,0.1485,0.532161,0.317242,0.0884319,0.213853,0.211381,0.0394813,0.172543,0.318612,0.312549,0.325339,0.224903,0.547328,0.170749,0.184176,0.306639,0.1866,1.54083,0.788963,1.066,-0.274725,0.437568,1.94499,0.0353399,1.08327,1.45708,1.49929,0.269229,1.61236,-0.0755613,0.053813,0.281502,-0.212151,-0.306707,0.259967,-0.285638,0.761113,0.104565,-0.104131,-0.744785,-1.01625,-0.855644,-1.10686,0.735425,0.641265,-0.568666,-0.0403111,-0.351289,-0.629913
6181.79,0.99876,0.00212247,11,2047,0,-6111.58,-0.166955,0.939461,-0.588944,-0.877962,-0.14569,-0.203191,0.225118,0.148183,0.310139,0.584254,1.01607,0.565112,0.672917,-0.654689,0.0105293,1.0778,-0.230961,0.466087,0.904644,0.951303,-0.236109,1.52797,0.198946,0.155645,0.881178,-0.061974,0.438068,0.394734,-0.205421,0.974878,0.26045,0.117506,0.26172,0.0240765,0.369282,-0.362542,1.6529,1.23887,0.171363,0.800841,0.293923,0.110201,-0.172307,0.478631,-0.0464932,-0.346992,-0.961589,0.255451,-0.466681,-0.0513756,-0.763856,0.137809,-0.184053,-0.570826,-0.299364,-0.486628,0.216768,0.451476,0.131597,-0.374783,-0.705681,-0.433479,-0.620323,0.0978348,-0.732907,-0.101495,-0.581322,-1.06273,-0.818009,-0.614417,0.71987,-0.364167,-0.594317,-1.39542,-0.69264,-0.793939,-0.539167,-0.928612,1.17036,-0.0440734,0.0327148,-0.285318,-0.0163803,-1.37914,-0.060255,-0.386079,-0.188219,0.134364,0.0561368,0.611036,-0.0610554,-0.0573472,-0.80415,-0.349016,0.0535156,-0.393457,-0.708954,-0.100095,0.417941,0.691709,-0.571535,0.379343,-0.603443,0.0815125,0.922384,0.713475,-0.433859,-0.317825,-0.762215,-0.233616,-0.318288,-0.438665,-0.814147,0.354847,-0.919877,-0.606402,-0.393099,-0.832684,0.337566,0.61979,0.442714,-0.29511,-0.357898,-0.573718,2.37496,0.8592,0.119755,0.517594,0.10046,0.091259,0.160552,0.23262,0.137416,0.245394,0.145563,0.302883,0.933715,0.291753,0.209172,0.356455,0.174047,0.56321,0.30714,0.0954564,0.22147,0.214294,0.0392678,0.187114,0.367351,0.290545,0.291759,0.241424,0.504506,0.18978,0.165483,0.335156,0.177084,1.41121,0.798011,1.11442,-0.261864,0.432709,1.94731,0.0289784,1.08605,1.45971,1.50946,0.270285,1.60635,-0.0691993,0.0369053,0.279755,-0.223978,-0.282332,0.261789,-0.313344,0.760813,0.120078,-0.109395,-0.711064,-0.999546,-0.870661,-1.06924,0.736358,0.616528,-0.559135,-0.00753556,-0.344638,-0.655988
6179.78,0.958797,0.00212247,11,2047,0,-6106.91,-0.250114,0.661946,-0.451137,-0.71996,-0.163604,-0.377124,-0.113711,-0.0951186,1.0578,0.657064,1.61716,1.224,1.06259,-0.179652,0.629971,1.19942,0.386567,0.908191,1.39283,1.27159,0.205608,2.3851,0.596541,0.912971,0.92185,0.687656,0.539041,0.736399,0.553687,1.40049,1.00616,0.885859,0.211803,-0.251548,0.111429,0.337734,1.87819,1.70915,0.615025,0.961083,0.784474,0.837925,-0.0785342,0.474569,0.169664,-0.119329,-0.732982,0.472716,-0.230237,0.171089,-0.497452,0.325964,0.0463611,-0.346034,-0.0940563,-0.230199,0.424742,0.663217,0.327526,-0.206049,-0.459911,-0.21267,-0.40866,0.333153,-0.505363,0.100915,-0.361439,-0.845242,-0.551092,-0.442008,0.945864,-0.13912,-0.394964,-1.09773,-0.491771,-0.597878,-0.263097,-0.703885,1.37695,0.174261,0.257786,-0.0583799,0.234141,-1.13086,0.179616,-0.178479,0.0760671,0.364046,0.194344,0.790234,0.164119,0.225888,-0.582478,-0.158749,0.314237,-0.138341,-0.43537,0.134638,0.637783,0.894263,-0.384272,0.617154,-0.342958,0.308134,1.14122,0.919595,-0.259579,-0.0918373,-0.541422,-0.0220615,-0.0780249,-0.215025,-0.580082,0.57633,-0.702611,-0.382343,-0.183529,-0.59954,0.535284,0.823276,0.660129,-0.0678534,-0.153762,-0.407364,2.48246,0.860196,0.120302,0.522411,0.098232,0.0909698,0.167027,0.234867,0.131137,0.243925,0.150885,0.304998,0.916515,0.293927,0.206873,0.370761,0.169041,0.54361,0.305395,0.0941078,0.220375,0.21558,0.0361932,0.181131,0.356627,0.294567,0.29872,0.242724,0.496215,0.186657,0.165838,0.333466,0.176072,1.15838,0.583029,0.80482,-0.492083,0.201556,1.72019,-0.224039,0.850827,1.26259,1.29377,0.0207103,1.42166,-0.290001,-0.172303,0.0275596,-0.446203,-0.488856,0.00168379,-0.519441,0.574679,-0.103408,-0.320876,-0.938792,-1.19771,-1.07765,-1.29863,0.529239,0.429048,-0.786537,-0.266411,-0.513846,-0.865238
