# 0.21984, 0.748455, 0.282853, 0.350773, 0.23461, 0.0223363, 0.0612267, 0.0241879, 0.0295441, 0.0476914, 0.934146, 0.789829, 0.309466, 0.22761, 0.033277, 0.348972, 0.321655, 0.324625, 0.348883, 0.335094, 0.301569, 0.359961, 0.324467, 0.32412, 0.341351, 0.326218, 0.34482, 0.330088, 0.32141, 0.306243, 0.311978, 0.334602, 0.334645, 0.355054, 0.296496, 0.276605, 0.343951, 0.351373, 0.422475, 0.324556, 0.360603, 0.33318, 0.351844, 0.399434, 0.325054, 0.356573, 0.332023, 0.0139564, 0.0866706, 0.0803403, 0.0822369, 0.0932134, 0.115789, 0.102503, 0.12032, 0.0995141, 0.0972925, 0.0865458, 0.112354, 0.0966756, 0.0844292, 0.156937, 0.074807, 0.0971009, 0.121807, 0.095384, 0.139759, 0.120282, 0.095714, 0.143522, 0.125345, 0.15566, 0.134933, 0.111755, 0.0993952, 0.108446, 0.118012, 0.100802, 0.323259, 0.1137, 0.107222
143.652,0.993585,0.0593572,6,127,0,-99.8901,0.300356,-0.934667,-1.671,-2.4858,-0.649701,-0.133456,0.0667471,-0.0409938,-0.0453336,-0.0977266,1.54338,0.175643,1,-0.749304,-0.749304,1,0.548637,0.828798,0.845574,1.10902,0.830373,-0.652424,-0.503323,1.1465,-0.902096,0.167668,1.79792,1.58227,0.0541025,0.588737,0.145148,0.90319,0.786979,0.70537,0.323322,0.403196,0.471367,0.0165825,0.457082,-0.119626,-0.0245066,-0.0491894,0.868657,0.798629,1.41871,1.52389,1.73919,1.38036,0.668135,1.07341,1.57149,0.643178,2.57172,3.8226,10.0016,5.23449,3.37622,7.26185,4.93426,6.70571,4.66756,4.51932,2.83862,2.48705,17.3769,2.73891,3.07006,8.72316,3.57115,5.64119,7.67945,2.54408,10.1929,3.0151,9.30461,4.48057,3.26966,9.06974,4.52201,8.81492,2.98924,20.8412,4.30221,5.36716,0.579725,0.770665,0.502377,-0.959704,-0.743278,0.896186,-1.11098,0.0312904,1.48028,1.35786,-0.227283,0.488612,-1.30397,-0.64951,-0.724726,-0.837409,-1.11026,-1.01099,-1.0658,-1.38119,-0.982119,-1.64213,-2.42183,-2.56826,-1.45616,-1.66992,-1.00061,-0.996453,-0.830314,-0.768379,-1.78488,-1.17891,0.358996,0.316335,0.376982,0.723063,0.677712,0.289835,0.752311,0.492178,0.185385,0.204589,0.556577,0.380221,0.786503,0.6569,0.673647,0.697919,0.752178,0.733213,0.743796,0.799182,0.727529,0.837824,0.918477,0.92879,0.810945,0.841566,0.731178,0.730361,0.696421,0.68317,0.856299,0.764752
141.096,0.938443,0.0593572,6,63,0,-92.0565,0.424108,0.379673,-2.06922,-1.96952,-0.556437,-0.0852808,-0.312567,-0.00082495,-0.157451,-0.164892,1.9703,0.200184,1,0.109351,0.109351,1,0.433545,0.470392,0.358985,1.10021,0.354135,-0.23718,-0.127937,1.22539,-0.455149,-0.0576363,0.790533,1.03565,0.823843,0.21809,-0.0965724,0.959824,0.495736,0.621228,0.71481,0.203122,0.186275,1.04137,0.307495,-0.179223,0.332102,-0.084873,0.183356,0.177599,1.41728,0.889284,0.305309,0.91736,0.242869,1.1155,1.39171,0.385776,2.74214,2.68329,3.09512,5.14374,5.65496,3.83978,2.35033,4.18626,4.78682,3.59323,2.32688,2.48649,2.97576,3.28603,4.21286,5.40588,5.5168,4.45336,6.13869,3.0783,6.70687,9.07353,2.6189,3.69459,5.5623,4.26938,3.20337,6.98534,9.7755,7.0095,4.12658,3.91955,-0.0226565,0.672239,-0.0672195,-0.645297,-0.493031,0.853675,-0.800387,-0.356543,0.375797,0.680484,0.432273,-0.0576503,-1.71572,-0.725507,-1.18877,-1.08313,-0.894405,-1.46981,-1.48913,-0.570327,-1.33068,-1.896,-1.60568,-2.35741,-1.70809,-1.93418,-0.406067,-1.25559,-1.61401,-0.861568,-1.85898,-0.729614,0.505664,0.337996,0.516799,0.65595,0.62082,0.298663,0.690057,0.588203,0.407141,0.336153,0.393584,0.514409,0.847576,0.673819,0.766521,0.747087,0.709798,0.813028,0.815947,0.638839,0.790953,0.869438,0.83281,0.913521,0.846589,0.873711,0.600145,0.778266,0.833968,0.702988,0.865178,0.674721
150.762,0.975457,0.0593572,6,63,0,-103.23,0.265022,0.159746,-1.66794,-1.98964,-0.117243,-0.000103399,-0.156225,0.0227921,-0.115237,-0.383107,0.919257,0.659845,1,-0.260971,-0.260971,1,0.376799,0.500888,0.514195,0.997176,0.39365,-0.187672,-0.326641,0.614811,-0.315897,-0.0552505,1.12808,1.0705,0.397966,0.110585,0.552807,0.524507,0.431923,0.188365,0.414773,0.757779,0.114264,0.602681,0.0947401,-0.435178,0.0974843,-0.33903,-0.0453135,0.207292,1.31781,1.04948,0.281398,1.07368,0.219692,0.50219,1.37522,0.420251,2.29367,3.00924,4.15098,5.21683,7.40308,3.89346,2.51394,4.02148,4.70594,3.4942,2.33843,3.38272,3.27498,3.60233,3.62506,5.10213,4.94758,4.02971,4.34741,3.12868,8.22442,10.0068,2.26177,4.49949,5.25564,3.84547,2.91633,8.0401,8.57706,8.97375,4.63159,4.21209,0.314143,0.797068,0.19355,-0.387757,-0.526673,0.414771,-0.515905,-0.255202,0.927984,0.870483,0.197902,-0.0893387,-0.7817,-0.810081,-0.925457,-1.16904,-0.919723,-0.645173,-1.22031,-0.75461,-1.26258,-1.81539,-1.85771,-2.52472,-2.00045,-1.86316,-0.522192,-1.02101,-1.55872,-0.881317,-1.85074,-1.45289,0.422104,0.310653,0.451763,0.595743,0.628707,0.397769,0.62619,0.563457,0.283334,0.295154,0.450685,0.52232,0.686046,0.692127,0.716153,0.762971,0.714986,0.655922,0.772118,0.680182,0.779471,0.860012,0.865029,0.925857,0.880844,0.865664,0.62766,0.735169,0.82617,0.707095,0.864214,0.810442
159.225,0.990139,0.0593572,6,63,0,-112.75,0.0124522,-0.0690083,-1.49849,-1.33991,-0.673565,-0.0496408,-0.0982927,-0.104081,-0.362138,-0.229444,0.717904,0.130234,1,0.136716,0.136716,1,0.683684,0.50408,0.824013,0.724848,0.762062,0.0104851,0.0222742,0.866506,-0.332794,0.241599,1.34296,1.23668,0.582839,0.107682,0.611185,0.79462,1.28863,0.381262,0.732263,0.814016,0.391528,0.562073,0.402421,0.364459,-0.299249,0.589224,-0.0616183,0.405921,1.00829,1.50804,0.308641,1.222,0.413959,0.612536,1.57623,0.457516,1.83597,3.36135,6.42287,3.88182,3.06719,9.68131,6.43205,3.43169,3.33678,3.73518,4.43863,1.90294,18.0934,3.4549,3.17618,7.31457,4.38065,6.78629,7.57345,5.59541,5.82747,2.06571,5.6491,3.30771,3.38782,7.01676,6.80406,5.36123,5.60969,11.0617,4.03593,3.86769,0.41203,0.285896,0.326963,-0.416908,-0.380076,0.460302,-0.723586,-0.122225,0.911715,0.840107,0.165078,-0.242657,-1.17054,-1.02563,-0.427539,-1.34646,-1.04368,-0.688212,-1.42294,-1.11171,-1.28678,-1.26689,-2.39607,-2.24343,-2.13147,-2.06267,-0.75144,-0.979812,-1.50695,-0.782356,-2.04885,-1.43035,0.398425,0.429009,0.41898,0.602743,0.593892,0.386914,0.673396,0.530518,0.286649,0.301512,0.458824,0.560368,0.763242,0.736068,0.605286,0.793551,0.739559,0.665569,0.805799,0.752449,0.783601,0.78021,0.916527,0.904083,0.893925,0.887222,0.679492,0.727071,0.818609,0.686188,0.885832,0.806955
158.258,0.947017,0.0593572,7,127,0,-121.711,-0.495009,0.549072,-0.117183,-0.526383,-0.191555,0.177833,0.195643,-0.00985628,-0.071722,0.0384732,1.17307,0.131926,1,0.406535,0.406535,1,-0.533295,0.555633,-0.348729,-0.303587,-0.406807,-1.33511,-0.831449,-0.233369,-0.778729,-0.798671,-0.166795,0.302692,-1.01631,-0.0903552,-0.518633,-0.0502515,-0.282152,-0.37439,-0.3224,0.203767,-0.468682,-0.422083,-0.306963,-1.06864,-1.40746,-1.06536,-0.720087,-1.05379,-0.207524,0.158754,-0.696698,0.316027,-0.538836,0.194282,1.50563,0.49504,3.56195,3.91253,3.26608,3.88108,4.82135,8.28921,2.55803,5.22686,4.69156,5.1848,2.41193,3.14114,7.72363,2.82837,5.41449,6.12928,5.98136,3.79557,3.40411,2.94474,6.6011,4.43224,4.66765,2.85132,4.03788,3.70922,8.32017,4.99124,5.05418,20.3114,6.05279,5.14083,0.352689,0.494444,0.377423,-0.57848,-0.164535,0.447347,-0.153221,-0.269777,0.603632,0.948903,-0.294184,0.390232,-1.2197,-0.613299,-0.835344,-0.886176,-1.04417,-0.350415,-1.05243,-1.1271,-0.956768,-1.54297,-2.41077,-2.17071,-1.82001,-2.09432,-1.0494,-0.812764,-1.33845,-1.01853,-1.60007,-1.00226,0.41273,0.378847,0.406749,0.640718,0.541041,0.389992,0.538231,0.567038,0.353513,0.279106,0.57302,0.403661,0.772011,0.648693,0.697484,0.7081,0.739654,0.586718,0.741242,0.755303,0.722474,0.823895,0.917645,0.897588,0.860567,0.89035,0.74066,0.692698,0.792234,0.734686,0.832028,0.731502
153.298,0.918183,0.0593572,6,63,0,-113.607,-0.0923319,0.802397,-0.274566,-0.14191,-0.159147,-0.283501,-0.139293,-0.166097,-0.237239,-0.189489,0.458939,0.121404,1,0.350783,0.350783,1,-0.242709,0.440861,-0.209214,0.142166,0.331095,-0.692949,-0.300707,-0.0687528,-0.861079,-0.671126,-0.0839096,0.223089,-0.313342,0.253667,-0.488232,0.235921,0.0346489,-0.274548,-0.40665,-0.197452,-0.397131,-1.24334,-0.65446,-0.875885,-1.0223,-0.337958,-0.816647,-0.671789,-0.237435,0.576049,-0.196325,-0.264926,-0.186486,-0.275414,1.33091,0.574452,1.70424,2.81037,5.02268,4.44426,2.54919,4.4367,2.04339,3.64527,2.59606,3.33607,2.79524,1.75393,11.1249,3.88946,2.43788,6.71329,3.21884,8.08196,5.04815,4.77595,12.1096,4.20878,4.00917,4.4737,5.07086,4.43018,4.40048,7.13153,3.53812,8.12461,6.08465,7.28297,0.159239,0.356599,0.567531,-0.412507,0.122754,0.332706,-0.371609,-0.0276343,0.174529,0.679555,0.0221072,0.974169,-1.25888,-0.754754,-0.789929,-1.16514,-1.14429,-0.656832,-1.3548,-1.82588,-1.32502,-1.64438,-1.98853,-1.84467,-1.62885,-1.93026,-1.10944,-0.792438,-1.38737,-0.703079,-1.41195,-0.933597,0.460274,0.411783,0.361807,0.601689,0.46935,0.417582,0.591848,0.506908,0.456478,0.336361,0.494473,0.27405,0.778833,0.680214,0.687816,0.762265,0.758467,0.658548,0.794914,0.86127,0.790015,0.83813,0.879587,0.8635,0.836012,0.873278,0.752025,0.688355,0.800173,0.66887,0.804074,0.717804
151.52,0.992804,0.0593572,6,63,0,-106.714,-0.134865,-1.84006,-1.36824,-0.690388,-0.592988,0.0410388,0.553756,0.145191,-0.209086,-0.0118098,1.41517,0.347586,1,-0.713483,-0.713483,1,-0.179964,0.480976,0.357565,-0.0214123,0.362766,-1.17312,-1.13653,0.286583,-1.31295,-0.0957557,0.586565,0.626262,0.138868,0.39553,-0.486407,0.504489,-0.179447,-0.367758,0.571541,0.153116,-0.412968,0.127783,0.168879,-0.414534,-0.439761,-0.735872,-0.529176,-0.110123,0.437836,0.967703,-0.55045,0.473491,-0.209509,0.0660268,1.33971,0.473575,3.11549,3.33742,3.89332,3.49768,5.66695,7.29273,4.28796,5.99449,4.58565,4.1614,3.39615,2.73711,6.20224,2.42774,7.04294,5.91241,4.55231,5.95934,6.90889,3.30773,4.78711,3.96605,3.23552,2.84683,2.66129,5.21718,6.18203,5.03017,7.14968,9.27588,5.20459,3.62491,0.566455,0.209774,0.590766,-0.951489,-0.935601,0.490696,-1.12157,0.0733208,0.811381,0.822412,0.352536,0.553459,-1.56762,-0.544876,-1.374,-1.55276,-0.514453,-1.3366,-1.46711,-1.10181,-1.04797,-1.73836,-1.64591,-2.35064,-1.75762,-1.5174,-0.538525,-0.423644,-1.48063,-0.809101,-1.62156,-1.18471,0.362055,0.447748,0.356459,0.721414,0.71821,0.37973,0.75428,0.481678,0.307596,0.305252,0.412768,0.365062,0.827445,0.632946,0.798026,0.825312,0.62585,0.79193,0.812618,0.750599,0.740385,0.850478,0.838338,0.912985,0.852912,0.820155,0.631469,0.604355,0.814667,0.691918,0.83501,0.765794
139.139,0.662266,0.0593572,6,63,0,-97.7799,-0.28932,-1.00344,-1.44769,-1.16176,-1.03093,0.097019,0.387313,0.327576,-0.166778,0.126539,0.40927,1.12206,1,0.530794,0.530794,1,0.233143,0.573846,-0.0940387,0.386818,0.21256,-0.692176,-0.610627,0.405653,-0.58312,-0.158927,0.926243,0.771745,-0.508314,-0.504337,-0.412701,-0.684236,0.483984,0.069016,-1.12223,0.581307,-0.449807,-0.410045,-0.216985,-0.226069,-0.499199,0.619644,0.378011,0.177288,0.663389,0.61803,0.37211,0.865605,0.5749,0.726204,1.50296,0.369644,1.59082,3.99638,4.43735,5.52984,4.9003,4.36971,4.80779,6.61944,4.50709,3.11284,3.26953,2.33685,10.5565,4.4915,3.61177,5.87384,5.81544,4.41125,5.05014,4.82642,4.22735,3.21356,5.85565,2.53555,3.13351,4.56512,2.69493,6.01779,4.72732,10.8531,5.5525,2.98725,0.0886819,0.622247,0.440459,-0.479336,-0.446731,0.577078,-0.441813,-0.0703294,1.14661,0.924347,-0.314299,-0.442093,-1.19934,-1.39557,-0.55493,-0.947309,-1.92017,-1.12405,-1.17244,-1.53179,-1.30861,-1.55491,-2.19571,-1.38784,-1.37121,-1.66718,-0.817404,-1.18879,-0.999501,-1.01163,-1.28086,-1.07573,0.477844,0.349271,0.391631,0.617591,0.609862,0.359605,0.608691,0.517575,0.241108,0.284073,0.577934,0.608758,0.768407,0.801481,0.635279,0.720574,0.872157,0.75474,0.763586,0.822268,0.78728,0.825622,0.899864,0.800247,0.797576,0.8412,0.693685,0.766524,0.73096,0.733338,0.782597,0.745685
145.037,0.986893,0.0593572,6,63,0,-97.6407,-0.698214,-1.13382,0.0765354,-0.77525,-0.554594,-0.158708,0.464568,-0.115845,0.0935198,0.158138,0.496238,0.155859,1,-0.599087,-0.599087,1,-0.0423726,0.669033,0.198847,0.0612175,0.20124,-0.801937,-1.11717,0.331776,-0.796439,-0.407616,0.826438,0.907604,-0.783816,-0.108851,-0.0159534,0.613146,0.444349,0.0660742,0.0469668,-0.261991,-0.206784,-0.947278,-0.366999,-1.09023,-0.862332,-1.02716,-0.652009,-0.745312,0.747603,-0.280022,0.352595,0.279968,-0.606693,-0.181071,1.43399,0.514306,1.95209,3.13956,6.2077,2.48837,3.31548,9.76804,3.85319,4.06579,5.25609,5.37925,3.03709,2.58756,7.17713,2.37737,4.70362,6.9458,1.69236,10.1196,7.6387,2.54548,8.26034,8.96917,4.08106,3.79999,7.77229,5.50296,7.18896,4.72539,6.11603,11.8722,6.14562,9.06245,0.345753,0.1219,0.27424,-0.704301,-0.939467,0.497158,-0.581786,-0.10674,0.911756,1.10378,-0.655387,0.235136,-0.93224,-0.426316,-0.479269,-0.894496,-0.850843,-0.935442,-1.22777,-1.7354,-1.20439,-1.95959,-2.29291,-2.30766,-1.99637,-2.11317,-0.856561,-1.70946,-1.43017,-0.854989,-1.95607,-1.4392,0.414413,0.469563,0.431867,0.669141,0.718992,0.378209,0.641478,0.52666,0.286641,0.249032,0.658223,0.441485,0.717529,0.604994,0.617575,0.709817,0.700744,0.718178,0.773428,0.850102,0.769305,0.876488,0.908288,0.909509,0.880415,0.892176,0.701942,0.846767,0.806929,0.701613,0.876107,0.808331
144.727,0.919448,0.0593572,6,63,0,-102.063,-0.969516,1.62023,0.615854,0.657433,0.671097,-0.263618,-0.200004,0.00735903,-0.285822,-0.133067,0.64911,0.17952,1,-0.321291,-0.321291,1,-0.26223,0.568367,-0.553977,-0.155884,0.273381,-1.01004,-1.18554,0.302901,-0.858011,-0.458632,0.882584,0.848687,0.349971,-0.389916,-0.63872,-0.380718,-0.88463,-0.187557,-0.600583,-0.41751,-0.301798,-0.80268,-0.794022,-0.861341,-1.11255,-0.360264,-0.488233,-0.441802,0.408791,0.0262719,0.0616081,-0.09191,-0.610948,-0.155199,1.45779,0.355851,2.87923,3.11312,4.26043,9.47244,4.93324,3.96272,4.50865,7.3904,3.87816,4.31959,3.33334,3.41147,9.60158,4.42947,3.0738,4.58111,8.89525,5.17752,2.99235,4.30355,7.05057,3.57108,5.10891,3.65861,3.57921,6.35745,4.796,8.16637,4.51351,9.60831,4.43371,3.31558,-0.502836,-0.247962,0.201763,-1.04074,-1.08325,0.384731,-0.694342,-0.151744,0.831425,0.981667,0.370422,-0.0114183,-0.882391,-0.828987,-1.34026,-0.704565,-0.813564,-0.857166,-0.719377,-1.03325,-1.10643,-1.42663,-2.23573,-2.11646,-1.46819,-1.90195,-0.561547,-1.53617,-1.2054,-0.724045,-2.0404,-0.991933,0.623126,0.561675,0.44973,0.738993,0.747108,0.404986,0.666932,0.537863,0.303344,0.272561,0.408439,0.502855,0.707317,0.696141,0.792532,0.669199,0.692868,0.702068,0.67247,0.737545,0.751463,0.806375,0.903412,0.892493,0.812781,0.870112,0.63681,0.822907,0.769484,0.673497,0.884974,0.72947
155.215,1,0.0593572,6,63,0,-109.899,0.154451,0.809983,-0.953657,-1.04472,-0.412495,0.0221188,-0.171914,-0.170944,-0.16295,-0.17272,0.772392,0.048542,1,-0.629076,-0.629076,1,-0.108063,0.425666,0.425283,0.121951,-0.227367,-0.594949,-0.967188,-0.0244716,-1.13265,-0.0863263,0.135731,0.69113,-0.264911,-0.113625,-0.19498,0.0956892,0.357726,-0.0961382,-0.141011,-0.621917,-0.0654927,0.0672205,0.035067,-0.723038,-0.375122,-0.601252,-0.0660463,-0.380007,-0.000919328,0.381834,-0.166807,0.543826,-0.350703,0.508922,1.36742,0.273928,2.7174,3.67046,5.26624,2.9274,3.08705,6.55109,3.3504,3.60248,3.95161,3.50132,3.65637,2.95713,3.82204,3.00787,5.30663,6.02099,1.48011,6.52959,8.40044,4.23155,5.09206,4.30982,3.73246,3.53114,4.5982,4.60193,4.09746,4.07286,5.29512,4.80191,4.32204,6.92061,0.685243,0.393928,0.0428931,-0.328122,-0.71152,0.232914,-0.88213,0.152175,0.404275,0.944224,-0.00237554,0.118869,-1.51439,-1.20656,-0.773576,-1.22229,-1.463,-1.41391,-1.37031,-1.08297,-1.10825,-1.67481,-1.5712,-2.11808,-1.27414,-1.73474,-1.02289,-0.964319,-1.16388,-0.693452,-1.70801,-0.711188,0.335092,0.402772,0.489278,0.581302,0.670737,0.442033,0.707263,0.462029,0.400286,0.280048,0.500594,0.470318,0.819711,0.769689,0.684294,0.772466,0.811991,0.804381,0.797431,0.747055,0.751803,0.842217,0.827954,0.892648,0.781451,0.850018,0.735535,0.723986,0.762038,0.666734,0.846578,0.670664
152.586,0.967022,0.0593572,6,63,0,-110.331,-0.456599,1.03486,0.277584,0.407104,0.590297,-0.211949,-0.100309,-0.215637,-0.194885,-0.174952,0.261902,0.0582817,1,0.667168,0.667168,1,-0.454971,0.476441,0.299149,0.0624632,-0.402034,-0.622008,-1.14469,-0.370736,-1.23645,-0.675937,0.492453,0.643547,-0.301473,-0.568892,-0.95401,-0.274299,0.0606212,-0.540909,-0.573139,-0.878275,-0.320194,-0.452143,-0.614644,-0.979918,-1.25154,-0.69156,-0.89611,-0.805287,-0.750518,-0.10963,-0.20736,-0.577656,-0.835884,-0.139173,1.37612,0.482429,2.16381,2.60207,2.75656,5.65002,4.30531,3.83496,3.25385,5.45366,3.41716,4.1085,2.78046,2.01257,11.8442,3.29423,3.05181,4.91077,8.64816,4.27075,2.63553,4.00838,7.41555,3.45052,4.08426,3.207,3.29578,2.87473,5.37991,8.35334,4.82407,16.1177,5.1699,2.75697,0.637331,0.285497,-0.162551,-0.349625,-0.765386,-0.00787961,-0.807798,-0.132133,0.748386,1.04753,0.012034,0.0324854,-1.70925,-1.19404,-0.643482,-1.29436,-1.30371,-1.12643,-1.21526,-0.975299,-1.2036,-1.55063,-1.88331,-1.76246,-1.41274,-1.67307,-1.29433,-1.05967,-0.989698,-0.814641,-1.679,-0.540655,0.34585,0.429107,0.540549,0.586527,0.682522,0.50197,0.69164,0.532985,0.321173,0.2597,0.496992,0.491879,0.846739,0.767463,0.65554,0.784885,0.786458,0.755179,0.771228,0.726174,0.769164,0.825005,0.867991,0.853517,0.804198,0.841985,0.78488,0.742627,0.729028,0.693097,0.842772,0.631965
152.445,0.910261,0.0593572,6,63,0,-116.318,0.537912,-0.123972,-1.14057,-1.12425,-0.486535,-0.0324663,0.04467,0.0116388,-0.223207,-0.0233111,0.767334,0.267031,1,0.0939601,0.0939601,1,-0.413979,0.363459,0.169469,-0.151138,-0.409541,-0.126837,-0.870368,-0.309615,-1.20925,-0.677539,0.191409,-0.0723167,-0.38951,-0.464368,-0.643983,-0.328692,0.112034,-0.344353,-0.240929,-0.6737,-0.676748,-0.275117,-0.290349,-0.842703,-0.551533,-0.306753,-0.432512,-0.771414,-0.44116,0.102571,-0.604482,0.274679,-0.450204,0.0136178,1.32263,0.383864,2.27592,2.89556,5.10485,2.44288,3.04614,6.49158,3.67057,3.66678,2.81641,3.01702,3.66411,3.10636,3.5546,3.05861,5.03725,6.5962,1.94721,6.8857,8.39242,2.36341,5.90263,3.6981,3.07719,3.47383,3.9994,6.66694,4.36736,4.02645,5.94539,4.55995,5.00447,7.30969,0.786775,0.44853,0.192646,0.48039,-0.246762,0.311471,-0.578084,-0.0287359,0.796116,0.555069,0.224016,0.193255,-1.20089,-0.910801,-0.481714,-0.94566,-0.79406,-1.28695,-1.25508,-0.841148,-0.866459,-1.46069,-1.61377,-1.82297,-1.47712,-2.06316,-1.29657,-1.20178,-1.49643,-0.727089,-1.73817,-1.01335,0.312861,0.38971,0.451987,0.38216,0.561379,0.422756,0.640626,0.507183,0.310857,0.364689,0.444229,0.451836,0.768684,0.713164,0.618153,0.720242,0.688702,0.78363,0.778177,0.698707,0.704008,0.811638,0.833935,0.860922,0.814137,0.887271,0.785258,0.768841,0.817042,0.674166,0.850455,0.733675
149.58,0.843469,0.0593572,6,63,0,-108.356,-0.164847,-1.25594,-1.76863,-1.54163,-0.959568,0.0126968,0.434325,0.303033,0.11748,0.591375,0.659231,0.341826,1,0.637275,0.637275,1,-0.199032,0.637205,0.125124,0.267393,0.131547,-0.921013,-0.653805,0.0962184,-1.00785,-0.0817283,0.703354,0.734932,-0.505033,0.292121,-0.73561,-0.251428,0.472655,0.467153,-0.630319,0.663217,0.00280522,0.0621877,-0.027334,-0.431717,-0.903808,-0.557796,-0.382188,-0.423046,0.36234,0.273675,0.263273,0.715684,0.127802,0.402119,1.391,0.384246,2.39872,2.536,2.98643,5.11237,5.19168,5.6332,3.35966,4.68733,3.60047,4.66717,2.60335,2.66978,7.74884,3.42659,3.39887,3.95777,6.87017,4.30337,2.70813,7.52119,5.25197,4.99374,4.68656,3.27118,4.61703,4.41251,4.94336,8.49468,3.52703,11.2257,4.76815,4.15967,0.43198,0.581147,0.444316,-0.610214,-0.349411,0.401597,-0.70641,0.212811,1.01514,1.03785,-0.196698,0.583211,-1.76423,-1.27019,-0.84914,-0.851686,-1.66041,-1.26612,-1.01743,-1.27045,-1.35603,-2.05162,-2.3638,-1.77987,-1.84907,-1.76309,-1.20872,-1.06144,-1.2935,-0.767954,-1.21372,-1.07166,0.393654,0.358669,0.390713,0.64799,0.586475,0.400929,0.669607,0.446997,0.265976,0.261566,0.549017,0.358194,0.853738,0.780775,0.700387,0.700921,0.840293,0.780078,0.734473,0.780819,0.795113,0.886111,0.914025,0.855681,0.864018,0.853596,0.770073,0.742966,0.784739,0.683078,0.770957,0.744913
157.355,0.990104,0.0593572,6,63,0,-113.268,-0.102052,0.373942,-0.32606,-0.453794,-0.0981572,-0.0381584,-0.0885459,-0.293209,-0.394342,0.152536,0.512112,0.691149,1,-0.136017,-0.136017,1,-0.138946,0.448672,0.227242,0.175383,0.391,-0.651815,-0.310554,0.199725,-0.863148,-0.0757814,0.650083,0.572844,-0.159292,0.330597,-0.231076,0.165819,0.265486,0.279243,-0.0318205,-0.502868,0.0795385,0.460678,-0.163753,-0.669338,-0.677803,-0.222319,-0.339862,0.000136895,0.00536976,0.411482,-0.114318,0.528015,0.199294,0.183711,1.63933,0.429974,3.38691,4.38722,8.45927,6.03378,4.19797,5.70303,3.94,6.14139,4.35308,4.09087,4.41504,2.77661,6.79439,3.58565,6.12346,8.7267,2.75496,11.6957,10.1879,2.67351,9.10658,4.3492,5.0965,4.7691,3.47895,5.59028,6.2258,3.84116,10.4621,7.89314,7.49816,8.2995,0.173962,0.101372,0.319951,-0.716941,-0.35643,0.150887,-0.90014,-0.0920421,0.581996,0.53141,-0.217014,0.324702,-1.52609,-1.15881,-0.765935,-0.761062,-1.32239,-0.943428,-1.24065,-0.538165,-1.17444,-1.42236,-2.05699,-2.39908,-1.69832,-1.7808,-0.998728,-1.38426,-1.16136,-0.780097,-1.5772,-1.15402,0.456619,0.474679,0.420688,0.671933,0.588176,0.46235,0.710978,0.522994,0.358474,0.370188,0.554042,0.41953,0.821434,0.761117,0.682641,0.681584,0.789579,0.719792,0.775677,0.631386,0.763947,0.805708,0.886652,0.916757,0.845315,0.855795,0.730808,0.799674,0.761579,0.685701,0.828807,0.760244
159.32,0.525073,0.0593572,6,63,0,-122.678,-0.192082,-0.396094,-0.501859,-0.103077,-0.172514,0.047937,0.176927,-0.163481,-0.424122,0.168986,0.320543,0.453116,1,0.352531,0.352531,1,-0.230663,0.467448,-0.0750284,0.279059,0.502153,-1.23998,-0.935195,0.410403,-0.524495,-0.079142,0.640744,0.989512,-0.294833,-0.228725,0.0964131,0.447588,0.0534037,-0.595798,0.69185,-0.217617,-0.377158,-0.723104,-0.106676,-0.647115,-0.915295,-0.241997,-0.321794,-0.196867,0.365251,0.303648,-0.580543,0.288775,-0.225697,-0.125667,1.67774,0.521636,2.49535,4.47972,6.81004,6.29882,3.57522,6.08385,3.34204,5.59657,3.28188,5.67746,4.67595,2.08741,11.3391,3.44025,5.34675,9.10951,3.6894,9.87525,6.83875,2.66139,11.3432,4.10433,5.30886,3.33004,2.90018,8.27341,7.5566,3.8579,7.66025,16.7785,8.682,8.7395,0.00805528,0.388186,0.60756,-1.14201,-0.861412,0.487906,-0.461874,-0.0425643,0.742431,1.05771,-0.206168,-0.205169,-1.10396,-0.715579,-0.946282,-1.58432,-0.514102,-0.89592,-1.54591,-1.76371,-1.13241,-1.46472,-2.01516,-2.17894,-1.4477,-1.71155,-0.286307,-1.19243,-1.17815,-0.900379,-1.74596,-1.27762,0.497986,0.404154,0.352616,0.758049,0.702956,0.380387,0.613459,0.510639,0.322473,0.257747,0.55136,0.551113,0.751001,0.671633,0.720367,0.829816,0.625768,0.71011,0.824322,0.853674,0.756283,0.812253,0.882379,0.898342,0.809644,0.847037,0.571092,0.767176,0.764616,0.711027,0.851443,0.782044
