lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.07159
# Diagonal elements of inverse mass matrix:
# 0.183252, 0.185076, 0.0179851, 0.217925, 0.22078, 0.222225, 0.217179, 0.212096, 0.220001, 0.223766, 0.209584, 0.207558, 0.217327, 0.21503, 0.219819, 0.228196, 0.21366, 0.223054, 0.215171, 0.215992, 0.217554, 0.216138, 0.214943, 0.216575, 0.219917, 0.216276, 0.218579, 0.222172, 0.209199, 0.220532, 0.215474, 0.211278, 0.222952, 0.217431, 0.224503
-3924.52,0.920274,0.07159,4,15,0,3934.74,-0.319817,0.411007,0.587394,-0.311744,-0.667876,-0.173194,0.598133,0.246361,0.935986,0.781477,0.0247835,-0.174876,0.536084,-0.318207,-0.206241,1.54378,0.258528,0.672975,0.555412,0.304764,0.983184,0.0368053,0.232742,0.473447,-0.216944,-0.393698,-0.0279999,0.171165,0.773846,0.601458,0.613162,0.0681355,1.17117,0.327497,0.60474,-0.631561,-0.987693,-0.493011,0.278316,-0.0734559,0.616169,0.46166,-0.295034,-0.494693,0.216267,-0.638024,-0.526058,1.22397,-0.0612896,0.353158,0.235595,-0.0150534,0.663367,-0.283012,-0.0870749,0.15363,-0.536761,-0.713516,-0.347817,-0.148652,0.454028,0.281641,0.293345,-0.251682,0.851354,0.00767991,0.284923,0.652843,0.728632,0.620816,0.430867,0.518356,0.350653,0.386592,0.573228,0.621211,0.446143,0.654307,0.628563,0.227239,0.515318,0.412617,0.441372,0.503763,0.339984,0.570284,0.521755,0.461668,0.631059,0.671178,0.586088,0.537095,0.388403,0.430052,0.427185,0.56259,0.299149,0.49808,0.429247
-3931.08,0.969105,0.07159,4,15,0,3945.8,-0.362944,0.0472104,0.571382,-0.348206,-0.595308,-0.108561,0.526136,0.361479,0.738384,0.90056,0.118983,-0.285511,0.311063,-0.215156,-0.307837,1.57335,0.258546,0.890025,0.606298,0.280441,1.19315,-0.0217933,0.138759,0.298731,-0.245462,-0.175752,-0.200478,0.185976,0.562583,0.504908,0.678372,0.0326096,1.21936,0.336209,0.699735,-0.71115,-0.958252,-0.471505,0.163192,-0.00146545,0.37544,0.537616,-0.243961,-0.648455,-0.0518813,-0.5781,-0.670781,1.21041,-0.104398,0.52708,0.243354,-0.0825035,0.830203,-0.384738,-0.224186,-0.0642134,-0.608406,-0.538696,-0.563423,-0.176968,0.199639,0.141964,0.315427,-0.330335,0.856417,-0.0267352,0.33679,0.670655,0.722772,0.61574,0.459292,0.500366,0.407227,0.368742,0.56069,0.656662,0.512967,0.64063,0.661678,0.229628,0.526076,0.371198,0.43946,0.520614,0.303602,0.595015,0.555813,0.516048,0.647577,0.631509,0.637244,0.544127,0.450255,0.464569,0.421791,0.581841,0.298089,0.506683,0.416589
-3921.89,0.998385,0.07159,4,31,0,3945.6,-0.408092,0.384764,0.550453,0.0938135,-0.951605,0.215074,0.611674,0.092551,0.862387,0.243258,0.128077,0.0313769,1.04031,-0.221536,-0.323391,1.50505,0.309673,0.304899,0.83294,0.0718227,1.25685,0.324855,-0.251465,0.601769,-0.691528,0.312969,0.41069,0.336595,0.662823,0.980716,1.1814,0.0225248,1.1785,-0.403188,0.318614,-0.314278,-1.3597,-0.193018,0.203582,-0.315541,0.454295,-0.164834,-0.280015,-0.376715,0.632217,-0.629628,-0.731482,1.09696,-0.0984185,-0.103192,0.424848,-0.336269,0.848763,-0.0832365,-0.659557,0.193677,-1.09962,-0.0951225,0.00259821,-0.0714962,0.254731,0.572625,0.773308,-0.385567,0.770411,-0.81128,-0.0894776,0.577929,0.79571,0.548105,0.44928,0.578237,0.38834,0.541115,0.56955,0.593081,0.347008,0.652405,0.675131,0.25031,0.524585,0.525775,0.395357,0.583284,0.299692,0.520797,0.659161,0.451732,0.750189,0.523763,0.49935,0.517866,0.436659,0.360631,0.315764,0.595215,0.31639,0.692382,0.522354
-3923.4,0.829962,0.07159,5,31,0,3941.04,-0.3805,0.22672,0.56065,-0.0352076,-0.467975,0.0469991,0.351451,-0.0122786,0.50005,0.481184,0.000267491,0.0285536,0.780575,-0.16961,-0.365804,1.84094,0.22725,0.262937,0.842208,0.232403,1.33195,0.129767,-0.0938037,0.208808,-0.0792446,-0.302769,0.470238,0.470385,0.342862,0.556451,0.902181,-0.185275,1.05522,-0.212931,0.699731,-0.415708,-0.848475,-0.333501,-0.0290488,-0.392779,0.11955,0.100684,-0.380232,-0.351946,0.400075,-0.55011,-0.746304,1.46044,-0.15325,-0.117563,0.461708,-0.148097,0.951448,-0.250733,-0.474304,-0.171692,-0.459745,-0.683269,0.0897385,0.0898852,-0.0376381,0.175951,0.521681,-0.565775,0.674717,-0.593431,0.319231,0.602456,0.700247,0.582611,0.507262,0.596951,0.470148,0.47485,0.593929,0.587089,0.401294,0.634161,0.678373,0.1884,0.538238,0.529357,0.386581,0.536957,0.278594,0.562357,0.616402,0.542818,0.612954,0.664468,0.47758,0.477544,0.509408,0.456125,0.372459,0.637788,0.337442,0.644152,0.420863
-3925.71,0.97681,0.07159,5,31,0,3942.55,-0.339696,0.210084,0.568172,-0.154492,-0.999723,-0.0965047,0.66626,-0.0335485,0.767176,0.579627,0.0919058,-0.331715,0.511608,-0.410396,-0.303439,0.958789,0.192862,0.697009,0.892201,0.239051,0.894977,0.0127149,-0.379079,0.395685,-0.742274,0.588808,0.0890801,0.206801,0.585455,0.787157,0.916157,-0.203126,1.4084,0.210579,0.139917,-0.494189,-1.33942,-0.436201,0.326564,-0.373245,0.427479,0.239931,-0.247791,-0.671411,0.171911,-0.750092,-0.643136,0.619092,-0.146834,0.357313,0.552505,-0.100645,0.555281,-0.326982,-0.718775,0.0559882,-1.08197,0.249111,-0.250616,-0.132896,0.245759,0.447461,0.576461,-0.542822,1.0687,-0.129118,-0.19978,0.621093,0.792394,0.607353,0.419077,0.592243,0.394728,0.440303,0.561633,0.661819,0.457128,0.679199,0.655462,0.349988,0.536643,0.41161,0.365283,0.52514,0.36464,0.581025,0.672337,0.486007,0.746867,0.438042,0.562328,0.533175,0.438868,0.389965,0.359747,0.632469,0.25565,0.532235,0.54978
-3926.59,0.9928,0.07159,5,31,0,3950.29,-0.499333,0.529295,0.589351,0.358071,-0.664236,0.408608,0.756724,0.566468,0.787987,0.471593,0.151003,0.141955,0.821545,0.210257,-0.221953,2.08616,0.475661,0.748513,0.835006,0.442345,1.27401,0.397424,0.0962044,1.01211,-0.515437,-0.105888,0.622939,0.687777,0.655862,1.03828,1.20237,-0.377418,1.12605,0.091299,0.662618,-0.141262,-1.16357,-0.0907245,0.257391,0.0671351,0.288654,-0.0277392,-0.348329,-0.357377,0.322212,-0.289075,-0.721286,1.58683,-0.0236715,0.24918,0.335673,-0.0569882,0.774681,-0.101909,-0.403128,0.512775,-1.01477,-0.605221,0.123606,0.188445,0.15653,0.538946,0.70304,-0.876751,0.626717,-0.408034,0.163285,0.535257,0.761981,0.522666,0.436005,0.483223,0.428333,0.506934,0.586212,0.588405,0.420137,0.57177,0.67289,0.169831,0.505918,0.438025,0.416861,0.514243,0.315467,0.525455,0.599439,0.374543,0.733953,0.64685,0.469138,0.453028,0.460947,0.368433,0.331138,0.706148,0.348255,0.600616,0.459269
-3919.07,0.998545,0.07159,4,15,0,3935.05,-0.490491,0.573872,0.566607,0.160795,-0.619539,0.155364,0.692925,0.372916,0.926265,0.638935,-0.0291192,0.0534704,0.79226,0.332668,-0.0338572,2.11836,0.585872,0.826294,0.729423,0.415438,1.16337,0.49438,0.118061,0.836241,-0.405111,0.141461,0.368272,0.559244,0.611218,0.830594,1.33029,-0.105885,1.21109,0.301816,0.603091,-0.329696,-1.11003,-0.335127,0.202434,-0.117575,0.435775,0.148444,-0.51961,-0.43702,0.30177,-0.157823,-0.524348,1.62787,0.0953812,0.335803,0.238932,-0.0750526,0.672882,0.00388946,-0.372429,0.34575,-0.895602,-0.34903,-0.122219,0.0687532,0.120728,0.340103,0.839797,-0.596375,0.720604,-0.188675,0.1126,0.581685,0.752135,0.583006,0.449564,0.52936,0.392748,0.462957,0.627057,0.607549,0.425125,0.539374,0.628164,0.164123,0.476173,0.416829,0.44055,0.518754,0.337852,0.499028,0.592046,0.414413,0.710045,0.586382,0.530517,0.482818,0.469855,0.415784,0.301577,0.644827,0.32726,0.547029,0.47188
-3917.86,0.991807,0.07159,5,63,0,3939.64,-0.373402,0.423741,0.449705,-0.0740273,-0.702164,0.0332889,0.593029,-0.0235424,0.830488,0.576337,0.331518,-0.161969,0.705697,-0.456608,-0.498394,1.08389,0.0450422,0.27038,0.846755,0.32216,1.14086,0.118364,-0.0528046,0.273898,-0.217453,0.199475,0.38999,0.112948,0.59538,0.711784,0.786392,0.144914,1.43968,-0.0390482,0.551381,-0.447429,-1.07557,-0.340113,0.219627,-0.396945,0.457086,0.202935,-0.0418846,-0.535371,0.332295,-0.83001,-0.871797,0.710484,-0.32836,-0.103023,0.473353,-0.0512421,0.767458,-0.255038,-0.426207,-0.099504,-0.590855,-0.173927,0.0165881,-0.260454,0.221978,0.338382,0.41299,-0.228488,1.06628,-0.41245,0.177979,0.610028,0.745654,0.584218,0.445313,0.597953,0.387677,0.44944,0.51047,0.630735,0.417682,0.696357,0.705119,0.329492,0.58136,0.525733,0.383823,0.512808,0.317029,0.563416,0.604968,0.524856,0.643561,0.543373,0.495853,0.564748,0.444732,0.416203,0.398195,0.556875,0.256111,0.601675,0.455622
-3927.57,0.9793,0.07159,4,15,0,3938.66,-0.316708,0.220916,0.456036,-0.150236,-0.484061,-0.106742,0.493927,-0.277375,0.885419,0.263376,0.369193,0.105506,0.432721,-0.383812,0.0554806,1.6033,0.164196,0.409732,0.649837,0.493923,0.845802,0.249961,-0.26953,0.500394,-0.212615,0.13762,0.408889,0.590313,0.408435,0.897124,1.09022,-0.0460015,0.705707,0.0636559,0.45803,-0.466944,-0.800769,-0.42345,0.177219,-0.594083,0.56871,-0.0533319,0.0524848,-0.211202,0.116013,-0.700521,-0.261228,1.28659,-0.152512,0.0930237,0.333129,0.177215,0.529094,-0.0667473,-0.586238,0.183686,-0.529323,-0.179089,0.0921805,0.273605,0.0917268,0.580416,0.773516,-0.36271,0.388999,-0.253052,0.141321,0.61466,0.690139,0.604309,0.455811,0.644301,0.361534,0.51333,0.486882,0.552605,0.471029,0.668303,0.564938,0.21643,0.538054,0.476761,0.41748,0.455812,0.370728,0.516681,0.642501,0.454207,0.629325,0.544653,0.476971,0.432022,0.477084,0.358837,0.315719,0.589696,0.403958,0.562928,0.464728
-3925.19,0.903486,0.07159,5,31,0,3948.85,-0.341088,0.136442,0.553123,-0.234264,-1.23136,0.0681246,0.66911,0.399785,0.676256,0.708263,-0.241086,-0.297741,0.810515,0.0773485,-0.740226,1.22696,0.280791,0.340942,0.648793,0.089878,1.21677,0.154217,0.115531,0.420935,-0.516369,0.0200355,0.188301,0.0612351,0.498442,0.566749,0.700589,-0.0944254,1.76576,0.114069,0.454686,-0.575352,-1.57244,-0.272963,0.328022,0.0586972,0.335168,0.367176,-0.582174,-0.638829,0.469427,-0.263739,-1.08131,0.885867,-0.0602962,-0.000145744,0.307705,-0.25121,0.875686,-0.186871,-0.225556,0.0798472,-0.857456,-0.321052,-0.152786,-0.279853,0.157354,0.225662,0.359501,-0.435513,1.42467,-0.227018,0.113599,0.639997,0.828132,0.56782,0.418722,0.48533,0.416984,0.409224,0.641567,0.654489,0.384752,0.565555,0.746742,0.291963,0.515069,0.500036,0.423675,0.562474,0.294073,0.546582,0.556151,0.480049,0.702129,0.579581,0.538122,0.56951,0.460742,0.443823,0.41108,0.607189,0.193931,0.556512,0.471631
-3927.3,0.997446,0.07159,5,31,0,3946.81,-0.161017,0.0261344,0.621844,-0.404393,-0.796011,-0.168951,0.385887,-0.246199,0.51879,0.320759,-0.0486167,0.125807,0.47661,-0.517319,-0.512104,1.50366,0.260744,0.787111,0.669157,0.00249534,0.879531,-0.0533406,-0.26287,0.531527,-0.881821,-0.053533,-0.340736,0.367444,0.306191,0.604659,0.812744,-0.0107237,0.897726,-0.152198,-0.109324,-0.56541,-0.957027,-0.329967,0.22487,-0.407216,0.357773,0.159743,-0.209633,-0.0352095,0.315593,-0.678336,-0.67312,1.34264,0.0997271,0.626094,0.508141,-0.158521,0.718514,-0.214357,-0.423887,0.37051,-1.04284,-0.21455,-0.501752,0.206427,0.145174,0.443642,0.651727,-0.17174,0.736709,-0.313215,-0.270341,0.637703,0.722526,0.581751,0.444018,0.60042,0.411499,0.460149,0.552217,0.508801,0.42175,0.663367,0.662202,0.207076,0.475089,0.348397,0.37563,0.539548,0.32772,0.553385,0.604413,0.408418,0.739397,0.553433,0.622871,0.448576,0.46377,0.390874,0.3426,0.54283,0.323724,0.57767,0.567177
-3913.63,1,0.07159,4,15,0,3935.18,-0.204675,0.197309,0.611127,0.0339827,-0.768293,-0.0198664,0.56963,-0.0805344,0.649652,0.273507,0.058008,-0.305629,0.531646,-0.297295,-0.74882,1.44995,0.056326,0.272331,0.659491,0.0396747,0.802566,0.0374687,-0.185453,0.142566,-0.668637,-0.165266,0.208192,0.222014,0.334224,0.502142,0.776005,-0.638809,1.17437,-0.0986846,0.422267,-0.170692,-0.972967,-0.224541,0.364955,-0.285209,0.444977,0.0688327,-0.146666,-0.510303,0.326971,-0.501969,-0.953495,1.24527,-0.148349,0.0676567,0.454816,-0.165,0.597892,-0.167206,-0.390127,-0.0621089,-0.873312,-0.369941,0.00351757,0.0173395,0.129549,0.297467,0.57133,-0.843483,0.969698,-0.303359,0.217593,0.54257,0.725711,0.555901,0.409761,0.570823,0.390556,0.482799,0.536601,0.624878,0.418978,0.622922,0.721817,0.223519,0.537019,0.483092,0.388216,0.541157,0.354826,0.541704,0.596313,0.515522,0.705434,0.591445,0.499121,0.495665,0.467658,0.426177,0.36093,0.699198,0.274941,0.575263,0.445815
-3924.97,0.911493,0.07159,4,15,0,3943.06,-0.186078,0.256241,0.588635,-0.0823824,-0.693219,0.0566502,0.181138,-0.358369,0.529698,0.497227,-0.122969,-0.131402,0.43929,0.0600631,-0.800663,1.2252,0.123545,0.263979,0.822929,-0.0732097,0.774487,0.12225,-0.10154,0.0869218,-0.458125,-0.26314,0.347743,0.058087,0.535028,0.585036,0.64337,-0.731481,1.04854,0.0275213,0.542623,-0.26846,-0.879297,-0.129428,-0.0049395,-0.544446,0.343621,0.311149,-0.309047,-0.31748,0.253213,-0.126015,-0.98674,1.03912,-0.0625328,0.0779016,0.636851,-0.259288,0.588409,-0.0638279,-0.287618,-0.099156,-0.644202,-0.449218,0.161665,-0.127991,0.34895,0.398958,0.457292,-0.917559,0.862464,-0.158556,0.356546,0.566715,0.706676,0.532312,0.501235,0.632846,0.41493,0.422834,0.576653,0.57871,0.437033,0.531462,0.728444,0.26132,0.515628,0.480534,0.345959,0.564461,0.357,0.515952,0.571413,0.524769,0.655703,0.610453,0.459672,0.531954,0.413637,0.401563,0.387628,0.714544,0.296825,0.539556,0.411796
-3926.77,0.990878,0.07159,5,31,0,3943.43,-0.17257,0.0377754,0.628662,-0.509016,-1.11926,-0.184764,0.61704,-0.0263613,1.02891,0.589965,-0.211542,-0.167801,0.420322,-0.358049,-0.250256,1.26893,0.192188,0.313031,0.0851299,0.19414,1.06828,0.0555724,-0.317747,0.593208,-1.06418,0.0380471,-0.0363672,0.146006,0.0316584,0.233537,0.886343,-0.0938645,1.09443,-0.428679,0.236938,-0.681586,-1.29183,-0.357335,0.44447,-0.198932,0.856336,0.417395,-0.384112,-0.340371,0.247752,-0.53062,-0.422826,1.09636,0.0196181,0.14046,-0.0874405,0.0215696,0.895713,-0.116998,-0.490318,0.420637,-1.23675,-0.134523,-0.208938,-0.0265642,-0.140912,0.060967,0.713773,-0.266435,0.921861,-0.601249,0.0643676,0.664093,0.784457,0.588395,0.390676,0.54957,0.298105,0.39714,0.594865,0.584281,0.438377,0.629628,0.604159,0.250422,0.495096,0.464943,0.521846,0.494608,0.289932,0.529216,0.620181,0.396364,0.774998,0.53358,0.552045,0.506641,0.53517,0.484763,0.328766,0.566217,0.284579,0.645942,0.483914
-3924.88,0.969371,0.07159,5,31,0,3948.96,-0.190121,0.381796,0.611567,-0.422017,-1.18068,-0.238508,0.410698,-0.147501,1.0022,0.383371,-0.0499814,-0.170096,0.621258,-0.389331,-0.222235,1.17829,0.0483352,0.17285,0.356516,0.239963,0.97506,0.210584,0.0392197,0.619656,-0.861939,0.171295,0.0406469,0.149948,0.326372,0.133317,0.673632,-0.0830136,1.17846,-0.404903,0.211372,-0.612138,-1.3708,-0.428629,0.220577,-0.337622,0.81208,0.19325,-0.240102,-0.360216,0.431138,-0.579451,-0.412355,0.988166,-0.141785,-0.0172706,0.166395,0.049842,0.78494,0.0204633,-0.150901,0.429536,-1.05206,-0.0188255,-0.149474,-0.040173,0.136251,-0.0568038,0.483511,-0.273134,0.988344,-0.595023,0.0212514,0.648428,0.797509,0.605546,0.445078,0.583613,0.307447,0.451837,0.559739,0.589093,0.393855,0.640941,0.601652,0.271275,0.535387,0.504318,0.458497,0.487542,0.313256,0.494884,0.537654,0.394237,0.74117,0.504706,0.537299,0.510042,0.46599,0.514197,0.381423,0.567862,0.271239,0.644517,0.494687
-3923.64,0.999087,0.07159,5,31,0,3938.57,-0.217879,0.414892,0.659059,-0.13164,-0.785677,-0.105005,0.473263,0.0353055,0.453515,0.431583,-0.121671,-0.359267,0.491578,-0.32199,-1.0227,1.60948,0.0460223,0.390047,0.727633,0.189497,0.947235,-0.00454485,-0.576902,0.110299,-0.419244,-0.301621,0.113747,0.127232,0.393642,1.0436,0.911643,-0.361494,1.23096,0.18049,0.501365,-0.349519,-1.00356,-0.322884,0.255384,-0.182573,0.235637,0.213704,-0.33955,-0.577145,0.273699,-0.539868,-1.24058,1.3916,-0.171856,0.172168,0.509754,-0.028382,0.729356,-0.222424,-0.794781,-0.10758,-0.637122,-0.519499,-0.104131,-0.0906466,0.175764,0.825718,0.693765,-0.579373,1.01308,-0.0373885,0.283486,0.586501,0.731757,0.580027,0.436499,0.545517,0.441362,0.446776,0.584081,0.64041,0.431999,0.631782,0.775665,0.199152,0.542859,0.457064,0.375251,0.507095,0.325336,0.555378,0.688857,0.526869,0.654103,0.627031,0.526009,0.522646,0.456172,0.304551,0.333196,0.640923,0.266378,0.509346,0.429599
-3925.72,0.970218,0.07159,4,15,0,3942.35,-0.214808,0.195205,0.607075,-0.0536467,-0.96293,0.0335176,0.461135,-0.0690912,0.775988,0.388044,-0.0668159,-0.376797,0.691315,-0.477504,-1.0858,1.81425,-0.0743456,0.122582,0.528318,0.444276,1.05506,0.234493,-0.363744,0.0179193,-0.642963,-0.137872,0.122301,0.534824,0.556936,0.775246,0.761307,-0.538352,0.882353,0.1392,0.471424,-0.268455,-1.17774,-0.18129,0.246327,-0.283899,0.56118,0.173236,-0.281624,-0.591605,0.476507,-0.692312,-1.30061,1.59944,-0.289154,-0.092226,0.31351,0.229468,0.840252,0.0196845,-0.578552,-0.196889,-0.857771,-0.35268,-0.0925066,0.320016,0.342128,0.560438,0.546499,-0.75316,0.667545,-0.0756077,0.256616,0.566714,0.764541,0.545199,0.438728,0.570502,0.363275,0.456799,0.569944,0.643733,0.383077,0.666481,0.785938,0.16806,0.571789,0.52304,0.422258,0.442884,0.301482,0.495079,0.640734,0.549064,0.702195,0.587267,0.52311,0.420672,0.415293,0.363446,0.366677,0.679867,0.339047,0.518893,0.436196
-3922.49,0.879525,0.07159,4,15,0,3943.94,-0.244419,0.184052,0.591125,-0.279442,-0.933269,-0.39185,0.626847,-0.198075,0.788764,0.535333,-0.00631133,-0.27026,0.303394,-0.332546,-0.784793,1.81037,0.125029,0.420145,0.694662,0.213041,1.1006,0.110665,-0.110531,0.508957,-0.519315,-0.445695,0.290409,0.458232,0.20648,0.400701,0.605621,-0.0249477,1.40017,-0.105065,0.752786,-0.523861,-1.17769,-0.636269,0.382428,-0.442494,0.544345,0.290914,-0.25073,-0.514679,0.0589749,-0.576965,-1.02921,1.56595,-0.11939,0.175726,0.450244,-0.0313776,0.85618,-0.133754,-0.35495,0.264538,-0.763733,-0.690114,0.0459907,0.213814,-0.0379386,0.156282,0.361202,-0.269366,1.15575,-0.349484,0.508367,0.62805,0.764532,0.65391,0.405541,0.608853,0.367177,0.42778,0.562356,0.625903,0.485261,0.640369,0.736763,0.172794,0.529812,0.456181,0.389303,0.507844,0.298138,0.533389,0.587817,0.434248,0.682164,0.665992,0.488504,0.446749,0.509484,0.461009,0.410669,0.566937,0.239441,0.586492,0.375576
-3924,0.901113,0.07159,5,31,0,3944.57,-0.268889,0.0755528,0.60153,-0.174764,-1.12402,-0.415193,0.734562,-0.0704426,0.62103,0.534882,0.120084,-0.441005,0.428502,-0.303542,-0.720956,1.72026,0.0105485,0.266022,0.657342,0.291728,0.987385,0.0696886,-0.0480417,0.436499,-0.562933,-0.230782,0.461128,0.40758,0.287873,0.504486,0.568251,-0.0246589,1.33811,-0.242462,0.932973,-0.443653,-1.39291,-0.684082,0.465673,-0.339332,0.352141,0.265993,-0.148805,-0.709894,0.159613,-0.572431,-0.989846,1.45137,-0.258341,-0.00286715,0.388453,0.0228385,0.718496,-0.199201,-0.316931,0.167609,-0.831822,-0.499671,0.192239,0.138691,0.0189842,0.235597,0.299361,-0.293548,1.06922,-0.511351,0.664083,0.609129,0.801057,0.664649,0.385641,0.584028,0.412863,0.433891,0.537133,0.670378,0.460181,0.639324,0.729057,0.189791,0.564228,0.500717,0.40409,0.494291,0.327724,0.549636,0.578576,0.458195,0.69674,0.622382,0.452088,0.465383,0.495254,0.441372,0.425714,0.572865,0.255551,0.625123,0.339823
-3925.47,0.922127,0.07159,5,31,0,3939.7,-0.180669,0.279686,0.556409,-0.213974,-0.829715,0.182146,0.183919,-0.0191442,0.732124,0.393224,-0.304237,0.0404714,0.651733,-0.273486,-0.271893,1.23925,0.21436,0.471492,0.425372,0.160719,1.0538,0.0844569,-0.385258,0.17872,-0.506154,0.234393,-0.114465,-0.0959662,0.691099,0.633963,1.17657,-0.235975,0.887003,-0.00896918,-0.102009,-0.394643,-1.01038,0.00147728,0.00325048,-0.199813,0.551455,0.212555,-0.484906,-0.140197,0.471064,-0.454155,-0.452561,1.05858,0.0336908,0.290824,0.244703,-0.0199496,0.87313,-0.0962119,-0.565927,-0.00194862,-0.686823,0.0537241,-0.295134,-0.276635,0.51043,0.453294,0.995898,-0.416644,0.706335,-0.189638,-0.282678,0.5974,0.733095,0.499631,0.499187,0.549788,0.365527,0.44706,0.618906,0.534992,0.384364,0.611627,0.611248,0.257581,0.491578,0.427802,0.439128,0.504987,0.294603,0.524034,0.637823,0.500487,0.66526,0.486572,0.573253,0.568721,0.375093,0.388578,0.269749,0.60268,0.330409,0.547268,0.570203
-3920.26,0.999977,0.07159,5,31,0,3938.11,-0.381589,0.480471,0.566987,-0.107011,-0.903216,0.00647667,0.713227,-0.0769789,0.709294,0.660138,0.240478,-0.47396,0.775823,-0.341615,-0.615689,1.42824,0.0501986,0.46684,0.583524,0.384502,1.20948,0.026297,0.0596603,0.712192,-0.377736,-0.284267,0.31832,0.446091,0.529604,0.858231,0.833364,-0.190544,1.56897,-0.0244473,0.525772,-0.4886,-1.2848,-0.375112,0.331639,-0.458567,0.327706,0.27855,-0.141111,-0.855549,0.394234,-0.723203,-0.997277,1.04665,-0.33139,0.0852511,0.201935,0.00291354,0.827893,-0.355292,-0.321928,0.330604,-0.759325,-0.665856,-0.0632681,0.0645029,0.148015,0.476642,0.451776,-0.572133,1.18738,-0.406036,0.144184,0.619776,0.783267,0.592694,0.417842,0.612674,0.418799,0.430809,0.535219,0.70173,0.402698,0.673312,0.730523,0.259869,0.582098,0.4787,0.449687,0.499272,0.304091,0.5879,0.579794,0.418094,0.681207,0.660575,0.515812,0.48388,0.463064,0.383045,0.388939,0.639255,0.233728,0.600137,0.464016
-3920.87,0.834851,0.07159,5,31,0,3935.9,-0.427262,0.478268,0.581081,0.0573329,-0.773365,-0.0707644,0.751252,0.159554,0.858842,0.517864,0.116448,0.165823,0.466645,-0.144807,0.00335891,2.03933,0.234386,0.601001,0.859918,0.165199,1.5663,0.126659,-0.203452,0.275851,-0.282322,-0.0534497,0.16536,0.319494,0.497757,0.737764,1.16873,0.0259051,1.08051,0.237233,0.642762,-0.369929,-1.20063,-0.498026,0.32399,-0.267708,0.43158,0.0906019,-0.310813,-0.261439,0.0393834,-0.572069,-0.423903,1.61207,-0.192876,0.173739,0.432656,-0.262062,1.13903,-0.300603,-0.630713,-0.151411,-0.709584,-0.480711,-0.261902,-0.107768,0.070495,0.310503,0.741463,-0.401357,0.65325,-0.190029,0.215501,0.591442,0.768636,0.621995,0.419704,0.56653,0.393749,0.477365,0.577084,0.56499,0.490155,0.63924,0.604417,0.166301,0.54807,0.456674,0.393492,0.565143,0.242498,0.57459,0.652651,0.537781,0.670309,0.617916,0.565104,0.526916,0.482384,0.422992,0.322684,0.599014,0.342258,0.547365,0.446332
-3925.56,0.823828,0.07159,5,31,0,3939.39,-0.448322,0.359537,0.577506,0.162935,-0.842899,-0.17995,0.677976,0.29102,1.06116,0.819156,-0.0326242,-0.095523,0.728475,0.0218027,-0.0567233,1.90597,0.310361,0.373817,1.09588,0.095523,1.10627,0.154753,-0.109336,0.0366934,-0.387947,0.036859,-0.117161,0.285665,0.757103,0.709661,1.05671,-0.139008,1.07599,0.222541,0.560224,-0.285387,-1.29122,-0.628272,0.229653,-0.157302,0.612834,0.370834,-0.480946,-0.543845,0.280153,-0.42652,-0.505046,1.45765,-0.137961,-0.0745056,0.647561,-0.352799,0.657949,-0.29357,-0.557658,-0.411629,-0.83627,-0.411463,-0.565483,-0.162658,0.30878,0.261338,0.608384,-0.587331,0.627664,-0.225782,0.111902,0.570867,0.784354,0.652098,0.442838,0.539245,0.351413,0.40834,0.617971,0.632706,0.430416,0.605042,0.623644,0.188827,0.534436,0.518618,0.343539,0.587296,0.341201,0.57287,0.635911,0.601478,0.697679,0.601439,0.63772,0.540575,0.423412,0.435035,0.352428,0.642752,0.34804,0.556207,0.472054
