# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim5_re_model
# start_datetime = 2022-03-14 08:17:12 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpyMdfRF/standata-a006ec390c.json
# init = 2 (Default)
# random
#   seed = 299183610
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim5_re-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim5_re-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim5_re_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_k,s_SI,re_k.1,re_k.2,re_k.3,re_k.4,re_k.5,re_k.6,re_k.7,re_k.8,re_k.9,re_k.10,m_SI.1,m_SI.2,m_SI.3,m_SI.4,m_SI.5,m_SI.6,m_SI.7,m_SI.8,m_SI.9,m_SI.10,m_SI.11,m_SI.12,m_SI.13,m_SI.14,m_SI.15,m_SI.16,m_SI.17,m_SI.18,m_SI.19,m_SI.20,m_SI.21,m_SI.22,m_SI.23,m_SI.24,m_SI.25,m_SI.26,m_SI.27,m_SI.28,m_SI.29,m_SI.30,m_SI.31,m_SI.32
-4179.58,0.99082,0.00416934,11,4095,0,4209.15,-0.434552,0.101075,0.184122,-0.10817,-0.173191,-0.0518991,0.272302,0.591905,0.251244,-0.342873,0.204272,0.30018,0.302271,1.23833,0.258012,0.476773,0.494975,1.19633,-0.369112,0.0395495,1.13193,0.146351,0.508198,0.498249,-0.226496,0.736365,-0.359077,-0.0449137,0.520043,-0.659429,-0.579547,-0.0185553,-0.162705,0.362317,0.638667,1.0903,-0.217171,1.624,-0.353803,0.195057,0.166995,0.0252304,0.159136,0.214431,0.166638,0.123624,0.133217,0.134962,0.187286,0.175183,0.136747,0.157019,0.122372,-0.553912,-0.242125,0.214108,-0.0544394,0.89527,-0.0609111,0.420969,0.133252,0.855776,-0.67643,-0.470352,0.799312,-0.263885,-0.16562,-0.00826569,-0.493103,0.45314,-0.72447,-0.394151,0.12392,-1.16139,-1.07494,-0.944373,-0.855671,-0.229357,-0.266445,0.1358,-1.12433,0.85546,-1.17629,-0.443966
-4172.79,0.998821,0.00416934,12,4095,0,4202.2,0.158287,0.181692,0.138334,-0.241759,-0.197698,-0.0496549,0.87411,0.428611,0.677144,0.748737,0.584372,0.857132,1.08682,1.96302,0.957464,0.933046,0.966534,1.50752,0.462924,0.333688,1.44407,0.744309,0.952729,1.10439,0.674454,1.1241,0.43297,0.532837,1.09381,0.408862,0.0781792,0.636131,0.379911,0.647192,1.02641,1.69923,0.631998,1.92458,0.616462,0.877502,-1.02729,0.0145666,-1.02336,-1.01108,-1.01681,-1.03042,-1.03353,-1.0234,-1.03395,-1.03702,-1.03543,-1.00238,1.27945,1.24766,0.824217,1.47952,1.40987,2.33041,1.31406,1.60917,1.30303,1.86818,0.842352,0.501043,1.66604,0.877687,0.794815,1.11828,0.962196,1.40246,0.607949,0.745434,1.2433,0.437531,0.0583195,0.124942,0.134524,0.507841,0.567622,1.18406,0.151699,1.6121,0.232819,0.703278
-4167.86,0.998062,0.00416934,12,4095,0,4192.2,-1.03279,-0.286496,-0.214725,-0.419798,-0.194486,0.263823,1.00848,0.352571,0.512142,0.743391,0.671447,1.55974,1.63457,1.58891,1.35324,1.04726,1.16324,1.18113,0.920448,0.694719,1.54431,1.06839,1.00099,1.51003,1.14816,1.35951,1.09859,0.280583,1.26564,0.682337,0.636108,0.719399,0.76889,1.46342,0.884716,1.13506,0.498207,1.58068,0.691509,1.13861,-0.301039,0.0189578,-0.292322,-0.299122,-0.307303,-0.310838,-0.316713,-0.278873,-0.282586,-0.283973,-0.305709,-0.304994,0.388933,0.205808,0.191672,0.518279,0.611299,1.54728,0.0503047,0.683998,0.778546,0.82021,-0.0473552,0.143629,0.848707,0.285632,0.244342,0.297051,0.20459,0.719374,0.0440832,-0.111573,0.498723,-0.203431,-0.441226,-0.841282,-0.530309,-0.0441405,0.313597,0.508475,-0.719414,0.840827,-0.431027,0.222095
-4169.01,0.995835,0.00416934,9,511,0,4188.25,-0.979502,0.0673622,-0.246622,-0.691389,-0.13435,-0.0360575,0.849004,0.654447,0.583519,-0.0220245,0.418799,0.659203,0.833893,1.69005,0.405601,0.683717,0.945915,1.564,0.249833,0.50381,1.74736,0.87502,1.00337,0.999531,0.646892,1.47512,0.536449,0.58246,0.977024,0.167205,0.38666,0.247824,0.484181,0.961026,1.25388,1.86436,0.469508,2.16928,0.352309,0.831831,0.520309,0.010654,0.522746,0.526709,0.500912,0.520841,0.511056,0.515354,0.520283,0.545799,0.530257,0.539217,-0.157295,-0.83078,-0.568329,-0.0610171,-0.0920669,0.787281,-0.495249,-0.00461887,0.0244709,0.658981,-0.637811,-0.532581,0.465885,-0.466665,-0.538587,-0.421044,-0.587579,0.231959,-0.774653,-0.707705,-0.353715,-1.24564,-1.24332,-1.71604,-1.29906,-0.747839,-0.681324,-0.109151,-1.47568,0.335821,-1.5272,-0.905359
-4169.89,0.983882,0.00416934,11,3071,0,4195.67,0.441896,-0.0646,0.189144,-0.199172,-0.280794,0.145637,0.256694,0.607273,-0.425885,-0.508809,-0.152133,0.139533,0.620154,0.852305,0.551756,-0.0198307,0.271771,0.546172,-0.135941,-0.0396287,0.74491,-0.281443,-0.236461,0.262831,-0.248711,0.441423,-0.144749,-0.901716,0.0990731,-0.49469,-0.344681,-0.398034,-0.257678,0.495379,-0.128382,0.240535,-0.324717,0.932345,-0.455458,-0.0869889,-0.764179,0.0237873,-0.733126,-0.764498,-0.743181,-0.767636,-0.788063,-0.730767,-0.753456,-0.775077,-0.729703,-0.753302,0.972482,0.526559,0.731431,0.917947,1.18956,2.13319,0.952647,1.26722,1.29262,1.60134,0.513548,0.740974,1.70226,0.550066,0.397483,0.708461,0.585881,1.47885,0.529683,0.258471,0.953462,0.188098,0.204556,-0.546641,-0.0287626,0.658737,0.445925,0.734762,-0.213286,1.4983,-0.206746,0.459165
-4179.83,0.996128,0.00416934,11,4095,0,4212.1,0.0604848,0.213469,0.964898,0.165689,-0.368863,0.235809,-0.335475,0.483493,-0.956844,-0.790651,-0.293037,0.137548,0.160603,0.439672,0.578784,-0.177554,0.0256618,0.288445,-0.0636203,-0.179591,0.106638,-0.606461,-0.710846,0.192953,-1.01856,-0.411217,-0.753431,-1.4115,-0.48193,-1.2059,-0.9471,-0.399139,-0.461719,0.294373,-0.409379,0.257775,-0.767214,0.710424,-0.195377,-0.32564,-0.672764,0.0343792,-0.679346,-0.685985,-0.717121,-0.697753,-0.647626,-0.656379,-0.614339,-0.706644,-0.691193,-0.652095,0.79191,0.43676,0.77945,0.938426,0.731417,2.07859,0.883733,1.38048,1.27849,1.58635,0.612391,0.757642,1.64966,0.771253,0.451832,1.01927,0.318711,1.237,0.373446,0.442477,0.92584,-0.0235475,-0.273784,-0.642541,-0.209191,0.416289,0.430349,0.992306,-0.624525,1.49468,0.12765,0.388119
-4173.02,0.989521,0.00416934,8,255,0,4200.54,0.00225548,0.163022,0.980176,0.248505,-0.356548,0.229544,-0.534341,0.584241,-0.997368,-0.50108,-0.432246,0.253019,0.228377,0.254785,0.5353,-0.434846,0.24701,0.439984,-0.297515,-0.424718,0.191928,-0.665475,-0.617905,0.116154,-0.905959,-0.218074,-0.794289,-1.55876,-0.599236,-0.994997,-0.54819,-0.228004,-0.500521,0.0325642,-0.19678,0.169663,-0.630192,0.60202,-0.734166,-0.289819,-0.634859,0.0258247,-0.645278,-0.580736,-0.64052,-0.615516,-0.653502,-0.592847,-0.621039,-0.598038,-0.621292,-0.634857,0.598294,0.589036,0.509728,0.927628,0.682212,1.74588,0.730538,0.974852,1.3633,1.59985,0.258004,0.386519,1.67793,0.660741,0.502062,0.907772,0.379556,1.36962,0.287857,0.229417,0.756032,0.142376,0.136392,-0.429532,-0.222678,0.182548,0.653483,0.91824,-0.456913,1.39706,-0.38657,0.435464
-4186.33,0.998551,0.00416934,11,3071,0,4214.35,0.655477,0.0331904,-0.641044,-0.893216,-0.0165558,0.322393,-0.693575,0.487159,-1.44855,-1.12782,-1.40119,-0.241988,-0.275262,-0.719596,-0.177268,-0.708802,-1.32814,-0.705821,-1.20853,-1.56142,0.147769,-0.684512,-1.01534,-0.213951,-0.623005,0.172923,-0.723616,-1.26097,-0.409419,-1.45495,-0.590776,-0.991526,-0.80823,-0.112054,-1.27152,-0.866196,-1.18536,0.0389864,-1.15119,-0.499142,-0.0557107,0.0332885,-0.0109052,-0.0440908,-0.0389482,-0.144527,0.00773092,-0.0704538,-0.0497227,-0.157169,-0.0456781,-0.0670028,0.241737,0.227261,0.258746,0.470329,0.738538,1.27757,0.51279,0.661118,0.339892,0.964233,-0.190009,0.0924481,0.809054,-0.0306467,-0.0593211,0.103356,-0.282764,0.838929,-0.392819,-0.273923,0.245795,-0.809855,-0.496636,-0.938532,-0.732977,-0.354472,-0.234478,0.16612,-0.803232,0.761725,-0.760965,-0.0913778
-4169.37,0.999673,0.00416934,10,2047,0,4201.74,0.344233,0.0487326,0.0856242,-0.0235907,-0.331543,-0.0692818,-0.168085,0.529979,-0.717825,-0.784104,-0.339916,-0.478843,-0.0259813,0.650006,-0.0697942,-0.411186,0.00306911,0.463834,-0.511073,-0.157906,0.667096,-0.142618,0.391084,0.180427,-0.633453,0.475093,-0.423073,-0.51944,0.127365,-0.773086,-1.0264,-0.460165,-0.877158,-0.490041,0.00818379,0.761881,-0.710313,0.993372,-0.5418,-0.308551,-0.0666471,0.0512137,-0.105584,-0.0930694,-0.0707196,-0.10474,0.00553193,-0.104292,-0.0687298,-0.0283843,-0.0746048,-0.0153281,0.15703,-0.0966134,-0.0729053,0.387735,0.352577,1.1449,0.351031,0.573473,0.432171,0.933459,-0.0379611,-0.0124645,0.999756,0.0414587,0.100649,0.150125,-0.204495,0.902308,-0.183222,-0.188522,0.338457,-0.764609,-0.585087,-0.842819,-0.81406,-0.263108,-0.244625,0.414519,-1.02717,0.971936,-0.696568,-0.112121
-4171.43,0.993582,0.00416934,8,255,0,4192.54,0.187843,0.178828,0.174275,-0.123341,-0.293305,-0.0271424,-0.269368,0.536219,-0.862841,-0.757885,-0.327784,-0.367836,-0.0787499,0.652425,-0.0565184,-0.470909,0.0839805,0.421285,-0.494541,-0.46761,0.809827,-0.310696,0.167331,0.325251,-0.594632,0.31414,-0.620457,-0.694005,0.178586,-0.603253,-0.8597,-0.541524,-0.873807,-0.611235,0.485139,0.701489,-0.323895,1.0872,-0.669402,-0.164975,-0.0672202,0.033115,-0.100813,-0.095854,-0.0614567,-0.0987268,-0.0113064,-0.0850361,-0.0859652,-0.0294205,-0.0626878,-0.0487008,0.0325886,-0.0623582,0.0299059,0.417825,0.309325,1.24587,0.3348,0.487512,0.585068,0.958222,-0.0228175,-0.217468,1.15426,-0.0977138,-0.00532247,0.31443,-0.19916,0.742218,-0.392283,-0.316969,0.415467,-0.545618,-0.654296,-1.06506,-1.003,-0.629634,0.178923,0.311625,-0.755072,0.951525,-0.957182,-0.142061
-4165.1,0.999409,0.00416934,8,511,0,4196.16,-0.10931,-0.196582,0.0207631,-0.434476,-0.13247,0.327716,-0.0469587,0.485657,-0.532684,-0.278103,-0.545397,0.741571,0.449511,0.385972,0.577252,0.276419,0.0667728,0.1783,-0.298214,-0.555961,0.658001,-0.394188,-0.422363,0.235274,-0.0556869,0.134878,-0.393846,-0.952974,-0.0437237,-1.02255,-0.320916,-0.492835,-0.498691,0.21762,-0.673166,-0.113527,-0.624007,0.643387,-0.713733,-0.0388326,-0.234156,0.0280695,-0.261293,-0.234989,-0.227462,-0.213093,-0.22561,-0.18388,-0.225153,-0.212977,-0.19445,-0.236311,0.420159,0.24448,0.164577,0.624914,0.49326,1.5424,0.282492,0.917738,0.841512,0.96923,-0.216686,0.10544,1.24141,0.129857,0.267485,0.318264,0.210804,0.75607,-0.202914,-0.0148603,0.491115,-0.56867,-0.46109,-0.962231,-0.789983,-0.363608,-0.0244877,0.497371,-0.711716,1.02911,-0.736678,0.0785471
-4167.13,0.985307,0.00416934,10,1023,0,4194.74,-0.333792,0.325577,0.309979,-0.0605314,-0.335714,-0.0103991,-0.124134,0.587567,-0.91406,-0.683756,-0.46522,-0.521636,-0.124533,0.530197,-0.38834,-0.548041,0.0538857,0.315459,-0.970063,-0.227738,0.429736,-0.298392,0.191443,0.241652,-0.505766,0.0627102,-0.625134,-0.698706,0.0266091,-0.844584,-0.797337,-0.483003,-0.589603,-0.338916,0.350693,0.794371,-0.290278,1.12301,-0.245359,-0.141936,0.328693,0.0208602,0.376898,0.335429,0.328936,0.319266,0.325382,0.352251,0.31597,0.320167,0.326854,0.339776,-0.255061,-0.274231,-0.421712,-0.0502806,-0.0875814,0.864213,-0.368345,0.162391,0.261525,0.564131,-0.837368,-0.307328,0.427012,-0.451569,-0.382461,-0.188356,-0.470735,0.15573,-0.78159,-0.643441,-0.0992129,-1.17557,-1.00972,-1.52972,-1.18496,-0.828128,-0.38528,-0.0373442,-1.21062,0.561568,-1.00157,-0.542526
-4169.09,0.999846,0.00416934,8,255,0,4203.89,-0.252968,0.450073,0.251144,0.245401,-0.323722,-0.051084,-0.225131,0.491262,-0.94372,-1.05042,-0.63665,-0.618356,-0.0901647,0.435571,-0.472715,-0.513241,0.0123385,0.265046,-0.970624,-0.630283,0.411641,-0.304922,0.118843,0.02009,-0.561957,0.154442,-0.487583,-0.714116,0.14944,-0.612361,-1.16114,-0.790496,-0.796187,-0.898603,0.232439,0.207514,-0.635236,0.788115,-0.777372,-0.250234,0.380732,0.030341,0.39824,0.386453,0.346227,0.328957,0.383962,0.379016,0.426446,0.385518,0.392001,0.414776,-0.226402,-0.532609,-0.512839,0.0411888,0.109436,0.798456,-0.248408,0.294728,0.294418,0.586692,-0.6787,-0.625173,0.34804,-0.513603,-0.536592,-0.414476,-0.548096,0.183164,-0.658369,-0.762856,-0.0328627,-0.992499,-1.03432,-1.46821,-1.03866,-0.997669,-0.268798,-0.386047,-1.23214,0.496229,-1.21601,-0.345956
-4180.7,0.976802,0.00416934,10,2047,0,4205.42,-0.713197,0.1952,0.120759,-0.324605,-0.181837,0.0661241,-0.267283,0.534477,-0.919927,-1.21208,-0.709248,-0.343625,-0.293859,0.175143,-0.22072,-0.189688,0.276128,0.319875,-0.459859,-0.653273,0.250512,-0.25818,-0.155132,0.0204853,-0.420004,-0.012926,-0.411098,-0.919009,0.0539498,-0.882786,-0.522662,-0.447241,-0.553507,-0.0870442,-0.488073,0.219268,-0.672876,0.603587,-0.662457,-0.244938,0.893884,0.0424646,0.839702,0.909465,0.89346,0.915225,0.903921,0.895272,0.889583,0.835123,0.880286,0.872129,-0.861263,-1.3603,-0.983961,-0.601867,-0.715636,0.129539,-0.723437,-0.174922,0.0903159,0.156288,-0.829777,-0.99466,-0.18699,-0.777174,-0.830252,-0.720208,-0.908813,-0.398569,-1.00362,-1.25335,-0.450227,-1.49809,-1.39016,-1.76665,-1.62844,-1.17624,-1.4239,-0.768418,-1.85208,-0.309463,-1.75276,-1.14262
-4180.51,0.998303,0.00416934,8,511,0,4216.11,-0.701392,0.112206,0.0957462,-0.178718,-0.240795,0.0514045,-0.306302,0.558449,-0.774674,-0.990444,-0.407708,-0.155333,-0.299121,0.546876,-0.0631803,-0.235844,0.0798003,0.263271,-0.388028,-0.691903,0.236773,-0.304734,-0.35308,0.0982121,-0.398425,-0.0322881,-0.461217,-1.1294,-0.0855721,-1.11156,-0.48656,-0.482017,-0.448669,-0.113297,-0.245651,0.332509,-0.697104,0.874899,-0.39896,-0.27316,0.897426,0.0360474,0.864508,0.955272,0.889744,0.890248,0.922134,0.910953,0.867799,0.910022,0.894066,0.957329,-0.708701,-1.16227,-0.783205,-0.400541,-0.797048,0.438613,-0.632133,-0.191845,-0.177971,0.0349302,-0.817282,-1.15569,-0.236019,-0.885441,-1.1767,-0.739918,-0.903001,-0.436407,-1.10314,-1.50173,-0.646658,-1.8198,-1.17731,-1.7712,-1.41411,-1.06147,-1.13536,-0.625873,-1.83678,0.0515117,-1.42091,-1.04004
-4180.12,0.998968,0.00416934,8,255,0,4202.02,-0.660327,-0.104254,0.177819,-0.286049,-0.248872,0.121408,-0.220513,0.512033,-1.05822,-0.633713,-0.630816,0.118777,0.227326,0.544756,0.149456,-0.240557,0.0221483,0.20872,-0.599235,-0.607929,0.436118,-0.430447,-0.0933036,0.0982612,-0.404609,0.121472,-0.326478,-0.928781,-0.491484,-0.979725,-0.356796,-0.375148,-0.54691,0.0202287,-0.25454,0.371342,-0.847546,0.48023,-0.939493,-0.25491,0.76454,0.0584936,0.750332,0.8085,0.79535,0.771299,0.790538,0.780371,0.710591,0.661577,0.818334,0.765734,-0.940833,-0.830381,-0.969702,-0.290289,-0.374656,0.550346,-0.594213,-0.214156,-0.195064,0.0219264,-1.13024,-1.03807,0.227479,-0.750621,-0.596254,-0.55625,-0.714377,-0.0161915,-0.7782,-0.965315,-0.791378,-1.43171,-1.03918,-1.67604,-1.5132,-0.99649,-0.937719,-0.382813,-1.92563,-0.202683,-1.89591,-0.947696
-4172.63,0.999981,0.00416934,8,511,0,4198.98,-0.613351,-0.0452034,0.048071,-0.263406,-0.29743,0.119255,-0.225953,0.467778,-0.904662,-0.793964,-0.537421,-0.12828,-0.0315049,0.371082,0.068828,-0.587573,0.0862394,-0.152632,-0.587521,-0.349171,0.603603,-0.30385,-0.211474,0.135362,-0.556904,0.11815,-0.277082,-1.04639,0.115106,-1.11184,-0.70726,-0.341809,-0.773268,0.0914328,-0.221948,0.245749,-0.47802,0.859152,-0.78307,-0.133458,0.735241,0.0661684,0.632265,0.7096,0.67494,0.662759,0.756264,0.69975,0.842507,0.738561,0.703494,0.769148,-0.586685,-0.82548,-0.764747,-0.361953,-0.521576,0.529604,-0.564734,-0.352497,0.0043282,-0.19819,-0.992767,-0.685557,0.313943,-0.726806,-0.87871,-0.661323,-0.941583,-0.0866843,-0.83141,-1.15621,-0.283614,-1.69233,-1.29435,-1.66809,-1.69966,-0.869392,-0.887521,-0.504648,-1.56387,0.219739,-1.72351,-0.758829
-4171.78,0.99909,0.00416934,8,511,0,4198.46,0.543789,0.0781902,0.126394,-0.145943,-0.252847,0.16207,-0.313531,0.495231,-1.02731,-0.77027,-0.478832,0.0856759,0.259724,0.365363,0.189489,-0.387826,-0.316061,0.167503,-0.855682,-0.731304,0.332978,-0.386351,-0.544303,0.258278,-0.479361,0.17425,-0.475394,-1.17179,-0.194843,-0.950195,-0.797165,-0.585589,-0.616534,-0.0422362,-0.508295,0.177158,-0.698896,0.714069,-0.652545,-0.567123,-0.607056,0.065385,-0.584452,-0.610438,-0.596234,-0.650136,-0.660383,-0.544366,-0.585365,-0.662604,-0.618978,-0.638728,0.606894,0.506139,0.691809,1.06885,1.08562,1.9247,0.832715,1.11521,0.978197,1.49267,0.0423266,0.346623,1.35885,0.526203,0.221278,0.792433,0.405042,1.27223,0.26479,0.067654,0.738314,-0.171559,-0.0923846,-0.509197,-0.200194,0.284144,0.311842,0.925185,-0.357421,1.49575,-0.187452,0.165808
-4175.43,0.997702,0.00416934,10,2047,0,4196.49,0.350095,0.362655,0.186661,-0.0542405,-0.223989,0.162915,-0.182233,0.364279,-0.775952,-0.714908,-0.457293,0.191891,-0.0245306,0.155904,0.230408,-0.381482,-0.232066,0.12459,-0.461272,-0.747091,0.342408,-0.0680436,-0.517767,0.308343,-0.32337,0.352757,-0.346964,-0.770546,0.0670771,-0.721772,-0.425812,-0.331514,-0.541346,0.253077,-0.255966,0.193847,-0.807308,0.706457,-0.715653,-0.279074,-0.697814,0.0432528,-0.658784,-0.771519,-0.679533,-0.75816,-0.731868,-0.647181,-0.681424,-0.716901,-0.752856,-0.741354,0.891525,0.616265,0.799528,1.22461,0.888208,1.77641,0.96198,1.15046,1.13426,1.5183,0.515346,0.427598,1.23294,0.722107,0.161528,0.743939,0.4225,1.30717,0.271146,0.328531,0.875479,-0.0502555,0.161288,-0.301082,-0.209766,0.485622,0.491355,0.877287,-0.522703,1.40037,-0.32154,0.352307
-4178.75,0.999988,0.00416934,8,511,0,4201.23,0.440352,0.433358,0.230397,-0.048674,-0.170912,0.176312,-0.140855,0.378082,-0.94182,-0.84888,-0.440276,0.108874,-0.0797145,-0.0292888,-0.0109919,-0.342087,-0.117423,0.368073,-0.550725,-0.681205,0.473654,-0.224286,-0.41096,0.163076,-0.120169,0.409396,-0.451066,-0.807538,0.166128,-0.680946,-0.472519,-0.624204,-0.610693,0.399322,-0.0768891,0.188536,-0.547627,0.683813,-0.98778,-0.439319,-0.707076,0.0571964,-0.675234,-0.657521,-0.805781,-0.769846,-0.739297,-0.744223,-0.663724,-0.790289,-0.721225,-0.706955,0.816387,0.600713,1.00458,1.22673,0.998595,1.74508,0.877079,1.2607,1.411,1.91738,0.576328,0.700986,1.51835,0.743815,0.524555,0.808637,0.762143,1.50284,0.33376,0.448288,1.14816,0.196633,0.193392,-0.383053,-0.139754,0.742692,0.86728,1.08396,-0.060531,1.53523,-0.417124,0.312381
-4179.29,0.999056,0.00416934,11,4095,0,4209.83,0.0678878,0.51245,0.511316,0.0669222,-0.180168,0.0603911,0.274143,0.495327,-0.343311,-0.0640634,0.235616,0.587561,0.503706,1.07554,0.444447,0.274723,0.71575,0.980213,-0.0600134,0.0782444,0.946767,0.138847,0.102612,0.361917,-0.0591214,0.699968,-0.099233,-0.326309,0.539282,-0.431372,-0.358612,0.0385159,0.181558,0.735148,0.615971,0.906902,-0.0361989,1.42902,0.0168998,0.244747,-0.830267,0.0478257,-0.854945,-0.715205,-0.89231,-0.906311,-0.843399,-0.813484,-0.829417,-0.792925,-0.727469,-0.830469,0.793018,0.872407,1.04163,1.42527,1.17425,2.10343,1.03992,1.37268,1.60985,1.89633,0.661918,0.818193,1.66923,0.780569,0.584513,0.7891,0.617634,1.47382,0.474757,0.49325,1.19568,0.114925,-0.0601863,-0.110822,0.274452,0.819034,0.831316,1.07086,-0.0517421,1.67206,0.0894412,0.508138
-4173.5,0.999277,0.00416934,12,4095,0,4204.37,-0.18439,0.425261,0.299404,0.00803668,-0.145839,0.0808172,-0.0800189,0.358738,-0.546733,-0.852834,-0.394439,0.288099,0.139031,0.690302,0.104247,-0.265777,0.233965,0.565488,-0.591255,-0.374903,0.470369,0.00444139,-0.129437,0.167831,-0.229332,0.513159,-0.286254,-0.450507,0.189598,-0.477574,-0.707203,-0.565159,-0.552964,-0.0393757,-0.0844553,0.142452,-0.649181,0.80631,-0.659688,-0.142676,-0.108047,0.0697419,-0.124253,-0.0623721,-0.117102,-0.142207,-0.19116,-0.0545201,-0.10671,-0.220879,-0.0821353,-0.0814983,0.239991,-0.25982,0.124905,0.737303,0.484858,1.42118,0.357373,0.457955,0.824611,1.17396,-0.203836,0.090966,0.765214,0.233927,0.00261258,0.191723,-0.00342052,0.849597,-0.143527,-0.0451362,0.430967,-0.325331,-0.719183,-0.939586,-0.731313,-0.25695,-0.0678873,0.117428,-0.883374,0.813362,-0.82258,-0.151082
-4184.46,0.999491,0.00416934,9,767,0,4215.57,-0.36679,0.0498462,0.328388,-0.147234,-0.23763,0.098201,0.0045453,0.530577,-0.213325,-0.509065,-0.0380815,0.24918,0.380738,0.904676,0.105418,0.0900182,0.369439,0.566183,-0.541584,-0.441584,0.674847,-0.0821859,-0.163074,0.303159,-0.0215054,0.375136,-0.317783,-0.998482,0.0940827,-0.588534,-0.232077,-0.0209872,-0.331491,0.207357,-0.00151047,0.663111,-0.281035,1.28869,-0.380685,-0.0501566,0.0301828,0.121221,-0.0352127,0.0560589,-0.0467657,-0.0736793,0.160492,-0.0351289,0.106098,-0.198433,0.0329651,0.171416,0.258695,-0.319195,-0.00172839,0.271692,0.201326,1.25222,-0.191557,0.492881,0.52197,0.747758,-0.653226,-0.492364,0.862496,-0.00103312,-0.274164,0.0827996,0.0873055,0.630555,-0.344512,-0.664224,0.194598,-0.63324,-0.511754,-0.891234,-0.88225,-0.373832,-0.335118,0.261733,-0.956266,0.973059,-0.939739,-0.357492
-4176.87,0.999959,0.00416934,11,4095,0,4206.44,0.472798,-0.290999,-0.1935,-0.476702,-0.287982,0.259846,-0.536489,0.42272,-1.46343,-1.15608,-0.942951,-0.343921,0.008591,-0.349853,-0.00162161,-0.804109,-0.441311,-0.210873,-0.503991,-1.07753,0.142556,-0.760704,-0.913143,0.0605427,-0.841817,-0.0531212,-0.711889,-1.30709,-0.434074,-1.22303,-1.10211,-0.900176,-0.778825,-0.277806,-0.780137,-0.287312,-1.08053,-0.0732166,-1.08234,-0.471868,-0.0815906,0.061705,-0.019,-0.131591,-0.18637,-0.135048,-0.135058,-0.0410032,-0.070017,-0.040413,-0.160109,-0.0615888,0.097017,-0.078401,0.0895168,0.249264,0.497901,1.20059,0.204376,0.531692,0.731951,0.997588,0.0674494,-0.150658,0.977478,-0.0548442,-0.299425,0.260165,-0.243275,0.863931,-0.277608,-0.153656,0.295252,-0.669701,-0.681174,-1.19495,-0.686411,-0.363107,-0.00204855,0.408646,-0.998127,0.585821,-0.859138,0.0563866
-4176.03,0.999862,0.00416934,8,255,0,4202.1,0.444979,-0.442626,-0.381114,-0.770619,-0.239418,0.223981,-0.392828,0.431846,-1.07677,-0.82589,-0.673218,-0.0928317,0.108357,-0.269697,-0.17695,-0.483053,-0.556508,-0.0421175,-0.600318,-1.03562,0.16171,-0.731328,-0.510433,0.0990203,-0.631395,-0.157793,-0.731523,-1.12128,-0.100545,-1.32579,-0.693157,-0.557907,-0.520553,-0.0409544,-0.592506,-0.0919065,-0.6087,0.532176,-0.781902,-0.363533,0.0596511,0.094322,-0.0791745,0.146491,-0.0239446,-0.0263701,0.105424,0.0176435,0.136662,-0.0651415,0.139225,0.0403749,0.0956084,-0.0628274,0.0602135,0.251532,0.374318,0.902311,-0.154479,0.494605,0.293976,0.837629,-0.266077,-0.389974,0.70341,-0.296926,-0.144679,0.104601,-0.294168,0.452187,-0.530855,-0.306829,0.353366,-1.01819,-0.657646,-1.11741,-0.758163,-0.434265,-0.236208,0.196111,-0.846679,0.781545,-0.902829,-0.230847
