# 0.114382, 0.117188, 0.0946308, 0.530786, 0.550697, 0.460534, 0.731938, 0.616636, 0.392616, 0.76784, 0.373287, 0.402857, 0.686118, 0.63766, 0.54585, 0.569356, 0.51357, 0.296675, 0.361884, 0.447025, 0.375761, 0.478052, 0.745754, 0.487768, 0.905387, 0.283375, 0.667292, 0.453385, 0.443663, 0.332255, 0.509828, 0.464567, 0.578162, 0.458139, 0.465312, 0.0491366, 0.0302828, 0.173675, 0.187373, 0.199988, 0.18085, 0.164712, 0.186757, 0.172729, 0.297205, 0.245926, 0.171635, 0.185122, 0.15218, 0.167968, 0.184495, 0.340028, 0.24612, 0.202718, 0.213609, 0.188357, 0.169317, 0.187826, 0.161045, 0.208797, 0.176514, 0.242045, 0.216533, 0.234628, 0.146354, 0.184582, 0.148512, 0.186381, 0.169594
92.9853,0.992463,0.0666419,6,63,0,-60.9065,0.330186,-0.741647,0.238014,-0.699343,0.389528,-1.61958,1.041,0.761047,0.299862,1.7661,-0.916421,-0.433027,0.604325,1.12117,0.72579,0.212024,1.98326,-2.09152,-0.675471,0.317442,0.19612,0.332927,0.56239,0.0674339,1.05443,-0.00672145,0.27213,-0.511705,-1.38122,-0.953658,0.785549,-0.341959,0.470011,0.233933,-0.0743205,1.3432,1.07281,-0.371744,0.606347,1.03417,-0.675204,0.405146,1.79322,-1.22778,1.91457,0.957954,-1.44003,-0.605248,0.691417,-0.185332,-0.333229,2.02151,1.12885,0.973998,1.16872,1.04783,-0.712787,0.173778,-1.19133,0.933624,-1.38326,0.834726,1.54234,0.917254,0.708239,0.86162,0.627229,0.804505,1.1262,-0.9081,-0.648934,-1.12713,-0.493874,-0.560507,-0.670275,-0.32129,-0.959768,-0.844713,-0.597809,-0.474791,-0.568899,-0.691182,-0.269604,-1.23946,-0.902418,-0.666091,-0.694967,-0.662405,-0.60779,-0.725596,-0.490679,-0.743246,-0.676876,-0.86344,-1.0704,-0.968631,-0.554675,-0.823038,-0.629777,-0.685967,-0.759336,2.57125,7.34262,11.6193,1.85677,5.91709,26.2319,1.02637,29.8792,10.707,0.817366,2.00148,8.04426,3.14049,2.67972,33.5114,12.8615,10.8929,13.4235,11.7908,1.7834,4.61648,1.06731,10.4312,0.868689,9.38114,20.042,10.2496,8.19075,9.65575,7.50897,9.08187,12.825,-0.577914,-0.318748,-0.796944,-0.163688,-0.230321,-0.340089,0.00889537,-0.629582,-0.514527,-0.267623,-0.144605,-0.238713,-0.360996,0.0605819,-0.909271,-0.572232,-0.335905,-0.364781,-0.33222,-0.277604,-0.395411,-0.160493,-0.413061,-0.34669,-0.533254,-0.74021,-0.638445,-0.224489,-0.492852,-0.299592,-0.355781,-0.42915,0.640587,0.579019,0.68932,0.540831,0.557327,0.584212,0.497776,0.652395,0.625867,0.566509,0.536088,0.559396,0.589282,0.484859,0.712851,0.639278,0.583195,0.590197,0.582299,0.568959,0.597585,0.540037,0.601822,0.585815,0.630242,0.677042,0.654402,0.555888,0.620778,0.574343,0.588019,0.605671
95.1237,0.953681,0.0666419,6,63,0,-62.7437,0.148072,-0.656878,0.274211,0.0102767,0.613267,0.112435,-0.0961127,-1.33129,-0.690538,1.90511,-1.33283,-0.0585585,-0.292553,2.664,0.590346,0.50864,-0.0153742,-1.35225,-0.44309,-0.197378,-0.850303,-0.370705,1.29995,1.09273,1.02463,-0.116564,2.58388,0.463733,-0.419668,-0.642947,1.44794,-0.947435,0.0468153,-0.400598,-0.529059,1.47246,0.977902,-0.51787,0.771387,0.844786,-0.850336,-0.596516,1.29943,-1.10729,1.72462,1.66803,-1.95823,-0.737641,0.204424,0.155363,0.479295,2.91657,1.28518,0.542866,1.4255,0.676624,-0.680406,0.764801,-0.837765,1.80961,-1.11482,0.528515,1.16061,1.295,0.431058,0.716196,0.486293,0.726036,0.161767,-0.65406,-0.488713,-0.626047,-0.683233,-1.02193,-0.846231,-0.134475,-1.02235,-0.672935,-0.737099,0.0736223,-0.494998,-0.517403,-0.661093,-1.02768,-0.778378,-0.711001,-0.89004,-0.758529,-0.300416,-0.357239,-0.375911,-0.688841,0.0516499,-0.529717,-0.771955,-0.833181,-0.259837,-0.916675,-0.64404,-0.766726,-0.801952,2.6275,9.27015,9.95999,1.89821,2.433,15.5362,1.47645,23.5462,22.2787,0.642431,2.11937,5.32474,5.07531,6.96684,75.5337,15.3211,7.41368,17.5747,8.44969,2.24137,9.21063,1.92169,25.587,1.46561,7.31037,13.5641,15.469,6.64583,8.78309,7.01468,8.86801,5.10719,-0.505987,-0.340641,-0.477974,-0.535161,-0.87386,-0.698159,0.0135968,-0.874282,-0.524863,-0.589027,0.221694,-0.346926,-0.369331,-0.513021,-0.879608,-0.630306,-0.562929,-0.741968,-0.610457,-0.152344,-0.209167,-0.227839,-0.540768,0.199722,-0.381645,-0.623883,-0.685109,-0.111765,-0.768603,-0.495968,-0.618654,-0.653879,0.623865,0.584346,0.617269,0.630686,0.705548,0.667779,0.496601,0.705636,0.628284,0.643142,0.444802,0.585872,0.591297,0.625514,0.706741,0.652559,0.63713,0.677426,0.648045,0.538013,0.552102,0.556715,0.631991,0.450235,0.59427,0.651101,0.664878,0.527912,0.683219,0.621511,0.649912,0.657884
98.9727,0.939146,0.0666419,6,63,0,-64.1796,0.0377389,-0.477172,0.315241,1.06059,0.434124,-0.167504,0.494361,-0.905281,0.134423,1.24729,-1.66997,0.0101959,-0.255789,3.16148,0.704792,0.542272,0.299093,-1.07298,-0.489157,-0.836297,-1.01834,-0.326635,1.10364,0.0893177,1.02263,-0.230458,1.62161,0.628484,-0.0592749,-0.82811,0.645842,-0.502793,0.136362,0.440952,-0.61646,1.51402,0.905777,-0.73713,0.497235,0.918623,-1.14062,-0.338275,1.00724,-1.02653,1.69656,1.74609,-1.85811,-0.660691,0.0509758,0.0899929,0.0808993,2.89492,1.67185,0.763837,1.07019,0.447363,-0.475517,0.698721,-0.953146,1.80076,-1.24372,0.688949,0.989105,1.27464,0.319671,0.57843,0.390278,0.506926,0.22997,-0.14283,-0.340318,-0.529976,-0.321329,-0.762553,-0.434796,-0.0839735,-1.00362,-0.473957,-0.557807,0.519455,-0.254992,-0.306225,-0.382885,-0.815419,-0.631374,-0.740807,-0.798194,-0.58014,-0.12926,-0.449015,-0.154797,-0.549821,0.034025,-0.279048,-0.495857,-0.738226,-0.273576,-0.635673,-0.434185,-0.338165,-0.671505,2.3311,7.13063,10.4446,1.61747,3.34549,11.3175,1.79358,21.1305,22.1001,0.844494,2.49822,4.75972,4.93094,4.89049,62.5626,20.6628,9.07825,11.9815,6.81568,2.95442,8.55829,1.91684,23.222,1.47327,8.48287,11.1331,14.4191,6.07126,7.67481,6.47223,7.19349,5.59748,-0.105091,-0.302579,-0.492237,-0.28359,-0.724814,-0.397057,-0.0462346,-0.965877,-0.436218,-0.520068,0.557194,-0.217253,-0.268486,-0.345146,-0.777681,-0.593635,-0.703068,-0.760455,-0.542401,-0.0915209,-0.411276,-0.117058,-0.512082,0.0717638,-0.241309,-0.458119,-0.700487,-0.235837,-0.597934,-0.396446,-0.300426,-0.633766,0.526249,0.575073,0.620633,0.570426,0.673666,0.59798,0.511557,0.724297,0.607358,0.627164,0.364197,0.554101,0.566721,0.58544,0.68518,0.644199,0.668868,0.681453,0.632371,0.522864,0.601394,0.529231,0.625295,0.482067,0.560036,0.612568,0.668296,0.558687,0.645183,0.597833,0.574547,0.653343
103.556,0.944022,0.0666419,6,63,0,-67.2202,0.306497,-0.749947,0.360196,0.0106742,-0.252799,-0.21809,1.52194,0.792429,-0.0745596,1.06008,-1.69022,-0.964282,2.10239,-0.847034,-0.174025,-0.25881,0.591606,-1.0134,-0.553193,-0.796236,0.418377,0.43219,0.984779,-0.411599,1.08146,-0.745899,0.846806,-0.227937,-0.583082,-0.640095,1.00332,0.0280278,0.541847,-0.547603,0.793256,1.61479,1.14732,0.476343,0.129837,0.502316,-0.776199,0.250522,0.488074,-0.850079,1.18664,0.142476,-0.954405,-1.0627,-0.399833,0.486885,0.832577,1.27666,0.169837,0.908353,1.00964,0.790154,-1.32058,0.218423,-0.904228,0.773035,-0.78296,0.759292,0.588831,0.604075,0.194356,0.256687,0.10975,0.359094,0.0945998,-0.746103,-0.841005,-0.828503,-0.201751,-0.464518,-0.776803,-0.368112,-1.35876,-1.09728,0.00732408,-1.05505,-0.812631,-0.84317,-0.536853,-1.11497,-0.949205,-1.03675,-0.59925,-0.594274,-0.395234,-0.898204,-0.36041,-1.01862,-0.444931,-0.832049,-0.959971,-0.980507,-0.388555,-0.739852,-0.554776,-0.947192,-0.46422,8.68253,5.83432,8.94515,2.06317,6.70078,8.80018,1.8955,19.6141,5.91954,1.68167,1.48517,3.17738,8.78818,13.0662,21.7482,6.10832,14.253,16.0094,12.4454,1.10479,6.45849,1.78132,12.2034,2.04723,12.0125,9.87862,10.0529,6.28259,6.74834,5.7014,7.58969,5.60316,-0.439606,-0.534508,-0.522006,0.104745,-0.158021,-0.470307,-0.0616152,-1.05226,-0.790781,0.313821,-0.748549,-0.506134,-0.536673,-0.230357,-0.808475,-0.642708,-0.730252,-0.292753,-0.287778,-0.0887374,-0.591707,-0.0539132,-0.712121,-0.138435,-0.525553,-0.653474,-0.67401,-0.0820587,-0.433355,-0.248279,-0.640695,-0.157723,0.608165,0.630534,0.627617,0.473838,0.539423,0.615456,0.515399,0.741209,0.687999,0.422182,0.678862,0.6239,0.631038,0.557336,0.691784,0.655365,0.67486,0.57267,0.571452,0.52217,0.643757,0.513475,0.67087,0.534554,0.628445,0.657793,0.662401,0.520503,0.606675,0.561753,0.654911,0.539349
104.466,0.961591,0.0666419,5,63,0,-81.3574,0.3219,-0.676898,0.34398,-0.101801,-0.319813,-0.111114,1.53926,0.969624,-0.125015,1.09043,-1.71596,-0.897619,1.86128,-1.0465,-0.479068,-0.212019,0.774298,-0.858579,-0.578338,-0.875032,0.53955,0.464749,1.05492,-0.463198,1.00525,-0.743275,1.07287,-0.110767,-0.494019,-0.415639,0.881802,0.0121326,0.391923,-0.415275,0.716858,1.58988,1.09251,0.475945,0.0435466,0.495982,-0.834416,0.211399,0.466014,-1.00559,1.2122,0.41804,-1.08798,-1.09297,-0.334426,0.49067,0.815076,1.36084,0.436469,1.05167,1.0635,0.741179,-1.20745,0.299036,-0.996737,0.88354,-0.770017,0.908804,0.642109,0.65855,0.321852,0.0837094,0.211335,0.259834,0.168134,-0.711916,-0.786907,-0.715119,-0.147425,-0.343367,-0.719901,-0.301811,-1.26715,-0.985661,-0.0366558,-1.03687,-0.841688,-0.749828,-0.410556,-0.972232,-0.875835,-0.977891,-0.491304,-0.517034,-0.314028,-0.836229,-0.331113,-0.932569,-0.307851,-0.715,-0.84683,-0.819869,-0.373576,-0.672725,-0.542085,-0.819744,-0.430313,8.24699,5.14205,8.42952,1.97047,6.17699,8.158,1.63439,18.4342,7.74144,1.49369,1.48557,3.40251,8.38074,11.9455,21.6846,7.89888,15.4689,15.6701,11.019,1.31092,6.79764,1.65026,12.8732,2.1141,13.2335,9.88862,10.0678,6.96921,5.37269,6.17656,6.51265,5.89181,-0.390015,-0.465007,-0.393219,0.174475,-0.0214668,-0.398,0.020089,-0.945252,-0.66376,0.285244,-0.714974,-0.519787,-0.427928,-0.0886553,-0.650331,-0.553934,-0.655991,-0.169404,-0.195134,0.00787222,-0.514329,-0.00921283,-0.610669,0.0140491,-0.393099,-0.52493,-0.497969,-0.0516759,-0.350824,-0.220184,-0.497844,-0.108413,0.596286,0.614201,0.597057,0.456491,0.505366,0.598207,0.494978,0.720159,0.660105,0.429168,0.671499,0.627098,0.605379,0.522149,0.657085,0.635048,0.658359,0.54225,0.548629,0.498032,0.625821,0.502303,0.648093,0.496488,0.597029,0.6283,0.621982,0.512916,0.586817,0.554825,0.621953,0.527077
102.836,0.989461,0.0666419,6,63,0,-72.249,0.245786,-0.713625,0.332174,0.178289,-0.376374,0.0904705,2.01956,0.955644,0.0836079,0.89873,-1.78883,-0.853209,1.84274,-0.535257,0.639874,-0.257048,0.861552,-1.70692,-0.541441,-1.23056,0.171806,-0.0271723,0.880753,-0.449164,1.23198,-0.81702,1.74051,-0.0110515,0.0565582,-0.459971,0.967644,-0.455612,0.793629,-0.50551,1.14759,1.71783,1.35123,0.239622,-0.0461617,0.633678,-0.795806,0.33679,0.280738,-1.32354,1.2252,0.349953,-1.07613,-1.38013,-0.467895,0.552419,0.563285,1.55771,1.24845,1.04342,0.823239,0.53023,-1.13547,0.471964,-1.2348,0.921153,-0.752175,0.869631,0.240167,0.845648,0.0731176,0.12612,-0.204756,0.436617,0.290031,-0.654402,-0.838647,-0.683573,-0.0427788,-0.396184,-0.685853,-0.41509,-1.30783,-0.997039,-0.101513,-0.891424,-0.501075,-0.79901,-0.427439,-1.28062,-0.893478,-1.12239,-0.656555,-0.722651,-0.421061,-0.862826,-0.304393,-0.985018,-0.135472,-0.717296,-0.694838,-0.866416,-0.392198,-0.864968,-0.450002,-0.881543,-0.332425,7.70307,5.23549,13.1192,1.90126,8.78386,8.14314,0.931859,29.1766,8.94148,1.30178,0.863262,2.96122,11.755,11.9289,45.7254,30.1075,22.8224,16.9492,11.4078,1.20147,10.5441,1.05057,19.3467,2.01672,18.0457,7.70874,17.4703,6.15111,6.60781,4.2256,10.0523,8.24605,-0.408616,-0.592861,-0.437787,0.203007,-0.150399,-0.440067,-0.169304,-1.06204,-0.751253,0.144273,-0.645638,-0.255289,-0.553224,-0.181653,-1.03483,-0.647692,-0.876599,-0.41077,-0.476865,-0.175275,-0.61704,-0.0586077,-0.739232,0.110313,-0.47151,-0.449052,-0.62063,-0.146412,-0.619182,-0.204216,-0.635757,-0.0866388,0.600756,0.644021,0.607732,0.449422,0.537529,0.608275,0.542225,0.743081,0.679452,0.463994,0.656027,0.563478,0.634883,0.545289,0.737852,0.65649,0.706117,0.601272,0.617007,0.543707,0.649545,0.514648,0.676828,0.47245,0.615741,0.610414,0.650362,0.536538,0.650032,0.550877,0.653794,0.521646
94.6605,0.998682,0.0666419,6,63,0,-66.1617,-0.607183,0.199782,0.256624,0.108387,0.675028,-0.548624,-0.550971,-0.0942528,-0.555545,0.413142,-0.883827,-0.619059,-0.533694,2.22522,0.563216,-0.278936,0.22485,-1.38405,-1.27585,0.102333,-1.11227,-0.419217,0.920381,-0.00697253,0.227626,-1.27953,-0.229739,-0.330832,-1.67374,-0.484401,0.979851,-1.51529,0.204073,1.30448,-0.564953,1.82242,0.893853,0.090762,0.186926,0.186337,-1.82417,-1.05355,1.39053,-1.19765,0.670017,1.18387,-2.26276,-1.44427,0.259536,-0.842909,-0.279669,1.98823,0.24965,0.00492044,1.01995,0.638828,-1.08981,0.284432,-1.12153,1.84208,-1.80612,0.311466,1.40893,1.1979,0.240786,0.333111,0.260016,-0.443771,0.0381225,0.227597,0.37301,0.0589919,0.0583896,0.175594,0.0572157,0.305804,-0.0270294,0.0409166,0.0628231,0.770828,0.344317,0.1282,0.257484,-0.155399,-0.127631,0.226043,-0.0856521,0.0922008,0.435974,0.197993,0.258196,-0.128576,0.140825,0.114883,-0.229739,0.075473,0.451235,-0.189079,0.252152,0.534542,0.0548015,6.70968,7.31193,7.30808,1.21153,2.4126,21.4421,2.12104,11.2607,17.8255,0.818609,1.70141,7.80223,2.91243,4.81839,36.584,7.73359,6.2141,15.3961,10.9511,2.33566,7.9778,2.27037,32.1037,1.23124,8.17293,21.7975,18.0504,7.67256,8.33259,7.80558,4.16101,6.40129,-0.379587,-0.234173,-0.548191,-0.548794,-0.431589,-0.549968,-0.301379,-0.634213,-0.566267,-0.54436,0.163645,-0.262867,-0.478983,-0.349699,-0.762582,-0.734814,-0.38114,-0.692835,-0.514982,-0.17121,-0.409191,-0.348987,-0.735759,-0.466358,-0.492301,-0.836922,-0.53171,-0.155948,-0.796262,-0.355031,-0.0726411,-0.552382,0.593773,0.558277,0.633716,0.633856,0.606253,0.634128,0.57478,0.653444,0.637901,0.632826,0.45918,0.565341,0.617508,0.586545,0.681914,0.675861,0.594148,0.666597,0.625974,0.542698,0.600894,0.586372,0.676068,0.614521,0.620648,0.697817,0.629882,0.538908,0.689174,0.587837,0.518152,0.634688
102.19,0.986945,0.0666419,6,63,0,-60.7095,-0.492529,0.0637503,0.29031,0.115865,-0.77994,-0.163411,1.67953,0.0939955,-0.282938,1.78427,-1.10774,-0.198818,1.17576,0.756784,0.206056,0.775357,-0.352913,-1.77885,-0.486118,-1.71389,0.0442437,-0.215032,0.929532,-1.08542,1.7299,-0.54085,0.90518,0.280687,0.131147,-0.858587,0.070377,-0.267325,-0.0489421,-0.697173,1.42121,1.5679,1.0178,0.47533,-0.311966,0.883618,-1.00472,0.570572,0.556429,-1.25614,1.41692,0.189951,-1.53805,-1.18708,-0.323379,0.0891115,0.338429,1.9658,1.32042,1.41452,1.20561,0.955572,-1.54284,0.609734,-1.46104,1.39871,-1.19186,1.16102,0.408292,1.06477,-0.284197,0.206905,-0.539599,0.720315,0.28696,0.0973871,-0.162674,0.0163104,0.551335,0.0910381,-0.0183895,0.58174,-0.257836,0.00603154,0.405085,0.283452,0.12357,0.288844,-0.0387038,-0.452666,-0.0773744,-0.433809,0.0765946,0.00132442,0.333602,-0.251358,0.565958,-0.0932635,0.326533,0.145237,0.101823,-0.185506,0.0841814,-0.0138568,0.0495419,-0.138646,0.476341,7.78106,3.49167,11.79,1.72512,8.5731,8.45058,1.33562,20.2883,5.81961,1.00248,1.43288,3.45134,5.25194,6.769,35.4702,18.3904,20.2389,16.3623,12.6858,0.997601,8.92172,1.08421,19.9158,1.42592,15.6362,7.26785,14.1771,3.59176,5.9209,2.76958,9.98454,6.42354,-0.395142,-0.655203,-0.476219,0.0588055,-0.401491,-0.510919,0.0892112,-0.750365,-0.486498,-0.0874437,-0.209077,-0.368959,-0.203685,-0.531233,-0.945196,-0.569904,-0.926338,-0.415935,-0.491205,-0.158927,-0.743887,0.0734285,-0.585793,-0.165996,-0.347293,-0.390706,-0.678035,-0.408348,-0.506386,-0.442987,-0.631175,-0.0161882,0.59752,0.658182,0.616855,0.485303,0.599046,0.625022,0.477712,0.679258,0.619281,0.521847,0.55208,0.591207,0.550746,0.629771,0.720148,0.638741,0.716332,0.60251,0.62039,0.539648,0.677845,0.481651,0.642399,0.541404,0.585961,0.596453,0.6633,0.600692,0.623959,0.608971,0.652756,0.504047
100.845,0.909731,0.0666419,6,63,0,-70.1523,-0.0534954,-0.245702,0.389364,-0.0997504,-0.614628,-0.447455,0.402211,0.190874,-0.591868,0.162161,-1.84446,-0.670602,-0.312636,0.966646,0.344445,0.188273,-0.437465,-2.03756,-0.314491,0.201414,0.0589142,-0.32782,1.73419,-0.745566,0.736861,-0.645136,0.449804,-0.315806,-0.720531,-1.27325,0.22674,-1.02611,-0.461039,-0.874949,-0.27257,1.56943,1.04648,0.221672,-0.440748,0.325827,-1.15014,-0.564793,1.67982,-1.43902,1.88471,0.519256,-1.11199,-1.03105,0.186398,-0.0291572,0.345881,1.8835,0.885997,0.0107881,0.870213,0.180937,-1.10131,-0.227131,-1.29171,1.53375,-1.06789,0.950821,1.05162,1.31869,0.839124,0.0443671,0.619593,-0.604016,0.38991,-0.284541,-0.485016,-0.419925,-0.0890952,-0.171382,-0.476154,-0.182562,-0.963868,-0.50681,-0.367431,0.130675,-0.111587,-0.172395,-0.416035,-1.03905,-0.368153,-0.167279,-0.222763,-0.373343,0.42953,-0.535998,0.0412052,-0.496895,-0.0705642,-0.368665,-0.526251,-0.741458,-0.157417,-0.645234,-0.425214,-0.586376,-0.351831,6.05812,3.02888,6.75577,1.44171,2.66015,27.8635,1.06558,34.5266,8.2715,1.50042,1.63305,5.83858,4.65952,6.89904,34.4829,12.1412,4.85843,11.9423,5.8053,1.5173,3.78762,1.24319,23.9139,1.5713,12.9934,14.4388,19.0946,11.56,5.03219,9.18724,2.55317,7.22435,-0.338036,-0.538511,-0.47342,-0.142591,-0.224878,-0.52965,-0.236058,-1.01736,-0.560306,-0.420927,0.07718,-0.165083,-0.22589,-0.46953,-1.09255,-0.421649,-0.220774,-0.276258,-0.426839,0.376034,-0.589494,-0.0122902,-0.55039,-0.12406,-0.422161,-0.579746,-0.794953,-0.210913,-0.69873,-0.478709,-0.639871,-0.405326,0.583713,0.631466,0.616193,0.535587,0.555984,0.629401,0.558742,0.734459,0.636523,0.603705,0.480715,0.541177,0.556234,0.615273,0.748862,0.603878,0.55497,0.568629,0.605118,0.407084,0.643249,0.503073,0.634226,0.530975,0.604,0.641009,0.688894,0.552534,0.667906,0.617443,0.654724,0.599967
96.7345,0.999337,0.0666419,6,63,0,-68.7489,0.119252,-0.534883,0.255305,0.508321,0.257528,-0.233391,0.407559,-0.98212,-0.0540542,2.60188,-1.2076,-0.799251,1.5208,0.739977,0.439107,0.511058,0.96486,-1.16009,-0.695082,-1.09507,-0.541424,0.672896,1.22074,-1.85283,1.20414,-0.409643,0.988359,-0.2073,-0.969447,-0.718058,1.34598,0.729098,0.401798,0.780661,0.429318,1.64061,0.992779,0.47808,0.475932,0.820631,-1.39753,0.111778,-0.258379,-1.23574,1.18112,1.21508,-1.33971,-1.22338,0.0709935,0.15048,0.302828,1.50759,1.1674,1.61523,1.39235,1.26774,-1.44897,0.725039,-1.61265,1.27333,-0.863611,0.430021,0.594746,1.19609,-0.336441,0.21023,-0.436,1.01377,0.0925551,-0.405107,-0.469135,-0.594469,-0.430832,-0.785623,-0.548684,0.129387,-0.843189,-0.738936,-0.146617,-0.345964,-0.422777,-0.404408,-0.28855,-0.83106,-0.712341,-0.81446,-0.673111,-0.36309,-0.223224,-1.00792,-0.227461,-0.639467,-0.282551,-0.587808,-0.782387,-0.718207,-0.191249,-0.348741,-0.432303,-0.335577,-0.425277,8.29153,8.27387,11.6501,1.2881,5.76369,3.99121,1.51254,16.6632,17.2344,1.36421,1.53122,5.53498,5.98945,6.96744,23.0419,16.4377,25.6405,20.5509,18.1595,1.22397,10.5953,1.0404,18.2605,2.18853,7.90521,9.30971,16.9127,3.69358,6.35549,3.34597,14.1125,5.65474,-0.285855,-0.349883,-0.475217,-0.31158,-0.666371,-0.429432,0.24864,-0.723936,-0.619684,-0.0273644,-0.226712,-0.303525,-0.285156,-0.169298,-0.711807,-0.593089,-0.695208,-0.553859,-0.243838,-0.103972,-0.888667,-0.108209,-0.520215,-0.163299,-0.468556,-0.663135,-0.598955,-0.0719972,-0.229489,-0.31305,-0.216325,-0.306024,0.570981,0.586589,0.616618,0.577271,0.66069,0.605738,0.438158,0.673473,0.650147,0.506841,0.556436,0.575304,0.57081,0.542224,0.6708,0.644074,0.667125,0.635031,0.560659,0.52597,0.708615,0.527026,0.627198,0.540734,0.615042,0.659964,0.645417,0.517992,0.557122,0.57763,0.553871,0.575915
103.1,0.970009,0.0666419,6,63,0,-65.3624,-0.00940116,-0.397757,0.330783,1.39918,0.909083,-1.01668,1.14185,0.255831,-0.808526,1.76195,-1.50164,-0.21732,0.817859,1.27902,0.744016,-0.332427,-0.189091,-1.18717,-0.809593,-0.459244,-0.0999672,-0.582276,1.5245,-1.30539,1.83033,-0.609573,1.46082,0.454484,0.232352,-0.758475,1.23092,-1.06,-0.648617,-0.347026,0.751941,1.47707,0.999476,0.444937,-0.168102,0.749756,-0.641481,-0.385829,0.690647,-0.918284,1.25264,1.1652,-2.05168,-1.21169,0.664934,0.223781,-0.18218,2.56321,0.765508,0.99255,1.47326,0.745035,-0.610164,0.0430542,-0.952721,1.36642,-1.29903,0.685997,0.673005,2.0191,0.857335,0.719806,0.460587,0.262488,0.418096,0.0650673,-0.0970476,-0.734058,-0.0200515,-0.313133,-0.665204,0.185066,-0.894476,-0.469643,-0.127223,0.0253218,-0.151649,-0.507719,-0.460305,-0.790455,-0.665557,-0.549668,-0.430825,-0.590364,0.106522,-0.829559,0.207685,-0.599394,0.0854584,-0.247422,-0.320899,-0.648648,0.0094109,-0.748386,-0.612309,-0.512548,-0.149028,6.8331,3.70269,9.2668,2.30696,2.97858,8.7352,1.7494,15.3184,14.0365,0.563531,1.30476,8.51357,5.47799,3.65096,56.7664,9.41385,11.8119,19.0977,9.22317,2.38031,4.57271,1.69021,17.1633,1.19569,8.69469,8.58252,32.9543,10.3187,8.99351,6.94082,5.69407,6.65222,0.0556661,-0.106449,-0.74346,-0.0294526,-0.322534,-0.674605,0.175665,-0.903877,-0.479044,-0.136624,0.0159206,-0.16105,-0.51712,-0.469706,-0.799856,-0.674958,-0.559069,-0.440226,-0.599766,0.0971211,-0.83896,0.198284,-0.608795,0.0760573,-0.256823,-0.3303,-0.658049,9.73572e-06,-0.757787,-0.62171,-0.521949,-0.158429,0.486087,0.526587,0.677752,0.507363,0.579942,0.662534,0.456196,0.711746,0.617522,0.534103,0.49602,0.540176,0.626474,0.615314,0.689944,0.662613,0.636237,0.608313,0.645603,0.475739,0.698246,0.450591,0.647666,0.480995,0.563855,0.581832,0.658822,0.499998,0.680873,0.650607,0.627603,0.539525
98.4286,0.778095,0.0666419,6,63,0,-64.9743,-0.651873,0.188535,0.210873,-1.4214,-0.683318,0.206412,0.0744605,-0.168523,-0.328843,-0.312994,-1.4399,-1.11036,1.49013,0.947346,-0.277586,0.472248,0.903506,-1.81211,-0.723062,-0.931946,-1.2679,0.248053,0.0523268,-0.432603,0.132888,-0.712964,-0.144713,-0.538209,-2.44975,-0.545394,0.578406,0.250817,1.23816,-0.277147,-0.502311,1.80219,1.25969,-0.130679,0.306405,0.393473,-1.4831,0.114052,1.21009,-0.937738,1.43075,0.45158,-1.81808,-1.27325,-0.573706,-0.0522419,0.48666,1.18827,0.975462,0.609468,0.391738,0.695491,-1.31159,0.730051,-1.26453,0.893476,-1.16574,0.820349,0.769956,0.485444,-0.390113,-0.299061,-0.341115,0.182247,0.0145617,-0.1112,0.0444421,0.232062,0.204237,0.152998,0.119191,0.122533,-0.1151,-0.0456083,0.502764,0.388305,0.13,0.288119,0.37906,-0.19359,0.0360613,-0.00798671,-0.0788295,0.240843,0.19957,0.097311,0.216558,0.0381906,0.158019,0.0750416,-0.328051,0.0735266,0.310505,0.241426,0.449628,0.130093,0.0826116,5.1427,8.91884,9.95271,0.936082,6.99966,27.8415,1.86067,36.763,10.7085,0.613844,1.21932,2.94321,5.67678,11.1923,27.0866,20.7173,13.0649,9.93098,14.5602,1.16184,15.2081,1.23279,18.6844,1.39616,17.0402,15.9921,11.1752,3.70904,4.15981,3.94518,7.62754,6.17516,-0.763073,-0.607431,-0.419811,-0.447636,-0.498874,-0.532682,-0.529339,-0.766972,-0.697481,-0.149109,-0.263568,-0.521873,-0.363753,-0.272813,-0.845462,-0.615812,-0.65986,-0.730702,-0.41103,-0.452303,-0.554562,-0.435315,-0.613682,-0.493854,-0.576831,-0.979923,-0.578346,-0.341367,-0.410447,-0.202244,-0.52178,-0.569261,0.682021,0.647355,0.603438,0.610077,0.622195,0.630108,0.629329,0.682866,0.667629,0.537208,0.565513,0.627586,0.589949,0.567783,0.699614,0.649265,0.659229,0.674959,0.601335,0.611187,0.635193,0.607142,0.64878,0.621014,0.640338,0.727093,0.640687,0.584523,0.601195,0.550389,0.627564,0.638593
