# 0.137813, 0.235873, 0.174741, 0.385632, 0.412727, 0.317131, 0.285878, 0.290372, 0.353433, 0.309253, 0.294849, 0.289038, 0.276936, 0.343669, 0.404547, 0.509977, 0.298998, 0.288813, 0.314827, 0.294422, 0.388569, 0.29631, 0.315045, 0.295277, 0.451416, 0.284385, 0.299335, 0.29167, 0.326445, 0.312028, 0.376735, 0.297007, 0.51653, 0.305681, 0.302109, 0.256362, 0.00662475, 0.265478, 0.2671, 0.266844, 0.265326, 0.265187, 0.266235, 0.267365, 0.264946, 0.266111, 0.264704, 0.265066, 0.265694, 0.266034, 0.26538, 0.266498, 0.266627, 0.266646, 0.266293, 0.264449, 0.266202, 0.26574, 0.265539, 0.265145, 0.266971, 0.265673, 0.26415, 0.264898, 0.265509, 0.266147, 0.265667, 0.265049, 0.265968, 0.26651, 0.265256, 0.267002, 0.266088, 0.266308, 0.265268, 0.266651, 0.26639, 0.264894, 0.266181, 0.26586, 0.266412, 0.266066, 0.266912, 0.264542, 0.266231, 0.265537, 0.265038, 0.265344, 0.264795, 0.266309, 0.266328, 0.266453, 0.266391, 0.26622, 0.266074, 0.266869, 0.265525, 0.266696, 0.266818, 0.266196, 0.265446, 0.266711, 0.265462, 0.265662, 0.265667, 0.265862, 0.265581, 0.265965, 0.266429, 0.264762, 0.265278, 0.266472, 0.266767, 0.265443, 0.265903, 0.266791, 0.266008, 1.31962, 0.265607, 0.265952, 0.265355, 0.265482, 0.26489, 0.265407, 0.265663, 0.265116, 0.265486, 0.264462, 0.265098, 0.265181, 0.265619, 0.265238, 0.26558, 0.265567, 0.265473, 0.265211, 0.26655, 0.265172, 0.265181, 0.26558, 0.26592, 0.265775, 0.265932, 0.265022, 0.265656, 0.265212, 0.265074, 0.265267, 0.265771, 0.265206, 8.39392e-05
7236.33,0.00733938,0.00933968,2,4,1,-7163.78,0.117116,-0.0338608,0.601722,-0.83991,-0.868073,-0.445412,0.354376,-0.0399003,1.07622,0.605716,0.045913,0.0758315,0.163184,-0.607864,-0.879122,1.7795,0.0593593,0.204941,0.808037,0.30107,1.2926,0.00906082,-0.406652,0.641828,-1.1172,0.395606,-0.268555,0.0342612,0.788909,0.700981,1.13693,-0.272116,1.76011,-0.250164,0.691406,-0.169316,0.655507,-0.00534817,-0.409305,-1.27221,0.269137,-0.523629,-0.0147282,-1.01053,0.204264,-0.234775,-0.765973,-0.336539,-0.57257,0.302459,0.541989,0.227676,-0.475525,-0.907523,-0.520544,-0.833961,0.157762,-1.02807,-0.0872077,-0.734135,-1.48867,-0.986215,-0.833455,0.794089,-0.418095,-0.746627,-1.88427,-0.890909,-1.07777,-0.6219,-1.37942,1.17406,-0.0327254,0.0211511,-0.295943,0.0511204,-2.24194,-0.00379143,-0.432393,-0.152484,0.209487,0.0410844,0.68292,-0.0403951,0.00419452,-1.11172,-0.370502,0.138426,-0.463095,-0.87965,-0.217321,0.482447,0.777503,-0.799012,0.481351,-0.768594,0.0860121,0.971748,0.714072,-0.546088,-0.390159,-1.04936,-0.255921,-0.317192,-0.53728,-1.04446,0.438849,-1.2509,-0.792813,-0.484519,-1.08039,0.399078,0.708596,0.548314,-0.333064,-0.483763,-0.819565,0.0089035,-0.730962,-0.751737,-0.319029,0.490233,0.0929415,1.19585,0.730799,0.149157,0.181559,0.269101,-0.482399,-0.766974,1.90394,0.165047,0.328826,0.916554,0.424029,1.41898,0.120393,-0.2788,0.770694,-1.0115,0.505947,-0.136915,0.146315,0.910541,0.805222,1.26748,-0.147233,1.88683,-0.123304,0.799679,0.199477
7235.94,1.5694e-07,0.00933968,1,3,1,-7157.18,0.11837,-0.030645,0.600665,-0.841047,-0.866233,-0.443184,0.359367,-0.0377834,1.08056,0.605585,0.0487778,0.0753951,0.153283,-0.594906,-0.872843,1.77727,0.060857,0.207396,0.809518,0.298701,1.28064,0.00100362,-0.406791,0.642766,-1.12069,0.388924,-0.268273,0.0181061,0.79106,0.708734,1.14136,-0.266105,1.75862,-0.247077,0.694259,-0.172756,0.656063,-0.000689524,-0.407261,-1.27261,0.271464,-0.52034,-0.0159348,-1.01002,0.200037,-0.231572,-0.764347,-0.338743,-0.579225,0.300688,0.539111,0.226758,-0.479923,-0.906217,-0.527083,-0.827482,0.159386,-1.02905,-0.087934,-0.724176,-1.49171,-0.986431,-0.835547,0.791188,-0.414114,-0.741563,-1.88748,-0.892129,-1.08251,-0.625409,-1.37485,1.16815,-0.0335305,0.0240226,-0.297316,0.0470448,-2.24046,-0.000192394,-0.430891,-0.153184,0.206,0.0409343,0.679612,-0.0487762,0.00135632,-1.11267,-0.371939,0.144253,-0.457713,-0.887631,-0.21421,0.480024,0.782264,-0.800598,0.480979,-0.772271,0.0905224,0.967772,0.724013,-0.546065,-0.386799,-1.04645,-0.257538,-0.313069,-0.536574,-1.04648,0.436586,-1.24982,-0.801234,-0.489967,-1.07851,0.396653,0.698672,0.547876,-0.331622,-0.478569,-0.819027,0.00883873,-0.734676,-0.752868,-0.329074,0.490888,0.0892969,1.20292,0.732004,0.157964,0.17941,0.27717,-0.480994,-0.765947,1.902,0.169352,0.327222,0.915337,0.430065,1.42018,0.125073,-0.273435,0.772761,-1.0089,0.502056,-0.140751,0.145538,0.91199,0.814902,1.26721,-0.149639,1.88553,-0.124385,0.7919,0.199464
7238.95,0.0858168,0.00933968,2,5,1,-7171.35,0.118756,-0.037844,0.598714,-0.838807,-0.866522,-0.441719,0.356052,-0.0413488,1.06927,0.607656,0.0423206,0.065134,0.156068,-0.590336,-0.880558,1.7771,0.0570257,0.203614,0.81038,0.30167,1.28828,-0.00175735,-0.403117,0.649243,-1.12382,0.386854,-0.272097,0.0147791,0.793705,0.710002,1.14089,-0.27498,1.75938,-0.239977,0.692012,-0.176172,0.65561,0.00129767,-0.40507,-1.28076,0.280642,-0.522187,-0.0235654,-1.00243,0.196297,-0.236104,-0.765022,-0.338486,-0.579974,0.299953,0.541448,0.230948,-0.476327,-0.899558,-0.527155,-0.82533,0.165301,-1.03054,-0.0976255,-0.709163,-1.49111,-0.987048,-0.836119,0.785467,-0.41453,-0.735606,-1.8825,-0.897022,-1.08363,-0.627836,-1.3699,1.16349,-0.0358388,0.0195404,-0.295904,0.0427992,-2.24493,-0.00429575,-0.428022,-0.156577,0.202398,0.0369179,0.682105,-0.0520026,0.00460184,-1.11786,-0.374936,0.155334,-0.459313,-0.885291,-0.21384,0.474067,0.788578,-0.800873,0.483327,-0.763837,0.0852066,0.959768,0.724763,-0.542434,-0.392196,-1.04242,-0.256825,-0.314594,-0.540062,-1.04849,0.435845,-1.25,-0.804325,-0.488263,-1.08099,0.396611,0.698406,0.552134,-0.337641,-0.483087,-0.818629,0.00885233,-0.732433,-0.752448,-0.329903,0.488717,0.0869068,1.20048,0.737532,0.16384,0.181208,0.279595,-0.473621,-0.773784,1.90534,0.171242,0.325581,0.919576,0.427197,1.40996,0.121722,-0.26955,0.770308,-1.01285,0.510841,-0.140375,0.147517,0.912873,0.824854,1.27142,-0.151436,1.89352,-0.128653,0.797388,0.19947
7240.46,0.101133,0.00933968,2,4,1,-7161.64,0.120161,-0.0358135,0.600766,-0.847421,-0.866292,-0.447214,0.354756,-0.0446046,1.06979,0.616532,0.0428008,0.0594058,0.163221,-0.589727,-0.890364,1.77247,0.0523992,0.202847,0.808052,0.306845,1.2792,-0.000361063,-0.40582,0.646956,-1.13234,0.38851,-0.275666,0.0258569,0.7922,0.711514,1.13849,-0.271775,1.75604,-0.232418,0.690141,-0.177571,0.655445,0.00433563,-0.404268,-1.27664,0.278768,-0.5211,-0.0246246,-0.994949,0.19127,-0.236743,-0.769502,-0.330738,-0.580727,0.300904,0.542264,0.235035,-0.475817,-0.889953,-0.51912,-0.823239,0.165429,-1.02657,-0.105228,-0.716678,-1.48878,-0.988699,-0.842094,0.784302,-0.421718,-0.737127,-1.88222,-0.892056,-1.07676,-0.625463,-1.37258,1.16595,-0.0348948,0.0236546,-0.296395,0.0459877,-2.24995,-0.00790074,-0.434039,-0.150471,0.195494,0.0499134,0.677066,-0.047493,-0.000425545,-1.12811,-0.382336,0.161921,-0.464441,-0.885362,-0.208353,0.47605,0.797863,-0.790414,0.487105,-0.77204,0.0875867,0.96461,0.71888,-0.544875,-0.393663,-1.04415,-0.257316,-0.310918,-0.544187,-1.05087,0.429859,-1.25894,-0.79927,-0.482389,-1.07634,0.40007,0.691636,0.542631,-0.335639,-0.486069,-0.819935,0.00874744,-0.720082,-0.74392,-0.334066,0.487261,0.0914259,1.19194,0.739599,0.173621,0.169979,0.283855,-0.473779,-0.774673,1.8932,0.170704,0.32121,0.926853,0.436498,1.41166,0.123894,-0.269494,0.7746,-1.01008,0.507082,-0.141636,0.139242,0.918975,0.816394,1.26763,-0.157073,1.88471,-0.123693,0.793211,0.199467
7242.14,0.14596,0.00933968,2,7,1,-7161.23,0.121786,-0.0283443,0.600512,-0.84869,-0.858693,-0.440458,0.351647,-0.0406433,1.08182,0.616546,0.0528677,0.0635401,0.167551,-0.595001,-0.8951,1.7699,0.0477265,0.196529,0.809697,0.307004,1.28374,0.00171937,-0.408644,0.64906,-1.13888,0.379436,-0.279523,0.0192208,0.79974,0.706156,1.1349,-0.277643,1.77016,-0.236013,0.692666,-0.17096,0.655131,0.00599617,-0.40387,-1.27329,0.279439,-0.524513,-0.0245062,-0.984696,0.198267,-0.234195,-0.772027,-0.338127,-0.581053,0.299814,0.543726,0.236886,-0.481828,-0.893813,-0.528444,-0.820533,0.164058,-1.01647,-0.110005,-0.716266,-1.4955,-0.998069,-0.832751,0.787053,-0.413339,-0.73366,-1.88756,-0.891539,-1.07306,-0.625238,-1.37041,1.15778,-0.0410395,0.0173527,-0.294624,0.0398307,-2.24547,-0.0117121,-0.445723,-0.151517,0.191599,0.0524435,0.675705,-0.0538339,-0.0067123,-1.13192,-0.377902,0.169433,-0.460843,-0.886695,-0.211444,0.475062,0.79291,-0.79552,0.490698,-0.771794,0.0872419,0.955149,0.718877,-0.54629,-0.389251,-1.04465,-0.252832,-0.306293,-0.534666,-1.05046,0.436871,-1.25386,-0.796302,-0.476783,-1.07524,0.400176,0.69239,0.539221,-0.332267,-0.481703,-0.819894,0.0088293,-0.726092,-0.748651,-0.32361,0.480837,0.084919,1.19212,0.7374,0.169955,0.16837,0.280063,-0.474837,-0.769104,1.89014,0.175874,0.32887,0.932996,0.43114,1.41646,0.11866,-0.273298,0.783804,-1.01696,0.50682,-0.142923,0.147488,0.922606,0.811468,1.26656,-0.151031,1.8906,-0.12214,0.808232,0.199467
7242.67,0.204165,0.00933968,2,6,1,-7177.11,0.121111,-0.0298921,0.601822,-0.853028,-0.859324,-0.4383,0.356447,-0.0394601,1.08333,0.612746,0.0509782,0.0569762,0.173519,-0.606955,-0.897752,1.76553,0.0443634,0.203004,0.805175,0.301618,1.28769,0.00330576,-0.403116,0.660822,-1.14183,0.368202,-0.270106,0.0303351,0.79728,0.702896,1.14201,-0.281132,1.76852,-0.237495,0.691813,-0.16887,0.654652,0.0135146,-0.404706,-1.27666,0.274664,-0.526979,-0.0252705,-0.98675,0.194849,-0.236862,-0.770554,-0.338495,-0.587759,0.299987,0.530723,0.243735,-0.483967,-0.892163,-0.527507,-0.819819,0.162001,-1.02036,-0.107854,-0.718276,-1.49505,-0.997286,-0.832712,0.788956,-0.412236,-0.737002,-1.88974,-0.902024,-1.07143,-0.62932,-1.37002,1.1679,-0.0439095,0.0165449,-0.296806,0.0393136,-2.23928,-0.00774484,-0.438921,-0.146705,0.190364,0.0502038,0.676338,-0.0607858,-0.00731154,-1.13656,-0.376504,0.174515,-0.466767,-0.885946,-0.202306,0.483038,0.794044,-0.788943,0.490515,-0.773996,0.0760378,0.946222,0.725332,-0.544935,-0.391204,-1.05138,-0.255822,-0.306271,-0.531444,-1.05131,0.440088,-1.25266,-0.794503,-0.472897,-1.07094,0.395529,0.690634,0.535696,-0.337177,-0.492064,-0.826382,0.00879635,-0.723899,-0.743085,-0.323961,0.481865,0.0778023,1.19283,0.72944,0.177009,0.168625,0.282152,-0.475713,-0.763884,1.88695,0.169207,0.323585,0.936212,0.428723,1.41753,0.119858,-0.27166,0.7822,-1.02124,0.498097,-0.13946,0.145363,0.921786,0.806428,1.26662,-0.153392,1.88792,-0.117182,0.808303,0.199473
7242.67,0.0498068,0.00933968,2,6,1,-7162.53,0.121111,-0.0298921,0.601822,-0.853028,-0.859324,-0.4383,0.356447,-0.0394601,1.08333,0.612746,0.0509782,0.0569762,0.173519,-0.606955,-0.897752,1.76553,0.0443634,0.203004,0.805175,0.301618,1.28769,0.00330576,-0.403116,0.660822,-1.14183,0.368202,-0.270106,0.0303351,0.79728,0.702896,1.14201,-0.281132,1.76852,-0.237495,0.691813,-0.16887,0.654652,0.0135146,-0.404706,-1.27666,0.274664,-0.526979,-0.0252705,-0.98675,0.194849,-0.236862,-0.770554,-0.338495,-0.587759,0.299987,0.530723,0.243735,-0.483967,-0.892163,-0.527507,-0.819819,0.162001,-1.02036,-0.107854,-0.718276,-1.49505,-0.997286,-0.832712,0.788956,-0.412236,-0.737002,-1.88974,-0.902024,-1.07143,-0.62932,-1.37002,1.1679,-0.0439095,0.0165449,-0.296806,0.0393136,-2.23928,-0.00774484,-0.438921,-0.146705,0.190364,0.0502038,0.676338,-0.0607858,-0.00731154,-1.13656,-0.376504,0.174515,-0.466767,-0.885946,-0.202306,0.483038,0.794044,-0.788943,0.490515,-0.773996,0.0760378,0.946222,0.725332,-0.544935,-0.391204,-1.05138,-0.255822,-0.306271,-0.531444,-1.05131,0.440088,-1.25266,-0.794503,-0.472897,-1.07094,0.395529,0.690634,0.535696,-0.337177,-0.492064,-0.826382,0.00879635,-0.723899,-0.743085,-0.323961,0.481865,0.0778023,1.19283,0.72944,0.177009,0.168625,0.282152,-0.475713,-0.763884,1.88695,0.169207,0.323585,0.936212,0.428723,1.41753,0.119858,-0.27166,0.7822,-1.02124,0.498097,-0.13946,0.145363,0.921786,0.806428,1.26662,-0.153392,1.88792,-0.117182,0.808303,0.199473
7236.03,0.0624912,0.00933968,2,6,1,-7164.73,0.123346,-0.0301471,0.603452,-0.862754,-0.866962,-0.440125,0.3542,-0.034732,1.07935,0.622577,0.0527147,0.0580468,0.172941,-0.605634,-0.902126,1.76679,0.039385,0.198856,0.803805,0.300944,1.29141,0.00118764,-0.405453,0.668251,-1.14714,0.374777,-0.268543,0.0255081,0.798348,0.701368,1.14146,-0.270878,1.75872,-0.240184,0.684163,-0.174229,0.654202,0.018487,-0.408733,-1.27616,0.268315,-0.526332,-0.0213423,-0.990162,0.186806,-0.232974,-0.77132,-0.344762,-0.579589,0.303512,0.53434,0.239279,-0.482002,-0.8895,-0.524754,-0.817178,0.163526,-1.01738,-0.106361,-0.712991,-1.49358,-0.988641,-0.835337,0.784371,-0.413769,-0.729185,-1.88104,-0.901233,-1.07531,-0.635329,-1.36787,1.17018,-0.0387441,0.0176224,-0.283035,0.0390191,-2.23949,-0.00978864,-0.435573,-0.15404,0.183702,0.0469174,0.673717,-0.0624123,-0.0157803,-1.1363,-0.373833,0.18157,-0.465249,-0.893354,-0.198045,0.478114,0.803638,-0.794479,0.489498,-0.771979,0.0759897,0.949933,0.721684,-0.533358,-0.389841,-1.05838,-0.253388,-0.314713,-0.525319,-1.04416,0.441152,-1.25882,-0.789115,-0.468214,-1.07595,0.392604,0.701817,0.532068,-0.343818,-0.487115,-0.830662,0.00867102,-0.722856,-0.745373,-0.316728,0.483753,0.0780411,1.19501,0.729676,0.171984,0.170355,0.284986,-0.481709,-0.768203,1.88727,0.172343,0.320656,0.933527,0.437521,1.41347,0.126493,-0.2837,0.776659,-1.02695,0.493973,-0.138541,0.147665,0.924849,0.805419,1.26593,-0.157074,1.90297,-0.11478,0.813639,0.199475
7236.35,0.223956,0.00933968,2,7,1,-7151.58,0.120774,-0.0332626,0.597515,-0.853354,-0.877375,-0.433264,0.357072,-0.0312426,1.08079,0.612084,0.0496314,0.0597384,0.178401,-0.608231,-0.89885,1.74823,0.0514434,0.205943,0.799273,0.305161,1.28762,0.00455767,-0.404366,0.658605,-1.14657,0.374597,-0.263474,0.0257256,0.798487,0.698495,1.14226,-0.269343,1.76138,-0.241167,0.682116,-0.177162,0.654219,0.0253109,-0.412967,-1.27453,0.274162,-0.533382,-0.0185883,-0.991142,0.181921,-0.226757,-0.773537,-0.344433,-0.579068,0.299091,0.53031,0.23531,-0.494176,-0.897678,-0.527808,-0.816694,0.163592,-1.01958,-0.0966835,-0.707679,-1.48839,-0.983997,-0.838704,0.7816,-0.424114,-0.731526,-1.87018,-0.898837,-1.07756,-0.628331,-1.36968,1.17283,-0.0397195,0.0231906,-0.289721,0.0440634,-2.23396,-0.00472156,-0.429427,-0.145564,0.189983,0.0441861,0.675344,-0.0587876,-0.017312,-1.13412,-0.375769,0.17419,-0.470255,-0.889034,-0.199829,0.469269,0.804944,-0.804613,0.495082,-0.774865,0.0731076,0.941934,0.717649,-0.525753,-0.388738,-1.05572,-0.255036,-0.328906,-0.528104,-1.04448,0.450204,-1.2537,-0.787297,-0.478169,-1.07716,0.392306,0.693564,0.53889,-0.346043,-0.487551,-0.832018,0.00855483,-0.723378,-0.748968,-0.32108,0.480919,0.0775075,1.19035,0.726062,0.171126,0.176602,0.281224,-0.482991,-0.763787,1.89034,0.172303,0.325982,0.932496,0.43085,1.40933,0.116556,-0.293232,0.77924,-1.02464,0.500815,-0.135124,0.148481,0.923236,0.804883,1.26537,-0.159746,1.89494,-0.112032,0.817964,0.199447
7241.7,0.00964404,0.00933968,2,6,1,-7171.09,0.121904,-0.0367396,0.602826,-0.861944,-0.883311,-0.428286,0.369026,-0.0240125,1.07811,0.602311,0.0452509,0.0574847,0.177109,-0.61401,-0.898146,1.75427,0.0491915,0.199408,0.802028,0.307621,1.28231,0.00150803,-0.401668,0.654891,-1.14496,0.37495,-0.262524,0.0290863,0.806114,0.691079,1.13646,-0.269207,1.77131,-0.245315,0.693279,-0.171665,0.653194,0.0302406,-0.41391,-1.27795,0.273466,-0.534828,-0.0116803,-0.992246,0.179066,-0.21999,-0.771291,-0.343401,-0.571579,0.295071,0.531258,0.222316,-0.492992,-0.901836,-0.534652,-0.814912,0.16586,-1.01734,-0.0924293,-0.705765,-1.49011,-0.981637,-0.830645,0.776746,-0.426954,-0.739995,-1.86868,-0.896988,-1.07919,-0.6345,-1.37417,1.18156,-0.0459392,0.0300691,-0.30004,0.0407241,-2.23182,-0.00353389,-0.423221,-0.1481,0.193149,0.0520575,0.676497,-0.0504042,-0.0152795,-1.13166,-0.382795,0.17748,-0.466403,-0.888965,-0.201913,0.464343,0.795063,-0.800404,0.494841,-0.774606,0.0807086,0.9451,0.712007,-0.527318,-0.390286,-1.05778,-0.257135,-0.338759,-0.524782,-1.04958,0.44687,-1.25499,-0.784086,-0.475137,-1.07354,0.388462,0.696839,0.54071,-0.342243,-0.486703,-0.830686,0.00858951,-0.729689,-0.756486,-0.327507,0.486299,0.0831301,1.19906,0.721193,0.163782,0.170387,0.291943,-0.484799,-0.763015,1.88737,0.171656,0.325879,0.930423,0.428972,1.40532,0.122851,-0.283651,0.778221,-1.02125,0.497928,-0.135855,0.147625,0.922708,0.812588,1.27349,-0.149546,1.89523,-0.116675,0.812833,0.199433
7241.7,0.00103029,0.00933968,2,4,1,-7155.13,0.121904,-0.0367396,0.602826,-0.861944,-0.883311,-0.428286,0.369026,-0.0240125,1.07811,0.602311,0.0452509,0.0574847,0.177109,-0.61401,-0.898146,1.75427,0.0491915,0.199408,0.802028,0.307621,1.28231,0.00150803,-0.401668,0.654891,-1.14496,0.37495,-0.262524,0.0290863,0.806114,0.691079,1.13646,-0.269207,1.77131,-0.245315,0.693279,-0.171665,0.653194,0.0302406,-0.41391,-1.27795,0.273466,-0.534828,-0.0116803,-0.992246,0.179066,-0.21999,-0.771291,-0.343401,-0.571579,0.295071,0.531258,0.222316,-0.492992,-0.901836,-0.534652,-0.814912,0.16586,-1.01734,-0.0924293,-0.705765,-1.49011,-0.981637,-0.830645,0.776746,-0.426954,-0.739995,-1.86868,-0.896988,-1.07919,-0.6345,-1.37417,1.18156,-0.0459392,0.0300691,-0.30004,0.0407241,-2.23182,-0.00353389,-0.423221,-0.1481,0.193149,0.0520575,0.676497,-0.0504042,-0.0152795,-1.13166,-0.382795,0.17748,-0.466403,-0.888965,-0.201913,0.464343,0.795063,-0.800404,0.494841,-0.774606,0.0807086,0.9451,0.712007,-0.527318,-0.390286,-1.05778,-0.257135,-0.338759,-0.524782,-1.04958,0.44687,-1.25499,-0.784086,-0.475137,-1.07354,0.388462,0.696839,0.54071,-0.342243,-0.486703,-0.830686,0.00858951,-0.729689,-0.756486,-0.327507,0.486299,0.0831301,1.19906,0.721193,0.163782,0.170387,0.291943,-0.484799,-0.763015,1.88737,0.171656,0.325879,0.930423,0.428972,1.40532,0.122851,-0.283651,0.778221,-1.02125,0.497928,-0.135855,0.147625,0.922708,0.812588,1.27349,-0.149546,1.89523,-0.116675,0.812833,0.199433
7241.7,0.00541422,0.00933968,2,4,1,-7178.53,0.121904,-0.0367396,0.602826,-0.861944,-0.883311,-0.428286,0.369026,-0.0240125,1.07811,0.602311,0.0452509,0.0574847,0.177109,-0.61401,-0.898146,1.75427,0.0491915,0.199408,0.802028,0.307621,1.28231,0.00150803,-0.401668,0.654891,-1.14496,0.37495,-0.262524,0.0290863,0.806114,0.691079,1.13646,-0.269207,1.77131,-0.245315,0.693279,-0.171665,0.653194,0.0302406,-0.41391,-1.27795,0.273466,-0.534828,-0.0116803,-0.992246,0.179066,-0.21999,-0.771291,-0.343401,-0.571579,0.295071,0.531258,0.222316,-0.492992,-0.901836,-0.534652,-0.814912,0.16586,-1.01734,-0.0924293,-0.705765,-1.49011,-0.981637,-0.830645,0.776746,-0.426954,-0.739995,-1.86868,-0.896988,-1.07919,-0.6345,-1.37417,1.18156,-0.0459392,0.0300691,-0.30004,0.0407241,-2.23182,-0.00353389,-0.423221,-0.1481,0.193149,0.0520575,0.676497,-0.0504042,-0.0152795,-1.13166,-0.382795,0.17748,-0.466403,-0.888965,-0.201913,0.464343,0.795063,-0.800404,0.494841,-0.774606,0.0807086,0.9451,0.712007,-0.527318,-0.390286,-1.05778,-0.257135,-0.338759,-0.524782,-1.04958,0.44687,-1.25499,-0.784086,-0.475137,-1.07354,0.388462,0.696839,0.54071,-0.342243,-0.486703,-0.830686,0.00858951,-0.729689,-0.756486,-0.327507,0.486299,0.0831301,1.19906,0.721193,0.163782,0.170387,0.291943,-0.484799,-0.763015,1.88737,0.171656,0.325879,0.930423,0.428972,1.40532,0.122851,-0.283651,0.778221,-1.02125,0.497928,-0.135855,0.147625,0.922708,0.812588,1.27349,-0.149546,1.89523,-0.116675,0.812833,0.199433
7241.7,0.0235577,0.00933968,2,5,1,-7167.93,0.121904,-0.0367396,0.602826,-0.861944,-0.883311,-0.428286,0.369026,-0.0240125,1.07811,0.602311,0.0452509,0.0574847,0.177109,-0.61401,-0.898146,1.75427,0.0491915,0.199408,0.802028,0.307621,1.28231,0.00150803,-0.401668,0.654891,-1.14496,0.37495,-0.262524,0.0290863,0.806114,0.691079,1.13646,-0.269207,1.77131,-0.245315,0.693279,-0.171665,0.653194,0.0302406,-0.41391,-1.27795,0.273466,-0.534828,-0.0116803,-0.992246,0.179066,-0.21999,-0.771291,-0.343401,-0.571579,0.295071,0.531258,0.222316,-0.492992,-0.901836,-0.534652,-0.814912,0.16586,-1.01734,-0.0924293,-0.705765,-1.49011,-0.981637,-0.830645,0.776746,-0.426954,-0.739995,-1.86868,-0.896988,-1.07919,-0.6345,-1.37417,1.18156,-0.0459392,0.0300691,-0.30004,0.0407241,-2.23182,-0.00353389,-0.423221,-0.1481,0.193149,0.0520575,0.676497,-0.0504042,-0.0152795,-1.13166,-0.382795,0.17748,-0.466403,-0.888965,-0.201913,0.464343,0.795063,-0.800404,0.494841,-0.774606,0.0807086,0.9451,0.712007,-0.527318,-0.390286,-1.05778,-0.257135,-0.338759,-0.524782,-1.04958,0.44687,-1.25499,-0.784086,-0.475137,-1.07354,0.388462,0.696839,0.54071,-0.342243,-0.486703,-0.830686,0.00858951,-0.729689,-0.756486,-0.327507,0.486299,0.0831301,1.19906,0.721193,0.163782,0.170387,0.291943,-0.484799,-0.763015,1.88737,0.171656,0.325879,0.930423,0.428972,1.40532,0.122851,-0.283651,0.778221,-1.02125,0.497928,-0.135855,0.147625,0.922708,0.812588,1.27349,-0.149546,1.89523,-0.116675,0.812833,0.199433
7241.7,0.0275255,0.00933968,2,5,1,-7163.04,0.121904,-0.0367396,0.602826,-0.861944,-0.883311,-0.428286,0.369026,-0.0240125,1.07811,0.602311,0.0452509,0.0574847,0.177109,-0.61401,-0.898146,1.75427,0.0491915,0.199408,0.802028,0.307621,1.28231,0.00150803,-0.401668,0.654891,-1.14496,0.37495,-0.262524,0.0290863,0.806114,0.691079,1.13646,-0.269207,1.77131,-0.245315,0.693279,-0.171665,0.653194,0.0302406,-0.41391,-1.27795,0.273466,-0.534828,-0.0116803,-0.992246,0.179066,-0.21999,-0.771291,-0.343401,-0.571579,0.295071,0.531258,0.222316,-0.492992,-0.901836,-0.534652,-0.814912,0.16586,-1.01734,-0.0924293,-0.705765,-1.49011,-0.981637,-0.830645,0.776746,-0.426954,-0.739995,-1.86868,-0.896988,-1.07919,-0.6345,-1.37417,1.18156,-0.0459392,0.0300691,-0.30004,0.0407241,-2.23182,-0.00353389,-0.423221,-0.1481,0.193149,0.0520575,0.676497,-0.0504042,-0.0152795,-1.13166,-0.382795,0.17748,-0.466403,-0.888965,-0.201913,0.464343,0.795063,-0.800404,0.494841,-0.774606,0.0807086,0.9451,0.712007,-0.527318,-0.390286,-1.05778,-0.257135,-0.338759,-0.524782,-1.04958,0.44687,-1.25499,-0.784086,-0.475137,-1.07354,0.388462,0.696839,0.54071,-0.342243,-0.486703,-0.830686,0.00858951,-0.729689,-0.756486,-0.327507,0.486299,0.0831301,1.19906,0.721193,0.163782,0.170387,0.291943,-0.484799,-0.763015,1.88737,0.171656,0.325879,0.930423,0.428972,1.40532,0.122851,-0.283651,0.778221,-1.02125,0.497928,-0.135855,0.147625,0.922708,0.812588,1.27349,-0.149546,1.89523,-0.116675,0.812833,0.199433
