# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = CJD_C_sim2_model
# start_datetime = 2022-03-10 16:16:30 UTC
# method = sample (Default)
#   sample
#     num_samples = 2000
#     num_warmup = 2000
#     save_warmup = 0 (Default)
#     thin = 2
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.94999999999999996
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 20
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/RtmpmkgVm3/standata-1b387e3d68bb.json
# init = 2 (Default)
# random
#   seed = 1501842373
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/CJD_C_sim2-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=CJD_C_sim2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,m_j,s_j,re_j.1,re_j.2,re_j.3,re_j.4,re_j.5,re_j.6,re_j.7,re_j.8,re_j.9,re_j.10,re_j.11,re_j.12,re_j.13,re_j.14,re_j.15,re_j.16,re_j.17,re_j.18,re_j.19,re_j.20,re_j.21,re_j.22,re_j.23,re_j.24,re_j.25,re_j.26,re_j.27,re_j.28,re_j.29,re_j.30,re_j.31,re_j.32,re_j.33,re_j.34,re_j.35,re_j.36,re_j.37,re_j.38,re_j.39,re_j.40,re_j.41,re_j.42,re_j.43,re_j.44,re_j.45,re_j.46,re_j.47,re_j.48,re_j.49,re_j.50,re_j.51,re_j.52,re_j.53,re_j.54,re_j.55,re_j.56,re_j.57,re_j.58,re_j.59,re_j.60,re_j.61,re_j.62,re_j.63,re_j.64,re_j.65,re_j.66,re_j.67,re_j.68,re_j.69,re_j.70,re_j.71,re_j.72,re_j.73,re_j.74,re_j.75,re_j.76,re_j.77,re_j.78,re_j.79,re_j.80,s_SI,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32
-3768.96,0.982037,0.0372346,7,127,0,3849.85,0.526532,-0.097281,0.152225,-0.577363,-0.165288,0.186417,0.0647207,0.371999,0.120528,-0.060672,-0.349288,-0.0992132,-0.19695,0.359891,-0.0506731,-0.155791,-0.392898,0.470812,-0.153524,-0.0875394,0.363574,-0.542758,-0.690823,-0.00115516,-0.0156294,-0.0265717,-0.0933489,-0.477627,0.0234701,-0.473209,-0.0478669,0.468919,0.0905785,0.0428333,-0.516008,0.270047,-0.0583818,-0.198135,-0.594971,-0.0288115,0.00635457,0.443777,0.23211,0.036681,-0.495743,0.224575,-0.193357,0.296917,-0.0639563,0.24911,0.675086,-0.709461,0.172541,-0.05103,0.570483,0.301702,0.0297509,-0.0582251,-0.630022,0.0249764,-0.679927,0.228694,-0.750935,0.61045,0.123666,-1.35161,-0.819431,0.189722,0.500238,0.628864,-0.130746,-1.11322,-0.168049,-0.447185,0.168259,-0.684193,0.915425,-0.270734,0.0740616,-0.3889,0.322254,-1.90599,0.165678,-0.27327,0.127045,0.583623,-0.112395,0.237932,0.272573,0.181981,-0.104119,0.126873,0.0960178,-0.296329,-0.556793,0.130751,0.669765,0.417378,-0.292107,0.280218,-0.0427704,0.633343,0.845459,0.895076,-0.155415,0.429481,-0.523631,0.507849,-0.565177,-0.245243,0.0142968,0.626552,-0.404254,-0.187575,0.136203,-0.0338914,0.971203,0.643834,0.416974,0.0860923,0.164307,-0.514034,0.369095,1.03232,0.825505,0.933889,1.0513,0.790911,1.98155,1.0994,1.38489,1.42276,1.5925,0.459752,0.609873,1.78083,0.769858,0.869671,0.995767,0.868635,1.42496,0.266955,0.499497,1.03327,0.110435,0.245806,-0.192031,-0.218892,0.376399,0.505771,1.17611,-0.275121,1.74948,-0.268015,0.58672
-3772.36,0.993673,0.0372346,7,127,0,3853.78,0.802438,0.19955,0.236515,-0.167702,-0.170795,0.126146,-0.509828,0.43837,-0.268697,-0.517459,-0.688743,-0.339756,-0.454645,0.2966,-0.0502566,-0.299103,-0.552884,0.455146,-0.561306,-0.388863,0.441474,-0.809105,-0.90217,0.0206814,-0.287844,-0.0729198,-0.461321,-0.829916,-0.22646,-1.04367,-0.572155,-0.0656491,-0.420196,-0.221781,-0.710369,0.256279,-0.631917,-0.262752,-1.05034,-0.217061,0.0213537,0.495737,0.209564,0.186654,-0.860566,0.30128,-0.0196328,0.371878,-0.756679,0.367972,0.538804,-0.39012,0.229953,0.052823,0.342071,0.307567,0.129592,-0.305153,-0.118694,-0.0196482,-0.401055,0.375908,-0.538941,0.478051,0.136083,-1.07438,-0.981833,-0.549207,0.859951,0.243543,-0.50861,-1.32276,-0.515642,-0.441324,0.0862746,-0.462669,1.248,0.133929,0.382831,-0.512669,0.568954,-2.02429,0.465916,-0.287379,0.268511,0.391651,-0.264642,0.00884683,0.260667,0.296269,-0.633069,-0.104404,0.55862,-0.182016,-0.591634,-0.284565,0.386634,0.51135,-0.103008,0.485674,0.00793431,0.354013,0.394338,0.758449,-0.0425606,0.395758,-0.295839,0.639452,-0.54986,-0.378462,-0.478134,0.100188,-0.238831,-0.848839,0.182182,0.296684,0.394725,0.925877,0.639234,-0.128097,-0.124212,-0.430254,0.407979,0.941928,0.547259,0.680713,1.00499,0.723008,2.04191,1.19876,1.1914,1.3489,1.67277,0.421145,0.638125,1.64944,0.742212,1.00978,0.866587,0.768605,1.52515,0.283131,0.485839,0.854525,-0.103674,0.0444939,-0.308348,-0.184799,0.350811,0.535252,1.08413,-0.420578,1.55905,-0.22574,0.569657
-3767.88,0.938724,0.0372346,7,127,0,3862.47,0.492823,-0.25058,-0.376451,-0.367013,-0.370527,0.161115,-0.516009,0.478531,-0.576664,-0.74996,-0.660826,-0.333638,-0.487533,0.611149,-0.539634,-0.257198,0.104364,0.211781,-0.668773,-0.603012,0.306568,-1.15558,-0.146142,-0.160438,-0.299871,0.308788,-0.447473,-0.77611,-0.385413,-0.890001,-0.653251,-0.0304171,-0.845732,-0.250594,-0.769709,0.00236983,-0.885943,-0.27919,-1.32495,-0.412005,-0.0676134,0.481631,0.439653,0.228993,-0.571458,0.119149,-0.0896307,0.165982,-0.108155,0.0915884,1.00288,-0.309626,0.0551768,-0.23479,0.377027,0.394518,-0.054061,-0.153712,-0.307055,-0.473157,-0.462426,0.52433,-0.850524,0.0926786,-0.285623,-1.10486,-0.521823,-0.0181638,0.188414,0.195278,0.0077565,-1.29045,-0.560349,-0.0884566,0.118549,-0.991646,0.950616,-0.144392,0.1181,-0.0863401,0.503327,-1.53416,0.246863,-0.0642696,0.348386,0.506435,0.0503964,0.557417,0.957417,-0.0411536,-0.63181,-0.272035,-0.364921,-0.326099,-0.293717,0.17875,0.304715,0.229416,-0.375053,0.420089,-0.130022,0.48625,0.881606,0.333923,-0.43855,0.0330232,-0.739363,0.211664,-0.390561,0.0362915,-0.0714015,0.548667,-0.855241,-0.467131,-0.04106,-0.0803596,0.169201,0.782892,0.470449,0.051858,0.0018571,-0.327237,0.357039,0.126665,-0.23445,0.1482,0.447429,0.0797329,1.35945,0.160124,0.622976,0.768724,0.838458,-0.0991257,-0.324097,1.2298,-0.214017,-0.0345595,0.189428,-0.0351138,0.75998,-0.145045,-0.377991,0.187899,-0.80891,-0.492512,-1.21139,-0.832969,-0.325293,-0.192027,0.403245,-1.08872,0.95497,-0.896932,-0.0495809
-3770.58,0.953346,0.0372346,7,127,0,3834.81,0.55097,0.125028,0.0350383,-0.303549,-0.119947,0.0325539,-0.473423,0.433309,-0.448773,-0.914845,-0.848421,-0.342038,-0.280576,0.249857,-0.824688,-0.516106,-0.0554265,-0.357866,-0.905614,-0.492738,0.226827,-0.556954,-0.0531976,-0.257783,-0.806517,-0.0434678,-0.933264,-0.559358,-0.657563,-1.29307,-1.06094,-1.0758,-0.988692,-0.0561571,-0.528369,-0.560336,-1.02266,-0.231944,-0.876946,-0.264942,0.0297588,0.41348,0.368822,-0.0418274,-0.569476,0.311016,-0.146117,-0.118156,-0.491628,0.440599,0.857937,-0.572775,0.120863,0.114688,0.488646,0.370234,0.261132,-0.107683,-0.647321,-0.128541,-0.23254,0.490265,-0.285701,0.346978,-0.187368,-0.660348,-0.540736,-0.325501,0.4528,-0.0263569,-0.450431,-0.731954,-0.67023,-0.1095,-0.035819,-0.490506,1.07673,0.164564,-0.017264,-0.426949,0.361115,-1.63964,0.450472,-0.233866,-0.284032,0.332806,0.374498,0.774554,-0.125656,-0.0757938,-0.542025,0.341466,0.260381,-0.180693,-0.781042,-0.0611228,0.781331,0.483108,-0.497376,0.766419,-0.494791,0.424929,0.799322,0.361682,-0.452495,0.0530432,-0.801743,0.34574,0.134984,-0.177117,-0.288019,0.137527,-0.303105,-0.561819,-0.126064,-0.273656,0.452322,0.871067,0.758174,-0.218699,-0.0805784,-0.199827,0.368496,-0.103782,-0.192453,-0.0289869,0.48503,0.289374,1.21494,0.405481,0.625191,0.58233,0.84125,-0.263401,-0.209795,1.13911,-0.0519146,-0.312577,-0.00552435,0.0307586,0.544529,-0.640418,-0.324438,0.0588959,-1.05235,-0.489169,-1.46297,-0.926754,-0.42615,-0.332658,0.187501,-1.11526,0.924492,-1.13019,-0.507711
-3782.39,0.947581,0.0372346,7,127,0,3874.99,0.581748,-0.0304724,-0.128733,-0.319428,-0.161229,0.167634,-0.719917,0.398145,-0.694676,-1.0896,-0.960508,-0.410859,-0.514482,-0.196291,-0.716374,-0.780445,-0.342176,-0.739539,-1.08416,-0.80249,-0.671083,-0.441374,-0.143761,-0.473925,-0.997273,0.0528543,-1.02005,-0.62931,-0.964729,-1.52419,-1.20286,-1.21813,-1.00172,-0.011452,-0.782442,-0.632544,-1.0536,-0.956986,-1.0392,-0.443939,0.0569677,0.471138,0.402548,-0.173452,-0.584511,0.299298,-0.133182,-0.0959585,-0.452325,0.401004,0.799381,-0.567346,0.0975402,0.220303,0.540536,0.270317,0.282624,-0.133431,-0.623415,-0.105489,-0.0732234,0.588061,-0.56604,0.337461,-0.120911,-0.879123,-0.617388,-0.340332,0.509827,-0.062334,-0.299754,-0.661909,-0.680902,-0.140467,-0.105959,-0.266358,0.877055,0.0737801,0.294087,-0.544475,0.392887,-1.15921,0.418771,-0.227779,-0.29235,0.260808,0.248735,0.776442,-0.0718416,-0.157932,-0.530832,0.454588,0.217757,-0.250738,-0.715847,0.0459102,0.694722,0.487102,-0.613256,0.771355,-0.548424,0.454578,0.75289,0.409496,-0.418662,0.045434,-0.811353,0.348621,0.130633,-0.227743,-0.266467,0.253194,-0.214424,-0.395843,-0.139391,-0.234356,0.45694,0.861513,0.691387,0.0650656,-0.099052,-0.161084,0.46729,0.123657,0.148786,0.313721,0.670143,0.0984153,1.40958,0.478216,0.761897,0.696657,0.994135,-0.292606,0.0276667,1.1778,0.133822,-0.153932,0.309643,0.117493,0.808839,-0.50971,-0.215032,0.312686,-0.928345,-0.236717,-1.15383,-0.709983,-0.122425,0.124712,0.33694,-1.14324,1.04039,-0.609873,-0.216378
-3768.29,0.991118,0.0372346,7,127,0,3864.79,0.349797,-0.318636,0.0960188,-0.0890467,-0.377119,0.213064,-0.44898,0.372307,-0.633007,-1.10923,-0.607422,-0.19402,-0.173225,0.0110901,-0.289006,-0.693142,-0.292528,-0.0569283,-0.912187,-0.239146,-0.219277,-0.515597,-0.11621,-0.646298,-0.909898,-0.0599363,-0.566962,-1.09555,-0.468207,-0.726515,-1.44974,-0.881176,-0.858821,-0.0989519,-0.771084,-0.14176,-0.942225,0.069974,-0.930976,-0.0200916,-0.0886473,0.509225,-0.0198142,-0.299164,-0.67196,0.145908,0.248003,0.263976,0.114285,0.462177,0.58887,-0.215121,0.324687,-0.268061,0.881205,0.348303,0.159902,-0.288893,-0.268778,0.154926,-0.379929,0.350138,-0.609301,0.0480274,0.145427,-1.14091,-0.861448,-0.506056,0.403321,0.30172,-0.432347,-1.02001,-0.478285,-0.452801,0.117208,-0.757931,1.11089,-0.554414,0.415371,-0.162718,0.348513,-2.08224,-0.0529558,0.0220829,0.518807,0.438245,-0.217653,0.367926,0.253192,0.482311,-0.249463,0.131469,0.0452856,0.0727876,-0.20275,-0.035515,0.41781,0.617995,0.196763,0.390185,-0.213793,0.328299,1.06158,0.899042,0.0924968,0.168581,-0.633963,0.744951,-0.218737,0.171979,-0.152806,0.577629,-0.487545,-0.579988,-0.246402,0.254254,0.536272,0.585689,0.247208,-0.21312,-0.415643,0.17203,0.46088,0.326714,0.196969,0.416708,0.796091,0.385927,1.72905,0.560703,0.800904,0.990127,1.11265,0.0105566,-0.0735919,1.44666,0.0670131,0.040824,0.282731,0.120762,0.994778,-0.385089,-0.185573,0.382885,-0.735757,-0.316946,-1.17775,-0.553249,-0.19342,0.069292,0.673655,-1.14218,1.33924,-0.710981,0.0926254
-3776.8,0.949762,0.0372346,7,127,0,3847.43,0.448927,0.550745,0.446564,-0.180154,-0.0750753,0.189954,-1.21494,0.656766,-1.87164,-1.3971,-2.13322,-1.522,-1.40461,-0.855288,-0.43551,-1.11891,-0.961844,-0.757001,-1.29445,-2.06901,-0.847029,-1.83567,-1.54974,-0.681619,-1.07207,-1.47186,-1.7549,-1.85254,-1.70739,-1.52287,-1.32795,-1.78061,-1.5564,-1.6087,-1.66129,-0.718115,-1.84844,-0.175639,-1.84456,-1.4789,0.0316226,0.464943,0.314122,-0.00296772,-0.26607,0.54816,0.116463,-0.142136,-0.307812,0.233184,0.668854,-1.08789,0.243776,-0.121576,0.819008,-0.129179,0.291058,0.111478,-0.449473,-0.442277,-0.379981,0.357181,-0.484868,-0.107224,0.0992935,-1.20375,-0.764011,-0.130062,0.638263,0.194336,-0.353352,-0.687929,-0.924354,-0.211234,0.417559,-0.870799,1.46515,-0.306763,0.280004,-0.0863105,0.154141,-1.80165,0.0666402,-0.0449853,0.212896,0.448215,0.198466,0.540227,0.11131,0.610869,-0.468119,-0.0045366,0.2765,-0.219452,0.199195,0.0521153,0.372686,0.91794,0.175991,0.557549,-0.0657024,0.648152,0.800551,0.801567,-0.0348912,0.428771,-0.931433,0.311637,-0.594552,-0.288557,-0.358223,0.520304,-0.586642,-0.472658,-0.154178,-0.0413784,0.149497,0.453377,0.283467,-0.0690917,-0.332229,-0.0860837,0.336473,-0.164693,-0.525982,-0.321086,-0.0285728,-0.217632,1.14956,-0.00269706,0.33125,0.340793,0.53932,-0.548143,-0.62758,0.801833,-0.482741,-0.285629,-0.0679754,-0.29423,0.240943,-0.611806,-0.589716,-0.178702,-1.00659,-1.13439,-1.55807,-1.4253,-0.72145,-0.59548,0.0283435,-1.20615,0.738951,-1.34554,-0.507395
-3768.61,0.971199,0.0372346,7,127,0,3845.04,0.611903,0.103536,0.0314241,-0.27074,-0.26331,0.258458,-1.08031,0.376978,-1.45695,-1.52583,-0.93713,-0.735211,-1.35969,-0.887918,-0.273356,-1.43926,-1.1216,-0.602271,-1.03348,-1.42578,-0.787842,-0.901726,-0.887181,-0.767229,-1.36868,-0.741726,-1.12444,-1.7892,-0.941322,-1.65017,-1.31888,-0.692366,-1.10558,-1.01462,-1.37605,-1.08807,-1.70857,-0.563056,-1.11821,-1.19935,-0.0353758,0.527744,0.359298,-0.104803,-0.5168,0.673404,0.154529,-0.217899,-0.41173,0.213442,0.543271,-0.617257,0.483829,-0.152001,0.819679,0.0526255,0.188415,0.0584034,-0.667973,-0.546571,-0.334704,0.680825,-0.599306,0.00149467,-0.535074,-1.15406,-0.62377,-0.124115,0.647089,0.0430513,-0.500855,-0.607722,-1.07212,-0.308614,0.623976,-0.687247,1.29141,-0.314559,0.242383,0.0153484,0.00213005,-1.43916,-0.0392425,-0.299949,0.342549,0.537653,0.00749734,0.537874,0.171112,0.477543,-0.727514,0.202598,0.0819264,-0.331935,-0.205769,0.501559,0.0995795,1.02887,0.0351721,0.564661,-0.226999,0.702759,0.816097,0.33909,-0.250569,0.2174,-0.892472,0.477698,-0.487285,-0.359484,-0.225398,0.204317,-0.446723,-0.495009,-0.28869,0.00253002,0.21088,0.429794,0.1503,-0.0598869,-0.462638,-0.361711,0.35044,0.0939584,-0.342731,0.0664786,0.344529,0.0358222,1.29889,0.234184,0.451619,0.313412,0.914766,-0.202269,-0.43354,0.782208,-0.120564,-0.0143558,0.199244,-0.191876,0.606497,-0.57581,-0.515117,0.128372,-0.7433,-0.839365,-1.16023,-0.99015,-0.450588,-0.383752,0.258556,-0.921188,0.813886,-1.29052,-0.184629
-3766.71,0.989752,0.0372346,7,127,0,3841.7,0.240436,-0.215672,0.0151635,-0.0139684,-0.35559,0.155213,-1.10894,0.444599,-1.46237,-1.75013,-1.15731,-0.80176,-0.926876,-1.08585,-0.567497,-1.16507,-0.765577,-0.907257,-1.40748,-1.10867,-0.366184,-0.853303,-1.08128,-0.82744,-1.16176,-0.526729,-1.04579,-1.41544,-0.966325,-1.84786,-1.82498,-1.18095,-1.08237,-1.6388,-1.66756,-0.545664,-1.8198,-0.397997,-1.51044,-0.94187,-0.0470846,0.483339,0.222394,-0.0885298,-0.61204,0.593468,0.112523,-0.252974,-0.537518,0.12737,0.699307,-0.655779,0.544712,-0.148096,0.801187,0.0374122,0.272675,0.203605,-0.753419,-0.418054,-0.534309,0.796973,-0.551197,-0.0204612,-0.253977,-1.08503,-0.598828,-0.0327767,0.562377,0.21555,-0.408657,-0.6115,-0.971535,-0.295815,0.555703,-0.971692,1.33403,-0.378074,0.179599,-0.0520586,0.205802,-1.6332,0.0260554,-0.203882,0.54576,0.553536,0.0742088,0.540103,0.0916935,0.491804,-0.850441,0.227228,0.0639701,-0.155489,-0.20211,0.492565,0.0118941,0.859766,-0.144479,0.559556,-0.299585,0.547016,0.901117,0.413142,-0.50376,0.312962,-0.853233,0.595896,-0.217767,-0.324262,-0.464618,0.259449,-0.387914,-0.552036,-0.278651,-0.00488723,0.210944,0.252702,0.0939775,0.0247678,-0.371963,-0.447076,0.275184,-0.606784,-0.904307,-0.701829,-0.223096,-0.473568,0.552248,-0.420255,-0.0434801,-0.109377,0.188192,-1.14048,-0.906379,0.373829,-0.735184,-0.999516,-0.565919,-0.800229,-0.0360944,-1.27003,-1.18917,-0.55459,-1.50906,-1.3645,-1.97859,-1.66176,-1.17715,-0.853312,-0.355594,-2.13725,0.332127,-1.73869,-1.05119
-3777.64,0.994483,0.0372346,7,127,0,3838.35,-0.102455,0.49817,0.0648784,-0.175271,-0.124079,0.182413,-0.71178,0.367253,-1.16568,-0.51967,-0.357988,-0.303455,-0.91689,-0.258906,-0.667464,-0.869553,-0.55729,-0.729446,-1.01756,-1.4966,0.0786213,-0.87119,-0.75328,0.065745,-0.362264,-0.732262,-0.835884,-1.00453,-0.337835,-0.615704,-0.329641,-1.09209,-1.05559,-0.3168,-0.261823,-0.418347,-0.882974,0.261657,-1.29147,-0.797315,-0.120524,0.536183,0.049995,0.309047,-0.796169,-0.105724,0.217182,0.407398,-0.360609,0.203987,0.299947,-0.327891,-0.420214,-0.153474,0.575834,0.786385,0.202845,-0.525197,-0.0488864,0.0472704,-0.720458,0.344353,-0.593922,0.234709,0.315783,-1.13126,-0.310604,-0.20169,0.456238,0.255194,-0.370051,-0.843738,-0.163254,-0.396967,-0.205504,-0.958444,0.907823,-0.385027,-0.358277,-0.285758,0.678165,-1.87156,0.244212,-0.432381,-0.116704,0.624725,0.0148183,0.525414,-0.0920753,0.219874,-0.428423,0.0777686,0.149369,-0.467891,-0.400261,-0.149949,0.92435,0.492154,-0.317429,0.341613,-0.354407,0.581496,0.523619,1.07008,0.0428696,0.489807,-0.647899,0.269533,-0.314609,-0.0317186,0.0819328,0.946298,-0.0146098,-0.319363,-0.0956682,-0.291495,0.331287,0.819176,0.795398,-0.76038,-0.0468212,-0.301217,0.316646,-0.0898386,-0.31575,-0.333485,0.16612,-0.0854266,1.24729,0.0898477,0.347165,0.304329,0.564327,-0.491707,-0.502935,0.607747,-0.218034,-0.560315,-0.249023,-0.258705,0.502197,-0.841705,-0.651711,-0.126006,-1.22151,-0.87421,-1.58946,-1.09947,-0.656405,-0.351927,0.0498885,-1.07091,0.607903,-1.56732,-0.446667
-3749.87,0.986241,0.0372346,7,127,0,3852.69,0.271969,-0.251545,0.190883,-0.146003,-0.467092,0.236128,-0.554502,0.443475,-1.26726,-1.09048,-0.653911,0.0219492,-0.314991,-0.0790293,0.408845,-0.624422,-0.0709694,-0.0529741,-0.499418,-0.904792,-0.15909,-0.817662,-0.292234,0.167296,-0.848602,-0.36693,-0.575412,-1.37873,-0.364424,-1.49716,-1.10403,-0.695929,-0.94391,-0.25159,-0.59924,0.121747,-1.06389,0.011748,-1.24373,-0.660378,0.0488868,0.461773,0.349024,0.224945,-0.293845,0.442038,0.213184,-0.013883,-0.49557,0.300822,0.270546,-0.426284,0.658249,-0.0242537,0.906633,0.293842,0.243015,0.506583,-0.44812,-0.0903368,-0.32111,0.438799,-0.638278,0.457572,0.418461,-0.67827,-0.714401,0.165146,0.476566,-0.134642,-0.28697,-0.626615,-0.499149,-0.47767,0.381083,-1.00786,0.751661,-0.13694,0.235943,-0.653912,0.273075,-1.33717,0.233762,-0.0614949,0.244258,0.491559,0.144069,0.491465,0.354508,0.0475756,-0.514833,0.148309,0.115562,-0.157416,-0.348228,0.210567,0.340555,0.813267,-0.0613434,0.16145,-0.290125,0.888695,0.801196,0.480401,-0.578431,0.157254,-0.0800303,0.77543,-0.478482,0.253419,-0.323335,0.198229,-0.140147,-0.225458,-0.120372,0.00403832,0.231442,0.401774,0.106171,-0.0189062,-0.115389,-0.809571,0.17971,0.271772,-0.109208,0.234208,0.67394,0.175508,1.40892,0.558653,0.919149,0.794362,0.911868,-0.104365,-0.26876,1.16032,-0.0784863,-0.166437,0.108004,-0.0118216,0.863685,-0.324233,-0.342429,0.360383,-0.778217,-0.587192,-1.37566,-0.956056,-0.34794,-0.207454,0.545675,-0.864068,0.996568,-0.958457,-0.23788
-3755.2,0.944045,0.0372346,7,127,0,3835.86,0.302697,0.275146,0.821806,-0.0166562,-0.452759,0.240147,-0.59149,0.590573,-1.52278,-0.921947,-0.811958,-0.363515,-0.42694,-0.333581,0.271417,-0.876519,-0.748297,-0.354669,-0.481999,-0.925609,-0.00742249,-1.15827,-0.798108,0.0812689,-0.855268,-0.483505,-1.33628,-1.77286,-0.559014,-1.43669,-0.765164,-0.315389,-0.341563,0.116238,-0.210946,0.143014,-0.649538,0.691803,-1.14213,-0.685435,-0.00140804,0.530305,0.182321,0.287942,-0.310458,0.594351,-0.0411761,0.0369218,-0.547502,0.27547,0.447383,-0.639945,0.317483,-0.0980114,0.891383,0.304231,0.14445,0.221319,-0.708962,0.212938,-0.400896,0.577775,-0.928123,-0.0322747,0.0717591,-0.6223,-0.618987,0.00215923,0.196441,0.236153,-0.173653,-0.844162,-0.670245,-0.314027,-0.292938,-0.748307,0.893036,0.322906,0.503398,-0.390874,0.708448,-1.67358,0.271431,-0.655582,-0.215015,0.640066,0.19463,0.0846995,0.253213,0.133461,-0.579947,-0.23956,-0.0548233,0.125165,-0.52568,-0.0626452,0.437633,0.55726,-0.243732,0.388776,0.0534484,0.975651,0.690155,0.613234,-0.238229,-0.00669477,-0.656581,0.981993,-0.319664,-0.202847,-0.441918,0.490106,-0.569049,-0.261897,-0.200553,0.0388853,0.135756,0.93474,0.645127,0.14242,0.196346,-0.355142,0.184934,0.789293,0.426314,0.747744,1.18888,0.636033,2.0407,0.863544,1.15711,1.17516,1.57679,0.508367,0.433741,1.76973,0.457544,0.753238,0.762623,0.499809,1.45643,0.115768,0.205147,0.698506,-0.403792,-0.203079,-0.620013,-0.225031,0.349149,0.658273,0.830798,-0.611714,1.53845,-0.748257,0.378957
-3729.4,0.994797,0.0372346,7,127,0,3820.66,0.0681848,-0.0346891,0.23074,-0.343131,-0.208125,0.202164,-0.521503,0.414244,-1.12819,-1.19493,-0.60816,-0.177839,-0.418929,0.25278,-0.072801,-0.43175,-0.146697,0.155585,-0.66401,-1.17335,0.055387,-0.6368,-0.800077,-0.190867,-0.810844,-0.149146,-1.04577,-1.48667,-0.605384,-1.65864,-0.687237,-0.716668,-0.813705,-0.215425,-0.964704,0.0603744,-0.988198,0.60057,-1.07164,-0.45092,0.00585798,0.482312,0.0476708,0.126536,-0.470242,0.463224,-0.198098,-0.0613871,-0.439357,0.0964887,0.144546,-0.493835,0.427462,-0.195653,0.708475,0.40113,0.146648,0.0089628,-0.81495,0.155565,-0.455849,0.438814,-1.0187,-0.035235,0.18355,-0.641549,-0.363108,-0.20867,0.210882,0.269959,-0.427122,-1.19618,-0.539978,-0.468024,-0.392727,-0.683635,0.800348,0.256113,0.440296,-0.232957,0.65919,-1.44645,0.302238,-0.465007,-0.301413,0.684596,0.180277,0.144883,0.308542,0.0406071,-0.618211,-0.258509,-0.0726484,0.0295114,-0.624155,-0.0847867,0.362147,0.593498,-0.310582,0.328357,-0.0562892,0.649155,0.741546,0.338763,-0.0460991,0.0521751,-0.397154,0.806614,-0.177082,-0.481556,-0.331668,0.253857,-0.6,-0.326683,-0.339101,0.115935,0.103809,0.744726,0.608144,-0.0982579,0.0967272,-0.512475,0.0820048,0.0172857,-0.399418,-0.076178,0.178099,-0.134573,1.18202,0.115545,0.44544,0.538497,0.825073,-0.418518,-0.459697,0.728165,-0.100356,-0.313329,0.102481,-0.19441,0.574188,-0.653044,-0.555364,0.107194,-1.09861,-0.715339,-1.22454,-1.09644,-0.617613,-0.632299,0.284202,-1.26574,0.831205,-1.09091,-0.445781
