# 0.246957, 0.243893, 0.223594, 0.325692, 0.358709, 0.299225, 0.287221, 0.287668, 0.309106, 0.295311, 0.285237, 0.282831, 0.294225, 0.307498, 0.32609, 0.406149, 0.283736, 0.287755, 0.319145, 0.283916, 0.343789, 0.297871, 0.307341, 0.290385, 0.344965, 0.299145, 0.284828, 0.278658, 0.310387, 0.294758, 0.359956, 0.301742, 0.422142, 0.294504, 0.304466, 0.00379564, 0.0103092, 0.0450175, 0.0449114, 0.0449154, 0.0512647, 0.0412488, 0.0427493, 0.0427893, 0.053702, 0.0405826, 0.0475065, 0.046373, 0.0431737, 0.0458184, 0.0486343, 0.0435126, 0.0455142, 0.0466242, 0.0439588, 0.0495854, 0.0468294, 0.0508956, 0.0540728, 0.045773, 0.0552548, 0.05467, 0.0512164, 0.048818, 0.0456466, 0.0531104, 0.0538068, 0.0507652, 0.0498632, 0.0447659, 0.0483621, 0.0485084, 0.0514829, 0.0501074, 0.0419293, 0.043435, 0.0639626, 0.0428725, 0.0450531, 0.0433945, 0.0557015, 0.0460427, 0.0517052, 0.0474958, 0.0494199, 0.0414514, 0.0459272, 0.0441802, 0.0441918, 0.047798, 0.042124, 0.0480049, 0.0458647, 0.0458285, 0.0463206, 0.0501233, 0.0465601, 0.052273, 0.042032, 0.0468626, 0.0439844, 0.0545529, 0.046218, 0.0409239, 0.0467764, 0.0481946, 0.0471461, 0.0505937, 0.0456171, 0.048912, 0.0434885, 0.0476357, 0.0579769, 0.0459553, 0.0474448, 0.0466126, 0.0469723, 0.850287, 0.49869, 0.506043, 0.508858, 0.510938, 0.495744, 0.504844, 0.502981, 0.502996, 0.508623, 0.506946, 0.502658, 0.501827, 0.505071, 0.504562, 0.508151, 0.508803, 0.50585, 0.509185, 0.507188, 0.510319, 0.50847, 0.505057, 0.500602, 0.500488, 0.504015, 0.498883, 0.50026, 0.513968, 0.499542, 0.508697, 0.50763, 0.514232
-3884.32,0.999274,0.00818137,9,511,0,3963.5,-0.520776,-0.318127,0.387551,-1.29302,-0.39873,-0.696503,-0.503537,-0.712652,0.00598488,0.021869,-0.59328,-0.852556,-0.18533,-0.586949,-1.05666,0.528543,-0.545168,-0.193932,-0.304513,-0.348403,0.127787,-0.65809,-0.796878,-0.488976,-0.577496,-0.448883,-0.474746,-0.298629,-0.082033,0.106127,0.39227,-0.541085,0.526978,-0.62253,-0.180214,0.0358496,0.450491,0.148515,-0.10033,-0.0642208,-0.027026,-0.117401,-0.109255,-0.678317,0.495142,0.505331,-0.731039,-0.338306,0.156461,0.609493,0.623649,0.361428,0.0156045,-0.677724,-0.0530283,-0.230657,0.501916,-0.361737,0.12152,-0.191487,-0.384912,-0.28525,0.0553438,0.573399,0.129953,-0.0432891,-0.337827,-0.162182,-0.589114,-0.235099,-0.598538,1.04826,0.202567,-0.237915,-0.314527,0.135028,-1.227,0.349473,-0.333463,0.1923,0.491641,0.0104115,0.789749,-0.010143,0.572907,-0.422822,0.235765,-0.16917,-0.0721872,-0.162396,0.397689,0.425176,0.224432,-0.170962,0.576707,-0.686775,0.434948,1.15127,0.827461,0.000396575,-0.0130804,-0.305283,0.250177,-0.469321,-0.23828,-0.308572,0.56173,-0.637156,-0.436677,0.289945,-0.978507,0.794427,1.05548,0.00826639,0.0649039,0.248144,-0.0959254,0.284319,-1.81814,-1.74467,-1.42183,-0.983154,-0.969722,-0.507561,-0.41722,-0.97934,-1.02365,-0.844078,-1.28154,-1.62711,0.116655,-0.877815,-0.704066,-0.422757,-0.805417,-0.242008,-1.46412,-1.21285,-0.520472,-1.5359,-0.580663,-1.20649,-0.917828,-0.489233,-0.589848,-0.0287202,-1.4118,0.185251,-1.21413,-0.540727
-3890.61,0.999711,0.00818137,9,511,0,3960.02,-0.492624,-0.477297,0.470406,-0.834908,-0.835209,-0.597944,-0.565706,-0.563334,0.111631,-0.211738,-0.29888,-0.647116,-0.317107,-0.586119,-0.857759,0.517154,-0.694966,0.237552,-0.0186062,-0.0319425,-0.103464,0.0197084,-0.824998,-0.336065,-0.66102,-0.347983,-0.09896,-0.450814,-0.455614,0.125728,0.175248,-0.56145,0.0490151,-0.312521,-0.0317145,0.030654,0.397927,0.385983,0.191304,-0.0964965,0.0693211,-0.282643,-0.27892,-0.845634,0.681394,0.447646,-0.806425,-0.158276,0.123583,0.435541,0.518672,0.451207,-0.114846,-0.575167,-0.428948,-0.226517,0.224808,-0.327994,0.0631642,-0.19485,-0.493373,-0.298335,-0.0862451,0.647755,-0.0303514,0.080685,-0.621979,-0.551098,-0.517265,0.0304226,-0.540826,0.781763,0.115451,-0.144602,-0.179423,0.161391,-1.21106,0.332465,-0.213551,-0.0232527,0.459875,0.444022,0.66327,0.0245644,0.469317,-0.651381,0.383297,0.0460764,0.085634,0.0166393,0.472761,0.10047,0.356042,-0.241251,0.55667,-0.782244,0.541617,0.749591,0.805232,-0.222318,0.100997,-0.0985929,0.308376,-0.381988,-0.332728,-0.479655,0.885313,-0.505049,-0.311529,0.16883,-0.461582,0.621825,0.905952,0.153118,0.0691596,0.135753,-0.106013,0.385774,-1.61618,-1.73972,-1.324,-0.875673,-0.780164,-0.419503,-0.538117,-0.824118,-0.809643,-0.764094,-1.14405,-1.55286,0.0999039,-0.991593,-0.540191,-0.241742,-0.775406,-0.138252,-1.08125,-1.22632,-0.507868,-1.43837,-0.584252,-1.01733,-0.890246,-0.444375,-0.573491,0.130255,-1.39965,0.123502,-1.00934,-0.381221
-3886,0.999569,0.00818137,9,511,0,3962.72,-0.864571,-0.378248,0.471254,-0.917948,-1.15587,-0.662724,-0.590072,-0.590396,0.145643,-0.086303,-0.141126,-0.529806,-0.154828,-0.493637,-0.930049,0.224491,-0.615949,0.219379,-0.0159134,0.0134077,0.159247,0.00217017,-1.00418,-0.0852101,-0.639132,-0.249838,-0.298982,-0.483684,-0.342085,0.102109,0.190365,-0.38851,0.0771533,-0.239414,0.149233,-0.0843458,0.492474,0.270302,-0.065528,-0.543002,-0.199314,-0.083083,0.051986,-0.824385,0.828844,0.484872,-0.363226,0.336147,0.475307,0.102332,0.542272,0.555342,-0.209535,-0.513978,-0.187414,-0.590709,0.459441,-0.179258,-0.131399,-0.136385,-0.584793,-0.257737,-0.257139,0.669,0.271675,-0.13897,-0.558776,-0.345035,-0.60201,0.332899,-0.873449,0.587462,0.103991,-0.0611716,-0.310531,0.0187252,-1.10012,0.538606,-0.270502,0.161479,0.319854,-0.149153,0.727466,-0.0134651,0.590001,-0.608519,-0.000994902,-0.317363,-0.169893,-0.423409,-0.0881851,0.0377937,0.676699,-0.0622862,0.510186,-0.678885,0.810002,0.526697,0.491278,-0.375827,-0.22092,-0.935866,-0.366981,-0.397802,-0.357945,-0.495648,0.652749,-0.57258,-0.281434,0.497192,-0.443702,0.410477,1.21322,0.296362,0.309041,-0.146993,-0.486871,0.297501,-1.90026,-2.01631,-1.57432,-1.13744,-1.10692,-0.819034,-0.932923,-1.27474,-1.37325,-1.16293,-1.75652,-1.96329,-0.153937,-1.37688,-0.897813,-0.684935,-1.08315,-0.665132,-1.3788,-1.69175,-0.803203,-1.93334,-1.00199,-1.41632,-1.24567,-0.816875,-0.804524,-0.377632,-1.72754,-0.109838,-1.37865,-0.774553
-3892.08,0.992317,0.00818137,9,511,0,3976.06,-0.374961,0.254693,0.469936,-0.270735,-0.737276,-0.371784,0.105063,-0.170311,0.681599,0.271447,0.0315514,0.0310851,0.507416,-0.756184,-0.437074,1.11231,0.124503,0.327361,0.532223,0.132753,0.743718,0.208015,-0.15657,0.982288,-0.546125,0.580672,0.618177,0.10025,0.593452,0.622294,1.01153,-0.135162,1.12281,-0.142718,0.528241,-0.153771,0.570758,0.27828,0.119138,-0.431294,-0.0620943,-0.00135904,0.0385094,-0.84187,0.733104,0.560142,-0.397922,0.463397,0.441386,0.114809,0.788616,0.576736,-0.166758,-0.47144,-0.172385,-0.416527,0.664507,-0.295153,-0.198513,-0.10925,-0.479594,-0.484031,0.00211734,0.7557,0.348447,-0.306697,-0.417408,-0.301863,-0.535667,0.303195,-0.732583,0.639618,0.158369,0.167945,-0.309071,0.0693712,-1.07008,0.664855,-0.230676,0.3283,0.309807,-0.120486,0.721512,0.0325899,0.653616,-0.560557,0.0379253,-0.123213,-0.134507,-0.362776,-0.00681623,0.137628,0.710413,-0.0760985,0.552965,-0.538919,0.972209,0.787753,0.544245,-0.190952,-0.14737,-0.820904,-0.224436,-0.37503,-0.287046,-0.760268,0.74306,-0.406777,-0.351013,0.430417,-0.412376,0.428947,1.27044,0.291138,0.205441,-0.0784629,-0.38089,0.147389,-0.816605,-1.01209,-0.635637,-0.0637369,-0.315907,0.266268,0.137654,-0.477615,-0.495051,-0.17563,-0.999922,-0.856487,0.856078,-0.289236,-0.0926974,0.0711788,-0.255682,0.660982,-0.36341,-0.51908,0.342695,-0.99642,0.166269,-0.342754,-0.071753,0.34824,0.0679017,0.86365,-0.623745,0.949325,-0.345496,0.220614
-3893.14,0.997293,0.00818137,9,511,0,3969.38,0.00522761,0.241724,0.367227,-0.280009,-0.531379,-0.30146,0.466317,0.15821,0.803536,0.156256,0.102045,0.165172,0.263475,-0.324548,0.170324,1.17213,0.606338,0.452706,0.672216,0.467337,0.942307,0.525649,0.100991,0.766662,0.0258313,0.778141,0.53882,0.348425,0.790058,0.255106,1.09481,0.260946,1.34265,-0.0394928,0.673654,-0.0463305,0.463157,0.297815,0.258315,-0.0931338,-0.107632,0.16118,-0.00625456,-0.704909,0.3908,0.296711,-0.562924,-0.26577,-0.0777294,0.785418,0.241261,0.179744,0.256634,-0.764269,0.224742,-0.231602,0.367678,-0.587822,-0.318082,0.329766,-1.04189,-0.497113,-0.411384,0.280577,-0.194726,-0.0135467,-0.722536,0.364455,-0.335362,0.0639608,-0.535836,0.930993,-0.325624,-0.228788,-0.2545,0.731634,-1.30569,0.0560927,0.025342,0.296024,0.352043,0.29253,1.04248,-0.222305,0.375496,-0.421719,-0.221479,-0.279734,-0.285453,-0.000695442,0.351761,0.172443,0.62564,-0.319355,0.791883,-0.587947,0.429254,0.747232,0.713271,-0.139851,-0.00905009,-0.751329,0.68998,0.212018,-0.789861,-0.277036,0.719422,-0.601199,-0.195288,0.0540967,-0.431228,0.777634,0.615121,0.339376,0.221237,0.234794,-0.0535601,0.250822,-0.0908588,-0.44623,0.0375656,0.392995,0.431533,0.768691,0.749889,0.460985,0.571237,0.472438,-0.159194,-0.23767,1.45042,0.573876,0.531295,0.955201,0.575529,0.953263,0.26075,-0.0839779,0.740534,-0.15952,0.642435,0.324014,0.321939,0.87454,0.608078,1.11592,-0.0376835,1.54441,0.119971,0.784545
-3885.58,0.999989,0.00818137,9,511,0,3955.71,0.595011,0.23279,0.385891,-0.312088,-0.586928,-0.469779,0.140196,-0.0573762,0.256597,0.349497,0.0946689,0.100527,0.177224,-0.192286,-0.717819,1.30832,0.237535,0.0864892,0.354366,0.0540346,0.295099,-0.187596,-0.19342,0.337678,-0.563855,0.357321,-0.0961701,-0.200526,0.416008,0.199696,0.681304,-0.440691,0.92001,-0.347682,0.388509,-0.069872,0.447263,0.17414,0.055828,-0.515432,-0.391525,0.0852443,-0.253859,-0.291533,0.331753,0.256424,-0.566357,-0.156649,0.204089,0.320783,0.412652,0.772871,-0.307598,-0.341407,-0.570132,-0.393286,0.264072,-0.490195,-0.261691,0.564931,-0.899834,-0.70681,0.178035,0.621379,-0.319315,0.0893918,-0.422111,-0.107058,-0.223428,0.0202736,-0.603677,0.918486,-0.137153,0.000607994,-0.339671,0.137994,-0.741738,0.252934,-0.160833,0.208405,0.268173,-0.0257419,0.882331,0.273874,0.275947,-0.455143,0.338656,-0.230572,-0.023885,0.0129805,0.142825,0.466782,0.701558,-0.246423,0.664025,-0.950244,0.317237,0.658178,0.679131,-0.126389,-0.0375659,-0.724428,-0.118409,-0.44156,-0.364713,-0.0434599,1.23639,-0.794526,-0.165452,-0.263691,-0.610582,0.700339,0.691364,0.543619,-0.194371,0.243082,-0.133693,0.186727,-0.0302139,-0.265057,0.026246,0.648767,0.5364,0.971987,0.912997,0.455397,0.525743,0.488196,0.146516,-0.225627,1.95581,0.503335,0.698823,1.17105,0.693505,1.17118,0.326752,0.194757,1.08913,-0.308831,0.864348,0.394317,0.419153,1.04479,0.732187,1.32469,0.18501,1.65765,0.306675,0.906872
-3885.23,0.994815,0.00818137,9,511,0,3964.48,0.266121,0.278186,0.442323,-0.244058,-0.355634,-0.126609,0.514226,0.119389,0.660117,0.433443,0.438095,0.353567,0.418251,-0.0565051,-0.514823,1.46779,0.480566,0.422776,0.565326,0.397753,0.935917,0.087112,0.303856,0.818371,-0.593289,0.339404,0.152059,0.334032,0.741204,0.569708,0.749963,-0.16707,1.30798,0.222042,0.64798,0.0912614,0.492472,0.434018,0.611753,0.0929114,0.207709,0.0514191,0.348932,-0.727472,0.523897,0.27102,-0.00525596,-0.0229682,0.102492,0.937541,0.508694,-0.137885,-0.0440037,-0.795174,0.202669,-0.361557,0.464008,-0.0891873,-0.0503469,0.182273,-0.801073,-0.179031,-0.440294,0.50443,0.0688907,-0.404657,-0.535462,-0.297489,-0.586716,0.441464,-0.645121,0.349434,-0.0055496,0.172778,-0.259594,0.180822,-1.7566,0.759082,0.0826116,-0.000785378,0.294712,0.126989,0.110664,0.150972,0.43828,-0.416071,0.153651,-0.0139137,0.0448808,-0.169817,0.208215,0.29524,0.540363,-0.142001,0.596971,-0.231916,0.631235,0.812557,0.549664,-0.025648,0.0397891,-0.251279,0.0811553,0.0149596,-0.554286,-0.731284,-0.0274305,-0.496952,-0.246081,1.02543,0.108906,0.543172,1.21828,0.17404,0.495337,-0.203215,-0.00455584,0.145858,-0.219853,-0.223472,0.113997,0.609103,0.296205,1.19799,0.787588,0.466184,0.397729,0.627071,0.110004,-0.230715,1.77506,0.507877,0.706291,0.931489,0.766513,1.32782,0.172359,0.308568,0.97867,-0.322589,0.706219,0.399262,0.638938,0.989165,0.831493,1.17285,-0.0675654,1.67855,0.333059,1.13489
-3877.43,0.996562,0.00818137,9,511,0,3963.35,0.145627,0.0155132,0.567484,-0.516382,-0.958143,0.110354,0.0400573,0.452089,0.76176,0.543094,0.0725883,-0.11437,0.433695,-0.230497,-0.530275,1.05541,-0.0964201,0.413959,0.714589,0.0497363,0.946848,-0.00284602,-0.50557,0.304835,-0.483755,0.273989,-0.0591849,0.0775674,0.581963,0.362915,0.765451,-0.0182351,1.46063,-0.295988,0.828021,0.0595914,0.608485,0.501533,-0.0441197,-0.292661,-0.189687,-0.25397,0.147611,-0.555659,0.576496,0.18634,-0.644679,-0.134246,-0.0681504,0.141916,0.677753,0.691677,-0.0803925,-0.547755,-0.192,-0.434524,0.266597,-0.623057,0.0491723,0.299747,-1.14931,-0.687755,0.12249,0.614408,-0.0697207,-0.272855,-0.525278,0.139816,-0.64071,0.123325,-0.311394,1.17209,-0.125296,-0.176696,-0.27634,0.203318,-0.972142,0.137935,-0.35652,0.270328,0.54574,-0.168364,0.952662,-0.0842317,0.626733,-0.220031,0.0247191,-0.0796529,-0.0247182,0.0188936,0.398973,0.144917,0.755922,-0.381724,1.05381,-0.550087,0.771459,0.804548,0.385715,0.0961408,0.229929,-0.672895,0.564921,-0.402887,-0.246099,-0.466119,0.93523,-0.705455,-0.270393,0.0521686,-0.15356,0.700913,1.15821,0.0392116,0.145157,0.20893,-0.185375,0.188568,-0.239242,-0.782942,-0.105194,0.309083,0.48775,0.783766,0.846601,0.249179,0.13163,0.364926,-0.14017,-0.38142,1.54411,0.303627,0.492524,0.697194,0.450926,1.17774,-0.0223611,-0.11593,0.665593,-0.437015,0.468924,0.0563105,0.242333,0.954769,0.571753,1.10882,-0.0298138,1.28034,0.0352903,0.780189
-3877.93,0.997997,0.00818137,9,511,0,3965.21,0.403146,0.405259,0.515715,-0.326804,-0.546,0.13745,0.169298,0.665117,0.737326,0.652426,0.279604,0.0375246,0.571668,-0.130249,-0.325868,1.31485,0.111229,0.654506,0.73308,0.192231,1.05815,0.390424,-0.233389,0.473903,-0.0139789,0.703994,0.131847,0.248415,0.637248,0.522035,0.781207,-0.0748327,1.15254,-0.149345,0.887555,0.0238391,0.545335,0.4742,0.357247,-0.604509,-0.155383,-0.024358,0.181393,-0.578516,0.527079,0.672281,-0.754829,-0.277746,0.0224338,0.091512,0.839122,0.346499,-0.266798,-0.531016,-0.10305,-0.350003,0.248292,-0.636597,0.0363884,0.164777,-1.10234,-0.615228,0.236049,0.706859,-0.376751,-0.308418,-0.589001,0.0860064,-0.521161,0.12394,-0.516544,1.06017,-0.0718537,-0.156001,-0.416522,0.357654,-1.12662,-0.0351475,-0.399363,0.367983,0.412159,-0.102913,1.03146,-0.00103892,0.608008,-0.517413,-0.114197,-0.0276105,-0.0380457,-0.0227856,0.174429,0.143954,0.80036,-0.159973,1.05953,-0.466062,0.513069,0.923542,0.378952,-0.107808,0.27894,-0.717414,0.346169,-0.352784,-0.135718,-0.624495,0.805737,-0.556809,-0.147757,-0.102755,-0.30229,0.562396,1.16605,0.089487,0.196589,0.522648,-0.417395,0.159048,0.0964233,-0.137596,0.461762,0.757877,0.684528,1.04051,1.04916,0.760418,0.643951,0.838837,0.125656,0.116262,1.72793,0.521206,0.953988,1.23662,0.537283,1.38005,0.604632,0.132648,1.00032,-0.0315954,1.04424,0.432989,0.689412,1.13156,0.95322,1.43622,0.306253,2.08501,0.271414,1.11932
-3890.67,0.999062,0.00818137,9,511,0,3950.88,0.205009,0.530131,0.321982,0.129579,0.45835,0.282364,0.657574,0.358605,0.758808,0.132975,0.665753,0.390748,0.440787,0.0172624,0.411365,0.767613,0.201679,0.347004,1.18773,0.603411,0.95114,0.503499,0.823869,0.803767,0.486761,0.548072,0.526916,0.49714,0.859913,0.548823,0.798301,0.619138,1.07981,0.394923,0.416955,0.0530606,0.466294,7.50137e-05,0.393011,0.0484191,0.290293,0.0296598,0.143366,-0.77601,0.615822,0.214213,-0.0387121,0.274033,0.211116,0.872061,0.50609,0.149104,0.431057,-0.654473,0.270871,-0.406732,0.133236,-0.123547,0.0660794,0.400093,-1.18909,-0.639221,-0.608144,0.365969,-0.236807,-0.418399,-0.46412,-0.421163,-0.264769,0.240933,-0.46972,0.479907,0.134713,0.262195,-0.457993,0.229194,-1.57939,0.0163051,0.096474,0.00375457,0.525478,0.392108,0.687514,-0.122361,0.284357,-0.376112,0.298908,0.115274,-0.176772,0.0823934,-0.0819935,0.148163,0.258107,-0.0860125,0.64372,-0.394928,0.317032,0.723725,0.614067,-0.149566,0.253632,-0.599077,-0.179113,0.178641,-0.43924,-0.0544306,0.475124,-0.9326,-0.730293,0.600606,0.129044,0.716058,0.783445,0.263432,-0.365156,-0.224211,-0.217675,0.422111,0.0502592,-0.113234,0.12903,0.760044,0.610354,1.00175,1.22508,0.569381,0.490464,0.710723,0.123637,0.0292983,1.74282,0.684158,0.772088,1.08967,0.844695,1.30049,0.38234,0.164667,1.06159,-0.154385,0.874411,0.506461,0.570241,1.08538,0.998393,1.3896,0.341516,1.78227,0.614003,1.08405
-3893.66,0.996611,0.00818137,9,511,0,3964.8,0.187013,0.449288,0.226806,0.3728,0.736658,0.235547,0.381511,0.173142,0.0982888,0.559178,0.410839,0.678344,0.32482,0.0762583,0.15145,0.514086,0.0591748,0.481807,0.611256,0.417422,0.920954,0.338056,0.32218,0.345976,-0.032324,0.558469,0.0196409,0.543861,1.01908,0.745978,0.802876,0.275376,0.722313,0.659848,0.455671,-0.0340423,0.521451,0.316322,0.098235,-0.219183,0.0716132,0.149317,-0.00905927,-0.290664,0.866161,0.160466,-0.724534,-0.138473,0.416575,0.280501,0.464161,0.533213,-0.423433,-0.717519,-0.063955,-0.860686,0.287858,-0.567451,0.145242,0.366757,-0.495151,-0.158184,-0.0643869,0.181472,0.0379077,0.178828,-0.494104,-0.18223,-0.629902,0.328608,-0.195693,1.05096,-0.351106,-0.0477664,-0.680882,-0.106335,-1.0865,0.24711,0.0654188,0.0960682,0.345395,-0.0131672,0.564783,-0.0947732,0.378729,-0.558293,-0.1168,0.232072,-0.152904,-0.194552,0.0662382,-0.0362468,0.618968,-0.094211,0.714765,-0.493725,0.338607,0.807738,0.494369,0.0683182,-0.4019,-0.581536,0.604273,-0.14031,-0.366173,-0.604255,0.177734,-1.03512,-0.455776,0.0380064,-0.686151,0.691551,0.528769,0.596547,-0.0182478,-0.574531,-0.207387,0.445922,-0.225088,-0.22629,0.253553,0.604277,0.554903,1.0271,0.967663,0.571561,0.681803,0.641967,-0.0444175,-0.115922,1.73866,0.513567,0.696785,1.02768,0.636526,1.37156,0.329061,0.320635,0.912938,-0.119792,0.885225,0.45084,0.687334,1.10368,1.016,1.6555,0.249649,1.68686,0.34391,0.976303
-3901.7,0.998423,0.00818137,9,511,0,3966.52,0.744829,-0.0445223,0.345265,-0.719942,-0.319737,-0.118372,-0.0488334,0.146377,-0.000883233,0.520461,-0.249272,0.231919,-0.0556389,0.0721049,-0.622439,0.223779,0.0203106,0.187018,0.241984,-0.0108353,0.248668,-0.10183,0.0588284,0.0210463,-0.251417,-0.447852,0.0602634,-0.198791,0.49474,-0.16349,0.363023,-0.454888,0.660535,-0.062794,-0.119252,-0.0163686,0.447157,0.244432,0.274152,-0.401866,-0.198322,-0.0218326,-0.00131439,-0.807779,0.323552,0.692472,-0.284685,-0.00153113,-0.0574775,0.443047,0.335259,0.0822456,0.0238737,-0.555717,-0.175043,0.0852592,0.37278,-0.075157,-0.313106,0.275666,-1.25949,-0.985496,-0.299078,0.476772,0.252214,-0.531749,-0.622108,-0.208879,-0.446772,-0.0292204,-0.612504,0.208755,0.39937,-0.170047,-0.381129,0.168229,-1.40533,0.587265,0.139403,0.412085,0.24226,0.395681,1.07988,-0.400338,0.668598,-0.261054,0.479023,-0.0371677,-0.0896204,-0.211817,-0.171289,0.449613,0.510191,0.109709,0.823051,-0.766554,0.790427,0.408824,0.591165,-0.274623,0.120624,-0.768511,-0.313776,-0.336956,-0.212135,-0.402829,1.15398,-0.079747,-0.22904,0.565364,-0.263168,0.730491,1.16087,0.425998,0.645427,0.0450368,-0.10132,0.478463,-0.118226,-0.174147,0.222367,0.430279,0.674867,1.15409,1.05035,0.609285,0.771496,0.631501,-0.0800445,-0.236379,1.73674,0.464382,0.760472,1.15102,0.537423,1.34079,0.561017,0.297377,1.13969,-0.176047,0.984003,0.373277,0.709237,1.15519,1.01499,1.50128,0.136855,1.93211,0.361387,0.855692
-3910.62,0.997669,0.00818137,9,511,0,4003.44,0.540118,0.0629566,0.583113,-1.02473,-0.663216,-0.0907794,0.202092,0.26128,0.420847,0.520562,-0.103386,0.293687,0.236541,-0.438837,-1.08456,0.394049,0.214998,0.381823,0.508671,-0.125307,0.746857,0.071266,0.100155,0.554444,-0.495491,-0.15691,-0.0537684,-0.0889657,0.587744,0.406172,0.985542,-0.683941,1.20143,0.0422644,0.343698,0.10761,0.442469,0.743639,0.441141,-0.657045,0.190486,-0.0801103,0.131292,-0.513543,1.06189,0.101321,-0.490071,-0.185322,-0.170348,0.65183,0.641449,0.574863,0.245822,-0.301806,0.146328,-0.486041,0.215149,-0.129482,0.31075,0.483907,-0.710454,-0.342901,0.0343952,0.627543,-0.2019,-0.215821,-0.552971,0.0259672,-0.562999,-0.088865,-0.916079,1.183,0.226702,0.243816,-0.384434,0.117826,-1.19098,0.348441,-0.10891,0.0504587,0.26453,0.664247,0.762607,0.00700064,0.856945,-0.0886196,0.0955777,0.0351344,-0.126919,-0.182877,0.111865,0.388721,0.726962,-0.394487,0.281308,-0.710311,-0.0670917,0.917202,0.670518,-0.546202,0.283168,-0.663218,0.109379,0.467225,-0.666339,-0.458899,0.786728,-0.410041,0.00291484,0.276172,-0.138481,0.796731,0.872533,0.286902,0.134018,-0.144288,0.153207,0.226148,-0.381864,-0.281564,0.385482,0.73167,0.575646,1.08435,1.17898,0.370396,0.499931,0.696081,-0.295145,-0.287773,1.64812,0.660982,0.747806,0.98363,0.62684,1.13357,0.439876,0.124809,0.985986,-0.171869,0.685381,0.465182,0.677218,0.952861,0.924491,1.16517,0.0808522,1.84166,0.325208,0.906011
-3908.85,0.999345,0.00818137,9,511,0,3990.14,-0.212697,-0.123531,0.308478,-0.426394,-0.0239831,-0.246022,-0.357699,-0.726572,-0.0531277,0.0110345,0.0823764,0.320575,-0.277271,0.0843621,-0.0272484,0.79206,0.233971,0.104292,-0.132123,-0.404379,-0.126288,-0.37013,-0.158983,-0.0733957,-0.322078,-0.343271,-0.616137,0.0652129,-0.17943,0.0415619,-0.140093,-0.0129366,-0.309982,0.0163699,-0.220236,0.0988972,0.44121,0.307382,0.225944,-0.244123,-0.139457,0.0225667,0.335827,-0.326905,0.695299,0.0720529,-0.50702,-0.202867,-0.309798,0.512419,0.540657,0.390398,0.160746,-0.446843,0.253995,-0.215524,0.686347,-0.114734,0.125284,0.341634,-0.72842,-0.0587349,-0.108502,0.382986,0.0822859,-0.257835,-0.257168,-0.211829,-0.319754,-0.164629,-0.29522,0.842772,0.0385073,0.114087,-0.752698,0.278955,-0.714387,0.53372,-0.0281002,0.125705,0.274915,0.569277,0.792355,-0.158845,0.621271,-0.225302,-0.108294,0.0676817,-0.0590911,-0.16661,0.223647,0.377154,0.554754,-0.695877,0.247178,-0.707211,0.0675786,0.753874,0.355708,-0.200043,-0.0152662,-0.666808,0.0944468,-0.146436,-0.185768,-0.512042,0.939597,-0.330055,-0.131391,0.123717,-0.0643923,0.406068,0.963796,0.430851,0.054673,-0.527105,0.229139,0.576555,-1.15661,-1.47674,-0.694565,-0.509081,-0.52008,-0.222276,-0.424546,-0.748732,-0.726051,-0.510514,-0.966586,-1.15707,0.525117,-0.602604,-0.813614,0.0145272,-0.412486,0.142402,-0.982312,-1.03184,-0.0640026,-1.23004,-0.174066,-0.700218,-0.492232,0.0660426,-0.339681,0.256521,-0.86594,0.596812,-0.850961,-0.158775
-3898.58,0.999594,0.00818137,9,511,0,3980.26,0.374747,-0.720655,0.432232,-1.60734,-0.901008,-1.78852,-0.027897,-0.957809,-0.673581,-0.388916,-1.03131,-0.67358,-0.966458,-1.35009,-0.710555,0.652715,-0.588433,-0.248548,-0.561479,-1.09398,-0.298183,-0.5922,-0.961343,-0.358402,-1.48029,-0.716864,-1.00873,-0.532029,-0.769577,-0.601423,-0.271163,-0.848078,-0.247908,-0.348198,-0.926818,0.0145964,0.467629,0.57579,0.0271374,-0.351453,-0.0129144,-0.00569626,-0.134087,-0.498091,0.717567,0.0692158,-0.42216,-0.253795,-0.16626,0.32512,0.630679,0.127288,0.326675,-0.497384,0.027336,-0.356832,0.75217,0.109059,0.0782053,0.333539,-1.07351,-0.146371,-0.206439,1.27615,-0.154794,-0.113962,-0.47986,-0.351103,-0.301798,0.143479,-0.41556,0.674866,-0.0555408,0.117306,-0.401918,0.248045,-1.1745,0.629735,-0.217038,0.505307,0.0769784,0.047876,0.740485,-0.108753,0.464067,-0.267836,-0.17372,0.185584,-0.17637,-0.298117,0.16693,0.385082,0.545279,-0.618358,0.770105,-0.806734,0.318579,0.924086,0.351841,-0.165423,0.256622,-0.434217,-0.00198896,-0.16485,-0.359985,-0.712417,1.09825,-0.482566,-0.282614,0.164427,-0.500118,0.503287,1.41251,0.392026,0.153878,-0.243546,-0.155469,0.447385,-1.36566,-1.2966,-0.760949,-0.417882,-0.483442,-0.0277406,-0.0232799,-0.700696,-0.605736,-0.439795,-1.05237,-1.06291,0.584208,-0.570114,-0.366435,0.0105679,-0.570378,0.419894,-0.817105,-1.03771,-0.167397,-1.2777,-0.281391,-0.701891,-0.558047,-0.0538779,-0.241318,0.277681,-1.01962,0.517855,-0.857716,-0.210237
