# 0.153003, 0.156184, 0.121251, 0.115068, 0.0248356, 0.0186842, 0.025973, 0.0191298, 0.135334, 0.0325377, 0.268974, 0.252654, 0.261573, 0.227194, 0.242032, 0.254953, 0.253647, 0.23643, 0.229444, 0.269693, 0.230783, 0.285899, 0.184713, 0.261133, 0.213663, 0.258538, 0.280972, 0.211755, 0.234961, 0.222799, 0.243147, 0.271742, 0.23499, 0.287165, 0.3128, 0.292499, 0.230502, 0.241114, 0.239515, 0.194697, 0.229972, 0.300094, 0.0143477, 0.134493, 0.0769257, 0.110151, 0.0950559, 0.160183, 0.0883737, 0.129289, 0.100653, 0.098454, 0.0984952, 0.106145, 0.105742, 0.0823036, 0.218659, 0.0835751, 0.0918585, 0.132082, 0.13245, 0.118661, 0.103891, 0.100134, 0.145087, 0.113081, 0.158302, 0.116319, 0.197856, 0.105866, 0.0921881, 0.11591, 0.119716, 0.181958, 0.0964452, 0.0990268
163.709,0.958202,0.0943009,5,63,0,-123.493,-0.18726,0.0309968,-0.724294,-0.984028,0.108999,0.184651,-0.0951791,0.0104629,-0.194357,0.658857,0.838024,-0.135362,0.370241,-1.09023,-0.915178,0.390361,-1.20365,0.162783,1.22796,0.472894,-0.156451,-0.0891681,-0.204501,0.28604,-0.101501,-0.100533,-0.775259,0.727802,0.116152,0.445405,-0.402375,-0.571564,-0.447405,-1.55125,-1.55266,-1.511,0.954513,0.248301,-0.447861,0.212534,-0.62055,-0.665092,1.78374,0.329811,4.40119,7.11965,6.32325,9.22307,5.48885,5.38768,4.23685,5.92324,4.79701,4.01648,4.65733,3.56274,10.285,3.51414,5.05383,6.71334,7.18163,10.6562,4.45558,6.84074,9.8935,5.32109,4.90357,6.50993,9.56412,10.1607,5.57176,7.6686,5.37972,6.84581,5.80463,7.01286,1.06199,0.209984,0.52689,-0.897163,-0.711443,0.161522,-0.878537,0.185912,1.29964,0.509628,-0.0483552,0.404415,-1.33448,-0.882475,-1.05538,-1.23668,-1.64013,-0.50333,-1.06045,-0.725037,-1.55471,-1.65916,-1.55133,-2.73847,-2.57803,-2.45002,-0.0701686,-0.875161,-1.4904,-0.893068,-1.73187,-1.5596,0.25693,0.447696,0.371243,0.710366,0.67072,0.459707,0.706519,0.453655,0.214226,0.375281,0.512086,0.400252,0.791581,0.707335,0.741807,0.774986,0.837552,0.623241,0.742777,0.673715,0.825592,0.840125,0.825106,0.939259,0.929434,0.920563,0.517535,0.705818,0.816139,0.709523,0.849652,0.826297
166.954,0.802285,0.0943009,5,63,0,-127.526,-0.517509,0.412107,0.104831,-0.708081,-0.365824,-0.175748,-0.161602,0.000562732,0.0404909,0.628637,0.745422,0.583788,0.603109,-0.144374,-0.286608,0.0848449,-0.446737,0.137732,0.782963,1.2496,-0.2684,0.587525,-0.296207,0.0909766,0.34093,0.282702,-0.345962,-0.169236,-0.454833,-0.609008,0.256579,-1.07492,-0.478602,-0.543441,-0.0875139,0.283112,1.63382,1.07719,-0.0798192,0.416525,-0.136883,0.596426,1.51618,0.289673,2.6315,4.27577,3.73635,4.95194,4.68301,7.19475,4.98933,4.5538,5.26178,4.15445,3.07274,3.55117,5.25834,5.00434,4.95137,6.57404,4.98211,4.3248,7.18559,3.46009,4.81553,4.33925,6.63876,2.92994,3.23659,3.53521,4.50666,4.86097,5.53986,9.62858,5.37829,4.75673,0.695843,0.126825,0.335474,-0.534225,-0.26829,0.223024,-0.835803,0.318219,0.800497,0.94044,-0.373081,0.0770294,-0.937883,-0.902414,-0.410732,-0.819324,-1.39637,-0.471425,-1.42106,-1.11489,-0.791129,-2.3399,-1.89459,-1.71556,-1.80281,-1.57931,-0.0124548,-0.201883,-1.63048,-0.958163,-1.45669,-1.41537,0.332735,0.468336,0.416909,0.630468,0.566673,0.444474,0.69758,0.42111,0.309919,0.280812,0.592203,0.480752,0.718672,0.711445,0.601263,0.694093,0.801608,0.615721,0.805505,0.753039,0.688074,0.912128,0.869278,0.847556,0.858491,0.829107,0.503114,0.5503,0.836235,0.722754,0.811026,0.804612
152.662,0.888966,0.0943009,5,31,0,-125.202,-1.11006,0.849523,0.434086,-0.427046,-0.372819,-0.121876,-0.162363,0.205602,0.185216,0.808425,1.01175,1.10728,1.38323,-0.497618,-0.776701,0.45482,-0.824866,0.414535,0.918612,1.42682,-0.592727,0.803215,-0.267337,0.42358,-0.179877,-0.0395971,-0.524602,0.0960448,0.0609965,0.0722172,-0.0540628,-0.261835,-0.783593,-0.458543,0.179077,-0.289553,1.25651,0.121796,0.589782,0.176797,-0.0117641,0.357902,1.55327,0.311678,5.52717,7.20231,3.77869,4.1475,4.3394,7.50488,4.30887,3.89105,3.86287,2.99872,3.34808,3.03434,5.84987,4.66755,6.48932,6.81314,6.82689,5.03801,5.95172,4.00497,6.13068,5.89263,5.48205,3.06432,4.77748,5.30912,7.27981,3.10638,5.14158,5.12507,4.11331,5.16391,0.979806,0.660164,1.07183,-0.933574,-0.739452,0.442524,-1.20279,0.559821,0.897829,1.01586,-0.738063,0.358771,-1.17203,-0.837222,-1.19899,-1.41111,-1.84817,-0.462668,-1.17213,-0.694082,-1.37022,-1.79942,-2.30971,-1.94116,-1.8571,-1.65555,-0.29927,-0.854723,-0.66352,-1.1022,-1.0298,-1.16033,0.27293,0.340703,0.255056,0.7178,0.676876,0.39114,0.769021,0.363589,0.289497,0.265834,0.676572,0.411257,0.763511,0.69788,0.768344,0.803941,0.863912,0.613647,0.763529,0.666874,0.797416,0.858078,0.909678,0.874479,0.864959,0.83964,0.574264,0.701557,0.660051,0.750672,0.736877,0.761392
160.476,0.998115,0.0943009,5,31,0,-117.952,-1.0264,0.342655,0.377499,-0.900348,-0.281165,-0.0793981,-0.205627,0.26518,0.262518,0.548518,0.946889,0.739584,1.09596,-0.0934515,-0.10609,0.412322,-0.093178,0.2118,1.2193,0.959654,0.343721,0.445719,0.171958,0.616526,0.557064,0.752625,0.0555108,-0.0493458,0.181264,-0.276741,0.481351,-0.549475,0.179332,-0.279764,-0.604847,-0.43176,1.52817,0.470262,-0.587002,0.434632,-0.760912,-0.173126,1.52578,0.263967,2.85454,4.87492,6.20273,8.19505,3.7985,3.26521,4.74799,3.48837,5.44578,5.63905,3.98434,3.70416,5.31185,3.81012,4.29748,4.87292,4.43229,4.19803,4.58767,6.1514,6.60966,4.59711,4.97266,2.6996,6.99768,4.52767,4.57139,7.09622,5.40585,6.94522,6.80534,7.49764,0.473081,-0.0473308,0.398877,-0.884464,-0.527714,-0.084215,-0.827909,-0.140863,0.741395,0.174981,-0.228117,-0.326662,-0.815794,-0.722971,-0.433799,-0.670366,-1.16496,-0.776176,-1.13736,-1.16012,-0.899893,-2.09771,-1.62901,-2.16542,-2.90798,-1.78898,-0.192419,-0.70335,-1.96935,-1.07722,-1.96583,-1.64515,0.383887,0.51183,0.401582,0.707746,0.62895,0.521041,0.695913,0.535158,0.322699,0.456366,0.556783,0.580947,0.693343,0.673261,0.606781,0.661585,0.762234,0.684855,0.757194,0.761355,0.710927,0.89068,0.836034,0.897101,0.948239,0.856802,0.547957,0.66893,0.877541,0.745967,0.877163,0.838235
159.627,0.986322,0.0943009,5,31,0,-126.623,-0.751985,0.271626,0.11821,-0.926651,-0.27355,-0.0814419,-0.28311,0.241117,0.0321443,0.546297,1.02279,0.655742,0.876895,-0.105745,-0.15074,0.568105,-0.0775722,0.179373,0.949517,1.23277,-0.0206467,0.479336,-0.00670001,0.254712,0.416639,0.0310326,-0.129273,-0.146217,0.404397,-0.154235,-0.0636691,-0.0802635,-0.147353,-0.664731,-0.267685,-0.49391,1.26297,0.084819,-0.650525,0.795065,-0.229016,-0.383892,1.60863,0.304713,2.38427,4.56039,7.41146,6.31692,3.25991,4.15261,4.41115,3.83454,4.71342,4.5399,4.26631,3.81717,4.78341,4.18075,3.73632,5.32927,5.51336,5.04756,4.31802,5.52821,6.4224,5.03567,6.06489,2.55836,5.82127,3.92635,3.80348,6.59042,6.48486,4.88441,6.286,7.65053,0.734099,0.062427,0.375176,-0.698852,-0.388658,0.269886,-0.620116,0.0127434,0.661037,0.650025,-0.400515,-0.104034,-1.13625,-1.30011,-0.632886,-1.60502,-1.40219,-1.02191,-1.13011,-1.18224,-1.6591,-1.83817,-1.72767,-2.30338,-2.31251,-1.68596,-0.248849,-0.911717,-1.85014,-0.513668,-1.25601,-1.68764,0.324296,0.484398,0.407291,0.667933,0.59596,0.432935,0.650245,0.496814,0.340507,0.342984,0.598811,0.525985,0.756991,0.785853,0.653143,0.832719,0.802531,0.735345,0.75586,0.765351,0.840118,0.862732,0.849114,0.909157,0.909908,0.843692,0.561893,0.713351,0.864144,0.625666,0.778339,0.843913
169.526,0.868408,0.0943009,5,31,0,-132.38,-0.643086,0.299426,0.180076,-0.957203,-0.235252,-0.120635,-0.187223,0.254211,0.1581,0.509349,1.17846,0.517396,1.1046,-0.361345,-0.496139,0.508505,-0.33036,0.523569,1.19558,0.919975,0.110454,0.61814,0.178486,0.432033,0.283433,0.158179,-0.537077,0.156408,0.313677,0.161815,-0.104247,-0.541627,-0.132516,-0.529544,-0.147321,-0.557416,1.17464,0.130348,-0.593839,0.576416,-0.424359,-0.77775,1.54231,0.291168,2.45001,5.62273,6.37601,6.91699,3.71482,4.01659,4.54811,4.80813,5.07299,4.14699,3.86288,3.72387,4.79371,4.70494,4.21744,5.60983,6.28426,5.85109,5.28054,4.5038,6.09771,4.11054,4.31692,2.85587,6.06311,3.58414,3.92501,5.72612,5.65265,4.92216,6.41866,5.8165,0.847848,-0.0751904,0.641378,-0.903158,-0.783085,0.321486,-0.879283,0.348526,0.915743,0.437669,-0.247974,-0.0164885,-0.598387,-0.654319,-0.480869,-0.998034,-1.4935,-0.40215,-0.755209,-0.527733,-1.22553,-1.80263,-1.6014,-2.09545,-2.06253,-1.55184,-0.188487,-0.742784,-1.64162,-0.612055,-1.32369,-1.86823,0.299884,0.518789,0.344935,0.711598,0.686345,0.420314,0.706674,0.41374,0.285826,0.392296,0.561678,0.504122,0.645287,0.657983,0.617953,0.730672,0.816602,0.599204,0.680313,0.628954,0.773035,0.858469,0.832213,0.89046,0.887208,0.825179,0.546983,0.677604,0.837756,0.64841,0.789795,0.866253
158.861,0.961684,0.0943009,5,31,0,-123.588,-0.48095,0.352864,-0.121713,-1.28506,-0.466333,-0.17854,-0.313169,0.310032,0.339793,0.625184,0.411497,1.00992,1.019,-0.371674,-0.278527,-0.0148835,-0.812794,-0.0679975,0.72408,0.71076,-0.516677,0.490993,-0.3143,0.717032,-0.0927593,0.642016,-0.258817,0.150523,-0.0749917,-0.237167,0.650816,0.297974,-0.0883672,0.179761,0.179453,-0.652169,1.30514,0.172215,0.320462,-0.0473457,-0.751604,0.439604,1.62319,0.419612,3.98603,4.47516,4.18828,3.27898,4.7456,4.81984,4.56574,5.58317,4.23116,3.06774,3.24762,4.08101,7.42767,3.89605,4.40029,7.28324,5.40925,5.37686,5.81312,5.58437,6.13785,3.71581,5.27087,3.56259,3.76289,6.53472,4.99479,6.54739,5.62189,5.18384,6.61946,4.79361,0.491055,0.570171,0.7751,-0.77137,-0.112417,0.167535,-1.166,0.259342,0.843695,0.368432,-0.552855,0.0284926,-1.42321,-0.947391,-1.23471,-1.16089,-1.78159,-0.525628,-1.70479,-1.17297,-1.08285,-1.71266,-1.78777,-1.51809,-2.21081,-1.99272,-0.37851,-0.734022,-0.931983,-1.38479,-1.70977,-1.09136,0.379645,0.361197,0.315377,0.683817,0.528075,0.458214,0.76242,0.435526,0.300757,0.40892,0.634798,0.492877,0.805841,0.72059,0.774641,0.761494,0.855893,0.628463,0.84616,0.763682,0.747033,0.847181,0.856654,0.820257,0.901216,0.880031,0.593514,0.675687,0.717477,0.799759,0.846807,0.748638
168.092,0.965251,0.0943009,5,31,0,-127.029,-0.361515,0.424743,0.21141,-1.4004,-0.36841,-0.166269,-0.360626,0.319913,-0.166444,0.658956,0.862668,0.0567078,0.493591,-0.74559,-1.39234,-0.0996077,-0.608425,-0.3966,0.695126,0.674084,-0.50919,0.248583,0.183454,0.498167,-0.0696169,0.203674,-0.456716,-0.188056,0.394035,0.00761583,0.306964,0.0662118,-0.104636,-0.688367,0.10122,-0.453901,1.30435,-0.0398587,-0.393749,0.347298,-0.254925,-0.442334,1.6112,0.233756,4.27465,5.84855,5.12396,6.52519,6.17095,4.549,4.38235,4.23957,5.66473,3.73225,4.2468,3.54347,5.44889,4.04331,4.9768,4.87048,5.96522,8.45483,7.83784,4.44141,5.90963,3.76521,4.98802,2.93966,6.00645,4.93187,6.12653,6.70295,5.56388,8.60743,4.42206,4.61739,1.01428,-0.201945,0.414882,-0.947378,-1.17235,0.208922,-0.798701,-0.0240192,0.903601,0.542837,-0.423794,-0.0532595,-0.593029,-0.830397,-0.758983,-1.23429,-1.44694,-0.622653,-0.907178,-0.632113,-1.0763,-1.53586,-1.73895,-2.39644,-2.15387,-1.57977,-0.242539,-0.897594,-1.52499,-0.926078,-1.15369,-1.71863,0.266143,0.550315,0.397742,0.720588,0.76357,0.447959,0.689696,0.506005,0.288311,0.367528,0.604391,0.513312,0.64406,0.696439,0.681133,0.774569,0.809527,0.650822,0.712422,0.652968,0.745794,0.822862,0.850554,0.916555,0.89603,0.829172,0.560339,0.710455,0.821273,0.716279,0.760184,0.847952
171.675,0.998081,0.0943009,5,31,0,-135.391,-0.605376,0.307157,0.446583,-1.10147,-0.230913,0.0440198,-0.401336,0.232384,0.0430125,0.543734,0.418228,0.591274,0.958755,-0.76561,-0.204893,0.371826,-1.07699,0.193844,1.02235,0.561689,-0.688896,-0.219995,-0.480562,-0.00769901,-0.003031,0.590372,-0.657985,-0.0893589,-0.039464,-0.340575,0.290644,-0.222296,-0.59388,-0.743436,-0.228534,-0.733951,1.16068,0.319175,0.483267,0.335103,-0.470451,-0.240688,1.62581,0.251226,3.87065,4.24865,5.43043,5.55975,3.70476,6.59814,4.34875,3.9897,3.65404,4.56981,3.49194,3.47333,5.85158,5.09308,6.18631,8.44657,4.87118,4.9416,3.87474,5.26723,7.22972,4.66824,7.95731,6.61367,4.79796,6.01872,4.61723,5.59501,4.26237,5.2187,6.57648,5.62709,0.620107,0.536008,0.868041,-0.933468,0.0398442,0.227358,-1.0894,0.38599,1.11163,0.28981,-0.676753,-0.154098,-1.38256,-1.43104,-0.675125,-0.901536,-1.51865,-0.77707,-1.44566,-1.15686,-1.16698,-1.81706,-2.18888,-2.41653,-2.24449,-1.91466,-0.347655,-0.725344,-0.732683,-1.0018,-1.54068,-1.51569,0.349757,0.369117,0.295662,0.717778,0.49004,0.443404,0.748269,0.404683,0.247567,0.42805,0.663014,0.538448,0.799402,0.807063,0.66265,0.711265,0.82034,0.685048,0.809329,0.760762,0.762598,0.860213,0.899247,0.918079,0.904174,0.871542,0.586049,0.673783,0.675394,0.731412,0.823564,0.819902
161.504,0.797345,0.0943009,5,31,0,-128.067,-0.364721,0.211271,0.0638854,-1.18999,-0.308697,-0.11347,-0.308972,0.170728,-0.0470711,0.576622,0.758556,0.935975,0.329461,-0.802714,-0.818867,0.367035,-1.0719,-0.0653511,0.656627,1.04875,-0.0313963,0.528504,-0.328295,0.155505,-0.561349,0.452812,-0.692586,-0.355097,-0.00126077,0.0414176,-0.152934,-0.476875,-0.466769,-0.722862,-0.243098,-0.387516,1.51534,0.293117,-0.209081,-0.0115447,-0.254621,-0.587503,1.56654,0.245296,3.47443,6.03226,3.22265,5.11235,4.31946,8.78715,3.89603,4.94281,5.09826,3.68969,3.29352,3.85735,7.95907,5.52547,3.92564,3.04859,7.72227,5.4869,4.17936,4.13241,5.33009,4.05453,5.46576,2.95985,5.71248,6.29841,5.22365,6.37925,7.37411,5.4356,8.05721,4.47894,0.756712,0.590365,0.108779,-1.12653,-0.763416,0.419128,-1.36022,0.0921101,0.676582,0.758201,-0.114572,0.172554,-1.16758,-1.15317,-1.32084,-0.947539,-1.70417,-0.907909,-1.28702,-0.683277,-1.50745,-2.01473,-2.01189,-2.23245,-2.21104,-1.79859,-0.0538547,-0.795957,-1.52733,-1.35156,-1.37807,-2.12463,0.319361,0.356551,0.472832,0.755197,0.682095,0.396726,0.795795,0.476989,0.337025,0.319037,0.528612,0.456968,0.762707,0.76009,0.789321,0.72062,0.846079,0.712572,0.783643,0.66447,0.818683,0.882335,0.88204,0.903126,0.901237,0.857978,0.51346,0.689109,0.821616,0.794384,0.798681,0.893274
157.563,0.862628,0.0943009,5,31,0,-126.253,-0.174529,0.506052,0.279622,-1.21429,-0.045709,-0.0825485,-0.319991,0.161503,-0.157099,0.652961,0.11629,-0.50451,0.304787,-1.39032,-0.78317,0.0551548,-0.490737,-0.0441481,0.86815,0.0607945,-0.813621,0.119925,-0.598716,0.389057,-0.457803,0.0454124,-0.980614,-0.436624,-0.114027,-0.667456,-0.195778,-0.789604,-0.631409,-1.43985,-0.812304,-1.20589,0.856833,0.116979,-0.230465,0.325949,-0.296192,-0.745126,1.5003,0.384014,2.57209,3.19446,4.73615,8.04394,5.4621,4.13492,4.19835,4.93951,4.08814,3.83804,3.53942,2.74818,6.37678,2.54188,4.81484,13.5497,3.85807,5.93142,7.74119,4.19661,7.54876,4.79532,6.33936,6.90229,6.55985,6.5691,4.71107,4.52287,3.78948,10.9598,3.19438,4.87326,0.273021,-0.39868,0.494861,-1.21552,-0.617955,0.417113,-0.376424,0.201919,1.09386,0.30627,-0.603185,0.158476,-1.12183,-0.477806,-0.694864,-0.835025,-1.255,-0.917324,-0.977497,-1.17361,-1.06943,-1.6904,-1.88259,-2.82199,-2.26232,-2.02856,-0.261688,-0.794227,-1.17561,-0.758638,-1.21249,-1.58645,0.432166,0.598371,0.378749,0.771274,0.649753,0.397208,0.59301,0.449691,0.250893,0.424025,0.646385,0.460464,0.754329,0.61723,0.667048,0.697416,0.778165,0.714496,0.726611,0.763796,0.744488,0.844277,0.867908,0.943853,0.905708,0.883763,0.565051,0.688738,0.764157,0.681058,0.770739,0.830116
159.259,0.89371,0.0943009,6,63,0,-119.088,-0.387345,0.614188,-0.491866,-0.299593,-0.521285,0.0672112,0.275179,0.216718,-0.881053,0.580011,-0.401489,-0.717195,-0.34421,-1.47382,-2.16386,-0.537408,-2.27685,-1.39695,-0.488577,-0.174438,-1.29467,-1.02673,-0.903272,-0.883226,0.0526436,-0.961698,-0.541035,-0.925687,-1.33394,-0.561358,-0.609981,-1.382,-1.48738,-1.17995,-1.00531,-1.02839,0.361702,-0.758031,-0.49786,-0.529883,-1.68082,-0.627681,1.49676,0.437143,2.40043,4.92629,2.58388,8.43139,8.82337,5.58446,4.38979,5.13661,3.67073,2.4285,2.6913,2.35848,5.37496,4.13785,6.05836,10.7689,4.76517,5.67367,4.40137,4.63306,8.63856,4.75765,5.82903,3.90651,8.18958,4.70573,3.9878,6.83934,7.18978,15.388,4.58549,6.38846,0.857837,-0.0383746,0.286749,-1.01701,-0.80778,0.0365296,-1.50128,-0.127431,0.548736,0.0797072,-0.431505,-0.106548,-1.09788,-1.07356,-0.80415,-1.30683,-1.82353,-0.636543,-1.48558,-0.562468,-0.877717,-1.95934,-2.22972,-1.7907,-2.39006,-1.75912,-0.492864,-0.873423,-1.00026,-0.997445,-1.85426,-1.57127,0.297792,0.509592,0.4288,0.73439,0.691636,0.490869,0.817766,0.531815,0.366158,0.480084,0.606233,0.526612,0.749863,0.745274,0.690862,0.786983,0.86099,0.653972,0.815414,0.637023,0.706349,0.876461,0.902886,0.857013,0.916066,0.853099,0.620781,0.705458,0.731109,0.730556,0.864627,0.827964
163.624,0.950119,0.0943009,6,63,0,-130.665,0.217487,-0.0429517,0.0914717,-1.1062,-0.36419,0.0746409,-0.225639,0.149387,-0.601971,0.624211,-0.807998,-0.310411,0.192257,-1.14398,-1.26247,-0.248728,-1.48485,-0.807065,0.305035,0.316323,-1.67634,-0.829843,-1.20264,-0.192571,-0.380914,-0.622072,-1.40738,-0.912253,-0.898934,-1.06096,-0.326802,-0.887791,-0.804867,-1.02964,-1.05799,-0.809324,0.93502,-0.412774,-0.513211,0.00637109,-1.30297,-0.545927,1.58125,0.443626,2.86673,6.18714,6.05294,7.72387,2.75208,9.67253,3.48803,5.32547,5.63881,5.37537,2.63571,3.00472,14.802,2.93831,2.51428,5.3227,5.64782,11.8348,5.69966,4.48936,8.19106,3.70596,5.08616,4.31358,6.64805,8.17925,5.38847,6.17022,5.59413,5.73371,5.99953,6.28646,0.170925,0.262947,0.704492,-0.753414,-0.215956,0.168301,-0.843893,0.151292,1.10117,0.537617,-1.00188,-0.0601744,-1.25118,-0.656006,-0.474183,-1.19366,-1.79807,-0.622815,-1.33533,-0.974305,-0.844312,-1.6216,-1.7343,-1.86512,-2.43422,-1.73672,-0.0748473,-0.908246,-1.27906,-0.733119,-1.839,-1.62203,0.457373,0.434639,0.330817,0.679922,0.55378,0.458024,0.699285,0.462249,0.249521,0.368742,0.731427,0.515039,0.777503,0.658363,0.616373,0.767395,0.857914,0.650859,0.791721,0.725977,0.699373,0.835016,0.849962,0.865893,0.9194,0.85027,0.518703,0.712641,0.78229,0.675489,0.862831,0.835075
156.112,0.946804,0.0943009,6,63,0,-124.941,-0.502129,1.32933,-0.2328,-0.160052,-0.116231,-0.14762,0.0907992,0.107262,-0.59783,0.520559,0.111567,-0.349935,-0.252631,-1.70648,-1.50747,-0.679054,-1.53072,-0.577765,-0.168495,-0.172322,-1.32849,-0.363604,-0.659997,-0.397666,-0.253202,-0.283659,-0.319363,-0.175667,-0.659144,-0.386706,-0.901858,-1.17122,-0.96174,-2.00732,-1.65782,-1.48376,-0.00249543,-0.383464,-0.716224,-0.678781,-0.845046,-0.990874,1.58883,0.5943,1.67999,4.86148,2.60858,8.1517,3.59751,7.69472,5.8346,5.75449,4.22344,4.49174,2.25987,1.82796,10.9999,3.52852,3.16533,7.36665,2.40734,8.44366,4.91366,5.33759,8.97354,4.44054,2.97645,5.2025,18.0783,4.28641,4.8672,11.468,4.59072,7.1386,5.63186,3.98861,0.681159,0.0902209,0.33946,-1.15322,-0.916305,0.225535,-1.06899,0.156705,0.514201,0.498356,-0.684625,-0.0322374,-1.1834,-0.890668,-0.95369,-0.811177,-1.11477,-0.591202,-1.14352,-0.866958,-1.41212,-1.75051,-1.57733,-2.65251,-2.4756,-1.91994,-0.584172,-0.741387,-1.16044,-1.17417,-1.21591,-1.47452,0.336003,0.47746,0.415941,0.760098,0.714289,0.443854,0.744404,0.460904,0.374209,0.377927,0.66477,0.508059,0.765558,0.709028,0.721857,0.69236,0.753017,0.643641,0.758325,0.704112,0.8041,0.852018,0.828826,0.934165,0.922413,0.872132,0.642027,0.677299,0.761412,0.763897,0.771343,0.813743
149.178,0.910687,0.0943009,6,63,0,-109.912,-0.594583,1.00667,-0.314844,-0.423924,-0.36439,-0.0737097,0.428264,0.291505,-0.723555,0.690526,-0.131564,-0.0641828,0.0916606,-1.28924,-0.936337,-0.250533,-1.3324,-0.798675,0.179773,0.234817,-1.05412,-0.234412,-1.36382,-1.23378,-0.301385,-0.872399,-1.28945,-0.960449,-1.4994,-1.16142,-2.10792,-1.46784,-1.78565,-1.21154,-0.748279,-1.35991,1.0585,-0.572032,-1.03654,-0.55977,-1.01551,-0.992517,1.60912,0.490779,4.28076,6.4653,5.57929,9.03852,3.58766,6.65435,4.97839,6.50133,3.54506,2.98086,2.92333,3.4859,11.1983,4.81891,4.18528,9.22324,10.2459,10.3354,4.91125,5.01978,8.52406,2.62588,9.32531,4.0409,4.20939,2.93457,2.8891,5.25303,9.43037,14.9704,3.24923,6.17067,0.640178,0.301772,0.544852,-0.957785,-0.0969639,0.404182,-0.89881,0.100882,0.917015,0.545298,-0.438611,0.179569,-1.32288,-0.953941,-0.959235,-0.700775,-2.24488,-0.581355,-1.19251,-0.985223,-1.88219,-1.45853,-2.70286,-2.17679,-2.25458,-1.84898,0.202844,-0.770973,-1.50601,-1.1449,-1.25503,-1.63037,0.345206,0.425124,0.36706,0.722678,0.524222,0.400308,0.710705,0.474801,0.285567,0.366956,0.607928,0.455228,0.789661,0.721907,0.722969,0.66836,0.904208,0.641379,0.76719,0.728143,0.867863,0.811308,0.937195,0.898146,0.905044,0.864007,0.449462,0.683731,0.818469,0.758578,0.778169,0.83622
151.132,0.943903,0.0943009,5,63,0,-112.761,-0.376553,0.391108,-0.585148,-0.519093,-0.272991,0.0525059,0.325555,0.314243,-0.761502,0.514875,0.0697208,-0.356452,0.423248,-1.43267,-1.36898,0.164674,-1.64561,-0.289752,0.129091,0.0077713,-0.46248,-0.881609,-0.891543,-0.698193,-0.161277,-1.51467,-0.528018,-0.721298,-1.26352,-0.852837,-0.530839,-1.28589,-0.961633,-1.29673,-1.14153,-0.938185,-0.105601,-0.85049,-1.12999,-0.747929,-1.30337,-1.33054,1.75603,0.511489,4.03579,4.9834,3.67618,12.1965,3.31725,8.37597,3.91881,5.26874,4.6951,3.38648,1.96063,3.66289,8.90259,3.81968,4.93627,5.98229,8.8369,10.6515,6.41644,7.62601,4.71968,1.97404,9.90601,3.84585,8.88684,3.12172,3.58954,9.43061,9.63393,8.64152,4.83062,8.48968,0.6769,-0.0532768,0.68405,-1.26307,-0.711136,0.360998,-1.29177,0.305454,0.602696,0.0539325,-0.0800761,-0.434727,-1.13183,-0.754795,-0.929791,-1.65234,-1.51947,-0.708251,-1.29985,-0.991792,-0.627975,-1.54516,-1.68554,-2.15247,-2.40262,-1.05377,-0.687532,-0.844575,-1.32675,-1.12719,-1.32786,-1.55758,0.336954,0.513316,0.335358,0.779554,0.670652,0.410718,0.784447,0.424225,0.353727,0.48652,0.520008,0.607002,0.756177,0.680223,0.717033,0.839207,0.82046,0.670015,0.78581,0.729442,0.65203,0.824213,0.843636,0.8959,0.917027,0.741497,0.665418,0.699428,0.790302,0.75532,0.790486,0.826006
159.191,0.823564,0.0943009,5,31,0,-121.525,-0.423478,0.47247,-0.619619,-0.73025,-0.179982,0.166629,0.30137,0.428864,-0.669635,0.572419,0.11951,-0.242348,0.00587936,-1.23515,-1.43629,-0.267702,-1.59577,-0.858173,0.382102,0.330214,-0.857405,-0.606062,-1.01041,-0.823437,0.253864,-0.57169,-0.829813,-0.218155,-0.75272,-0.434583,-0.987565,-1.1452,-1.60925,-0.919758,-1.53574,-1.70156,-0.130369,-0.877871,-1.26451,-0.417835,-1.32981,-1.22738,1.6791,0.414449,2.87304,6.72533,5.33263,8.25717,4.4952,7.37835,3.53638,6.81894,7.0545,2.43682,2.22391,3.8571,11.0619,3.71733,5.79215,8.36343,7.79029,7.11161,5.93509,4.86816,3.38095,3.64413,7.13176,4.49153,9.18316,2.98014,4.10551,5.93638,5.77477,8.58458,6.23767,6.15585,0.955252,0.392965,0.481245,-0.819916,-0.567143,-0.0988696,-0.927052,-0.162336,0.997768,0.532055,-0.301868,0.256008,-1.40442,-1.00961,-0.575133,-0.811308,-1.80579,-0.445138,-0.925528,-0.761781,-1.20046,-1.46499,-2.42807,-2.04718,-2.9304,-1.45425,-0.633896,-0.772148,-1.29241,-0.787743,-1.24413,-1.05356,0.27783,0.403004,0.381958,0.694219,0.638104,0.524697,0.716477,0.540495,0.26938,0.370038,0.574899,0.436345,0.802884,0.732943,0.639947,0.692388,0.858852,0.609483,0.716167,0.68174,0.768606,0.812294,0.918943,0.885662,0.949329,0.810652,0.653372,0.683985,0.784555,0.687346,0.776282,0.741459
