# 0.162419, 0.149521, 0.14721, 0.125018, 0.0218262, 0.0188948, 0.0226875, 0.0146821, 0.170403, 0.0200017, 0.221691, 0.216218, 0.191209, 0.196711, 0.225095, 0.25756, 0.21352, 0.212362, 0.197555, 0.211784, 0.191442, 0.273662, 0.197609, 0.221497, 0.216216, 0.224175, 0.245507, 0.230635, 0.220926, 0.205624, 0.222259, 0.235705, 0.193602, 0.230018, 0.255258, 0.25064, 0.188041, 0.222157, 0.203681, 0.187454, 0.217112, 0.261296, 0.190057, 0.00660257, 0.191802, 0.192873, 0.193699, 0.192152, 0.192924, 0.191988, 0.192249, 0.192857, 0.192041, 0.193211, 0.192748, 0.193221, 0.192749, 0.192206, 0.192318, 0.191859, 0.191898, 0.192173, 0.192055, 0.192122, 0.192281, 0.193136, 0.192259, 0.192391, 0.191983, 0.191888, 0.192152, 0.192262, 0.192302, 0.192201, 0.192235, 0.192341, 0.192544, 0.192066, 0.191675, 0.192303, 0.192274, 0.192044, 0.192726, 0.192322, 0.192396, 0.192296, 0.192125, 0.192684, 0.192975, 0.192524, 0.192285, 0.191598, 0.192507, 0.191885, 0.192311, 0.191424, 0.191714, 0.192384, 0.192075, 0.191835, 0.19264, 0.191949, 0.192707, 0.193156, 0.192085, 0.192116, 0.192019, 0.19259, 0.191504, 0.192329, 0.19228, 0.193463, 0.192294, 0.19222, 0.192193, 0.19262, 0.192339, 0.192696, 0.192498, 0.192059, 0.192333, 0.191088, 0.191852, 0.193433, 0.0318228, 0.00259045, 0.00346482, 0.00245618, 0.00279005, 0.00370464, 0.00301495, 0.00229318, 0.00296045, 0.00251456, 0.00325219, 0.00275461, 0.00233791, 0.00246796, 0.00228245, 0.00222414, 0.00298171, 0.00237812, 0.00234408, 0.0030872, 0.00260353, 0.00242933, 0.00545327, 0.00260124, 0.00253968, 0.00244695, 0.0026315, 0.00244501, 0.00244294, 0.00239984, 0.00285104, 0.00254517, 0.00285806
6173.99,0.999729,0.00212557,11,2047,0,-6104.04,-0.550757,1.15766,0.615106,0.0622547,-0.229324,-0.0479627,-0.0130127,0.140498,0.014007,0.536404,0.615902,0.237221,0.506144,-0.801685,-0.421749,1.17537,-0.596521,0.178299,0.691683,0.991612,-0.477538,1.04347,-0.116865,0.0979664,0.360741,-0.0982482,-0.0732643,-0.0575951,-0.271567,0.580223,0.189863,0.110099,-0.251195,-0.538207,-0.0768969,-0.78956,1.18341,0.728512,-0.27264,0.307189,-0.229625,-0.227046,-0.351922,0.552459,-0.0796296,-0.346732,-0.942645,0.264613,-0.483872,-0.078311,-0.786873,0.084084,-0.178301,-0.586033,-0.30985,-0.485746,0.1969,0.427464,0.141978,-0.41183,-0.736203,-0.451609,-0.658006,0.0994669,-0.72718,-0.159839,-0.576503,-1.07543,-0.804018,-0.689171,0.704376,-0.375523,-0.561253,-1.3519,-0.712463,-0.80571,-0.546765,-0.930366,1.1218,-0.0400705,0.025026,-0.252432,-0.0304679,-1.36663,-0.0956206,-0.412434,-0.180691,0.121829,0.000558473,0.552176,-0.0602695,0.00253387,-0.797397,-0.336947,0.0911655,-0.387467,-0.688047,-0.0982269,0.386708,0.661259,-0.582465,0.43114,-0.593265,0.0283264,0.945648,0.705169,-0.466735,-0.356012,-0.772878,-0.255715,-0.314612,-0.440891,-0.830191,0.360566,-0.909163,-0.595774,-0.395253,-0.833477,0.310997,0.610612,0.435261,-0.277037,-0.361007,-0.604649,3.2306,0.771253,0.11512,0.582229,0.0984872,0.0980807,0.167003,0.222048,0.126145,0.222409,0.134136,0.329871,0.99429,0.3159,0.237929,0.370945,0.167063,0.548898,0.304961,0.0878837,0.232438,0.205547,0.0363836,0.180918,0.339441,0.30568,0.320156,0.23294,0.502494,0.16419,0.180854,0.356921,0.163847,1.44442,0.810364,1.13576,-0.248679,0.449334,1.93496,0.019185,1.08883,1.50007,1.53299,0.254231,1.64527,-0.0194851,0.0631578,0.300882,-0.201157,-0.320399,0.252599,-0.289351,0.762728,0.121004,-0.0949608,-0.718907,-0.993191,-0.872383,-1.11669,0.711483,0.626922,-0.544482,0.00551279,-0.356753,-0.647816
6193.98,0.982052,0.00212557,11,2047,0,-6119.81,-0.199617,0.760553,0.572115,-0.57786,-0.283259,-0.095561,-0.303917,0.103498,0.54333,0.54815,0.687122,0.346185,0.47644,-0.72403,-0.381697,1.1546,-0.504658,0.164203,0.692491,1.01355,-0.395138,1.21284,0.0614535,0.633157,0.318309,0.438228,-0.0766504,0.0910551,0.249752,0.776756,0.735881,0.679123,0.0589591,-0.328414,0.228321,-0.290805,1.60001,1.14913,0.105893,0.621971,0.1507,0.29888,-0.241794,0.516231,-0.0158413,-0.310106,-0.924783,0.29404,-0.415004,0.0136555,-0.726186,0.14154,-0.135129,-0.55415,-0.261412,-0.416288,0.27069,0.478395,0.142842,-0.34655,-0.688594,-0.393564,-0.584294,0.159772,-0.688452,-0.0753782,-0.540034,-1.02562,-0.773617,-0.605258,0.764533,-0.341799,-0.573743,-1.33259,-0.65169,-0.780875,-0.499317,-0.94793,1.17738,0.0217958,0.0663793,-0.210241,0.0486242,-1.36773,0.0353969,-0.364481,-0.142099,0.173384,0.0702811,0.652576,-0.0191713,0.0126028,-0.775384,-0.302179,0.104334,-0.350927,-0.622792,-0.0311464,0.450895,0.714414,-0.54497,0.454073,-0.529563,0.111885,0.936988,0.745151,-0.431772,-0.28724,-0.731022,-0.198366,-0.242061,-0.400034,-0.763772,0.390088,-0.851604,-0.567682,-0.37546,-0.769439,0.355554,0.67,0.479561,-0.272019,-0.315092,-0.550228,2.75187,0.75243,0.116741,0.526958,0.103141,0.0914877,0.165549,0.223756,0.135186,0.230964,0.130715,0.318902,0.852199,0.304635,0.210579,0.355956,0.16091,0.544141,0.30952,0.0869319,0.235844,0.200223,0.0354206,0.180219,0.333675,0.325022,0.318591,0.236752,0.518224,0.176808,0.165224,0.308963,0.171995,1.41285,0.756471,0.992801,-0.302301,0.3966,1.90415,-0.041799,1.02755,1.42966,1.45724,0.247399,1.62219,-0.100938,0.0196445,0.249543,-0.259402,-0.376738,0.191529,-0.342732,0.719512,0.08031,-0.144682,-0.762881,-1.06449,-0.928338,-1.14913,0.702917,0.639433,-0.614097,-0.0648274,-0.390541,-0.675109
6183.03,0.920229,0.00212557,11,2047,0,-6111.42,-0.273474,1.10662,0.36332,-0.499192,0.0998507,-0.0420102,-0.160099,0.100846,0.363423,0.555718,0.944879,0.144403,0.357324,-0.996976,-0.106041,1.13279,-0.632261,0.494341,0.848893,0.695481,-0.422549,0.864982,0.199937,0.423025,0.284351,0.13193,-0.388501,0.603187,0.0563812,1.02996,0.457255,0.18062,-0.113066,-0.194203,-0.271269,-0.908108,1.17112,1.08212,-0.200988,0.483073,0.113381,-0.477458,-0.16003,0.494048,-0.0314392,-0.344456,-0.907522,0.262542,-0.439086,-0.0687967,-0.750238,0.10897,-0.165002,-0.581602,-0.28853,-0.475766,0.239093,0.472166,0.135024,-0.38919,-0.695159,-0.423945,-0.654946,0.10061,-0.70952,-0.102957,-0.582351,-1.0269,-0.779783,-0.633119,0.728885,-0.354771,-0.610746,-1.34942,-0.669616,-0.770557,-0.467805,-0.961145,1.18794,-0.0526376,0.0187986,-0.24246,-0.0275948,-1.34047,-0.0135772,-0.382982,-0.143464,0.14513,0.0135679,0.605112,-0.0528186,-0.012323,-0.79021,-0.355267,0.0868213,-0.378638,-0.662903,-0.104456,0.414385,0.66507,-0.553751,0.403251,-0.559996,0.0773497,0.91292,0.724642,-0.462155,-0.341088,-0.759567,-0.248749,-0.292201,-0.426885,-0.809419,0.369057,-0.909282,-0.583151,-0.379473,-0.835728,0.32381,0.624462,0.438767,-0.301666,-0.367892,-0.616044,2.37566,0.784214,0.121001,0.498583,0.103529,0.104709,0.172692,0.224383,0.135085,0.220361,0.15396,0.328222,0.889962,0.306908,0.19955,0.35724,0.16551,0.536657,0.322313,0.0841877,0.246203,0.212322,0.0337035,0.181141,0.332215,0.304448,0.326032,0.229989,0.517708,0.176905,0.173649,0.319897,0.16679,1.49285,0.803566,1.05479,-0.266151,0.423396,1.89946,0.0083697,1.06949,1.46852,1.49426,0.23044,1.44878,-0.0561287,0.0587514,0.262514,-0.202692,-0.328796,0.25446,-0.315305,0.736831,0.107808,-0.109524,-0.732763,-0.981463,-0.91027,-1.10295,0.715279,0.627053,-0.581929,-0.0468977,-0.33057,-0.631533
6180.59,0.932846,0.00212557,11,2047,0,-6106.06,0.292815,-0.231831,-0.41883,-0.678262,-0.207063,0.0962288,0.00931829,-0.128469,0.0736576,0.639593,0.515427,0.124289,0.422012,-0.779764,-0.517288,1.49623,-0.683838,0.237535,0.702634,1.12369,-0.456349,0.750792,-0.247,0.00234078,0.290324,-0.237745,-0.192215,-0.0986261,-0.401215,0.522222,0.0349064,-0.0261992,-0.327455,-0.873851,-0.464274,-0.132654,1.38393,1.18671,0.149875,0.483074,0.297065,0.49182,-0.0479341,0.522417,0.1893,-0.0915209,-0.72631,0.484597,-0.244258,0.180223,-0.545724,0.340467,0.0240288,-0.348119,-0.0620265,-0.244309,0.477937,0.695624,0.406464,-0.157041,-0.484253,-0.198988,-0.409788,0.324648,-0.488176,0.112321,-0.354234,-0.853369,-0.581457,-0.438182,0.973557,-0.121702,-0.360508,-1.11872,-0.486125,-0.549463,-0.291821,-0.70748,1.41066,0.183075,0.265708,-0.0185976,0.275678,-1.1552,0.186812,-0.175704,0.0808149,0.342201,0.243444,0.816776,0.162875,0.251839,-0.595482,-0.110839,0.284279,-0.138814,-0.425278,0.154141,0.639671,0.900253,-0.348861,0.659594,-0.337108,0.300498,1.13033,0.919334,-0.213211,-0.120309,-0.534263,-0.0299668,-0.0851564,-0.16679,-0.569526,0.598156,-0.68429,-0.380736,-0.160913,-0.580104,0.558009,0.857764,0.650093,-0.073943,-0.137387,-0.360474,3.07793,0.785575,0.107603,0.527861,0.10119,0.0984985,0.160722,0.252208,0.134059,0.271614,0.133655,0.304957,0.949232,0.315247,0.242877,0.367619,0.17725,0.570265,0.313171,0.0858375,0.224907,0.225561,0.034334,0.193214,0.328418,0.300617,0.368909,0.224832,0.52199,0.167187,0.173143,0.333212,0.178515,1.19512,0.573399,0.782579,-0.488373,0.200839,1.69508,-0.196297,0.851747,1.22461,1.26505,-0.0035474,1.36531,-0.301055,-0.150003,0.0732265,-0.451578,-0.578409,0.0394735,-0.538187,0.545029,-0.148182,-0.332267,-0.949459,-1.22903,-1.12691,-1.39371,0.502793,0.384627,-0.805929,-0.24434,-0.528073,-0.853783
6187.01,0.93284,0.00212557,11,2047,0,-6103.14,0.265779,0.514316,-0.197181,-0.464932,-0.450155,-0.184651,0.0358553,0.0953669,0.19289,0.570874,0.753913,0.478982,0.563758,-0.6291,-0.457688,0.978034,-0.363962,0.0206935,0.603624,1.05225,-0.446723,1.37474,-0.176166,0.126601,0.518125,-0.00792801,0.302854,-0.271137,-0.256465,0.44013,0.271039,0.303952,-0.247383,-0.699727,0.0328149,-0.320816,1.39006,0.732304,-0.10934,0.287854,-0.205562,0.272238,-0.442653,0.514855,-0.174742,-0.46564,-1.05462,0.118362,-0.592871,-0.191222,-0.865407,-0.0284356,-0.334933,-0.710101,-0.44092,-0.572092,0.120279,0.328779,0.023543,-0.548248,-0.847924,-0.554715,-0.73301,-0.0380188,-0.863716,-0.216119,-0.703551,-1.19976,-0.935929,-0.73963,0.581035,-0.493423,-0.729392,-1.47562,-0.817511,-0.949728,-0.631638,-1.0449,1.0444,-0.173333,-0.100465,-0.386581,-0.15377,-1.48134,-0.180478,-0.490566,-0.292044,0.0103431,-0.145915,0.468879,-0.200696,-0.128324,-0.926294,-0.500729,-0.0608364,-0.532292,-0.772264,-0.248133,0.277682,0.556322,-0.696684,0.26245,-0.690239,-0.0604232,0.806202,0.573622,-0.58627,-0.473423,-0.874951,-0.379058,-0.424097,-0.561921,-0.955426,0.23923,-1.01509,-0.734581,-0.561636,-0.949779,0.182205,0.484103,0.284086,-0.405594,-0.488145,-0.752466,3.77685,0.810694,0.111981,0.520086,0.0997625,0.0903941,0.164325,0.254168,0.135743,0.255873,0.147895,0.310949,0.939433,0.302957,0.234675,0.365028,0.164364,0.561866,0.314135,0.0866559,0.210517,0.205733,0.0345525,0.185494,0.342881,0.284811,0.395074,0.23956,0.502102,0.17511,0.17731,0.320462,0.163575,1.69753,0.921307,1.20744,-0.135802,0.569482,2.05786,0.161912,1.2158,1.59822,1.61323,0.397481,1.7828,0.0800673,0.184752,0.404306,-0.0834554,-0.17858,0.402842,-0.164894,0.863462,0.262351,0.0279068,-0.58615,-0.833084,-0.768935,-0.924907,0.862589,0.751369,-0.424472,0.0945834,-0.236626,-0.515661
6187.81,0.996958,0.00212557,11,2047,0,-6104.81,0.24866,0.397631,-0.122124,0.0771213,-0.35643,-0.0824753,-0.202695,-0.240564,0.505046,0.570708,0.722592,0.423447,0.561544,-0.610958,-0.398058,1.25276,-0.433477,0.170735,0.681193,1.16513,-0.376071,1.17791,0.346498,0.840543,0.757367,0.668888,0.395223,0.287732,0.437365,1.02534,0.944957,0.928923,-0.446676,-1.14007,-0.528012,0.340706,1.4749,1.32974,0.333948,0.475125,0.29304,0.949352,-0.445075,0.507226,-0.258474,-0.535934,-1.13507,0.0202511,-0.654478,-0.258421,-0.950521,-0.0848926,-0.350254,-0.763437,-0.498443,-0.653017,0.0437414,0.223537,-0.063138,-0.603615,-0.879328,-0.635391,-0.825484,-0.120928,-0.919958,-0.30811,-0.766016,-1.25615,-0.968498,-0.841638,0.512232,-0.548469,-0.793394,-1.57126,-0.881421,-1.02411,-0.72091,-1.14631,0.990538,-0.259817,-0.176021,-0.462612,-0.185251,-1.59564,-0.246519,-0.602295,-0.385681,-0.0324791,-0.151307,0.408293,-0.278049,-0.194675,-1.00927,-0.546592,-0.144581,-0.577171,-0.882141,-0.288282,0.25756,0.474758,-0.776206,0.201635,-0.759613,-0.118692,0.734882,0.508889,-0.660659,-0.535639,-0.953181,-0.454131,-0.48933,-0.621803,-1.03545,0.159067,-1.10146,-0.801181,-0.581335,-1.0348,0.124083,0.428047,0.255665,-0.52297,-0.568405,-0.78621,3.12946,0.783038,0.115131,0.573842,0.0972936,0.0891671,0.155074,0.26349,0.132375,0.238066,0.126719,0.347726,0.936605,0.335947,0.217217,0.3752,0.161824,0.548859,0.319544,0.0916066,0.217033,0.207854,0.03444,0.193223,0.346569,0.295523,0.326212,0.252747,0.502482,0.165776,0.172675,0.305758,0.176246,1.68955,0.993485,1.22729,-0.0642908,0.635056,2.13637,0.202715,1.27309,1.62478,1.70166,0.448442,1.78455,0.159434,0.265554,0.508383,-0.011947,-0.144837,0.431437,-0.111162,0.970584,0.317046,0.0893193,-0.547516,-0.762193,-0.679363,-0.918441,0.90857,0.880075,-0.380327,0.173413,-0.196313,-0.455333
6188.03,0.946233,0.00212557,11,2047,0,-6097.02,0.561211,0.362529,-0.000723579,-0.587065,-0.155972,-0.115451,-0.340106,-0.121639,0.532883,0.58144,0.875146,0.418399,0.53718,-0.699718,-0.154017,1.20131,-0.387037,0.39439,0.850963,0.964705,-0.294395,1.24635,0.281908,0.831537,0.398149,0.575785,-0.0897702,0.427897,0.473335,1.08029,0.871593,0.79211,-0.235299,-0.728199,-0.35342,-0.0749096,1.44034,1.32958,0.246863,0.596427,0.355919,0.471579,-0.472165,0.538379,-0.338244,-0.631678,-1.23293,-0.0263792,-0.72926,-0.366215,-1.02578,-0.172265,-0.467547,-0.874934,-0.592124,-0.729235,-0.0518875,0.162158,-0.128934,-0.64508,-0.974327,-0.712612,-0.920857,-0.13232,-0.996163,-0.373769,-0.862233,-1.3198,-1.09002,-0.911075,0.452945,-0.619961,-0.862167,-1.60745,-0.967417,-1.07496,-0.78662,-1.20903,0.881878,-0.346169,-0.223033,-0.567253,-0.267496,-1.67336,-0.331545,-0.65757,-0.489473,-0.129268,-0.263422,0.31427,-0.354928,-0.29135,-1.05628,-0.625506,-0.18651,-0.657251,-0.935236,-0.37714,0.146309,0.38999,-0.852621,0.130525,-0.858363,-0.186033,0.644327,0.429776,-0.759117,-0.629759,-1.0787,-0.532205,-0.588758,-0.711758,-1.07767,0.0644828,-1.18452,-0.893871,-0.673184,-1.0728,0.0344262,0.333779,0.139533,-0.554956,-0.619594,-0.873661,3.76997,0.794221,0.129368,0.56922,0.0961916,0.100725,0.182699,0.248763,0.125284,0.25872,0.141191,0.282756,0.933338,0.313737,0.211944,0.378753,0.155687,0.548499,0.32431,0.0911533,0.224198,0.192484,0.0325765,0.182182,0.328976,0.269861,0.34206,0.227693,0.512941,0.179142,0.184468,0.310901,0.191325,1.70113,1.07069,1.31071,0.0217058,0.700914,2.22891,0.294202,1.35898,1.74608,1.76105,0.548613,1.83529,0.202349,0.330816,0.542901,0.0287458,-0.0723916,0.493081,-0.0158073,1.05863,0.347712,0.175594,-0.46421,-0.731256,-0.588066,-0.859798,0.991366,0.915288,-0.283224,0.263247,-0.0757415,-0.376996
6192.52,0.920077,0.00212557,11,2047,0,-6111.41,0.376683,0.774363,0.0203668,0.184756,-0.164809,-0.133685,0.0054993,-0.106699,-0.0276997,0.746516,0.835217,0.398693,0.560266,-0.751929,-0.185653,1.09201,-0.409945,0.332919,0.796341,0.926832,-0.330122,1.3882,-0.099377,0.0818331,0.377551,-0.11814,-0.0651413,0.0681259,-0.257078,0.680355,0.181098,0.0769491,-0.65685,-1.15805,-0.768138,-0.533348,0.998669,0.856383,-0.229891,0.10154,-0.0761629,0.0017947,-0.628869,0.515841,-0.487059,-0.790715,-1.3974,-0.186327,-0.911384,-0.510444,-1.1929,-0.323208,-0.617369,-1.02774,-0.731719,-0.887219,-0.192902,0.0164793,-0.301531,-0.831455,-1.12524,-0.860391,-1.06664,-0.304558,-1.13821,-0.535402,-0.994755,-1.49493,-1.18811,-1.05471,0.282633,-0.779057,-1.0137,-1.77021,-1.13342,-1.24718,-0.952318,-1.35733,0.728918,-0.482075,-0.392682,-0.69033,-0.396559,-1.82475,-0.479569,-0.814342,-0.580797,-0.253166,-0.42562,0.14995,-0.5215,-0.422399,-1.24859,-0.769052,-0.347624,-0.821455,-1.07819,-0.516499,-0.022027,0.231775,-1.01639,-0.0245645,-1.0069,-0.379796,0.497851,0.277098,-0.907593,-0.754515,-1.18302,-0.67979,-0.742678,-0.846189,-1.23268,-0.0614749,-1.31829,-1.01132,-0.808961,-1.26941,-0.124826,0.193636,-0.0177292,-0.746541,-0.810089,-1.02782,2.80398,0.775333,0.112172,0.508129,0.0941162,0.108779,0.170272,0.237555,0.134091,0.249634,0.143912,0.31594,0.982228,0.317732,0.236676,0.337165,0.146361,0.538294,0.299704,0.0976922,0.214722,0.19988,0.0324655,0.187837,0.346769,0.282109,0.301249,0.234954,0.483005,0.165587,0.166217,0.344968,0.152739,1.84789,1.22783,1.52921,0.161954,0.857609,2.3528,0.449784,1.50375,1.89376,1.93158,0.712234,2.13871,0.351113,0.452174,0.700187,0.203259,0.122904,0.67156,0.125498,1.19202,0.526969,0.324935,-0.288141,-0.572522,-0.42732,-0.686621,1.15668,1.07287,-0.135757,0.381904,0.121973,-0.218773
6197.56,0.986598,0.00212557,11,2047,0,-6128.28,0.64988,0.348563,-0.0290094,0.285183,-0.19049,-0.050036,-0.194518,-0.235149,-0.0802662,0.785874,0.534477,0.0924118,0.338328,-0.952586,-0.50983,1.04481,-0.694362,0.0868427,0.570054,0.809371,-0.593187,0.936104,-0.0942128,0.287676,0.24264,0.0851864,-0.2682,0.0167402,-0.0554395,0.65914,0.405075,0.289214,-1.07785,-1.72328,-1.27385,-0.546712,0.722327,0.677807,-0.371963,-0.184829,-0.284574,0.0163174,-0.448521,0.550066,-0.295692,-0.599456,-1.21149,-0.00489246,-0.684114,-0.29971,-0.972609,-0.141064,-0.396985,-0.82363,-0.551197,-0.699615,-0.0164678,0.182202,-0.0999728,-0.626549,-0.92815,-0.681149,-0.868528,-0.111136,-0.987246,-0.38958,-0.824982,-1.32137,-1.02938,-0.896985,0.491432,-0.611719,-0.83494,-1.58795,-0.943845,-1.06644,-0.782878,-1.17466,0.917657,-0.285613,-0.264779,-0.507985,-0.228364,-1.61713,-0.281046,-0.619415,-0.383223,-0.119453,-0.207354,0.341012,-0.290794,-0.23887,-1.052,-0.59198,-0.187457,-0.623329,-0.896392,-0.333454,0.152504,0.43492,-0.828704,0.16225,-0.819108,-0.191361,0.69143,0.482299,-0.703726,-0.579279,-0.99346,-0.50294,-0.554163,-0.669592,-1.06093,0.118731,-1.17864,-0.873792,-0.63755,-1.06843,0.0804694,0.376962,0.180072,-0.546825,-0.615419,-0.836908,3.11,0.786235,0.113562,0.521719,0.0926013,0.0932514,0.162997,0.24012,0.13159,0.247987,0.14265,0.303746,0.988896,0.313421,0.232544,0.366924,0.150344,0.522421,0.297719,0.0941321,0.219672,0.198858,0.0358731,0.192287,0.35848,0.280894,0.306458,0.233551,0.466128,0.163323,0.159438,0.329323,0.164976,1.68642,1.03223,1.33525,-0.0193014,0.677472,2.17009,0.28081,1.31711,1.71547,1.74319,0.488588,1.88952,0.186676,0.275052,0.576627,0.0159945,-0.0897754,0.474405,-0.0539211,1.01074,0.364167,0.13517,-0.477371,-0.760378,-0.593785,-0.885025,0.967448,0.878697,-0.312493,0.201713,-0.104897,-0.399777
6192.77,0.989731,0.00212557,11,2047,0,-6117.55,0.0822704,0.451599,0.650786,-0.719224,-0.405038,0.0245099,-0.114348,0.301469,0.16111,0.690418,0.403842,0.216817,0.43852,-0.708641,-0.682496,1.37371,-0.647516,-0.00608067,0.574377,1.18881,-0.500226,0.889566,-0.465365,0.00255577,0.11609,-0.193994,-0.19603,-0.517124,-0.408658,0.22521,0.0935494,0.127266,0.0125609,-0.214709,0.532073,-0.79404,1.43759,0.701341,-0.244543,0.379748,-0.263323,-0.114919,-0.461012,0.526514,-0.279461,-0.553742,-1.14363,0.0146905,-0.660766,-0.270079,-0.954851,-0.114379,-0.395835,-0.785758,-0.522062,-0.659842,-0.0167997,0.221345,-0.0785486,-0.619956,-0.901301,-0.649777,-0.867905,-0.127692,-0.937775,-0.316016,-0.77439,-1.28763,-0.99526,-0.829438,0.512868,-0.581821,-0.79151,-1.52341,-0.910661,-0.975261,-0.735728,-1.15786,0.962395,-0.269551,-0.226508,-0.483198,-0.208241,-1.57301,-0.277146,-0.605206,-0.374692,-0.0729594,-0.205672,0.360951,-0.265992,-0.243623,-1.00826,-0.562729,-0.171606,-0.573148,-0.858091,-0.307113,0.221879,0.459155,-0.782279,0.217348,-0.771103,-0.167567,0.690327,0.48122,-0.669802,-0.551935,-0.971273,-0.437486,-0.519873,-0.662231,-1.00874,0.152029,-1.15093,-0.847157,-0.580888,-1.03084,0.113696,0.403601,0.212677,-0.482684,-0.580699,-0.803162,2.91643,0.780047,0.120881,0.490252,0.0866986,0.10292,0.175789,0.234386,0.14206,0.230858,0.157612,0.31018,0.943902,0.300636,0.224909,0.361791,0.1558,0.600887,0.312501,0.0957382,0.222789,0.193725,0.034923,0.176264,0.309888,0.296195,0.319539,0.229539,0.49123,0.166593,0.162924,0.302707,0.159635,1.65681,1.01873,1.23096,-0.051516,0.645648,2.17727,0.229575,1.28252,1.68255,1.71618,0.472636,1.85131,0.1433,0.286381,0.538402,-0.0304493,-0.10449,0.467417,-0.0947619,0.984226,0.317234,0.11039,-0.534354,-0.792462,-0.647083,-0.932707,0.936543,0.907713,-0.338872,0.179406,-0.102056,-0.418971
6192.69,0.994711,0.00212557,11,2047,0,-6130.23,0.795018,0.240887,-0.353147,-0.277681,-0.159671,-0.0425285,0.0133936,-0.0772404,-0.0623059,0.492842,0.568132,0.039529,0.234391,-1.01737,-0.538579,1.04236,-0.779898,0.0695944,0.516645,0.748524,-0.598847,0.859719,-0.335875,-0.172047,0.151058,-0.402949,-0.40049,-0.206029,-0.525651,0.395268,-0.0615566,-0.202636,-0.859168,-1.31496,-0.935327,-0.819753,0.76466,0.576388,-0.473535,-0.10751,-0.357822,-0.281253,-0.521044,0.48635,-0.27639,-0.556653,-1.18205,0.011646,-0.68245,-0.239964,-0.971608,-0.11816,-0.414163,-0.849275,-0.54378,-0.682064,-0.00182352,0.217527,-0.0767913,-0.607702,-0.938978,-0.657693,-0.858098,-0.0926307,-0.926278,-0.328964,-0.813343,-1.28159,-1.03807,-0.858723,0.483098,-0.588628,-0.799224,-1.56499,-0.909156,-1.04785,-0.695241,-1.1653,0.941983,-0.255087,-0.226647,-0.472048,-0.244651,-1.60868,-0.290852,-0.623043,-0.383737,-0.0495225,-0.175365,0.346185,-0.289149,-0.224266,-1.03992,-0.5739,-0.137864,-0.592168,-0.897095,-0.309039,0.188972,0.451607,-0.788323,0.224858,-0.806708,-0.153992,0.690382,0.477287,-0.692056,-0.579727,-1.00207,-0.475512,-0.513526,-0.697506,-1.02617,0.149089,-1.13144,-0.859798,-0.627839,-1.03148,0.105705,0.398544,0.218981,-0.503523,-0.588719,-0.847822,3.64456,0.804687,0.122144,0.517968,0.0938614,0.0853222,0.173814,0.236496,0.125247,0.254436,0.13011,0.31226,0.908925,0.305771,0.217984,0.368612,0.16687,0.557918,0.303066,0.0923581,0.209008,0.199368,0.0364806,0.20899,0.355591,0.283499,0.34897,0.249408,0.523066,0.166165,0.165398,0.299487,0.182156,1.73094,1.02453,1.26785,-0.0372522,0.653868,2.18458,0.234738,1.29864,1.67457,1.72968,0.505733,1.85553,0.173903,0.268145,0.528901,-0.0101725,-0.153041,0.451924,-0.0736042,0.964316,0.354928,0.119016,-0.50242,-0.77428,-0.631733,-0.890318,0.943409,0.837926,-0.330538,0.189779,-0.114066,-0.417015
6194.93,0.99227,0.00212557,11,2047,0,-6117.37,0.398778,0.924629,0.120833,-0.383729,-0.174393,-0.174611,-0.0883004,-0.0155614,-0.0872896,0.487423,0.583747,0.122239,0.144483,-1.08572,-0.480999,0.701439,-0.688449,-0.00352612,0.444807,0.556415,-0.689004,0.885744,-0.259633,0.00682875,0.140701,-0.213628,-0.359003,-0.113174,-0.329641,0.502532,0.131311,0.00964841,-0.439739,-0.825912,-0.45421,-0.578512,1.11486,0.883407,-0.193371,0.244794,-0.0659997,-0.0286633,-0.451931,0.493332,-0.263252,-0.527063,-1.14041,0.00316663,-0.673598,-0.242498,-0.938118,-0.096263,-0.381358,-0.774884,-0.488704,-0.647219,0.0576219,0.245524,-0.0685289,-0.560415,-0.902734,-0.610391,-0.822101,-0.117672,-0.924424,-0.31171,-0.739968,-1.26038,-0.985901,-0.790775,0.510257,-0.554158,-0.759071,-1.54488,-0.908824,-0.989331,-0.727009,-1.11986,0.979349,-0.250182,-0.152869,-0.453703,-0.226117,-1.564,-0.217149,-0.584114,-0.367742,-0.0272241,-0.174901,0.412408,-0.271828,-0.195736,-0.982996,-0.551317,-0.122074,-0.569573,-0.844852,-0.291779,0.222578,0.486964,-0.779805,0.246013,-0.765691,-0.110335,0.741431,0.519256,-0.646462,-0.528826,-0.972327,-0.451729,-0.49087,-0.611722,-1.00678,0.174655,-1.0821,-0.788844,-0.594987,-1.0013,0.116707,0.43516,0.257776,-0.511023,-0.558219,-0.800104,3.72809,0.805672,0.125593,0.514939,0.0894311,0.0932185,0.181741,0.238558,0.130374,0.265314,0.138465,0.325979,0.903736,0.301497,0.219953,0.363814,0.168314,0.555501,0.309772,0.0909641,0.208271,0.202105,0.0341182,0.199779,0.349214,0.279435,0.334528,0.245722,0.515646,0.160858,0.167838,0.302043,0.176347,1.66128,1.00556,1.20889,-0.0795742,0.628899,2.14097,0.227244,1.27451,1.64516,1.69186,0.453088,1.65272,0.128287,0.215819,0.487452,-0.0564259,-0.15467,0.436583,-0.107704,0.955187,0.314407,0.0891686,-0.531286,-0.785373,-0.672612,-0.930368,0.897698,0.825473,-0.380775,0.157107,-0.143354,-0.451728
