lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0954928
# Diagonal elements of inverse mass matrix:
# 0.126623, 0.129145, 0.0141955, 0.184264, 0.160868, 0.163211, 0.166989, 0.160235, 0.185105, 0.160845, 0.163466, 0.159725, 0.178802, 0.16394, 0.172845, 0.163808, 0.16676, 0.152524, 0.165932, 0.153706, 0.163624, 0.165211, 0.1552, 0.152275, 0.160055, 0.15289, 0.17242, 0.162564, 0.165155, 0.191603, 0.185628, 0.166444, 0.181668, 0.158922, 0.160145
-3896.92,0.66049,0.0954928,5,31,0,3918.39,0.350704,-0.0505476,1.14012,1.27296,-1.20425,0.980737,-2.49172,-1.09841,1.72171,-1.74921,-0.108812,0.510312,1.19664,-1.56219,0.954924,-0.841972,-0.472555,0.0752999,-0.689448,-1.31385,-0.484958,-1.20036,0.162289,0.121085,0.0370664,-0.899557,-1.34717,-0.570954,-1.56211,1.76234,1.88859,0.283127,1.20985,0.200921,-0.284117,1.62366,-0.853545,1.33144,-2.14102,-0.747708,2.07241,-1.39851,0.241892,0.861016,1.54734,-1.21149,1.30563,-0.491268,-0.121852,0.426004,-0.338744,-0.963143,-0.134254,-0.849652,0.512992,0.471789,0.38777,-0.548854,-0.996462,-0.22025,-1.21141,2.11304,2.23929,0.633831,1.56055,0.551625,0.0665863,0.164701,0.70131,0.208921,0.894826,0.678679,0.111807,0.801947,0.43982,0.297127,0.175471,0.770563,0.213219,0.620405,0.530425,0.395081,0.583885,0.723751,0.533513,0.700494,0.374492,0.384193,0.404254,0.63387,0.730362,0.554841,0.770548,0.107836,0.0962773,0.346642,0.173567,0.365488,0.48336
-3895.9,0.997626,0.0954928,5,31,0,3912.18,0.379809,-0.247523,1.13732,1.25105,-1.38382,0.980117,-2.14936,-1.43101,1.54758,-1.27446,-0.29885,0.481604,1.49058,-1.46094,0.764147,-0.918429,0.0602606,0.170704,-0.913256,-0.972351,-0.766693,-1.06282,0.541405,-0.346506,-0.261358,-0.82312,-2.25599,-0.586242,-1.44633,2.11541,1.67344,0.00124623,0.881256,-0.0804399,-0.503364,1.63086,-1.00401,1.35993,-1.76955,-1.0512,1.92739,-0.894648,0.0809589,0.861413,1.87039,-1.08113,1.14396,-0.53862,0.44007,0.550513,-0.533447,-0.592542,-0.386884,-0.683009,0.921214,0.0333027,0.118452,-0.443311,-1.87618,-0.206433,-1.06652,2.49522,2.05325,0.381055,1.26107,0.299369,-0.123555,0.163713,0.731846,0.204252,0.854402,0.741006,0.12704,0.709848,0.479771,0.297044,0.133497,0.746708,0.241595,0.631491,0.391724,0.365745,0.630287,0.643948,0.595532,0.66441,0.284711,0.491675,0.470422,0.609048,0.867172,0.551426,0.743934,0.076194,0.113725,0.405872,0.220791,0.425712,0.53085
-3898.63,0.939207,0.0954928,5,31,0,3914.11,0.443279,-0.441391,1.31569,1.55703,-1.35129,0.7636,-2.6865,-1.54414,2.0379,-1.68939,-0.366259,0.289185,1.66397,-1.61392,0.933129,-1.19804,-0.467427,0.00683904,-1.25741,-1.34223,-0.00361924,-0.916647,0.27972,-0.0157542,-0.445547,-0.877437,-2.1344,-1.05439,-1.48309,2.20822,1.26104,0.0270174,1.19045,0.490262,-0.0319653,2.00031,-0.908015,1.20688,-2.24322,-1.10086,2.48118,-1.24611,0.0770195,0.732464,2.10725,-1.17064,1.37641,-0.754761,-0.0241483,0.450118,-0.814136,-0.898952,0.43966,-0.473368,0.722998,0.427525,-0.00226837,-0.434158,-1.69112,-0.611114,-1.03981,2.6515,1.70432,0.470296,1.63373,0.933541,0.411313,0.119171,0.712594,0.230254,0.904064,0.750422,0.0771879,0.776625,0.480755,0.324654,0.108394,0.76326,0.201587,0.680215,0.506037,0.389333,0.69299,0.710734,0.391822,0.616181,0.326733,0.394718,0.500567,0.606866,0.844371,0.648195,0.738814,0.0658968,0.153902,0.384546,0.16332,0.282207,0.398597
-3901,0.866741,0.0954928,5,31,0,3918.13,0.192264,-0.064176,1.24755,1.62276,-1.36837,1.22899,-1.94877,-1.48926,1.93769,-1.72034,-0.325301,0.237014,1.4767,-1.70868,0.993112,-0.914835,-0.432227,0.731952,-1.00919,-1.20811,0.091524,-0.632888,0.59295,0.0166842,-0.240019,-0.588713,-1.5684,-0.913707,-1.16171,2.21025,1.66103,0.20728,1.33089,0.502904,-0.130514,1.81502,-1.1761,1.42125,-1.7565,-1.297,2.12995,-1.52808,-0.133037,0.429278,1.66896,-1.51641,1.18538,-0.722571,-0.239964,0.924216,-0.816928,-1.01585,0.283787,-0.440624,0.785213,0.208948,-0.0477556,-0.396449,-1.37614,-0.721443,-0.969451,2.40251,1.85329,0.399543,1.52315,0.695167,0.0617496,0.140033,0.764246,0.194465,0.852771,0.785329,0.10622,0.821725,0.53321,0.394299,0.158562,0.82001,0.234087,0.673173,0.559705,0.2841,0.693584,0.734164,0.429525,0.608408,0.313197,0.447952,0.511937,0.597834,0.79837,0.672925,0.72501,0.0829811,0.135487,0.401422,0.178998,0.332885,0.484568
-3893.12,0.962212,0.0954928,4,15,0,3913.85,0.213091,0.123226,1.18062,1.91502,-0.841995,0.82897,-2.09331,-1.34226,1.73912,-1.45689,-0.0750846,0.53785,1.53437,-0.953029,0.975866,-0.942483,0.109479,0.101404,-0.646852,-0.90325,-0.277897,-1.22762,0.660626,0.184911,-0.530602,-0.901026,-1.78736,-0.727667,-1.35831,1.89523,1.63123,0.016798,1.19772,0.293478,-0.334551,2.12812,-0.628904,1.04206,-1.88022,-1.12917,1.95221,-1.2438,0.138006,0.750941,1.74746,-0.739938,1.18896,-0.729392,0.32257,0.314494,-0.433762,-0.690159,-0.064806,-1.01453,0.873717,0.398002,-0.317511,-0.687935,-1.57427,-0.514576,-1.14522,2.10832,1.84432,0.229889,1.41081,0.506569,-0.12146,0.106394,0.652241,0.260753,0.867636,0.755685,0.124313,0.776225,0.465553,0.320616,0.148368,0.676982,0.233446,0.674672,0.42005,0.422018,0.606772,0.666002,0.516196,0.733905,0.294481,0.401793,0.578718,0.665507,0.828391,0.625879,0.758637,0.108291,0.136541,0.44278,0.196106,0.375998,0.530328
-3894.29,0.751299,0.0954928,5,31,0,3908.88,0.272286,0.119313,1.17309,1.74226,-0.960273,1.25913,-2.2443,-1.11791,1.78052,-1.39821,-0.077513,0.786347,1.6586,-1.14452,0.986102,-0.887315,-0.134494,-0.169915,-0.408117,-1.03282,-0.311935,-0.723576,0.310846,0.15561,-0.302769,-0.899872,-1.58519,-0.496314,-1.13013,1.94247,1.47852,0.100516,0.958018,0.119755,-0.493627,2.01455,-0.687987,1.53141,-1.97202,-0.845623,2.05281,-1.12593,0.194773,1.05863,1.93089,-0.87223,1.25839,-0.61503,0.137791,0.102371,-0.135832,-0.760532,-0.039649,-0.451291,0.583132,0.427896,-0.0304834,-0.627586,-1.3129,-0.224028,-0.857843,2.21476,1.75081,0.372801,1.2303,0.392041,-0.221341,0.117684,0.665519,0.177787,0.877828,0.699648,0.113769,0.755086,0.45146,0.257571,0.126652,0.70521,0.221251,0.649087,0.465607,0.47443,0.533906,0.681469,0.509911,0.610946,0.358212,0.394629,0.50762,0.651942,0.787998,0.555774,0.70221,0.098433,0.147945,0.407864,0.226128,0.403226,0.555111
-3894.45,0.775197,0.0954928,5,31,0,3908.46,0.316641,-0.241045,1.01386,1.40274,-0.813375,0.782983,-2.0956,-1.42571,1.76067,-1.59328,-0.138479,0.087023,1.31738,-1.59725,1.00035,-0.882247,-0.0404307,0.693694,-1.2466,-1.28303,-0.162766,-0.963827,0.496863,-0.263002,-0.329256,-0.730899,-1.77957,-0.783242,-1.60865,2.20819,1.87365,-0.0628245,1.35135,0.677131,-0.250196,1.71939,-0.496734,1.09962,-1.77896,-1.10907,2.07731,-1.27664,0.178162,0.403664,1.63402,-1.28061,1.31699,-0.565606,0.27621,1.01033,-0.929958,-0.966393,0.153876,-0.647186,0.813505,0.0536387,-0.0126147,-0.414258,-1.46293,-0.466601,-1.29201,2.52483,2.19029,0.253817,1.66799,0.993772,0.0664454,0.15195,0.621691,0.24981,0.855568,0.751955,0.111322,0.781877,0.455577,0.400432,0.163281,0.782554,0.211319,0.637749,0.431383,0.266914,0.717067,0.7244,0.461607,0.656376,0.307144,0.486594,0.503154,0.602108,0.811981,0.614579,0.784487,0.0741359,0.100625,0.436884,0.158693,0.270168,0.483395
-3895.97,0.986674,0.0954928,5,31,0,3909.34,0.344811,0.0085664,1.14176,1.54236,-1.08851,1.01546,-2.35379,-1.19859,1.56464,-1.4872,-0.165481,0.62122,1.45125,-1.23793,1.19369,-0.78934,-0.243345,-0.358448,-0.495829,-1.06107,-0.379691,-0.86652,0.320147,0.0515484,-0.484724,-1.08106,-1.74569,-0.842835,-1.19189,1.74726,1.31815,0.167579,0.811958,-0.00441516,-0.573212,1.88717,-0.743704,1.36027,-2.00898,-0.853779,1.90945,-1.14239,0.179329,0.96603,1.79606,-0.893115,1.5385,-0.44453,0.101465,-0.0136372,-0.151018,-0.716259,-0.0348806,-0.521709,0.664958,0.396359,-0.139913,-0.73625,-1.40088,-0.498025,-0.847076,2.09207,1.66296,0.512389,1.15677,0.340395,-0.228402,0.131568,0.677805,0.204196,0.881737,0.701359,0.129042,0.758118,0.455287,0.275672,0.142331,0.709533,0.176753,0.609338,0.474655,0.503409,0.537683,0.671783,0.508719,0.627547,0.339627,0.402187,0.534921,0.676175,0.802323,0.621995,0.699953,0.10987,0.159365,0.374634,0.239255,0.415713,0.556853
-3894.5,0.504697,0.0954928,4,15,0,3918.33,0.391095,-0.217193,1.15768,1.57205,-0.78437,0.767586,-2.18937,-1.3551,1.7436,-1.71401,-0.00383626,0.340402,1.40314,-1.45665,0.968897,-0.768257,-0.415847,0.0639312,-1.00078,-0.79084,-0.231236,-1.07354,0.43925,-0.567473,-0.18661,-1.26617,-1.94254,-0.712208,-1.38616,1.8077,1.52306,0.456937,0.86123,0.198692,-0.573832,1.96314,-0.393275,1.15868,-1.79828,-0.96401,2.13469,-1.32292,0.387259,0.731497,1.79423,-1.06555,1.35999,-0.377162,-0.0247524,0.455026,-0.609687,-0.399745,0.159859,-0.682441,0.830345,-0.176378,0.204486,-0.875077,-1.55144,-0.321113,-0.995068,2.19879,1.91415,0.848032,1.25232,0.589787,-0.182737,0.123127,0.597071,0.238907,0.857939,0.723924,0.10577,0.789666,0.404377,0.324866,0.142555,0.743751,0.204242,0.593188,0.506188,0.388166,0.647869,0.598626,0.46012,0.664283,0.303572,0.54398,0.449056,0.705801,0.825122,0.579596,0.730088,0.099859,0.128515,0.299846,0.222298,0.356684,0.545558
-3892.37,0.966672,0.0954928,5,31,0,3912.06,0.496024,-0.151305,1.12946,1.30744,-1.40436,0.923124,-2.45028,-1.43509,1.56943,-1.69145,-0.0823223,0.487356,1.28506,-1.5428,0.638634,-0.917761,-0.320732,-0.133902,-1.09084,-1.8637,-0.237619,-1.14766,0.498039,-0.0231833,-0.733833,-0.750187,-1.80369,-0.981034,-1.49297,2.10338,1.50755,-0.151947,1.02804,0.359678,-0.618438,1.80347,-0.908332,1.41915,-1.95426,-0.939061,2.06545,-1.19542,0.413702,0.98338,1.78108,-1.04677,1.13466,-0.421737,0.175293,0.362122,-0.594812,-1.36767,0.258405,-0.651635,0.994063,0.472841,-0.237809,-0.254163,-1.30767,-0.48501,-0.996944,2.59941,2.00357,0.344077,1.52406,0.855702,-0.122414,0.14143,0.712659,0.194795,0.87591,0.71891,0.1125,0.767709,0.398025,0.272222,0.144169,0.740155,0.243302,0.603899,0.456289,0.410446,0.644468,0.797004,0.435756,0.657379,0.27011,0.383944,0.559174,0.563201,0.787123,0.61893,0.730457,0.0691767,0.118828,0.414819,0.178864,0.298238,0.530565
-3894.01,0.95856,0.0954928,5,31,0,3907,0.5133,-0.324512,1.53294,1.34721,-1.06909,0.679683,-2.34044,-1.43989,1.43949,-2.08004,-0.437594,0.160893,1.48056,-1.84664,1.05585,-0.820005,-0.186464,-0.182953,-1.20797,-1.45695,-0.691585,-1.36209,0.0905069,-0.176569,-0.57206,-1.05858,-1.99902,-1.0549,-1.63583,1.5694,1.56995,-0.152808,0.501181,0.139757,-0.421107,1.86051,-0.555792,1.19298,-1.82714,-0.926591,1.95279,-1.56674,0.0757055,0.674193,1.99386,-1.33334,1.56915,-0.306705,0.326836,0.330347,-0.694671,-0.943651,-0.178285,-0.848788,0.603807,0.336731,-0.0587599,-0.545284,-1.48572,-0.541602,-1.12253,2.0827,2.08325,0.360492,1.01448,0.653057,0.0921928,0.134644,0.635478,0.232726,0.861421,0.716383,0.124249,0.827319,0.481083,0.337559,0.119849,0.791393,0.172338,0.576081,0.419011,0.418156,0.667005,0.719837,0.544454,0.700313,0.353473,0.416604,0.514686,0.633041,0.815435,0.632185,0.754457,0.11079,0.110735,0.41084,0.266104,0.342301,0.476968
-3895.1,0.991329,0.0954928,4,31,0,3913.25,0.579394,-0.0329925,1.12192,1.14993,-1.44374,0.634439,-2.23205,-1.93434,1.46679,-1.67681,-0.240298,0.017335,1.15164,-1.42233,0.659359,-1.17815,-0.195207,0.249397,-1.29048,-1.27006,-0.451944,-1.1742,-0.118314,-0.457242,-0.764084,-1.3198,-1.82348,-0.815214,-1.54489,1.79735,1.84038,-0.283262,0.846605,0.268859,-0.895385,1.72933,-0.86435,1.21383,-1.65266,-1.35494,2.04618,-1.09741,0.339096,0.596729,1.73104,-0.842938,1.23875,-0.598752,0.384187,0.828791,-0.711086,-0.690663,0.12745,-0.594802,0.46108,0.122152,-0.18469,-0.740404,-1.24409,-0.23582,-0.965494,2.37674,2.41977,0.296132,1.426,0.848253,-0.315991,0.150674,0.703569,0.229024,0.83925,0.794937,0.114439,0.749775,0.416029,0.355092,0.150455,0.699084,0.224653,0.645371,0.405117,0.303901,0.670641,0.666114,0.468181,0.644466,0.38673,0.4695,0.546042,0.677084,0.776275,0.558683,0.72422,0.0849635,0.0816774,0.426503,0.193723,0.2998,0.578347
-3898.21,0.830978,0.0954928,4,15,0,3914.93,0.49953,-0.438875,1.03475,1.10386,-1.36436,0.568187,-2.40176,-1.4051,1.30902,-1.77167,-0.439668,0.552707,1.44442,-1.49614,0.598605,-1.37759,-0.254117,0.227947,-0.878055,-1.44542,-0.675891,-1.13424,-0.152398,-0.341774,-0.745186,-0.923722,-2.28411,-0.549921,-1.59401,1.71947,1.59982,0.174211,0.924831,-0.170216,-0.537492,1.60339,-0.864829,1.06772,-1.90223,-0.905571,1.80855,-1.27214,0.0598626,1.05224,1.94395,-0.996613,1.09814,-0.878059,0.245414,0.727477,-0.378525,-0.945888,-0.17636,-0.634707,0.347133,0.157756,-0.245655,-0.424191,-1.78458,-0.0503909,-1.09448,2.219,2.09935,0.673742,1.42436,0.329314,-0.0379618,0.167508,0.703669,0.255837,0.870144,0.712093,0.140814,0.781108,0.485039,0.258796,0.125214,0.730392,0.250089,0.70642,0.438953,0.325749,0.593517,0.720287,0.543976,0.653556,0.414078,0.460643,0.561107,0.604486,0.856262,0.512595,0.749225,0.0980574,0.10916,0.33766,0.193979,0.418407,0.509489
-3895.24,0.818745,0.0954928,5,63,0,3920.76,0.358217,0.0348175,1.29609,1.66996,-0.899583,1.14456,-2.27991,-1.37237,2.06048,-1.53362,-0.145767,0.173384,1.5023,-1.62211,1.08591,-0.519399,-0.205293,-0.03991,-0.989426,-1.3152,-0.0205432,-0.890961,0.695327,-0.0726854,-0.0340269,-1.07943,-1.57249,-1.19731,-1.34338,2.19002,1.53925,0.146468,1.05953,0.653746,-0.373381,2.02818,-0.541365,1.50278,-1.92169,-1.01415,2.4187,-1.17541,0.21245,0.531601,1.86052,-1.26389,1.44412,-0.161182,0.152925,0.318307,-0.631209,-0.956983,0.337674,-0.532744,1.05354,0.285532,0.324191,-0.721215,-1.21427,-0.839093,-0.985167,2.54824,1.89747,0.504685,1.41775,1.01196,-0.0151635,0.116276,0.63213,0.182011,0.872327,0.733832,0.0817581,0.764121,0.447086,0.370144,0.134642,0.779695,0.190908,0.540208,0.461843,0.421088,0.652763,0.722517,0.416375,0.630123,0.258545,0.429098,0.419655,0.672875,0.771053,0.698274,0.728132,0.0725448,0.130395,0.37644,0.195014,0.266596,0.503791
-3895.92,0.99911,0.0954928,5,31,0,3910.66,0.251116,-0.0714497,1.17866,1.60078,-0.941676,1.15507,-1.86538,-1.12512,1.40793,-1.43487,0.00931866,0.69976,1.86041,-1.11962,0.845704,-1.03141,0.139356,0.666162,-0.659694,-1.3845,-0.329751,-0.898284,0.305977,-0.0226806,-0.514918,-0.679194,-1.92975,-0.23539,-1.23109,2.14528,1.75547,0.130596,1.15751,0.278357,-0.362509,1.8519,-0.69056,1.40618,-1.61426,-0.874003,1.65905,-1.18375,0.260435,0.950876,2.11152,-0.868502,1.09682,-0.780294,0.390472,0.917278,-0.408578,-1.13338,-0.0786347,-0.647168,0.557092,0.228435,-0.263802,-0.428078,-1.67864,0.0157263,-0.979971,2.3964,2.00659,0.381712,1.40862,0.529473,-0.111394,0.13565,0.666091,0.196837,0.834003,0.705578,0.159889,0.765622,0.435257,0.278709,0.107982,0.704434,0.250336,0.685744,0.403604,0.285513,0.600747,0.756462,0.519649,0.656372,0.36422,0.443138,0.565571,0.605415,0.842724,0.496068,0.727102,0.0834477,0.118513,0.405714,0.196451,0.37064,0.52782
-3893.93,0.976272,0.0954928,6,95,0,3912.64,-0.0196129,-0.030174,1.04017,1.70165,-0.452838,1.58603,-2.09848,-0.813289,2.33643,-1.16961,0.403818,0.501285,1.63447,-1.2027,1.6029,-0.704207,0.197903,0.735716,-0.776777,-0.654118,0.0572427,-0.634433,0.91288,0.548413,0.106457,-0.616234,-1.60502,-0.713925,-1.11988,2.17918,1.80811,0.364905,1.35376,0.543766,0.0427614,1.68203,-0.472451,1.56642,-2.1181,-0.832902,2.31682,-1.18922,0.384205,0.481672,1.61486,-1.22231,1.58328,-0.72382,0.17829,0.716103,-0.79639,-0.673731,0.0376298,-0.654046,0.893267,0.5288,0.0868442,-0.635847,-1.62463,-0.733538,-1.13949,2.15957,1.78849,0.345292,1.33415,0.524153,0.0231485,0.156826,0.615964,0.172728,0.89265,0.696968,0.0897394,0.766602,0.405113,0.381857,0.165915,0.77247,0.170331,0.673448,0.455545,0.328252,0.689202,0.662338,0.490594,0.657922,0.290436,0.370797,0.478303,0.653814,0.835433,0.675581,0.757587,0.10344,0.143257,0.414525,0.208474,0.371882,0.494213
-3894.25,0.986956,0.0954928,5,31,0,3912.49,0.0918282,0.300016,1.28485,1.81129,-0.943228,1.37821,-1.76273,-1.21774,1.79825,-1.35248,-0.0166734,0.953152,2.04399,-1.26645,0.913257,-0.3817,0.180798,0.170215,-0.446977,-1.21837,0.0235447,-0.707035,0.443335,-0.272276,-0.235823,-0.635152,-1.35395,-0.272615,-1.07158,2.42844,2.0142,0.472958,1.42036,0.727418,-0.335198,1.90312,-0.8514,1.47004,-1.67091,-1.12591,1.89008,-1.26066,0.0751548,1.04498,2.13582,-1.17462,1.00508,-0.289871,0.272626,0.262044,-0.355149,-1.12654,0.115373,-0.615207,0.535163,-0.180448,-0.143995,-0.543323,-1.26213,-0.180787,-0.979751,2.52027,2.10603,0.564786,1.51219,0.819246,-0.24337,0.129756,0.700861,0.186936,0.841697,0.755083,0.131235,0.779139,0.48122,0.26019,0.105664,0.76398,0.267943,0.571965,0.432263,0.434861,0.587866,0.7552,0.471189,0.649128,0.369313,0.54499,0.535937,0.632585,0.779392,0.545074,0.727059,0.0744493,0.108512,0.362441,0.180615,0.305924,0.560544
-3893.25,0.986503,0.0954928,5,63,0,3911.35,-0.0782405,0.0352981,1.4741,1.69238,-0.600621,1.38308,-2.14075,-0.817184,2.25773,-1.30688,0.415347,0.800948,1.59783,-1.12594,1.65738,-0.61385,0.232476,0.858998,-0.575832,-1.0264,0.140145,-0.527104,0.980759,0.520199,0.242907,-0.361023,-1.5851,-0.561815,-0.883728,2.61204,2.37719,0.454533,1.21268,0.845779,0.170822,1.61414,-0.678862,1.30484,-2.21899,-0.895425,2.17949,-1.38512,0.337107,0.722708,1.51959,-1.20418,1.57914,-0.69209,0.154236,0.780757,-0.654073,-1.10464,0.061904,-0.605345,0.902518,0.441959,0.164666,-0.439263,-1.66334,-0.640055,-0.961968,2.5338,2.29895,0.376292,1.13444,0.767538,0.0925814,0.166015,0.663485,0.213352,0.901942,0.710008,0.101607,0.799812,0.416512,0.326797,0.179522,0.769268,0.170917,0.666432,0.461517,0.314157,0.657928,0.751129,0.484529,0.646878,0.288533,0.391274,0.458926,0.608083,0.840686,0.654766,0.723516,0.0735222,0.0912096,0.407022,0.243342,0.317012,0.476871
-3893.15,0.993942,0.0954928,5,31,0,3905.73,0.0570326,0.251445,0.891501,1.99224,-0.819039,1.28051,-2.01285,-1.29619,2.20474,-1.05779,0.20998,0.796612,2.28302,-1.12298,1.36525,-0.57592,0.0699069,0.0627279,-0.529482,-1.19265,-0.112029,-0.613007,0.504779,0.12327,-0.140587,-0.680391,-1.46909,-0.551354,-1.09135,2.08546,1.6434,0.453955,1.29183,0.698249,-0.115018,2.04927,-0.762007,1.33754,-1.95582,-1.23916,2.26177,-1.00075,0.267012,0.853645,2.34006,-1.06595,1.42229,-0.518888,0.126939,0.11976,-0.472449,-1.13562,-0.054996,-0.555975,0.561811,0.180302,-0.0835544,-0.623358,-1.41206,-0.494321,-1.03431,2.14249,1.70043,0.510987,1.34886,0.755281,-0.0579854,0.114126,0.681789,0.207915,0.876079,0.775417,0.0943387,0.731207,0.433641,0.298669,0.0878594,0.743826,0.194304,0.626888,0.468308,0.470096,0.615963,0.756875,0.513746,0.635521,0.363128,0.455046,0.520876,0.650982,0.80409,0.621124,0.737751,0.105035,0.154409,0.374962,0.206057,0.319672,0.514492
-3894.69,0.955032,0.0954928,5,31,0,3908.67,0.0790719,0.142411,0.9367,1.93694,-0.90934,1.42722,-2.00083,-1.27896,2.01826,-0.884353,0.366559,0.825885,2.12404,-1.11026,1.40448,-0.530706,0.0335298,0.0956952,-0.685888,-1.15663,-0.116676,-0.612239,0.603443,-0.106974,-0.154398,-0.762057,-1.53385,-0.423617,-1.18928,2.04218,1.68837,0.460285,1.2011,0.917122,-0.0486098,2.01601,-0.830268,1.50629,-1.92176,-1.19988,2.09734,-0.805281,0.445631,0.904957,2.20311,-1.03119,1.48355,-0.451634,0.112602,0.174767,-0.606817,-1.07756,-0.0376045,-0.533167,0.682515,-0.0279017,-0.0753261,-0.682986,-1.45478,-0.344545,-1.11021,2.12126,1.76744,0.539357,1.28017,0.996194,0.0304621,0.117532,0.696412,0.181489,0.872335,0.768504,0.109356,0.691103,0.3904,0.288033,0.0994717,0.737146,0.184891,0.611028,0.471879,0.456419,0.647214,0.746032,0.5094,0.630222,0.3357,0.506975,0.518823,0.664405,0.810732,0.585294,0.752168,0.107048,0.145861,0.368337,0.217521,0.26969,0.492385
-3893.19,0.861302,0.0954928,5,63,0,3910.7,-0.098558,0.153547,0.994816,1.64181,-0.489263,1.10912,-2.04031,-0.681059,2.02873,-1.59841,0.0834137,0.802876,1.93831,-1.11022,1.11692,-0.534183,0.334023,0.821254,-0.392392,-0.620492,0.291908,-0.579143,0.81289,0.408355,0.0337154,-0.319184,-1.26314,-0.600186,-0.906309,2.392,2.11417,0.412951,1.49362,0.351465,-0.164907,1.54325,-0.587821,1.01056,-2.13887,-0.779617,1.93017,-1.69697,-0.0151443,0.704318,1.83975,-1.20878,1.01836,-0.632741,0.235465,0.722696,-0.49095,-0.71905,0.19335,-0.677701,0.714332,0.309797,-0.0648426,-0.417742,-1.36169,-0.698744,-1.00487,2.29345,2.01561,0.314393,1.39507,0.252907,-0.263465,0.176064,0.642865,0.266869,0.894624,0.685598,0.126732,0.845138,0.503786,0.330856,0.137081,0.770083,0.265346,0.653111,0.441404,0.3268,0.62033,0.672398,0.451812,0.663225,0.328642,0.423164,0.516205,0.602943,0.796035,0.667909,0.732014,0.0916672,0.117573,0.422043,0.1986,0.437108,0.565488
-3897.04,0.961752,0.0954928,4,15,0,3916.73,-0.00902447,-0.00374991,1.01273,1.81245,-0.174963,1.37483,-1.89624,-1.1542,2.20326,-1.13242,0.190356,0.654902,2.12405,-1.10811,1.13097,-0.732516,-0.0170896,0.206068,-0.412029,-1.26653,-0.0180273,-0.44456,0.901754,0.216493,0.0594891,-0.529833,-1.33149,-0.30097,-0.982933,2.58073,2.27757,0.754006,1.2633,0.997019,0.11762,1.80343,-0.183987,1.36581,-1.90526,-1.16323,2.19424,-1.14145,0.181332,0.645877,2.11503,-1.11714,1.12195,-0.74154,-0.026114,0.197044,-0.421054,-1.27555,-0.0270518,-0.453585,0.89273,0.207468,0.0504647,-0.538858,-1.34051,-0.309994,-0.991958,2.57171,2.26854,0.744982,1.25427,0.987995,0.108596,0.141434,0.545868,0.203298,0.870486,0.761919,0.100269,0.757945,0.454791,0.343919,0.107645,0.753458,0.24565,0.677333,0.506528,0.450898,0.603735,0.781692,0.506763,0.611491,0.290547,0.448318,0.487387,0.631547,0.792574,0.576884,0.729474,0.0709816,0.0937619,0.321916,0.221961,0.271308,0.472878
-3893.23,0.999709,0.0954928,4,15,0,3907.96,-0.00374264,-0.0809005,1.06917,1.90443,-0.502216,1.29689,-1.91074,-0.949982,2.21129,-1.1883,0.304501,0.63295,1.97856,-1.38019,1.09908,-0.753928,0.124162,0.494316,-0.453197,-1.01009,0.380006,-0.571299,1.05507,0.17602,-0.143893,-0.358218,-1.29411,-0.52826,-1.09599,2.89314,1.94373,0.676273,1.20128,0.766768,0.192206,1.90068,-0.505958,1.29315,-1.91448,-0.953725,2.20755,-1.19204,0.300759,0.629207,1.97482,-1.38393,1.09534,-0.757671,0.12042,0.490574,-0.456939,-1.01383,0.376263,-0.575041,1.05132,0.172278,-0.147636,-0.36196,-1.29785,-0.532003,-1.09973,2.8894,1.93999,0.67253,1.19754,0.763026,0.188463,0.130031,0.623859,0.215321,0.871521,0.721864,0.0990745,0.767106,0.425372,0.34769,0.121872,0.799621,0.250614,0.680848,0.469931,0.379758,0.612288,0.733769,0.407028,0.639926,0.258971,0.457037,0.536842,0.589515,0.785474,0.62995,0.750209,0.05268,0.125649,0.337931,0.231914,0.31799,0.453023
