lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32
# Adaptation terminated
# Step size = 0.0746667
# Diagonal elements of inverse mass matrix:
# 0.110098, 0.122334, 0.0206463, 0.160716, 0.21498, 0.130978, 0.134058, 0.122029, 0.16475, 0.142539, 0.15673, 0.155995, 0.148825, 0.166945, 0.172267, 0.207785, 0.132457, 0.127114, 0.159354, 0.140915, 0.169869, 0.126872, 0.143791, 0.138642, 0.167647, 0.127288, 0.120319, 0.144481, 0.123765, 0.147082, 0.173879, 0.13871, 0.182039, 0.149205, 0.129741
-3935.43,0.868897,0.0746667,6,63,0,3961.66,-0.47597,0.238097,0.575116,-0.480345,-1.6271,-0.186939,0.91751,-0.25161,0.823255,0.951392,-0.388234,-0.457112,0.805339,-0.382683,-1.22983,2.32372,0.589026,0.216664,0.924891,0.601185,1.38398,-0.156689,-0.288574,0.433136,-1.49092,-0.246094,0.28895,0.850076,0.277116,0.983348,1.51854,-0.444046,2.04613,-0.139864,0.266576,-0.0381567,-0.697675,0.130586,0.765773,0.0933923,0.711565,0.785259,0.0148176,-0.0247954,0.701261,0.0180104,-0.469201,1.57451,0.576856,0.362704,0.770017,0.583849,1.03405,0.147983,0.0721338,0.487201,-0.619353,0.0965645,0.404277,0.72699,0.397471,0.803637,1.11143,-0.0172808,1.41486,0.157659,0.39141,-0.514127,-1.17365,-0.345384,0.289803,-0.382578,0.235595,0.309289,-0.461152,-0.500765,0.225291,-0.457959,-0.945171,1.09854,0.100886,-0.113266,0.294048,0.107879,0.558075,-0.327987,-0.403836,0.0112311,-1.09532,-0.379405,-0.0716926,0.25102,-0.0784986,0.327667,0.635465,-0.493251,0.938888,-0.31831,-0.08456,0.625773,0.763803,0.585498,0.428052,0.594495,0.441372,0.423288,0.613287,0.622639,0.443914,0.61253,0.720143,0.250014,0.4748,0.528286,0.427013,0.473056,0.363993,0.581269,0.599609,0.497192,0.749383,0.59373,0.517915,0.437572,0.519615,0.418808,0.346272,0.620872,0.281125,0.578912,0.521127
-3937.68,0.942678,0.0746667,6,63,0,3951.89,0.333201,-0.463308,0.632481,-0.415759,-2.17909,-0.510752,0.129287,-0.070319,1.15721,0.123075,-0.211974,-0.325821,0.718301,-1.23675,-0.833065,1.88949,-0.637695,0.546794,0.782917,-0.272883,2.04263,0.166438,-0.633952,0.414056,-0.972779,-0.136126,0.0846747,-0.357309,0.70314,0.473141,0.734133,-0.646291,1.72947,-0.0951195,0.554656,-0.726268,-1.84154,-0.786349,-0.381537,-0.507784,0.268607,-0.385466,-0.597378,-0.669384,-0.00899705,-1.24553,-0.990206,0.73176,-0.866638,-0.117472,0.0318717,-0.635902,0.828615,-0.358039,-0.864271,-0.201426,-1.07857,-0.549405,-0.409753,-0.689299,-0.0185859,-0.164056,0.0010169,-0.872075,0.630546,-0.52347,-0.112499,-0.393067,-1.50834,-0.453148,-0.0483355,-0.174582,0.601808,-0.0522641,-0.264177,-0.336182,0.324204,-0.912329,-0.657005,1.06496,-0.533437,0.21573,0.365073,-0.3027,1.16182,-0.024838,-0.531069,0.131775,-0.745371,-0.216204,-0.0765518,-0.356098,0.314616,0.169145,0.334218,-0.538873,0.963747,-0.190268,0.220702,0.597021,0.818815,0.611387,0.512082,0.543535,0.35393,0.513063,0.565663,0.583263,0.419651,0.713477,0.658587,0.256362,0.630284,0.446276,0.409732,0.575102,0.238337,0.506209,0.629733,0.467104,0.678169,0.553841,0.519129,0.588096,0.421989,0.457814,0.417215,0.63155,0.276129,0.547424,0.445047
-3941.64,0.932305,0.0746667,6,63,0,3954.55,-0.601325,0.500718,0.556292,-0.779169,-2.34058,-0.714197,0.200336,-0.345271,0.895466,0.544805,-0.167959,-0.0822201,0.803429,-0.737015,-1.38246,1.7549,0.243505,0.720063,0.591576,-0.592964,1.76708,-0.200063,-0.628611,0.130574,-1.48689,-0.814076,-0.508163,0.0990841,0.525877,1.02844,0.620797,-0.757389,1.68346,-0.788101,0.971395,0.0672727,-0.801328,0.103416,0.612164,0.308647,0.998859,0.803789,0.407284,0.45498,0.94766,0.0907229,-0.268334,1.47695,0.636178,0.901284,0.829807,0.170857,1.48373,0.389425,0.151027,0.573356,-0.326424,0.0478544,0.218031,0.555838,0.79326,1.07283,0.846063,0.0793889,1.43721,0.0623038,1.0411,-0.534053,-1.40265,-0.497909,0.0108385,-0.292679,0.397534,0.202464,-0.194042,-0.146345,0.346334,-0.510603,-0.869659,0.875627,0.0348528,0.299958,0.228482,-0.430468,0.882404,-0.211901,-0.450298,-0.0279698,-0.92775,-0.553471,-0.383294,-0.0454874,0.191934,0.471509,0.244737,-0.521937,0.835887,-0.539022,0.439772,0.630428,0.802605,0.621968,0.49729,0.572652,0.401905,0.449556,0.548359,0.536521,0.414272,0.624948,0.704675,0.294085,0.491288,0.425568,0.443127,0.605985,0.29268,0.552778,0.61071,0.506992,0.716619,0.634941,0.594667,0.51137,0.452163,0.384259,0.439119,0.6276,0.302402,0.631585,0.391795
-3946.27,0.998332,0.0746667,6,63,0,3964.62,-0.643891,0.492496,0.624085,-0.658777,-1.37849,-0.232979,1.26054,-0.555582,0.904516,0.602597,-0.0343225,-0.916974,0.622633,-0.628006,-0.831468,2.34395,-0.28649,-0.184096,0.734666,0.421987,0.988443,0.140909,-0.5977,0.828214,-0.48726,0.0240085,1.00808,0.0105514,0.800658,1.30918,1.7691,-0.193755,1.81296,0.136882,0.207738,0.0813629,-0.367798,0.347097,1.27918,0.145765,1.05699,0.868567,0.471076,-0.0797743,0.881072,0.100566,-0.0264113,1.95532,0.313701,0.377604,0.95099,0.755851,1.10937,0.580435,0.11948,1.00937,0.188404,0.507479,1.12162,0.499081,0.992174,1.30954,1.59657,0.371576,1.62394,0.577922,0.622142,-0.562528,-1.01169,-0.296794,0.635288,-0.498125,0.4131,0.224676,-0.172815,-0.723665,0.237181,-0.543325,-0.670302,1.31143,-0.330189,-0.266287,0.307099,0.11196,0.465477,-0.0634559,-0.524411,0.365481,-0.455487,-0.136412,0.477734,-0.14481,0.348283,0.665647,0.952675,-0.272315,0.980049,-0.0659692,-0.0217491,0.637037,0.733351,0.573659,0.346312,0.622019,0.398169,0.444066,0.543097,0.673414,0.440981,0.632585,0.661571,0.212247,0.581805,0.566181,0.423823,0.472039,0.385687,0.515859,0.628179,0.409634,0.611943,0.53405,0.382787,0.536139,0.413799,0.339472,0.278347,0.567661,0.272882,0.516486,0.505437
-3947.79,0.979566,0.0746667,6,63,0,3964.58,0.644176,-0.963945,0.664698,0.0529827,-1.62344,-0.129705,0.237933,0.25444,1.33383,0.690956,-0.13275,0.18761,1.1544,-0.43576,-0.703948,2.15637,0.689806,1.22097,1.14544,0.253025,2.15882,-0.00171374,0.0168635,0.267046,-1.26375,-0.207231,-0.37747,0.556963,0.469408,0.576446,0.935288,-0.413535,1.83044,-0.369753,1.02378,-0.928728,-2.04304,-1.05016,-0.805791,-0.794819,-0.0773514,-0.504668,-1.05218,-0.839241,-0.19662,-1.25359,-1.43186,0.46939,-0.505432,-0.152367,-0.202574,-0.79576,0.471016,-0.965084,-0.952736,-0.78644,-1.80396,-1.10169,-1.21485,-0.593733,-0.65193,-0.580783,-0.342261,-1.23882,0.252746,-1.20972,-0.28344,-0.284552,-1.39887,-0.405984,-0.161616,-0.150644,0.566824,0.139508,-0.408008,-0.195065,0.447556,-0.609419,-0.787683,1.11357,0.138743,0.491809,0.441601,-0.151584,1.11519,-0.320909,-0.30856,-0.142264,-1.15978,-0.457516,-0.570673,0.0504427,-0.00775483,0.063393,0.301915,-0.594646,0.896922,-0.565544,0.360736,0.570662,0.802004,0.600125,0.540316,0.53759,0.36197,0.465179,0.60061,0.548612,0.389942,0.647808,0.687334,0.247207,0.46537,0.379468,0.39136,0.537824,0.246904,0.579546,0.576534,0.535506,0.761293,0.612425,0.638918,0.487392,0.501939,0.484157,0.425089,0.64443,0.289684,0.637734,0.410781
-3947.7,0.964846,0.0746667,6,63,0,3967.76,0.136056,-0.362488,0.597119,-0.705936,-1.32239,-0.464889,1.22519,-0.665122,0.924439,0.322114,0.231779,-0.712028,0.438705,-0.979587,-1.06242,2.64769,-0.312995,0.16196,0.342821,0.67945,0.753966,0.177329,-0.142709,0.345262,-0.617929,0.27051,0.143106,0.255685,0.898736,0.95447,1.95836,-0.0789383,1.83799,0.0163204,0.0689964,-0.784016,-1.15211,-0.640083,0.369097,-0.759645,0.189512,-0.170148,-0.224089,-0.787654,-0.100529,-0.947418,-0.99688,1.2185,-0.549384,-0.265779,-0.157783,0.043224,0.0877191,-0.256602,-0.447702,-0.156326,-0.731466,-0.200962,-0.277037,-0.209814,0.174164,0.207444,0.806888,-0.409624,0.735008,-0.352743,-0.321289,-0.64796,-1.01605,-0.504027,0.505153,-0.623589,0.325568,-0.0340917,-0.0880325,-0.651598,0.0355266,-0.811362,-0.860824,1.35455,-0.413328,-0.129723,-0.0217272,0.17928,0.223775,-0.120546,-0.311646,-0.02027,-0.595409,-0.0649059,-0.140981,-0.0737577,0.31022,0.3435,0.942944,-0.273568,0.871064,-0.216687,-0.185233,0.656551,0.734203,0.623405,0.37633,0.651034,0.419319,0.508522,0.521994,0.65737,0.491119,0.6924,0.702833,0.205127,0.601886,0.532385,0.505432,0.4553,0.444288,0.5301,0.577287,0.505067,0.644605,0.516221,0.535187,0.518431,0.423061,0.41496,0.280306,0.567969,0.295033,0.553961,0.546176
-3946.22,0.892115,0.0746667,6,63,0,3967.47,-0.785078,0.619287,0.654451,-0.253959,-2.02828,-0.0380252,0.112572,0.0255579,1.01752,0.702623,-0.666508,-0.415236,0.966454,-0.387533,-0.836187,1.67097,0.33848,0.704477,1.25278,-0.437541,2.13165,-0.182646,-0.770114,0.310946,-1.41414,-0.603587,0.298695,0.0467511,0.224534,0.605241,0.553561,-0.872435,1.60109,-0.547084,0.887442,0.453083,-0.708123,0.594401,0.69296,0.636013,1.2852,1.07912,0.18309,0.347535,1.25178,0.365665,0.0720435,1.71286,0.840805,1.08033,1.43917,0.332938,2.01435,0.499754,0.115285,0.822786,-0.306198,0.224269,0.814768,0.649883,0.766233,1.01539,0.981565,0.0483208,1.66712,0.261247,1.20007,-0.331995,-1.4932,-0.190677,-0.0921182,-0.149065,0.500126,0.294041,-0.601988,-0.437542,0.466706,-0.419413,-0.713034,0.927779,0.0557277,0.295255,0.654092,-0.45214,1.22927,-0.285324,-0.669793,0.037708,-1.09128,-0.560809,0.0296904,-0.135195,-0.0188447,0.23031,0.196488,-0.736757,0.882042,-0.523831,0.414996,0.582245,0.816558,0.547525,0.523013,0.537197,0.377511,0.427015,0.646111,0.607673,0.385396,0.603343,0.671071,0.283375,0.486072,0.426718,0.342068,0.611148,0.226309,0.570851,0.661457,0.490574,0.748622,0.63664,0.492578,0.533747,0.504711,0.442676,0.451036,0.676286,0.292755,0.628043,0.397715
-3944.22,0.999873,0.0746667,6,63,0,3961.11,0.340587,-0.382738,0.436333,-1.48104,-2.46203,-1.20413,0.985826,-0.932224,1.11415,0.210218,-0.23812,-1.34438,0.500234,-1.28855,-1.84323,3.10777,-0.645111,-0.0843293,0.348607,0.460314,1.22332,-0.294291,-0.73547,0.265191,-1.32227,-0.269202,-0.305492,-0.101484,0.649066,0.949038,1.90651,-0.58291,2.09943,-0.50605,-0.195059,-1.02896,-1.457,-0.908142,0.0474104,-0.789498,0.103404,-0.291013,-0.486638,-0.969335,-0.16447,-0.944974,-1.187,0.973284,-0.664221,-0.419534,-0.230629,-0.181888,0.151038,-0.511147,-0.703648,-0.267026,-0.959687,-0.5002,-0.516034,-0.427019,-0.099529,0.0313589,0.449137,-0.637081,0.533315,-0.603545,-0.467849,-0.688376,-1.11641,-0.567555,0.387998,-0.448911,0.443991,0.0495744,-0.146051,-0.628748,0.176118,-0.604387,-0.846414,1.31387,-0.323634,-0.0789465,0.109958,0.158699,0.491625,-0.17056,-0.363061,0.073561,-0.619099,-0.159613,-0.175447,-0.0864318,0.241058,0.371946,0.789724,-0.296494,0.873902,-0.262957,-0.127262,0.665606,0.753323,0.638199,0.404199,0.61038,0.39079,0.487609,0.536448,0.652205,0.456084,0.646659,0.699814,0.21184,0.58021,0.519726,0.472538,0.460408,0.379511,0.542537,0.589781,0.481618,0.650014,0.539819,0.54375,0.521595,0.440026,0.408071,0.312228,0.573585,0.294443,0.565363,0.531773
-3941.6,0.987991,0.0746667,5,63,0,3960.56,0.137558,-0.136194,0.424603,-0.909717,-2.38913,-1.13741,0.937924,-0.812387,1.01347,0.0733792,-0.111475,-1.29179,0.708396,-1.1791,-1.55454,2.85043,-0.312249,0.0815863,0.339264,0.12393,1.27437,-0.164024,-0.877025,0.223568,-1.08394,-0.128849,-0.315152,0.0694345,0.648587,1.07442,1.89314,-0.822722,1.92477,-0.902192,-0.383199,-0.522462,-1.15063,-0.61914,0.262051,-0.481136,0.294129,-0.105037,-0.183526,-0.684691,0.164593,-0.636845,-0.796255,1.07411,-0.268776,-0.101552,0.00785854,-0.0835728,0.404906,-0.205839,-0.508581,-0.0412662,-0.596438,-0.190903,-0.270008,-0.106712,0.139198,0.320009,0.667637,-0.485524,0.68107,-0.519267,-0.298901,-0.384904,-1.01307,-0.481581,0.399609,-0.343577,0.431687,0.0325215,-0.0459682,-0.547132,0.302151,-0.499287,-0.658696,1.21167,-0.131217,0.0360062,0.145417,0.0539854,0.542464,-0.0682807,-0.371023,0.096292,-0.45888,-0.0533451,-0.13245,0.0308465,0.276756,0.457567,0.805195,-0.347966,0.818629,-0.381709,-0.161343,0.595055,0.73362,0.618121,0.401406,0.585059,0.393724,0.49187,0.51149,0.63347,0.425032,0.622292,0.658967,0.229406,0.532757,0.490999,0.46371,0.486507,0.367614,0.517064,0.591706,0.475946,0.612748,0.513333,0.533064,0.492289,0.431249,0.387563,0.308915,0.586124,0.306055,0.594285,0.540248
-3944.87,0.988016,0.0746667,6,63,0,3960.12,0.314566,-0.357416,0.438822,-1.09341,-2.57188,-1.07253,0.862681,-0.694774,1.50542,-0.0685395,0.254236,-1.47922,0.915049,-0.921766,-1.81754,2.7075,-0.430105,0.116453,0.335968,-0.410648,1.51496,0.115287,-0.717776,0.315396,-1.3466,0.0753606,-0.243996,0.1395,0.628495,1.41411,1.67601,-0.895105,2.1109,-0.472827,-0.380636,-0.83723,-1.48601,-0.828067,0.0211473,-0.662298,0.303193,-0.387493,-0.245852,-1.00653,0.0441276,-0.761907,-1.15499,0.830693,-0.546156,-0.306314,-0.209986,-0.537617,0.307383,-0.306826,-0.672392,-0.219014,-0.948333,-0.324346,-0.464487,-0.2962,-0.0816187,0.263125,0.378055,-0.750208,0.568894,-0.564903,-0.524447,-0.522664,-1.17145,-0.513502,0.335713,-0.347733,0.617759,-0.0729271,0.0687137,-0.691963,0.358693,-0.447342,-0.840428,1.14526,-0.23159,0.00825184,0.10458,-0.223052,0.621949,0.00774005,-0.357826,0.0955522,-0.633767,-0.00978055,-0.149921,0.0183653,0.232947,0.577691,0.69262,-0.435642,0.883459,-0.250337,-0.209882,0.62777,0.763407,0.625627,0.416851,0.586068,0.350291,0.518224,0.482828,0.666403,0.411276,0.610007,0.698555,0.241356,0.55764,0.497937,0.473879,0.555533,0.349338,0.498065,0.588514,0.47613,0.653343,0.502445,0.53741,0.495409,0.442025,0.359464,0.33345,0.60722,0.292461,0.56226,0.552279
-3943.48,0.958637,0.0746667,6,63,0,3960.74,-0.116985,0.119993,0.488482,-0.527984,-2.72389,-0.871384,0.537023,-0.556152,0.846242,0.924428,-0.661181,-0.564737,0.813607,-1.33637,-1.14301,2.21798,-0.362844,0.791243,0.690496,-0.212677,1.54797,-0.478871,-0.480933,-0.367255,-2.64658,-0.665161,0.516652,-0.218535,0.474218,0.334647,0.473754,-0.616783,1.4681,-0.352546,0.184246,-0.137918,-1.21058,-0.305662,0.382319,-0.151677,0.533367,0.57156,-0.202982,-0.155871,0.517425,-0.532802,-0.438347,1.20344,-0.0572497,0.506501,0.457288,0.0161043,0.876149,-0.113927,-0.114934,-0.0594041,-1.17281,-0.204926,0.372368,0.0132426,0.35164,0.283462,0.351413,-0.181294,0.837134,-0.0522192,0.209994,-0.254902,-1.32756,-0.422647,0.265334,-0.268662,0.416382,0.454575,-0.319966,-0.272855,0.40044,-0.649786,-0.555331,1.08645,-0.174235,0.389516,0.340303,-0.10088,0.759164,-0.230911,-0.231919,-0.176389,-1.2898,-0.321911,0.255383,-0.103742,0.234655,0.166477,0.234429,-0.298279,0.72015,-0.169204,0.0930091,0.563383,0.790437,0.604116,0.434053,0.566764,0.397383,0.388274,0.579316,0.567794,0.401207,0.656962,0.635372,0.252287,0.543449,0.403834,0.415736,0.525199,0.318828,0.557473,0.557721,0.543983,0.784113,0.57979,0.436499,0.525912,0.441604,0.458477,0.44166,0.574022,0.32736,0.5422,0.476764
-3943.02,0.943308,0.0746667,6,63,0,3963.18,-0.125654,0.198468,0.523626,-1.21379,-1.8628,-0.696661,0.202763,-0.696432,0.794132,-0.399622,-0.538918,-1.26726,0.201413,-1.06712,-2.02554,1.75293,-0.358383,-0.498716,0.484151,-0.168459,1.40869,-0.366522,-1.27259,0.553415,-0.66242,-0.574185,-0.893298,-0.210555,0.000347458,0.775175,1.64848,-1.24537,1.83218,-1.0323,0.147991,-0.437107,-0.776944,-0.166322,0.30464,-0.166202,0.614296,-0.0107846,-0.083724,-0.465101,0.303933,-0.360302,-0.862156,1.11635,0.0108092,-0.0626729,0.451982,0.110258,0.936096,0.00654741,-0.467893,0.488251,-0.148393,-0.102191,-0.269286,0.0882159,0.19865,0.60437,1.06165,-0.45364,1.15784,-0.342072,0.27596,-0.562761,-0.902598,-0.291977,0.178985,-0.291856,0.488642,-0.136439,-0.209379,-0.590755,0.178278,-0.485956,-0.987811,0.990694,-0.114845,-0.188327,0.326327,-0.0153964,0.810441,-0.119107,-0.593547,0.362596,-0.274047,-0.227845,-0.394941,-0.0374386,0.0729953,0.478715,0.935999,-0.579295,1.03219,-0.467726,0.150305,0.637091,0.711483,0.57248,0.455373,0.572451,0.380214,0.534057,0.552154,0.643538,0.455548,0.619153,0.728655,0.270775,0.52868,0.546943,0.419134,0.503849,0.307796,0.529742,0.644179,0.410331,0.568086,0.556716,0.597472,0.509359,0.481759,0.382556,0.281709,0.640905,0.26266,0.614845,0.462494
-3945.76,0.876827,0.0746667,5,63,0,3964.7,-0.160563,0.207223,0.483393,-0.489785,-2.57788,-1.36965,0.035252,-0.402611,1.23601,0.289636,-0.491067,-0.638166,0.62678,-0.930294,-1.25314,2.63807,-0.417382,0.678824,0.805268,0.288185,0.834089,-0.77201,-1.3266,0.0491115,-2.28479,-1.23841,-0.147808,0.443402,-0.0377561,0.755106,0.287975,-1.16568,1.99579,-0.415706,0.1032,-0.0295353,-1.03891,-0.454856,0.224264,0.0126041,0.8047,0.347231,-0.0301548,-0.101262,0.510204,-0.242474,-0.398538,1.48245,0.00546368,0.535362,0.596484,0.34653,0.610416,-0.165961,-0.434048,0.230964,-0.89723,-0.391416,0.135774,0.421561,0.188972,0.572236,0.346428,-0.356257,1.17197,0.00627383,0.257109,-0.190098,-1.19947,-0.615419,0.063701,-0.147959,0.644137,0.186668,-0.190718,-0.261825,0.349641,-0.403037,-0.559101,1.32188,-0.155099,0.374799,0.435922,0.185967,0.449853,-0.326524,-0.594611,0.0704006,-1.05779,-0.551979,-0.0247892,0.260998,0.0284094,0.411673,0.185865,-0.51682,1.01141,-0.154289,0.0965465,0.547382,0.76843,0.649176,0.48408,0.536922,0.344312,0.453468,0.547535,0.565085,0.413469,0.599417,0.636244,0.210505,0.538697,0.407382,0.392713,0.453642,0.389396,0.580913,0.644422,0.482407,0.742269,0.634595,0.506197,0.435118,0.492898,0.398511,0.453667,0.626404,0.266704,0.538496,0.475882
-3943.6,0.9777,0.0746667,6,63,0,3961.62,-0.135555,0.107439,0.457744,-0.800476,-2.64469,-0.654582,0.560166,-0.464469,2.06362,0.636443,-0.838354,-1.02789,1.08455,-1.02098,-1.56881,2.04076,-0.664123,0.0751818,1.4917,-0.123755,1.4532,-0.814635,-1.30303,0.590152,-1.46067,-0.0530057,-0.35202,-0.114568,0.372996,1.05383,1.65011,-0.486608,1.61457,-1.15298,0.0924978,-0.258974,-1.10315,-0.192192,0.363851,-0.105169,1.05205,0.398766,-0.276313,-0.363069,0.603885,-0.359906,-0.610675,1.04159,-0.196559,0.141853,0.790255,0.0507906,0.77263,-0.265455,-0.489014,0.377577,-0.561174,0.0831756,-0.0536965,0.0549959,0.278175,0.589823,0.862764,-0.115303,0.846497,-0.420329,0.149779,-0.394529,-1.23871,-0.327747,0.228296,-0.240724,0.916495,0.263212,-0.411867,-0.498624,0.46833,-0.495461,-0.74623,0.90603,-0.332114,0.00629805,0.6547,-0.084764,0.637075,-0.40101,-0.624569,0.242022,-0.696729,-0.052379,-0.189251,-0.0805587,0.142621,0.454268,0.72721,-0.250858,0.710942,-0.555884,0.0142243,0.597372,0.775339,0.581211,0.443172,0.559892,0.285673,0.434574,0.601535,0.622136,0.385012,0.621392,0.678357,0.287813,0.582274,0.498425,0.341931,0.521178,0.345908,0.59893,0.651257,0.439788,0.667462,0.513092,0.547172,0.520129,0.464405,0.388346,0.325807,0.562388,0.329391,0.6355,0.496444
-3940.67,0.997407,0.0746667,6,63,0,3955.74,0.109393,-0.129787,0.470237,-0.738804,-1.80224,-0.597373,0.292005,-0.535607,1.50827,0.0555178,0.0738392,-0.663717,0.773493,-1.07139,-1.87206,2.76487,-0.362223,0.233319,0.56476,0.371213,1.02039,-0.280115,-1.1882,-0.198068,-1.93553,-0.786367,-0.50943,-0.143429,0.306035,0.326416,1.72428,-0.904583,2.18736,-0.727714,0.607574,-0.4772,-0.977264,-0.410693,0.00752468,-0.381649,0.579458,-0.10368,-0.0950648,-0.441891,0.233938,-0.633592,-1.0101,1.17036,-0.300117,-0.0200714,0.135784,0.0447714,0.35004,-0.261507,-0.688524,-0.222925,-1.03994,-0.499566,-0.369339,-0.197232,0.014122,0.0237061,0.681034,-0.555155,0.898793,-0.471985,0.155917,-0.367807,-0.867872,-0.301301,0.116917,-0.272256,0.688851,0.00571236,0.0143278,-0.332498,0.343331,-0.5242,-0.900707,1.27975,-0.190725,0.0893212,0.245177,0.154164,0.459432,-0.152115,-0.579131,-0.113533,-0.930549,-0.390173,-0.259947,-0.0878397,0.123515,0.133099,0.790427,-0.445762,1.00819,-0.362592,0.26531,0.590929,0.704303,0.57476,0.470804,0.567647,0.334289,0.498572,0.496418,0.582367,0.415001,0.628129,0.711095,0.217593,0.547537,0.477685,0.439011,0.461535,0.387121,0.537956,0.640867,0.528353,0.717187,0.596324,0.564623,0.521946,0.469161,0.466774,0.312077,0.609631,0.267335,0.589668,0.434059
-3941.62,0.93805,0.0746667,6,63,0,3958.7,-0.679885,0.529953,0.541015,-0.36061,-2.02852,-1.14247,1.00591,-0.309474,0.852183,1.39708,-0.549559,-0.960938,0.528219,-0.839363,-0.519388,2.65804,0.584418,0.185663,0.777118,-0.0412842,1.84732,-0.345329,-0.600002,0.365831,-0.634815,-0.155913,0.360869,0.0821194,0.799537,0.831698,1.28994,-0.764311,2.29418,-0.272165,0.225992,0.334858,-0.567505,-0.0881419,1.07417,0.362523,0.990996,1.28579,0.232634,0.0100713,0.815727,0.0758451,0.248956,1.96799,0.846131,0.630399,0.950385,0.507617,1.52938,0.343125,0.205343,0.727873,0.186509,0.445602,0.725188,0.574381,0.962514,0.979913,1.22783,0.11645,1.77114,0.382707,0.652218,-0.345027,-1.24739,-0.768026,0.394281,-0.317362,0.311112,0.605906,-0.447251,-0.669813,0.135842,-0.60404,-0.430928,1.28811,0.166247,-0.0494854,0.2705,-0.172267,0.849496,-0.33676,-0.474541,0.0479881,-0.493376,-0.234283,0.0453037,-0.105504,0.282629,0.300029,0.547945,-0.563435,1.09125,-0.297177,-0.0276668,0.585411,0.776848,0.683094,0.402687,0.578681,0.422843,0.352994,0.609985,0.661461,0.466092,0.64658,0.606095,0.216174,0.458534,0.512369,0.432784,0.542961,0.299539,0.583403,0.616458,0.488005,0.620901,0.558304,0.488676,0.526352,0.429809,0.42555,0.366341,0.637247,0.251383,0.573752,0.506916
-3952.77,0.87413,0.0746667,6,63,0,3972.89,1.03778,-1.11543,0.460278,-1.06808,-2.15463,0.07866,0.445258,-0.365919,1.73781,-0.240339,-0.164241,-0.720499,1.43414,-1.11185,-2.19576,2.66358,-0.814202,0.878477,1.18724,0.267737,2.08154,0.10599,-0.751994,0.57697,-2.32179,-0.62562,-0.0267781,0.118589,0.345918,1.17628,1.89551,-0.674846,2.20468,-0.673118,1.01094,-1.60704,-2.10715,-1.07922,-0.910485,-1.28385,-0.315551,-1.22605,-1.19102,-1.44706,-0.455326,-1.62719,-2.12609,0.110558,-1.49019,-0.711085,-0.56897,-0.992194,-0.15734,-1.06664,-1.46155,-0.849861,-2.1841,-1.40339,-1.12775,-1.06084,-0.956209,-0.574014,-0.242968,-1.42604,-0.100661,-1.42525,-0.650116,-0.569266,-1.06938,-0.041447,0.12729,-0.246077,0.722225,-0.188275,-0.153249,-0.409282,0.582449,-0.589411,-1.08831,1.14833,-0.452412,0.326691,0.468805,0.0455808,0.880435,-0.0288678,-0.423778,0.187914,-1.14632,-0.365611,-0.0899778,-0.0230685,0.0815658,0.463762,0.794807,-0.388269,0.937114,-0.387474,0.387659,0.638594,0.744479,0.51036,0.46822,0.561211,0.326903,0.54693,0.538237,0.600916,0.358369,0.64323,0.748064,0.240794,0.611212,0.419046,0.384899,0.488607,0.293088,0.507216,0.604387,0.453159,0.758838,0.590398,0.522479,0.505767,0.47962,0.386094,0.311137,0.595866,0.281484,0.595674,0.404281
