# 0.26668, 0.112268, 0.102592, 0.108928, 0.011562, 0.00696388, 0.215903, 0.0939625, 0.277833, 0.270534, 0.262352, 0.264137, 0.261778, 0.321532, 0.313696, 0.278225, 0.27153, 0.271256, 0.257775, 0.26784, 0.316338, 0.263405, 0.274703, 0.290427, 0.265644, 0.280171, 0.282801, 0.321813, 0.269088, 0.273362, 0.269934, 0.291232, 0.266368, 0.290931, 0.276789, 0.349629, 0.275011, 0.382866, 0.300983, 0.268674, 0.00277749, 0.012356, 0.0383313, 0.051813, 0.046399, 0.0471764, 0.0480196, 0.0446088, 0.0381363, 0.0417971, 0.0434188, 0.0437579, 0.0435222, 0.0379095, 0.0433979, 0.0497082, 0.0446815, 0.0426101, 0.0455006, 0.047164, 0.0421533, 0.0450048, 0.046247, 0.0424167, 0.0408217, 0.0492477, 0.0440053, 0.0450241, 0.0391091, 0.0412255, 0.0439429, 0.0459853, 0.0388466, 0.0486639, 0.0438062, 0.0449316, 0.0446005, 0.0495528, 0.0417269, 0.0462172, 0.0439826, 0.0508764, 0.0481626, 0.0462793, 0.0406622, 0.0472105, 0.0397064, 0.0458209, 0.0455118, 0.0403388, 0.0438174, 0.0458541, 0.042521, 0.0453641, 0.0469472, 0.0467186, 0.0468748, 0.0465671, 0.042097, 0.0471931, 0.0441368, 0.0441047, 0.0486684, 0.0413494, 0.043828, 0.0429292, 0.0478131, 0.0459953, 0.043274, 0.0431093, 0.042932, 0.0435568, 0.0452549, 0.0430108, 0.0401092, 0.0459318, 0.0513067, 0.0464424, 0.0475978, 0.0350929, 0.042414, 0.0425551, 0.192098, 1.62691, 1.598, 1.76217, 1.36416, 1.78376, 1.82361, 1.83337, 1.66802, 1.45483, 1.57708, 1.47255, 1.87628, 1.6473, 1.49128, 1.55841, 1.52165, 1.3714, 1.48114, 1.86392, 2.05417, 1.5014, 1.71776, 1.86461, 1.55301, 1.81055, 1.95386, 1.70144, 1.68598, 1.51791, 1.68284, 1.70257, 1.65264, 0.541813, 0.546135, 0.546275, 0.54913, 0.540412, 0.549174, 0.537745, 0.549328, 0.548329, 0.545995, 0.544316, 0.548723, 0.542307, 0.541025, 0.539332, 0.541527, 0.538243, 0.540807, 0.545043, 0.549773, 0.541779, 0.537066, 0.548406, 0.543459, 0.538082, 0.537728, 0.544943, 0.551085, 0.544781, 0.540563, 0.53383, 0.539637
-3868.92,0.585211,0.00310183,5,40,1,3963.22,-0.72289,-0.232127,0.541594,-0.14059,-0.28961,0.249119,-0.113059,0.369979,-0.276928,-0.413997,-0.467264,0.119278,0.0551232,0.518769,-0.0317625,0.0918159,0.0556932,0.43641,-0.265891,-0.397521,0.174846,-0.268261,-0.391476,-0.522249,-0.606426,-0.154297,-0.13958,-0.597146,-0.134193,-0.888208,-0.471497,-0.314535,-0.116017,0.164187,-0.587284,-0.0333721,-0.402217,0.0274914,-0.421949,-0.268201,-0.0571104,0.495684,0.27899,0.0216868,-0.675222,0.545396,0.413789,0.0992837,-0.596666,0.0488519,0.420232,-0.576509,-0.210175,0.306133,0.504517,0.29272,0.352471,0.183644,-0.583179,-0.212101,-0.127102,0.134994,-0.719337,-0.0618764,0.111306,-1.02101,-0.650334,0.00648574,0.417618,-0.00524078,-0.388386,-1.02132,-0.184827,-0.3509,0.279282,-1.05394,0.664467,-0.160266,0.422956,-0.283136,0.672617,-0.939944,-0.177388,-0.458272,0.464181,0.317657,-0.614112,0.824494,-0.280131,0.395678,-0.377528,0.448062,-0.429735,-0.128129,-0.541363,-0.396567,0.499719,0.592995,-0.517637,0.174617,-0.302417,0.114531,0.547407,0.617419,-0.0170058,-0.0926333,-0.275291,-0.008736,-0.277358,0.168832,-0.231512,0.0777188,-0.679527,-0.379429,0.22655,-0.307631,0.237446,0.748574,0.392748,-0.444237,0.214711,0.29237,4.69701,0.184459,0.0566465,0.160977,0.36998,0.0753235,0.0656928,0.531404,0.450588,0.0428097,0.133524,0.386559,0.163391,0.125546,0.273417,0.225361,0.289301,0.0976606,0.0505465,1.16394,0.393998,0.365131,0.0209915,0.293671,0.270952,0.28333,0.00187667,0.0158071,0.334858,0.103784,0.344119,0.57365,0.053345,0.00566759,-0.537636,-0.346729,-0.153311,-0.575318,0.917414,0.0181561,0.156015,0.131526,0.352428,-0.655461,-0.696791,0.67425,-0.447536,-0.430064,-0.32602,-0.48947,0.349009,-0.268533,-0.552568,-0.225669,-0.826631,-1.09217,-1.82842,-1.31325,-0.783802,-0.719631,-0.0230733,-1.39963,0.448694,-1.64234,-0.616607
-3862.24,0.939601,0.00310183,10,2047,0,3959.8,-0.233227,0.168078,0.520016,-0.0863316,-0.375153,-0.0955744,-0.242226,0.211105,-0.547939,-0.876955,-0.0622655,-0.550966,-0.272948,-0.602342,0.0557231,-0.122625,-0.289027,-0.617939,-0.483352,-0.0398558,-0.0165359,-0.428756,0.0773274,-0.234004,-0.301471,0.0482147,-0.0312457,-0.138951,-0.0757129,-0.287752,-0.409568,-0.36904,-0.421887,-0.111308,0.269284,0.0688428,-0.323241,-0.308677,-0.494815,-0.25112,-0.0810805,0.381819,-0.146732,0.128733,-0.496468,0.380438,0.35757,-0.217397,-0.377117,0.30135,0.208012,-0.156863,-0.181844,-0.492564,0.0852572,0.0129789,0.377973,-0.634299,-0.367608,0.0338491,0.0393095,0.252132,-0.215972,-0.26335,-0.133671,-0.852758,-0.415981,-0.327521,0.42117,0.138615,-0.364209,-0.60411,-0.339122,-1.21828,-0.211977,-0.45806,0.214213,-0.0300183,-0.0326473,-0.433002,0.320008,-1.41915,0.2874,-0.355471,-0.133444,-0.102484,-0.246098,0.888501,0.0843988,-0.375074,-0.746776,0.308192,-0.0869538,-0.121183,-0.0178824,-0.179644,0.324054,0.516612,-0.150768,0.76232,-0.126075,0.451482,0.499511,0.342744,0.254023,0.0994916,-0.205263,-0.0568921,-0.0730397,-0.229451,-0.664305,0.141962,-0.218772,-0.800903,-0.0474473,-0.355086,0.495852,0.622333,0.396195,0.0583003,-0.0733021,-0.065236,2.91602,0.0967577,0.0953703,0.194184,0.0131897,0.0635467,0.780901,0.105402,0.108598,1.52626,0.91228,0.220241,0.0459508,0.829885,0.200403,0.0529305,0.123419,0.688851,0.0557559,0.0479517,0.69196,0.111306,1.09181,0.44333,0.106109,0.135051,0.295758,0.113631,0.611584,0.0499701,0.943273,0.132467,0.3358,-0.203641,-0.542934,-0.265032,-0.0785707,-0.37022,0.799382,0.056657,0.304364,0.296383,0.31058,-0.622091,-0.510116,0.653057,-0.606813,-0.479011,-0.416591,-0.148423,0.273249,-0.0150873,-0.699142,-0.0132115,-0.824701,-0.917495,-1.63914,-1.02578,-0.632088,-0.677351,0.145837,-1.42587,0.448435,-1.54216,-0.398189
-3868.77,0.971562,0.00310183,10,1023,0,3970.06,-0.016021,0.415,0.544285,0.0356978,-0.128141,0.0914812,-0.513578,0.40176,-0.92469,-0.713814,-0.842617,-0.448601,-0.638346,0.311463,0.0318041,-0.558668,-0.436118,0.026008,-0.952165,-0.272631,-0.813582,-0.822375,-0.641538,-0.135871,-0.563338,-0.178604,-0.553385,-1.19393,-0.978192,-0.934576,0.131672,-1.16678,-0.537329,-0.301392,-0.482325,-0.515077,-0.975274,0.110315,-1.07622,-0.290985,0.0238705,0.354374,-0.044525,0.0332019,-0.764732,0.603655,0.198716,0.107684,-0.606441,0.112699,0.329593,-0.268303,-0.238668,0.0721478,0.13621,0.309136,0.333436,-0.175909,-0.237405,-0.103504,0.16476,0.343153,-0.650568,-0.248251,0.229978,-0.878983,-0.458547,-0.431901,0.435358,0.0970214,-0.713934,-0.465372,0.365198,-0.774423,0.116752,-0.815632,0.141493,-0.0957879,0.12885,-0.20811,0.311409,-0.907281,0.317344,-0.411665,-0.0263913,0.6739,-0.438912,0.564432,-0.1422,0.228792,-0.326251,0.30133,-0.0102038,0.0321928,-0.297205,-0.0450056,0.425097,0.569227,-0.284252,0.627257,-0.10248,0.273701,0.151883,0.662311,0.0297342,-0.00210089,0.0301004,-0.314895,0.196692,0.017504,-0.441336,0.423058,-0.335077,-0.259949,-0.138983,-0.485818,0.636429,0.733935,0.388027,-0.195623,0.453056,-0.00776632,2.47958,0.478548,0.0991588,0.311517,0.369268,0.0814612,0.0259753,0.062121,1.47531,0.340371,0.254807,0.0508742,0.479969,0.428461,0.0929943,0.213242,0.18744,0.100209,0.470004,0.240864,0.0372839,0.342921,0.106899,1.38347,0.212882,0.354059,0.283931,0.0277743,0.415964,0.0106127,0.350006,0.0310925,0.0579005,0.231306,-0.07554,-0.0350716,0.0524146,-0.169216,1.18921,0.389384,0.574279,0.574273,0.988247,-0.341526,-0.109261,0.638983,0.00617631,-0.0486661,0.0880055,0.1071,0.658717,0.306104,-0.282602,0.156274,-0.278537,-0.709456,-1.25648,-0.979831,-0.243525,-0.212889,0.439112,-0.969117,0.849021,-1.02394,-0.0148734
-3891.61,0.996582,0.00310183,10,1023,0,3981.16,-0.796534,0.773327,0.326196,0.256006,-0.273,0.17677,-0.405871,0.564406,-0.997132,-0.771819,-0.0367687,-0.620456,-0.735466,-0.513519,0.231685,-0.782446,-0.530981,-0.337212,-1.13925,-0.862492,1.18302,-0.276713,-0.0392181,0.332755,0.194057,0.690229,0.532467,-0.741609,0.0958363,-0.00773604,-0.696934,-0.113602,-0.277688,-0.414702,-0.404788,0.0361065,-0.698542,-0.575119,-0.287969,-0.134224,-0.0952673,0.425011,-0.088512,0.0159362,-0.319336,0.279577,0.324388,0.16286,-0.482753,0.0261429,0.101652,0.18112,-0.236456,-0.0587575,0.578307,-0.268638,0.07261,0.205641,-0.335576,-0.374013,0.192227,0.147268,-0.526613,-0.462194,-0.394596,-0.723863,-0.475798,-0.138628,0.443843,0.284133,-0.0642949,-0.797307,-0.70051,-0.386675,-0.0606754,-0.714196,0.698311,-0.14884,0.170501,0.0598337,0.442834,-0.922439,-0.318975,0.189189,-0.130651,0.430313,-0.277686,0.854606,-0.50625,0.225325,-0.403555,0.456744,-0.115507,0.0334326,-0.50593,-0.0803266,0.36991,0.36205,-0.181957,0.691021,-0.168338,0.618158,0.576324,0.35208,0.0653278,-0.18743,-0.589194,-0.0257667,-0.368335,0.0749145,-0.553283,0.0270875,-0.270413,-0.398836,0.236296,-0.30905,0.483861,0.489861,0.134865,-0.0785799,-0.509637,0.113025,2.6452,0.37884,0.435736,0.720751,0.120746,0.368652,1.60027,0.232954,0.0660044,0.447446,0.409931,0.538636,0.145819,0.341357,1.29133,0.716498,0.320824,0.135207,0.0817692,0.929995,0.0247421,0.230185,0.307253,0.0968127,0.852952,0.0726915,0.330351,0.0114208,0.268954,0.0327668,1.07391,1.24337,0.110781,0.163663,-0.356842,-0.192479,-0.162476,-0.570669,1.13669,0.0789109,0.0900739,0.546167,0.726289,-0.444112,-0.425381,0.731874,-0.37065,-0.430031,-0.175423,-0.113033,0.601884,-0.168505,-0.620877,0.0162012,-0.744907,-0.892117,-1.55407,-0.966757,-0.640814,-0.496879,0.0914454,-1.26765,0.599583,-1.327,-0.284474
-3868.23,0.996463,0.00310183,10,1023,0,3962.31,-0.361213,-0.329522,0.273498,-0.0695662,-0.430382,0.215457,-0.0692098,0.501348,-0.584197,-0.492731,-0.555242,-0.0914015,0.268636,0.472812,0.778401,-0.316716,-0.523388,0.41211,-0.441425,-0.561078,0.334121,-0.150808,-0.100858,-0.230946,0.0674049,0.586243,-0.069692,-1.2262,-0.442131,-0.717424,-0.873468,-0.506633,-0.568857,-0.298917,-0.472753,0.484658,-1.07957,0.282576,-0.752799,-0.0839212,-0.0373707,0.438669,0.0395111,-0.134019,-0.441662,0.554947,-0.0769799,0.109736,-0.816403,0.0902567,0.242517,-0.484127,0.201731,0.0474745,0.328924,-0.267903,0.327249,-0.180769,-0.754052,0.139324,-0.0186997,0.054593,-0.258587,0.153522,-0.130766,-0.791419,-0.540847,-0.0973699,0.46626,0.0754306,-0.614208,-0.549936,-0.0795419,-0.470587,-0.0271842,-1.04319,0.750655,-0.155298,-0.192667,-0.17556,0.0186331,-0.798485,-0.00394613,-0.25262,-0.221204,0.643427,-0.0600345,0.829791,-0.189746,0.240007,-0.48906,0.513507,0.266593,-0.0468414,-0.549312,0.394735,0.458209,0.659384,0.0120109,0.495169,-0.0874687,0.477022,0.700118,0.222577,0.0569899,-0.407102,-0.421941,0.30771,-0.285286,0.250575,-0.0425297,0.154058,-0.404058,-0.790899,-0.294372,-0.242059,0.707165,0.900008,0.0610321,-0.484358,-0.178323,0.0191594,3.25481,0.0263375,0.0984258,0.487952,0.0845364,0.0752369,0.0338711,0.031672,0.116733,0.827118,0.0387173,0.166356,0.84101,0.149458,0.334338,0.160409,0.592404,0.106491,0.273019,0.147406,0.0428419,0.306603,0.224328,0.0299472,0.115409,0.110398,0.257013,0.0515554,0.0601056,0.236948,0.506994,0.0663571,0.138408,0.261172,-0.2185,-0.305307,-0.124138,-0.16536,1.15452,0.149387,0.261292,0.597703,0.776463,-0.548577,-0.191015,0.79666,-0.231467,-0.131235,0.137131,0.106093,0.578078,0.126079,-0.50198,-0.0534907,-0.695619,-0.838461,-1.42902,-1.03486,-0.49892,-0.452378,0.436992,-1.21633,0.712077,-1.13971,-0.0444761
-3866.42,0.971088,0.00310183,10,1323,1,3972.66,0.188631,-0.385225,0.136902,-0.682727,-0.280974,0.150685,-0.348679,0.389473,-0.528879,-0.723734,-0.335067,-0.0548802,-0.0969993,0.467698,0.507392,-0.501408,0.1151,0.117675,-0.406613,-0.796774,0.0675654,-0.786728,-0.552762,-0.0598526,0.521822,-0.304578,-0.186241,-1.10565,-0.436602,-0.959771,-0.670607,-0.362132,-0.483201,0.0707142,-0.221884,-0.484153,-0.114827,0.0916607,-0.83815,0.126127,0.0481654,0.42752,0.045232,0.169026,-0.747621,0.288376,-0.225665,0.0307693,-0.612766,-0.0660637,0.346152,-0.201769,-0.0995775,-0.175674,0.438036,0.0642414,0.468005,-0.462456,-0.46105,0.0103318,-0.201226,0.276847,-0.498476,-0.318531,-0.170071,-0.551475,-0.772108,-0.294874,0.364516,0.252158,-0.732569,-0.514872,-0.0507482,-0.234251,-0.234767,-0.934177,0.776443,-0.150326,-0.143358,-0.102547,0.177467,-0.646973,0.252923,0.102277,0.11543,0.593615,-0.29866,0.897138,0.296797,0.251304,-0.118131,0.293799,-0.0519758,-0.395982,-0.696321,0.207478,0.287668,0.843859,0.414777,0.502269,-0.2312,0.721782,0.778256,0.0487952,0.105197,0.0951364,-0.3336,0.332371,-0.362385,0.0212174,-0.0867212,0.345492,-0.642372,-0.519904,-0.247001,-0.405816,0.785686,0.731499,0.14152,-0.313768,-0.0478215,0.0700512,5.26553,0.00903668,0.279077,0.0509518,0.396702,0.754625,0.0179569,0.0171275,0.224025,0.0632614,0.159938,0.196516,0.214247,0.0323045,0.205483,0.0348788,0.196261,0.74332,0.02974,0.0920502,0.0202009,0.109996,0.151513,0.103037,0.393086,0.22945,0.0328731,0.0344982,0.970552,0.0372466,0.511808,0.0882759,0.108035,0.32363,-0.164806,0.0285367,0.369473,-0.161248,1.19369,0.311226,0.341108,0.752482,0.627778,-0.300128,-0.333416,0.743886,-0.237013,-0.159903,0.187739,0.153301,0.391032,0.233938,-0.263613,0.184333,-0.509052,-0.820543,-1.23075,-0.967853,-0.48925,-0.36363,0.538822,-0.76479,0.613422,-1.27118,-0.0511338
-3880.1,0.969679,0.00310183,10,1023,0,3975.2,-0.521111,0.171341,0.501695,-0.0394894,-0.202307,0.10596,0.0370292,0.25573,0.0847463,-0.101936,-0.139951,0.147002,0.0507191,0.600113,0.487446,0.297895,0.377068,0.400777,0.282447,-0.123185,0.143852,-0.32614,0.166874,0.172359,0.0523712,0.243833,0.126073,-0.484014,-0.00617798,-0.507272,-0.288099,-0.342517,0.437976,0.294881,0.0801441,-0.157085,-0.152829,0.161113,-0.340493,0.0510794,-0.0606278,0.487333,-0.159053,0.201773,-0.973821,0.414545,-0.137892,-0.267806,-0.73183,-0.119902,0.580541,-0.11255,-0.216579,-0.41921,-0.151459,-0.238588,0.204316,-0.119037,-0.532856,0.0819577,-0.565732,0.0317831,-0.450769,-0.229745,-0.348615,-0.962944,-0.880404,-0.390364,0.403964,0.32968,-0.638628,-1.04889,-0.15578,-0.267288,-0.172075,-0.650036,0.810088,-0.235136,-0.0687723,-0.763791,0.0141629,-0.704871,0.610405,-0.409423,-0.529055,0.632614,-0.0385987,0.447096,-0.0905856,0.283004,-0.359238,0.351239,-0.208447,-0.607452,-0.722678,0.0597699,0.68028,0.79817,-0.272462,0.592453,-0.161502,0.407896,0.891257,0.393718,-0.318767,0.489216,-0.170054,0.281848,-0.348762,0.240117,-0.440772,0.476729,-0.489334,-0.457176,-0.199108,-0.214608,0.68633,0.693145,0.253017,-0.0776011,0.00336848,0.418553,4.52206,0.318606,0.605936,0.348406,0.125973,0.0237524,0.193348,0.0269185,0.512342,0.0643623,0.177607,0.342528,0.0793852,0.545284,0.312035,0.211296,0.424061,0.0262656,0.0125815,0.262719,0.831214,0.228477,0.0821072,0.156677,0.103141,0.908274,0.10316,0.164726,1.66532,0.319991,0.545461,0.15849,0.335888,0.359552,-0.298341,-0.0905771,-0.0365334,-0.168327,1.1814,0.163905,0.390151,0.562591,0.719817,-0.11793,-0.131372,1.11391,0.0149615,0.0487095,0.162275,0.2461,0.530631,0.188294,-0.229756,0.283256,-0.593144,-0.767596,-1.19459,-0.763453,-0.425016,-0.331482,0.329884,-0.79421,0.628606,-1.27092,-0.195603
-3866.36,0.999593,0.00310183,10,1023,0,3969.69,-0.81034,-0.0273484,0.28456,-0.115746,-0.205593,0.178182,0.536997,0.408381,0.342728,0.511603,0.295552,0.614704,0.590114,1.30419,1.38907,0.822513,0.84091,0.954323,0.485351,0.270999,1.04868,0.271056,0.466588,0.867008,0.616002,0.677798,0.774543,0.0196486,0.597515,-0.0347604,1.16562,-0.436475,0.594051,0.828729,0.0488354,1.18256,-0.0753851,1.24233,-0.181315,0.588999,-0.0842233,0.444471,0.0592584,0.116258,-0.359891,0.355686,0.100588,0.0476103,-0.895172,0.0100895,0.594319,-0.827675,0.356081,0.0433556,-0.397698,0.0116812,0.371083,-0.188566,-0.181462,-0.153194,0.0790434,0.386861,-0.682173,-0.513799,-0.0964331,-0.982305,-0.547333,-0.567507,0.684633,-0.37716,-0.384978,-1.09803,-0.00394557,-0.180864,0.000849649,-1.15758,0.548241,-0.085732,0.154501,-0.510012,0.543297,-1.04558,0.427275,-0.29233,-0.14569,0.247982,-0.268882,0.46976,-0.0508273,0.204715,-0.287754,0.176443,0.169582,-0.8475,-0.556653,-0.0462674,0.124186,0.647253,-0.118819,0.49077,-0.209173,0.266849,0.669342,0.206898,0.078305,0.27652,-0.0116688,-0.0652528,-0.0521766,-0.0877685,-0.354819,0.148149,-0.225932,-0.798337,-0.502995,-0.171103,0.561432,0.606495,0.285738,0.138071,0.0221906,-0.107911,4.71233,0.0961939,0.0996735,0.169881,0.0949786,0.126292,0.0332703,0.282999,0.208168,0.215654,0.117677,0.181581,0.0897961,0.15186,0.515315,0.0915179,0.174518,0.278706,0.0674146,0.297041,0.179035,0.0178811,0.0141856,0.592061,0.175832,0.372221,0.0648668,0.0278336,0.271353,0.315541,0.483887,0.0912462,0.149088,0.331363,0.109949,0.00928476,0.149972,-0.0245637,1.3878,0.671306,0.539998,0.796282,0.863132,0.0196175,-0.0637651,1.06239,0.0172829,0.0346245,0.205643,0.321405,0.649663,0.27271,-0.035601,0.370959,-0.380122,-0.385575,-1.21239,-0.729107,-0.278362,-0.347437,0.599542,-0.975528,0.940936,-0.872424,0.0949775
-3886.61,0.960948,0.00310183,10,1023,0,3970.83,-0.260615,-0.292968,-0.484784,-0.829108,-0.0219091,0.234444,0.530121,0.436208,0.393243,0.401523,0.440655,1.02777,0.0353824,1.0496,1.06021,0.590775,0.69304,0.909684,0.200411,-0.0829794,1.58537,0.670332,0.28168,0.839869,0.699003,0.810931,1.12094,0.107647,0.919417,0.765605,0.118642,-0.0819724,0.234609,0.961504,0.480684,1.08021,0.0123081,1.1275,-0.0273545,0.759588,-0.152706,0.41808,0.0860191,-0.207027,-0.635458,0.219952,0.181426,-0.1126,-0.851164,0.296269,0.178331,-0.0971203,-0.332273,-0.189221,0.365101,0.505411,0.341709,-0.107326,-0.667913,0.108482,-0.0566424,-0.084374,-0.807024,-0.20463,0.0152237,-1.20315,-0.530431,-0.175651,0.355979,-0.147477,-0.455227,-1.11502,-0.147203,-0.682053,-0.127889,-0.487398,0.629448,-0.417453,-0.222099,-0.12684,0.595955,-1.27111,-0.481502,-0.159923,0.332585,0.247272,-0.430221,0.733755,0.473065,0.177369,-0.24731,0.401843,-0.308491,-0.136287,-0.0602411,0.205811,0.273379,0.335217,0.114752,0.721029,-0.339954,-0.123676,0.366642,0.559947,-0.0392559,-0.379447,-0.659134,-0.260691,-0.361597,-0.044698,-0.503459,0.524013,-0.309559,-0.475444,-0.171261,-0.777477,0.4475,0.978218,0.363249,-0.145948,-0.571596,0.0510462,3.3381,0.136024,0.188116,0.188916,0.0632099,0.164394,0.822478,0.765814,0.179471,0.0120816,0.148221,0.137657,0.0879948,0.0494968,0.0987429,0.164698,0.046,0.123555,1.01287,0.105815,0.0757658,0.358764,0.402873,0.063261,0.234684,0.611263,0.0419925,0.216896,0.357781,0.0871326,0.161709,0.25632,0.0425401,0.661509,0.142357,0.365118,0.54084,0.0162204,1.22697,0.61493,0.883263,0.877232,1.09912,-0.140988,0.0476678,1.32931,0.363558,0.291108,0.317587,0.495603,0.956125,0.577416,-0.00283739,0.51187,-0.285141,-0.565408,-0.958316,-0.538548,-0.126385,-0.00539104,0.65356,-0.617185,0.932041,-0.699284,0.0974603
-3880.28,0.997695,0.00310183,11,3071,0,3955.72,-0.354362,0.226549,0.330094,-0.164362,-0.240355,-0.00917554,0.0357104,0.417933,-0.219274,-0.475636,-0.0375182,-0.341163,0.482575,0.555101,0.344051,-0.19907,0.29949,0.299647,-0.103277,-0.249907,0.667721,-0.312165,0.33527,0.334509,0.0168292,0.54272,0.456441,-0.343667,-0.469167,-0.40718,-0.108234,-0.0580182,-0.223913,0.0693992,0.0137751,0.221663,-0.27179,1.20453,-0.405637,0.182268,-0.0265665,0.415184,-0.163892,-0.0137159,-0.473696,0.584985,-0.17581,0.233998,-0.396382,0.137405,0.214119,-0.334083,-0.313238,0.475599,0.474857,0.00276787,-0.143779,-0.389424,-0.382754,0.0750227,-0.0163054,0.291693,-0.313405,-0.19974,-0.633466,-0.950532,-0.42043,-0.386437,0.338499,0.222408,-0.879038,-0.527301,-0.054635,0.00294115,-0.0964577,-0.902136,0.77938,0.31923,0.0507629,-0.122846,0.35343,-1.23489,-0.0988676,-0.515497,-0.158697,0.306481,-0.270994,0.882864,0.0738992,0.228983,-0.869154,0.363765,-0.175144,-0.499272,-0.87638,-0.450602,0.422796,0.688663,-0.33577,0.665941,-0.468165,0.600806,0.775375,-0.150535,0.252731,0.22334,0.209475,0.379941,-0.137483,0.0511427,-0.0454538,0.234192,-0.202165,-0.335593,0.0908353,-0.0193773,0.0589563,0.469664,0.639617,-0.201148,0.178159,-0.137853,3.15252,0.511357,0.109378,0.0633285,0.114238,0.646946,0.335168,0.215423,0.0902385,0.192218,0.168159,0.200446,0.220187,0.234494,0.276551,0.15088,0.768625,0.0602729,0.0449803,0.396257,0.150809,0.386368,0.01592,0.181817,0.320982,0.225803,0.711956,0.0994737,0.439136,0.037307,0.0309734,0.106871,0.0702133,0.00921853,-0.379692,-0.180147,-0.194625,-0.397164,0.712767,0.298713,0.262669,0.402621,0.667007,-0.226617,-0.272909,0.682757,-0.216054,-0.261009,-0.0318487,0.0141875,0.617357,-0.0310026,-0.37732,0.0064522,-0.672904,-0.717066,-1.37566,-0.964344,-0.45751,-0.74611,0.343987,-1.17061,0.521292,-1.28648,-0.239601
-3882.38,0.57566,0.00310183,9,669,1,3987.86,0.0512258,-0.346071,-0.0171459,-0.633689,-0.164441,0.147511,0.248059,0.38106,0.340377,-0.0507735,-0.04611,0.514608,0.303809,0.923726,-0.0992644,0.58133,0.71869,0.154553,0.134654,0.0529513,0.205889,0.236567,0.121247,0.248388,0.00290902,0.00152683,0.485002,-0.246134,-0.0209196,-0.263717,-0.110197,-0.0642285,-0.135328,0.46394,0.687994,0.621507,-0.103499,0.2238,-0.411852,0.246474,-0.00517893,0.46616,-0.0707269,-0.229291,-0.847816,0.491655,-0.189846,-0.229868,-0.695148,0.171428,0.572126,-0.118137,-0.37326,-0.0773153,0.377445,0.00718345,0.620001,-0.389883,-0.925719,0.0397531,0.119307,0.149878,-0.268869,-0.324585,-0.117423,-0.739206,-0.584441,-0.826352,0.533856,-0.293126,-0.496428,-0.90238,-0.191526,-0.546912,-0.0621702,-0.761138,0.604539,0.352326,0.284878,0.148685,0.618032,-0.800085,0.188703,-0.169448,-0.175599,0.249795,-0.236673,0.764989,-0.306255,0.529234,-0.565472,0.373445,-0.235498,-0.0515516,-0.285489,-0.145417,0.523809,0.392276,-0.436399,0.188963,-0.504202,0.880599,0.299834,0.796992,-0.114962,-0.0480091,-0.463748,0.0895438,-0.33322,-0.322648,-0.386184,0.444316,-0.00229714,-0.729279,-0.231897,-0.0558573,0.792078,0.689504,0.204679,-0.213191,0.124082,0.0300445,3.32951,0.278655,0.0772663,0.0526745,0.0332476,0.128596,0.198149,0.608457,0.569802,0.0935515,0.187304,0.270378,0.269547,1.10916,0.46351,0.381533,0.709686,0.324998,0.72739,0.134764,0.375151,0.150725,0.0190414,0.187046,0.159381,0.189203,0.00365814,0.586605,0.127398,0.00180734,0.653865,0.0739462,1.17403,0.72107,0.0464992,0.0570786,0.449091,0.14998,1.71623,0.646733,0.516166,1.05651,0.916658,0.0566612,0.154177,1.00216,0.124292,0.0410462,0.23458,0.307956,1.03197,0.525522,-0.00275694,0.419414,-0.0946404,-0.292297,-1.00361,-0.693952,-0.168808,0.0194531,0.782709,-0.635339,1.11152,-0.866262,0.166558
