# 0.150281, 0.151592, 0.0836839, 0.164246, 0.159606, 0.162781, 0.178102, 0.172995, 0.171755, 0.166399, 0.163627, 0.164641, 0.178354, 0.170606, 0.162536, 0.182351, 0.159419, 0.166856, 0.166908, 0.162748, 0.160262, 0.166377, 0.162841, 0.166014, 0.169221, 0.1638, 0.177795, 0.156881, 0.155258, 0.167287, 0.156475, 0.168192, 0.173024, 0.183058, 0.163992, 0.0438872, 0.0315903, 0.138928, 0.150054, 0.27029, 0.152945, 0.220871, 0.196239, 0.157229, 0.175989, 0.179063, 0.123404, 0.176522, 0.169221, 0.169693, 0.268295, 0.156846, 0.249179, 0.180203, 0.149603, 0.196977, 0.165597, 0.155818, 0.173489, 0.175458, 0.0989153, 0.398288, 0.185388, 0.151462, 0.316457, 0.17052, 0.136408, 0.115454, 0.146732
176.434,0.903285,0.061016,6,63,0,-141.058,-0.00883947,-0.571241,0.172338,-0.821599,-0.369979,-0.759986,-0.453428,-0.725919,-0.486445,-0.578807,-0.715658,-0.875282,-0.622741,-0.629338,-0.547873,-0.477589,-0.831765,-0.576217,-0.717247,-0.379693,-0.451911,-0.786585,-0.542169,-0.658286,-0.58865,-0.661501,-0.303723,-0.790196,-0.603535,-0.556972,-0.97424,-0.312843,-0.557799,-0.620213,-0.600599,2.12368,1.16038,7.47406,10.5686,15.5663,5.33405,16.4183,12.5545,12.9042,9.13896,19.8996,2.36369,10.4395,8.2951,6.63501,30.4805,16.8774,32.917,21.5149,8.8908,36.1688,3.09696,16.3646,3.89745,11.969,1.07758,72.1074,8.60074,8.35043,36.3035,9.72423,4.84406,2.51741,7.01078,-0.830438,-0.378819,-0.768826,-0.462267,-0.734759,-0.495285,-0.587646,-0.724497,-0.884122,-0.63158,-0.638178,-0.556712,-0.486429,-0.840605,-0.585056,-0.726087,-0.388533,-0.46075,-0.795425,-0.551009,-0.667125,-0.597489,-0.670341,-0.312562,-0.799036,-0.612374,-0.565811,-0.98308,-0.321682,-0.566639,-0.629053,-0.609438,0.696448,0.593588,0.683267,0.613552,0.675849,0.621351,0.642825,0.673597,0.707676,0.652848,0.654341,0.635691,0.619265,0.698593,0.64223,0.673946,0.595929,0.613192,0.688995,0.63437,0.660859,0.645082,0.661579,0.577511,0.689768,0.648482,0.637796,0.727719,0.579734,0.637987,0.652275,0.647813
179.425,0.987981,0.061016,6,63,0,-141.113,0.230127,-0.877107,0.14453,-0.680964,-0.737639,-1.03894,-0.873736,-0.928344,-0.893787,-0.855675,-0.711061,-1.08516,-0.609064,-0.713624,-1.06993,-0.860564,-1.09222,-0.791407,-0.900074,-0.64647,-0.879195,-1.05582,-0.843829,-0.881037,-0.727678,-1.06722,-0.959358,-1.16299,-0.886804,-0.948896,-1.07782,-0.885728,-0.608461,-0.631583,-0.65555,1.94043,1.14019,16.9275,7.2746,17.2342,7.44835,19.6372,11.5057,14.3703,18.3531,15.785,0.790365,5.57122,14.6134,4.09399,50.555,7.96885,27.0858,7.00625,11.4301,19.3526,7.74123,19.0396,13.0542,15.2739,1.5332,73.8609,16.2371,15.0041,95.4406,4.39656,3.53631,0.794843,3.12342,-0.450837,-0.507511,-0.808817,-0.643609,-0.698217,-0.66366,-0.625548,-0.480933,-0.855033,-0.378937,-0.483497,-0.839801,-0.630436,-0.862089,-0.56128,-0.669947,-0.416343,-0.649068,-0.825693,-0.613701,-0.650909,-0.49755,-0.837093,-0.72923,-0.932867,-0.656676,-0.718768,-0.84769,-0.655601,-0.378334,-0.401455,-0.425423,0.610838,0.624223,0.691857,0.655569,0.667792,0.660082,0.651479,0.617968,0.701622,0.593617,0.618573,0.698423,0.652588,0.703097,0.636749,0.661491,0.602608,0.6568,0.695443,0.648785,0.657215,0.621884,0.697853,0.674636,0.717657,0.658513,0.672336,0.700082,0.658271,0.593471,0.599037,0.60478
175.539,0.989241,0.061016,6,63,0,-146,0.360072,-0.998389,0.15177,-0.84117,-0.91871,-1.20596,-0.90975,-0.992926,-0.988652,-0.975065,-0.812524,-1.23154,-0.798807,-0.969958,-1.15314,-0.979175,-1.16099,-0.944215,-1.14669,-0.825488,-1.0297,-1.23359,-1.11097,-0.977749,-0.931125,-1.20756,-0.716362,-1.06917,-0.889111,-0.903553,-1.25801,-0.886514,-0.795015,-0.913971,-0.69633,1.69799,1.29752,16.3527,11.2474,24.3493,7.14131,24.7968,13.3778,14.0676,13.5238,25.1326,1.49046,4.51865,9.00461,6.79497,37.9637,11.374,53.3921,18.2034,4.67705,28.939,2.06962,17.383,6.77302,22.5139,1.44253,50.034,8.79304,2.55101,66.1781,4.65677,6.90047,1.07223,4.28731,-0.481098,-0.558639,-0.845892,-0.549679,-0.632854,-0.628581,-0.614993,-0.452453,-0.87147,-0.438735,-0.609887,-0.793068,-0.619104,-0.800915,-0.584143,-0.786616,-0.465416,-0.669631,-0.873515,-0.750894,-0.617678,-0.571054,-0.847484,-0.356291,-0.709093,-0.52904,-0.543481,-0.897937,-0.526443,-0.434944,-0.5539,-0.336258,0.618007,0.636138,0.699705,0.634061,0.653136,0.652168,0.649079,0.611222,0.705052,0.607958,0.647915,0.68849,0.650015,0.69017,0.64202,0.687104,0.614298,0.661421,0.705476,0.679373,0.64969,0.639006,0.700039,0.588142,0.670201,0.629259,0.632622,0.710525,0.628653,0.607054,0.63504,0.583281
191.838,0.836246,0.061016,6,63,0,-152.448,0.394299,-1.0634,0.0990106,-1.0986,-1.00292,-1.15818,-1.11594,-1.16446,-0.948675,-1.05014,-1.21346,-1.01026,-0.945102,-1.05035,-0.978457,-0.91161,-1.17142,-1.13193,-1.08287,-1.05789,-1.20621,-1.07503,-0.889595,-1.10307,-0.944558,-0.946624,-1.06141,-1.16325,-1.03533,-1.06572,-1.22558,-1.05831,-0.95687,-1.03833,-0.997934,2.09154,1.02256,13.0067,7.01608,31.5678,5.77851,14.3893,10.4429,11.5594,14.1741,11.518,1.46916,13.4343,15.2095,5.52371,62.387,14.0028,23.714,11.8403,9.23366,16.9156,10.7804,20.3153,6.45152,9.18611,0.720483,97.6131,27.8611,18.7716,49.7011,10.1294,2.55866,1.53682,5.23096,-0.704301,-0.608622,-0.763882,-0.721643,-0.770159,-0.554376,-0.655836,-0.819162,-0.615959,-0.550803,-0.65605,-0.584158,-0.517311,-0.777122,-0.737634,-0.688567,-0.663596,-0.811912,-0.680732,-0.495296,-0.708767,-0.550259,-0.552325,-0.667109,-0.768952,-0.64103,-0.671418,-0.83128,-0.664013,-0.562571,-0.644033,-0.603635,0.669141,0.647626,0.682196,0.672969,0.683555,0.63515,0.658324,0.694058,0.649299,0.634322,0.658372,0.642024,0.626519,0.68506,0.676478,0.665648,0.660068,0.692517,0.663902,0.621353,0.670129,0.634196,0.634675,0.660856,0.683294,0.654986,0.661821,0.696625,0.660161,0.637047,0.655665,0.646488
191.187,0.575065,0.061016,6,127,0,-159.574,-0.139937,-0.52912,0.100272,-0.409655,-0.515483,-0.548633,-0.438504,-0.592325,-0.536533,-0.513537,-0.519343,-0.642101,-0.585907,-0.529917,-0.663771,-0.530917,-0.650655,-0.456147,-0.711843,-0.408737,-0.385445,-0.473841,-0.577938,-0.519186,-0.555999,-0.646436,-0.433451,-0.56923,-0.440582,-0.511526,-0.550332,-0.407641,-0.476791,-0.471378,-0.528732,1.91131,0.795692,12.6716,12.3052,14.9388,7.04143,21.5443,20.5398,15.5474,9.26916,19.4054,1.55414,4.6055,7.99637,6.51558,20.7532,8.30135,26.0083,13.3454,9.89079,23.0483,3.35153,11.7477,9.06567,18.0089,2.69182,22.1237,7.45384,5.41586,29.2465,4.69641,5.87147,1.24668,4.98635,-0.549592,-0.655419,-0.688569,-0.578441,-0.732262,-0.67647,-0.653474,-0.65928,-0.782038,-0.725844,-0.669853,-0.803708,-0.670853,-0.790592,-0.596084,-0.851779,-0.548674,-0.525382,-0.613778,-0.717875,-0.659122,-0.695935,-0.786373,-0.573388,-0.709167,-0.580518,-0.651463,-0.690269,-0.547578,-0.616727,-0.611315,-0.668668,0.634041,0.658231,0.665649,0.640709,0.675301,0.66295,0.657793,0.659099,0.686119,0.673893,0.66147,0.690767,0.661694,0.687958,0.64476,0.70094,0.633828,0.628405,0.648802,0.672139,0.659063,0.667286,0.687052,0.639545,0.670217,0.641187,0.65734,0.666027,0.633574,0.649474,0.648241,0.661205
177.935,0.941887,0.061016,6,63,0,-153.426,0.129212,-0.79139,0.106285,-0.837194,-0.739837,-0.931157,-0.851062,-0.780727,-0.655434,-0.787062,-0.789837,-0.704666,-0.669918,-0.620623,-0.792672,-0.681369,-0.620372,-0.842431,-0.780217,-0.889676,-0.812804,-1.02101,-0.796793,-0.875741,-0.724308,-0.697062,-0.657911,-1.03149,-0.762744,-0.804563,-1.0151,-1.06187,-0.640838,-0.759688,-0.675494,1.83436,0.954148,8.41018,9.01326,19.4865,5.98229,16.114,13.6433,16.7793,22.1126,7.90545,1.56567,4.78081,9.72567,4.02658,13.9071,10.7537,21.2302,12.687,10.4244,14.8256,10.0366,6.94402,5.8285,5.97897,0.923445,25.5329,15.7438,8.10925,39.6291,4.5311,1.6295,1.19906,3.72229,-0.707982,-0.610625,-0.801945,-0.72185,-0.651515,-0.526222,-0.65785,-0.660625,-0.575454,-0.540706,-0.491411,-0.66346,-0.552157,-0.49116,-0.713219,-0.651005,-0.760464,-0.683592,-0.891798,-0.667581,-0.746529,-0.595096,-0.56785,-0.528699,-0.902281,-0.633532,-0.675351,-0.885884,-0.932662,-0.511626,-0.630476,-0.546282,0.669955,0.648083,0.69039,0.673014,0.657352,0.628602,0.658777,0.659401,0.640021,0.631977,0.620439,0.660037,0.634636,0.62038,0.671112,0.657237,0.681454,0.66454,0.709261,0.660961,0.678422,0.644533,0.638267,0.62918,0.711418,0.65329,0.6627,0.70804,0.717615,0.625188,0.652597,0.633273
177.919,0.863348,0.061016,6,63,0,-143.549,0.16328,-0.764221,0.131546,-0.854179,-0.797545,-0.825853,-0.765617,-0.678216,-0.751985,-0.812974,-0.698729,-0.76118,-0.734112,-0.808117,-0.620821,-0.711661,-0.983298,-0.704072,-0.872291,-0.683133,-0.733683,-0.775339,-0.709082,-0.828751,-0.720007,-0.776356,-0.78304,-1.07697,-0.664237,-0.865545,-0.89474,-0.663502,-0.706005,-0.745013,-0.698297,2.11083,1.12127,9.89879,9.94314,17.5438,4.91393,26.7494,25.3102,15.0824,11.508,16.1321,2.71597,2.00488,8.69784,6.31837,22.051,9.92702,65.7201,7.68207,10.7037,14.4518,10.2677,8.72918,8.55647,12.5538,1.30337,64.5403,17.468,7.00578,28.2513,9.95852,2.36539,1.17594,2.14477,-0.690899,-0.634266,-0.662573,-0.602338,-0.514937,-0.588705,-0.649694,-0.535449,-0.5979,-0.570832,-0.644838,-0.457541,-0.548381,-0.820019,-0.540792,-0.709012,-0.519854,-0.570404,-0.612059,-0.545802,-0.665471,-0.556727,-0.613077,-0.619761,-0.913694,-0.500957,-0.702265,-0.73146,-0.500222,-0.542726,-0.581733,-0.535017,0.666167,0.653456,0.659838,0.646191,0.625963,0.643068,0.656942,0.630753,0.645176,0.638955,0.655846,0.612431,0.63376,0.69424,0.631997,0.670183,0.627114,0.638856,0.64841,0.633161,0.660488,0.635695,0.648642,0.650164,0.713755,0.622684,0.66869,0.675126,0.622511,0.632446,0.641466,0.630652
177.732,0.982439,0.061016,6,63,0,-143.788,0.0789412,-0.738689,0.0866395,-0.658203,-0.709458,-0.725465,-0.791523,-0.606307,-0.663927,-0.634037,-0.750003,-0.799544,-0.640462,-0.734026,-0.910175,-0.558771,-0.936718,-0.813306,-0.670936,-0.647646,-0.913809,-0.869274,-0.768068,-0.826569,-0.620588,-0.835006,-0.636438,-0.886987,-0.806705,-0.65016,-0.9159,-0.694797,-0.563067,-0.602773,-0.623178,2.10311,0.942696,14.0286,11.0859,29.6653,6.16715,11.1816,8.62614,12.4808,16.6698,17.5711,0.798745,23.1733,12.2875,6.26048,41.4208,5.36876,9.47547,15.244,9.4964,21.7859,3.18251,22.8369,7.11884,13.6456,1.38807,23.3711,13.8905,10.4673,64.6335,5.09671,7.61108,2.26947,12.0844,-0.579262,-0.630517,-0.646524,-0.712582,-0.527366,-0.584986,-0.555096,-0.671062,-0.720603,-0.561521,-0.655085,-0.831234,-0.47983,-0.857776,-0.734365,-0.591995,-0.568705,-0.834868,-0.790333,-0.689127,-0.747628,-0.541646,-0.756065,-0.557497,-0.808046,-0.727763,-0.571219,-0.836959,-0.615856,-0.484126,-0.523832,-0.544236,0.640898,0.652607,0.656227,0.670971,0.628869,0.642214,0.635317,0.661741,0.67274,0.636804,0.658155,0.696616,0.617708,0.702196,0.675762,0.643823,0.638464,0.697383,0.687903,0.665773,0.678662,0.632195,0.680499,0.635873,0.691693,0.674314,0.639044,0.697824,0.649275,0.618722,0.628043,0.632797
174.71,0.790027,0.061016,6,63,0,-152.962,-0.0334055,-0.533978,0.136038,-0.435133,-0.550985,-0.686442,-0.526429,-0.731788,-0.664715,-0.57831,-0.637726,-0.595494,-0.646477,-0.489515,-0.620936,-0.633664,-0.418052,-0.432609,-0.80057,-0.443781,-0.60761,-0.597291,-0.517125,-0.523399,-0.530124,-0.417085,-0.416284,-0.846637,-0.551055,-0.487698,-0.618872,-0.51479,-0.524229,-0.425946,-0.460879,2.03235,1.00682,9.57943,8.28892,19.5068,6.12397,18.3166,20.8333,13.2352,10.3985,14.865,2.54527,1.73543,8.28158,4.61943,22.3368,19.1918,48.0906,10.2429,7.87347,19.7647,8.52411,9.86122,7.48206,11.3955,1.49789,87.4137,15.5058,10.1612,24.6819,7.80339,1.8383,0.980036,1.65152,-0.468538,-0.584391,-0.719848,-0.559834,-0.765194,-0.69812,-0.611716,-0.671132,-0.628899,-0.679882,-0.522921,-0.654341,-0.66707,-0.451457,-0.466014,-0.833976,-0.477186,-0.641015,-0.630697,-0.550531,-0.556804,-0.563529,-0.450491,-0.449689,-0.880043,-0.584461,-0.521103,-0.652278,-0.548195,-0.557634,-0.459351,-0.494284,0.615038,0.642077,0.672573,0.636414,0.68248,0.667771,0.648332,0.661757,0.65224,0.663712,0.62783,0.657988,0.660847,0.610986,0.61444,0.697195,0.617083,0.654983,0.652647,0.634259,0.635713,0.637269,0.610756,0.610565,0.706831,0.642093,0.627406,0.657524,0.633717,0.635905,0.61286,0.621115
186.338,0.993868,0.061016,6,63,0,-147.056,-0.0661976,-0.642923,0.0949157,-0.670266,-0.53549,-0.62529,-0.639138,-0.579925,-0.676991,-0.553838,-0.624862,-0.740161,-0.678175,-0.699519,-0.74324,-0.691139,-0.818721,-0.573747,-0.595737,-0.542184,-0.494399,-0.724908,-0.579423,-0.680544,-0.51288,-0.704404,-0.536329,-0.810193,-0.511915,-0.622046,-0.778807,-0.611075,-0.622014,-0.567798,-0.630078,2.06131,1.02585,12.1458,14.7948,34.1309,8.24947,10.4205,5.65307,11.2997,27.2125,24.5477,1.16568,14.2212,11.7108,6.80262,37.3418,7.08323,12.5231,8.21635,16.9435,25.4696,2.06413,13.4887,3.66319,15.4433,1.30975,54.4919,21.4096,13.6697,118.752,4.29025,3.78912,1.70337,5.62948,-0.736464,-0.601688,-0.691487,-0.705336,-0.646122,-0.743189,-0.620035,-0.69106,-0.806359,-0.744372,-0.765717,-0.809437,-0.757337,-0.884918,-0.639945,-0.661935,-0.608381,-0.560597,-0.791106,-0.645621,-0.746741,-0.579078,-0.770602,-0.602527,-0.876391,-0.578113,-0.688243,-0.845005,-0.677272,-0.688212,-0.633995,-0.696275,0.676222,0.646042,0.666298,0.66937,0.656136,0.677693,0.650227,0.666203,0.691333,0.677951,0.682594,0.69199,0.680775,0.70784,0.654741,0.659695,0.647571,0.636591,0.688069,0.656023,0.678468,0.640855,0.683651,0.646234,0.706074,0.640633,0.665576,0.699518,0.66313,0.665569,0.653395,0.667361
181.382,0.519755,0.061016,6,63,0,-153.654,0.100089,-0.727142,0.145366,-0.481166,-0.755106,-0.854655,-0.855142,-0.751746,-0.549515,-0.664258,-0.783152,-0.600461,-0.658471,-0.656409,-0.631415,-0.61169,-0.952258,-0.819076,-0.97358,-0.728652,-0.751445,-0.772041,-0.790732,-0.769587,-0.746309,-0.726383,-0.699229,-0.930431,-0.6798,-0.52339,-0.917847,-0.787144,-0.635997,-0.51341,-0.592941,1.76998,1.11377,17.4147,9.28068,21.2942,6.69006,17.3356,13.1362,14.7924,14.0691,12.9959,0.888927,12.4213,10.3618,14.7925,34.07,9.19628,14.5103,6.89154,15.854,24.6716,3.78113,16.6326,3.73425,13.7023,1.23899,30.5633,19.6013,8.10669,89.4101,7.24903,4.14204,1.65345,6.52873,-0.381076,-0.655017,-0.754566,-0.755052,-0.651657,-0.449426,-0.564168,-0.683063,-0.500372,-0.558381,-0.55632,-0.531326,-0.511601,-0.852168,-0.718986,-0.873491,-0.628563,-0.651356,-0.671952,-0.690643,-0.669498,-0.64622,-0.626294,-0.59914,-0.830342,-0.579711,-0.4233,-0.817758,-0.687054,-0.535908,-0.41332,-0.492852,0.594133,0.65814,0.680173,0.680279,0.657384,0.610503,0.637416,0.664422,0.622547,0.636078,0.635601,0.629792,0.625182,0.701022,0.672384,0.705472,0.652164,0.657316,0.66194,0.66611,0.661391,0.656158,0.651649,0.64546,0.696427,0.641001,0.604273,0.69376,0.665311,0.63086,0.601884,0.620778
181.205,0.985958,0.061016,6,63,0,-155.403,0.0249793,-0.659087,0.119658,-0.439035,-0.602869,-0.861125,-0.799861,-0.694828,-0.634546,-0.575093,-0.782198,-0.516246,-0.480017,-0.556754,-0.607772,-0.659026,-0.844193,-0.731726,-0.964518,-0.633741,-0.670962,-0.79461,-0.406111,-0.697102,-0.590191,-0.699653,-0.648324,-0.848801,-0.635915,-0.501636,-0.784715,-0.653322,-0.704665,-0.5953,-0.756546,2.38286,0.988637,19.9703,7.72266,67.1934,3.93731,15.2287,9.61869,13.7887,16.539,12.2722,1.4518,7.6504,7.33391,7.95904,30.2312,11.1983,17.1018,16.9351,10.4235,33.6929,3.53033,19.9052,11.188,12.7414,1.38765,31.7323,17.6448,7.57849,38.9356,7.9438,7.10134,1.11234,4.01134,-0.414056,-0.57789,-0.836145,-0.774881,-0.669848,-0.609567,-0.550114,-0.757219,-0.491267,-0.455038,-0.531774,-0.582793,-0.634047,-0.819213,-0.706747,-0.939538,-0.608761,-0.645983,-0.76963,-0.381131,-0.672122,-0.565211,-0.674674,-0.623345,-0.823822,-0.610936,-0.476657,-0.759735,-0.628343,-0.679686,-0.570321,-0.731567,0.60206,0.640582,0.697653,0.684576,0.661469,0.647842,0.634162,0.68075,0.620405,0.611836,0.629897,0.64171,0.653406,0.694069,0.669682,0.719006,0.647658,0.656105,0.683441,0.594146,0.661978,0.637658,0.662549,0.650979,0.695047,0.648154,0.616958,0.681296,0.652114,0.663669,0.638837,0.675149
170.732,0.912635,0.061016,6,63,0,-133.802,0.290252,-0.874267,0.187719,-1.06888,-0.830903,-0.988389,-0.537171,-0.9774,-0.731582,-0.941583,-0.846804,-1.118,-0.655237,-1.00427,-1.01401,-0.719122,-1.13398,-0.708954,-1.18627,-0.804849,-0.877833,-0.909032,-0.883049,-0.92546,-0.801558,-0.953773,-0.883293,-1.17151,-0.866797,-1.06066,-1.03548,-0.793132,-0.459899,-0.760759,-0.490512,1.82714,1.48559,7.21454,11.5683,7.1822,4.48584,15.2367,15.8722,7.87642,13.0187,23.2368,1.71122,6.94201,4.94696,3.5229,44.1487,12.6702,41.1409,6.99162,9.46578,21.7963,8.9601,8.26777,5.14459,14.4557,1.60905,92.0635,10.8545,14.5048,44.7026,5.22412,2.55777,1.66401,7.30011,-0.778627,-0.540651,-0.698137,-0.246918,-0.687147,-0.44133,-0.651331,-0.556551,-0.827745,-0.364984,-0.714014,-0.723753,-0.42887,-0.843731,-0.418702,-0.896018,-0.514597,-0.58758,-0.61878,-0.592796,-0.635207,-0.511306,-0.66352,-0.593041,-0.881254,-0.576545,-0.770412,-0.745231,-0.502879,-0.169647,-0.470506,-0.200259,0.685384,0.631964,0.667775,0.561418,0.665332,0.608576,0.65731,0.635654,0.695878,0.590246,0.671287,0.673433,0.605604,0.699251,0.603173,0.71013,0.625883,0.64281,0.649941,0.644007,0.653669,0.625113,0.660051,0.644063,0.707082,0.640272,0.68361,0.678139,0.623136,0.54231,0.615504,0.549898
168.339,0.977601,0.061016,6,63,0,-139.149,0.164305,-0.798379,0.174342,-0.797545,-0.877082,-0.896256,-0.788993,-0.993937,-0.605242,-0.681777,-0.715137,-0.975351,-0.803799,-0.875146,-0.629362,-0.382462,-0.977069,-0.64253,-1.18337,-0.824444,-0.729922,-0.834098,-0.753179,-0.840255,-0.855914,-0.62463,-0.491778,-0.962524,-0.54039,-0.961902,-1.08718,-0.889301,-0.853525,-0.716259,-0.90477,2.04004,0.830863,10.7929,12.724,27.7456,3.38648,16.5905,22.6875,8.57204,7.96218,18.9805,1.11337,7.15282,12.0277,8.88041,26.6588,17.5484,44.182,10.349,3.04045,26.193,5.19879,6.23285,4.50116,8.84613,1.46168,58.152,18.6134,5.64978,90.8665,6.17577,3.43992,2.31393,3.4566,-0.63324,-0.712777,-0.731951,-0.624689,-0.829632,-0.440937,-0.517473,-0.550832,-0.811046,-0.639494,-0.710841,-0.465057,-0.218158,-0.812764,-0.478225,-1.01907,-0.660139,-0.565617,-0.669793,-0.588874,-0.67595,-0.69161,-0.460325,-0.327473,-0.79822,-0.376085,-0.797598,-0.922879,-0.724996,-0.68922,-0.551954,-0.740465,0.653224,0.671014,0.675233,0.651284,0.696277,0.608482,0.626557,0.634329,0.692332,0.654639,0.670587,0.614213,0.554324,0.692698,0.617329,0.734791,0.659292,0.637751,0.661457,0.643107,0.662834,0.666325,0.613091,0.581144,0.689594,0.592929,0.68946,0.715628,0.673706,0.665793,0.634589,0.677098
180.614,0.832085,0.061016,6,63,0,-134.385,0.220996,-0.819335,0.151841,-0.678629,-0.775559,-0.837417,-0.733339,-0.898011,-1.11077,-0.888018,-0.862383,-0.802308,-0.635999,-0.803566,-0.940478,-0.604744,-0.947802,-0.874022,-1.02976,-0.784908,-0.809628,-1.02715,-0.705852,-0.792041,-0.5437,-0.810036,-0.737696,-0.975491,-0.995981,-0.571244,-1.02398,-0.740104,-0.636962,-0.581529,-0.605236,2.17133,0.932479,6.77622,13.5509,25.4966,4.89693,11.5659,7.39121,17.7315,7.8631,20.64,1.02782,10.5085,8.14695,6.63224,37.5717,12.3786,28.88,13.9561,4.37031,20.9047,5.69799,12.2577,4.99469,18.5661,2.53941,29.7646,14.4821,7.69797,38.4912,7.88494,6.29122,1.85447,4.30203,-0.457633,-0.554563,-0.616421,-0.512343,-0.677015,-0.889771,-0.667022,-0.641387,-0.581312,-0.415003,-0.58257,-0.719482,-0.383748,-0.726806,-0.653026,-0.808763,-0.563912,-0.588632,-0.806152,-0.484856,-0.571045,-0.322704,-0.58904,-0.5167,-0.754495,-0.774985,-0.350248,-0.802984,-0.519108,-0.415966,-0.360533,-0.38424,0.612452,0.635194,0.649404,0.625356,0.663072,0.708843,0.660836,0.655067,0.641369,0.602287,0.641659,0.672493,0.594777,0.674104,0.657692,0.691846,0.637357,0.643051,0.691289,0.618894,0.639004,0.579983,0.643145,0.626376,0.680157,0.684598,0.586678,0.690612,0.626939,0.602517,0.58917,0.594895
171.067,0.944265,0.061016,6,63,0,-145.092,0.335786,-0.93773,0.161258,-0.754928,-0.937587,-0.987343,-0.755534,-1.0822,-1.01797,-0.740337,-0.685652,-0.947563,-0.476266,-0.967937,-1.10723,-0.708705,-0.984126,-0.953402,-1.20737,-1.04342,-1.04295,-1.1931,-0.996559,-0.974523,-0.903205,-0.924377,-0.905902,-1.35616,-1.12066,-0.677373,-1.16144,-1.05696,-0.794807,-0.809073,-0.839969,2.06753,0.781851,23.3922,14.9849,22.1506,6.92266,7.80132,11.5519,5.61058,7.84676,19.0763,3.16849,7.96868,11.2209,6.48237,37.5113,9.45259,38.7158,12.075,8.69049,22.2649,9.26784,23.4279,8.37387,12.9266,1.23426,65.3718,17.6516,10.7781,49.2453,4.21532,4.456,2.14565,5.81525,-0.419141,-0.6018,-0.651557,-0.419748,-0.746411,-0.682187,-0.404551,-0.349865,-0.611776,-0.14048,-0.63215,-0.771444,-0.372919,-0.648339,-0.617616,-0.87158,-0.707638,-0.707168,-0.857316,-0.660773,-0.638737,-0.567419,-0.588591,-0.570116,-1.02037,-0.784875,-0.341587,-0.825653,-0.72117,-0.459021,-0.473287,-0.504183,0.603278,0.646068,0.657361,0.603423,0.678396,0.664227,0.599781,0.586585,0.648346,0.535062,0.652977,0.683833,0.592164,0.656636,0.649676,0.705074,0.669879,0.669775,0.7021,0.659434,0.654468,0.638167,0.643042,0.63879,0.735046,0.68673,0.584576,0.695435,0.672865,0.612782,0.616161,0.623442
175.388,0.973026,0.061016,6,63,0,-140.162,0.134461,-0.735854,0.138762,-0.777782,-0.662011,-0.850511,-0.699813,-0.700468,-0.569374,-0.81843,-0.953263,-0.883479,-0.617234,-0.623372,-0.876029,-0.811513,-1.01206,-0.84512,-0.851286,-0.4672,-0.945675,-0.909154,-0.69446,-0.777904,-0.53678,-0.804329,-0.583433,-1.05451,-0.62542,-0.976443,-0.985176,-0.673645,-0.41951,-0.65613,-0.736051,1.84919,1.15562,8.42537,3.63673,32.4761,5.52831,37.1383,16.4967,21.6027,17.5837,13.6765,0.72841,7.68383,6.49002,4.14167,21.537,10.4226,19.9797,14.6544,7.98827,26.1632,4.15334,8.72757,6.53091,13.2981,1.90454,34.6127,10.2279,9.78672,64.3593,11.3794,5.27544,1.15592,3.45183,-0.643321,-0.527551,-0.71605,-0.565352,-0.566007,-0.434913,-0.683969,-0.818802,-0.749018,-0.482773,-0.488911,-0.741568,-0.677052,-0.877596,-0.710659,-0.716825,-0.332739,-0.811214,-0.774693,-0.559999,-0.643443,-0.402319,-0.669868,-0.448972,-0.920044,-0.490959,-0.841982,-0.850715,-0.539184,-0.285049,-0.521669,-0.60159,0.655504,0.628912,0.671737,0.63769,0.637841,0.607046,0.664624,0.693982,0.678965,0.618403,0.61985,0.677339,0.66308,0.706324,0.670547,0.671908,0.582426,0.692368,0.684535,0.636452,0.655531,0.599245,0.661474,0.610395,0.715051,0.620332,0.698883,0.700717,0.631623,0.570784,0.627538,0.64602
175.025,0.903347,0.061016,6,63,0,-140.494,0.158543,-0.756126,0.135915,-0.653931,-0.684646,-0.752214,-0.582017,-0.643457,-0.622056,-0.816665,-0.820285,-0.902541,-0.766331,-0.853387,-0.99412,-0.428605,-1.00948,-0.702946,-0.742785,-0.736496,-0.866346,-0.925248,-0.672267,-0.828391,-0.726785,-0.787323,-0.72007,-0.972129,-0.703812,-0.674067,-1.0228,-0.758261,-0.373474,-0.580563,-0.599966,2.06744,0.860288,9.87718,9.89712,14.9122,5.03995,8.03643,10.1663,22.9764,13.94,26.8015,0.644802,8.42355,9.88184,8.8219,28.9243,14.5108,14.7053,7.82237,8.27756,28.05,10.6584,20.8312,11.0256,20.2788,2.6917,161.382,12.9892,8.07683,79.2074,7.50827,5.9367,2.89866,4.63429,-0.495388,-0.526103,-0.593671,-0.423474,-0.484914,-0.463514,-0.658122,-0.661742,-0.743998,-0.607788,-0.694845,-0.835577,-0.270062,-0.850935,-0.544403,-0.584242,-0.577954,-0.707803,-0.766705,-0.513725,-0.669849,-0.568242,-0.62878,-0.561527,-0.813587,-0.545269,-0.515525,-0.864253,-0.599719,-0.214932,-0.42202,-0.441423,0.621375,0.628574,0.644207,0.604314,0.618908,0.613847,0.658838,0.659652,0.677869,0.647436,0.667044,0.697533,0.567108,0.700763,0.632836,0.642043,0.640596,0.669916,0.682808,0.625679,0.661469,0.638357,0.652213,0.636806,0.692873,0.633037,0.626101,0.703549,0.645592,0.553527,0.603967,0.608598
