# 0.0155295, 0.0236142, 0.0187743, 0.0129671, 0.0130683, 0.0129535, 0.0128438, 0.0131557, 0.0130613, 0.013113, 0.0131527, 0.0130819, 0.0129904, 0.0131527, 0.0129806, 0.0130494, 0.0128658, 0.0130919, 0.012886, 0.0131, 0.013039, 0.0129484, 0.0130587, 0.0129463, 0.0129205, 0.0129508, 0.0129669, 0.0129317, 0.0129579, 0.0131147, 0.0130314, 0.0131006, 0.0130959, 0.0131572, 0.0130694, 0.00444789, 0.00818011, 0.0010404, 0.0011008, 0.00105874, 0.00114485, 0.00110823, 0.00105424, 0.00109724, 0.00107472, 0.00106337, 0.00109467, 0.0010952, 0.00105418, 0.00108545, 0.00105846, 0.00109886, 0.00107834, 0.0011085, 0.00110486, 0.00107443, 0.00107452, 0.00111081, 0.00104861, 0.0011115, 0.00114175, 0.00108967, 0.00110639, 0.00107656, 0.00106492, 0.00104905, 0.00116582, 0.0010973, 0.0011268, 0.00109598, 0.00105444, 0.00117746, 0.00111007, 0.00110652, 0.00108842, 0.00108574, 0.0011894, 0.00107712, 0.00107819, 0.00104007, 0.00106389, 0.00109841, 0.0010949, 0.00109419, 0.00108922, 0.00111104, 0.00107952, 0.00108628, 0.00110722, 0.00107538, 0.00107063, 0.00109539, 0.0010843, 0.00106641, 0.00104847, 0.00108168, 0.00105988, 0.00118414, 0.00109114, 0.00106517, 0.00103305, 0.00110688, 0.00104634, 0.00115678, 0.00109334, 0.00105801, 0.0011019, 0.00110966, 0.00105668, 0.00112449, 0.00112994, 0.00109218, 0.00109251, 0.00107329, 0.00106706, 0.00105152, 0.00106425, 8.51296e-05
21487.2,0.988799,0.00989353,7,127,0,-21422.8,-0.104762,-0.224095,0.544142,0.506048,-0.284918,0.27314,-1.06855,-0.683071,0.9544,-0.95814,-0.0549141,0.314155,0.51127,-0.523847,0.517969,-0.295353,-0.117445,0.189504,-0.419702,-0.601632,-0.0125525,-0.412081,0.398535,-0.0927774,-0.141334,-0.402711,-0.827356,-0.404873,-0.938835,1.16773,0.922561,-0.0135357,0.397418,0.0525729,-0.0242139,0.318718,0.523564,0.424287,0.134337,-0.475639,0.674181,0.064922,0.428823,-0.275197,0.594149,0.290286,-0.0816014,0.198247,0.0225071,0.646573,0.871972,0.590563,0.114001,-0.216667,0.0418804,-0.146131,0.564764,-0.257185,0.381692,-0.0959579,-0.672431,-0.305398,-0.146871,1.06655,0.127768,-0.0714527,-0.990877,-0.209348,-0.357591,-0.0216857,-0.541808,1.41313,0.432365,0.493285,0.236268,0.479581,-1.36187,0.453135,0.142203,0.32606,0.591243,0.480196,0.967191,0.415274,0.44227,-0.358827,0.158225,0.532647,0.0949334,-0.200247,0.385801,0.81601,1.01514,-0.115934,0.81479,-0.0916025,0.526267,1.23362,1.0638,0.0303701,0.166223,-0.329133,0.2626,0.167687,0.0645823,-0.350433,0.78577,-0.462958,-0.140959,0.0898107,-0.355865,0.73242,0.982233,0.835922,0.219266,0.138563,-0.0952299,0.0213183,0.401285,-0.389681,0.168378,-1.17331,-0.787834,0.849638,-1.0629,-0.159677,0.209393,0.406508,-0.62861,0.413206,-0.400115,-0.222207,0.0847414,-0.524465,-0.706394,-0.117315,-0.516844,0.293773,-0.19754,-0.246096,-0.507473,-0.932118,-0.509635,-1.0436,1.06297,0.817798,-0.118298,0.292656,-0.0521895,-0.128976
21484.2,0.96751,0.00989353,7,127,0,-21433.8,-0.0973179,0.0106052,0.447612,0.505372,-0.289078,0.26105,-1.07572,-0.692337,0.941773,-0.969369,-0.0478341,0.308613,0.50825,-0.523998,0.510971,-0.311924,-0.129693,0.175687,-0.413264,-0.60582,-0.0177078,-0.410172,0.385127,-0.105684,-0.147512,-0.400816,-0.835415,-0.400997,-0.942203,1.14709,0.920787,-0.0180292,0.394425,0.0335627,-0.0340009,0.155091,0.502291,0.46061,0.188664,-0.498361,0.688374,0.030881,0.426606,-0.289522,0.566207,0.274039,-0.123191,0.220663,0.0444952,0.682114,0.851107,0.59066,0.105182,-0.240939,0.0740714,-0.152293,0.572497,-0.276276,0.383116,-0.0829552,-0.672363,-0.308048,-0.160539,1.06183,0.128419,-0.0724174,-1.04788,-0.223217,-0.335176,-0.0248171,-0.507471,1.44523,0.445545,0.486958,0.242852,0.480284,-1.37193,0.438155,0.114894,0.328038,0.592132,0.475812,0.967248,0.420765,0.45883,-0.361165,0.156965,0.540447,0.123508,-0.15813,0.336948,0.841166,1.04046,-0.121964,0.837171,-0.0952795,0.513058,1.22896,1.02418,0.0495275,0.171607,-0.296906,0.241705,0.206159,0.0887519,-0.340258,0.760617,-0.475928,-0.112318,0.0897,-0.32011,0.743241,0.97766,0.850874,0.208384,0.129802,-0.13176,0.0211322,0.408054,-0.386396,0.163732,-1.17304,-0.789655,0.844455,-1.06669,-0.145152,0.211295,0.410932,-0.621316,0.413653,-0.409242,-0.227011,0.0783689,-0.510582,-0.703138,-0.115026,-0.50749,0.287809,-0.203002,-0.24483,-0.498134,-0.932733,-0.498315,-1.03952,1.04978,0.823469,-0.115347,0.297107,-0.0637552,-0.131319
21488,0.567591,0.00989353,7,127,0,-21415.6,-0.0982463,-0.0843974,0.519026,0.485044,-0.291456,0.260915,-1.08554,-0.701196,0.958523,-0.964435,-0.0540502,0.297866,0.51121,-0.528817,0.499268,-0.309536,-0.118139,0.186105,-0.425274,-0.604665,-0.015007,-0.421535,0.390393,-0.107457,-0.146734,-0.416254,-0.833324,-0.414786,-0.935041,1.15029,0.893532,-0.00742368,0.3942,0.0594603,-0.0316104,0.157222,0.492463,0.432505,0.16609,-0.495155,0.687143,0.0571808,0.407526,-0.276758,0.573092,0.288383,-0.0794961,0.192931,0.0301772,0.679629,0.876038,0.561207,0.109075,-0.217556,0.0704235,-0.157285,0.566062,-0.250563,0.383058,-0.0696487,-0.664444,-0.303268,-0.146109,1.08721,0.122016,-0.0631607,-1.01031,-0.223109,-0.358371,-0.00557804,-0.519816,1.4364,0.429111,0.493144,0.255099,0.488859,-1.35451,0.447591,0.137051,0.334719,0.597121,0.481606,0.992753,0.425986,0.456745,-0.36208,0.140306,0.548062,0.118774,-0.182438,0.373684,0.833108,1.0473,-0.115341,0.831975,-0.0848411,0.538998,1.24842,1.04586,0.0256109,0.171749,-0.310746,0.252262,0.16613,0.0822536,-0.35218,0.778609,-0.469716,-0.136727,0.0775149,-0.334643,0.730131,0.993975,0.836008,0.202756,0.152473,-0.107597,0.0210313,0.386797,-0.389702,0.162669,-1.18379,-0.799442,0.860277,-1.06268,-0.152296,0.199619,0.412964,-0.627063,0.401022,-0.407782,-0.216385,0.0878589,-0.52352,-0.702912,-0.113253,-0.519781,0.292147,-0.205703,-0.24498,-0.514501,-0.93157,-0.513033,-1.03329,1.05204,0.795286,-0.10567,0.295954,-0.038786,-0.129857
21479.2,0.971871,0.00989353,7,127,0,-21428.5,-0.101447,-0.0658146,0.53999,0.483716,-0.296027,0.255983,-1.07887,-0.700646,0.951787,-0.965471,-0.0389013,0.304691,0.509622,-0.518317,0.494469,-0.317378,-0.118232,0.178283,-0.425942,-0.608006,-0.0106172,-0.416232,0.381553,-0.106357,-0.13945,-0.413209,-0.828702,-0.398754,-0.933642,1.16474,0.911761,-0.00419567,0.401468,0.0684521,-0.0284075,0.140834,0.461407,0.457921,0.160833,-0.48248,0.668073,0.0464515,0.449693,-0.288244,0.594653,0.278245,-0.112255,0.224284,0.0501365,0.659598,0.851699,0.620477,0.121161,-0.219789,0.063368,-0.132272,0.569095,-0.262234,0.384889,-0.10318,-0.667508,-0.308046,-0.173064,1.04632,0.138879,-0.0691032,-1.01097,-0.200291,-0.323019,-0.0327126,-0.513426,1.3984,0.461513,0.490845,0.234274,0.474304,-1.34442,0.449388,0.131236,0.321455,0.591572,0.484845,0.95916,0.420455,0.461835,-0.358,0.175472,0.535198,0.0982428,-0.166449,0.375201,0.853249,1.02399,-0.120129,0.832366,-0.096342,0.513749,1.23589,1.05593,0.051033,0.157348,-0.311267,0.253619,0.206212,0.0752816,-0.339855,0.773797,-0.457062,-0.118296,0.100698,-0.330763,0.759869,0.981584,0.855255,0.218103,0.110835,-0.117051,0.0212562,0.38227,-0.397474,0.154537,-1.18031,-0.802092,0.85034,-1.06692,-0.140348,0.203245,0.408176,-0.619764,0.393023,-0.418825,-0.219679,0.076836,-0.527388,-0.709453,-0.112064,-0.517679,0.280106,-0.207804,-0.240897,-0.514656,-0.930149,-0.500201,-1.03509,1.0633,0.810314,-0.105642,0.300021,-0.0329946,-0.129854
21480.7,0.999425,0.00989353,7,127,0,-21416.1,-0.0838243,0.033685,0.532184,0.492944,-0.29891,0.253819,-1.10004,-0.708402,0.916483,-0.986721,-0.0835358,0.284439,0.497303,-0.550612,0.497552,-0.31571,-0.139282,0.164413,-0.422402,-0.6131,-0.0490172,-0.428046,0.376723,-0.122276,-0.161087,-0.421241,-0.84666,-0.429643,-0.962673,1.1511,0.898944,-0.0320515,0.37311,0.021345,-0.0513653,0.180076,0.453802,0.453108,0.16799,-0.48923,0.688846,0.0464616,0.427264,-0.27766,0.572281,0.262347,-0.105397,0.226405,0.0410295,0.668494,0.85102,0.594832,0.132986,-0.233421,0.0552527,-0.15641,0.567121,-0.266747,0.387051,-0.0900356,-0.661962,-0.302442,-0.142842,1.08259,0.127749,-0.0602547,-1.0108,-0.205778,-0.35847,-0.0206867,-0.530095,1.43908,0.44889,0.497803,0.256535,0.479022,-1.35634,0.464003,0.11836,0.32839,0.595903,0.485366,0.973849,0.416636,0.470536,-0.366014,0.167624,0.54498,0.103445,-0.161367,0.352416,0.829594,1.02995,-0.120043,0.815902,-0.0600208,0.527284,1.24033,1.02198,0.0433084,0.182234,-0.307486,0.255206,0.176203,0.0773622,-0.352025,0.791364,-0.471586,-0.120902,0.0757195,-0.31727,0.733906,0.987539,0.833731,0.188585,0.126856,-0.0984014,0.0213809,0.40912,-0.382734,0.169995,-1.18387,-0.792226,0.832659,-1.07055,-0.16736,0.200615,0.413479,-0.634436,0.413728,-0.399534,-0.223107,0.0805884,-0.506226,-0.696925,-0.132841,-0.511871,0.292898,-0.206101,-0.244911,-0.505065,-0.930485,-0.513467,-1.0465,1.06727,0.815119,-0.115876,0.289285,-0.0624793,-0.13519
21478.3,0.996251,0.00989353,7,127,0,-21422.7,-0.0756958,-0.0555865,0.556278,0.47831,-0.309323,0.24342,-1.10508,-0.716564,0.922929,-0.980323,-0.091546,0.275824,0.483207,-0.56394,0.490216,-0.331428,-0.148665,0.155973,-0.430441,-0.624451,-0.0557444,-0.430969,0.369418,-0.133173,-0.171047,-0.429633,-0.856873,-0.439662,-0.97677,1.11184,0.900864,-0.0448607,0.364618,0.013737,-0.0620897,0.201924,0.446848,0.453707,0.159044,-0.490884,0.677655,0.0634934,0.432301,-0.283239,0.593798,0.313605,-0.0810235,0.194932,0.028114,0.670353,0.888581,0.579073,0.0941846,-0.21929,0.0842265,-0.14609,0.574377,-0.270431,0.385964,-0.0797631,-0.657309,-0.307487,-0.150651,1.06429,0.12681,-0.0685132,-1.00333,-0.217703,-0.328196,-0.0179159,-0.509113,1.43062,0.428395,0.485655,0.221054,0.483117,-1.36878,0.442506,0.137724,0.327383,0.595381,0.479806,0.975138,0.430105,0.446845,-0.358695,0.144077,0.539572,0.123072,-0.182343,0.378116,0.833446,1.03194,-0.101942,0.841617,-0.120752,0.519075,1.24718,1.05385,0.0495469,0.15702,-0.314171,0.263398,0.197146,0.0640523,-0.333885,0.78091,-0.459967,-0.130292,0.101008,-0.323596,0.749496,0.970251,0.830841,0.231229,0.137431,-0.116227,0.0214685,0.402615,-0.385019,0.167725,-1.18078,-0.79226,0.847233,-1.05602,-0.167242,0.200128,0.407511,-0.639636,0.41452,-0.407123,-0.224361,0.0802776,-0.506136,-0.700147,-0.13144,-0.506665,0.293723,-0.208869,-0.246743,-0.505329,-0.932569,-0.515358,-1.05247,1.03614,0.825168,-0.120556,0.288923,-0.0619588,-0.137785
21487.3,0.975008,0.00989353,7,127,0,-21428,-0.0805373,-0.0342214,0.53154,0.48451,-0.305144,0.249067,-1.10012,-0.714356,0.929989,-0.975603,-0.0810724,0.277597,0.489055,-0.557645,0.486479,-0.328691,-0.140715,0.158804,-0.427964,-0.62567,-0.0530225,-0.428402,0.370683,-0.125675,-0.161229,-0.43271,-0.855044,-0.432095,-0.973817,1.12078,0.90612,-0.0390244,0.368959,0.0317921,-0.0591383,0.185888,0.435609,0.462257,0.16167,-0.483497,0.662711,0.0742817,0.44713,-0.274823,0.601151,0.287829,-0.0943185,0.200816,0.0126255,0.677158,0.869215,0.580974,0.10088,-0.234141,0.0644755,-0.152011,0.572577,-0.255877,0.392137,-0.0797798,-0.67023,-0.302895,-0.141459,1.0822,0.116797,-0.0615716,-1.01729,-0.216643,-0.365142,-0.0227764,-0.519683,1.42196,0.42532,0.496059,0.226533,0.482557,-1.34892,0.44323,0.132144,0.311032,0.592591,0.487274,0.978039,0.427678,0.455559,-0.366438,0.153255,0.542821,0.0989325,-0.163541,0.351829,0.833927,1.03808,-0.119417,0.839102,-0.109497,0.51216,1.24697,1.04813,0.0570075,0.172994,-0.310348,0.2593,0.168332,0.0773816,-0.344016,0.778723,-0.453346,-0.129595,0.0873531,-0.321119,0.741847,0.977625,0.853049,0.217312,0.131133,-0.0928295,0.0214003,0.403973,-0.385681,0.16853,-1.18065,-0.794893,0.849451,-1.05614,-0.16161,0.19706,0.408518,-0.638182,0.405942,-0.409228,-0.221252,0.0782668,-0.508501,-0.706207,-0.13356,-0.508939,0.290146,-0.206212,-0.241767,-0.513247,-0.935581,-0.512632,-1.05435,1.04024,0.825583,-0.119562,0.288422,-0.0487451,-0.139676
21487.7,0.998022,0.00989353,7,127,0,-21432.8,-0.0736072,-0.0159205,0.538842,0.466588,-0.32298,0.234847,-1.10614,-0.72246,0.919989,-1.01429,-0.0712429,0.282457,0.481531,-0.550194,0.475126,-0.331065,-0.146201,0.149199,-0.448327,-0.632506,-0.0443482,-0.456,0.357385,-0.129461,-0.172876,-0.432634,-0.856875,-0.431924,-0.949869,1.13877,0.876923,-0.0284421,0.367859,0.0256096,-0.0647039,0.183379,0.442614,0.455799,0.163541,-0.481107,0.672471,0.0720937,0.435177,-0.289145,0.587887,0.290125,-0.101342,0.205153,0.0233438,0.672561,0.862591,0.582595,0.111451,-0.235322,0.0610882,-0.142516,0.577486,-0.23974,0.400341,-0.0777385,-0.665873,-0.29583,-0.148546,1.0699,0.115841,-0.0708235,-1.02364,-0.215215,-0.368003,-0.0234927,-0.520231,1.41833,0.425874,0.492995,0.221978,0.49393,-1.34481,0.443103,0.123868,0.311212,0.592314,0.485248,0.97679,0.425017,0.436802,-0.368166,0.151981,0.55087,0.0913804,-0.171279,0.352041,0.826791,1.03237,-0.110577,0.828001,-0.112029,0.50256,1.25145,1.0372,0.0560395,0.181892,-0.317936,0.274419,0.182228,0.0779665,-0.339959,0.77291,-0.466852,-0.117402,0.0855463,-0.32966,0.739832,0.975941,0.840253,0.217285,0.121773,-0.0944472,0.0213855,0.392981,-0.396587,0.16124,-1.17974,-0.796067,0.846382,-1.0879,-0.14485,0.20885,0.407924,-0.623801,0.401519,-0.404672,-0.219808,0.0755916,-0.521934,-0.706114,-0.117955,-0.529608,0.283778,-0.203068,-0.246483,-0.506241,-0.930482,-0.505531,-1.02348,1.06516,0.803316,-0.102049,0.294252,-0.0479975,-0.138311
21507,0.968867,0.00989353,7,127,0,-21444.3,-0.0759896,0.0486173,0.577967,0.472549,-0.314651,0.236216,-1.10748,-0.728263,0.9175,-1.00781,-0.0819537,0.273515,0.478238,-0.554244,0.479544,-0.334682,-0.150974,0.159262,-0.442557,-0.632868,-0.0558247,-0.445909,0.358688,-0.13716,-0.168728,-0.441673,-0.857774,-0.423989,-0.968288,1.13912,0.879462,-0.0372598,0.361852,0.0157152,-0.0563813,0.23632,0.483632,0.445597,0.175845,-0.475031,0.698156,0.0489736,0.433573,-0.292856,0.600276,0.284787,-0.0922916,0.201384,0.0466293,0.666133,0.85164,0.592567,0.111067,-0.234071,0.0677723,-0.145835,0.569615,-0.26348,0.388228,-0.0762835,-0.665131,-0.308436,-0.141179,1.06827,0.136842,-0.0712087,-1.02436,-0.220186,-0.340759,-0.00262166,-0.525402,1.44046,0.461446,0.490177,0.238767,0.486997,-1.35923,0.444792,0.133562,0.327798,0.57895,0.495332,0.984796,0.429292,0.460569,-0.358908,0.156602,0.535607,0.0986852,-0.165282,0.362059,0.83299,1.04044,-0.13407,0.84027,-0.0987857,0.5365,1.22328,1.05704,0.0370475,0.187343,-0.308269,0.253762,0.196513,0.090238,-0.354952,0.787816,-0.456435,-0.115306,0.0964016,-0.324956,0.723456,0.992487,0.843801,0.210501,0.142596,-0.111642,0.0214092,0.396559,-0.39064,0.160227,-1.18347,-0.804253,0.84151,-1.0838,-0.157943,0.197526,0.402248,-0.630234,0.403555,-0.410671,-0.226963,0.0832728,-0.518547,-0.708858,-0.131814,-0.521899,0.282698,-0.21315,-0.244718,-0.517663,-0.933763,-0.499978,-1.04428,1.06313,0.803472,-0.113249,0.285862,-0.0602744,-0.132371
21493.1,0.958283,0.00989353,7,127,0,-21448.6,-0.0690991,0.0580888,0.581453,0.463502,-0.32015,0.227835,-1.11065,-0.736338,0.916452,-1.01519,-0.0923926,0.263856,0.471356,-0.561933,0.471174,-0.341897,-0.156418,0.150357,-0.449197,-0.638992,-0.0602199,-0.451594,0.351421,-0.148759,-0.178028,-0.449362,-0.866781,-0.431247,-0.975412,1.11505,0.880533,-0.0456139,0.351796,0.0142192,-0.0655388,0.290297,0.473921,0.440649,0.182127,-0.476484,0.681374,0.0415504,0.426513,-0.309208,0.590287,0.29894,-0.0898512,0.2022,0.0534525,0.683725,0.834145,0.602435,0.114794,-0.221663,0.0603654,-0.143584,0.580102,-0.251614,0.397791,-0.0720578,-0.658755,-0.290573,-0.153039,1.06909,0.127227,-0.0463608,-1.02146,-0.212806,-0.340651,-0.0130853,-0.505151,1.43806,0.457761,0.494865,0.249454,0.489937,-1.36653,0.46484,0.154534,0.316988,0.595177,0.472735,0.984081,0.423872,0.45488,-0.360843,0.158918,0.546615,0.100619,-0.189083,0.381957,0.832771,1.02803,-0.122484,0.859216,-0.0968075,0.534901,1.22076,1.06649,0.0511288,0.181766,-0.320397,0.241413,0.192571,0.0818296,-0.357151,0.779034,-0.465924,-0.111252,0.103733,-0.324812,0.733779,0.996345,0.842032,0.229288,0.140617,-0.0986304,0.0214802,0.394403,-0.389249,0.158736,-1.17975,-0.805437,0.847353,-1.08429,-0.161492,0.194757,0.402257,-0.631032,0.402075,-0.410996,-0.225517,0.081258,-0.518296,-0.708091,-0.129319,-0.520693,0.282322,-0.217858,-0.247127,-0.518461,-0.93588,-0.500346,-1.04451,1.04595,0.811434,-0.114713,0.282697,-0.0548799,-0.134638
21500.5,0.784154,0.00989353,7,127,0,-21427.9,-0.0464007,-0.144097,0.666694,0.439504,-0.352208,0.2016,-1.13426,-0.755688,0.884669,-1.02818,-0.107497,0.246273,0.450884,-0.582063,0.442811,-0.370285,-0.178582,0.11601,-0.482242,-0.657665,-0.0745771,-0.471785,0.327838,-0.158023,-0.201011,-0.46334,-0.891853,-0.474453,-0.992981,1.10842,0.858394,-0.066644,0.335838,-0.0111288,-0.0911737,0.273589,0.514877,0.446327,0.151953,-0.489175,0.698162,0.0489044,0.423161,-0.270524,0.568948,0.286646,-0.105522,0.221182,0.0301815,0.66942,0.846264,0.599516,0.111301,-0.224759,0.0539325,-0.141309,0.571821,-0.262714,0.393107,-0.0824361,-0.668761,-0.313973,-0.160345,1.07973,0.127428,-0.0680383,-1.01319,-0.18968,-0.33697,-0.03272,-0.516069,1.43816,0.433339,0.512232,0.215998,0.491121,-1.36452,0.455429,0.146186,0.315601,0.601092,0.477943,0.960918,0.415416,0.456675,-0.346089,0.1604,0.531072,0.124232,-0.171698,0.384783,0.835833,1.06019,-0.11152,0.829253,-0.0820774,0.539037,1.2381,1.05512,0.0498226,0.175302,-0.299942,0.259863,0.188662,0.0799724,-0.337743,0.773065,-0.449164,-0.120648,0.0914231,-0.33934,0.764811,0.975304,0.831272,0.215902,0.129637,-0.113559,0.021366,0.393103,-0.398609,0.155199,-1.18066,-0.802088,0.838268,-1.07458,-0.153898,0.199873,0.404483,-0.628464,0.39641,-0.416686,-0.224983,0.0696095,-0.528642,-0.704065,-0.120978,-0.518186,0.281437,-0.204424,-0.247411,-0.509741,-0.938254,-0.520853,-1.03938,1.06202,0.811993,-0.113045,0.289437,-0.0575295,-0.137574
21490.4,0.994512,0.00989353,7,127,0,-21436.5,-0.0306697,-0.130329,0.740402,0.428507,-0.364543,0.189544,-1.15224,-0.77248,0.88057,-1.03238,-0.123484,0.236891,0.440428,-0.597038,0.433728,-0.388537,-0.190059,0.107971,-0.496244,-0.670428,-0.0926244,-0.479229,0.317522,-0.175565,-0.21649,-0.471411,-0.903092,-0.484633,-1.01196,1.07627,0.843356,-0.0817597,0.323059,-0.0313826,-0.106458,0.21428,0.514786,0.444417,0.18071,-0.482285,0.67729,0.0591845,0.435639,-0.264641,0.590554,0.291268,-0.0939546,0.204328,0.0412837,0.674013,0.876876,0.587919,0.112368,-0.23573,0.0867671,-0.146974,0.572939,-0.262588,0.38093,-0.0952808,-0.651274,-0.299896,-0.144141,1.06242,0.125036,-0.0652274,-1.03943,-0.222423,-0.350142,-0.00323263,-0.52832,1.40321,0.460406,0.484487,0.270423,0.494528,-1.38505,0.449344,0.121139,0.343093,0.58708,0.488192,0.990578,0.420555,0.450035,-0.370588,0.147643,0.560302,0.098667,-0.193846,0.362336,0.831907,1.03554,-0.128291,0.836998,-0.103841,0.526237,1.23705,1.06035,0.0417592,0.152528,-0.331976,0.248819,0.208383,0.0741421,-0.353366,0.782149,-0.478802,-0.118143,0.0869048,-0.327722,0.732377,0.98884,0.852536,0.216496,0.117486,-0.117179,0.0213484,0.397837,-0.395212,0.158875,-1.18291,-0.80315,0.8499,-1.06305,-0.154154,0.206222,0.409759,-0.627708,0.403058,-0.419207,-0.220729,0.0773011,-0.526913,-0.701097,-0.123294,-0.509899,0.286852,-0.206234,-0.24716,-0.502081,-0.933761,-0.515303,-1.04263,1.0456,0.812686,-0.112429,0.292389,-0.0620522,-0.137127
21493.3,0.780308,0.00989353,7,127,0,-21438.6,-0.0327229,-0.10964,0.735461,0.418113,-0.359737,0.18778,-1.152,-0.768128,0.87442,-1.04997,-0.119367,0.235361,0.430795,-0.599145,0.439204,-0.380182,-0.196024,0.108693,-0.489851,-0.670391,-0.0840404,-0.484838,0.315183,-0.174529,-0.218104,-0.481718,-0.898622,-0.484794,-1.00335,1.08434,0.851323,-0.0746466,0.323298,-0.0177982,-0.104544,0.243214,0.495529,0.437005,0.162845,-0.491952,0.691698,0.0487445,0.445658,-0.302475,0.579674,0.271389,-0.111164,0.218167,0.0451302,0.682501,0.853107,0.611856,0.111975,-0.237428,0.0549995,-0.136401,0.557852,-0.252791,0.394265,-0.0791369,-0.653,-0.291689,-0.158357,1.06467,0.135947,-0.0586344,-1.01829,-0.21006,-0.336576,-0.0113118,-0.516628,1.42878,0.43363,0.509186,0.236761,0.468826,-1.38234,0.468322,0.150424,0.314786,0.600947,0.469215,0.978393,0.43118,0.450836,-0.351836,0.164073,0.540839,0.111211,-0.162374,0.378404,0.837776,1.0233,-0.1185,0.8264,-0.100694,0.526603,1.24432,1.05115,0.0617105,0.188239,-0.276392,0.247759,0.180169,0.0950835,-0.345309,0.784503,-0.446863,-0.115512,0.0942262,-0.328508,0.770655,0.97463,0.857086,0.220084,0.147606,-0.112937,0.0212516,0.38539,-0.392459,0.155057,-1.18472,-0.800851,0.841697,-1.08269,-0.15209,0.202638,0.398073,-0.631868,0.406481,-0.412905,-0.228747,0.0759703,-0.522574,-0.703114,-0.116763,-0.517561,0.28246,-0.207252,-0.250827,-0.514441,-0.931345,-0.517516,-1.03608,1.05162,0.8186,-0.107369,0.290575,-0.0505211,-0.137267
21481.7,0.932752,0.00989353,7,127,0,-21430.8,-0.0522738,-0.0996674,0.77046,0.437947,-0.342882,0.203539,-1.13116,-0.751718,0.89249,-1.03563,-0.113976,0.257831,0.471993,-0.58153,0.448769,-0.36352,-0.167885,0.125701,-0.465261,-0.65582,-0.0768991,-0.471042,0.338301,-0.155747,-0.200365,-0.460005,-0.891583,-0.457619,-0.987867,1.10278,0.867013,-0.0620256,0.336038,-0.0136931,-0.0818882,0.25108,0.491297,0.456969,0.1721,-0.474517,0.674661,0.0688391,0.429006,-0.265789,0.592126,0.313112,-0.0718112,0.210279,0.0371139,0.671034,0.882944,0.576786,0.124816,-0.200761,0.0808784,-0.144722,0.599496,-0.26535,0.38331,-0.0786766,-0.671826,-0.30158,-0.134589,1.08612,0.134,-0.0676829,-1.02003,-0.203064,-0.348339,-0.0122813,-0.517005,1.44428,0.460631,0.489232,0.254161,0.506586,-1.34468,0.43831,0.129052,0.351225,0.598554,0.502713,0.971013,0.416001,0.470972,-0.366095,0.158335,0.552227,0.112197,-0.192173,0.373932,0.834761,1.05826,-0.0935474,0.82955,-0.0771557,0.538137,1.23632,1.07096,0.0374397,0.162609,-0.336834,0.26961,0.20123,0.0715533,-0.336936,0.786353,-0.476156,-0.126226,0.100615,-0.330597,0.721693,0.98425,0.839986,0.222805,0.125894,-0.101234,0.0211006,0.385674,-0.395156,0.151265,-1.18343,-0.803992,0.840216,-1.0879,-0.16625,0.205557,0.419719,-0.633804,0.396495,-0.415794,-0.220158,0.0734272,-0.517535,-0.708094,-0.129173,-0.523316,0.286027,-0.208021,-0.252639,-0.512278,-0.943857,-0.509893,-1.04014,1.05051,0.814739,-0.114299,0.283764,-0.0659668,-0.134162
21488.7,0.974486,0.00989353,7,127,0,-21431.2,-0.0380904,-0.0476576,0.678723,0.434912,-0.350917,0.195037,-1.14664,-0.767069,0.870154,-1.04591,-0.11442,0.233211,0.44552,-0.598392,0.431977,-0.38017,-0.193347,0.10151,-0.481221,-0.675582,-0.0893947,-0.48085,0.314018,-0.184366,-0.208153,-0.474172,-0.906359,-0.474206,-1.00003,1.09695,0.849794,-0.0792853,0.323799,-0.0141,-0.108797,0.205227,0.509956,0.450066,0.169633,-0.488806,0.701779,0.0537126,0.437134,-0.284035,0.58357,0.277349,-0.110734,0.230264,0.0583206,0.672144,0.856439,0.617854,0.116342,-0.239227,0.0615752,-0.133907,0.569951,-0.240775,0.39977,-0.0760143,-0.649459,-0.291721,-0.157049,1.06222,0.141275,-0.0560171,-1.01352,-0.208848,-0.33775,-0.0179593,-0.523449,1.43382,0.436686,0.50319,0.240149,0.471762,-1.3738,0.473523,0.148735,0.312065,0.604112,0.472947,0.982699,0.430842,0.454606,-0.354561,0.163506,0.550271,0.11944,-0.153977,0.376197,0.847592,0.998363,-0.122612,0.84322,-0.0981748,0.532236,1.25613,1.03813,0.051588,0.187015,-0.276372,0.255428,0.178748,0.100081,-0.342541,0.781181,-0.455214,-0.115718,0.0928827,-0.316911,0.76157,0.977242,0.859123,0.200981,0.156749,-0.110558,0.0211021,0.396822,-0.389007,0.156946,-1.18473,-0.805159,0.832064,-1.084,-0.15251,0.19512,0.40743,-0.636482,0.393886,-0.418261,-0.231437,0.0634197,-0.519311,-0.713672,-0.127485,-0.518941,0.275928,-0.222457,-0.246243,-0.512263,-0.94445,-0.512296,-1.03812,1.05886,0.811704,-0.117376,0.285708,-0.0521905,-0.146888
