# 0.107909, 0.0271759, 0.0170537, 0.0163175, 0.0163977, 0.0161905, 0.0164208, 0.0164388, 0.0162241, 0.016344, 0.0162962, 0.01634, 0.0163881, 0.0162613, 0.0163412, 0.0164009, 0.0162827, 0.0162339, 0.0164275, 0.0162613, 0.0162749, 0.0163171, 0.0164815, 0.0162665, 0.0164414, 0.0163539, 0.0162798, 0.0162971, 0.0162395, 0.016309, 0.0163777, 0.0163046, 0.0164346, 0.0163959, 0.0163713, 0.0447828, 0.00694505, 0.0422422, 0.0422075, 0.0423854, 0.0424205, 0.0423541, 0.0424929, 0.0424652, 0.0424907, 0.0422046, 0.0423431, 0.0425279, 0.0425537, 0.0423449, 0.042425, 0.0424185, 0.0423142, 0.0424521, 0.042405, 0.0423935, 0.0424724, 0.0421656, 0.0426224, 0.0422478, 0.0425115, 0.0423541, 0.042416, 0.0422602, 0.0424592, 0.0424543, 0.0425551, 0.042299, 0.0424767, 0.0423333, 0.0426577, 0.0424591, 0.0424946, 0.0421966, 0.0422854, 0.042419, 0.0423063, 0.0422794, 0.0422517, 0.0423476, 0.0420869, 0.0420994, 0.0425452, 0.0424149, 0.0424179, 0.0422099, 0.0425359, 0.0426365, 0.042394, 0.0423901, 0.0424033, 0.0423072, 0.042309, 0.0425102, 0.0423133, 0.0425054, 0.0425497, 0.0423368, 0.0424863, 0.0423652, 0.0427007, 0.0425909, 0.0422449, 0.042078, 0.0422893, 0.0424242, 0.042183, 0.0424272, 0.0424348, 0.042378, 0.0421515, 0.042179, 0.0424479, 0.0425691, 0.0420268, 0.0422014, 0.0425568, 8.9009e-05
21462.5,0.633605,0.00365778,6,63,0,-21403.8,-0.30305,0.0518466,0.545267,0.766397,0.000143689,0.542973,-0.806306,-0.397368,1.23261,-0.698292,0.215105,0.589127,0.793337,-0.247208,0.802941,-0.0225793,0.170876,0.447767,-0.143446,-0.306094,0.26814,-0.145077,0.665857,0.186397,0.13652,-0.12094,-0.54545,-0.118164,-0.665637,1.4291,1.19396,0.25754,0.689068,0.320075,0.263642,0.183696,0.506925,0.360502,0.0795425,-0.582442,0.593874,-0.00290981,0.373627,-0.371315,0.500653,0.19707,-0.161644,0.131849,-0.05262,0.608055,0.80518,0.526462,0.0402211,-0.292452,-0.0262997,-0.215283,0.48367,-0.350713,0.294755,-0.154444,-0.734123,-0.366837,-0.22518,0.977024,0.0576108,-0.150966,-1.09141,-0.302073,-0.405185,-0.0958567,-0.587974,1.38157,0.36771,0.424927,0.154923,0.408995,-1.43898,0.365141,0.0595874,0.237993,0.53493,0.394921,0.900714,0.351551,0.381601,-0.424021,0.0741441,0.445002,0.0383701,-0.253206,0.289823,0.763964,0.955144,-0.182165,0.73686,-0.176798,0.439536,1.14246,0.966147,-0.0344581,0.0938743,-0.393487,0.186535,0.106039,0.0179007,-0.421023,0.703869,-0.553269,-0.213938,-0.0172074,-0.420492,0.658388,0.891093,0.773139,0.135157,0.0577005,-0.193637,0.0211656,0.463346,-0.302907,0.239923,-1.10936,-0.700418,0.92956,-1.00134,-0.087945,0.286077,0.490287,-0.550259,0.49989,-0.32563,-0.132175,0.144716,-0.446496,-0.609145,-0.0349105,-0.448127,0.362806,-0.116654,-0.166531,-0.423991,-0.8485,-0.421214,-0.968688,1.12605,0.890907,-0.0455107,0.386018,0.0170249,-0.0394086
21485,0.946146,0.00365778,6,63,0,-21405,-0.305408,0.0476986,0.549928,0.764981,-0.0030792,0.547782,-0.80554,-0.398735,1.22487,-0.692636,0.222141,0.591766,0.783304,-0.253021,0.797207,-0.0245087,0.161586,0.458414,-0.137807,-0.304212,0.267667,-0.135514,0.671639,0.17955,0.131241,-0.114574,-0.552044,-0.124396,-0.64907,1.43489,1.18932,0.265741,0.685308,0.325546,0.263617,0.172914,0.50404,0.379427,0.0874003,-0.566964,0.598686,-0.0215631,0.350151,-0.348534,0.50024,0.201962,-0.164622,0.129248,-0.040636,0.605437,0.793357,0.543972,0.0316897,-0.299402,-0.00980357,-0.211475,0.493494,-0.349906,0.309411,-0.166457,-0.72993,-0.359811,-0.223996,0.972692,0.0466174,-0.140641,-1.10105,-0.294622,-0.406237,-0.091111,-0.600167,1.38087,0.357143,0.412988,0.139561,0.416349,-1.44393,0.370178,0.0621418,0.24905,0.526445,0.39731,0.897807,0.350075,0.398661,-0.434443,0.0625007,0.456681,0.0439649,-0.262214,0.301236,0.768973,0.956119,-0.190116,0.736466,-0.166185,0.448981,1.14464,0.964946,-0.0336245,0.0948617,-0.382667,0.192889,0.120133,0.00141062,-0.420998,0.691726,-0.542429,-0.209877,-0.00875261,-0.410189,0.657773,0.907057,0.768778,0.124427,0.0558732,-0.194672,0.0211527,0.459573,-0.308487,0.242374,-1.11095,-0.704143,0.91946,-0.998044,-0.0832667,0.286358,0.477896,-0.558429,0.491799,-0.329917,-0.143822,0.153006,-0.443215,-0.60962,-0.0377414,-0.440922,0.366231,-0.125858,-0.174167,-0.419982,-0.857452,-0.429804,-0.954478,1.12948,0.883914,-0.0396672,0.3799,0.0201383,-0.0417913
21482.2,0.993623,0.00365778,6,63,0,-21426,-0.307025,0.0488778,0.5502,0.766981,0.000497214,0.548661,-0.807546,-0.402654,1.22501,-0.691518,0.225597,0.587134,0.779002,-0.254432,0.79641,-0.0263862,0.162773,0.458759,-0.14117,-0.305766,0.270008,-0.137739,0.67021,0.179691,0.133795,-0.116793,-0.554172,-0.122839,-0.645806,1.43468,1.18661,0.264893,0.686798,0.325239,0.267658,0.172164,0.503037,0.381047,0.0960391,-0.568277,0.601845,-0.0263176,0.357988,-0.355258,0.500888,0.203106,-0.165235,0.126181,-0.0409887,0.601121,0.789295,0.537766,0.0351558,-0.299374,-0.00432064,-0.207503,0.496664,-0.351314,0.313893,-0.165213,-0.730261,-0.356919,-0.224878,0.967885,0.0484085,-0.134484,-1.10236,-0.300413,-0.405825,-0.0971024,-0.605447,1.38021,0.355109,0.415917,0.14336,0.419173,-1.45033,0.36993,0.0591727,0.249996,0.519078,0.397557,0.89243,0.346348,0.403773,-0.432477,0.0615538,0.458409,0.0426571,-0.260011,0.300553,0.767767,0.954634,-0.190592,0.737971,-0.161069,0.450289,1.15064,0.965986,-0.0322569,0.0994302,-0.381046,0.194436,0.120574,-0.00163099,-0.416628,0.685125,-0.537275,-0.212774,-0.00455506,-0.409888,0.656556,0.909025,0.771943,0.127673,0.056293,-0.187292,0.0211562,0.459956,-0.306528,0.241637,-1.11457,-0.709679,0.917981,-0.998543,-0.0814282,0.280109,0.471977,-0.561457,0.489385,-0.333411,-0.144252,0.151734,-0.448195,-0.61279,-0.0370171,-0.444764,0.363185,-0.127334,-0.17323,-0.423818,-0.861197,-0.429864,-0.952831,1.12765,0.879582,-0.0421318,0.379773,0.0182144,-0.0393669
21480.8,0.887132,0.00365778,6,63,0,-21414,-0.309043,0.0383027,0.548766,0.776922,-0.00152675,0.544257,-0.793222,-0.417768,1.22297,-0.671894,0.236589,0.585021,0.790108,-0.232556,0.784615,-0.0255606,0.153624,0.465346,-0.134925,-0.325959,0.251189,-0.130681,0.668212,0.176447,0.143183,-0.126802,-0.537196,-0.132216,-0.657522,1.43286,1.17405,0.271412,0.67918,0.330113,0.251176,0.181897,0.500439,0.375423,0.110801,-0.539029,0.606581,-0.0215799,0.358749,-0.353344,0.488996,0.217109,-0.1741,0.127938,-0.0369242,0.587889,0.791625,0.515465,0.053605,-0.322176,0.00214547,-0.239689,0.515408,-0.347086,0.322118,-0.160225,-0.744886,-0.368998,-0.238099,1.00513,0.0670363,-0.133696,-1.0925,-0.28613,-0.405235,-0.0768954,-0.576666,1.34229,0.377584,0.419416,0.161659,0.396322,-1.45795,0.376956,0.0711105,0.252644,0.517995,0.399665,0.896004,0.362492,0.394338,-0.457052,0.102793,0.477528,0.0566164,-0.253842,0.287158,0.772508,0.985449,-0.194024,0.761544,-0.178276,0.463754,1.15189,0.982301,-0.0285978,0.0865399,-0.371141,0.1634,0.109895,-0.0045144,-0.413922,0.726054,-0.526479,-0.202664,0.0144333,-0.413013,0.669424,0.919205,0.767759,0.138232,0.0518039,-0.19331,0.0211398,0.467879,-0.31057,0.235214,-1.10227,-0.726812,0.913931,-0.980938,-0.0724539,0.275978,0.481065,-0.5416,0.475571,-0.334604,-0.15542,0.156302,-0.443969,-0.635003,-0.0578546,-0.439724,0.359169,-0.132597,-0.165861,-0.435845,-0.84624,-0.441259,-0.966565,1.12381,0.865003,-0.0376315,0.370137,0.0210698,-0.0578672
21483.1,0.999134,0.00365778,6,63,0,-21433.5,-0.309654,0.0363637,0.548364,0.774707,0.00211433,0.545233,-0.791798,-0.415284,1.22149,-0.669809,0.235637,0.586467,0.789581,-0.234935,0.784061,-0.0265679,0.153853,0.465432,-0.140992,-0.323642,0.252406,-0.131998,0.666545,0.175782,0.146419,-0.130225,-0.537902,-0.129246,-0.656438,1.4365,1.17663,0.273163,0.682673,0.329297,0.252478,0.176468,0.50099,0.376723,0.106994,-0.534066,0.605293,-0.0230581,0.360048,-0.35675,0.494838,0.214479,-0.173295,0.130234,-0.0376306,0.581415,0.788319,0.509974,0.0474077,-0.313148,-0.000869301,-0.237032,0.517849,-0.344907,0.32175,-0.155179,-0.744905,-0.369277,-0.234779,1.00325,0.0707609,-0.13439,-1.09779,-0.287328,-0.407335,-0.0754842,-0.576296,1.34396,0.376191,0.422968,0.163379,0.392531,-1.4574,0.372901,0.0737679,0.250834,0.51424,0.398937,0.90074,0.360016,0.389865,-0.45604,0.100453,0.473643,0.0536946,-0.252263,0.283214,0.777929,0.98562,-0.191067,0.764446,-0.173289,0.461776,1.15383,0.978587,-0.0310056,0.0842294,-0.368242,0.167301,0.109225,-0.00459641,-0.41353,0.725782,-0.527677,-0.203109,0.0151206,-0.407501,0.672055,0.922936,0.767936,0.144544,0.046539,-0.199172,0.0211392,0.465053,-0.30754,0.235579,-1.10145,-0.724938,0.911833,-0.979463,-0.0740174,0.276813,0.479927,-0.544589,0.474406,-0.336222,-0.155801,0.155778,-0.450646,-0.633296,-0.0572482,-0.441652,0.356891,-0.133872,-0.163235,-0.439879,-0.847557,-0.438901,-0.966093,1.12685,0.866974,-0.036491,0.373019,0.0196428,-0.0571759
21483.4,0.999585,0.00365778,6,63,0,-21425.3,-0.315654,-0.0210913,0.550575,0.779804,-0.0100371,0.540764,-0.800429,-0.413863,1.23792,-0.70886,0.228304,0.582642,0.795748,-0.253585,0.787781,-0.0263967,0.171474,0.456955,-0.132637,-0.316049,0.266283,-0.136907,0.672877,0.171983,0.132929,-0.121379,-0.560159,-0.119612,-0.658154,1.43896,1.22189,0.269982,0.670068,0.327286,0.253183,0.186311,0.491024,0.386656,0.0801568,-0.577822,0.613207,-0.0124731,0.362669,-0.342073,0.519884,0.223779,-0.15932,0.146489,-0.0308823,0.614268,0.801033,0.543944,0.0329495,-0.283565,-0.00687222,-0.199223,0.484227,-0.319337,0.305186,-0.160361,-0.73533,-0.375875,-0.210905,0.992685,0.0479025,-0.146029,-1.08307,-0.279368,-0.419765,-0.105235,-0.605011,1.37872,0.365672,0.41265,0.17136,0.429863,-1.39397,0.386857,0.0575686,0.264938,0.532145,0.431652,0.897791,0.344392,0.378703,-0.413957,0.082422,0.475891,0.0299707,-0.248808,0.310883,0.751707,0.935592,-0.181568,0.748895,-0.14816,0.456259,1.1732,0.978848,-0.02088,0.111263,-0.389744,0.203929,0.126583,0.0175844,-0.412406,0.689887,-0.543495,-0.191903,0.0155376,-0.400737,0.668823,0.907386,0.782268,0.138257,0.080066,-0.170244,0.0211583,0.46415,-0.325691,0.22511,-1.11608,-0.729517,0.922269,-1.02451,-0.0873499,0.266988,0.480094,-0.569238,0.472128,-0.342051,-0.14418,0.141301,-0.448291,-0.631703,-0.0493705,-0.452561,0.357224,-0.143671,-0.182725,-0.437032,-0.875813,-0.435266,-0.973807,1.12331,0.906235,-0.0456718,0.354415,0.0116319,-0.0624704
21488.8,0.889559,0.00365778,6,63,0,-21431.9,-0.315222,-0.0117634,0.55651,0.779445,-0.00992844,0.545437,-0.79653,-0.412642,1.23747,-0.698396,0.216862,0.590101,0.796169,-0.246366,0.78858,-0.0269289,0.160489,0.455185,-0.137678,-0.327966,0.253934,-0.138664,0.656356,0.17753,0.135587,-0.123651,-0.547845,-0.125619,-0.664046,1.4412,1.21052,0.268531,0.674082,0.336653,0.250096,0.172204,0.493254,0.385461,0.0838698,-0.575833,0.601698,-0.00254553,0.359549,-0.34141,0.507607,0.233607,-0.15039,0.146933,-0.0279526,0.601076,0.799318,0.536503,0.0488858,-0.27889,-0.0131596,-0.192447,0.491532,-0.343584,0.312503,-0.139839,-0.740862,-0.394815,-0.229087,1.00311,0.0575975,-0.143659,-1.08807,-0.274694,-0.418306,-0.0864351,-0.591434,1.38032,0.369291,0.422172,0.179791,0.43487,-1.39305,0.400226,0.0725759,0.251377,0.535442,0.396256,0.904221,0.347472,0.382548,-0.41385,0.0851453,0.479422,0.0261974,-0.242415,0.3147,0.750936,0.967691,-0.189494,0.741412,-0.164429,0.460056,1.17443,0.995066,-0.0281898,0.105315,-0.37029,0.203269,0.142498,0.0141623,-0.412288,0.703051,-0.522951,-0.184543,0.0260067,-0.39206,0.684622,0.89884,0.785055,0.145593,0.0695209,-0.185361,0.0211555,0.464224,-0.32515,0.230215,-1.11175,-0.727864,0.922244,-1.01362,-0.0983597,0.274879,0.480947,-0.561588,0.473358,-0.342151,-0.154733,0.139963,-0.4529,-0.643188,-0.0612877,-0.453886,0.341134,-0.137692,-0.179635,-0.438873,-0.863067,-0.440841,-0.979268,1.12598,0.895302,-0.0466913,0.35886,0.0214308,-0.0651259
21490.9,0.998246,0.00365778,6,63,0,-21434,-0.320297,-0.00547594,0.553545,0.774625,-0.00402909,0.53953,-0.789864,-0.405516,1.2287,-0.686456,0.236294,0.585266,0.790804,-0.260884,0.790108,-0.0334332,0.165614,0.463201,-0.123228,-0.314959,0.258823,-0.132235,0.682369,0.171631,0.149981,-0.127193,-0.536967,-0.123608,-0.64559,1.42079,1.20491,0.260855,0.684865,0.326111,0.263295,0.139181,0.49481,0.391121,0.10323,-0.551586,0.625494,-0.0130113,0.35324,-0.335611,0.511491,0.196126,-0.169281,0.160278,-0.0416297,0.60583,0.811188,0.539205,0.0396805,-0.300659,0.0241704,-0.212744,0.510621,-0.317771,0.326122,-0.158093,-0.729403,-0.351018,-0.213157,0.99135,0.0808344,-0.133108,-1.07168,-0.28687,-0.418095,-0.0825761,-0.587921,1.35246,0.37162,0.428469,0.163537,0.410179,-1.43337,0.387751,0.0681001,0.266412,0.531551,0.420973,0.902309,0.349112,0.391785,-0.447756,0.103348,0.491335,0.0492666,-0.227935,0.281612,0.776685,0.966832,-0.181158,0.769099,-0.163674,0.466248,1.14884,0.97856,-0.0111762,0.0992917,-0.387112,0.182138,0.116694,0.0222901,-0.414659,0.724073,-0.524899,-0.181216,0.0265137,-0.408615,0.675761,0.922346,0.777801,0.146026,0.0782526,-0.175878,0.0211518,0.454328,-0.324326,0.219233,-1.11016,-0.725813,0.908406,-1.00675,-0.084003,0.264969,0.470508,-0.581181,0.469811,-0.35373,-0.154683,0.142904,-0.443525,-0.635256,-0.0614738,-0.452532,0.362072,-0.148666,-0.170316,-0.44749,-0.857264,-0.443904,-0.965887,1.10049,0.884618,-0.0594418,0.364568,0.00581456,-0.0570021
21489.2,0.998907,0.00365778,6,63,0,-21434.3,-0.329741,0.0088536,0.547702,0.793767,1.22406e-05,0.56041,-0.791172,-0.409063,1.2459,-0.676499,0.238009,0.597139,0.807393,-0.217447,0.796409,-0.0137801,0.168988,0.469956,-0.132576,-0.317335,0.278834,-0.121047,0.670581,0.189055,0.144514,-0.113541,-0.549645,-0.116197,-0.660088,1.4617,1.20669,0.294813,0.683294,0.343334,0.2519,0.16614,0.498074,0.365847,0.101854,-0.544739,0.607721,0.00148423,0.388428,-0.353126,0.512493,0.240502,-0.158541,0.144398,-0.0210208,0.597005,0.786753,0.518227,0.0634562,-0.281996,-0.028862,-0.207934,0.499892,-0.335532,0.318924,-0.142354,-0.739075,-0.378437,-0.221665,1.01521,0.0540129,-0.130665,-1.09648,-0.270735,-0.394177,-0.0832461,-0.585407,1.38761,0.386325,0.422134,0.186777,0.41837,-1.44945,0.388898,0.076753,0.252802,0.52723,0.413176,0.90593,0.3645,0.39412,-0.408956,0.0907007,0.473057,0.0397434,-0.254484,0.330477,0.759252,0.969026,-0.178533,0.762587,-0.153546,0.466932,1.19365,0.988888,-0.0277466,0.108017,-0.358566,0.20123,0.132445,0.0109644,-0.400718,0.703054,-0.533032,-0.197567,0.0215938,-0.385567,0.678352,0.915671,0.784673,0.151376,0.0724869,-0.172691,0.0211504,0.464026,-0.329729,0.230669,-1.12091,-0.738804,0.91616,-1.00624,-0.0917316,0.267398,0.477652,-0.547187,0.466668,-0.343521,-0.160753,0.140215,-0.462317,-0.647076,-0.0509071,-0.450787,0.34084,-0.140686,-0.185227,-0.443281,-0.879386,-0.445937,-0.989829,1.13195,0.876954,-0.034928,0.353553,0.013593,-0.0778406
21481.3,0.883975,0.00365778,6,63,0,-21419.7,-0.332067,-0.058463,0.532141,0.783969,0.0156362,0.543891,-0.78584,-0.401934,1.23058,-0.68355,0.242078,0.590088,0.795265,-0.241365,0.802405,-0.0172735,0.176393,0.484765,-0.117066,-0.30742,0.263324,-0.130835,0.682986,0.187145,0.142852,-0.130854,-0.533304,-0.109824,-0.638177,1.44127,1.22054,0.266087,0.679382,0.341441,0.268759,0.16009,0.493291,0.392878,0.105185,-0.54485,0.629896,-0.011755,0.354549,-0.339058,0.518078,0.204242,-0.169545,0.162569,-0.0316911,0.598309,0.820892,0.526294,0.0474827,-0.293967,0.0336823,-0.204403,0.512978,-0.32014,0.322185,-0.151072,-0.747895,-0.352405,-0.215212,1.01301,0.076177,-0.136675,-1.08142,-0.281612,-0.412535,-0.0878806,-0.591399,1.35919,0.37717,0.431826,0.172632,0.412412,-1.41566,0.409239,0.0769948,0.282992,0.539998,0.421696,0.907943,0.356242,0.40591,-0.421689,0.119909,0.495766,0.0626281,-0.227597,0.290994,0.786103,0.974598,-0.171123,0.752629,-0.159183,0.468741,1.15919,0.98808,-0.0163657,0.126888,-0.376386,0.170067,0.12138,0.0247344,-0.409161,0.729267,-0.51994,-0.174634,0.0309368,-0.399747,0.669379,0.918218,0.790853,0.14674,0.0697673,-0.174382,0.0211644,0.451902,-0.316431,0.211824,-1.11791,-0.734002,0.898517,-1.01562,-0.0899897,0.258021,0.463198,-0.573432,0.470338,-0.349341,-0.155675,0.152698,-0.449134,-0.639487,-0.068743,-0.462903,0.350918,-0.144923,-0.189215,-0.462921,-0.865371,-0.441892,-0.970245,1.1092,0.888473,-0.06598,0.347314,0.00937358,-0.0633088
21486.3,0.980012,0.00365778,6,63,0,-21426.6,-0.331742,-0.0494843,0.523286,0.793828,0.00369814,0.566005,-0.783882,-0.407041,1.25549,-0.667091,0.241939,0.603988,0.813392,-0.225945,0.794636,-0.0113761,0.167642,0.469641,-0.121518,-0.306558,0.271033,-0.103317,0.681876,0.185689,0.149641,-0.104012,-0.541882,-0.108905,-0.654928,1.45616,1.20009,0.29675,0.703255,0.342998,0.26547,0.121077,0.497289,0.365369,0.106217,-0.545208,0.605375,-0.0203456,0.384669,-0.337634,0.510481,0.237205,-0.161933,0.140975,-0.0222044,0.597736,0.777662,0.546671,0.0623974,-0.292247,-0.0212082,-0.215906,0.501755,-0.331564,0.319803,-0.160975,-0.728438,-0.378023,-0.222593,0.996103,0.0608341,-0.131861,-1.08159,-0.275292,-0.389382,-0.0829731,-0.570843,1.37761,0.377098,0.423423,0.180081,0.42723,-1.43803,0.381529,0.0696907,0.246764,0.524929,0.431561,0.908514,0.35577,0.372742,-0.42936,0.0750075,0.473503,0.032718,-0.251334,0.309417,0.748196,0.968353,-0.192369,0.788254,-0.142323,0.460201,1.18492,0.981445,-0.022477,0.0961949,-0.362784,0.211252,0.127941,0.00188391,-0.412535,0.706769,-0.546464,-0.191486,0.026346,-0.394214,0.68071,0.928468,0.778239,0.14821,0.0662892,-0.172825,0.0210771,0.462086,-0.328043,0.234263,-1.11562,-0.738783,0.923753,-0.998833,-0.0898025,0.272247,0.481651,-0.557687,0.462895,-0.343118,-0.1641,0.1379,-0.453259,-0.6383,-0.0607082,-0.435059,0.350134,-0.146053,-0.182101,-0.435754,-0.873624,-0.440646,-0.98667,1.12442,0.868353,-0.0349916,0.371513,0.0112567,-0.066271
21479.6,0.844118,0.00365778,6,63,0,-21418.5,-0.329618,-0.01947,0.526581,0.806969,0.00392497,0.557527,-0.783104,-0.390979,1.2404,-0.678486,0.256005,0.586291,0.809604,-0.229977,0.801007,-0.0178079,0.17775,0.474042,-0.117823,-0.310557,0.27694,-0.126065,0.687244,0.195721,0.166492,-0.111689,-0.53769,-0.113728,-0.644613,1.43523,1.20595,0.280109,0.687701,0.348272,0.272436,0.153586,0.497684,0.360818,0.0950716,-0.559466,0.634339,-0.000395144,0.38255,-0.35608,0.520476,0.213572,-0.168064,0.149029,-0.0351041,0.600637,0.812558,0.519579,0.0236994,-0.299763,0.00348005,-0.202514,0.504659,-0.334191,0.308478,-0.14523,-0.738763,-0.382812,-0.217903,0.991661,0.0505615,-0.137751,-1.09372,-0.278299,-0.417605,-0.0715013,-0.604218,1.35832,0.372835,0.421876,0.19418,0.400605,-1.43517,0.381206,0.0635726,0.255452,0.52706,0.420405,0.890713,0.348682,0.374958,-0.432913,0.09144,0.483923,0.072561,-0.224624,0.29627,0.780174,0.964889,-0.188246,0.762753,-0.163783,0.465398,1.15498,0.972975,-0.00923518,0.117144,-0.396605,0.166056,0.137314,-0.00473802,-0.40298,0.727964,-0.518957,-0.186585,0.0281498,-0.422871,0.669247,0.910597,0.776609,0.154114,0.0863503,-0.17094,0.0210792,0.477351,-0.325693,0.227909,-1.11272,-0.720597,0.910785,-1.0081,-0.0736129,0.256673,0.479986,-0.559595,0.471389,-0.347426,-0.151868,0.144424,-0.447441,-0.640175,-0.052678,-0.455683,0.357626,-0.133897,-0.163126,-0.441307,-0.867308,-0.443346,-0.974231,1.10562,0.876335,-0.049509,0.358083,0.0186539,-0.0571817
21466.6,0.744256,0.00365778,6,63,0,-21400.2,-0.335415,-0.0297955,0.527592,0.798502,0.0129175,0.565038,-0.7928,-0.403895,1.23416,-0.676114,0.260365,0.612089,0.806165,-0.230129,0.800473,-0.0234338,0.18018,0.47031,-0.120343,-0.305558,0.280297,-0.11249,0.683266,0.192614,0.156432,-0.111609,-0.525349,-0.119965,-0.651503,1.45936,1.21052,0.287031,0.701756,0.35216,0.269693,0.158967,0.49834,0.393431,0.114778,-0.569251,0.621645,-0.0183127,0.357337,-0.372715,0.498907,0.234744,-0.137367,0.167254,-0.00768353,0.574394,0.803135,0.509855,0.0609483,-0.307173,-0.00864091,-0.226649,0.508744,-0.326814,0.322175,-0.172285,-0.739154,-0.370209,-0.199555,1.00146,0.0553543,-0.138517,-1.08203,-0.27301,-0.403452,-0.0967384,-0.601459,1.37239,0.389382,0.432083,0.186851,0.419028,-1.42307,0.39174,0.0697378,0.24544,0.529502,0.412149,0.902785,0.327448,0.391599,-0.428425,0.0815182,0.48826,0.0437604,-0.246085,0.291987,0.761092,0.973358,-0.173614,0.784261,-0.152681,0.478083,1.15807,0.967861,-0.0162955,0.105186,-0.393468,0.177026,0.146401,0.0162859,-0.405608,0.71472,-0.531705,-0.199451,0.0362386,-0.413307,0.664879,0.907752,0.765691,0.134604,0.0625438,-0.168755,0.0210884,0.463087,-0.322497,0.229623,-1.12821,-0.73931,0.898743,-1.01153,-0.0750496,0.276674,0.47075,-0.565544,0.465058,-0.358849,-0.155235,0.134895,-0.455758,-0.640973,-0.0551184,-0.447905,0.347851,-0.142801,-0.178983,-0.447024,-0.860764,-0.45538,-0.986918,1.12395,0.875107,-0.0483839,0.366341,0.0167449,-0.0657223
21494.4,0.781616,0.00365778,6,63,0,-21413.9,-0.343658,0.00317833,0.524934,0.802751,0.0220108,0.569906,-0.758068,-0.381339,1.26333,-0.65072,0.25441,0.608441,0.813165,-0.213536,0.812123,-0.00452253,0.196974,0.489204,-0.104637,-0.293278,0.291745,-0.094583,0.699089,0.207101,0.16517,-0.0984558,-0.526764,-0.0907135,-0.629435,1.4561,1.23555,0.298318,0.71294,0.369566,0.273519,0.135671,0.502838,0.382751,0.111032,-0.561326,0.613675,-0.0127635,0.383457,-0.334127,0.519083,0.210106,-0.175626,0.140305,-0.0439114,0.609592,0.79762,0.521274,0.0619692,-0.296349,-0.00913243,-0.205224,0.493646,-0.320714,0.312714,-0.128503,-0.73851,-0.374772,-0.216786,0.992259,0.0744022,-0.129302,-1.09249,-0.2883,-0.404334,-0.0958924,-0.573462,1.35391,0.3751,0.413006,0.170783,0.421891,-1.43752,0.386811,0.0759817,0.259914,0.528752,0.414606,0.906228,0.353324,0.392214,-0.430795,0.0738851,0.47264,0.0582378,-0.245861,0.299218,0.792008,0.955246,-0.183092,0.763867,-0.168891,0.461447,1.174,0.990952,-0.0306281,0.0924122,-0.394854,0.193284,0.123202,0.0127881,-0.396804,0.70114,-0.516476,-0.181196,0.0198058,-0.390892,0.669098,0.921865,0.793003,0.160007,0.0785958,-0.157452,0.0211443,0.459093,-0.321647,0.226248,-1.10173,-0.724997,0.919676,-0.994378,-0.0892478,0.264783,0.469507,-0.557194,0.468465,-0.348181,-0.146684,0.145546,-0.448295,-0.636936,-0.0519134,-0.438241,0.355431,-0.136557,-0.178488,-0.442114,-0.870422,-0.434372,-0.973093,1.11244,0.891891,-0.0453403,0.369282,0.025908,-0.0701392
21495.6,0.87967,0.00365778,6,63,0,-21434.2,-0.339648,0.00807354,0.493812,0.810832,0.0208504,0.571707,-0.779331,-0.393598,1.25564,-0.669785,0.259246,0.6187,0.828428,-0.218307,0.817769,0.00154747,0.187165,0.486681,-0.106206,-0.298462,0.290506,-0.11667,0.694732,0.195011,0.167294,-0.103716,-0.515245,-0.105338,-0.628813,1.47408,1.21964,0.29822,0.698376,0.347649,0.285731,0.143311,0.483975,0.36822,0.080438,-0.536842,0.611632,-0.0162333,0.361604,-0.352315,0.512807,0.211961,-0.153335,0.137376,-0.014888,0.59191,0.798207,0.534093,0.027455,-0.289664,0.000809772,-0.213557,0.508724,-0.329888,0.335745,-0.174716,-0.73127,-0.369391,-0.21999,1.01068,0.0635955,-0.139218,-1.07637,-0.277189,-0.421634,-0.0702521,-0.609252,1.37612,0.377659,0.43232,0.18176,0.416822,-1.43759,0.387647,0.0709969,0.261343,0.528585,0.409321,0.899814,0.347165,0.380391,-0.43765,0.107315,0.481954,0.027858,-0.236739,0.312149,0.748012,0.975161,-0.190812,0.752143,-0.155575,0.464919,1.16121,0.969829,-0.0150956,0.114063,-0.364619,0.18735,0.119023,0.020058,-0.425466,0.718893,-0.539657,-0.203527,0.0197125,-0.409099,0.680994,0.910494,0.772203,0.129057,0.0614869,-0.199648,0.0212017,0.471184,-0.318798,0.232058,-1.11898,-0.733246,0.915996,-1.00943,-0.0804019,0.279051,0.48878,-0.557955,0.478121,-0.338101,-0.152484,0.147033,-0.445855,-0.638111,-0.0491428,-0.456318,0.355084,-0.144637,-0.172355,-0.443364,-0.854894,-0.444987,-0.968461,1.13443,0.879988,-0.041428,0.358728,0.00800042,-0.0539177
