# 0.162257, 0.0881447, 0.0935546, 0.100195, 0.020405, 0.0104277, 0.21918, 0.0869374, 0.339687, 0.286905, 0.276223, 0.289999, 0.259377, 0.465867, 0.323557, 0.296283, 0.273881, 0.300609, 0.254214, 0.279527, 0.43837, 0.281654, 0.302728, 0.308737, 0.280886, 0.355782, 0.263511, 0.322606, 0.278284, 0.323691, 0.313918, 0.311205, 0.286281, 0.302739, 0.372273, 0.38601, 0.303468, 0.440423, 0.300159, 0.306208, 0.263637, 0.00649534, 0.267331, 0.267275, 0.266755, 0.266931, 0.267375, 0.26647, 0.26712, 0.266677, 0.267632, 0.267227, 0.26691, 0.267735, 0.267853, 0.267401, 0.266473, 0.267187, 0.266723, 0.267191, 0.266506, 0.266297, 0.265256, 0.26706, 0.2659, 0.266665, 0.266213, 0.266972, 0.267599, 0.267089, 0.266236, 0.267629, 0.267179, 0.267393, 0.268025, 0.26637, 0.266203, 0.265443, 0.266275, 0.266898, 0.267725, 0.266364, 0.267087, 0.267293, 0.267588, 0.266602, 0.265807, 0.266119, 0.266822, 0.267296, 0.267395, 0.268384, 0.268123, 0.267497, 0.267929, 0.26779, 0.267369, 0.267042, 0.266714, 0.267819, 0.267023, 0.267653, 0.266192, 0.26631, 0.267417, 0.266283, 0.266055, 0.267186, 0.266815, 0.26708, 0.266855, 0.267001, 0.267022, 0.267275, 0.268079, 0.265869, 0.266711, 0.265421, 0.266202, 0.268664, 0.266883, 0.267834, 1.74384, 0.266755, 0.266417, 0.266618, 0.266292, 0.266308, 0.267037, 0.266912, 0.265797, 0.267015, 0.266217, 0.266999, 0.267043, 0.266671, 0.265493, 0.266403, 0.2662, 0.266954, 0.266419, 0.26574, 0.266572, 0.266547, 0.265751, 0.266469, 0.266873, 0.266352, 0.267544, 0.267076, 0.266891, 0.2661, 0.266895, 0.267081, 0.266021, 8.31092e-05
6969.7,0.989407,0.0100085,8,511,0,-6905.34,0.180648,0.297893,-0.0185868,0.00954557,-0.253274,-0.0483486,-0.222278,0.613171,-1.19208,-1.13706,-0.567108,-0.425971,-0.216498,1.00872,-0.0946688,-0.155275,-0.538363,0.460565,-1.10117,-0.542935,0.915362,-0.742968,0.336801,0.182102,-0.386858,0.154927,-0.67859,-0.318355,0.266852,-0.954846,-1.12275,-0.769006,-1.26508,-0.86655,0.0596772,0.233769,-0.466267,1.03261,-0.248527,-0.206528,0.0232487,0.536151,0.347583,-0.0183095,-0.754481,0.662361,-0.117109,0.319511,-0.509345,0.556214,0.166802,-0.321865,0.0588344,-0.159913,0.660545,0.973941,0.564833,-0.0686749,-0.493441,-0.138482,-0.317939,0.512786,-0.497343,0.262657,-0.287231,-0.897154,-0.535965,-0.40324,1.21404,-0.0759663,-0.263419,-1.22066,-0.428702,-0.49594,-0.222475,-0.675902,1.63035,0.356306,0.428034,0.0718093,0.432,-1.37653,0.370853,-0.0215023,0.190907,0.592855,0.40584,1.05684,0.322746,0.377102,-0.573863,0.0286225,0.486218,-0.0450405,-0.414558,0.207277,0.836409,1.1004,-0.328812,0.899447,-0.315954,0.491588,1.35721,1.1426,-0.143413,0.0598297,-0.551025,0.135645,-0.00330517,-0.100121,-0.57457,0.850405,-0.639619,-0.363867,-0.0939996,-0.518587,0.752225,1.04128,0.88053,0.0239041,-0.0651468,-0.345878,0.308386,-0.101909,-0.386312,0.0999292,0.437051,0.026777,1.90188,0.479716,0.625007,0.630528,0.750625,-0.426946,-0.421083,1.54369,-0.52756,-0.307043,0.028925,-0.239832,0.973549,-0.600735,-0.491384,0.0531076,-1.33893,-0.809278,-1.29125,-1.12372,-0.680267,-0.252129,0.188452,-1.3036,0.970804,-1.13981,-0.355344,0.204312
6980.55,0.949648,0.0100085,9,511,0,-6897.25,-0.428472,0.205889,0.183651,-0.023223,-0.268449,0.202458,-0.321435,0.475107,-1.49922,-0.415149,-0.61424,-0.216611,-0.157483,0.6119,0.110563,-0.820902,-0.294631,0.102219,-0.389355,-0.836105,-0.0142247,-0.545498,-0.639395,0.0531553,-0.472856,0.0117765,-0.336084,-0.9123,-0.178459,-1.16476,-0.461716,-0.709688,-0.395068,-0.558546,-0.655438,-0.173409,-1.29817,0.427101,-0.802824,-0.345703,0.298317,0.587658,0.558314,0.176376,-0.523055,0.839243,0.0897212,0.557888,-0.361653,0.755201,0.34077,-0.0932172,0.212415,0.0170636,0.846127,1.12575,0.776422,0.104461,-0.288735,0.117413,-0.182474,0.700271,-0.325898,0.443764,-0.058748,-0.713696,-0.29885,-0.250794,1.36577,0.156113,-0.0552888,-1.02269,-0.239613,-0.396483,-0.0200458,-0.56776,1.84459,0.530795,0.62424,0.284537,0.603157,-1.15804,0.577399,0.148566,0.415162,0.764361,0.60566,1.25167,0.522159,0.574845,-0.384242,0.170921,0.699245,0.166168,-0.166955,0.439646,1.05109,1.26786,-0.119684,1.07218,-0.126027,0.669758,1.54958,1.316,0.0736086,0.209573,-0.357771,0.307346,0.261677,0.0887482,-0.335795,1.01755,-0.474248,-0.133197,0.103764,-0.325232,0.972081,1.25605,1.06223,0.276483,0.11322,-0.162706,0.329213,-0.294502,-0.593322,-0.0845956,0.231164,-0.165227,1.70269,0.250692,0.452477,0.461056,0.582046,-0.60909,-0.626969,1.32587,-0.650695,-0.489099,-0.145274,-0.415979,0.798218,-0.799972,-0.686379,-0.147487,-1.53893,-0.982267,-1.50041,-1.31265,-0.82686,-0.42932,-0.00799511,-1.48624,0.773319,-1.34051,-0.543353,0.205687
6974.45,0.931813,0.0100085,8,255,0,-6896.56,-0.363848,0.357244,0.0958946,0.0916844,-0.207204,0.173335,-0.460371,0.516134,-1.0657,-0.886257,-0.548433,-0.231663,-0.0459998,0.775495,-0.264063,-0.519299,-0.208812,-0.3204,-1.08419,-0.870907,0.686668,-0.617459,-0.0986783,0.289504,-0.694877,0.230582,-0.359426,-0.916245,-0.436013,-0.632425,-0.784632,-1.11215,-0.694002,-0.646511,-0.586958,-0.682927,-1.22879,0.278335,-1.41584,-0.557959,0.188897,0.690552,0.464578,0.111809,-0.608134,0.782147,-0.0554364,0.470331,-0.402836,0.608714,0.236958,-0.20964,0.156763,-0.0429132,0.7794,1.06324,0.667276,0.0127601,-0.367042,-0.00901344,-0.249632,0.635858,-0.363161,0.436113,-0.185295,-0.825484,-0.39929,-0.302458,1.28937,0.0566951,-0.158494,-1.08238,-0.300698,-0.461681,-0.0996788,-0.643903,1.72383,0.454986,0.525652,0.215517,0.51066,-1.24321,0.486906,0.0865504,0.267456,0.705027,0.505576,1.16098,0.458346,0.479303,-0.515966,0.103481,0.632151,0.052442,-0.253195,0.313962,0.88312,1.22953,-0.232779,0.989855,-0.194589,0.601906,1.49733,1.25341,-0.0746887,0.0773206,-0.447472,0.205801,0.145609,-0.0241835,-0.415345,0.952016,-0.538873,-0.243731,-0.024492,-0.42743,0.85808,1.18795,1.01814,0.176973,0.0832596,-0.266597,0.307573,-0.207305,-0.519375,-0.00891755,0.311358,-0.0593884,1.78914,0.342365,0.532293,0.548583,0.642291,-0.532142,-0.51429,1.41231,-0.587657,-0.445432,-0.0709135,-0.345009,0.878913,-0.693194,-0.611171,-0.0462234,-1.44549,-0.946806,-1.40937,-1.23622,-0.761712,-0.362624,0.0791443,-1.38917,0.903554,-1.20463,-0.485248,0.205198
6957.3,0.846715,0.0100085,9,511,0,-6889.54,-0.301289,0.271697,-0.19271,0.122353,-0.162807,0.26226,-0.0768428,0.612519,-0.360445,-1.273,0.0387688,0.293843,0.513561,1.05479,0.270239,0.0230222,0.0578494,-0.0125804,-0.659537,-0.749072,1.23191,-0.0817863,-0.316965,0.450213,0.248989,1.28358,0.206205,0.00574879,0.134032,-0.868029,-0.703742,-0.423004,-0.68621,-0.877601,-0.71784,0.502876,-1.19988,0.611095,-0.982308,-0.294828,-0.147849,0.692643,0.0204321,-0.312888,-1.0486,0.362558,-0.490866,0.0212184,-0.847706,0.172595,-0.205985,-0.632217,-0.278282,-0.464037,0.365466,0.624602,0.236893,-0.441409,-0.780532,-0.451606,-0.684373,0.208962,-0.823008,-0.000666791,-0.618465,-1.24399,-0.810103,-0.747292,0.853564,-0.382659,-0.589875,-1.52424,-0.730146,-0.89569,-0.533477,-1.08025,1.31199,0.0243505,0.0992388,-0.210971,0.0809883,-1.69759,0.0628189,-0.365106,-0.16786,0.266358,0.0559884,0.720893,0.00652692,0.0566065,-0.973061,-0.333123,0.190857,-0.365472,-0.709383,-0.0952599,0.461122,0.802455,-0.664988,0.555325,-0.626911,0.161416,1.06147,0.808391,-0.490661,-0.358354,-0.881726,-0.219004,-0.276364,-0.444368,-0.851522,0.502039,-0.994383,-0.676577,-0.45178,-0.841519,0.413974,0.756021,0.576805,-0.2661,-0.343874,-0.681746,0.321487,0.240678,-0.0619688,0.429271,0.724464,0.373846,2.25364,0.798319,0.936041,0.941172,1.12653,-0.0976498,-0.105521,1.85585,-0.167555,0.0208834,0.395375,0.0812738,1.31149,-0.282446,-0.186679,0.397889,-1.01987,-0.474058,-1.00966,-0.784274,-0.32076,0.0756753,0.50969,-0.914333,1.28308,-0.794858,-0.00908205,0.206046
6965.82,0.991392,0.0100085,8,255,0,-6880.08,-0.399186,0.232255,-0.277044,-0.238993,-0.143051,0.280501,-0.0410922,0.644361,-0.961357,-0.624464,0.165989,0.368043,0.129672,0.770063,0.689231,-0.202559,0.262856,-0.238339,-0.426423,-0.976138,1.48855,-0.170628,-0.121581,0.687265,0.512236,1.07509,-0.0936542,-0.495671,0.517291,-0.723801,-0.147557,-1.48406,-0.765811,0.222194,-0.139368,-0.179294,-0.714107,1.2876,-0.813556,-0.550346,-0.0818683,0.703528,0.173944,-0.251573,-0.955926,0.440408,-0.331057,0.158409,-0.7258,0.363421,-0.00978406,-0.495813,-0.13358,-0.374534,0.406346,0.738921,0.372864,-0.262452,-0.673635,-0.322244,-0.573999,0.261886,-0.697946,0.0651134,-0.474602,-1.10529,-0.763379,-0.626816,0.981717,-0.265007,-0.508628,-1.40459,-0.643167,-0.753958,-0.432014,-0.977253,1.4694,0.172007,0.195589,-0.128599,0.178126,-1.55475,0.142107,-0.243413,-0.0385132,0.36275,0.154294,0.817148,0.124808,0.159487,-0.773102,-0.205576,0.306568,-0.256568,-0.613073,0.0132964,0.662557,0.902547,-0.519387,0.687231,-0.543403,0.256135,1.14502,0.941399,-0.336847,-0.139514,-0.755442,-0.0985788,-0.148067,-0.313275,-0.767856,0.589977,-0.831324,-0.528051,-0.292566,-0.828139,0.560311,0.856328,0.668291,-0.170708,-0.313086,-0.550521,0.245002,0.107471,-0.228151,0.283445,0.622364,0.286622,2.08864,0.67188,0.834924,0.837326,0.988758,-0.181621,-0.1982,1.73547,-0.266229,-0.0773406,0.236494,-0.00387073,1.22406,-0.399069,-0.257978,0.272109,-1.13295,-0.589091,-1.11689,-0.924988,-0.424998,-0.0150352,0.389947,-1.0702,1.19528,-0.92682,-0.177344,0.203919
6975.51,0.993981,0.0100085,9,767,0,-6881.98,-0.19431,0.185546,-0.102291,-0.0199438,-0.175594,0.294792,-0.171186,0.615817,-1.19439,-1.07934,-0.15806,0.45441,0.297575,0.358805,0.621742,-0.0178329,0.0902481,-0.580669,-0.535015,-0.409446,1.17532,-0.328669,-0.357081,0.621044,0.232996,0.949066,-0.143824,-0.872324,0.293778,-1.09116,0.133634,-1.00318,-0.768166,0.238554,-0.27715,-0.596792,-0.611652,1.01534,-0.998088,-0.58783,-0.249984,0.725855,0.0953467,-0.260493,-1.02743,0.419924,-0.367165,0.117798,-0.746681,0.328907,-0.0697184,-0.552063,-0.160551,-0.439901,0.378985,0.701557,0.289523,-0.300101,-0.722458,-0.331401,-0.616369,0.248512,-0.719058,0.0212499,-0.561268,-1.18294,-0.781378,-0.675004,0.908986,-0.338274,-0.497425,-1.46628,-0.695346,-0.813172,-0.43819,-0.972391,1.39196,0.145783,0.194821,-0.138045,0.12974,-1.61385,0.132469,-0.311045,-0.0522796,0.350293,0.128462,0.778048,0.0792258,0.161269,-0.85273,-0.257108,0.245543,-0.291692,-0.637307,-0.0420776,0.579589,0.855172,-0.567188,0.596599,-0.584073,0.258035,1.12846,0.8834,-0.406904,-0.22201,-0.823888,-0.140266,-0.213169,-0.379798,-0.822112,0.548441,-0.904158,-0.570847,-0.315625,-0.793269,0.513699,0.800312,0.679349,-0.202047,-0.333224,-0.590204,0.359913,0.13825,-0.149941,0.325887,0.664556,0.26971,2.16752,0.708941,0.895257,0.865149,1.02344,-0.171331,-0.162389,1.78165,-0.227347,-0.0797171,0.295465,0.0149987,1.23433,-0.334918,-0.25511,0.341463,-1.07624,-0.566674,-1.06068,-0.848598,-0.393735,0.00491666,0.434921,-1.0469,1.25516,-0.88152,-0.128029,0.20394
6969.54,0.8001,0.0100085,9,511,0,-6892.34,-0.148165,0.179864,0.306628,0.32727,-0.386508,0.19607,-0.184501,0.555696,-0.715116,-0.920318,-0.285181,0.113694,-0.298664,0.920912,0.556911,-0.24244,-0.399593,0.169255,-0.30126,-1.0784,0.736103,-0.18836,0.0590446,0.379526,-0.442406,-0.222167,-0.349549,-0.675783,-0.364476,-0.539687,-0.981394,0.0235855,-0.783407,-0.691291,-0.772233,0.276123,-1.01068,0.0193914,-0.950566,-1.08816,-0.226748,0.652781,0.0998707,-0.307375,-1.02422,0.360887,-0.385119,0.0366856,-0.819771,0.218609,-0.147552,-0.572266,-0.268829,-0.431059,0.415779,0.647107,0.318816,-0.400742,-0.746453,-0.416666,-0.627371,0.208468,-0.813851,-0.00773442,-0.521805,-1.15442,-0.794192,-0.70545,0.931439,-0.309077,-0.569204,-1.45378,-0.659696,-0.83929,-0.510359,-1.06381,1.36843,0.0586074,0.0881833,-0.234564,0.159792,-1.65393,0.0613099,-0.325554,-0.108083,0.290667,0.0797486,0.731803,0.029963,0.0820303,-0.855415,-0.267344,0.216828,-0.356172,-0.704213,-0.0314181,0.566061,0.855297,-0.617815,0.604962,-0.605752,0.143736,1.07784,0.813787,-0.44006,-0.262399,-0.818186,-0.169697,-0.246124,-0.417197,-0.811262,0.570638,-0.979021,-0.639606,-0.398333,-0.84222,0.485035,0.785397,0.558508,-0.209398,-0.313473,-0.654,0.371545,0.158042,-0.143442,0.390063,0.701354,0.339766,2.18745,0.75844,0.885315,0.940475,1.04441,-0.108297,-0.11007,1.84333,-0.179223,-0.0203193,0.33755,0.0554347,1.26126,-0.311245,-0.201167,0.342972,-1.06213,-0.509047,-0.982368,-0.844412,-0.367971,0.0528395,0.46817,-1.01139,1.27663,-0.842114,-0.0864615,0.205145
6985.61,0.970521,0.0100085,7,127,0,-6916.56,-0.250525,0.280186,0.0812151,-0.0973465,-0.256044,0.26127,-0.351424,0.62077,-0.826738,-1.05973,-0.72122,0.300277,0.230694,0.720005,0.350943,-0.340492,0.197441,0.0579722,-0.45886,-0.230155,1.42813,-0.518601,-0.584845,0.379893,-0.0961534,0.804295,-0.433179,-0.781711,-0.0747593,-1.33505,-0.459138,-0.549548,-0.857946,-0.0843779,-0.511251,0.317452,-0.686101,1.04423,-0.462042,0.0535897,-0.168815,0.573321,0.0660372,-0.311342,-1.07992,0.337324,-0.403063,0.0145854,-0.8292,0.191694,-0.149932,-0.596498,-0.263524,-0.486172,0.360315,0.592996,0.253936,-0.393935,-0.776159,-0.437298,-0.664813,0.209061,-0.847172,-0.0447572,-0.598092,-1.19208,-0.877093,-0.760503,0.856561,-0.405679,-0.599473,-1.49758,-0.755919,-0.867317,-0.50136,-1.08539,1.33302,0.0303707,0.0724505,-0.263104,0.110421,-1.65588,0.0502249,-0.35203,-0.132417,0.270574,0.0415697,0.654449,-0.0161199,0.07507,-0.900118,-0.293647,0.171372,-0.380815,-0.714466,-0.0988612,0.544489,0.809486,-0.668746,0.533565,-0.641155,0.118498,1.08609,0.764272,-0.468713,-0.323646,-0.869528,-0.190003,-0.296451,-0.406509,-0.839465,0.49254,-1.00988,-0.697565,-0.402459,-0.878927,0.43573,0.760643,0.569113,-0.264595,-0.414852,-0.67474,0.234892,0.203658,-0.100415,0.422629,0.710281,0.368632,2.19856,0.793814,0.940007,0.978382,1.08493,-0.104227,-0.0920822,1.875,-0.140151,0.0258619,0.384321,0.0938701,1.29366,-0.268043,-0.183357,0.400348,-1.01719,-0.484381,-0.979113,-0.798804,-0.338632,0.0953196,0.502696,-0.950094,1.2987,-0.80362,-0.0492145,0.204173
6962.92,0.999869,0.0100085,8,255,0,-6890.12,0.256605,0.0570955,-0.123297,-0.520514,0.0212858,0.384333,-0.213386,0.70147,-1.38365,-0.819157,-0.629547,0.08234,-0.918317,0.28207,0.341253,0.293873,-0.391161,-0.40833,-0.414772,-1.28893,0.879869,-0.368146,-1.10099,0.329445,-0.443291,0.515841,-0.163342,-1.107,-0.262932,-1.43858,-0.700353,-0.246236,-0.886523,-0.560509,-0.488437,-0.4921,-1.21943,1.1722,-1.63316,-0.736994,-0.324984,0.617372,-0.13117,-0.473161,-1.2504,0.154795,-0.598411,-0.117912,-1.01856,0.0477563,-0.32257,-0.719635,-0.415632,-0.643698,0.191019,0.456078,0.0920692,-0.556758,-1.00302,-0.582222,-0.831338,0.0345945,-0.98636,-0.204079,-0.756549,-1.36503,-0.999537,-0.897483,0.690782,-0.567529,-0.762239,-1.63216,-0.89752,-1.01448,-0.645383,-1.21925,1.15574,-0.133284,-0.101724,-0.426791,-0.0856327,-1.83352,-0.161025,-0.517952,-0.330203,0.112928,-0.133302,0.513692,-0.178034,-0.117806,-1.1018,-0.476558,0.0499734,-0.514493,-0.869734,-0.259614,0.401744,0.695378,-0.845949,0.352927,-0.804827,-0.0290093,0.921519,0.608937,-0.650196,-0.442155,-1.031,-0.361552,-0.451377,-0.57362,-0.993262,0.341007,-1.13921,-0.825802,-0.566848,-1.05946,0.261748,0.579601,0.410885,-0.402319,-0.53711,-0.838728,0.444927,0.371288,0.0706404,0.583712,0.898697,0.518487,2.39488,0.958659,1.11389,1.10944,1.24439,0.0708673,0.0470463,2.00784,0.00132925,0.195004,0.526974,0.237444,1.47437,-0.124793,-0.000929108,0.543101,-0.849479,-0.30208,-0.816351,-0.643323,-0.164326,0.230954,0.672163,-0.787114,1.45983,-0.638972,0.115992,0.20943
6978.63,0.78964,0.0100085,9,511,0,-6901.81,0.471192,-0.288149,-0.471487,-0.283492,-0.39415,0.24862,-0.0985863,0.721594,-1.18993,-0.937674,-0.192085,0.028803,-0.570419,0.321407,0.780047,-0.609799,-0.253874,-0.179875,-0.312063,-0.664997,1.25805,-0.40747,0.2364,0.576932,0.180767,1.1946,-0.478765,-0.730105,0.0945732,-0.498013,-0.956136,-0.467185,-0.982845,-0.428141,-0.474494,0.196106,-0.134153,1.19122,-1.05788,-0.401046,-0.380995,0.536819,-0.131263,-0.520189,-1.2485,0.153089,-0.618016,-0.186205,-0.996574,0.0581857,-0.384719,-0.796721,-0.462351,-0.647913,0.160484,0.440345,0.0938388,-0.617961,-0.972584,-0.606801,-0.851324,-0.0380925,-1.00772,-0.190728,-0.77886,-1.39351,-1.0431,-0.914448,0.659123,-0.585441,-0.761359,-1.67914,-0.920591,-1.02126,-0.737188,-1.2374,1.14697,-0.088344,-0.113195,-0.423426,-0.0827554,-1.88845,-0.11578,-0.530047,-0.338847,0.0854498,-0.0849686,0.487249,-0.203983,-0.13542,-1.07668,-0.470836,0.0222352,-0.560176,-0.886019,-0.285262,0.334233,0.601939,-0.828774,0.392161,-0.818166,-0.00824614,0.927452,0.587377,-0.666194,-0.502832,-1.00208,-0.399622,-0.497906,-0.619065,-1.03973,0.274342,-1.17313,-0.83723,-0.597971,-1.04756,0.284,0.531758,0.387546,-0.469289,-0.561901,-0.880093,0.297884,0.381439,0.0832345,0.610371,0.939541,0.545201,2.41552,0.967354,1.12374,1.12654,1.26376,0.102822,0.0962946,2.02443,0.0268823,0.196142,0.55222,0.268733,1.48183,-0.0969255,0.0113895,0.566051,-0.823333,-0.289182,-0.792806,-0.607601,-0.147345,0.263011,0.723041,-0.775708,1.48195,-0.6094,0.132908,0.20148
6996.57,0.904319,0.0100085,8,255,0,-6904.28,0.260853,0.177482,0.149418,-0.0614288,-0.336432,0.14007,-0.248369,0.731288,-1.17613,-1.09122,-0.404221,-0.0805861,-0.145105,1.3462,0.267727,-0.528987,0.10644,0.118045,-0.649299,-0.57379,0.928173,-0.360517,0.173958,0.148524,-0.328683,0.307995,-0.301075,-0.978774,-0.172184,-1.2469,-1.02827,-1.06591,-0.663459,-0.0144205,-0.149362,-0.0820298,-0.872211,0.731572,-0.611313,-0.35444,-0.316013,0.582319,-0.148795,-0.501006,-1.25468,0.1735,-0.604474,-0.134494,-1.04077,0.0244913,-0.330092,-0.804586,-0.433227,-0.696106,0.171043,0.432487,0.0673598,-0.530848,-0.953401,-0.610325,-0.854518,0.010552,-0.980897,-0.263471,-0.76825,-1.40192,-0.994598,-0.928547,0.693781,-0.542282,-0.778057,-1.7074,-0.89758,-1.08726,-0.689974,-1.23711,1.15175,-0.172606,-0.0746831,-0.412701,-0.0861632,-1.85326,-0.137207,-0.575097,-0.301784,0.112832,-0.149847,0.538772,-0.139117,-0.102267,-1.09212,-0.512883,-0.0268108,-0.551743,-0.895083,-0.243145,0.352674,0.655974,-0.838348,0.348838,-0.831236,-0.0402633,0.827639,0.639367,-0.643746,-0.432554,-1.08984,-0.35748,-0.420838,-0.611119,-1.03525,0.356729,-1.14504,-0.817213,-0.574661,-1.04385,0.253394,0.5966,0.376793,-0.4536,-0.549163,-0.85511,0.213809,0.39601,0.0988223,0.591315,0.910469,0.565809,2.40571,0.979792,1.14005,1.1128,1.27025,0.0829248,0.0975798,2.01677,0.000462477,0.171366,0.535975,0.262544,1.4955,-0.0965104,0.00886711,0.55648,-0.833619,-0.318361,-0.804233,-0.616246,-0.134286,0.264695,0.669793,-0.769141,1.49064,-0.635842,0.133875,0.199683
7007.22,0.75994,0.0100085,8,383,0,-6936.2,0.360543,0.177271,0.331919,-0.0581644,-0.172644,0.139153,-0.296031,0.65103,-1.00068,-0.840775,-0.380971,-0.0697709,-0.052805,1.30288,0.399453,0.0955293,0.0618023,0.161235,-0.736032,-0.912499,1.09074,-0.74207,-0.492565,0.0256179,-0.571314,0.361634,-1.00959,-0.92107,-0.271789,-1.37124,-0.668263,-0.758263,-0.846178,-0.381673,-0.472055,0.117206,-0.977449,0.811497,-0.994542,-0.32051,-0.496896,0.587949,-0.231324,-0.55347,-1.29422,0.0962026,-0.642594,-0.22114,-1.06506,-0.00277827,-0.410471,-0.858405,-0.488745,-0.684222,0.096412,0.386188,0.0391484,-0.679969,-1.00196,-0.631306,-0.871673,-0.0682847,-1.05352,-0.267834,-0.803233,-1.48253,-1.07332,-0.985408,0.644007,-0.649943,-0.761046,-1.75471,-0.983245,-1.10224,-0.747797,-1.27618,1.06564,-0.178136,-0.17009,-0.479098,-0.105241,-1.90985,-0.181,-0.574891,-0.370989,0.052923,-0.161933,0.49143,-0.246524,-0.18524,-1.1407,-0.556904,-0.0627512,-0.647003,-0.94437,-0.321115,0.297288,0.565942,-0.908232,0.322754,-0.902489,-0.0815137,0.806482,0.582849,-0.687023,-0.545277,-1.10564,-0.456583,-0.572202,-0.658222,-1.10896,0.262046,-1.25847,-0.943227,-0.644677,-1.16,0.245341,0.521431,0.333679,-0.51315,-0.562163,-0.88133,0.0888556,0.462261,0.158304,0.64491,0.966488,0.589374,2.45043,1.00318,1.17987,1.18867,1.32763,0.147366,0.136847,2.0653,0.0801781,0.248979,0.589216,0.317498,1.54385,-0.0518135,0.0711246,0.61459,-0.786637,-0.230784,-0.747422,-0.546937,-0.104075,0.317541,0.753176,-0.719345,1.54442,-0.549432,0.195138,0.205115
6984.85,0.97912,0.0100085,7,255,0,-6922.47,0.278307,0.310536,0.423849,-0.240189,-0.194936,0.157359,-0.37477,0.558634,-0.771762,-0.757301,-0.151124,0.0395447,-0.272816,0.823078,0.556456,-0.118977,-0.248923,0.151495,-0.28612,-0.944385,0.949057,-1.05685,-0.574274,-0.426966,-0.483918,0.235946,-0.59575,-0.822965,-0.427116,-1.70792,-0.357693,-0.462427,-0.644162,-0.126266,-0.483618,0.165552,-0.586018,1.30937,-0.820979,-0.348622,-0.485119,0.587132,-0.168312,-0.526959,-1.24736,0.150614,-0.633891,-0.162676,-1.02265,-0.0179814,-0.346821,-0.829138,-0.482321,-0.677525,0.172458,0.442874,0.0179678,-0.543603,-0.976575,-0.632463,-0.82812,-0.0271482,-0.980128,-0.246759,-0.780012,-1.37661,-1.01161,-0.936676,0.683148,-0.528415,-0.809035,-1.6939,-0.904107,-1.0784,-0.697905,-1.23528,1.15614,-0.149052,-0.0782471,-0.415168,-0.0928003,-1.87779,-0.13176,-0.59175,-0.311367,0.078086,-0.160266,0.514639,-0.217397,-0.115893,-1.13186,-0.514892,-0.0151933,-0.552503,-0.944065,-0.316779,0.284723,0.591386,-0.813319,0.374247,-0.792252,-0.0304098,0.841372,0.629055,-0.675358,-0.482193,-1.02723,-0.364352,-0.434843,-0.639414,-1.015,0.334609,-1.1457,-0.794695,-0.57549,-1.04043,0.248008,0.535225,0.362186,-0.399536,-0.585717,-0.875181,0.204406,0.419406,0.089598,0.605417,0.924829,0.556938,2.4179,0.954729,1.12399,1.14201,1.28113,0.106022,0.103679,2.00898,0.048287,0.206424,0.536512,0.277008,1.49754,-0.0895398,0.0274507,0.568166,-0.830587,-0.285889,-0.791265,-0.586503,-0.146157,0.274409,0.700399,-0.784048,1.49429,-0.599784,0.155,0.203329
6993.26,0.985769,0.0100085,7,127,0,-6920.87,0.191848,0.0527127,0.245311,-0.25163,-0.14857,0.257769,-0.398313,0.609405,-0.701941,-0.603324,-0.172935,0.360273,-0.0602292,0.964122,0.655759,0.0744805,-0.26501,0.146287,-0.239223,-0.993489,0.908593,-1.0829,-0.533442,-0.259518,-0.354669,0.259094,-0.493942,-0.813518,-0.381871,-1.64527,-0.510091,-0.602465,-0.751127,-0.0511796,-0.694053,0.03097,-0.718725,0.920994,-1.09401,-0.347983,-0.427677,0.603466,-0.131057,-0.545124,-1.25782,0.140558,-0.628166,-0.158441,-1.02298,-0.0156833,-0.351163,-0.858814,-0.431334,-0.647859,0.139079,0.421762,0.0830291,-0.599761,-0.978429,-0.606744,-0.870634,-0.00893821,-1.00267,-0.254546,-0.794089,-1.44079,-1.03919,-0.953391,0.676032,-0.539149,-0.782344,-1.68506,-0.922708,-1.09084,-0.742534,-1.25659,1.11154,-0.155875,-0.121905,-0.43299,-0.0848291,-1.86018,-0.102742,-0.577993,-0.325453,0.067651,-0.140944,0.520014,-0.178761,-0.138205,-1.10589,-0.492727,0.022704,-0.493154,-0.9171,-0.256856,0.331246,0.648612,-0.853015,0.387482,-0.824714,-0.0279147,0.864947,0.605992,-0.666741,-0.449276,-0.995177,-0.399325,-0.420794,-0.636988,-1.06121,0.291993,-1.1948,-0.865616,-0.587767,-1.06849,0.231159,0.532258,0.392732,-0.452068,-0.573287,-0.87085,0.173259,0.410754,0.107618,0.612025,0.933478,0.535123,2.39864,0.970718,1.14914,1.1423,1.24319,0.0933517,0.105296,2.02693,0.0205633,0.21146,0.564521,0.26721,1.48172,-0.069283,0.0480928,0.581878,-0.837897,-0.287513,-0.8204,-0.606387,-0.135561,0.280691,0.70264,-0.770115,1.49513,-0.617436,0.146872,0.202405
