# 0.16152, 0.126647, 0.0246352, 0.167692, 0.144686, 0.157187, 0.169791, 0.159808, 0.187319, 0.159719, 0.146831, 0.157647, 0.167218, 0.155562, 0.166736, 0.145563, 0.149689, 0.150286, 0.149577, 0.151805, 0.139019, 0.143499, 0.162211, 0.1529, 0.14734, 0.143997, 0.159176, 0.142457, 0.160665, 0.194174, 0.187416, 0.14862, 0.152605, 0.151587, 0.153475, 0.102203, 0.0058964, 0.102326, 0.100934, 0.101892, 0.101704, 0.102009, 0.102247, 0.102597, 0.10185, 0.101204, 0.101427, 0.102108, 0.101946, 0.102484, 0.101797, 0.101662, 0.101492, 0.102197, 0.102254, 0.101962, 0.102143, 0.102051, 0.101099, 0.102014, 0.102238, 0.101874, 0.10222, 0.101922, 0.101568, 0.101804, 0.102341, 0.101837, 0.102148, 0.102345, 0.101759, 0.102323, 0.102163, 0.102332, 0.101905, 0.101641, 0.102546, 0.101469, 0.10166, 0.101444, 0.102155, 0.102503, 0.102329, 0.102362, 0.102427, 0.101378, 0.102113, 0.102525, 0.101721, 0.101976, 0.102215, 0.101957, 0.101636, 0.102201, 0.102598, 0.101869, 0.101384, 0.10259, 0.10265, 0.101707, 0.102098, 0.102141, 0.101987, 0.101917, 0.102412, 0.101448, 0.102457, 0.100852, 0.102258, 0.102177, 0.102308, 0.102158, 0.101474, 0.101758, 0.101692, 0.10194, 0.101496, 1.24596, 0.101736, 0.101782, 0.101604, 0.101477, 0.101817, 0.101509, 0.101729, 0.101597, 0.102082, 0.101692, 0.101649, 0.101437, 0.102075, 0.101579, 0.10177, 0.101615, 0.101741, 0.10189, 0.102138, 0.101956, 0.101735, 0.10221, 0.101671, 0.102065, 0.101463, 0.101345, 0.101159, 0.10202, 0.101856, 0.101067, 0.101306, 0.10166, 8.62583e-05
7311.77,0.999059,0.00928486,8,255,0,-7237.99,0.12264,-0.112585,0.918556,0.352853,-0.118768,0.698465,-1.18443,-0.598627,1.35111,-1.18306,-0.257841,0.369019,0.469504,-0.438614,0.837264,-0.0737489,-0.0509152,0.339709,-0.542437,-0.668105,0.261188,-0.311975,0.355605,-0.274491,-0.554576,-0.54995,-0.991108,-0.239479,-1.36306,1.47526,0.7944,-0.13728,0.831508,-0.021366,-0.117302,-0.0531576,0.681825,0.262842,-0.148095,-0.964161,0.537383,-0.237469,0.241133,-0.710902,0.402084,0.0108156,-0.508953,-0.0832565,-0.291312,0.522904,0.811261,0.459134,-0.199264,-0.63302,-0.2355,-0.539632,0.394033,-0.685466,0.149326,-0.456865,-1.18039,-0.757981,-0.557412,1.04677,-0.189768,-0.446203,-1.60869,-0.603849,-0.78347,-0.404168,-1.05037,1.41641,0.276219,0.293319,-0.0454208,0.350856,-1.92487,0.295101,-0.173141,0.122359,0.420997,0.308601,0.948396,0.253665,0.309743,-0.808704,-0.147547,0.392337,-0.18163,-0.599651,0.147849,0.749297,0.994126,-0.505892,0.780456,-0.464677,0.34888,1.21745,1.05478,-0.285613,-0.126003,-0.774035,-0.026334,-0.1027,-0.243224,-0.813168,0.688663,-0.992025,-0.508537,-0.206491,-0.791609,0.640788,0.968845,0.730629,-0.0812695,-0.17474,-0.497649,0.195987,0.847381,-0.231258,0.519361,-1.25301,-0.764976,1.39152,-1.14317,0.0916299,0.608946,0.841086,-0.571175,0.848442,-0.248676,-0.0145043,0.398842,-0.395716,-0.6545,0.136161,-0.389668,0.678987,0.009268,-0.0349532,-0.402665,-0.945188,-0.407938,-1.08914,1.58861,1.31845,0.134977,0.732145,0.234042,0.126553,0.193815
7302.99,0.955859,0.00928486,8,255,0,-7216.4,0.0970161,-0.0512989,0.784986,0.568521,-0.120245,0.330205,-1.46786,-0.599583,1.06732,-1.16222,-0.0956164,0.691192,0.588349,-0.335192,0.477356,-0.493605,0.0763669,0.248123,-0.366232,-0.813559,0.350471,-0.537495,0.272596,-0.411299,-0.489841,-0.755381,-1.2801,0.12071,-1.26761,1.75224,0.96075,-1.01739e-05,0.638951,-0.153579,-0.219135,-0.139991,0.661382,0.262062,-0.145774,-0.962877,0.536363,-0.238484,0.246776,-0.709942,0.413653,0.00642108,-0.506992,-0.0817112,-0.286624,0.525329,0.813653,0.466653,-0.196193,-0.631005,-0.233192,-0.543657,0.403119,-0.678138,0.149624,-0.455636,-1.17705,-0.755454,-0.551923,1.05256,-0.18343,-0.437793,-1.60957,-0.598376,-0.774316,-0.397074,-1.05058,1.42394,0.276894,0.286706,-0.0305991,0.35665,-1.92283,0.293014,-0.166085,0.118842,0.426526,0.312139,0.954556,0.248823,0.311061,-0.796197,-0.144496,0.391056,-0.179516,-0.590674,0.157358,0.748619,1.00316,-0.502665,0.790912,-0.46084,0.351097,1.22516,1.06138,-0.274955,-0.128068,-0.773839,-0.0263788,-0.0950305,-0.245593,-0.811517,0.689572,-0.998228,-0.515366,-0.205555,-0.78935,0.640949,0.971098,0.729717,-0.0841058,-0.176766,-0.496456,0.239842,0.829149,-0.248517,0.531763,-1.27052,-0.81301,1.38781,-1.12233,0.0948276,0.595115,0.831339,-0.546311,0.82309,-0.268338,-0.0173696,0.403589,-0.4037,-0.680284,0.12394,-0.401114,0.702741,0.00535879,-0.0179,-0.415294,-0.935894,-0.384783,-1.09906,1.58587,1.33591,0.142563,0.718043,0.231741,0.108172,0.195738
7300.44,0.954382,0.00928486,8,255,0,-7219.64,0.0458768,0.140929,0.745099,0.728717,-0.336158,0.276816,-1.01737,-0.59403,0.889668,-0.825874,-0.020914,0.846099,0.613358,-0.310291,0.299278,-0.329878,0.119534,0.0372767,-0.0352421,-0.640402,0.12111,-0.738298,0.856505,0.0152966,-0.067827,-0.862221,-0.764908,0.160243,-0.865784,1.95828,0.919368,0.124634,0.509013,-0.0628298,-0.144334,-0.127597,0.676326,0.304514,-0.121604,-0.981134,0.569495,-0.243702,0.227181,-0.727601,0.471883,0.0624121,-0.505608,-0.0684294,-0.217966,0.521821,0.812996,0.464754,-0.193376,-0.592056,-0.228471,-0.57779,0.488422,-0.763518,0.22064,-0.438088,-1.19052,-0.729101,-0.499074,1.0618,-0.177662,-0.420505,-1.58101,-0.596511,-0.792737,-0.33858,-1.04483,1.48487,0.251889,0.350982,-0.0267366,0.33935,-1.8766,0.27229,-0.1212,0.114555,0.467488,0.327071,0.914846,0.221314,0.320487,-0.869678,-0.157124,0.414202,-0.200956,-0.590552,0.184153,0.776855,1.01069,-0.50456,0.772512,-0.506725,0.435958,1.22541,1.01144,-0.28636,-0.0900189,-0.734665,-0.0022184,-0.121853,-0.224441,-0.805493,0.729421,-0.918258,-0.545233,-0.191913,-0.763593,0.643138,0.952174,0.78688,-0.058181,-0.117544,-0.462337,0.261264,0.82915,-0.249363,0.512164,-1.25035,-0.80525,1.35883,-1.14022,0.0735271,0.601568,0.836971,-0.561875,0.830419,-0.276558,-0.023153,0.373408,-0.412871,-0.695725,0.128524,-0.422158,0.653833,0.000967909,-0.0490677,-0.402115,-0.934039,-0.40614,-1.10691,1.60223,1.29398,0.135318,0.718369,0.230251,0.101482,0.194851
7285.52,0.986657,0.00928486,8,255,0,-7220.62,-0.107447,0.334871,0.817949,1.01338,-0.333102,0.741342,-0.815059,-0.752548,1.07113,-1.00379,0.199971,0.598473,0.715194,-0.0770678,0.58311,-0.187132,-0.0262574,0.569456,-0.0426248,-0.807832,0.196498,0.108319,0.732906,0.34216,0.457724,-0.361184,-0.745348,0.284196,-0.918165,2.20812,1.17287,0.63263,0.446436,0.146592,0.45689,-0.0927502,0.689704,0.218688,-0.185196,-1.05615,0.503793,-0.326063,0.16418,-0.80591,0.377669,-0.0139566,-0.593704,-0.141454,-0.305582,0.469161,0.737097,0.386117,-0.27628,-0.7014,-0.295425,-0.63163,0.431099,-0.810477,0.152546,-0.534678,-1.29702,-0.768473,-0.57487,0.99242,-0.249727,-0.506046,-1.67783,-0.682545,-0.836815,-0.432643,-1.13652,1.35519,0.19021,0.269223,-0.0962381,0.25512,-1.96843,0.179552,-0.208114,0.0536634,0.400553,0.269516,0.843128,0.171879,0.23007,-0.945789,-0.237826,0.361854,-0.28345,-0.668586,0.111805,0.731286,0.92645,-0.589957,0.666989,-0.56904,0.353968,1.15032,0.923396,-0.350235,-0.197162,-0.819929,-0.0695824,-0.172087,-0.311594,-0.884965,0.685752,-1.0107,-0.612008,-0.276076,-0.845473,0.558011,0.883763,0.68896,-0.138558,-0.2245,-0.555703,0.250608,0.901899,-0.180507,0.607792,-1.19023,-0.712549,1.44959,-1.0504,0.144761,0.680263,0.935949,-0.512332,0.902704,-0.205565,0.0485004,0.487757,-0.351468,-0.607425,0.180043,-0.325272,0.74753,0.0779128,0.0544202,-0.324365,-0.877211,-0.333336,-1.04089,1.64878,1.40421,0.215774,0.758462,0.32518,0.203774,0.198566
7262.59,0.979813,0.00928486,10,1535,0,-7185.17,-0.0148945,0.125024,0.620337,0.393215,0.0460048,0.254474,-1.23861,-0.553123,0.850413,-0.932658,0.0699785,0.670686,0.51704,-0.916988,0.883268,-0.271329,0.0251097,0.275271,-0.609009,-0.158732,0.062428,-0.703497,0.561766,-0.181527,-0.372528,-0.230344,-0.579443,-0.953718,-0.795239,0.512167,1.2739,-0.2772,0.958786,0.182439,-0.195571,0.0359011,0.690885,0.338641,-0.0988331,-0.910375,0.596309,-0.158817,0.298709,-0.712555,0.478385,0.0983086,-0.430081,-0.0639033,-0.23019,0.564426,0.889212,0.559792,-0.127618,-0.550907,-0.191507,-0.514912,0.493732,-0.666813,0.203098,-0.407935,-1.1695,-0.639603,-0.490093,1.0902,-0.105087,-0.413173,-1.51689,-0.552298,-0.7069,-0.328938,-0.984407,1.55698,0.336381,0.381511,0.00372263,0.393437,-1.8786,0.356237,-0.0978265,0.175347,0.468154,0.368933,0.98907,0.261884,0.371259,-0.791835,-0.0959109,0.423409,-0.148418,-0.549447,0.22704,0.775757,1.01475,-0.461818,0.898737,-0.455572,0.39769,1.25769,1.06469,-0.261196,-0.0257501,-0.718913,0.0600724,-0.0917633,-0.188001,-0.75819,0.782041,-0.899729,-0.454628,-0.0805911,-0.711366,0.717477,0.997543,0.849227,-0.0623203,-0.0728903,-0.41986,0.370094,0.795565,-0.282722,0.444719,-1.29226,-0.851292,1.31331,-1.15625,0.00815509,0.543515,0.796967,-0.616396,0.789527,-0.344483,-0.0742559,0.343517,-0.461717,-0.688662,0.0746326,-0.448419,0.642747,-0.0542407,-0.0520986,-0.452145,-0.969236,-0.42072,-1.14554,1.54076,1.27577,0.0719087,0.643522,0.214282,0.0588436,0.192052
7288.05,0.994083,0.00928486,8,255,0,-7208.41,0.035341,-0.0412148,0.776488,0.870032,-0.35358,0.134989,-1.08636,-0.718743,1.70759,-1.36308,0.323549,0.235338,0.833347,-0.53845,0.792374,-0.824867,0.0366158,0.118884,-0.353882,-0.885518,-0.215897,-0.356754,0.622634,-0.400915,-0.209038,-0.123516,-1.41224,-0.151855,-1.56161,1.97549,1.37249,0.397318,0.263129,0.193321,-0.28152,-0.0142613,0.529,0.338718,-0.0652604,-0.838485,0.637032,-0.152075,0.32505,-0.636788,0.50098,0.123367,-0.394415,0.0327656,-0.140497,0.615093,0.900895,0.55058,-0.0898773,-0.526405,-0.160829,-0.460616,0.513171,-0.623535,0.292359,-0.375753,-1.14006,-0.621382,-0.456115,1.09963,-0.110953,-0.357182,-1.52095,-0.49124,-0.675198,-0.302985,-0.9685,1.55519,0.342878,0.390017,0.043901,0.456561,-1.82928,0.368621,-0.0676885,0.219136,0.528133,0.36642,0.993152,0.315593,0.40205,-0.745309,-0.0469546,0.516982,-0.113038,-0.490058,0.235801,0.818984,1.05546,-0.432606,0.906586,-0.426673,0.445768,1.31267,1.12609,-0.206528,-0.0114822,-0.693456,0.0875262,-0.0284801,-0.161518,-0.698738,0.797993,-0.851853,-0.457783,-0.0995573,-0.715415,0.771191,1.02236,0.848794,0.000284548,-0.0788125,-0.382721,0.283628,0.738503,-0.365915,0.423971,-1.32988,-0.890037,1.29031,-1.2047,0.00108322,0.539772,0.765464,-0.651597,0.745781,-0.34815,-0.0711029,0.315348,-0.510807,-0.732261,0.062882,-0.483584,0.585738,-0.0894242,-0.127646,-0.481954,-1.00194,-0.464444,-1.17504,1.49331,1.23501,0.0672955,0.626007,0.138542,0.0302371,0.194561
7292.29,0.995903,0.00928486,8,255,0,-7215.1,0.0565604,-0.192288,0.757014,0.723296,-0.767453,0.280763,-1.64774,-0.985887,0.926419,-1.19091,-0.00978495,0.509768,0.759951,-0.825845,0.615752,-0.54584,0.0509743,0.406658,-0.50033,-0.428138,0.0640662,-0.00347346,0.0912955,-0.194764,-0.231761,-0.612854,-0.996733,-0.627476,-1.08119,1.24699,0.808193,-0.0751176,0.28966,-0.289366,-0.402805,0.035364,0.603814,0.348984,-0.0848625,-0.872071,0.615992,-0.14347,0.315102,-0.61981,0.486281,0.0667191,-0.425096,0.00858267,-0.179066,0.600137,0.93351,0.538704,-0.119043,-0.55861,-0.180289,-0.506265,0.557406,-0.659716,0.257702,-0.348838,-1.15306,-0.665788,-0.469932,1.0981,-0.0618536,-0.360958,-1.53383,-0.499331,-0.742655,-0.303563,-0.978901,1.52664,0.313087,0.392992,0.0265512,0.40669,-1.82483,0.315404,-0.0858817,0.207501,0.557599,0.352481,0.997382,0.304295,0.348525,-0.755629,-0.0616765,0.476296,-0.107439,-0.516398,0.246335,0.879947,1.08333,-0.410824,0.854969,-0.456965,0.468065,1.28816,1.14147,-0.235357,-0.0265527,-0.69666,0.0734982,-0.0398828,-0.127707,-0.717659,0.775269,-0.893269,-0.436209,-0.142789,-0.731316,0.715731,1.00935,0.836071,-0.01812,-0.0908529,-0.39317,0.208078,0.764456,-0.328963,0.476375,-1.30676,-0.873047,1.30032,-1.19754,-0.000611724,0.510215,0.772699,-0.637037,0.76447,-0.35178,-0.063973,0.354224,-0.470611,-0.732855,0.0544204,-0.479798,0.595738,-0.0404296,-0.116858,-0.489282,-1.018,-0.473613,-1.16765,1.48354,1.25863,0.0629546,0.644388,0.155106,0.0408349,0.194626
7276.67,0.992355,0.00928486,8,255,0,-7197.16,0.141349,-0.251144,0.707122,0.732649,-0.919802,-0.0704879,-1.35244,-0.970484,0.935746,-1.15816,-0.169053,0.482764,0.629785,-0.743585,1.02207,-0.598726,-0.574767,0.287569,-0.385854,-0.701604,0.159938,-0.464235,0.205504,-0.464414,-0.142443,-0.35095,-1.09151,-0.595393,-1.09818,1.29525,0.530242,0.171166,0.177253,0.0486248,-0.457416,0.0432456,0.661186,0.350094,-0.0427902,-0.831993,0.672079,-0.106843,0.304251,-0.594722,0.576016,0.159166,-0.366447,0.0813393,-0.140011,0.616626,0.941957,0.590313,-0.0935265,-0.488265,-0.119629,-0.403549,0.56674,-0.628153,0.333982,-0.345678,-1.04306,-0.571597,-0.397053,1.14984,-0.10455,-0.303757,-1.46865,-0.479694,-0.635694,-0.234142,-0.912561,1.57274,0.385841,0.416181,0.0868702,0.474328,-1.80005,0.427624,0.019184,0.242974,0.524564,0.457063,1.05431,0.357707,0.405874,-0.698777,0.0606672,0.558864,-0.0378282,-0.486022,0.295936,0.900317,1.15309,-0.382777,0.877584,-0.381432,0.510841,1.39727,1.11185,-0.161169,0.0422647,-0.641118,0.0889533,0.0251213,-0.0896554,-0.661908,0.876307,-0.847626,-0.407608,-0.0411046,-0.62963,0.7828,1.0934,0.922763,0.0679423,0.0069615,-0.370756,0.271396,0.666234,-0.35739,0.377205,-1.39006,-0.92714,1.25975,-1.25567,-0.0544183,0.508614,0.721994,-0.691817,0.70563,-0.39206,-0.147967,0.245674,-0.528197,-0.781723,0.0106828,-0.533792,0.531655,-0.103728,-0.172779,-0.506785,-1.03467,-0.523827,-1.19946,1.48401,1.20885,0.00919205,0.577332,0.112742,0.00305897,0.192505
7294.97,0.999239,0.00928486,8,255,0,-7226.76,0.00576025,-0.152791,0.51745,0.595817,-0.335783,0.253043,-1.09764,-0.633064,1.12979,-1.11273,-0.127842,0.172868,0.233938,-0.72561,0.33693,-0.417992,0.0790549,-0.0486048,-0.791845,-0.571604,-0.140811,-0.718422,0.436278,0.1904,-0.419334,-0.691927,-0.861857,-0.664109,-0.997333,1.18098,0.933804,-0.112783,0.245944,-0.108081,0.395672,0.0520858,0.669007,0.408092,0.00452257,-0.77278,0.689948,-0.0872872,0.404709,-0.545917,0.589062,0.192477,-0.38357,0.113455,-0.109958,0.6738,0.896565,0.60287,-0.0446786,-0.485272,-0.0996321,-0.417282,0.583131,-0.601334,0.317403,-0.335544,-1.07534,-0.621737,-0.382092,1.19747,0.0272799,-0.305263,-1.43053,-0.466798,-0.668986,-0.230368,-0.928005,1.60336,0.426356,0.462334,0.12586,0.499038,-1.80158,0.396083,-0.0115155,0.273225,0.595067,0.423364,1.0715,0.413913,0.424048,-0.746627,-0.0299733,0.514337,-0.0861634,-0.437081,0.341231,0.907088,1.10716,-0.362327,0.917392,-0.374643,0.525043,1.39011,1.16887,-0.148536,0.0101705,-0.672678,0.111176,0.0554021,-0.141559,-0.659866,0.835696,-0.811431,-0.383774,-0.0822072,-0.656431,0.774228,1.08516,0.926799,0.0480386,-0.0136381,-0.351135,0.220659,0.697131,-0.373365,0.406148,-1.37596,-0.913475,1.22358,-1.24936,-0.039114,0.460935,0.718478,-0.694549,0.700624,-0.40105,-0.152021,0.255575,-0.524935,-0.812015,-0.00675431,-0.543048,0.537223,-0.116854,-0.167954,-0.54782,-1.06973,-0.549756,-1.25122,1.4478,1.1737,0.0128916,0.585099,0.0945032,-0.0148807,0.196335
7295.7,0.947649,0.00928486,8,255,0,-7217.17,0.0377774,-0.307576,0.534066,0.355814,-0.69647,0.129637,-1.16977,-0.78702,1.01182,-1.21199,-0.178748,0.0172623,0.400732,-0.900363,0.699179,-0.511219,-0.195106,-0.152858,-1.01516,-0.730284,-0.156245,-0.808504,0.541242,-0.0721122,-0.675189,-0.84875,-0.966994,-0.93252,-1.28856,1.11262,0.815919,-0.450126,0.308886,-0.306898,0.146836,0.230502,0.587928,0.538752,0.11088,-0.689239,0.806327,0.0358233,0.483954,-0.443731,0.679824,0.304025,-0.245588,0.236544,0.0182504,0.77262,1.00253,0.71446,0.0845383,-0.365023,0.0224696,-0.289844,0.690138,-0.464194,0.441315,-0.187081,-0.956061,-0.477659,-0.222834,1.30894,0.101914,-0.200219,-1.34161,-0.344656,-0.5379,-0.11179,-0.77939,1.70876,0.522882,0.549555,0.234276,0.594095,-1.66919,0.521886,0.0869523,0.423454,0.717859,0.559657,1.1847,0.530617,0.570972,-0.604353,0.077906,0.662293,0.0304766,-0.341913,0.412402,1.01148,1.23924,-0.267632,1.05438,-0.239502,0.660567,1.52007,1.31686,-0.0377913,0.147547,-0.514173,0.242814,0.187391,-0.00529668,-0.554925,0.946094,-0.696209,-0.264964,0.0408286,-0.552107,0.905889,1.2117,1.04394,0.199568,0.123132,-0.246862,0.183496,0.584547,-0.492582,0.275436,-1.50663,-1.02884,1.09545,-1.37842,-0.150886,0.333241,0.589326,-0.822681,0.602932,-0.53227,-0.25625,0.13196,-0.65848,-0.938754,-0.143569,-0.678764,0.409352,-0.238859,-0.283463,-0.674932,-1.19443,-0.683046,-1.37966,1.34172,1.0393,-0.112464,0.468934,-0.0384267,-0.152825,0.194626
7314.95,0.998792,0.00928486,8,511,0,-7232.81,0.065831,-0.414329,0.740372,0.439694,-0.681596,0.0520905,-1.42428,-1.20435,0.971849,-1.49884,-0.576948,0.00456107,0.3395,-1.01154,0.617257,-0.494455,-0.294055,-0.0525545,-1.06123,-0.946949,-0.190549,-0.869783,0.33379,-0.344448,-0.151001,-0.848374,-1.29879,-0.951579,-1.39254,1.04221,0.71581,-0.13155,0.0656767,-0.263959,-0.446031,0.245848,0.746899,0.599154,0.191983,-0.681918,0.876304,0.103251,0.522558,-0.385124,0.770076,0.348089,-0.214278,0.214018,0.0804751,0.806294,1.14651,0.764222,0.0895196,-0.29038,0.109352,-0.237343,0.733803,-0.407811,0.523157,-0.128754,-0.877583,-0.413268,-0.227782,1.33852,0.127915,-0.0755075,-1.27219,-0.308831,-0.460878,-0.0374981,-0.758208,1.74706,0.575752,0.627157,0.296759,0.661188,-1.6106,0.632538,0.147487,0.410883,0.744129,0.665886,1.28611,0.549335,0.64591,-0.522746,0.161545,0.72508,0.127168,-0.289462,0.465493,1.08656,1.32893,-0.20049,1.11176,-0.179616,0.721067,1.54907,1.36735,0.0447727,0.214957,-0.475455,0.320232,0.231209,0.0600709,-0.490903,1.01226,-0.678947,-0.225694,0.112245,-0.460055,0.947745,1.26468,1.08883,0.219224,0.181561,-0.163405,0.149252,0.500059,-0.543676,0.214407,-1.57262,-1.11047,1.06357,-1.43918,-0.237763,0.277154,0.532351,-0.876847,0.555225,-0.584415,-0.330046,0.0796972,-0.735826,-0.972996,-0.173585,-0.694773,0.36392,-0.337067,-0.352361,-0.709396,-1.22782,-0.736318,-1.41093,1.28006,0.992531,-0.160736,0.39076,-0.0748416,-0.202873,0.191848
7293.69,0.970594,0.00928486,7,127,0,-7212.79,0.0804594,-0.566568,0.655999,0.345884,-0.50966,0.126895,-1.30696,-1.12854,0.879459,-1.41229,-0.671543,0.0641491,0.410914,-0.896913,0.306624,-0.778657,-0.550044,0.055308,-0.930579,-0.870352,-0.532779,-0.797501,0.264896,-0.503796,-0.508549,-0.585993,-1.26524,-0.848481,-1.71088,0.968699,1.10111,-0.0444467,0.0771304,-0.0219603,-0.343284,0.469265,0.701794,0.616363,0.201347,-0.688152,0.836423,0.0759425,0.545183,-0.403669,0.743101,0.386817,-0.203138,0.271307,0.0370546,0.873396,1.16027,0.766918,0.142872,-0.299145,0.0944484,-0.230482,0.791568,-0.41817,0.503081,-0.149535,-0.857769,-0.442429,-0.198506,1.41173,0.135634,-0.114267,-1.29489,-0.220284,-0.497196,-0.0492222,-0.720803,1.8024,0.601724,0.617344,0.335319,0.686928,-1.65138,0.627708,0.16722,0.464472,0.792593,0.645099,1.26383,0.539934,0.619995,-0.512925,0.206695,0.730931,0.144854,-0.27281,0.49417,1.0675,1.32853,-0.178562,1.12185,-0.132401,0.69985,1.55979,1.37003,0.0898379,0.219931,-0.450281,0.32737,0.236346,0.0873776,-0.488758,1.04849,-0.676079,-0.219068,0.11879,-0.431466,0.949118,1.30642,1.07293,0.239005,0.179474,-0.192397,0.163009,0.525951,-0.573627,0.192444,-1.55081,-1.11125,1.04063,-1.45691,-0.226237,0.307324,0.523037,-0.874833,0.492028,-0.597623,-0.337527,0.0863908,-0.717676,-0.983814,-0.202944,-0.759058,0.353092,-0.286813,-0.358731,-0.738444,-1.27519,-0.700841,-1.41562,1.27497,1.0212,-0.182561,0.391395,-0.0787434,-0.210827,0.194556
7289.32,0.990254,0.00928486,7,127,0,-7218.16,0.0396159,-0.0628258,0.674224,0.661965,-0.567541,0.13453,-1.77783,-1.16483,0.966852,-1.5529,-0.494506,0.32719,0.619127,-0.688475,0.348004,-0.717779,-0.317308,0.0603984,-0.634615,-1.03882,-0.205073,-0.759434,0.272375,-0.626429,-0.580539,-0.864776,-1.24459,-0.689393,-1.12783,1.04971,0.774887,-0.247861,0.4287,-0.224975,-0.0785756,0.000258471,0.674228,0.609393,0.230119,-0.612654,0.856169,0.0889158,0.585605,-0.393548,0.743121,0.36342,-0.173677,0.266296,0.0555166,0.873428,1.11084,0.790185,0.144882,-0.301558,0.134545,-0.213069,0.739602,-0.417116,0.506608,-0.150181,-0.856874,-0.387309,-0.190653,1.38898,0.0994736,-0.0927344,-1.2502,-0.295845,-0.457191,0.000831523,-0.699762,1.76314,0.614108,0.637355,0.272772,0.650331,-1.57681,0.570712,0.186711,0.479438,0.795377,0.664368,1.27633,0.546806,0.61356,-0.473959,0.190211,0.683939,0.132739,-0.25393,0.476751,1.1366,1.34938,-0.122879,1.11161,-0.165503,0.673689,1.57447,1.36159,0.0406218,0.235159,-0.44959,0.296768,0.241467,0.132627,-0.469111,1.00637,-0.61695,-0.178145,0.137332,-0.443683,0.955663,1.30431,1.10244,0.260359,0.22008,-0.141934,0.142792,0.513085,-0.580322,0.172118,-1.57424,-1.13464,1.04006,-1.45162,-0.235118,0.305539,0.509446,-0.892035,0.479633,-0.628724,-0.334064,0.0645052,-0.737765,-0.999025,-0.216167,-0.772297,0.330218,-0.301385,-0.352462,-0.763061,-1.2695,-0.72571,-1.42188,1.29573,1.01022,-0.188838,0.40081,-0.0839939,-0.220894,0.196663
7269.71,0.959578,0.00928486,8,255,0,-7200.58,0.0937231,-0.134534,0.714312,0.760044,-0.733986,0.438639,-1.07434,-1.03746,0.929184,-1.3588,-0.426209,0.172607,0.753207,-0.380778,-0.0910174,-0.589556,-0.504661,-0.0358952,-0.855281,-1.2606,-0.294569,-0.796761,0.107909,-1.05335,-0.582368,-0.753316,-1.16318,-0.49872,-0.940789,0.781748,0.545922,-0.179479,0.25992,-0.530084,0.299551,0.361169,0.607629,0.569458,0.175756,-0.648408,0.824461,0.0476718,0.532653,-0.42436,0.69214,0.30313,-0.228693,0.238331,0.00579538,0.835518,1.06991,0.742853,0.137182,-0.332296,0.0952711,-0.268155,0.69093,-0.473052,0.451633,-0.185109,-0.910488,-0.45236,-0.236659,1.33229,0.04591,-0.122676,-1.27459,-0.336476,-0.491249,-0.0571226,-0.756763,1.7568,0.549288,0.629881,0.244146,0.61758,-1.64324,0.530186,0.158261,0.425113,0.730385,0.612286,1.20427,0.503619,0.555252,-0.530572,0.157504,0.61465,0.0852239,-0.291028,0.458249,1.09118,1.3035,-0.177672,1.06005,-0.194453,0.651313,1.52306,1.29211,-0.0105283,0.181684,-0.49253,0.286802,0.194013,0.0605474,-0.500753,0.947436,-0.616966,-0.230818,0.0812698,-0.513547,0.920696,1.26198,1.04607,0.223821,0.178664,-0.192802,0.310753,0.564526,-0.505276,0.232944,-1.5438,-1.07082,1.07153,-1.43244,-0.204533,0.321391,0.543736,-0.84857,0.555767,-0.534669,-0.296835,0.135367,-0.690817,-0.952739,-0.135611,-0.698483,0.382575,-0.290847,-0.339491,-0.691244,-1.1959,-0.679987,-1.40343,1.31539,1.01742,-0.140395,0.428055,-0.0240751,-0.151979,0.19556
