# 0.250481, 0.132638, 0.141132, 0.134509, 0.013189, 0.00993672, 0.0253152, 0.0153476, 0.176527, 0.393628, 0.255356, 0.263461, 0.233843, 0.235258, 0.235561, 0.274685, 0.272698, 0.224804, 0.23792, 0.242695, 0.21677, 0.241935, 0.299254, 0.23586, 0.256852, 0.244301, 0.218596, 0.242078, 0.227665, 0.292356, 0.216911, 0.257677, 0.235951, 0.257641, 0.228038, 0.255654, 0.241812, 0.289033, 0.239586, 0.287365, 0.278085, 0.218484, 0.00284787, 0.0132369, 0.0429261, 0.0423111, 0.0550188, 0.0426929, 0.0412648, 0.0463515, 0.0407832, 0.0429821, 0.0368429, 0.0439672, 0.0463233, 0.0434409, 0.0364659, 0.0396693, 0.0403638, 0.0432443, 0.0457741, 0.0461137, 0.043533, 0.0433886, 0.0459342, 0.044303, 0.0430618, 0.0441709, 0.0457183, 0.0442401, 0.0418052, 0.0401427, 0.0424375, 0.053007, 0.045676, 0.0450126, 0.0398299, 0.0486077, 0.050143, 0.042249, 0.0421893, 0.0437997, 0.0452858, 0.0517035, 0.0414683, 0.0388289, 0.0461853, 0.0437435, 0.0437239, 0.0425357, 0.0380675, 0.0436297, 0.0473553, 0.0479336, 0.0481443, 0.0439643, 0.0429861, 0.0405609, 0.049165, 0.044883, 0.0405975, 0.0414801, 0.042635, 0.0456479, 0.0451209, 0.0421836, 0.0410137, 0.0425146, 0.0479771, 0.0407996, 0.042122, 0.0483917, 0.0452795, 0.0430737, 0.0476857, 0.0454324, 0.0406157, 0.0376528, 0.045738, 0.0513229, 0.0441383, 0.0437482, 0.0485407, 0.0432039, 0.203116, 1.40051, 1.42566, 1.44147, 1.51697, 1.55539, 1.52868, 1.47923, 1.48466, 1.60157, 1.27144, 1.44644, 1.56895, 1.63619, 1.69452, 1.50668, 1.38839, 1.30222, 1.43532, 1.54354, 1.65396, 1.5941, 1.61089, 1.52184, 1.40101, 1.53963, 1.91624, 1.63281, 1.73704, 1.61866, 1.71838, 1.49556, 1.49864, 0.525385, 0.517052, 0.5133, 0.505067, 0.505488, 0.526019, 0.515625, 0.509988, 0.513821, 0.51591, 0.506849, 0.510703, 0.514552, 0.518351, 0.512914, 0.509039, 0.508566, 0.513849, 0.504709, 0.512806, 0.513545, 0.512975, 0.516286, 0.52051, 0.51681, 0.506727, 0.515135, 0.519893, 0.507629, 0.517517, 0.521739, 0.514485
-3862.21,0.996551,0.00100828,12,4095,0,3952.32,-0.0479392,0.677947,0.965134,-0.0405937,-0.208687,0.043478,-0.0625223,0.126662,0.230509,0.362812,0.0929362,0.234287,-0.228837,0.097809,0.396012,0.270755,0.540175,-0.014185,0.438655,0.678155,0.0129389,0.0678089,0.627991,0.134565,0.186339,0.108631,0.165411,0.427755,0.287784,-0.341641,0.462162,-0.298577,0.0276073,0.0670352,0.235085,-0.030857,0.206697,-0.0176147,0.0101376,0.312381,0.0250917,0.418468,0.000264866,0.435181,0.025131,0.13505,-0.240039,0.393445,0.205473,0.087438,-0.448714,0.67316,0.233642,-0.637768,0.0182541,-0.167319,0.00270439,0.00130357,0.382849,-0.275913,-0.421043,-0.0916156,-0.269534,0.24657,0.0202586,-0.116308,-0.170375,-0.707657,-0.585374,-0.335216,0.427992,0.10415,-0.30849,-0.899213,-0.363517,-0.22279,-0.113084,-0.597175,0.574899,-0.213688,0.298618,-0.186692,0.604294,-0.997269,-0.248291,-0.269384,0.159954,0.547797,-0.227432,1.15929,-0.0957041,-0.324686,0.039279,0.347113,-0.0929953,-0.463598,-0.738218,-0.0372637,0.538145,0.441639,-0.136728,0.461762,-0.0273373,0.463804,0.563232,0.644189,-0.184566,0.00117593,-0.281993,-0.127209,0.256665,0.246047,-0.0967536,0.464499,-0.0448117,-0.334185,-0.202287,-0.223256,0.0325293,0.740476,0.372116,-0.231088,-0.12194,0.218886,3.70976,0.256094,0.481375,0.202287,0.0170851,0.438898,0.422529,0.487661,0.149605,0.0694432,0.123795,0.269026,0.00153529,0.147927,0.0326167,0.491503,0.0213648,0.0804785,0.244619,0.051415,0.19607,0.0845662,0.523637,0.138852,0.563507,0.115846,0.493995,0.178561,0.338668,0.0652182,0.649277,0.288703,0.156133,1.23339,0.714416,0.738847,1.03878,0.55515,1.83204,1.34076,1.16343,1.39958,1.70832,0.849422,0.802099,1.68372,0.859635,0.542864,0.73791,1.06419,1.42254,1.01964,0.213104,1.11534,0.178635,0.310494,-0.488957,0.250199,0.477034,0.303126,0.98844,-0.293951,1.34096,-0.385976,0.712292
-3871.75,0.992591,0.00100828,12,4095,0,3951.24,0.34646,0.612772,0.94875,0.428232,-0.418933,-0.0144256,0.0068337,-0.0298697,-0.120185,0.623458,-0.436833,-0.910801,-0.229877,-0.328488,0.170255,1.10254,0.610297,-0.41533,0.603529,0.671093,-0.0935223,0.152145,0.470737,0.085427,0.437696,0.271471,-0.0743036,0.266224,0.257549,-0.865744,0.0984149,-0.55598,-0.26917,-0.125737,-0.157795,0.246736,0.162177,-0.630566,-0.0195127,0.734085,0.374074,0.173445,-0.0077781,0.392695,-0.263385,-0.242409,-0.761953,0.475335,0.191817,0.257665,-0.86922,0.429026,0.485953,-0.180014,-0.00501468,-0.128399,0.150801,0.124947,-0.539138,-0.386676,-0.241223,-0.0627383,-0.275453,0.0738916,-0.15228,0.119435,-0.265684,-0.829429,-0.576808,-0.0892464,0.603325,0.208982,-0.417137,-0.858949,-0.127429,-0.600965,-0.188264,-0.303984,0.777561,-0.149812,0.0872535,-0.172649,-0.0503383,-0.917726,0.154602,-0.500408,-0.0964872,0.0698907,-0.30463,0.405935,0.0683838,0.23265,-0.185994,0.198714,0.11434,-0.11577,-0.12145,0.229321,0.717493,0.341556,-0.220212,0.723288,0.162218,-0.0162096,0.364997,0.493086,-0.322759,0.121282,-0.0239161,0.446149,-0.1966,-0.465294,-0.728607,0.326438,-0.00372747,0.0162345,-0.0363448,-0.633524,0.309578,0.561852,0.304312,-0.0325894,0.0500366,0.260294,3.76136,0.0626924,0.720438,0.132644,0.144582,0.294226,0.222614,0.34061,0.26289,0.210539,0.125755,0.113446,0.0391735,0.342525,0.0540141,0.124623,0.0471126,0.116981,0.0938749,0.306807,0.156771,0.0287199,0.251208,0.291114,0.328458,0.0962877,0.41195,0.0880979,0.775914,0.2123,0.0926071,0.607952,0.1859,1.39422,0.861157,0.984547,1.32283,0.869746,2.31148,1.4301,1.49251,1.74617,1.99212,1.17483,0.997805,2.09886,1.19121,0.998314,1.05534,1.25631,1.7862,1.33581,0.486976,1.30221,0.447761,0.456221,-0.175564,0.457192,0.885588,0.417507,1.35599,0.180885,1.35753,-0.16324,0.924203
-3864.71,0.999983,0.00100828,12,4095,0,3966.11,0.354365,0.508319,0.775985,0.106376,-0.217687,0.127798,0.018787,-0.0716084,0.0921472,0.387136,-0.00459939,-0.205369,1.07882,0.21874,-0.00109452,0.260988,0.68329,0.0349975,-0.141953,0.206464,-0.0829964,-0.168766,0.649809,0.113064,0.643414,0.438119,-0.025354,0.290922,0.241571,-0.195289,0.0105162,0.0897182,0.0338985,-0.407632,-0.174038,0.588691,0.686414,0.832619,0.00953501,0.73254,0.0256616,0.796842,-0.0547888,0.423203,-0.399506,0.126844,-0.824004,0.361852,0.16815,-0.144529,-0.820232,0.132158,0.082612,-0.650157,-0.180006,-0.407508,0.220465,0.0157745,0.391385,-0.535527,-0.366616,-0.056579,0.0285283,0.0175709,-0.326835,-0.148581,0.0913232,-0.791983,-0.458153,0.0322152,0.428484,0.189843,-0.390167,-0.906917,-0.248522,-0.525929,-0.444166,-0.836254,0.600285,-0.0315029,0.137106,-0.365276,0.354399,-1.15418,-0.296294,-0.434972,-0.0902031,0.0820001,0.152183,0.341595,-0.00755256,0.0774908,-0.00671161,0.508066,0.406888,-0.214158,-0.504168,-0.108022,0.607891,0.0808963,-0.30211,0.600445,-0.153852,0.392121,0.395605,0.311946,0.024871,0.133456,0.337137,0.417508,-0.38005,0.264231,-0.464908,0.391016,-0.223026,-0.372267,0.279559,-0.264413,0.469576,0.510703,0.282243,0.00822542,0.104793,0.0957308,3.75409,0.384165,0.145587,1.39493,0.545068,1.13541,0.357821,0.334351,0.111211,0.286319,0.0663991,0.282229,0.210154,0.294912,0.234101,0.621806,0.594462,0.154582,0.0158266,0.133264,0.222024,0.0462952,0.507628,0.0345165,0.290963,0.22515,0.10938,0.202687,0.0832197,0.0405071,0.41218,0.235899,0.134717,1.42355,0.915915,1.14491,1.36616,1.03577,2.23789,1.64359,1.59027,1.64699,1.6638,0.999818,1.03371,1.99429,0.855121,1.16376,0.971364,1.12684,1.57746,1.29392,0.678597,1.15734,0.611223,0.534929,-0.344942,0.133071,0.808045,0.427225,0.946479,0.0119684,1.56117,-0.211904,0.983571
-3880.6,0.999507,0.00100828,12,4095,0,3974.15,0.297639,0.881586,0.67417,0.748743,-0.415557,0.0481028,0.175923,0.113782,0.185279,0.471613,-0.669336,-0.157128,-0.189683,0.499748,0.243417,0.870892,0.710894,-0.289905,0.239557,0.294892,-0.696188,-0.0183903,-0.154168,-0.298056,0.0941773,0.553391,-0.0699034,0.642222,0.406564,-0.77911,0.536346,-0.332899,-0.053149,0.0939828,-0.410679,0.487649,-0.522482,0.107123,-0.438028,-0.107374,-0.538897,-0.0744809,-0.00545816,0.424362,-0.356999,-0.230569,-0.860391,0.550334,0.220022,0.0928737,-0.601653,0.285513,0.184972,-0.243238,-0.328399,-0.399931,0.223475,-0.233011,0.247883,-0.163377,-0.238111,-0.161329,0.218669,0.151803,-0.688494,-0.303655,-0.0586243,-0.724107,-0.368576,-0.464288,0.592247,-0.0751007,-0.496354,-0.600742,-0.345435,-0.567589,-0.165954,-0.989278,0.525071,0.181339,0.15857,-0.138138,0.280138,-1.06625,0.0156733,-0.53098,0.0778593,0.122915,-0.0336306,0.528597,0.239076,0.0260874,-0.182453,0.0397127,0.389802,-0.363192,-0.39323,-0.13267,0.528116,0.305918,-0.583734,0.132811,0.154822,0.293734,1.11934,0.605001,-0.0969678,-0.0844122,-0.19647,0.113195,-0.188278,0.160248,-0.0566464,0.416872,-0.324118,-0.471432,-0.242137,-0.461408,0.489137,0.621146,-0.115084,0.385541,-0.015915,0.0163403,3.52467,0.0895376,0.309025,0.00503565,0.450908,0.632331,0.188683,0.191999,0.418268,0.0335798,0.23081,0.201011,0.310085,0.815329,0.0807928,0.0634745,0.247981,0.136988,0.818622,0.5131,0.224984,0.308422,0.238016,1.75492,0.315853,0.133352,0.288676,0.0795928,0.292816,0.13191,0.474096,0.611552,0.145895,1.47995,1.08349,1.24539,1.42194,1.02784,2.4148,1.79328,1.71438,1.88919,1.85489,1.09545,1.21166,2.20391,1.01946,1.03133,1.22996,1.25198,1.94275,1.37045,0.760924,1.27009,0.514704,0.459376,-0.104285,0.421515,1.00276,0.493412,1.29021,0.222505,1.69402,-0.118156,1.05848
-3884.21,0.999246,0.00100828,12,4095,0,3989.3,0.0129485,1.37514,0.886143,0.544717,-0.277422,-0.180445,0.0856258,0.20285,0.524868,0.576431,0.452055,-0.478522,0.689049,0.113615,0.0556346,1.75657,0.766749,0.862423,1.26636,1.40194,0.431166,0.435481,1.4229,0.521443,1.27313,1.02182,0.833754,1.40864,0.886199,-0.112421,0.626718,0.307381,0.00506009,0.17196,0.163498,1.00968,0.0668812,0.595959,0.0323719,0.407001,0.190138,0.683244,-0.0741943,0.435161,-0.495544,-0.366046,-0.969739,0.597304,-0.0811468,0.143951,-0.759793,0.294104,0.263473,-0.4938,-0.417653,-0.279002,0.458548,-0.0754159,0.246898,-0.250445,-0.490734,-0.164018,0.188895,0.236717,-0.680035,-0.286492,-0.0491757,-0.904302,-0.509843,-0.451795,0.723115,-0.125248,-0.638688,-0.776674,-0.241684,-0.928157,-0.140443,-0.898751,0.52274,0.182641,0.246525,-0.108371,0.35293,-1.27664,-0.125239,-0.585182,-0.107497,0.0902687,-0.0412568,0.631807,0.257634,0.141096,-0.124955,0.149001,0.279485,-0.425262,-0.365952,-0.246084,0.650105,0.401477,-0.369118,0.280641,0.0455108,0.372436,1.26135,0.692097,0.0779786,0.0269096,-0.323984,0.190027,-0.25702,0.0948633,-0.20101,0.300101,-0.438783,-0.474613,-0.154032,-0.664801,0.5598,0.826995,0.12843,0.323629,-0.0130624,0.0885506,3.05337,0.0305853,1.27455,0.100083,0.0456959,0.262573,0.281424,0.208201,0.432438,0.0419518,0.34025,0.107309,0.702,0.22473,0.0106295,0.552857,0.0721704,0.227044,0.731413,0.0439924,0.0671789,0.311491,0.292672,0.692656,0.215359,0.169174,0.0297228,0.204126,0.411846,0.0879517,0.455734,0.828875,0.160999,1.83328,1.46902,1.51963,1.88685,1.55228,2.79193,2.39206,2.33131,2.33207,2.59839,1.82349,1.73665,2.48681,1.48761,1.67331,1.75226,1.73403,2.54462,1.8006,1.15672,1.82021,1.24039,1.21,0.319607,0.722552,1.47659,1.28683,1.84285,0.422398,2.03804,0.360882,1.60404
-3874.61,0.999238,0.00100828,12,4095,0,3972.2,0.521952,0.0154568,0.103296,-0.395343,-0.357853,0.149815,0.0687789,0.285763,0.336802,0.375244,-0.200085,0.0533071,0.0310891,0.367595,0.511693,0.884077,0.902909,0.100931,-0.134434,0.587883,0.286368,0.400346,0.76318,0.478186,0.251314,0.935143,0.359167,0.843639,0.427527,-0.474529,0.619559,-0.0360844,-0.161401,0.43786,-0.217626,0.702913,-0.18455,0.352057,-0.0134702,0.475198,0.0624831,-0.00686132,-0.085612,0.338668,-0.588844,-0.279274,-0.615311,0.489586,-0.129512,-0.202994,-0.475717,0.308795,0.531468,-0.366971,-0.317417,0.067857,0.113022,-0.374698,0.364794,-0.353697,-0.53486,0.110907,0.118329,-0.129816,-0.294645,-0.414648,-0.218584,-0.871994,-0.589921,-0.555912,0.421374,-0.136516,-0.522495,-0.805947,-0.0281481,-0.597244,-0.247485,-0.430216,0.491733,0.13451,0.0417522,-0.482871,0.160374,-1.08668,-0.156457,-0.460099,0.0733036,0.235767,-0.105582,0.737658,0.256535,0.0855558,-0.197429,-0.093955,0.153247,-0.176333,-0.219778,-0.246656,0.531028,0.397867,-0.399996,0.732678,0.146824,0.24846,0.972865,0.621923,0.0567358,-0.363407,-0.269009,0.17722,-0.25443,0.103035,-0.15563,-0.133395,-0.412441,-0.318329,0.0397623,-0.353067,0.14514,0.712975,0.410146,0.247809,0.0932976,-0.0886538,3.61828,0.149106,0.122169,0.461268,0.0209442,0.65311,0.116073,0.0580354,0.260288,0.348868,0.0869708,0.100151,0.292841,0.403208,0.169645,0.362533,0.0519182,0.35406,0.157974,0.352952,0.16707,0.688196,0.187937,0.0855874,0.21445,0.402798,0.236376,0.291083,0.0848122,0.0746574,0.168299,0.45398,0.348996,1.60688,1.2653,1.1823,1.39729,0.800689,2.23796,1.45498,1.83576,1.70018,1.90638,1.13093,1.18441,1.82582,1.12993,1.0144,1.19739,1.23521,1.90192,1.31561,0.711406,1.3542,0.52826,0.403334,-0.0255119,0.139815,0.906526,0.729089,1.22703,0.0979084,1.51172,-0.0347522,0.922945
-3889.16,0.999722,0.00100828,12,4095,0,3984.55,0.694206,0.224338,0.415287,-0.495261,-0.146624,0.127215,-0.0990604,0.183102,0.297784,0.266982,-0.0771394,-0.565178,0.275044,0.184309,0.0661617,0.214153,-0.0304826,0.397962,0.189481,0.738949,0.184954,0.143931,0.972296,-0.153952,0.723805,0.417331,0.281213,0.418845,0.270021,0.105116,-0.183112,0.353096,0.0136727,-0.114219,0.382126,0.746529,0.215053,0.423845,0.331297,0.7333,0.38834,0.329831,-0.00884199,0.406645,-0.520924,0.118136,-0.667738,0.398598,-0.379637,-0.0107918,-0.494809,0.367495,0.677354,-0.392147,-0.0955406,0.323282,0.289693,-0.0192096,0.422839,-0.205935,-0.639398,0.0334832,0.193617,-0.0273166,-0.108272,-0.638698,0.100724,-0.879061,-0.617111,-0.651657,0.340694,-0.0258315,-0.496049,-0.845348,-0.00700256,-0.669282,-0.459521,-0.287423,0.456124,0.170644,0.354787,-0.230678,0.369582,-0.729747,0.108389,-0.867247,0.265294,0.186217,-0.372032,0.429664,0.468087,0.0357882,-0.0875671,0.0147582,0.226618,-0.100705,-0.393826,-0.366229,0.751793,0.533417,-0.124246,0.613202,-0.210431,0.324044,1.01413,0.406708,-0.0126825,-0.401119,-0.0997318,0.149176,-0.0838225,0.101292,-0.103774,0.157015,-0.485679,-0.340061,0.000303759,-0.533567,-0.0227481,0.647544,0.249756,0.119631,0.132826,-0.215137,1.82306,0.139566,0.348784,0.175465,0.091555,0.539409,0.58951,0.325298,0.431634,0.019364,0.281515,0.343577,0.604076,0.971646,0.151771,0.155701,0.156124,0.485485,0.307841,0.165335,0.775957,0.606552,0.749635,0.0042888,0.714709,0.513366,0.0382448,0.921485,0.0461611,0.819647,0.354314,1.40671,0.0546084,1.47769,0.924046,1.13452,1.32067,0.899835,2.53817,1.41174,1.47129,1.60863,1.80205,1.33023,0.932935,2.14171,0.889741,0.950944,1.17369,1.14774,1.73339,1.3453,0.367354,1.12644,0.566391,0.479856,-0.243558,0.435886,0.874507,0.639472,1.14471,0.117431,1.68738,-0.333376,0.881201
-3889.06,0.911845,0.00100828,12,4095,0,3992.32,1.30298,0.266022,0.470966,-0.434242,-0.0256584,-0.0076762,-0.153331,0.16299,0.0517273,0.236511,0.31218,-0.185599,0.293499,0.130442,-0.273411,-0.0330694,0.175684,0.280689,-0.170423,0.265953,-0.22687,-0.0935441,0.325247,-0.206923,-0.148549,-0.180132,-0.0248825,0.621585,0.152666,-0.0800997,0.0261152,0.0438923,-0.055945,0.159693,-0.322783,0.498367,0.548333,0.123022,-0.0805303,0.272531,-0.040103,0.207808,0.0155933,0.437253,-0.116505,0.518696,-0.873241,0.471856,-0.182651,-0.0304257,-0.870792,0.0538384,0.355672,-0.30715,-0.358888,-0.0341885,0.198025,0.0948578,0.200949,-0.262694,-0.287612,0.149979,0.270718,0.0759509,-0.208751,0.121193,-0.152358,-0.799098,-0.973088,0.161455,-0.00744583,0.51497,-0.189528,-0.902537,-0.464748,-0.133109,-0.380189,-0.486431,0.574892,-0.383811,0.0677525,-0.277635,0.0980107,-1.2314,0.196312,-0.524551,0.0354202,0.386865,-0.186869,0.57545,0.255526,-0.132766,0.2443,0.19037,-0.00362915,-0.242563,-0.602086,0.687766,0.716723,0.23694,-0.0461938,0.445211,-0.214646,0.265781,0.581591,0.304004,-0.206767,-0.179436,-0.0949937,0.114203,0.0474917,-0.370723,-0.525884,-0.0736365,-0.131466,-0.38852,-0.106516,-0.625825,-0.16639,0.549714,-0.0650273,-0.36501,-0.043385,-0.133372,2.30485,0.0789968,0.130067,0.202575,0.0539186,0.176427,1.11985,0.0936681,0.597195,0.825603,0.166655,0.0216628,0.232671,0.647908,0.0101968,0.0407771,0.0913754,0.162616,0.0570503,0.0408193,1.11547,0.417625,0.337904,0.00251783,0.39392,0.0596472,0.182398,0.663644,0.298737,0.416348,0.210495,1.78436,0.0745855,1.69576,1.30561,1.49696,1.6595,1.28578,2.8753,1.78821,1.76555,1.98452,2.33691,1.35019,1.3071,2.50762,1.25722,1.1049,1.33977,1.57816,1.98985,1.7834,0.878258,1.46896,1.06903,0.990345,0.362126,0.616227,1.3172,0.997406,1.64379,0.301429,1.82776,0.0681396,1.41127
-3875.89,0.982594,0.00100828,12,4095,0,3977.35,0.423786,0.555302,0.783441,-0.136181,-0.539697,0.0912007,-0.0250479,0.356117,0.0133587,0.379855,-0.0576601,0.0722344,-0.325704,-0.459028,-0.21023,0.26101,0.715923,-0.801637,-0.0271331,-0.156542,-0.17299,-0.182549,0.380368,0.173223,-0.189248,-0.101135,-0.167157,0.285059,-0.0446253,-0.514576,0.165917,-0.0239544,-0.523582,0.206641,0.0610138,0.176039,-0.0477244,0.300547,-0.241365,-0.183511,-0.671484,0.200564,-0.0601096,0.369763,-0.0506874,-0.310759,-0.442717,0.203825,0.414221,0.0137207,-0.339907,0.265408,0.0369567,-0.438309,0.278133,-0.181551,0.337869,0.375126,0.344904,-0.230938,-0.832867,-0.201201,-0.0432724,0.0402196,-0.44247,-0.274538,0.239089,-0.712474,-0.317542,-0.677632,0.37529,0.130342,-0.396065,-0.422582,-0.202732,-0.932988,0.365509,-0.811553,0.548337,-0.0119653,0.00902454,-0.248532,0.0591282,-0.835595,-0.0115657,-0.399073,0.374736,0.613986,0.00522311,0.329141,-0.0918649,0.253188,-0.311474,0.197415,0.300267,-0.528251,-0.477635,0.0747536,0.486645,0.0986615,0.101489,0.740217,0.190165,0.368655,0.561304,0.645099,0.0650372,0.22527,0.222562,0.243348,-0.277624,0.553885,-0.464939,0.417914,0.162722,-0.299804,0.0495129,-0.0648631,0.553816,0.839657,0.53845,0.410528,-0.0645632,0.183965,2.54585,0.580361,0.624488,0.289291,0.048698,0.00955534,0.231396,0.0344539,0.062121,0.0272566,0.480997,0.00545824,0.057389,0.514358,0.262448,1.25841,0.397645,0.0979709,0.628714,0.386988,0.744581,0.0413458,0.0781075,0.477544,0.114507,0.0646568,0.383731,0.135477,0.475675,0.0654979,0.435966,0.0244058,0.436502,1.45473,0.9834,1.17454,1.31689,0.936766,2.43054,1.68452,1.54084,1.63029,1.73252,1.13977,1.01065,2.2204,1.02391,0.935226,1.10383,1.25011,1.72218,1.39731,0.527169,1.29025,0.511906,0.563596,-0.133807,0.375891,0.79064,0.846729,1.20381,0.0251667,1.50949,-0.239166,1.11109
-3869.98,0.972864,0.00100828,12,4095,0,3970.51,0.128947,0.219811,0.211521,-0.531379,-0.198692,0.0978624,0.100379,0.0466263,0.261021,0.426005,-0.120826,0.0285966,0.0733807,0.399098,-0.22351,1.13277,0.592896,0.137968,0.554955,0.728985,0.345866,-0.0420601,1.08743,-0.202423,0.265171,0.578288,0.180485,0.86963,0.327538,-0.584236,0.253089,0.0177395,0.288137,0.0267748,0.0261866,0.72657,0.190709,0.139206,0.229197,1.00346,-0.317555,0.394562,0.0555787,0.349392,-0.450699,0.280697,-0.727639,0.181334,-0.2102,0.0106441,-0.339517,-0.104462,0.360777,-0.457566,0.387258,0.0523621,0.355223,0.0527061,-0.201961,-0.585772,-0.583262,0.275896,0.259788,0.430922,-0.552338,0.0127884,0.211801,-0.437486,-0.265446,-0.385939,0.826632,0.0204968,-0.67791,-0.371545,0.0327372,-0.103203,-0.145869,-0.721079,0.627263,-0.00189837,0.22145,-0.328865,0.178077,-0.530651,0.166745,-0.4773,0.177587,0.488638,0.372447,0.325124,0.38403,0.182095,0.0716699,0.325707,0.122087,-0.185521,-0.379279,0.128515,0.31469,0.584614,-0.298982,0.2744,-0.05293,0.441496,0.41404,0.526742,0.232171,0.159699,0.0485664,0.416373,-0.123811,0.265968,0.00386358,0.0948871,-0.0091674,-0.298815,0.226905,-0.12957,0.275021,1.01154,0.00463036,0.267206,0.232653,-0.14146,4.50925,0.0323798,0.60036,0.210803,0.219794,0.556294,0.16466,0.0730987,0.00561796,0.236443,0.130937,0.491821,0.0938276,0.285248,0.0269623,0.0219671,0.0887486,0.186914,0.330063,0.138335,0.365233,0.239666,0.274424,0.0174123,0.0159101,0.103814,0.104978,0.176711,1.02032,0.058349,0.452351,0.0702616,0.268073,0.943043,0.485169,0.698801,0.663333,0.413726,1.93075,0.948708,1.13573,1.27869,1.56436,0.363149,0.512476,1.38749,0.264684,0.593629,0.749697,0.71611,1.22498,0.990533,0.00405165,0.622724,-0.0175288,0.029454,-0.702857,-0.32223,0.400689,0.0557367,0.653254,-0.336521,1.1219,-0.842051,0.536609
-3859.96,0.999918,0.00100828,12,4095,0,3968.76,-0.231162,0.334115,0.606496,-0.330126,-0.203636,0.0719558,0.00594418,0.136086,-0.136353,0.317959,-0.32002,-0.496205,-0.219743,-0.123983,-0.215784,0.385427,0.304624,0.0832327,0.314334,0.561694,0.111215,-0.422655,0.12101,-0.379891,-0.105111,0.23157,-0.178412,0.226123,-0.0526863,-0.935677,-0.072669,-0.625789,0.117852,-0.310697,-0.199289,0.522394,-0.503984,0.192163,-0.195025,0.265822,-0.423311,0.147075,-0.0037085,0.362466,0.10052,0.338552,-0.45609,0.46685,-0.285931,0.189029,-0.329073,-0.00806866,0.579255,-0.0694321,-0.0555482,-0.487521,0.13544,0.0996514,0.0214951,-0.115274,-0.0108607,-0.15778,0.154276,0.240477,-0.648254,-0.083206,0.0120266,-0.349596,-0.451454,-0.0818939,0.369036,-0.0278893,-0.403641,-0.771661,-0.346641,-0.299634,0.22865,-0.451584,0.135078,-0.0209054,-0.077414,-0.257466,0.326734,-1.03475,-0.0734059,-0.336839,-0.337077,0.226765,-0.128096,0.449338,0.134731,-0.0963952,-0.279824,0.211078,0.163754,-0.208021,-0.357396,0.142216,0.121372,0.664969,-0.211568,0.585495,-0.477248,0.269837,1.06486,0.446855,0.134356,-0.219079,-0.419001,0.19991,-0.177198,-0.214217,-0.022343,0.232836,0.0556234,-0.513146,-0.10177,0.0104004,0.286466,0.520702,0.0498627,-0.212173,0.0903813,0.123904,5.2596,0.0637349,0.300134,0.0139227,0.708959,0.362575,0.413551,0.0453921,0.230328,0.306898,0.231643,0.582278,0.150756,0.485174,0.169065,0.0703284,0.117115,0.0864183,0.462143,0.27808,0.247923,0.0799437,0.257641,0.65669,0.0189356,0.0713538,0.0386765,0.395292,0.143925,0.137393,0.752598,0.0913272,0.226867,0.478645,0.0303989,0.149219,0.347025,-0.094522,1.53907,0.519703,0.812301,0.799686,0.894465,0.114429,0.0308016,1.2378,0.0207871,-0.0479,0.236084,0.264409,0.849619,0.423872,-0.469253,0.146676,-0.57787,-0.483134,-1.13842,-0.791117,-0.0596866,-0.548184,0.150197,-0.887091,0.612492,-1.07214,0.187468
