# 0.153876, 0.111102, 0.0959465, 0.0996985, 0.0189774, 0.0092692, 0.160176, 0.487663, 0.469228, 0.434591, 0.459493, 0.660498, 0.520785, 0.640307, 0.566173, 0.402934, 0.422383, 0.548663, 0.422855, 0.529351, 0.489726, 0.329053, 0.434244, 0.395463, 0.507378, 0.395139, 0.386195, 0.4855, 0.418933, 0.421522, 0.474298, 0.830372, 0.513366, 0.607024, 0.709896, 0.652687, 0.395808, 0.43089, 0.446659, 0.538274, 1.0235, 0.0200669, 0.0229007, 0.0221238, 0.0205262, 0.0212512, 0.0227021, 0.0178658, 0.0203864, 0.0237087, 0.0220261, 0.0161792, 0.017224, 0.0218225, 0.0158534, 0.0203629, 0.0189245, 0.0163552, 0.0225802, 0.0219998, 0.0252129, 0.0204935, 0.0208479, 0.0228892, 0.0213188, 0.019211, 0.0194436, 0.0188911, 0.0203392, 0.0221484, 0.0205245, 0.0204142, 0.0254164
-37.8624,0.961192,0.0629287,6,63,0,85.2983,-0.840852,0.405265,0.146358,0.0954193,-0.457693,0.222969,-0.421764,0.431055,-0.215435,0.123531,0.445077,-0.706026,-1.82923,2.188,-1.64594,0.343814,0.170299,1.45411,-0.753121,1.84066,-0.751864,0.617237,0.754359,0.538458,0.0968029,-1.39785,0.161707,0.0292829,0.840243,1.21846,-0.549245,-1.69461,-0.498393,-0.389866,1.64977,1.27386,-0.873494,0.57811,0.334045,0.297958,0.242598,0.660137,-0.0340118,0.388537,-0.743447,-0.184236,0.746423,-1.04385,0.135781,0.479384,0.312386,-0.431621,1.18872,-0.856934,-0.585526,-0.441372,-0.948434,-1.4695,-0.678963,-0.755692,-0.449544,-0.742656,-0.51685,-1.72563,-2.23398,-1.93162,-1.68692,-0.129749,0.291625,-1.03767,-0.716282,-0.75148,-1.2168,-0.514628,-0.368516,-0.229912,-0.7261,-1.21026,0.521382,-1.13125,-0.273561,-0.348356,0.205037,-0.7464,0.371663,-0.745858,-0.155701,-0.0965944,-0.189659,-0.380037,-1.02431,-0.35206,-0.409142,-0.0595733,0.10346,-0.658519,-1.15223,-0.636599,-0.589818,0.289376,0.127338,-0.798288,-0.172567,-0.277772,-0.293328
-33.6082,0.9928,0.0629287,6,63,0,76.0007,0.104037,0.278829,-0.105393,-0.383725,-0.308806,0.087058,-0.69041,0.490702,-0.0242443,-0.288584,-0.43394,-1.90836,-1.30895,1.14379,-1.67917,-0.124035,0.624199,1.06172,-0.00836209,0.807645,-0.501862,-0.436899,0.614621,-0.4149,-0.775639,-1.39119,-1.19931,1.03332,-0.0954393,0.615544,-0.569358,-1.45802,-0.998948,-2.25389,2.7689,1.18555,-1.31291,0.262981,0.659786,1.02488,0.285591,0.72067,-0.224311,0.10198,-1.03968,-0.422057,0.489497,-0.889971,0.0692223,0.44744,0.0639593,-0.384859,0.834956,-1.04147,-0.552128,-0.417138,-1.14482,-1.5601,-0.669351,-1.16107,-0.205398,-0.854064,-0.64196,-1.80769,-2.42591,-1.97244,-2.18052,-0.191947,-0.215515,-1.0509,-0.700005,-0.594989,-1.04248,-0.702307,-0.832019,-0.903345,-1.62685,-1.33272,-0.129148,-1.51438,-0.751274,-0.384115,-0.16942,-0.694513,-0.294097,-0.936675,-0.904797,-0.388814,-0.894002,-1.07102,-1.37307,-1.27891,-0.183359,-0.737242,-0.388362,-0.969795,-1.40586,-1.1806,-1.7964,0.668293,-0.108657,-1.33466,-0.561365,-0.366652,-0.187502
-26.5198,0.982327,0.0629287,6,63,0,71.9974,-0.113481,0.175047,-0.0199058,0.150333,-0.524126,-0.00270816,-0.663514,0.694951,1.1718,0.083935,0.679201,-1.07427,-1.06046,0.43643,-0.981409,-0.584089,0.177554,1.49141,-0.838192,1.60222,0.150091,0.820121,1.48809,-0.00260456,-0.00508889,-0.434399,0.420644,0.904528,0.393219,1.39925,-1.57877,-1.44666,-0.624299,-1.09393,1.86019,0.705205,-0.698133,-0.0064243,-0.291935,0.493296,0.234499,0.724907,-0.234954,0.119875,-1.09132,-0.338838,0.232558,-1.1464,-0.251188,0.131611,0.386089,-0.561175,1.07373,-0.760788,-0.615675,-0.507414,-1.11229,-1.61127,-0.717014,-0.628858,-0.246808,-0.482916,-0.589771,-1.61791,-2.07041,-1.73393,-2.0351,-0.123198,-0.17495,-1.37568,-0.702712,-0.890357,-1.23357,0.150832,-0.605183,-0.191502,-1.41008,-1.40048,-0.360216,-1.34555,-1.06943,-0.540122,0.372944,-1.24602,0.449953,-0.559207,-0.0935693,0.370636,-0.665324,-0.66705,-0.9654,-0.371187,-0.0349109,-0.390245,0.308895,-1.76068,-1.66887,-1.09737,-1.42374,0.629226,-0.173431,-1.14868,-0.667978,-0.866394,-0.320697
-15.6003,0.940491,0.0629287,6,63,0,63.5246,-0.625748,0.236916,-0.39279,-0.820242,-0.186429,0.0872365,0.136315,0.54561,0.579311,-0.778233,0.805067,-1.70283,-1.0424,1.25802,-1.22263,0.623795,0.582145,0.317694,-0.746689,0.165962,-0.529393,0.0758749,0.101848,-0.245808,-0.749059,-0.333696,-1.01915,0.828556,0.137526,-0.137518,-0.475017,-1.19869,-0.516185,-1.38798,2.16484,1.75653,-0.00644194,1.06309,0.0266704,0.513291,0.278168,0.614304,-0.323401,0.265042,-1.06896,-0.429559,0.888312,-0.607729,0.22205,0.293555,0.244319,-0.40902,0.523552,-0.962985,-0.601325,-0.726254,-0.848978,-1.29354,-0.469891,-1.0892,-0.116425,-0.704808,-0.947294,-1.61339,-2.47687,-2.04818,-1.87306,-0.181671,-0.0770066,-0.939308,-0.909538,-1.05999,-1.21687,0.452392,-0.288297,0.575567,-0.792764,-0.432431,0.822705,-0.530763,0.476664,0.453939,0.309652,-0.271086,0.226865,-0.152527,0.177713,0.191884,0.00219944,-0.272379,-0.0457531,-0.419743,0.588383,0.21135,0.061284,-0.122859,-0.517702,-0.145321,-0.620979,1.31747,1.09469,0.1328,0.716346,0.150867,0.416371
-16.6381,0.9982,0.0629287,6,63,0,51.8826,0.157472,0.165292,-0.414852,-0.519695,-0.339085,0.0943807,-0.64771,0.469201,1.13833,-0.886664,0.215902,-1.75582,-2.22758,1.12669,-1.85179,-1.63804,0.0834866,0.635922,-1.08997,1.80919,-0.887544,0.300284,0.347733,-0.0780943,0.212709,-0.957166,-0.218332,0.305618,0.451851,0.31436,-0.451389,-2.7673,-0.267812,-0.242652,2.56897,1.47003,-0.213754,0.252997,-0.475063,-0.10927,0.162899,1.0121,-0.39933,0.236048,-1.07673,-0.553171,0.504804,-0.615986,0.0730497,0.373176,0.0925715,-0.380615,1.00456,-1.04055,-0.669572,-0.717152,-0.982248,-1.39882,-0.59595,-0.731242,-0.145957,-0.67787,-0.575907,-1.496,-2.34281,-1.71771,-1.61615,0.105176,-0.083675,-1.15458,-0.78554,-1.00348,-1.24765,-0.113606,-1.06373,-0.546408,-1.47154,-1.69289,-0.119065,-1.51657,-1.41628,-0.608538,-0.349335,-1.15913,0.201166,-1.06415,-0.506816,-0.484553,-0.684352,-0.547906,-1.09681,-0.750151,-0.504314,-0.435701,-0.500212,-0.859502,-1.94613,-0.773367,-0.761562,0.557652,0.0420297,-0.748003,-0.529003,-0.87061,-0.698979
-13.0832,0.526678,0.0629287,6,63,0,57.37,-1.11569,0.159837,0.094594,-0.156685,-0.434064,0.0660465,0.118873,0.579456,0.831235,0.339069,0.844148,-0.960029,-1.29497,1.76814,-0.624648,-0.223454,0.591299,2.24447,-0.621258,1.36528,-0.259242,0.531993,0.748054,0.31372,-0.43554,-0.29136,-0.229628,0.435952,0.398789,0.771498,-1.20732,-1.61456,-0.472658,-0.930874,2.11721,1.11744,0.676067,0.668926,0.209264,1.1082,0.184359,0.649206,-0.155266,0.0168686,-1.24715,-0.51487,0.605161,-0.778422,-0.401972,0.227247,0.59315,-0.648708,0.657757,-0.721412,-0.380737,-0.596629,-0.673105,-1.46351,-0.542075,-0.931149,-0.463114,-0.555057,-0.911022,-1.90282,-1.9998,-1.94264,-2.19142,-0.235673,0.0284638,-0.884389,-0.82688,-0.924579,-1.11625,0.600537,0.315349,0.608019,-0.437422,-0.631505,1.14343,-0.243084,-0.0106094,0.461505,1.41945,-0.241119,0.909992,-0.0313469,0.42714,0.552337,0.300659,-0.133504,-0.0499575,-0.0141864,0.371488,0.349953,0.565922,-0.580716,-0.816697,-0.155012,-0.420528,1.3457,0.76638,0.510624,0.506486,0.240132,0.761026
-10.9116,0.0223928,0.0629287,6,63,0,53.4066,-1.098,0.100515,0.0838866,-0.142227,-0.401621,0.0738506,0.106144,0.682327,0.927359,0.311076,0.702478,-1.16142,-1.37511,1.86596,-0.414445,-0.186025,0.696599,2.13822,-0.480376,1.33485,-0.300336,0.627026,0.747088,0.256565,-0.358375,-0.225042,-0.137054,0.595268,0.308894,0.749408,-0.924489,-1.55288,-0.492036,-0.885854,1.96019,1.16537,0.643195,0.664487,0.328964,1.06798,0.128488,0.646336,-0.214692,-0.0108492,-1.23554,-0.548495,0.617221,-0.758609,-0.389808,0.215865,0.547158,-0.648539,0.644697,-0.728175,-0.42349,-0.578455,-0.699234,-1.44098,-0.531837,-0.9156,-0.422998,-0.532342,-0.935131,-1.86655,-2.01441,-1.94945,-2.19821,-0.192996,0.0269119,-0.840908,-0.821208,-0.929457,-1.10411,0.738906,0.318399,0.585464,-0.686322,-0.832133,1.37934,-0.176643,-0.0207864,0.581452,1.56511,-0.22163,1.01695,-0.098784,0.533981,0.615903,0.281205,-0.138385,-0.0474083,0.0126282,0.512311,0.316911,0.617485,-0.52466,-0.953428,-0.229586,-0.498299,1.44363,0.901311,0.545013,0.559542,0.330605,0.834859
1.13118,0.339688,0.0629287,4,31,0,43.9723,-0.536856,0.474369,0.23542,0.193579,-0.413949,0.0560622,-0.643711,0.604787,0.584451,0.67671,0.969994,-0.202155,-1.14581,1.47082,-0.665396,-0.411335,0.623969,1.71427,-0.478916,1.15839,0.0124523,0.621732,0.777195,0.234519,0.0782791,-0.628748,0.0445118,0.855064,0.84604,0.656402,-0.806084,-1.71679,-0.239196,-0.667632,1.42652,1.75295,0.275888,0.809165,-0.0291827,0.596576,0.132722,0.661641,-0.165952,0.341095,-0.844376,-0.614824,0.41219,-0.751568,-0.153327,0.325355,0.395411,-0.617548,0.702543,-0.838829,-0.524513,-0.507989,-0.81199,-1.51953,-0.676505,-0.817569,0.179395,-0.593439,-0.624636,-1.61764,-2.16399,-1.76674,-2.0517,-0.29864,0.100299,-0.999431,-0.534023,-0.766327,-1.17827,-0.290243,-0.234446,-0.0570722,-0.765972,-1.33668,0.245821,-1.04613,-0.892481,-0.266343,0.393056,-0.933353,0.0568646,-0.63618,-0.267696,-0.173674,-0.501878,-0.596369,-1.02397,-0.616791,-0.12658,-0.132038,-0.246728,-1.13122,-1.682,-0.788374,-1.04749,0.219028,0.416448,-0.476858,-0.154339,-0.661361,-0.28291
1.8423,0.0687846,0.0629287,6,63,0,41.3242,-0.517581,0.438462,0.357995,0.33909,-0.473859,0.0522498,-0.742059,0.646898,0.677856,0.576257,0.936285,-0.503461,-0.906269,1.27613,-0.738437,-0.309831,0.564827,1.8935,-0.492982,1.39643,-0.0351149,0.530484,0.803239,0.303326,0.021852,-0.607539,-0.0105675,1.03326,0.785178,0.543197,-0.921857,-1.72595,-0.244238,-0.684781,1.61653,1.46634,0.104942,0.562408,0.303454,0.303087,0.120106,0.667542,-0.149224,0.309849,-0.844869,-0.552907,0.408925,-0.797407,-0.0590699,0.247329,0.406453,-0.606759,0.68514,-0.864158,-0.478992,-0.529606,-0.82632,-1.55138,-0.73458,-0.699043,0.213696,-0.586367,-0.616083,-1.55571,-2.13288,-1.74866,-2.07833,-0.314777,0.0559451,-1.00803,-0.59192,-0.7473,-1.22817,-0.303556,-0.36928,-0.136378,-1.06775,-1.32832,0.0834646,-1.21975,-0.942488,-0.376674,0.482841,-1.06097,0.161287,-0.764775,-0.39889,-0.222445,-0.545838,-0.727923,-1.13507,-0.748895,-0.0736438,-0.234129,-0.390666,-1.33841,-1.85857,-0.900056,-1.18504,0.303668,0.206512,-0.674172,-0.378238,-0.545755,-0.545993
1.53863,0.0107394,0.0629287,6,63,0,42.0076,-0.52694,0.453118,0.370844,0.326788,-0.474625,0.0484918,-0.730349,0.675705,0.687209,0.541669,0.947863,-0.446497,-0.902046,1.25288,-0.809444,-0.319961,0.567071,1.8449,-0.439712,1.40124,-0.0476908,0.538803,0.760612,0.349104,0.000122176,-0.607756,0.0121315,1.05705,0.837493,0.592834,-0.872903,-1.70779,-0.296178,-0.685845,1.64776,1.41614,0.159092,0.52401,0.313534,0.281295,0.119662,0.658446,-0.151742,0.309471,-0.840229,-0.565247,0.416716,-0.799046,-0.0653935,0.232966,0.418339,-0.593321,0.689789,-0.866518,-0.475045,-0.514831,-0.827783,-1.54907,-0.746548,-0.704357,0.226397,-0.591351,-0.59643,-1.54419,-2.13583,-1.76036,-2.07688,-0.31734,0.0465591,-1.00029,-0.572088,-0.754136,-1.22456,-0.265999,-0.364341,-0.0898739,-1.03205,-1.33987,0.116225,-1.27729,-0.946549,-0.347177,0.516261,-1.02746,0.216472,-0.762574,-0.366278,-0.2164,-0.494458,-0.730267,-1.14101,-0.722152,-0.0160937,-0.164452,-0.329769,-1.32017,-1.88431,-0.930478,-1.19378,0.383053,0.226541,-0.62285,-0.376273,-0.518493,-0.540277
-8.16042,0.980837,0.0629287,6,63,0,41.2625,-0.133851,0.339563,0.176927,0.56098,-0.3642,-0.0114899,-0.759445,0.63532,0.543259,0.687358,0.615009,-0.976413,-0.831602,1.3476,-0.70676,-0.483001,0.275406,1.74934,-0.264171,1.36111,-0.283283,0.977067,0.895574,0.298361,-0.431786,-0.28098,-0.328295,0.602158,1.15292,0.271969,-1.75798,-2.79837,-1.2644,-1.19408,1.14603,1.00246,-0.535344,-0.453414,-0.539633,-0.299011,0.156883,0.611338,-0.0622118,0.238236,-0.969014,-0.513568,0.577729,-0.825842,-0.0540379,0.115042,0.41542,-0.355158,0.612594,-0.99462,-0.250682,-0.296565,-0.787323,-1.69338,-0.559197,-0.851069,-0.0761335,-0.498699,-0.624657,-1.46209,-2.17198,-1.81155,-1.92755,-0.103658,0.0672022,-0.998825,-0.711465,-0.90327,-1.09041,-0.414301,-0.322752,-0.368717,-1.37978,-1.28778,0.0967121,-1.20846,-1.06631,-0.584474,0.351945,-0.927278,0.105293,-0.93942,-0.138695,-0.190469,-0.56989,-1.03377,-0.937957,-0.968017,-0.376882,-0.0269736,-0.586658,-1.87633,-2.5373,-1.56275,-1.51807,-0.0313482,-0.122561,-1.09956,-1.04751,-1.10228,-0.949412
-7.65779,0.968334,0.0629287,6,63,0,49.3542,-0.176586,-0.450216,-0.679827,-0.508081,-0.467654,0.130773,-0.0583135,0.583874,0.108014,-0.538485,0.72512,-0.945524,-1.07867,1.40082,-1.68962,-0.792558,0.0227952,1.3098,-1.21447,0.897738,-0.441961,0.902897,0.715614,-0.159026,0.177883,-0.893343,-0.511515,0.133066,0.378793,0.0218675,-1.86486,-2.00974,-0.526984,-1.08318,1.73943,0.581074,-0.250985,-0.344056,-0.864404,-0.03947,0.150382,0.586124,-0.311567,0.306714,-0.934735,-0.167807,0.571888,-1.0174,-0.178691,0.133788,0.100212,-0.58195,0.730627,-1.04388,-0.322641,-0.467722,-0.697836,-1.41739,-0.763938,-0.865466,-0.352257,-0.580528,-0.705293,-1.67597,-2.07657,-1.74948,-1.75661,0.0592614,-0.174295,-0.761048,-0.770287,-1.01989,-0.986082,0.00475314,-0.372721,0.365065,-0.61038,-0.688123,0.759588,-1.04484,-0.521067,-0.045004,0.706445,-0.767412,0.465852,-0.316363,0.468865,0.359515,-0.151165,0.0455478,-0.579913,-0.356974,0.0193804,0.162854,-0.0455456,-1.14716,-1.23175,-0.366006,-0.690752,0.957294,0.28096,-0.204857,-0.259199,-0.563016,-0.081359
-16.8076,0.273747,0.0629287,5,54,1,60.8907,-0.164504,-0.350208,-0.464608,-0.134296,-0.570168,0.0911962,-0.214215,0.699261,0.122014,-0.282181,0.49723,-0.62829,-1.31905,1.4853,-1.2171,-1.17372,0.705685,0.988706,-0.62324,0.197788,-0.224848,0.00335126,0.224703,0.412788,0.411114,-0.830732,-0.820053,0.615555,0.219465,0.992285,-1.72438,-2.8137,-0.413527,-0.666683,1.43148,0.25346,-0.516627,-0.626272,-0.350375,0.257366,0.155159,0.804671,-0.299871,0.0949361,-0.863766,-0.233931,0.891271,-0.788774,-0.262366,0.557105,0.0534319,-0.264703,0.288457,-0.731432,-0.705118,-0.624095,-0.640159,-1.32566,-0.618398,-1.09594,-0.0675061,-0.768383,-0.467844,-1.76118,-2.6126,-1.67622,-1.78199,-0.102094,-0.0729451,-0.885557,-0.821928,-0.774959,-1.04857,-0.128895,-0.411533,0.133478,-0.653553,-1.13658,0.824397,-1.06528,-1.03495,0.279243,0.477149,-0.650022,-0.0759096,-0.371442,-0.211872,-0.0570892,0.0744314,0.0732607,-0.795113,-0.787646,0.216218,-0.0607518,0.479651,-1.42001,-2.18173,-0.503378,-0.6804,0.786761,-0.03698,-0.575472,-0.652142,-0.459219,-0.0342492
-20.1421,0.120377,0.0629287,6,127,0,55.2885,0.0330493,-0.274039,-0.724935,-0.52014,-0.399137,0.104021,-0.256159,0.632484,0.614221,-1.00261,0.834068,-0.96585,-1.62297,1.49457,-1.41741,-0.536911,1.0729,0.873335,-0.323264,0.93324,-0.158276,0.284004,0.412062,0.210873,0.423284,-0.169248,-0.968053,1.28246,0.203293,0.302732,-1.15797,-3.02151,-1.13584,-0.707002,1.4781,1.17568,0.26929,0.0597463,0.00780273,-0.308238,0.179974,0.878943,-0.695263,0.181145,-0.979946,-0.334225,0.663629,-0.890957,-0.110799,0.840284,0.139982,-0.37645,0.812689,-0.801579,-0.627573,-0.632169,-0.814466,-1.40427,-0.412132,-0.953022,0.066424,-0.648003,-0.730933,-1.4601,-2.71793,-2.00707,-1.87591,0.0771484,-0.0506741,-0.838223,-0.78582,-0.811001,-1.20203,0.132327,-0.890291,0.271377,-0.867043,-1.28266,0.68913,-1.15265,-0.595747,0.422433,0.296212,-0.460618,0.334101,-0.356266,-0.0765307,0.00446409,-0.122785,0.011562,-0.363206,-0.868437,0.554974,-0.127579,-0.0646857,-0.988558,-2.16721,-0.974563,-0.703326,0.678719,0.487439,-0.0858372,-0.21837,-0.251224,-0.451114
-20.015,0.990884,0.0629287,6,63,0,53.4192,-0.183382,-0.261313,-0.233764,-0.802988,-0.381918,0.123785,-0.159493,0.637725,1.25139,-0.12231,0.626083,-0.843745,-1.36157,1.03326,-1.61306,0.292012,0.354206,0.808735,-0.588102,0.434561,-0.901565,0.251051,0.573463,-0.492703,-0.361443,-0.883896,-1.22802,0.518608,-0.0397783,-0.501745,-0.0617201,-1.75353,-0.262419,-1.04957,2.45977,1.11077,0.902596,0.644538,-0.224359,0.628322,0.222433,0.99106,-0.155683,0.229366,-1.1937,-0.346243,0.42724,-1.10252,-0.0326528,0.255874,0.084207,-0.526692,0.920653,-0.868912,-0.665872,-0.446689,-0.895435,-1.44516,-0.656445,-1.24456,0.223766,-0.584595,-0.838345,-1.65138,-2.23216,-1.71343,-2.13475,-0.0549884,0.0660547,-0.906346,-0.722049,-0.944914,-0.949976,0.638553,-0.237494,0.239775,-0.697571,-1.0278,0.499441,-1.18818,0.0267303,0.0663926,0.356257,-0.534541,0.117637,-0.734444,0.000608028,0.206219,-0.473703,-0.389995,-0.723176,-0.942631,0.171236,-0.184861,-0.479469,-0.198854,-1.27776,-0.326845,-0.828834,1.40916,0.548874,0.416115,0.251544,-0.302573,0.241203
-27.9424,0.904588,0.0629287,6,63,0,68.7285,-0.49685,0.452234,-0.2563,-0.553931,-0.18101,0.0743843,-0.0710773,0.437564,0.578831,-0.812652,-0.811433,-2.02754,-2.73537,0.438557,-2.22322,-0.0958943,1.18492,0.675489,-1.43837,0.0453546,-0.83005,0.699159,-0.0537628,-0.550151,-0.444795,0.464758,-0.618504,0.765847,-1.03712,-0.217468,-1.07261,-2.18595,-1.6769,-1.36763,2.23792,1.45893,-0.375786,0.527065,0.720429,0.300893,0.251595,0.869327,-0.210972,0.05544,-1.20249,-0.58714,0.501383,-0.77327,-0.0880967,0.521275,0.261389,-0.501537,0.876599,-0.699413,-0.428581,-0.435739,-0.960153,-1.34188,-0.566559,-1.00753,-0.249357,-0.614718,-0.697819,-1.74834,-2.28561,-1.77611,-1.7628,-0.0677416,-0.0165809,-1.34101,-0.651146,-0.591575,-1.11881,0.182198,-0.426665,-0.426131,-0.958258,-1.26798,0.12082,-1.04388,-0.113037,0.447402,0.224492,-0.700457,-0.0512317,-0.434277,0.23485,-0.094602,-0.311804,-0.265704,0.132284,-0.341713,0.26403,-0.524884,-0.166234,-0.540414,-1.02757,-0.804828,-0.669504,0.908156,0.5673,-0.235508,0.159547,0.244157,0.0605829
-37.2541,0.956174,0.0629287,6,63,0,68.9812,0.138503,0.563875,0.202966,-0.10112,-0.193928,0.15981,-1.28929,0.458528,0.476584,-0.0375397,0.12432,-0.854225,-1.75699,0.555214,-2.27655,-0.0135795,0.649321,0.931086,-1.56985,-0.088426,-1.03193,0.619722,-0.968794,-0.413171,-0.247321,0.0101757,-0.500902,0.998475,-0.238785,-0.0992151,-0.102892,-1.476,-2.41206,-0.624084,0.162287,1.22128,1.16118,0.373333,0.490868,0.987999,0.428874,0.46534,-0.343824,0.350409,-1.0404,-0.501623,0.30497,-0.900537,-0.00304017,0.301102,0.455548,-0.646422,0.67776,-0.857486,-0.415461,-0.610303,-0.985437,-1.49386,-0.676289,-0.900726,0.069453,-0.493994,-0.580461,-1.68527,-2.294,-1.87851,-1.70795,-0.187295,-0.10205,-0.727015,-0.782426,-0.793929,-1.00087,-1.07076,-1.3065,-1.23228,-1.68097,-2.09492,-1.0347,-2.33315,-1.29551,-0.991553,-0.862356,-2.00911,-1.32983,-1.76245,-1.00513,-1.7335,-1.47874,-1.40269,-1.28462,-1.51896,-0.831456,-1.39877,-1.33478,-1.33646,-1.96607,-2.39528,-1.57545,-1.21487,-0.729292,-0.75685,-1.1181,-1.06421,-0.83626
-46.3289,0.980464,0.0629287,6,63,0,82.0906,-0.56984,0.544301,-0.0826865,-0.496892,-0.155736,0.186265,-0.397261,0.185034,0.690222,0.681982,-0.403856,-0.545865,-0.650444,0.0549097,-0.682114,-0.565423,-1.09401,0.875186,-1.61088,-0.585607,0.019205,-0.284071,0.437463,1.40272,0.765674,0.888031,-0.0811546,2.69181,-0.561648,1.75509,0.100405,-0.752397,-0.598151,-0.424826,-1.02301,1.13274,0.624443,-0.154552,0.862932,-0.625145,0.692715,0.461313,-0.391968,0.33075,-1.03833,-0.471027,0.438227,-0.850489,-0.198462,0.387475,0.594662,-0.65801,0.595593,-0.869981,-0.710148,-0.651764,-0.882716,-1.34526,-0.581216,-0.802295,-0.225894,-0.781499,-0.649567,-1.71509,-2.27846,-1.9064,-1.87691,-0.255388,-0.130535,-0.779672,-0.857095,-0.955772,-1.00455,-0.269547,-0.271071,-0.471989,-0.498265,-0.517616,-0.387101,-0.523476,-0.501884,-0.599691,-0.235322,-0.695329,-0.505619,-0.393708,-0.449824,-0.316316,-0.137709,-0.255586,-0.232945,-0.412278,0.100816,-0.501185,-0.0725104,-0.378683,-0.536481,-0.50794,-0.475869,-0.586554,-0.187666,-0.281718,-0.425859,-0.237589,-0.512935
-45.4005,0.999021,0.0629287,6,63,0,82.4208,-0.271892,-0.422921,-0.645421,-0.935892,-0.252761,0.0218787,0.422593,0.336851,0.507402,-0.172195,-0.0797265,-1.83857,-0.802259,1.1029,-1.04289,-0.888586,-0.406649,0.00688328,0.961765,1.07634,1.28818,-1.10379,0.783878,0.312363,-0.570978,-0.475997,0.815946,-0.350322,-0.290124,-0.658948,-0.451854,-2.37853,0.301115,-1.04967,0.606375,2.35768,1.09528,-0.456881,-0.308545,0.999356,0.471479,0.660948,-0.17441,0.370246,-0.990839,-0.644886,0.7184,-0.667055,-0.494752,0.0254118,0.249431,-0.5753,0.634422,-0.790526,-0.653642,-0.619802,-0.884001,-1.47519,-0.70664,-0.859553,-0.295302,-0.65582,-0.63697,-1.69632,-2.25869,-1.8561,-2.06353,-0.302487,0.0498464,-0.961953,-0.7136,-0.816321,-1.0075,0.593512,0.364589,0.395737,-0.196732,0.152351,0.794107,0.0712954,0.123272,0.285613,0.424912,0.746564,0.785159,0.856519,0.0507793,0.686643,0.527813,0.230259,0.262253,0.697445,0.304587,0.324865,0.200626,0.270386,-0.378618,0.524024,0.0690098,0.626851,1.21678,0.79154,0.268692,0.318659,0.759227
-52.7877,0.986611,0.0629287,6,63,0,83.2359,-0.505496,0.378,0.0175019,-0.247641,-0.41826,0.17985,-0.635265,0.169309,0.684219,0.223293,-0.705454,1.2272,0.01203,3.07258,-1.80177,-0.238803,-0.774131,1.00274,-0.78443,-2.02844,1.19783,1.98766,0.408976,0.298641,0.564863,0.542785,-1.60667,0.140198,1.4756,-0.242767,-0.917953,-1.68174,1.48843,-1.68937,0.325334,1.30692,-0.180017,0.633224,-0.177594,0.500633,0.549628,0.511004,-0.0964195,0.293775,-0.918534,-0.371179,0.546558,-0.842009,-0.0682706,0.268366,0.35768,-0.420263,0.63159,-0.895153,-0.562082,-0.619801,-0.898524,-1.51243,-0.576766,-0.621546,-0.0538017,-0.63978,-0.754799,-1.77751,-2.18902,-1.99742,-1.64229,-0.329296,-0.202713,-1.17173,-0.582869,-0.694915,-1.21752,-0.51942,-0.597459,-0.754705,-0.427489,-0.633228,-0.115049,-0.940321,-0.675696,-0.766332,-0.465492,-0.768076,-0.978698,-0.432461,-0.298736,-0.566021,-0.584702,-0.539628,-0.543366,-0.907289,-0.611528,-0.385432,-0.676367,-0.790683,-0.919998,-0.383259,-0.92129,-0.580183,-0.413991,-0.665743,-0.528054,-0.665333,-0.550503
-52.5661,0.990279,0.0629287,6,63,0,91.7252,-0.121698,0.190934,-0.545713,-1.00375,-0.0695525,-0.0875781,0.158224,0.199039,-0.649762,-0.324428,1.22675,-2.3659,0.18809,-0.352277,0.331674,-0.801334,0.850181,-0.309726,0.449342,1.81994,-2.15485,-0.873087,-0.807705,-1.58436,-0.606519,-0.602138,-1.61148,-0.269441,-1.64313,0.378582,0.654275,-0.337373,-1.13026,-0.147254,-0.262646,-0.589617,0.0861997,0.943584,-1.19546,-1.18858,0.595626,0.768473,-0.147801,0.199603,-1.30562,-0.491045,0.772484,-0.954563,-0.0560049,0.42326,0.620298,-0.552636,0.759754,-0.839184,-0.607102,-0.507305,-1.067,-1.45051,-0.478106,-1.10233,-0.217564,-0.656735,-0.876551,-1.72008,-2.38525,-2.13738,-1.95297,-0.300533,-0.0556135,-0.809295,-0.565735,-1.13217,-1.04657,0.0288957,0.0936498,0.402396,-0.312684,0.195661,0.0881068,0.22424,-0.00127314,0.327443,0.0965761,0.24766,0.520463,-0.270675,-0.0155547,-0.00254131,-0.157126,0.0375026,0.0383746,-0.162524,0.104594,-0.168824,0.233576,0.28845,0.0910732,-0.0667428,0.128914,0.105947,0.0408667,0.175381,0.346034,-0.0797189,-0.0783512
