# 0.165388, 0.0924485, 0.0800395, 0.0872456, 0.0129656, 0.00595663, 0.156308, 0.682473, 0.733176, 0.739566, 0.638115, 0.662501, 0.748163, 0.732789, 0.70271, 0.581623, 0.634461, 0.722372, 0.625383, 0.616106, 0.727366, 0.590291, 0.614787, 0.612184, 0.567731, 0.662211, 0.542695, 0.768638, 0.571936, 0.812439, 0.665185, 0.737425, 0.655802, 0.693166, 0.654092, 0.674448, 0.67636, 0.903785, 0.664398, 0.539001, 0.25579, 0.0198326, 0.0191594, 0.017407, 0.0179284, 0.0206094, 0.026915, 0.0230128, 0.0189244, 0.0204442, 0.022087, 0.0180003, 0.0208475, 0.0226598, 0.0181672, 0.0200005, 0.020801, 0.0190546, 0.019238, 0.0206965, 0.0197972, 0.0178185, 0.0213681, 0.0199868, 0.0237395, 0.0222373, 0.0190859, 0.0194669, 0.0201153, 0.0221672, 0.0196536, 0.0235307, 0.0172192
-4221.59,0.89612,0.0719158,6,63,0,4253.59,-0.875401,0.795048,0.486,0.297979,-0.12616,0.147005,0.263407,0.138186,-2.30946,-0.0639688,-0.744247,-1.30884,0.29944,-0.229467,-2.20821,0.234669,0.388956,-1.21716,1.25722,-1.8514,-0.8886,1.64157,0.297453,0.132611,-0.208808,-1.10796,0.898227,0.461722,0.00609496,0.840689,0.36626,-0.183415,-1.86685,-0.0948555,-1.56101,1.26693,0.756202,0.128861,-0.553647,1.54776,0.604822,-0.0342638,-0.199945,0.146741,0.39779,0.381133,1.28115,0.103267,0.70921,0.36966,0.822811,-0.197721,-0.20074,1.02276,-0.116184,-0.125077,0.0294127,-0.262623,0.453689,-0.247831,-0.356522,0.107301,-0.746847,-0.615118,-0.97941,-0.798463,-0.52401,-0.316031,0.0506568,-0.896599,0.696007,-1.27372,-0.205957,-0.0557269,0.254568,0.160563,0.0825438,0.304786,0.231698,-0.0417357,0.295835,0.317156,0.0952134,0.437138,0.00757034,0.140615,0.490248,0.304511,0.281732,0.234553,0.110303,0.38753,0.327211,0.26425,0.379579,0.314019,0.238062,0.00543519,0.2503,0.0476985,0.43848,0.367904,0.281214,0.186901,0.477286
-4218.59,0.997169,0.0719158,6,63,0,4258.37,-0.0437556,0.166708,-0.416068,-0.181524,-0.0672736,0.190413,-0.0152678,0.206268,0.103168,-0.604083,-0.633201,-0.098419,0.253835,0.509182,0.266061,-0.379549,-0.348448,0.156996,-0.146329,1.95646,1.55454,-0.274935,1.1194,-1.47003,-1.22574,1.0977,-0.499984,-1.67384,0.0992907,-0.450897,-2.14288,-0.677999,-0.0377226,-0.527554,1.02435,-1.88068,-0.834824,0.911224,-0.739926,-1.14868,0.485271,0.0607992,-0.289561,0.119261,0.212105,0.413785,1.50443,0.195196,0.80209,0.562577,0.882389,-0.116449,-0.0992193,0.797536,-0.132163,-0.252533,0.285248,-0.0119003,0.726467,-0.406668,-0.607837,0.111901,-1.02254,-0.519508,-1.05078,-0.982499,-0.195177,0.0220814,0.0211968,-0.980811,0.885255,-0.844878,-0.184168,0.00601229,-0.139871,-0.145877,-0.0355685,0.0370901,0.0897599,0.0396119,-0.0935565,-0.0871415,0.0171154,-0.0454508,0.388287,0.305384,-0.071978,0.215628,-0.318487,-0.268098,0.211151,-0.118398,-0.360527,0.00521264,-0.108273,-0.457274,-0.155117,-0.0230488,-0.124085,0.196023,-0.403192,-0.187465,0.172688,-0.167891,-0.252204
-4219.39,0.997343,0.0719158,6,63,0,4250.38,-0.0210375,0.093867,-0.419354,-0.547021,0.000291046,0.0777203,0.229378,0.15079,-0.655712,0.534515,-0.160618,1.42372,-0.446227,1.61734,0.514549,0.821246,-0.54735,0.540695,-2.66009,0.129266,0.474054,1.25987,-1.02932,-0.533191,0.0138364,1.9061,0.527293,0.736838,-0.715393,1.10432,-0.765888,0.192637,0.75199,-1.61356,-1.78304,-1.13112,-0.276062,1.01599,0.529891,-1.80783,0.538979,-0.0811362,-0.238523,0.0790811,0.337619,0.20582,1.1248,0.313755,0.558788,0.623938,0.902697,-0.215363,-0.295936,0.897807,0.00800152,-0.0992109,-0.0215496,0.0413706,0.444745,-0.611356,-0.29383,0.295749,-0.909496,-0.875139,-0.807983,-0.639081,-0.307929,-0.228776,0.114923,-1.24245,0.775201,-0.719919,0.0320742,0.130503,0.309978,0.205159,0.444061,0.162092,0.473256,0.306967,0.353214,0.146843,0.31091,-0.171736,0.24887,0.300861,0.419354,0.0741673,0.148978,0.231465,0.516798,0.308889,0.340486,0.121504,0.395899,0.11389,0.258426,0.342771,-0.0139308,-0.0394855,0.0588162,0.187751,0.38258,0.309281,-0.0432249
-4199.69,0.982368,0.0719158,6,63,0,4231.12,-0.467391,-0.198161,0.00844683,-0.285829,-0.258753,0.136033,0.313277,0.459551,-1.76672,-0.657584,-1.16806,1.04087,0.574367,0.631053,1.4382,0.390416,0.214203,1.55247,-0.76278,0.957448,1.88293,-0.334056,-0.753742,0.825185,-0.658763,1.11111,-0.552037,-0.860263,0.141588,-0.383969,-0.282778,-0.9223,0.879629,1.14751,-0.385533,1.2712,-0.919454,2.43944,-0.646939,-0.948739,0.290735,-0.0667183,-0.144231,-0.0713338,0.232292,0.275636,1.00736,0.26497,0.680766,0.521586,1.04788,0.0124179,-0.206264,1.02099,-0.0598963,-0.483193,0.0318789,-0.126525,0.721275,-0.586191,-0.350798,0.271884,-0.848479,-0.798944,-0.9017,-0.638666,-0.241977,-0.0497286,0.423615,-1.08391,0.684149,-1.07219,-0.110034,-0.49862,0.0110833,-0.223507,0.791608,0.577228,0.603278,0.974202,0.492693,0.411714,1.02672,-0.0372599,0.753273,1.17858,0.159761,-0.0331062,0.692491,0.0105413,0.823887,0.0595875,-0.0820579,0.378344,0.136823,0.183326,-0.110567,0.717511,0.840618,0.136105,0.897458,-0.109259,1.43432,0.0159753,-0.122717
-4214.45,0.9674,0.0719158,6,63,0,4249.51,-0.23888,0.378032,0.223082,0.114712,-0.0757301,0.121289,-0.418693,0.439627,0.786757,0.790756,-0.754423,1.76957,0.0901019,1.04893,0.350312,1.40006,0.687633,0.926841,0.0323763,1.06407,0.713278,0.668961,-0.380905,0.419998,1.27962,0.810895,1.23211,0.649565,0.27231,0.0387787,0.750792,-1.33555,0.651331,0.407643,-0.795664,0.972908,-1.98834,1.34576,-0.162225,-0.623182,0.566786,-0.0942553,-0.151498,-0.203106,0.427948,0.414939,1.21334,0.349629,0.729528,0.45136,0.800871,0.0398414,-0.167082,0.670543,-0.123665,-0.361784,0.103392,0.018666,0.658339,-0.517038,-0.31168,0.12497,-0.890907,-0.612649,-0.809199,-0.669772,-0.223612,-0.0769506,0.385943,-1.27025,0.641457,-1.15687,0.0689929,-0.0728137,-0.0710556,-0.750358,0.359257,-0.379082,0.0424434,-0.264687,0.196809,-0.116391,-0.0112288,-0.40446,0.0490985,-0.105117,-0.1246,-0.58615,-0.234051,0.143863,-0.0622019,0.122976,-0.133127,-0.298978,-0.401645,-0.088625,-1.00584,-0.132351,-0.239483,-0.768489,0.00902321,-1.29282,0.17294,-0.490012,-0.692661
-4194.3,0.977488,0.0719158,6,63,0,4233.46,-0.332036,-0.420791,-0.258334,-0.697442,-0.244629,0.205005,0.47013,0.419063,-1.42058,-2.02175,-0.0840883,0.369777,0.966714,2.22001,0.507871,-0.353225,0.329024,-0.0200918,-0.831236,-1.09133,1.68083,-0.911875,-0.516088,0.376645,-0.412835,0.652752,-0.552285,-1.39093,-1.02208,-0.68856,-1.97492,-0.136994,-0.968554,0.343563,0.562161,0.187219,-0.343654,1.55618,-0.772479,-0.170344,0.220958,0.172435,-0.0760047,0.191264,0.205462,0.176614,1.39921,0.0163462,0.496764,0.815754,0.99568,-0.302394,-0.0710876,1.02989,0.00357013,0.0593519,0.198311,-0.180595,0.727134,-0.167488,-0.39367,0.306271,-0.399735,-0.631493,-1.16735,-0.777234,-0.468468,-0.214095,0.0351609,-0.811645,0.910712,-0.763779,-0.162233,-0.125181,-0.377109,0.434892,0.62509,0.875244,1.40045,0.68296,0.322106,0.608011,0.46171,0.12179,0.0127923,1.1745,0.0879971,0.253857,0.627968,0.297126,0.743674,0.238688,-0.112759,0.0418133,0.18158,-0.357484,0.412721,0.064245,0.614104,0.70571,0.548586,0.326117,1.12227,0.146413,0.398745
-4200.4,0.981111,0.0719158,6,63,0,4245.52,0.0391529,-0.496965,-0.376997,-0.876965,-0.119001,0.177807,0.133688,0.326153,-0.889739,-0.482462,1.33398,0.151196,1.96471,1.92225,0.981163,0.368491,1.27026,0.147201,-0.992931,-0.974124,1.46311,-1.15036,-1.14798,1.07131,-0.315273,0.509393,0.108345,-1.30943,0.330277,-1.32739,-0.36393,-0.0183159,-1.01251,-0.29631,-0.562865,-0.793223,-1.10874,3.25487,0.452226,-0.517831,0.257729,0.103801,-0.0162883,0.131998,0.16722,0.508181,1.44569,0.301335,0.487087,0.580909,0.629545,-0.434766,-0.311391,0.997409,-0.17863,-0.156828,0.0103833,-0.00223208,0.740496,-0.203571,-0.241262,0.0451972,-0.545148,-0.679008,-0.902476,-0.723632,-0.539062,-0.0961635,0.156984,-1.04626,0.573795,-0.784272,-0.246705,-0.156503,-0.0236681,0.56877,0.183001,0.774486,0.760635,0.453697,0.253873,0.547989,0.181698,-0.190159,-0.184025,0.610887,-0.241507,-0.240729,0.4831,0.030861,0.299828,0.169025,-0.293387,0.241409,-0.299245,0.0149915,0.127715,-0.196544,0.037046,-0.0498919,-0.125024,-0.22793,1.19527,0.281183,-0.0352037
-4213.57,0.897474,0.0719158,6,63,0,4244.75,-0.593074,0.420864,-0.0597719,-0.187584,0.0286125,0.0109624,0.488271,0.212915,-0.231379,-0.292664,-0.948193,0.76484,0.668212,0.918468,-0.361984,1.99736,0.439153,1.44287,-0.75689,-2.35382,1.63318,-1.1866,-0.53133,-0.483458,0.582717,0.776592,1.12732,-0.210898,1.09615,0.463801,-0.190477,-0.815879,-0.88362,-0.490588,-0.489507,1.12776,-1.0022,0.267392,-2.05256,-0.0219796,0.399825,-0.222022,-0.250166,0.128326,0.127133,0.349572,1.24036,0.185099,0.359936,0.721231,0.755894,0.00628635,-0.369124,1.02324,-0.194968,-0.252429,0.0351161,-0.264244,0.743597,-0.312242,-0.204009,0.0970478,-0.67934,-0.574971,-0.972229,-1.0774,-0.496826,-0.0714596,0.0438065,-0.773063,0.924416,-0.995808,-0.232603,0.439006,0.425958,0.286386,0.651117,0.630543,0.683826,0.411199,0.913539,0.581773,0.79548,0.327117,-0.0128943,0.836,0.235626,0.375142,0.385335,0.61234,0.653619,0.728295,0.443367,0.721658,0.587021,0.447715,0.314558,0.300135,0.383817,0.384047,0.728389,0.274886,0.545202,0.0512503,0.483591
-4196.7,0.931212,0.0719158,6,63,0,4228.57,-0.186947,0.120131,-0.191949,-0.339945,-0.163904,0.268723,-0.207294,0.299553,-1.37452,-1.98361,-0.828098,0.840846,-0.699787,-0.239387,1.32569,-0.929959,0.393551,0.871635,-1.28413,-1.89001,1.76589,-0.104841,-1.33052,0.348989,-0.932283,0.151731,1.03029,-0.905231,0.381114,-1.5449,0.00542709,-0.678398,-0.386435,1.26483,-0.352568,-0.487447,-0.0985415,1.54047,-0.705062,-0.446182,0.275552,0.326031,-0.339708,0.0933372,0.492757,0.110074,0.980585,0.318445,0.603878,0.739872,0.933174,-0.356561,-0.25634,0.802508,-0.194015,-0.412076,0.114224,-0.196087,0.646172,-0.322012,-0.359323,0.155328,-0.601824,-0.516091,-0.939666,-0.852303,-0.456538,-0.0247695,0.0327437,-1.14442,0.935118,-0.933467,-0.26004,-0.619037,-0.801492,-0.455353,0.0445847,-0.416917,-0.279003,0.189821,-0.485866,-0.089404,0.0538076,-0.591958,-0.773452,0.321686,-0.238699,-0.605857,-0.102753,-0.486562,-0.161842,0.101333,-0.478459,-0.0931296,-0.670074,-0.205668,-0.41051,-0.323052,0.17159,-0.312907,-0.35331,-0.236812,0.254161,-0.418497,-0.340949
-4195.09,0.86322,0.0719158,6,63,0,4222.89,-0.706018,0.0385832,-0.105076,-0.262577,-0.331779,0.163595,0.474656,0.341685,-2.293,-1.71577,-2.09125,-0.504652,0.248243,0.290008,0.329325,-0.129903,-0.396306,-0.229658,-1.04587,-0.778415,1.35176,0.142447,0.04897,1.47081,0.514587,1.56758,-0.462273,-1.27489,0.427563,-0.18521,-0.218141,0.446613,-0.150524,-0.682143,0.142173,1.11897,-1.622,2.31006,-0.452024,-0.348088,0.223752,-0.18412,-0.499561,-0.15705,0.218304,0.108912,1.25062,0.0500559,0.596843,0.485688,0.854595,-0.305691,-0.176778,1.06845,-0.0417335,-0.396017,-0.0297858,-0.122338,0.422451,-0.239824,-0.381037,0.161425,-0.520096,-0.532731,-0.986392,-0.576493,-0.489815,-0.112694,0.314276,-0.987227,0.63822,-0.910994,-0.269858,-0.308827,-0.111597,-0.239893,0.302225,0.559477,0.573748,0.587182,0.430271,0.339245,0.396186,0.1173,0.208684,0.936532,0.523328,0.491389,0.97721,0.650483,1.01027,0.316705,0.0390461,0.620748,0.411373,0.400121,0.627257,0.423225,0.241579,0.523235,0.85699,-0.0795554,1.26397,0.320207,0.35572
