# 0.146561, 0.150656, 0.14858, 0.13738, 0.0243231, 0.015681, 0.0344336, 0.0175254, 0.142216, 0.0338805, 0.360573, 0.393844, 0.330878, 0.43569, 0.394585, 0.35646, 0.451214, 0.430778, 0.373125, 0.363706, 0.294985, 0.336243, 0.345758, 0.343906, 0.516972, 0.371714, 0.343066, 0.375201, 0.401168, 0.464575, 0.29109, 0.402461, 0.312724, 0.398192, 0.288331, 0.362416, 0.514231, 0.427881, 0.399381, 0.400753, 0.379744, 0.260847, 0.0124186, 0.294853, 0.686477, 0.873968, 0.646641, 0.677032, 0.772129, 0.654725, 0.643748, 0.550088, 0.574149, 0.672329, 0.792281, 0.734608, 0.495726, 0.631887, 0.737474, 0.729775, 0.873707, 0.679914, 0.57955, 0.658532, 0.615605, 0.65182, 0.609998, 0.644444, 0.628595, 0.641656, 0.635245, 0.507177, 0.673393, 0.523249, 0.632157, 0.711554
146.534,0.847659,0.0795675,6,63,0,-108.286,-0.607862,0.68508,-0.118525,-0.187708,-0.297963,-0.0531326,0.114958,0.0607057,-0.617466,0.520646,-0.443295,-1.6329,0.965325,-0.100053,-0.622884,1.36709,1.20551,0.98699,0.756074,-0.633942,-0.929156,-0.685601,2.10593,-0.178325,-0.521002,1.14201,0.967377,1.78524,-1.41373,-1.85458,-0.232888,-1.99238,-0.205895,0.482628,0.539067,0.598516,0.982614,-0.31873,-0.581648,1.10129,-1.36113,1.46201,1.26236,0.100609,0.542725,0.395665,-0.00791495,-1.21126,0.444229,-0.281574,-0.241214,0.573671,-1.70762,1.01401,0.237151,0.912167,-0.595029,-1.41691,-2.23244,-0.984528,0.730792,1.87099,-0.554519,-2.27986,-1.56526,0.755547,0.339394,-0.984558,-0.472004,0.029836,1.6848,0.986929,0.178442,-1.23029,-0.316093,-0.65188,-0.848266,-1.46763,-0.114873,-0.669558,-0.941768,0.0943036,0.0101798,-0.103593,-0.223819,-0.947525,-1.10123,-0.974421,0.47898,-0.71031,-0.888724,-0.0228814,-0.113805,0.312015,-1.35352,-1.58304,-0.738718,-1.65479,-0.724664,-0.366187,-0.336803,-0.305851,-0.105872,-0.783411,-0.920299,-0.0440821,-1.32613,0.143722,3.73207,3.67726,3.53094,3.12832,3.69527,3.43505,3.44903,3.74371,2.97593,3.91329,3.61908,3.8734,3.32841,3.06426,2.82288,3.2005,3.80336,4.26567,3.342,2.80944,3.01886,3.81285,3.6565,3.20049,3.36987,3.54438,4.18651,3.90265,3.59777,3.12234,3.42314,3.30943,-0.310571,-1.10746,-0.123457,-0.166698,-0.868366,0.299657,0.112435,0.523653,-0.0867288,-0.774016,-0.942849,-1.09226,0.0196859,-1.30314,-1.73078,-0.985599,-0.663777,-0.0623023,-2.07344,-1.86668,-1.30727,-2.40543,-1.28882,-1.67085,-1.24086,-1.18564,-0.92493,-1.68745,-2.04286,-0.778172,-2.30302,-0.517538,0.577025,0.751654,0.530825,0.541578,0.704406,0.425641,0.471921,0.371998,0.521669,0.684389,0.719675,0.748807,0.495079,0.786363,0.849512,0.728218,0.660108,0.515571,0.888295,0.866074,0.787056,0.917241,0.783947,0.841689,0.775714,0.76596,0.716046,0.843888,0.885224,0.685286,0.909127,0.626572
154.58,0.919435,0.0795675,6,63,0,-114.402,0.256698,-0.617104,-0.427304,-0.827197,-0.277212,0.0772533,-0.256998,-0.0623622,-0.48886,0.657415,0.0692001,-0.655072,0.991199,0.171792,0.220506,1.47252,0.561258,-0.000886834,1.10835,-1.1974,0.757928,-0.141201,0.948979,-0.833007,0.275538,0.839875,-0.356841,0.9799,0.751357,-0.31819,-0.446555,-1.33339,0.559656,-1.13643,-0.139189,0.865961,-0.243477,0.959693,-0.700337,0.81706,-0.0971224,0.25312,1.10655,0.133534,2.16923,0.524445,-0.481111,0.077339,0.25158,-0.523212,-0.649397,-0.807535,-1.24758,0.0894397,0.0106821,-0.698708,1.04634,0.691431,0.113554,-0.134979,0.267756,-2.01805,-0.218718,1.54469,-0.395158,-0.607283,1.21237,-0.0314957,1.21871,-0.655593,-0.866941,0.701478,-0.190519,1.11927,-1.13549,1.33635,-0.443367,-0.919514,0.162768,-0.375922,-0.343897,0.479197,-0.119881,-0.489443,0.239787,-1.27605,0.00941257,-0.581688,0.135012,-1.03649,-0.307718,0.0632859,-0.723453,0.15534,0.00509283,-0.698043,-0.782432,-1.36545,-0.120934,-1.23597,-0.580365,0.0804348,-0.648926,0.142056,-0.949272,0.0482868,-0.55271,-0.322456,4.03988,3.24326,2.83574,3.0553,3.12722,2.81985,2.77273,2.71479,2.55986,3.06024,3.02822,2.75453,3.47735,3.31639,3.07011,2.96989,3.13398,2.30959,2.93686,3.71663,2.86848,2.78837,3.55531,3.01121,3.55832,2.77044,2.69334,3.32085,2.94794,3.51138,2.59847,3.61466,0.00469192,-0.763297,0.102593,-0.340328,-0.581168,0.744745,-0.456993,-0.0847552,0.315141,-1.16681,-0.148799,-0.743511,-0.515003,-1.81074,-1.67779,-0.691143,-1.09388,-0.415616,-0.523453,-1.54859,-1.53409,-2.28652,-0.594972,-2.39894,-1.37064,-0.568418,-1.71664,-1.00472,-2.06167,-0.821534,-1.52958,-1.00568,0.498827,0.682069,0.474374,0.58427,0.641336,0.321967,0.612301,0.521176,0.42186,0.762569,0.537131,0.677763,0.625979,0.859451,0.842612,0.666221,0.749112,0.602434,0.627955,0.824709,0.822605,0.907755,0.644505,0.916747,0.797483,0.638398,0.847695,0.731985,0.887122,0.694562,0.821945,0.732174
166.094,0.988605,0.0795675,6,63,0,-120.342,-0.570142,-0.144728,-0.244852,-0.317293,-0.477283,-0.0411799,-0.132859,0.0898617,-0.0593911,0.604272,-0.877872,-2.06997,0.82963,-0.407163,-0.0840643,0.753115,1.22443,0.0126908,0.61666,-1.44735,-1.09032,-0.887139,1.85401,-0.658736,0.106144,1.23802,0.390456,1.79307,-0.844302,-0.649077,-0.274261,-1.49275,-1.24144,-0.608708,-0.366089,-0.536258,-0.178476,-0.392808,-1.10427,0.419427,-2.00144,0.250174,1.33293,0.286879,-1.82595,1.06589,0.26902,0.671728,-0.192962,-0.449243,0.882217,-0.660618,-0.884555,0.410469,0.916481,1.25161,-1.66399,-0.00734906,-0.181341,0.675051,1.45859,1.08407,-1.51692,-0.982598,0.769238,-1.28472,-1.74739,1.21598,-0.0779168,0.63035,-0.0433257,-0.565902,1.09389,-1.48764,-0.28822,-0.826948,-0.589864,-1.31022,0.441931,-0.305428,-0.110189,0.395695,0.6805,-0.0517225,0.31324,-0.933987,-0.718241,-0.595464,1.06094,-0.457447,0.00474881,0.68871,0.17655,1.02411,-0.569579,-0.45161,-0.225119,-0.961417,-0.809559,-0.427216,-0.280609,-0.383437,-0.167239,-0.296754,-0.726668,0.194057,-1.26881,0.0917823,2.2459,5.14856,4.09641,4.59808,3.58794,3.33361,4.88429,3.13747,2.94225,4.26605,4.93254,5.43031,2.35271,3.78417,3.59992,4.60247,5.76252,5.17548,2.4541,2.86065,4.72852,2.62314,2.29709,5.37508,3.70833,4.54382,3.74531,3.22389,5.19007,2.4748,3.49122,2.99128,-0.435346,-1.48398,-0.278591,-0.338496,-0.787242,0.061791,0.00573619,0.202312,-0.173938,-1.36283,-1.25918,-1.491,0.0397739,-1.69251,-1.94653,-0.821843,-0.672861,0.139066,-1.69123,-1.5084,-1.42129,-2.44927,-1.33368,-2.13751,-1.3492,-1.40577,-1.12181,-1.38744,-2.15264,-0.617031,-2.46144,-0.595269,0.607149,0.815173,0.569201,0.583825,0.687239,0.484557,0.498566,0.449594,0.543375,0.796219,0.778884,0.816228,0.490058,0.844554,0.875068,0.694627,0.662143,0.465289,0.844385,0.818825,0.80554,0.920508,0.791449,0.894495,0.793999,0.803098,0.754324,0.800184,0.895915,0.649543,0.921394,0.644573
159.634,0.938631,0.0795675,6,63,0,-121.781,-0.469319,0.728211,0.196838,-0.498395,-0.125085,-0.0471658,-0.228142,0.095556,-0.644438,0.554875,-0.243883,-1.29411,0.226,0.417302,-1.65401,1.70765,0.240657,0.632019,-0.0309804,-0.623546,-0.176468,0.162079,2.83298,-0.189622,-0.239928,0.369933,0.0873026,1.83267,0.252703,-0.637562,-0.360689,-0.666317,0.213556,-0.223288,0.600464,1.4756,0.817933,0.0317195,-0.362347,1.85302,-0.786362,1.13445,1.02184,0.463356,3.0121,1.1048,-0.663022,0.610133,0.984514,1.77607,0.83258,-1.05214,0.116534,-1.29003,1.14093,0.0402804,0.604776,0.395864,-0.49486,0.599117,1.24673,0.0915044,-1.01238,-0.0403581,0.425643,-1.76198,1.304,-0.552738,0.793341,-1.03724,-0.0439386,0.492315,-0.442544,0.189105,-1.2068,0.533303,-0.779763,-1.36251,-0.519037,-0.412888,-1.56221,0.303096,-0.510904,-0.293747,-0.661629,-0.990429,-0.742356,-0.554505,0.927513,-0.749655,-0.777569,-0.439172,-0.595996,0.372463,-0.50422,-0.998206,-0.844576,-1.01416,-0.525942,-0.768335,-0.311256,0.174337,-0.190588,-0.626838,-0.845496,0.383757,-1.08077,-0.0149622,11.2179,4.63554,2.04341,3.68601,4.38424,6.32676,4.08621,1.70629,2.93243,1.52821,4.71378,2.83063,3.67687,3.33763,2.209,3.66724,4.95064,2.89862,1.73802,2.72682,3.384,1.22803,5.08376,2.15054,4.01258,1.71811,2.7223,3.49018,2.2632,3.03272,1.58829,3.5571,-0.402145,-1.03455,-0.370746,0.0246888,-1.32978,0.516337,-0.241501,0.146326,-0.452184,-0.765696,-0.474253,-0.45208,0.214355,-1.51887,-1.92781,-1.08727,-1.07082,-0.305022,-1.05039,-1.91402,-1.6036,-1.84963,-1.32643,-1.8797,-1.25444,-0.828731,-0.887875,-1.3598,-1.81034,-0.347932,-1.98446,-0.786149,0.599203,0.737797,0.591639,0.493828,0.790804,0.373709,0.560083,0.463484,0.611158,0.682589,0.61639,0.611134,0.446616,0.820372,0.873007,0.747867,0.744753,0.57567,0.74085,0.871471,0.832521,0.864083,0.79025,0.867576,0.778068,0.696087,0.708451,0.795727,0.859403,0.586116,0.879156,0.687004
146.154,0.915882,0.0795675,6,63,0,-109.947,-0.104463,0.0808768,-0.0329328,-0.231006,-0.418556,-0.303524,-0.487378,-0.200634,-0.172523,0.637318,0.477866,-1.34085,1.59971,-1.55497,0.25662,2.59151,-0.0740649,0.174107,1.96255,-0.274061,-1.14355,-0.892714,1.04337,-0.585465,0.595688,1.32812,0.405979,1.8658,-0.254447,0.509776,0.0017057,-1.72905,0.181335,-0.878235,-1.14889,-0.720419,0.116598,1.30721,-1.45638,0.851842,-0.989571,0.534411,1.30389,0.160596,-2.57887,0.716265,-0.996378,-1.01358,0.875544,0.269672,0.457587,-0.161251,-3.12324,-0.508036,0.595084,-0.267511,-0.0418283,0.0484869,-0.3452,-0.0509312,-0.181518,0.78528,-0.607525,-2.26163,-0.0874343,-0.676968,-0.427253,-0.3865,-0.699086,2.12065,1.43638,0.949738,0.371419,-0.846374,1.61672,-0.242612,0.13203,-1.02707,0.847004,-1.16353,-0.00897442,1.47909,-0.219725,-0.0615613,1.07825,-0.347186,-0.901329,-0.741465,0.492434,-0.54565,0.20712,0.67391,0.0862152,1.01659,-0.334686,0.152367,-0.171436,-1.27447,-0.0569543,-0.732237,-0.904729,-0.631658,-0.0982125,0.660584,-1.1007,0.370372,-0.803194,0.168067,2.43447,4.13264,3.1389,3.13024,4.23971,3.84662,3.96448,3.58942,2.23068,3.39498,4.05299,3.52869,3.65893,3.71238,3.48493,3.65358,3.57776,4.1787,3.34117,2.56172,3.63223,3.30412,3.43931,3.4619,3.2924,5.17819,4.6393,4.29053,3.90999,3.21544,4.77563,3.54283,0.0686253,-1.11095,0.0162272,-0.58921,-0.266808,0.71995,-0.208141,0.229716,0.452102,-0.922172,-1.03979,-1.72572,-0.567494,-1.79316,-2.03935,-0.444326,-0.452229,0.0760268,-1.11187,-1.30967,-1.38484,-2.74367,-0.353254,-2.06875,-1.6785,-1.08543,-1.61031,-0.970885,-2.46732,-0.736462,-1.96518,-0.550553,0.48285,0.752307,0.495943,0.643184,0.566309,0.327404,0.551848,0.442822,0.388861,0.715485,0.73881,0.848864,0.638185,0.857314,0.884867,0.609289,0.611169,0.481002,0.752477,0.787459,0.799767,0.939555,0.587406,0.887829,0.842706,0.74752,0.833455,0.725296,0.921819,0.676222,0.877093,0.634264
140.004,0.981251,0.0795675,6,63,0,-104.865,-0.0759037,-0.549768,-0.0520972,-0.0373409,-0.46497,0.115089,-0.0791398,-0.112249,-0.595272,0.490836,-0.56474,-1.01791,0.966406,0.493243,-1.02458,1.16423,0.143773,0.702308,0.354867,-1.17452,0.549455,0.738465,2.25299,-0.527158,-0.494501,0.488271,-0.166899,0.915225,-0.189012,-2.42938,-1.18949,-1.97742,-0.958107,-1.01925,1.2952,0.0349595,1.72349,1.25709,-0.0190863,2.39491,-0.638528,0.456514,1.03792,0.23736,3.26332,0.102418,0.74295,2.13425,-0.643282,0.291877,-0.835708,-0.972922,0.452883,0.931427,0.711133,0.467724,0.214352,0.46429,0.646194,0.26387,1.71406,-0.107505,-0.113767,1.59646,1.09077,0.487894,0.217546,0.767987,-0.154877,-1.32886,-0.180034,-1.38806,-0.346814,-0.055755,-1.78483,0.967148,-0.872467,-1.0949,-0.120925,-0.353171,-1.09817,-0.0238258,-0.524703,-0.250554,-0.421091,-1.17177,-0.32558,-0.232807,0.510578,-0.85402,-0.837991,-0.355611,-0.677193,-0.146047,-0.688046,-1.7877,-1.17912,-1.56586,-1.06555,-1.09555,0.0404575,-0.578113,0.250679,0.021753,-0.60464,0.580235,-0.908685,-0.371199,6.12576,2.89282,3.36783,4.68567,2.42355,3.02588,2.31535,2.24115,3.14376,3.52192,3.34249,3.15485,2.97071,3.15228,3.29137,3.00583,4.24088,2.75221,2.74813,4.12414,3.65767,3.16999,2.97296,3.3879,2.72144,2.05959,2.70524,2.03085,2.60024,2.78623,1.84832,3.55191,-0.185559,-0.883011,-0.286484,-0.314629,-1.5318,0.342466,-1.1113,0.378097,-0.359325,-1.05317,-0.626598,-0.568859,0.282313,-1.29067,-1.92209,-1.11094,-0.788431,-0.241706,-1.0645,-2.00038,-1.57787,-2.24877,-1.02464,-2.21022,-0.449064,-0.822779,-0.727139,-1.08867,-1.64212,-0.0580097,-1.71884,-0.688813,0.546257,0.707446,0.571135,0.578015,0.822269,0.415211,0.752372,0.406586,0.588877,0.741383,0.651718,0.6385,0.429887,0.78426,0.872371,0.752303,0.687494,0.560134,0.743549,0.880837,0.828903,0.904545,0.735876,0.901163,0.610417,0.694826,0.674177,0.748131,0.837823,0.514498,0.847979,0.665703
142.215,0.973829,0.0795675,6,63,0,-99.6245,0.417689,-0.0340298,-0.349183,-0.935043,-0.252874,-0.011779,-0.127031,-0.0212266,-0.886466,0.495833,-0.73537,-1.65868,0.657636,-0.133396,0.583827,0.804617,0.619018,-1.32573,-0.00136249,-1.29042,-0.386794,-1.06946,1.95879,-2.03305,-0.869254,1.08238,-0.0785145,1.04398,-0.543069,-0.584152,-0.00265514,-2.18848,1.15311,-1.08397,0.114163,0.487546,0.554928,1.11333,-0.578582,1.42657,-0.681297,2.05015,1.08251,0.0536761,1.52013,1.2163,0.296201,0.198647,0.451047,1.39586,-0.449383,0.244253,0.943072,-0.164242,1.87819,1.31577,0.278529,1.67673,-0.856112,-0.071973,2.20272,0.26372,-0.633115,-1.52399,0.982333,-1.06205,-1.43443,-0.287171,0.37096,-0.506067,1.03806,-2.5834,-1.22886,0.389992,0.302291,0.527889,-1.25109,-1.70889,-0.560389,-0.952608,-0.596986,-0.487511,-0.579537,-1.54381,-0.887142,-1.5263,-1.07825,-1.41674,0.0847673,-1.89452,-1.31747,-0.349788,-0.925396,-0.368828,-1.15574,-1.17611,-0.887783,-1.97159,-0.314717,-1.42394,-0.82986,-0.644725,-0.611315,-0.334442,-1.17335,-0.179126,-1.22428,0.130063,3.20304,3.15123,2.99938,2.98372,3.02442,3.18175,2.88172,2.99103,3.10535,2.92616,3.2652,3.1681,2.99654,3.23008,2.81949,2.94069,3.32258,2.99416,2.85344,2.7202,3.1119,2.78849,2.73331,2.90692,3.01144,2.87296,3.12123,2.56983,2.76363,3.01452,3.00036,3.03692,-0.376691,-1.01847,-0.149607,-0.207717,-0.183251,0.138148,-0.174628,-0.626727,-0.35273,-0.960981,-0.592399,-1.09868,-0.0692372,-2.16185,-2.02091,-0.706442,-0.931765,-0.450715,-1.30634,-1.40563,-1.13451,-2.37285,-0.708418,-2.44609,-1.51203,-1.23355,-1.43959,-1.23483,-2.1137,-0.862541,-2.041,-0.418798,0.593075,0.734674,0.537332,0.551743,0.545685,0.465518,0.543546,0.651747,0.587279,0.723318,0.643915,0.750013,0.517302,0.896771,0.882975,0.669614,0.717433,0.610809,0.7869,0.803076,0.75667,0.914734,0.670052,0.920275,0.819362,0.77444,0.808391,0.774663,0.892228,0.703191,0.885035,0.603196
145.809,0.988867,0.0795675,6,63,0,-102.743,-0.188834,-0.716344,-0.216084,-0.816075,-0.282806,0.264149,-0.236998,0.024299,-0.468399,0.532246,-0.503685,-1.20881,0.834252,0.863327,-0.633149,0.781842,1.27322,0.828916,0.0502444,-1.87257,-1.01752,-1.22996,2.06475,0.624192,-0.321873,1.38607,0.46002,2.85977,0.033082,-0.572548,-1.23095,-2.56581,0.179493,-0.338367,0.548866,1.11739,0.728305,1.13398,-0.351461,1.18937,-1.43264,2.12225,1.329,0.0529562,0.177936,0.178253,0.593385,-0.174063,0.127482,1.40462,-0.8848,0.772359,-0.384612,-0.870693,0.172971,1.62926,1.24898,-0.258621,1.40833,-0.705277,0.481908,0.460022,0.912948,-1.74205,-0.339908,0.76814,-0.537233,0.347265,0.525713,0.4572,-0.52539,0.429382,-1.14436,1.33874,-0.89295,1.05495,-0.736483,-1.11178,-0.024372,-0.00889701,-0.80539,-0.0522671,0.209266,-0.0272124,-0.441657,-1.46507,-1.00997,-1.12304,0.630556,-0.136176,-0.639715,0.269329,-0.223556,1.0537,-0.450792,-0.773135,-1.12357,-1.83404,-0.372865,-0.648494,-0.176268,0.126328,-0.0807622,0.135157,-0.655463,0.164639,-1.23092,0.66116,3.81301,3.81307,3.89782,3.74259,3.80283,4.06892,3.60434,3.93494,3.70109,3.60704,3.812,4.11762,4.03552,3.72587,4.06972,3.63877,3.87488,3.87039,3.96435,3.44438,3.70986,3.93406,3.6713,3.84735,3.88388,3.86981,3.6736,3.86412,3.55514,4.05475,3.60279,3.99427,-0.260873,-1.11924,-0.0672517,-0.510085,-1.39961,0.422486,-0.672148,0.218816,-0.346273,-1.33511,-1.52354,-1.26962,-0.213072,-1.10655,-2.19274,-0.706006,-0.807142,0.290725,-1.19569,-1.79615,-2.0709,-2.9542,-1.19145,-2.16992,-1.31747,-0.958515,-1.24124,-1.10597,-2.03737,-0.881874,-2.47456,-0.28291,0.564851,0.753848,0.516807,0.624826,0.802122,0.395922,0.661984,0.445513,0.585713,0.791685,0.821059,0.780677,0.553067,0.751485,0.899596,0.669518,0.6915,0.427826,0.767756,0.85768,0.888042,0.950461,0.767,0.897515,0.78876,0.722824,0.77578,0.751378,0.884665,0.70721,0.922339,0.570259
149.742,0.995547,0.0795675,6,63,0,-107.09,-0.0852138,0.57081,0.703566,-0.138823,-0.335429,-0.126183,-0.319113,0.115583,-0.981962,0.442978,0.344576,-1.85147,0.718968,0.151911,0.423179,1.96845,1.02719,0.204563,1.01188,-1.40382,-0.166913,-0.722302,2.08312,-1.3044,-0.0243546,0.512293,0.228743,1.45863,-1.22044,0.468572,-1.84891,-1.01895,-0.463707,-0.440946,0.611211,0.897722,0.578506,0.252341,-1.44961,1.34693,-0.738823,0.637132,1.00055,0.0313725,-1.19353,-1.32091,-0.0068425,-0.400747,-0.336524,-0.222455,0.0667866,-0.194141,-0.0224318,-0.376951,-0.345752,-1.2866,-1.01685,0.692146,0.614236,-0.514142,-0.338058,-1.30445,1.61768,-0.427102,-0.345331,-0.907939,-0.466955,-0.162169,0.0963757,-0.452437,0.519633,-1.88114,-0.624991,-1.43811,0.463535,0.183583,-0.829322,-1.80212,-0.663475,-0.914669,-0.794503,-0.109981,-0.526941,-0.891345,-0.533721,-1.60382,-1.0559,-1.30193,-0.0591832,-1.55978,-0.99275,-0.755027,-0.880634,-0.33582,-1.52259,-0.774395,-1.80099,-1.43334,-1.18737,-1.17729,-0.711209,-0.584291,-0.725696,-0.87018,-1.62411,-0.385301,-1.30924,-0.699727,2.61983,2.60938,2.7192,2.6858,2.69122,2.70087,2.72549,2.70327,2.71787,2.68781,2.69044,2.61219,2.63439,2.77949,2.7727,2.67627,2.69109,2.61073,2.86138,2.68358,2.69048,2.64341,2.68023,2.70598,2.72802,2.68145,2.76449,2.56392,2.66698,2.5998,2.75963,2.73549,-0.0244572,-1.13073,-0.473579,0.0500903,-0.379572,0.254383,-0.0131587,0.0807012,-0.179833,-1.20894,-0.545308,-1.23502,-0.0372056,-1.68813,-1.85019,-0.851247,-0.512211,-0.218181,-1.34549,-1.0032,-1.90201,-1.73934,-1.10365,-1.92719,-1.01013,-0.903135,-0.7872,-1.02735,-2.12177,-0.398395,-1.64291,-0.678078,0.506114,0.755973,0.61623,0.48748,0.59377,0.436745,0.50329,0.479836,0.544837,0.770111,0.633046,0.774697,0.5093,0.843978,0.864149,0.700829,0.625325,0.55433,0.793391,0.731687,0.870118,0.850603,0.750943,0.872938,0.733046,0.711593,0.68723,0.736401,0.893001,0.598302,0.837931,0.66331
140.179,0.976034,0.0795675,6,63,0,-107.205,-0.436652,-0.0426723,0.783149,-0.270834,-0.431115,0.0121133,-0.548875,0.103765,-0.424109,0.420224,0.760251,-1.19948,0.895912,-0.370721,-1.47476,1.964,0.0530342,-0.0675592,1.27884,-2.00299,-0.0353493,-1.10653,3.26376,-1.28135,0.0500247,1.02606,-0.125093,0.977689,-0.550426,-0.740244,-1.04194,-1.69999,-0.520919,-0.358944,0.683776,0.964356,0.253874,-0.425089,-0.757923,0.742599,-1.5756,0.531337,1.30107,0.0836465,-1.19076,-1.98563,-1.34153,-0.532094,0.730487,-0.188488,0.665544,-0.854231,-0.056791,-1.20481,-0.696083,0.569431,-2.06245,-0.234264,1.33417,-0.786301,1.17932,-0.4881,1.63997,-0.941591,-0.975418,-0.69395,-0.6367,0.128583,0.390299,-1.20873,0.462829,-1.15259,0.596683,-2.58588,0.298644,0.47805,-0.104633,-0.928158,-0.0476251,-0.579895,-1.04384,0.401214,-0.401823,-0.452499,0.113291,-1.26581,-0.438964,-0.8891,0.947403,-0.962564,-0.403087,0.00706519,-0.476676,-0.01326,-0.655411,-0.735177,-0.861959,-1.13848,-0.643012,-0.574946,-0.13677,-0.018863,-0.317425,-0.602742,-0.742607,-0.112051,-1.08621,-0.200828,3.32499,3.11111,3.28332,3.51332,3.90467,3.61577,3.88351,3.41992,3.65582,3.32108,3.46546,3.85242,3.09118,3.60195,4.1069,3.43941,4.05405,3.52628,4.21331,3.39502,3.38543,3.46608,3.48272,3.71295,3.79512,3.32,3.81822,3.33563,3.86121,2.95876,3.76614,3.82308,0.349265,-0.820097,-0.384126,-0.443367,-1.4397,0.463243,-0.844921,0.0419789,-0.0124365,-1.33885,-0.711869,-1.38368,0.24994,-1.85324,-2.36957,-0.703584,-0.590135,-0.587772,-1.01477,-1.89369,-1.7175,-2.25749,-0.999734,-2.0031,-0.985295,-0.848202,-0.995172,-1.40344,-1.89135,-0.682789,-2.02418,-0.682123,0.413561,0.694257,0.594868,0.609061,0.808408,0.386217,0.699501,0.489507,0.503109,0.792301,0.670814,0.799581,0.437838,0.864507,0.914477,0.668982,0.643396,0.642854,0.733953,0.869176,0.847807,0.905295,0.731006,0.881122,0.728158,0.70019,0.730108,0.802729,0.868909,0.664361,0.883313,0.664212
146.113,0.998405,0.0795675,6,63,0,-102.299,-0.837548,-0.33521,-0.2742,-0.0770721,-0.283759,0.13556,-0.113291,-0.0704945,0.134268,0.559053,-1.0625,-1.13121,0.776943,0.0111614,1.19088,1.10775,0.0233325,0.792439,0.584364,-0.517513,-0.636579,-0.0991302,0.624066,0.353269,-1.12322,0.837002,0.537007,2.34395,0.0587284,-0.833463,-0.0585361,-1.59898,0.130648,-1.43733,-0.689749,-0.155636,0.0457111,0.289955,-1.77717,0.477475,-0.952577,0.443279,1.17228,0.260309,1.51379,2.03981,0.121877,1.36828,-0.292193,1.22967,0.0832474,-0.483205,-1.60206,-0.225004,2.61534,-0.859921,1.67237,0.145292,-0.577395,1.04068,0.37621,1.13172,-2.10587,1.0915,1.97818,-0.666533,1.16527,0.111823,-0.362718,1.45438,-0.864363,0.558986,-0.520434,1.41549,-1.49497,-0.178082,-0.459726,-0.498138,0.56862,0.140508,0.800031,0.753561,0.147312,0.577284,0.460959,-0.15505,-0.221614,0.078849,0.483154,0.331764,-0.493672,0.602197,0.434483,1.44466,0.1671,-0.331682,0.101543,-0.759647,0.207307,-0.669275,-0.251338,0.0472594,0.159823,0.296368,-0.859263,0.401202,-0.398273,0.382084,4.78906,5.49183,3.33344,4.61106,2.99283,4.44764,3.30009,2.84766,2.12814,3.04564,6.37942,2.58166,4.99089,3.35382,2.77869,4.23413,3.5616,4.33568,1.86657,4.29052,5.40442,2.71495,4.37371,3.32473,2.93839,4.71556,2.57868,3.73515,2.8202,4.66806,2.1883,3.08306,-0.635479,-1.02911,-0.127372,-0.626898,-0.190202,0.447468,-1.0016,0.300654,-0.0963032,-0.677629,-1.13092,-0.721191,-0.819772,-1.09833,-2.38388,-0.957385,-0.732029,0.222659,-1.16126,-1.6901,-1.30543,-2.34003,-0.615233,-2.19703,-1.39758,-0.947564,-1.29039,-1.23477,-2.3419,-0.839788,-1.74218,-0.661242,0.653731,0.736743,0.5318,0.651786,0.547408,0.389963,0.731373,0.425398,0.524057,0.663209,0.756009,0.672869,0.694188,0.749947,0.91559,0.722598,0.67525,0.444564,0.761562,0.844237,0.786747,0.912139,0.649134,0.899982,0.8018,0.720625,0.784214,0.774653,0.912288,0.698421,0.850964,0.659539
