# 0.173364, 0.112244, 0.1008, 0.105698, 0.0196683, 0.0113509, 0.192394, 0.362667, 0.366036, 0.33969, 0.292867, 0.293602, 0.279989, 0.460638, 0.329327, 0.292231, 0.298319, 0.295584, 0.285251, 0.342904, 0.491246, 0.282408, 0.29386, 0.299677, 0.272706, 0.351461, 0.262366, 0.333533, 0.268099, 0.409341, 0.306065, 0.316446, 0.291769, 0.282166, 0.342593, 0.346574, 0.32173, 0.442063, 0.329463, 0.292725, 0.193151, 0.00632894, 0.194354, 0.194152, 0.195581, 0.194579, 0.195628, 0.194968, 0.195, 0.194582, 0.194412, 0.194689, 0.194716, 0.195687, 0.194808, 0.194768, 0.195149, 0.193793, 0.193535, 0.196065, 0.195687, 0.195094, 0.195177, 0.194444, 0.195069, 0.195416, 0.194939, 0.194427, 0.195539, 0.195415, 0.194776, 0.195268, 0.194652, 0.194745, 0.195368, 0.194631, 0.19415, 0.19418, 0.195002, 0.195288, 0.195086, 0.195197, 0.195549, 0.193792, 0.194983, 0.195106, 0.195856, 0.194709, 0.194346, 0.19457, 0.194691, 0.19473, 0.194931, 0.195226, 0.195082, 0.195623, 0.195944, 0.196089, 0.195214, 0.195505, 0.195001, 0.196166, 0.194736, 0.194896, 0.194212, 0.195365, 0.195683, 0.195821, 0.194978, 0.195037, 0.195317, 0.195564, 0.195108, 0.194907, 0.19641, 0.195116, 0.19514, 0.194847, 0.195277, 0.194302, 0.196219, 0.194466, 0.359732, 0.194998, 0.19494, 0.194244, 0.194882, 0.194168, 0.194794, 0.195177, 0.194364, 0.194659, 0.194653, 0.195018, 0.193784, 0.193575, 0.194799, 0.194847, 0.194341, 0.194642, 0.19493, 0.194292, 0.194832, 0.194814, 0.19503, 0.194393, 0.193758, 0.195144, 0.194322, 0.19559, 0.195193, 0.194916, 0.194567, 0.194627, 0.194916, 8.06097e-05
6978.77,0.794027,0.00987191,7,127,0,-6913.11,-0.575703,-0.0229036,0.169589,-0.690851,-0.237428,0.248519,0.699617,0.664191,0.00975923,0.0439018,0.881576,1.14544,1.16769,1.68297,1.90538,0.599107,0.490592,1.20617,0.450548,0.409974,1.98049,0.0110003,0.283693,0.865632,0.455026,1.04602,0.105061,-0.0925531,0.641449,-0.781344,0.500649,0.559851,0.893163,1.22519,0.925441,1.66228,0.553411,1.88573,0.595611,0.820606,-0.545421,0.522634,-0.213047,-0.592909,-1.33491,0.0823519,-0.703253,-0.22488,-1.10009,0.0107609,-0.453167,-0.884759,-0.499244,-0.730218,0.0654768,0.383373,-0.0170642,-0.606181,-1.05779,-0.684528,-0.912384,-0.085213,-1.04844,-0.352394,-0.811461,-1.47723,-1.08372,-0.971327,0.601582,-0.637786,-0.837162,-1.78681,-1.01376,-1.08011,-0.797318,-1.30686,1.09063,-0.229517,-0.202021,-0.472317,-0.171249,-1.95193,-0.181954,-0.594077,-0.37894,-0.0144508,-0.208732,0.423348,-0.221694,-0.192338,-1.18255,-0.610327,-0.0747826,-0.673425,-0.965344,-0.337227,0.25942,0.557136,-0.928301,0.288718,-0.904612,-0.087077,0.778662,0.558465,-0.764813,-0.563871,-1.10948,-0.434043,-0.540102,-0.703344,-1.07963,0.286698,-1.2572,-0.927044,-0.686558,-1.11844,0.217326,0.461381,0.35336,-0.478643,-0.620947,-0.931361,0.205861,0.470522,0.148226,0.691808,1.01066,0.60406,2.46606,1.04356,1.18074,1.1931,1.35162,0.16097,0.17985,2.10972,0.0927715,0.270394,0.610369,0.346261,1.55346,-0.0113162,0.083139,0.625588,-0.77737,-0.227701,-0.724827,-0.553754,-0.0859825,0.333431,0.758852,-0.708786,1.59375,-0.54217,0.169306,0.202037
6987.62,0.949344,0.00987191,7,127,0,-6917.97,-0.183606,-0.589868,0.110255,-0.69514,-0.3733,0.191085,0.790465,0.618577,-0.194408,-0.113317,0.788005,1.03885,1.1318,1.67338,1.45776,0.99841,1.74285,0.859826,0.430361,0.364718,1.40245,0.00085637,0.343932,1.32463,0.271607,1.19413,0.0635491,-0.45159,0.312413,-0.609019,0.43386,0.838259,0.0736385,0.852566,0.670242,0.964889,0.147452,1.95194,0.261416,0.841523,-0.394196,0.589699,-0.183079,-0.551714,-1.29466,0.118134,-0.667109,-0.213176,-1.07835,0.034491,-0.402072,-0.848287,-0.484206,-0.699643,0.0962324,0.417173,0.0192431,-0.60324,-1.01955,-0.651779,-0.869072,-0.0564063,-1.01776,-0.310811,-0.794225,-1.44723,-1.04173,-0.963002,0.629524,-0.579956,-0.812908,-1.75116,-0.977718,-1.06831,-0.793066,-1.2773,1.09988,-0.187036,-0.183127,-0.453454,-0.135408,-1.91872,-0.151267,-0.556708,-0.348787,0.0117904,-0.164432,0.463398,-0.20443,-0.190085,-1.14364,-0.562582,-0.0577282,-0.647327,-0.929712,-0.305292,0.268751,0.588101,-0.901583,0.301625,-0.879775,-0.0710232,0.81307,0.586368,-0.735001,-0.534224,-1.07963,-0.413918,-0.514675,-0.660366,-1.06433,0.293803,-1.22624,-0.90878,-0.646638,-1.08945,0.274016,0.485157,0.374902,-0.465493,-0.585705,-0.895718,0.219572,0.444612,0.127599,0.622314,0.989328,0.583239,2.46114,1.01801,1.1839,1.17395,1.33129,0.140657,0.116769,2.06628,0.0779041,0.250119,0.608255,0.320164,1.53831,-0.0722117,0.0675506,0.62042,-0.787192,-0.261472,-0.771879,-0.574593,-0.109462,0.313713,0.7306,-0.706907,1.56469,-0.570168,0.162555,0.205491
6981.23,0.959702,0.00987191,8,511,0,-6914.37,-0.417568,0.0510968,-0.191389,-0.266128,-0.289995,0.306246,0.472433,0.482768,-0.561369,-0.152931,0.0880895,0.983914,0.281549,0.689279,1.0505,0.279417,0.490109,0.252135,0.847694,-0.0157657,1.5285,0.429274,0.611118,0.848558,1.2402,0.77728,0.163675,0.370259,0.818683,-0.244259,-0.0551365,-0.021597,-0.356462,0.660403,0.187651,0.302193,0.00493232,0.690595,-0.0520035,0.0077147,-0.433736,0.550403,-0.159802,-0.535773,-1.24583,0.145401,-0.607965,-0.163878,-1.05812,0.0125059,-0.403556,-0.803437,-0.443569,-0.691673,0.073926,0.414128,0.0473248,-0.614397,-0.994284,-0.601616,-0.8864,-0.0511564,-1.03039,-0.255423,-0.78995,-1.47194,-1.05703,-0.942533,0.661581,-0.608786,-0.789541,-1.71287,-0.902435,-1.086,-0.754752,-1.25455,1.14036,-0.172397,-0.134295,-0.456429,-0.107028,-1.92627,-0.182326,-0.558408,-0.337491,0.0801289,-0.149518,0.493914,-0.216322,-0.133075,-1.11003,-0.53422,-0.0179041,-0.532362,-0.917207,-0.297946,0.276737,0.583518,-0.844799,0.326845,-0.839013,-0.0815353,0.838168,0.567874,-0.72209,-0.47908,-1.10137,-0.404517,-0.493156,-0.616938,-1.0748,0.286606,-1.19672,-0.874466,-0.635621,-1.0677,0.24372,0.537123,0.35972,-0.456273,-0.605568,-0.845654,0.391427,0.410306,0.101114,0.610776,0.954248,0.567946,2.47795,0.992948,1.15624,1.14044,1.2994,0.123244,0.0998806,2.05878,0.0422155,0.22685,0.583641,0.299198,1.52408,-0.0747909,0.0472851,0.592991,-0.804817,-0.288481,-0.773014,-0.589848,-0.137899,0.295681,0.692762,-0.737528,1.53205,-0.5916,0.174657,0.204254
6979.53,0.947794,0.00987191,8,255,0,-6891.28,-0.299126,-0.0723994,-0.392796,-0.677226,-0.202774,0.271253,0.335887,0.594669,-0.289631,0.0765821,0.830398,0.826889,0.65517,1.06315,1.16588,0.361788,0.296688,0.0932452,0.268667,-0.282129,1.5199,-0.0648003,0.0352144,0.924477,0.177342,1.3599,0.673384,0.172221,0.795351,-0.324421,0.259536,0.547013,0.315053,0.394218,-0.103744,0.99728,0.416421,1.3602,-0.203722,0.522209,-0.40046,0.563277,-0.139807,-0.53384,-1.26054,0.131246,-0.611063,-0.17764,-1.064,0.00197494,-0.393441,-0.81197,-0.435022,-0.667658,0.0986584,0.449503,0.0496507,-0.653225,-0.993942,-0.621237,-0.86715,-0.046777,-1.03451,-0.247148,-0.813983,-1.42237,-1.03514,-0.927691,0.681312,-0.600513,-0.780618,-1.71801,-0.92874,-1.07293,-0.7161,-1.25491,1.12523,-0.145277,-0.123845,-0.403322,-0.114938,-1.917,-0.135993,-0.558317,-0.319554,0.034373,-0.137453,0.534829,-0.226695,-0.114359,-1.10933,-0.495321,-0.0266537,-0.538323,-0.900643,-0.279579,0.316095,0.597758,-0.84798,0.339117,-0.834508,-0.0682539,0.829534,0.548163,-0.704192,-0.481495,-1.05275,-0.43205,-0.47656,-0.611425,-1.0681,0.294847,-1.19527,-0.873923,-0.624374,-1.03922,0.253252,0.564523,0.327611,-0.451924,-0.577737,-0.845533,0.402064,0.441763,0.125836,0.599632,0.932789,0.569148,2.43936,0.984289,1.15224,1.14452,1.30343,0.138545,0.0933259,2.00554,0.0211101,0.205448,0.561382,0.270411,1.50671,-0.0962154,0.0349701,0.571701,-0.82657,-0.28115,-0.79838,-0.594138,-0.102822,0.295062,0.735769,-0.728439,1.50654,-0.603429,0.148886,0.204377
6985.22,0.912416,0.00987191,8,511,0,-6911.51,-0.160007,0.230655,-0.0896201,-0.516466,-0.322956,0.261405,0.104945,0.624153,-0.696614,-0.796984,-0.0413482,0.414656,0.526753,1.16464,0.9884,-0.155426,-0.169127,0.244182,0.144624,-0.773098,1.75224,-0.129836,-0.0935531,0.819775,-0.00419067,1.1717,0.253483,-0.642054,0.917739,-0.657811,-0.182876,0.43973,0.192339,0.904012,0.094372,0.884223,-0.242323,1.25479,-0.166084,-0.006437,-0.515902,0.607778,-0.231994,-0.570077,-1.35186,0.0724087,-0.692445,-0.228587,-1.1294,-0.0892269,-0.483356,-0.889679,-0.561793,-0.740607,0.0324786,0.405507,-0.0388721,-0.677413,-1.04297,-0.734467,-0.958834,-0.124789,-1.08907,-0.299978,-0.911119,-1.47406,-1.1164,-0.963946,0.594411,-0.67572,-0.889196,-1.75997,-1.01745,-1.14481,-0.810934,-1.36019,1.00773,-0.228384,-0.194071,-0.51614,-0.179252,-1.99018,-0.232222,-0.628417,-0.42008,-0.0408383,-0.205529,0.405647,-0.298862,-0.184689,-1.14513,-0.591543,-0.111604,-0.629181,-0.983745,-0.354222,0.256261,0.509596,-0.917363,0.269162,-0.91553,-0.114459,0.77152,0.480032,-0.76405,-0.561799,-1.12778,-0.483254,-0.55485,-0.738453,-1.15558,0.202791,-1.24502,-0.949,-0.653923,-1.12748,0.183662,0.481658,0.288457,-0.529692,-0.642583,-0.951839,0.210493,0.504263,0.200428,0.677787,1.03707,0.643602,2.51253,1.04725,1.2261,1.21167,1.3694,0.19586,0.163729,2.08596,0.0977876,0.290633,0.625164,0.356408,1.57033,-0.021693,0.112633,0.648461,-0.732067,-0.199058,-0.736308,-0.520822,-0.0244248,0.37119,0.797181,-0.654416,1.58647,-0.528651,0.213326,0.204876
6962.99,0.990528,0.00987191,8,255,0,-6892.23,0.253719,0.0958622,-0.334045,-0.637066,-0.0859549,0.0898698,0.345886,0.636346,-0.00994932,-0.459518,-0.0249174,0.755108,0.176154,1.59749,1.05821,0.372664,0.212852,0.556306,0.422502,-0.476821,1.88901,0.190098,-0.268105,0.21456,-0.14458,1.3229,0.300324,-0.070326,0.920328,-0.671119,-0.183225,0.195551,-0.122399,0.817532,0.0185023,1.14196,-0.704299,1.32464,-0.0642418,0.0767036,-0.55667,0.622855,-0.21937,-0.598772,-1.38563,0.107448,-0.69789,-0.192812,-1.10975,-0.0451219,-0.398701,-0.872784,-0.518102,-0.793988,0.104889,0.341575,-0.0117136,-0.657137,-1.08637,-0.651749,-0.959629,-0.0246205,-1.06271,-0.303956,-0.803025,-1.49351,-1.08897,-0.999086,0.631995,-0.641721,-0.848944,-1.79572,-1.00723,-1.13274,-0.750565,-1.3271,1.05343,-0.26474,-0.147227,-0.4881,-0.196803,-1.93894,-0.223801,-0.620733,-0.36034,0.0261444,-0.23565,0.425311,-0.265582,-0.208542,-1.19841,-0.605397,-0.0872146,-0.675053,-0.998972,-0.353254,0.301691,0.54665,-0.91549,0.357127,-0.889555,-0.141392,0.783515,0.545912,-0.72617,-0.552432,-1.13344,-0.472922,-0.52812,-0.687809,-1.11668,0.277682,-1.21965,-0.873786,-0.66632,-1.11763,0.207547,0.528361,0.363896,-0.528205,-0.619838,-0.952788,0.293905,0.471111,0.134509,0.682071,1.00326,0.639402,2.49881,1.0514,1.20229,1.19135,1.34936,0.157108,0.1668,2.09895,0.0979723,0.238656,0.610298,0.354297,1.57418,-0.0324081,0.0771174,0.647714,-0.761678,-0.253166,-0.740688,-0.534969,-0.0789381,0.343224,0.773332,-0.710389,1.56017,-0.544485,0.204096,0.206502
6996.73,0.927649,0.00987191,7,255,0,-6906.91,0.212133,-0.594153,-0.331473,-0.582527,-0.21512,0.113259,0.442519,0.724176,-0.145686,0.151322,0.685248,0.999196,0.706695,2.10823,1.35276,0.938892,1.03626,1.06608,0.0794148,0.272589,1.98758,0.0594569,0.264553,0.833121,0.380291,1.19108,0.148967,-0.164787,0.297257,-0.66635,0.0528575,-0.139339,-0.135311,0.366571,0.650363,0.726006,-0.135344,1.7053,-0.109974,0.495937,-0.504677,0.612944,-0.190145,-0.582248,-1.30768,0.121029,-0.61575,-0.211116,-1.05241,-0.00138102,-0.379079,-0.875127,-0.508206,-0.748912,0.0577972,0.399708,-0.00630503,-0.61596,-1.01177,-0.63928,-0.912145,-0.0561966,-1.06691,-0.236538,-0.822546,-1.44244,-1.06993,-0.95273,0.628248,-0.608738,-0.851969,-1.72061,-0.960796,-1.0913,-0.771125,-1.27711,1.12691,-0.187774,-0.147159,-0.476993,-0.161915,-1.92953,-0.173599,-0.573877,-0.349598,0.0218775,-0.22891,0.467512,-0.228114,-0.169642,-1.14858,-0.51995,-0.0605974,-0.60626,-0.932344,-0.336148,0.272976,0.542417,-0.928528,0.341727,-0.876396,-0.0843177,0.830668,0.547437,-0.669874,-0.501483,-1.07836,-0.445554,-0.5664,-0.675162,-1.0422,0.271287,-1.22909,-0.900618,-0.611679,-1.09013,0.217594,0.50609,0.385142,-0.477155,-0.574709,-0.914246,0.119519,0.448581,0.147947,0.637174,0.975352,0.622964,2.43567,1.01234,1.17273,1.18127,1.31111,0.115694,0.135602,2.08606,0.0770697,0.218954,0.599369,0.276239,1.55704,-0.0282178,0.0616227,0.614269,-0.818545,-0.245896,-0.783972,-0.593811,-0.0882349,0.318778,0.741626,-0.716971,1.51994,-0.581265,0.180297,0.203293
6988.7,0.932322,0.00987191,6,127,0,-6908.56,0.0897603,-0.263704,-0.124195,-0.510578,-0.198243,0.116009,0.741197,0.658278,-0.160509,-0.260321,0.349565,0.911729,0.638184,1.89017,1.16625,0.896063,1.04255,1.00316,0.0364913,-0.0789525,1.50925,0.175149,0.26212,0.55336,0.254213,1.08448,0.29215,-0.191287,0.339239,-0.817505,0.142514,-0.244924,-0.130612,0.404638,0.700779,0.77042,-0.22624,1.58699,-0.185822,0.379578,-0.484672,0.600604,-0.230054,-0.593818,-1.34113,0.0781693,-0.71478,-0.242076,-1.09148,-0.0408897,-0.464557,-0.858165,-0.528882,-0.742372,0.100785,0.347974,0.00157658,-0.697022,-1.04013,-0.7035,-0.926341,-0.0871072,-1.05897,-0.37061,-0.850366,-1.50488,-1.10201,-1.01873,0.617812,-0.646696,-0.842359,-1.81187,-1.00441,-1.1545,-0.797791,-1.34225,1.0514,-0.211032,-0.169812,-0.504513,-0.164837,-1.93783,-0.224482,-0.670746,-0.412196,0.00813841,-0.160187,0.434975,-0.26455,-0.20483,-1.15533,-0.61055,-0.0663885,-0.646961,-1.01003,-0.354747,0.280743,0.533373,-0.874643,0.255247,-0.923806,-0.129739,0.772943,0.553245,-0.758186,-0.595551,-1.15134,-0.482525,-0.489935,-0.720881,-1.17734,0.240377,-1.26938,-0.926657,-0.711338,-1.12765,0.206576,0.476906,0.251086,-0.547799,-0.666377,-0.957335,0.15081,0.4788,0.149833,0.674115,1.00209,0.629048,2.50616,1.06311,1.21408,1.22274,1.35462,0.188759,0.156522,2.10411,0.101311,0.294963,0.621498,0.37158,1.56348,-0.00571775,0.130388,0.645382,-0.710302,-0.202103,-0.693851,-0.49865,-0.0593037,0.355173,0.808222,-0.665589,1.58324,-0.505697,0.224662,0.202986
6991.53,0.801239,0.00987191,9,511,0,-6915.73,-0.428907,0.446422,-0.0136294,-0.462933,-0.293506,0.274324,0.323829,0.707644,-0.686533,-0.520704,-0.14187,0.75786,0.372913,1.0137,0.934366,0.235305,0.137397,0.387229,-0.154544,-0.43058,1.98636,0.151421,0.694471,1.18218,0.447108,1.52157,0.142988,-0.160058,0.574501,-0.462292,0.327785,0.543952,0.278486,1.07824,0.536743,0.984815,0.0256469,1.77821,0.217926,0.497163,-0.550226,0.703304,-0.33616,-0.667239,-1.44983,0.00190521,-0.801016,-0.324913,-1.19523,-0.161222,-0.57348,-1.00583,-0.621155,-0.868779,-0.0157606,0.243884,-0.0665915,-0.711152,-1.13416,-0.778935,-1.00133,-0.193498,-1.18109,-0.388837,-0.964131,-1.59715,-1.27957,-1.09362,0.493199,-0.722312,-0.944837,-1.86103,-1.09119,-1.21199,-0.888341,-1.36595,0.955727,-0.316629,-0.256831,-0.601176,-0.252958,-2.06969,-0.307897,-0.71089,-0.504618,-0.0866063,-0.271698,0.315305,-0.383295,-0.280186,-1.29243,-0.672459,-0.239954,-0.703405,-1.05447,-0.449792,0.200975,0.476234,-0.972588,0.199269,-1.01204,-0.180653,0.689124,0.429019,-0.81475,-0.636552,-1.2561,-0.572383,-0.651894,-0.782827,-1.18998,0.138108,-1.32512,-1.0061,-0.79514,-1.22795,0.0650437,0.340119,0.229743,-0.589809,-0.702045,-1.00342,0.119474,0.549909,0.29773,0.762662,1.10554,0.758068,2.5735,1.16216,1.32616,1.31405,1.45531,0.276201,0.262197,2.21257,0.183291,0.368494,0.727548,0.412116,1.68255,0.0744427,0.185107,0.711701,-0.662773,-0.123633,-0.64695,-0.447548,0.0318422,0.429764,0.869208,-0.583097,1.65562,-0.42921,0.317226,0.203624
6993.41,0.958625,0.00987191,7,191,0,-6916.67,-0.54176,0.422595,0.10789,-0.331012,-0.207845,0.172415,0.603309,0.601539,-0.101211,-0.0607007,0.37045,1.00695,0.568398,1.79823,1.03994,0.681483,0.67133,0.971759,0.10636,0.0867787,2.40198,0.24332,0.941281,1.19537,0.540522,1.73768,0.155602,0.137967,0.626842,-0.385851,0.456052,0.485788,0.297442,0.967554,0.924833,1.34397,0.0435246,1.96775,0.343659,0.623867,-0.501686,0.669882,-0.316575,-0.707041,-1.44218,-0.0488117,-0.785826,-0.379307,-1.19823,-0.13978,-0.504726,-0.972967,-0.620289,-0.835926,-0.0189065,0.231671,-0.0979081,-0.769318,-1.14958,-0.831607,-1.03944,-0.207158,-1.17476,-0.409539,-0.930844,-1.59152,-1.1507,-1.14335,0.509874,-0.76539,-0.928184,-1.83666,-1.08735,-1.27446,-0.872587,-1.413,0.993934,-0.338751,-0.312253,-0.613451,-0.304587,-2.08594,-0.331335,-0.72119,-0.480077,-0.0975123,-0.272527,0.373727,-0.351908,-0.300312,-1.30768,-0.674274,-0.1799,-0.699549,-1.08902,-0.469174,0.147989,0.428985,-1.01403,0.168265,-1.00409,-0.229424,0.690698,0.398428,-0.832301,-0.684673,-1.21781,-0.57834,-0.629601,-0.783077,-1.23544,0.112239,-1.34916,-1.01554,-0.769381,-1.22036,0.110081,0.399196,0.186491,-0.652518,-0.733262,-1.02111,0.159769,0.595309,0.270667,0.795756,1.06599,0.713019,2.59477,1.14295,1.29764,1.3191,1.46556,0.277253,0.28057,2.22192,0.185691,0.385799,0.723731,0.453152,1.68494,0.0837837,0.191961,0.775115,-0.64616,-0.131082,-0.614524,-0.404709,0.00983334,0.462886,0.896858,-0.567415,1.66492,-0.439335,0.311692,0.203458
7006.45,0.992118,0.00987191,10,1407,0,-6924.96,0.0966147,0.564977,0.447568,-0.192,-0.200171,0.13464,0.298029,0.527329,-0.571281,-0.486011,-0.232588,0.642016,0.240494,1.14044,0.67325,0.272352,0.526067,0.460162,-0.315799,-0.358272,1.62902,-0.307696,0.0341427,0.65364,0.105125,0.961875,-0.119298,-0.667685,0.310785,-1.00671,0.105736,0.0991696,0.0596054,0.822741,0.462163,0.875504,-0.0934634,1.61487,-0.0278884,0.514437,-0.980477,0.622506,-0.673204,-1.04506,-1.76162,-0.396236,-1.14228,-0.712977,-1.54087,-0.456609,-0.844176,-1.31664,-0.957185,-1.17876,-0.37928,-0.0878213,-0.467607,-1.08578,-1.51553,-1.1544,-1.37939,-0.53284,-1.53151,-0.76707,-1.31921,-1.95211,-1.52468,-1.50371,0.17848,-1.08138,-1.26917,-2.19786,-1.42142,-1.57756,-1.21348,-1.77557,0.645367,-0.666218,-0.636848,-0.983166,-0.641649,-2.4456,-0.682863,-1.07047,-0.853729,-0.434965,-0.643867,0.00412449,-0.720438,-0.645484,-1.59211,-1.02833,-0.514401,-1.0948,-1.41634,-0.802922,-0.190169,0.103409,-1.35854,-0.166167,-1.35674,-0.548958,0.356926,0.0597607,-1.1888,-1.03642,-1.58456,-0.897742,-0.998805,-1.1467,-1.56817,-0.236272,-1.70574,-1.34917,-1.10163,-1.5267,-0.207856,0.0906478,-0.121546,-0.982934,-1.07317,-1.3682,0.134986,0.908756,0.595829,1.12903,1.42458,1.082,2.93033,1.50281,1.66028,1.63451,1.79908,0.588402,0.623087,2.54953,0.536891,0.695438,1.05278,0.788739,2.00701,0.442333,0.533079,1.09768,-0.323346,0.201629,-0.296457,-0.0874532,0.384711,0.798506,1.22568,-0.258525,2.00979,-0.100142,0.66379,0.203207
6988.01,0.831534,0.00987191,8,511,0,-6917.42,0.332011,0.110096,0.00738348,-0.499648,-0.262335,0.0932986,0.455364,0.71543,-0.497764,-0.59165,0.306521,0.636026,0.608117,1.27326,0.830287,0.366262,0.650906,0.990694,-0.151098,-0.241391,1.95422,0.114292,0.268038,0.84448,0.17489,1.25962,0.327163,-0.443606,0.305161,-0.865529,0.131199,0.240088,0.00355993,0.377985,0.476905,1.01644,0.28754,1.94173,-0.221507,0.370049,-0.8804,0.598589,-0.553871,-0.967086,-1.69627,-0.246008,-1.06281,-0.599079,-1.43538,-0.389547,-0.835275,-1.20716,-0.897389,-1.10796,-0.253653,-0.0285064,-0.392311,-1.03478,-1.42937,-1.03386,-1.26661,-0.428701,-1.46294,-0.632252,-1.20395,-1.82421,-1.43355,-1.35177,0.227796,-1.00069,-1.21838,-2.11525,-1.34501,-1.48242,-1.12546,-1.66179,0.771645,-0.543427,-0.497514,-0.862131,-0.56396,-2.31075,-0.553593,-0.998437,-0.730436,-0.30106,-0.569082,0.115388,-0.622288,-0.555034,-1.53735,-0.922634,-0.469112,-0.997697,-1.30747,-0.680662,-0.103153,0.167892,-1.20518,-0.0306501,-1.27492,-0.480387,0.456315,0.17156,-1.11129,-0.937528,-1.46772,-0.864448,-0.888283,-1.01742,-1.49203,-0.124028,-1.60657,-1.24857,-1.01088,-1.48826,-0.11941,0.149269,-0.00999172,-0.846646,-0.973402,-1.28409,0.175895,0.828752,0.52329,1.04052,1.36571,1.00447,2.84266,1.40949,1.55907,1.57208,1.70889,0.531763,0.511557,2.46489,0.437505,0.625166,0.968089,0.678105,1.9607,0.333111,0.442888,1.01061,-0.395456,0.122603,-0.367455,-0.188329,0.314139,0.703748,1.1207,-0.318792,1.92064,-0.202971,0.538062,0.206698
6990.63,0.950008,0.00987191,7,127,0,-6905.55,0.213589,0.0880037,-0.106312,-0.521654,-0.270336,0.168382,0.294237,0.652003,-0.779619,-0.524207,0.0964267,0.512756,0.388688,1.5263,1.22768,-0.0814801,0.418462,0.728852,-0.0936696,-0.119202,1.77372,0.262709,0.572389,0.865809,0.47935,1.46773,0.0315207,-0.0214953,0.481912,-0.535005,0.0927243,0.219733,0.183605,0.732711,0.51001,1.09736,-0.0555522,1.67348,0.147893,0.441493,-1.04378,0.566591,-0.594523,-1.00987,-1.73109,-0.321785,-1.08074,-0.684332,-1.46885,-0.432185,-0.826078,-1.2472,-0.897925,-1.14992,-0.287001,-0.0511641,-0.427518,-1.03535,-1.46113,-1.05066,-1.33421,-0.471058,-1.47034,-0.698401,-1.28428,-1.87523,-1.50484,-1.41721,0.206715,-1.04155,-1.26363,-2.15932,-1.35815,-1.53558,-1.22843,-1.7018,0.668236,-0.610045,-0.561117,-0.914452,-0.552644,-2.37822,-0.595671,-1.05742,-0.803685,-0.357677,-0.605131,0.0908239,-0.671767,-0.600355,-1.54007,-0.952621,-0.463418,-1.03613,-1.37224,-0.739213,-0.147844,0.156291,-1.36344,-0.0731294,-1.31084,-0.493179,0.392843,0.157379,-1.12243,-0.945677,-1.53888,-0.801518,-0.937791,-1.10404,-1.53631,-0.168851,-1.70127,-1.3226,-1.06068,-1.53291,-0.194805,0.0867194,-0.0972117,-0.893132,-1.02658,-1.30381,0.155756,0.877951,0.574613,1.0654,1.40849,1.0237,2.88557,1.4402,1.5958,1.59915,1.76176,0.56723,0.578112,2.50701,0.51551,0.661651,1.00634,0.717813,1.98545,0.389637,0.474184,1.04351,-0.375319,0.151073,-0.355424,-0.183296,0.328618,0.748792,1.17584,-0.300531,1.94099,-0.137075,0.579386,0.20634
6993.83,0.995263,0.00987191,7,191,0,-6928.87,0.163547,0.204763,0.374366,0.219119,-0.221551,0.256689,-0.0532696,0.77132,-0.775353,-0.410876,-0.190469,0.765423,0.253365,1.42518,0.796706,0.20884,0.387283,0.370915,-0.227937,-0.652727,1.58443,-0.528588,-0.209771,0.34605,-0.127899,0.744859,-0.393544,-0.775804,-0.102819,-1.19351,-0.643333,-0.642709,-0.71944,-0.165838,-0.432083,-0.000863859,-0.79948,0.852972,-0.636028,-0.55972,-0.814339,0.550887,-0.623828,-1.02871,-1.72539,-0.263701,-1.10945,-0.658553,-1.46405,-0.420163,-0.818858,-1.25744,-0.94019,-1.13652,-0.312834,-0.0335595,-0.411041,-1.05788,-1.41128,-1.10167,-1.31859,-0.451494,-1.48366,-0.721473,-1.25045,-1.85515,-1.48431,-1.40232,0.26597,-1.0154,-1.22589,-2.11054,-1.34052,-1.53617,-1.21463,-1.70213,0.69901,-0.602981,-0.546657,-0.886411,-0.555133,-2.32656,-0.565647,-1.02638,-0.760925,-0.415142,-0.594871,0.0513413,-0.649988,-0.598082,-1.64279,-0.974575,-0.471919,-0.987776,-1.34818,-0.721911,-0.100566,0.167378,-1.28804,-0.0880928,-1.30288,-0.50372,0.419387,0.127492,-1.09864,-0.948031,-1.533,-0.835364,-0.950264,-1.10244,-1.53819,-0.16384,-1.66494,-1.30168,-1.04097,-1.5199,-0.204678,0.0495803,-0.0896137,-0.919576,-1.03898,-1.28703,0.145518,0.870997,0.537234,1.0724,1.40418,1.02618,2.90157,1.4455,1.6126,1.59886,1.74505,0.568186,0.563365,2.49352,0.490598,0.633783,1.01897,0.723215,1.97725,0.391726,0.48859,1.03491,-0.387626,0.172309,-0.347095,-0.136721,0.325941,0.753463,1.15226,-0.332181,1.96243,-0.168446,0.577254,0.207676
