# stan_version_major = 2
# stan_version_minor = 28
# stan_version_patch = 1
# model = Hbeta_NC_sim2_model
# start_datetime = 2022-03-04 04:40:14 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 4
# data
#   file = C:/Users/JRIVER~1/AppData/Local/Temp/Rtmpsdjji3/standata-c881ae13742.json
# init = 2 (Default)
# random
#   seed = 847161717
# output
#   file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_sim2-4.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
#   sig_figs = -1 (Default)
#   profile_file = C:/Users/JRiveraEspejo/Desktop/1. Work/#Classes/PhD Antwerp/#thesis/paper1/sim_chain/Hbeta_NC_sim2-profile-4.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.28.1
# stancflags = --name=Hbeta_NC_sim2_model
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,a,aHS.1,aHS.2,aHS.3,bP,bA,m_i,s_i,z_re.1,z_re.2,z_re.3,z_re.4,z_re.5,z_re.6,z_re.7,z_re.8,z_re.9,z_re.10,z_re.11,z_re.12,z_re.13,z_re.14,z_re.15,z_re.16,z_re.17,z_re.18,z_re.19,z_re.20,z_re.21,z_re.22,z_re.23,z_re.24,z_re.25,z_re.26,z_re.27,z_re.28,z_re.29,z_re.30,z_re.31,z_re.32,z_re.33,z_re.34,z_re.35,z_re.36,z_re.37,z_re.38,z_re.39,z_re.40,z_re.41,z_re.42,z_re.43,z_re.44,z_re.45,z_re.46,z_re.47,z_re.48,z_re.49,z_re.50,m_M,re_i.1,re_i.2,re_i.3,re_i.4,re_i.5,re_i.6,re_i.7,re_i.8,re_i.9,re_i.10,re_i.11,re_i.12,re_i.13,re_i.14,re_i.15,re_i.16,re_i.17,re_i.18,re_i.19,re_i.20,re_i.21,re_i.22,re_i.23,re_i.24,re_i.25,re_i.26,re_i.27,re_i.28,re_i.29,re_i.30,re_i.31,re_i.32,re_i.33,re_i.34,re_i.35,re_i.36,re_i.37,re_i.38,re_i.39,re_i.40,re_i.41,re_i.42,re_i.43,re_i.44,re_i.45,re_i.46,re_i.47,re_i.48,re_i.49,re_i.50,SI.1,SI.2,SI.3,SI.4,SI.5,SI.6,SI.7,SI.8,SI.9,SI.10,SI.11,SI.12,SI.13,SI.14,SI.15,SI.16,SI.17,SI.18,SI.19,SI.20,SI.21,SI.22,SI.23,SI.24,SI.25,SI.26,SI.27,SI.28,SI.29,SI.30,SI.31,SI.32,SI.33,SI.34,SI.35,SI.36,SI.37,SI.38,SI.39,SI.40,SI.41,SI.42,SI.43,SI.44,SI.45,SI.46,SI.47,SI.48,SI.49,SI.50,Ht.1,Ht.2,Ht.3,Ht.4,Ht.5,Ht.6,Ht.7,Ht.8,Ht.9,Ht.10,Ht.11,Ht.12,Ht.13,Ht.14,Ht.15,Ht.16,Ht.17,Ht.18,Ht.19,Ht.20,Ht.21,Ht.22,Ht.23,Ht.24,Ht.25,Ht.26,Ht.27,Ht.28,Ht.29,Ht.30,Ht.31,Ht.32,Ht.33,Ht.34,Ht.35,Ht.36,Ht.37,Ht.38,Ht.39,Ht.40,Ht.41,Ht.42,Ht.43,Ht.44,Ht.45,Ht.46,Ht.47,Ht.48,Ht.49,Ht.50
663.591,0.81759,0.0393905,6,63,0,-640.9,-0.137901,-0.270603,-0.22147,-0.845396,-0.562299,-0.0341563,-0.112039,0.522949,-0.30955,1.16511,-0.456695,0.630921,0.918103,-1.08042,0.355491,-0.0885654,1.44977,0.265797,-0.567865,-0.528979,1.7882,-0.433155,-0.343614,-0.580327,-1.03131,0.650857,-1.13652,-1.45441,1.11892,-0.8922,0.108785,-1.38993,-1.23978,-0.983753,1.10161,0.453531,0.135661,0.478906,-0.70098,0.660157,-2.10446,-0.705462,-1.83727,-0.0635678,-0.663114,0.454828,-0.756294,-0.437078,-0.766771,0.942689,0.164307,1.03401,-0.715873,0.765908,-0.0605724,1.60694,0.617119,1.13551,10.2625,-0.273917,0.497256,-0.350867,0.217901,0.368083,-0.677044,0.0738653,-0.158354,0.646116,0.0269596,-0.409003,-0.388668,0.823097,-0.338557,-0.291731,-0.415521,-0.651363,0.228327,-0.706381,-0.872623,0.473098,-0.578614,-0.0551497,-0.8389,-0.760379,-0.626492,0.464047,0.125135,-0.0410947,0.138405,-0.478616,0.23319,-1.21256,-0.48096,-1.07284,-0.145281,-0.458813,0.125814,-0.507542,-0.340608,-0.513021,0.38094,-0.0261145,0.428698,-0.486404,0.288492,-0.143715,0.72831,0.210683,0.481777,-0.564569,0.598529,-0.0637038,0.0593868,0.900474,-0.32102,0.556991,-0.218887,0.453445,1.03918,-0.116803,0.143723,0.963563,-0.550824,-0.273879,-0.240898,-0.824438,0.481334,-1.22728,-1.07999,-0.434694,-0.981939,-0.825768,-1.1588,-1.39382,-1.03485,-0.0714163,-0.90527,-0.860978,-0.984945,-0.950254,-0.674602,-1.79729,-0.556185,-2.65382,-2.06892,-1.95638,-1.50892,-1.93175,-1.6618,-1.83422,-1.09703,-1.36691,-1.29898,-2.40052,-1.26786,-1.64128,-0.431079,-1.16426,-1.06001,0.637509,0.35468,0.515921,0.485158,0.288953,0.579573,0.364244,0.554504,0.388542,0.261307,0.529168,0.464131,0.276165,0.634327,0.568045,0.559935,0.695178,0.381937,0.773343,0.746491,0.606994,0.727493,0.695459,0.761115,0.801202,0.737856,0.517846,0.712031,0.702865,0.728088,0.721166,0.662533,0.857819,0.635569,0.934246,0.887846,0.87614,0.818901,0.873444,0.84048,0.862263,0.749702,0.79688,0.785664,0.916867,0.780376,0.837709,0.606131,0.762107,0.742693
658.562,0.801373,0.0393905,8,255,0,-632.465,-0.585728,0.415012,0.163286,0.0798498,-0.514488,0.186904,-0.682606,0.380024,-0.411318,1.3995,0.686546,1.36063,1.10532,-1.34633,1.65549,0.630456,1.65287,1.61732,-0.0753456,-0.646864,2.17039,-0.558562,0.500344,0.365513,-1.25717,1.29799,-0.339442,-1.04283,1.60985,-0.221524,0.396093,-1.34841,-1.1947,0.165033,1.75381,1.29453,1.81819,0.882195,-0.994987,1.0482,-1.14636,0.549686,-1.98686,-1.28666,-1.33435,-0.148022,-0.634575,-0.890462,-0.76045,0.810448,-0.172944,0.233098,-0.827719,0.160836,-0.511099,1.04282,-0.269148,1.53904,9.9429,-0.838917,-0.150763,-0.421702,-0.165532,-0.262555,-1.19425,-0.053481,-0.443017,-0.0544737,-0.0679846,-0.711239,-0.92843,0.142194,-0.894873,-0.492463,-0.543702,-1.16036,-0.189339,-0.811602,-1.07891,-0.070823,-0.76679,-0.532081,-1.19503,-1.13662,-0.619889,-0.0161156,-0.190655,0.0083494,-0.34735,-1.06072,-0.284263,-1.11825,-0.473712,-1.43766,-1.17157,-1.18969,-0.738858,-0.92376,-1.021,-0.971595,-0.374616,-0.748329,-0.594023,-0.997159,-0.621484,-0.876836,-0.286309,-0.784888,-0.0977347,-0.465489,0.581265,0.0440986,0.110642,0.863933,-0.229128,0.591619,-0.0771934,0.408604,1.06123,-0.0226748,0.198058,0.910082,-0.449726,-0.0549191,0.037282,-0.679354,0.463365,-1.16368,-1.14411,-0.558742,-1.01129,-0.89449,-1.14505,-1.37352,-1.08716,-0.163365,-1.00892,-0.835448,-1.0325,-0.93142,-0.772182,-1.74689,-0.636168,-2.4904,-2.10153,-1.94795,-1.62263,-1.83306,-1.61789,-1.56848,-1.11495,-1.36315,-1.34468,-2.35471,-1.43353,-1.6351,-0.516994,-1.2128,-1.11462,0.614316,0.358642,0.488977,0.472368,0.296518,0.557033,0.356263,0.519289,0.399247,0.257075,0.505668,0.450647,0.286983,0.610574,0.513726,0.490681,0.663594,0.386188,0.762002,0.758433,0.636162,0.733273,0.709816,0.758606,0.797948,0.747846,0.540751,0.732808,0.697506,0.7374,0.717363,0.683993,0.85156,0.653887,0.923466,0.891051,0.875223,0.835157,0.862126,0.834504,0.827567,0.75305,0.796271,0.793258,0.913308,0.807451,0.836866,0.626445,0.770795,0.752989
665.291,0.983157,0.0393905,6,127,0,-638.058,-0.332189,0.450238,0.121262,-0.00783029,-0.383543,0.167625,-0.850606,0.388419,-0.400517,1.27395,0.553304,1.43898,0.774914,-1.52913,1.39835,0.466293,1.57139,1.92019,-0.495001,-0.370615,2.12962,-0.668637,0.959084,0.37345,-1.45818,1.32679,-0.837508,-0.64558,2.05911,-0.563364,0.157393,-1.56537,-0.437689,-0.00853907,2.24376,0.980418,1.22094,0.49035,-0.716663,0.168493,-1.46999,0.352931,-1.6254,-1.28563,-1.28529,-0.232759,-1.45935,-0.972227,-0.96881,1.08352,0.163758,0.375091,-1.57349,-0.237084,-0.774898,1.14342,-0.359599,1.14942,9.85303,-1.00617,-0.355779,-0.635692,-0.291679,-0.549614,-1.44455,-0.307459,-0.669489,-0.240246,-0.104765,-1.04287,-0.99456,-0.023422,-1.11032,-0.478079,-0.705551,-1.41699,-0.335253,-1.17591,-1.10136,-0.0508063,-1.06943,-0.789471,-1.45863,-1.02061,-0.853923,0.0209143,-0.469793,-0.376369,-0.660144,-1.12897,-0.78516,-1.42158,-0.713521,-1.48194,-1.34997,-1.34984,-0.941014,-1.41745,-1.22824,-1.22691,-0.429745,-0.786999,-0.704913,-1.46178,-0.942694,-1.15159,-0.40648,-0.990281,-0.404148,-0.425894,0.491833,-0.0431301,0.18781,0.592062,-0.423173,0.418769,-0.123167,0.406868,0.982359,-0.255954,0.147117,0.850923,-0.47657,0.121709,0.00116967,-0.756512,0.424933,-1.3061,-1.01768,-0.253965,-1.11941,-0.899064,-1.26079,-1.03664,-1.09827,0.0717206,-0.947508,-0.90141,-1.01033,-0.843708,-0.988318,-1.78622,-0.730633,-2.22964,-1.94955,-1.84971,-1.53445,-2.05821,-1.60781,-1.60649,-0.916253,-1.17994,-1.17083,-2.43671,-1.48267,-1.65147,-0.484766,-1.2156,-1.12511,0.604893,0.379462,0.510781,0.453185,0.356162,0.604242,0.396811,0.530753,0.399663,0.272424,0.563641,0.463287,0.299239,0.616938,0.46961,0.499708,0.680596,0.395337,0.786859,0.734521,0.563152,0.75388,0.710757,0.779162,0.738201,0.749935,0.482078,0.720614,0.711239,0.733086,0.699246,0.728756,0.856463,0.674944,0.90288,0.875398,0.864093,0.822657,0.886775,0.833108,0.832923,0.714278,0.764937,0.763295,0.919584,0.814975,0.839089,0.618873,0.771288,0.754936
656.493,0.999862,0.0393905,7,255,0,-631.96,-0.387963,0.167123,-0.0595856,-0.240299,-0.462786,0.243002,-0.684971,0.398717,-0.428589,0.833428,0.671362,1.79941,0.337464,-1.22842,1.7502,0.119698,1.66188,0.913019,-0.39087,-0.806214,1.42664,-1.19402,0.515862,0.103323,-1.0479,1.99496,-0.943563,-0.261765,1.80634,0.284046,-0.226302,-1.36722,-0.127185,-0.763988,1.52173,0.0340788,1.69489,0.817122,-1.51217,-0.0199414,-0.575027,0.630053,-1.05952,-1.15883,-1.03802,-0.752082,0.0322972,-0.535536,-1.1701,1.33068,0.607184,0.186815,-0.880906,0.326932,-0.000747501,0.381363,-0.314352,0.33168,9.55478,-0.855857,-0.352669,-0.417287,0.032485,-0.550418,-1.17476,0.0128628,-0.637245,-0.0223515,-0.320934,-0.840818,-1.00642,-0.116146,-1.16105,-0.479288,-0.643774,-1.10279,0.110453,-1.06119,-0.789341,0.035249,-0.571717,-0.775201,-1.23011,-0.735682,-0.989586,-0.0782321,-0.671383,-0.00918769,-0.35917,-1.2879,-0.692922,-0.914244,-0.433758,-1.10742,-1.14702,-1.09885,-0.984839,-0.672093,-0.898498,-1.15151,-0.154405,-0.442876,-0.610484,-1.0362,-0.554617,-0.685269,-0.532915,-0.810309,-0.552724,-0.437474,0.388278,-0.0655756,0.288506,0.54535,-0.224151,0.525857,-0.300583,0.476672,0.627522,-0.213847,0.0893454,0.657057,-0.678152,-0.0781123,-0.113573,-0.587636,0.705167,-1.37057,-0.84067,-0.321436,-0.784327,-1.01899,-1.10295,-0.866572,-1.47746,-0.128481,-1.4001,-0.835749,-0.893266,-1.01451,-1.04961,-1.54727,-0.647447,-2.22759,-2.00698,-1.87925,-1.87814,-1.66324,-1.53375,-1.78676,-0.918678,-1.09425,-1.30917,-2.43056,-1.3834,-1.46567,-0.763878,-1.21868,-1.64064,0.607657,0.404132,0.516388,0.42837,0.366944,0.555804,0.371484,0.574585,0.383038,0.348073,0.553259,0.477679,0.341401,0.663326,0.519518,0.528363,0.642823,0.330668,0.797472,0.698606,0.579674,0.686612,0.734776,0.750812,0.704032,0.814188,0.532076,0.802199,0.697569,0.709564,0.733901,0.740699,0.824519,0.656435,0.9027,0.881528,0.867525,0.867397,0.840673,0.822554,0.856529,0.714773,0.749181,0.787374,0.919128,0.799537,0.812398,0.682195,0.771831,0.837622
669.563,0.937047,0.0393905,6,127,0,-635.051,-0.0804831,0.290976,-0.0642476,-0.415126,-0.408319,0.164318,-0.851589,0.386302,-1.36775,1.35779,0.932348,0.950605,0.931786,-1.55187,0.55493,0.00953688,1.29504,1.53821,-0.650742,-0.448168,1.82916,-1.16614,0.412384,-0.561719,-1.00201,1.1995,-0.696069,-0.746982,1.43449,-0.451581,0.962889,-1.90831,-0.880537,-0.435808,2.21261,0.799374,1.79664,0.295727,-1.23755,-0.0956888,-1.74786,-0.116875,-1.58392,-1.44161,-0.646601,0.597231,-0.68337,-1.18472,-0.584817,1.21577,0.827716,0.302114,-1.5481,0.43863,-0.500532,1.08764,0.411029,1.53408,9.70826,-1.37995,-0.327073,-0.491421,-0.484368,-0.491638,-1.45108,-0.637218,-0.847905,-0.351312,-0.257374,-1.10297,-1.02472,-0.144981,-1.30207,-0.692284,-1.06858,-1.23867,-0.38822,-1.12048,-1.14015,-0.297442,-1.02604,-0.479623,-1.58877,-1.19174,-1.01994,0.00314704,-0.542789,-0.157541,-0.737349,-1.32966,-0.888554,-1.52679,-0.896738,-1.46346,-1.40848,-1.10137,-0.620877,-1.11558,-1.30925,-1.07751,-0.381935,-0.53184,-0.734881,-1.44962,-0.682145,-1.04495,-0.431432,-0.692807,-0.25897,-0.705641,0.631841,0.224237,0.0967781,0.780336,-0.307175,0.22074,-0.195609,0.394151,0.984794,-0.194536,0.247257,0.842393,-0.570839,0.0169318,-0.245526,-0.478976,0.491756,-1.19339,-0.985378,-0.462172,-1.01356,-0.544743,-1.3266,-1.15725,-1.20025,0.108787,-0.985677,-0.636677,-1.05861,-0.988551,-1.05328,-1.83517,-0.835134,-2.39308,-2.20869,-1.7813,-1.40041,-1.93136,-1.86111,-1.62936,-1.04763,-1.09793,-1.39279,-2.62116,-1.40476,-1.72487,-0.676671,-1.09458,-1.16013,0.669437,0.347093,0.444174,0.475824,0.314247,0.576196,0.445038,0.548747,0.402718,0.271942,0.548481,0.438499,0.301031,0.638957,0.495767,0.561075,0.617506,0.37948,0.767347,0.728174,0.613529,0.733717,0.632915,0.790278,0.760833,0.768569,0.47283,0.728233,0.654002,0.742425,0.728802,0.741405,0.862376,0.697439,0.916298,0.901027,0.855857,0.80225,0.8734,0.865426,0.836082,0.74032,0.749871,0.801037,0.932211,0.802938,0.848755,0.662995,0.749242,0.761357
663.671,0.738157,0.0393905,6,63,0,-641.084,0.100514,-0.056731,-0.478715,-0.778761,-0.406904,0.149972,-0.664882,0.413489,-0.521112,1.23575,0.15791,0.627786,-0.377768,-0.919115,1.47582,-0.416557,1.26402,0.715356,-0.15696,-0.339002,1.56052,-1.16311,0.509605,-0.0813828,-1.24405,0.97911,-1.33372,0.0344541,2.06178,-0.560901,0.358881,-1.44774,-0.24835,-0.637725,0.475615,0.295486,0.923034,0.303702,-0.985724,0.465228,-1.45864,0.221426,-1.39821,-1.02333,-0.970819,0.909836,-0.718685,-0.762723,-1.23444,0.678822,0.401952,0.111562,-1.0578,0.331867,-0.510164,0.592542,0.0336479,1.28776,10.0877,-0.880356,-0.153913,-0.599588,-0.4053,-0.821085,-1.04493,-0.0546489,-0.837124,-0.142223,-0.36909,-0.729783,-0.805056,-0.0196233,-1.14581,-0.454166,-0.698533,-1.17928,-0.260031,-1.21636,-0.650636,0.187642,-0.896808,-0.516489,-1.26351,-0.767572,-0.928574,-0.468221,-0.542702,-0.283218,-0.539305,-1.07247,-0.472516,-1.26801,-0.573325,-1.24303,-1.08802,-1.0663,-0.288676,-0.96205,-0.980259,-1.17531,-0.384197,-0.498679,-0.618752,-1.10227,-0.527659,-0.875829,-0.419873,-0.650969,-0.132407,-0.401912,0.608144,-0.0523899,-0.00592485,0.252948,-0.098519,0.634356,-0.366845,0.407124,0.702794,-0.00425201,0.268978,0.770796,-0.610647,0.0728354,-0.0580858,-0.615756,0.437139,-1.53676,-0.744148,-0.238042,-1.13213,-0.842908,-1.26377,-0.994727,-1.34223,-0.624472,-1.2318,-0.994666,-1.12098,-1.00784,-0.8982,-1.80929,-0.745905,-2.35378,-2.09736,-1.94201,-1.26364,-1.95936,-1.72834,-1.92338,-1.24572,-1.26094,-1.48629,-2.4541,-1.4459,-1.75153,-0.87617,-1.26325,-1.2148,0.599147,0.352483,0.513094,0.501481,0.437098,0.52461,0.346523,0.590696,0.399602,0.331193,0.501063,0.433158,0.316307,0.648088,0.481799,0.514517,0.649253,0.392423,0.822994,0.677902,0.559231,0.756231,0.699077,0.779675,0.73002,0.792856,0.651235,0.774134,0.730009,0.75417,0.732598,0.71058,0.859276,0.678286,0.913235,0.890646,0.874573,0.779653,0.876464,0.849199,0.872515,0.776558,0.779187,0.815521,0.920861,0.809367,0.852146,0.706028,0.779586,0.771148
665.44,0.887329,0.0393905,6,127,0,-635.566,0.204317,-0.501545,-0.95689,-1.19669,-0.371416,0.129709,-0.369349,0.451911,-1.14448,0.914281,0.700806,1.10777,1.13053,-0.848638,1.22186,0.577552,1.20435,1.61145,-0.336089,-0.135055,1.34864,-1.01011,0.720484,-0.0322153,-1.12572,1.23866,-1.495,-0.594138,1.62305,-0.736575,0.401804,-1.40999,-0.199334,-0.647253,1.8029,0.303561,1.9023,0.0133612,-0.417107,0.168166,-1.16192,0.511886,-1.49679,-1.59422,-1.27249,0.291787,-0.713345,-0.607662,-0.91181,1.38978,0.623526,0.260493,-1.29824,0.625259,-0.684804,1.28137,0.235644,1.38273,9.89253,-0.886554,0.0438248,-0.0526467,0.131263,0.141551,-0.752858,0.182825,-0.108347,0.174912,0.358882,-0.521232,-0.430382,0.240116,-0.825828,-0.0437541,-0.383908,-0.878076,0.190414,-1.04496,-0.637847,0.364125,-0.702216,-0.187769,-1.00654,-0.45943,-0.66185,0.445403,-0.232166,0.490321,-0.363311,-0.557845,-0.293353,-0.894435,-0.138022,-1.04577,-1.08979,-0.944402,-0.237487,-0.691718,-0.643959,-0.781407,0.258707,-0.0875705,-0.251629,-0.95604,-0.0867874,-0.67882,0.209716,-0.262859,0.255524,-0.801395,0.387863,0.109636,0.151432,0.770355,-0.240549,0.474547,-0.0234579,0.32479,1.00009,-0.203352,0.198423,0.610042,-0.688893,0.0929106,-0.143691,-0.715254,0.482406,-1.75196,-1.13774,-0.446156,-1.33155,-0.907443,-1.4285,-1.0885,-1.44678,-0.118943,-1.27571,-0.566435,-1.31598,-0.927762,-1.10363,-1.79586,-0.702908,-2.43293,-2.39876,-2.1242,-1.50789,-1.97533,-1.70726,-1.8447,-0.908143,-1.16381,-1.43115,-2.56325,-1.30541,-1.85861,-0.594433,-1.20939,-1.10575,0.690273,0.404232,0.472618,0.462214,0.316402,0.559849,0.383541,0.505864,0.419509,0.268924,0.550663,0.450556,0.35205,0.665721,0.476789,0.535861,0.671561,0.381684,0.852199,0.757265,0.609725,0.791097,0.712477,0.806668,0.748098,0.809503,0.529701,0.781718,0.63794,0.788511,0.716621,0.75094,0.857645,0.668832,0.919304,0.916732,0.893233,0.818748,0.878183,0.84648,0.863504,0.71262,0.762025,0.807081,0.928459,0.786745,0.865135,0.644382,0.770191,0.751337
652.116,0.955841,0.0393905,6,63,0,-632.256,0.228167,-0.523802,-0.968507,-1.43651,-0.301461,0.231357,-0.397009,0.394387,-0.797983,1.13904,0.891088,0.867809,1.08946,-1.59774,1.35727,-0.953955,1.60878,1.38419,-0.146859,0.0115171,0.950168,-1.35894,0.505948,0.11942,-1.36093,1.35894,-1.22507,0.159201,1.39697,0.0908544,0.629968,-2.12716,-0.664257,-0.494954,0.834922,0.503336,1.10994,0.242716,-1.41844,-0.362787,-1.2053,0.168584,-1.26305,-1.38879,-1.32707,0.886603,-0.291452,-0.357423,-0.902492,0.941525,0.351296,0.488042,-0.456194,0.486785,-0.143958,0.797332,0.701241,0.493305,9.95296,-0.711724,0.0522139,-0.0455751,-0.0547561,0.0326585,-1.02714,0.138283,-0.773237,0.237475,0.148899,-0.454929,-0.392467,-0.0222747,-0.93296,-0.19747,-0.349911,-0.933743,0.138939,-0.880161,-0.334222,0.15394,-0.361177,-0.148558,-1.23594,-0.658984,-0.592213,-0.0677265,-0.1985,0.0407354,-0.301285,-0.956426,-0.540088,-0.872366,-0.330522,-0.89514,-0.944732,-0.920387,-0.0473442,-0.511954,-0.537972,-0.752941,-0.0256836,-0.258462,-0.204531,-0.576926,-0.205027,-0.453784,-0.0825516,-0.120448,-0.202456,-0.444838,0.529219,0.0317522,0.0333026,0.740796,-0.413556,0.32067,-0.632649,0.556891,0.614947,-0.125232,0.31567,0.475743,-0.62405,-0.014857,-0.0832509,-0.603821,0.447624,-1.45743,-0.743399,-0.381083,-0.875414,-0.610039,-1.45578,-1.04692,-1.35882,-0.403136,-1.04893,-0.946495,-0.951874,-1.00795,-1.07511,-1.73352,-0.918525,-2.42392,-2.15788,-2.15477,-1.35527,-1.95669,-1.6778,-1.89277,-1.24956,-1.4088,-1.31262,-2.28431,-1.47093,-1.68817,-0.885967,-1.03943,-1.71022,0.609411,0.370699,0.492063,0.491675,0.32283,0.60194,0.420512,0.65309,0.364267,0.350932,0.531267,0.421731,0.383258,0.651139,0.503714,0.520801,0.64653,0.389926,0.81114,0.677739,0.594134,0.705871,0.64795,0.810886,0.740184,0.795568,0.599441,0.740569,0.72041,0.721492,0.732618,0.745568,0.849863,0.714742,0.918633,0.896403,0.896114,0.79499,0.876174,0.842614,0.869071,0.777224,0.803577,0.787951,0.907569,0.813199,0.843983,0.708057,0.73874,0.846865
657.967,0.999905,0.0393905,8,255,0,-624.057,-0.829844,1.00455,0.0632775,-0.102405,-0.226819,0.0899231,-0.385993,0.377954,-1.36517,0.520999,-0.0494722,-0.0517313,0.158439,-1.99317,0.239682,-0.98727,0.660048,1.17117,-0.958268,0.0112677,1.79877,-1.25492,0.291735,-0.36069,-1.61764,1.0533,-0.516751,0.0861154,2.4349,-0.243219,0.843491,-0.934682,0.240569,-0.296713,2.27429,0.0514995,0.722451,0.645643,-0.15637,0.419774,-1.52894,0.0340824,-1.67876,-2.07244,-1.15899,-0.605599,-0.95554,-1.13242,-0.635099,1.84478,0.974225,0.142566,-2.37101,0.356132,-0.969729,1.68396,0.751795,0.584068,9.04958,-0.901963,-0.18908,-0.404691,-0.405545,-0.32611,-1.13932,-0.295404,-0.759135,-0.136525,0.0566541,-0.748174,-0.381734,0.293858,-0.860294,-0.275731,-0.522317,-0.997388,0.012107,-0.581301,-0.353445,0.534287,-0.477919,-0.0671925,-0.73926,-0.295069,-0.498137,0.473584,-0.366529,-0.11294,-0.14197,-0.445093,-0.227338,-0.96386,-0.373111,-1.02049,-1.16928,-0.824037,-0.614881,-0.747143,-0.813995,-0.626031,0.311249,-0.0177811,-0.33211,-1.28213,-0.251391,-0.752505,0.250465,-0.101849,-0.165242,-0.472315,0.398662,0.0506318,-0.0262972,0.435534,-0.448818,0.238965,-0.340364,0.332646,0.80445,-0.187118,0.37991,0.897408,-0.399027,0.174659,-0.00868988,-0.520312,0.557353,-1.30932,-0.954994,-0.246098,-1.15851,-0.792245,-1.2825,-0.964788,-1.28446,-0.156612,-1.30007,-1.06527,-1.00931,-0.945843,-1.00772,-1.82133,-1.02506,-2.19383,-2.27344,-1.86003,-1.70621,-1.85725,-1.77884,-1.59088,-0.716837,-0.990534,-1.35722,-2.58985,-1.3111,-1.7885,-0.545414,-0.98468,-1.32277,0.615932,0.401634,0.487345,0.506574,0.392806,0.610358,0.440541,0.584279,0.417597,0.309074,0.546644,0.406149,0.289583,0.598454,0.456446,0.502172,0.627221,0.36416,0.7874,0.722118,0.561216,0.761063,0.688313,0.782876,0.724079,0.783209,0.539073,0.785847,0.743696,0.732884,0.720278,0.732574,0.860726,0.735957,0.899694,0.906653,0.8653,0.846343,0.864976,0.855554,0.83074,0.67191,0.729193,0.795308,0.930205,0.787697,0.856743,0.633071,0.728036,0.789643
651.909,0.992638,0.0393905,6,127,0,-621.346,-0.883264,0.9103,0.245627,-0.156152,-0.300733,0.050442,-0.35226,0.375643,-0.710072,0.388393,0.523191,1.23192,0.767917,-0.886567,0.42382,-0.582381,1.35615,1.49541,-0.641877,-0.785976,2.17003,-1.45438,0.0890681,-0.822283,-1.46743,0.28513,0.756609,0.133326,2.02442,-0.0655566,0.471813,-1.35696,-0.525289,-1.04067,1.43661,0.985908,1.62096,1.03341,-0.923069,0.435319,-2.06622,0.36248,-0.976422,-1.23735,-1.56664,0.356277,-1.04505,-0.376671,-0.556795,1.06283,0.639327,1.07118,-1.61679,-0.0158319,-0.550098,2.48755,1.05501,1.05689,9.60698,-0.618993,-0.206363,-0.155727,0.110502,-0.063798,-0.685292,-0.193056,-0.571027,0.157168,0.209478,-0.593377,-0.647506,0.462896,-0.898589,-0.318803,-0.661145,-0.90349,-0.245153,-0.0680459,-0.302177,0.408197,-0.376886,-0.175027,-0.861992,-0.549581,-0.743182,0.187391,0.0180888,0.256643,0.0359328,-0.699004,-0.188736,-1.12842,-0.216097,-0.719046,-0.817062,-0.940759,-0.218427,-0.744826,-0.493754,-0.561416,0.0469843,-0.112102,0.0501201,-0.959595,-0.358207,-0.5589,0.582171,0.0440476,0.044752,-0.391508,0.230735,0.24337,0.339949,0.603874,-0.111946,0.310848,-0.289177,0.437056,0.996359,-0.122875,0.0201653,0.920956,-0.629181,0.00496995,-0.253527,-0.613121,0.204387,-0.723365,-0.789807,-0.385331,-0.969321,-0.895191,-1.3411,-1.19638,-1.40702,-0.407005,-0.909726,-0.627289,-0.872882,-1.19056,-0.982264,-1.88658,-0.701765,-2.07812,-2.22198,-2.18651,-1.53754,-2.02006,-1.64518,-1.71284,-1.18828,-1.27401,-1.24999,-2.49684,-1.6354,-1.80465,-0.414005,-1.06741,-1.29336,0.596646,0.442571,0.439456,0.415822,0.353458,0.527957,0.422908,0.571795,0.392443,0.269658,0.53068,0.494959,0.284763,0.652304,0.498758,0.563045,0.648652,0.44908,0.673348,0.68779,0.595158,0.724984,0.70996,0.792671,0.76788,0.803296,0.60037,0.712944,0.651874,0.705345,0.76684,0.727557,0.868366,0.668579,0.888758,0.902206,0.899031,0.823107,0.882887,0.838238,0.847204,0.766434,0.781428,0.777299,0.92392,0.836908,0.858714,0.602048,0.744105,0.784716
